date,ENTRY_VINTAGE_EXIT__BASE,ENTRY_VINTAGE_EXIT__STRESS,VINTAGE_REFERENCE_RISK__BASE,DOWNSIDE_REFERENCE_RISK__BASE,VINTAGE_REFERENCE_RISK__STRESS,DOWNSIDE_REFERENCE_RISK__STRESS,PANIC_ONLY__BASE,REARM_RIDGE_CONTINUOUS__BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE__BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE__STRESS,JOINT_DOWNSIDE_REFERENCE_PAIR__BASE,MODEL_SUPPORT_REFERENCE_ROUTER__BASE,TREND_NOISE_REFERENCE_BLEND__BASE,JOINT_DOWNSIDE_REFERENCE_PAIR__STRESS,MODEL_SUPPORT_REFERENCE_ROUTER__STRESS,TREND_NOISE_REFERENCE_BLEND__STRESS,RETURN_RUNS_STATE__BASE,RETURN_RUNS_STATE__STRESS,RETURN_LAG_STATE__BASE,RETURN_LAG_STATE__STRESS,RETURN_SIGN_BALANCE__BASE,RETURN_SIGN_BALANCE__STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY__BASE,ACCOUNT_VOLATILITY_EXPOSURE__BASE,RISK_EPISODE_30_10__BASE,TWO_CLOSE_ZERO_EXIT__BASE,CONFIRMED_RISK_EPISODE_30_10__BASE,R2_Z_CONFIRM__BASE,MEAN_REBOUND_AUX_50__BASE,INTENT_MIX_80_15_05__BASE,INTENT_MIX_BAND_20__BASE,ADD_GATE_EXPOSURE_115__BASE,RUNS_OPPORTUNITY_CAPPED_SUM__BASE,SELECTED_MIX_BAND10_SIMPLE2__BASE,EITHER_CONFIRMED_RUNS_AUXILIARY__STRESS,ACCOUNT_VOLATILITY_EXPOSURE__STRESS,RISK_EPISODE_30_10__STRESS,TWO_CLOSE_ZERO_EXIT__STRESS,CONFIRMED_RISK_EPISODE_30_10__STRESS,R2_Z_CONFIRM__STRESS,MEAN_REBOUND_AUX_50__STRESS,INTENT_MIX_80_15_05__STRESS,INTENT_MIX_BAND_20__STRESS,ADD_GATE_EXPOSURE_115__STRESS,RUNS_OPPORTUNITY_CAPPED_SUM__STRESS,SELECTED_MIX_BAND10_SIMPLE2__STRESS
2024-09-25,1.0,1.0,0.5067551183330371,0.7774445058509956,0.5067551183330371,0.7774445058509956,0.0,1.0,0.3191876984547226,0.3191876984547226,0.3191876984547226,0.3191876984547226,0.3191876984547226,0.3191876984547226,0.3191876984547226,0.3191876984547226,0.0,0.0,0.0,0.0,0.0,0.0,0.3191876984547226,1.0,1.0,1.0,1.0,0.0,1.0,0.9997708357085517,0.9997708357085517,1.0,0.3191876984547226,0.8978836093374427,0.3191876984547226,1.0,1.0,1.0,1.0,0.0,1.0,0.9995947562695335,0.9995947562695335,1.0,0.3191876984547226,0.8975012102005812
2024-09-26,1.0,1.0,0.39448655488931744,0.7921143842834228,0.39448655488931744,0.7921143842834228,0.0,1.0,0.3191876984547226,0.3191876984547226,0.3191876984547226,0.3191876984547226,0.3336725704285171,0.3191876984547226,0.3191876984547226,0.3336725704285171,0.0,0.0,0.0,0.0,0.0,0.0,0.3336725704285171,0.8025101221930583,1.0,0.8025101221930583,1.0,0.0,0.8025101221930583,0.8311281214010159,0.8311281214010159,0.9557973396111682,0.3336725704285171,0.8994553079075068,0.3336725704285171,0.7982204734446532,1.0,0.7982204734446532,1.0,0.0,0.7982204734446532,0.8274552710402182,0.8274552710402182,0.9515735616962508,0.3336725704285171,0.8990882648226511
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309488646715918,0.309488646715918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7967611930056135,0.7967611930056135,0.9162753719564555,0.0,0.8494568102120044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934577909324166,0.7934577909324166,0.9124764595722791,0.0,0.8491432698967867
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22767094847216054,0.22767094847216054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22144622118232143,0.22144622118232143,0.22144622118232143,0.22144622118232143,0.0,0.0,0.22144622118232143,0.351210246071825,0.2607417436789423,0.351210246071825,0.2607417436789423,0.0,0.351210246071825,0.33672629202838944,0.33672629202838944,0.38723523583264785,0.22144622118232143,0.3620747016332231,0.22144622118232143,0.3505375443392587,0.2604665464013715,0.3505375443392587,0.2604665464013715,0.0,0.3505375443392587,0.3365144677373268,0.3365144677373268,0.3869916378979258,0.22144622118232143,0.3619659589608948
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17655570224403136,0.17655570224403136,0.17655570224403136,0.17655570224403136,0.17655570224403136,0.17655570224403136,0.17655570224403136,0.256924018228082,0.2078854243426756,0.256924018228082,0.2078854243426756,0.0,0.256924018228082,0.3134047074104426,0.3134047074104426,0.36041541352200895,0.17655570224403136,0.33766690007104566,0.17655570224403136,0.25611456885807116,0.20766601374114105,0.25611456885807116,0.20766601374114105,0.0,0.25611456885807116,0.31327263602462946,0.31327263602462946,0.36026353142832385,0.17655570224403136,0.3376453194558673
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.0,0.0,0.0,0.0,0.0,0.0,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.6808123015452774,1.0,1.0,0.6963160262692369,0.6963160262692369,0.8007634302096224,0.6808123015452774,0.7820924633830723,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.6808123015452774,0.6808123015452774,1.0,1.0,0.696098863708933,0.696098863708933,0.8005136932652729,0.6808123015452774,0.7822587566443369
2025-04-09,1.0,1.0,0.37608014254005795,0.2900220316399675,0.37608014254005795,0.2900220316399675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999123205585084,0.999123205585084,1.0,1.0,0.826501359155963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989163566885229,0.9989163566885229,1.0,1.0,0.8270912779075962
2025-04-10,1.0,1.0,0.3637705415469655,0.2902034990845614,0.3637705415469655,0.2902034990845614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992244753970949,0.9992244753970949,1.0,1.0,0.9990549623678435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991134123990578,0.9991134123990578,1.0,1.0,0.9995765550953669
2025-04-11,1.0,1.0,0.3632447531427111,0.29093643225471433,0.3632447531427111,0.29093643225471433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992266856300358,0.9992266856300358,1.0,1.0,0.998339348855535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991159419643881,0.9991159419643881,1.0,1.0,0.9989815910460884
2025-04-14,1.0,1.0,0.3885017930489934,0.29093643225471433,0.3885017930489934,0.29093643225471433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992282851754507,0.9992282851754507,1.0,1.0,0.9983427951465458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991177726006444,0.9991177726006444,1.0,1.0,0.9989837058204186
2025-04-15,1.0,1.0,0.38796628846624315,0.291191276384361,0.38796628846624315,0.291191276384361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992288833003055,0.9992288833003055,1.0,1.0,0.9983440838208094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991184571361318,0.9991184571361318,1.0,1.0,0.9989844965982237
2025-04-16,1.0,1.0,0.3879128154385623,0.291191276384361,0.3879128154385623,0.291191276384361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3879128154385623,0.3879128154385623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992306721246924,0.9992306721246924,1.0,1.0,0.9983479378464131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99912050438359,0.99912050438359,1.0,1.0,0.9989868615651906
2025-04-17,1.0,1.0,0.3881192600958311,0.291191276384361,0.3881192600958311,0.291191276384361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3881192600958311,0.3881192600958311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992312665565765,0.9992312665565765,1.0,1.0,0.9983492185380525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991211846879399,0.9991211846879399,1.0,1.0,0.9989876474415533
2025-04-18,1.0,1.0,0.3881507274631905,0.2931375924770701,0.3881507274631905,0.2931375924770701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999233241378844,0.999233241378844,1.0,1.0,0.9983534732066659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991234447874953,0.9991234447874953,1.0,1.0,0.9989902582469117
2025-04-21,1.0,1.0,0.3956291774043624,0.3014713042591909,0.3956291774043624,0.3014713042591909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999233635126339,0.999233635126339,1.0,1.0,0.9983543215099429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991238954131212,0.9991238954131212,1.0,1.0,0.9989907787928645
2025-04-22,1.0,1.0,0.3967749199474438,0.3014713042591909,0.3967749199474438,0.3014713042591909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9496663999553224,0.9496663999553224,1.0,0.0,0.8484313551777641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495257683801769,0.9495257683801769,1.0,0.0,0.848997967652456
2025-04-23,1.0,1.0,0.39666839867960363,0.3014713042591909,0.39666839867960363,0.3014713042591909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,1.0,1.0,0.39678141474252043,0.30199550826097366,0.39678141474252043,0.30199550826097366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,1.0,1.0,0.39771736481860503,0.30199550826097366,0.39771736481860503,0.30199550826097366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0600474927351764,0.0600474927351764,0.0600474927351764,0.0600474927351764,0.0600474927351764,0.0600474927351764,0.0600474927351764,0.0600474927351764,0.0,0.0,0.0,0.0,0.0,0.0,0.0600474927351764,0.16829400259830365,0.4801784865137115,0.16829400259830365,0.4801784865137115,0.0,0.16829400259830365,0.21418517446357183,0.21418517446357183,0.24631295063310757,0.0600474927351764,0.21770753476797092,0.0600474927351764,0.1739439039576541,0.527114807532924,0.1739439039576541,0.527114807532924,0.0,0.1739439039576541,0.22666546741243496,0.22666546741243496,0.2606652875243002,0.0600474927351764,0.23014300710679275
2025-06-03,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.0,0.0,0.0,0.0,0.0,0.0,0.060071809707543444,0.1684015902860226,0.48037294071081343,0.1684015902860226,0.48037294071081343,0.0,0.1684015902860226,0.21395632023099806,0.21395632023099806,0.24604976826564776,0.060071809707543444,0.2174902306164711,0.060071809707543444,0.17404395199883876,0.5273282691717899,0.17404395199883876,0.5273282691717899,0.0,0.17404395199883876,0.2264590321497716,0.2264590321497716,0.2604278869722373,0.060071809707543444,0.2299472200605669
2025-06-04,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.07616332616120185,0.060071809707543444,0.060071809707543444,0.07616332616120185,0.0,0.0,0.0,0.0,0.0,0.0,0.07616332616120185,0.2136083323799991,0.6090510863663728,0.2136083323799991,0.6090510863663728,0.0,0.2136083323799991,0.23394198121134688,0.23394198121134688,0.2690332783930489,0.07616332616120185,0.21820168677430313,0.07616332616120185,0.22076675402232085,0.66858440180985,0.22076675402232085,0.66858440180985,0.0,0.22076675402232085,0.24830845603362173,0.24830845603362173,0.285554724438665,0.07616332616120185,0.23068498123109635
2025-06-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.11256241190368343,0.060071809707543444,0.060071809707543444,0.11256241190368343,0.0,0.0,0.0,0.0,0.0,0.0,0.11256241190368343,0.3157864633930641,0.9001216557803196,0.3157864633930641,0.9001216557803196,0.0,0.3157864633930641,0.40259741325171294,0.40259741325171294,0.46298702523946983,0.11256241190368343,0.2186195175446135,0.11256241190368343,0.3263707675413602,0.9881064368120366,0.3263707675413602,0.9881064368120366,0.0,0.3263707675413602,0.4252347946151936,0.4252347946151936,0.48902001380747256,0.11256241190368343,0.23111821825307957
2025-06-06,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.1211839476268968,0.060071809707543444,0.060071809707543444,0.1211839476268968,0.0,0.0,0.0,0.0,0.0,0.0,0.1211839476268968,0.3399957024873196,0.9690650168837435,0.3399957024873196,0.9690650168837435,0.0,0.3399957024873196,0.40281043979937936,0.40281043979937936,0.46323200576928625,0.1211839476268968,0.21870302399595928,0.1211839476268968,0.35139191631424666,1.0,0.35139191631424666,1.0,0.0,0.35139191631424666,0.42552199727215245,0.42552199727215245,0.48935029686297526,0.1211839476268968,0.2312047999915882
2025-06-09,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.1505498163121498,0.060071809707543444,0.060071809707543444,0.1505498163121498,0.0,0.0,0.0,0.0,0.0,0.0,0.1505498163121498,0.4224989919628166,1.0,0.4224989919628166,1.0,0.0,0.4224989919628166,0.5086917521468945,0.5086917521468945,0.5849955149689287,0.1505498163121498,0.21907855707022608,0.1505498163121498,0.43666276652078456,1.0,0.43666276652078456,1.0,0.0,0.43666276652078456,0.5191540819943731,0.5191540819943731,0.597027194293529,0.1505498163121498,0.231594147312806
2025-06-10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.07608338043687074,0.060071809707543444,0.060071809707543444,0.07608338043687074,0.0,0.0,0.0,0.0,0.0,0.0,0.07608338043687074,0.2133136456393416,0.608411788784343,0.2133136456393416,0.608411788784343,0.0,0.2133136456393416,0.27237269318442603,0.27237269318442603,0.3132285971620899,0.07608338043687074,0.21811806086623323,0.07608338043687074,0.22045872227050553,0.6678826143883547,0.22045872227050553,0.6678826143883547,0.0,0.22045872227050553,0.2870715529763843,0.2870715529763843,0.33013228592284194,0.07608338043687074,0.2305982681009694
2025-06-11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.18324390379950464,0.060071809707543444,0.060071809707543444,0.18324390379950464,0.0,0.0,0.0,0.0,0.0,0.0,0.18324390379950464,0.5141094192762383,1.0,0.5141094192762383,1.0,0.0,0.5141094192762383,0.5860506085925654,0.5860506085925654,0.6739581998814502,0.18324390379950464,0.23783780045064404,0.18324390379950464,0.5313312753371919,1.0,0.5313312753371919,1.0,0.0,0.5313312753371919,0.6007925421327275,0.6007925421327275,0.6909114234526366,0.18324390379950464,0.2504790024841106
2025-06-12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.21112839719009358,0.060071809707543444,0.060071809707543444,0.21112839719009358,0.0,0.0,0.0,0.0,0.0,0.0,0.21112839719009358,0.5925548177525386,1.0,0.5925548177525386,1.0,0.0,0.5925548177525386,0.5860059903104295,0.5860059903104295,0.6739068888569939,0.21112839719009358,0.23792538278080666,0.21112839719009358,0.6123172006800652,1.0,0.6123172006800652,1.0,0.0,0.6123172006800652,0.6008794595517032,0.6008794595517032,0.6910113784844586,0.21112839719009358,0.2505720264225853
2025-06-13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.12162403107710903,0.060071809707543444,0.060071809707543444,0.12162403107710903,0.0,0.0,0.0,0.0,0.0,0.0,0.12162403107710903,0.33971087915572423,0.9725842080345648,0.33971087915572423,0.9725842080345648,0.0,0.33971087915572423,0.4384101325865758,0.4384101325865758,0.5041716524745621,0.12162403107710903,0.23675027440826044,0.12162403107710903,0.3509606264604087,1.0,0.3509606264604087,1.0,0.0,0.3509606264604087,0.4476621628777401,0.4476621628777401,0.5148114873094011,0.12162403107710903,0.24935648868799737
2025-06-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.060071809707543444,0.16802003488170117,0.060071809707543444,0.060071809707543444,0.16802003488170117,0.0,0.0,0.0,0.0,0.0,0.0,0.16802003488170117,0.46960398820854826,1.0,0.46960398820854826,1.0,0.0,0.46960398820854826,0.5488367137586745,0.5488367137586745,0.6311622208224756,0.16802003488170117,0.23720267216171245,0.16802003488170117,0.48515646822921255,1.0,0.48515646822921255,1.0,0.0,0.48515646822921255,0.5616624160779415,0.5616624160779415,0.6459117784896328,0.16802003488170117,0.24982447604289584
2025-06-17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11212587783210647,0.0,0.0,0.11212587783210647,0.0,0.0,0.0,0.0,0.0,0.0,0.11212587783210647,0.3133519828825382,0.8966308477506497,0.3133519828825382,0.8966308477506497,0.0,0.3133519828825382,0.40039870047310205,0.40039870047310205,0.4604585055440673,0.11212587783210647,0.23715745676731634,0.11212587783210647,0.32372874048522715,0.9842744104835491,0.32372874048522715,0.9842744104835491,0.0,0.32372874048522715,0.4244955226377856,0.4244955226377856,0.4881698510334534,0.11212587783210647,0.24977770393362794
2025-06-18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12833278812950516,0.0,0.0,0.12833278812950516,0.0,0.0,0.0,0.0,0.0,0.0,0.12833278812950516,0.3587397233526233,1.0,0.3587397233526233,1.0,0.0,0.3587397233526233,0.4101860617257652,0.4101860617257652,0.47171397098462997,0.12833278812950516,0.23206217698127307,0.12833278812950516,0.3706216569864162,1.0,0.3706216569864162,1.0,0.0,0.3706216569864162,0.4153132901510821,0.4153132901510821,0.47761028367374436,0.12833278812950516,0.24440878803971916
2025-06-19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39015383891837413,0.39015383891837413,0.4486769147561302,0.0,0.20412281372075544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39807830217547935,0.39807830217547935,0.4577900475018012,0.0,0.2163590361386146
2025-06-20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007376372429415994,0.0,0.0,0.007376372429415994,0.0,0.0,0.0,0.0,0.0,0.0,0.007376372429415994,0.020485190215727332,0.12599472755495042,0.020485190215727332,0.12599472755495042,0.0,0.020485190215727332,0.03569444032082001,0.03569444032082001,0.04104860636894301,0.007376372429415994,0.20531420439327458,0.007376372429415994,0.021149384793609984,0.1258601559734018,0.021149384793609984,0.1258601559734018,0.0,0.021149384793609984,0.03626700211085213,0.03626700211085213,0.04170705242747995,0.007376372429415994,0.0355474021658507
2025-06-23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07523394031528471,0.0,0.0,0.07523394031528471,0.0,0.0,0.0,0.0,0.0,0.0,0.07523394031528471,0.2089423752188081,1.0,0.2089423752188081,1.0,0.0,0.2089423752188081,0.3270650143774036,0.3270650143774036,0.3761247665340141,0.07523394031528471,0.20583738575262,0.07523394031528471,0.2157156395929472,1.0,0.2157156395929472,1.0,0.0,0.2157156395929472,0.3328348854544628,0.3328348854544628,0.38276011827263223,0.07523394031528471,0.03568968324310402
2025-06-24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2251698950724231,0.0,0.0,0.2251698950724231,0.0,0.0,0.0,0.0,0.0,0.0,0.2251698950724231,0.6254459238057992,1.0,0.6254459238057992,1.0,0.0,0.6254459238057992,0.677491194512559,0.677491194512559,0.7791148736894428,0.2251698950724231,0.6957521334021921,0.2251698950724231,0.6457241213395547,1.0,0.6457241213395547,1.0,0.0,0.6457241213395547,0.6948572575048181,0.6948572575048181,0.7990858461305407,0.2251698950724231,0.7120761803382334
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6496901569836476,0.6496901569836476,0.7471436805311947,0.0,0.6650568926346453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6661193782324629,0.6661193782324629,0.7660372849673323,0.0,0.6818415550655821
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9960449854834913,0.9960449854834913,1.0,1.0,0.8144449349150653,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9961278127763389,0.9961278127763389,1.0,1.0,0.8312663291332303
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9868863237835589,0.9868863237835589,1.0,1.0,0.8130414112771853,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9869031310900088,0.9869031310900088,1.0,1.0,0.8298010110728656
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9869480062714987,0.9869480062714987,1.0,1.0,0.8137393036130017,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9869647383931806,0.9869647383931806,1.0,1.0,0.8304525283554409
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9869673645734331,0.9869673645734331,1.0,1.0,0.8139586092000093,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9869840730918704,0.9869840730918704,1.0,1.0,0.8306572353583672
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9869802382370347,0.9869802382370347,1.0,1.0,0.8141045261744718,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.986996931056874,0.986996931056874,1.0,1.0,0.8307934322252157
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.987053771014837,0.987053771014837,1.0,1.0,0.8149391256736858,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9870703741361818,0.9870703741361818,1.0,1.0,0.8315723312462888
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9871075896947725,0.9871075896947725,1.0,1.0,0.8155512017142333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9871241271333298,0.9871241271333298,1.0,1.0,0.8321434447917528
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9870505912135137,0.9870505912135137,1.0,1.0,0.8149029946391803,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9870671982147767,0.9870671982147767,1.0,1.0,0.8315386152505742
