origin,execution_date,origin_index,simulation_only,requested_quantity,reference_weight,action,output_candidate,budget_source,used_band,exposure_multiplier,filter_direction,return_threshold,observed_daily_return,addition_allowed,normal_requested_quantity,addition_suppressed,own_close_equity,own_close_shares,signal_state,decision_time,source_model,source_cost,node,cost,used_zero_count,waiting_zero_confirmation,exit_policy,entry_mode,exit_reasons,entry_rearmed,learning_cycle_id,learning_status,continuation_prediction,learning_fit_origin,model_selection_index,model_selection_origin,fixed_prediction_identity,negative_confirmation_count,learned_exit_requested,log_holding_days,cycle_return,cycle_drawdown,mom5,mom20,sma120,vol20
2021-01-19,2021-01-20,2106,True,-28300,0.0,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.013604208235080795,1.0,-28300.0,0.0,255022.98565999995,28300.0,MODEL_VIEW_AVAILABLE,2021-01-19 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,2021-01-21,2107,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0055167340934167974,1.0,0.0,0.0,254850.73487999995,0.0,MODEL_VIEW_AVAILABLE,2021-01-20 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,2021-01-22,2108,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.017190929041697167,1.0,0.0,0.0,254850.73487999995,0.0,MODEL_VIEW_AVAILABLE,2021-01-21 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,2024-09-24,2997,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.002748930971288921,1.0,0.0,0.0,267126.2003200001,0.0,MODEL_VIEW_AVAILABLE,2024-09-23 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,2024-09-25,2998,True,69800,0.8966898839913104,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.04386232104782217,1.0,69800.0,0.0,267126.2003200001,0.0,MODEL_VIEW_AVAILABLE,2024-09-24 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,2024-09-26,2999,True,0,0.8978836093374427,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.013714619200466904,1.0,0.0,0.0,265890.8659600001,69800.0,MODEL_VIEW_AVAILABLE,2024-09-25 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,2024-09-27,3000,True,0,0.8994553079075068,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.04778353483016695,1.0,0.0,0.0,277477.66596000013,69800.0,MODEL_VIEW_AVAILABLE,2024-09-26 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,2024-09-30,3001,True,0,0.8494568102120044,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.06291208791208791,1.0,0.0,0.0,293461.8659600001,69800.0,MODEL_VIEW_AVAILABLE,2024-09-27 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,2024-10-08,3002,True,-69800,0.0,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0940811579219436,1.0,-69800.0,0.0,318869.06596000004,69800.0,MODEL_VIEW_AVAILABLE,2024-09-30 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,2024-10-09,3003,True,28500,0.3620747016332231,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.042286794235766756,1.0,28500.0,0.0,348120.11008000013,0.0,MODEL_VIEW_AVAILABLE,2024-10-08 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,2024-10-10,3004,True,0,0.33766690007104566,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.08839528558476872,1.0,0.0,0.0,340514.6684800001,28500.0,MODEL_VIEW_AVAILABLE,2024-10-09 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,2025-04-08,3124,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.06668350593584249,1.0,0.0,0.0,340993.1575800001,0.0,MODEL_VIEW_AVAILABLE,2025-04-07 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,2025-04-09,3125,True,71400,0.7820924633830723,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.009472259810554773,1.0,71400.0,0.0,340993.1575800001,0.0,MODEL_VIEW_AVAILABLE,2025-04-08 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,2025-04-10,3126,True,0,0.826501359155963,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.00965147453083115,1.0,0.0,0.0,345866.96442000015,71400.0,MODEL_VIEW_AVAILABLE,2025-04-09 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,2025-04-11,3127,True,20000,0.9990549623678435,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.016728624535315983,1.0,20000.0,0.0,350365.16442000016,71400.0,MODEL_VIEW_AVAILABLE,2025-04-10 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,2025-04-14,3128,True,0,0.998339348855535,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0028728127448418572,1.0,0.0,0.0,351695.3164200001,91400.0,MODEL_VIEW_AVAILABLE,2025-04-11 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,2025-04-15,3129,True,0,0.9983427951465458,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.002083333333333437,1.0,0.0,0.0,352426.5164200001,91400.0,MODEL_VIEW_AVAILABLE,2025-04-14 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,2025-04-16,3130,True,0,0.9983440838208094,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0007796257796257589,1.0,0.0,0.0,352700.7164200001,91400.0,MODEL_VIEW_AVAILABLE,2025-04-15 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,2025-04-17,3131,True,0,0.9983479378464131,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.002337055310309033,1.0,0.0,0.0,353523.3164200001,91400.0,MODEL_VIEW_AVAILABLE,2025-04-16 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,2025-04-18,3132,True,0,0.9983492185380525,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0007772020725389517,1.0,0.0,0.0,353797.5164200001,91400.0,MODEL_VIEW_AVAILABLE,2025-04-17 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-18,2025-04-21,3133,True,0,0.9983534732066659,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0025886616619208436,1.0,0.0,0.0,354711.5164200001,91400.0,MODEL_VIEW_AVAILABLE,2025-04-18 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,2025-04-22,3134,True,0,0.9983543215099429,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0005163955589981839,1.0,0.0,0.0,354894.3164200001,91400.0,MODEL_VIEW_AVAILABLE,2025-04-21 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,2025-04-23,3135,True,-13700,0.8484313551777641,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0007741935483871476,1.0,-13700.0,0.0,355168.5164200001,91400.0,MODEL_VIEW_AVAILABLE,2025-04-22 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,2025-04-24,3136,True,-77700,0.0,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.001031459515214106,1.0,-77700.0,0.0,355633.05782000016,77700.0,MODEL_VIEW_AVAILABLE,2025-04-23 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,2025-04-25,3137,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0,1.0,0.0,0.0,355417.36262000015,0.0,MODEL_VIEW_AVAILABLE,2025-04-24 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,2025-04-28,3138,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0,1.0,0.0,0.0,355417.36262000015,0.0,MODEL_VIEW_AVAILABLE,2025-04-25 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,2025-05-30,3159,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0060882800608828,1.0,0.0,0.0,355417.36262000015,0.0,MODEL_VIEW_AVAILABLE,2025-05-29 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,2025-06-03,3160,True,19500,0.21770753476797092,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.0017650025214321907,1.0,19500.0,0.0,355417.36262000015,0.0,MODEL_VIEW_AVAILABLE,2025-05-30 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,2025-06-04,3161,True,0,0.2174902306164711,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.0005051780752716173,1.0,0.0,0.0,355577.46542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-03 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,2025-06-05,3162,True,0,0.21820168677430313,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.004296183977761103,1.0,0.0,0.0,355908.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-04 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,2025-06-06,3163,True,0,0.2186195175446135,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0025163563160544022,1.0,0.0,0.0,356103.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-05 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,2025-06-09,3164,True,0,0.21870302399595928,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0005020080321285203,1.0,0.0,0.0,356142.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-06 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,2025-06-10,3165,True,0,0.21907855707022608,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.002257902659307476,1.0,0.0,0.0,356318.46542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-09 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,2025-06-11,3166,True,0,0.21811806086623323,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.005757196495619565,1.0,0.0,0.0,355869.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-10 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,2025-06-12,3167,True,0,0.23783780045064404,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.008056394763343189,1.0,0.0,0.0,356493.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-11 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,2025-06-13,3168,True,0,0.23792538278080666,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0004995004995007601,1.0,0.0,0.0,356532.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-12 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,2025-06-16,3169,True,0,0.23675027440826044,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.00649026460309543,1.0,0.0,0.0,356025.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-13 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,2025-06-17,3170,True,0,0.23720267216171245,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.002512562814070307,1.0,0.0,0.0,356220.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-16 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,2025-06-18,3171,True,0,0.23715745676731634,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.00025062656641616776,1.0,0.0,0.0,356201.46542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-17 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,2025-06-19,3172,True,0,0.23206217698127307,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0007520681875157198,1.0,0.0,0.0,356259.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-18 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-19,2025-06-20,3173,True,0,0.20412281372075544,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.007940573770491732,1.0,0.0,0.0,355655.46542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-19 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,2025-06-23,3174,True,0,0.20531420439327458,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0012909888974954598,1.0,0.0,0.0,355752.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-20 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,2025-06-24,3175,True,0,0.20583738575262,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0033522434244455113,1.0,0.0,0.0,356006.46542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-23 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,2025-06-25,3176,True,43500,0.6957521334021921,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.01156515034695449,1.0,43500.0,0.0,356883.96542000014,19500.0,MODEL_VIEW_AVAILABLE,2025-06-24 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,2025-06-26,3177,True,0,0.6650568926346453,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.016514227642276502,1.0,0.0,0.0,360727.1787200002,63000.0,MODEL_VIEW_AVAILABLE,2025-06-25 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,2025-06-27,3178,True,10500,0.8144449349150653,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.0037490627343164107,1.0,10500.0,0.0,359782.17872000014,63000.0,MODEL_VIEW_AVAILABLE,2025-06-26 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,2025-06-30,3179,True,0,0.8130414112771853,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.005770195684897228,1.0,0.0,0.0,358020.29552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-06-27 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,2025-07-01,3180,True,0,0.8137393036130017,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.004794347716376546,1.0,0.0,0.0,359416.79552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-06-30 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,2025-07-02,3181,True,0,0.8139586092000093,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0015067805123052391,1.0,0.0,0.0,359857.79552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-01 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,2025-07-03,3182,True,0,0.8141045261744718,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0010030090270811698,1.0,0.0,0.0,360151.79552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-02 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,2025-07-04,3183,True,0,0.8149391256736858,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.005761523046092121,1.0,0.0,0.0,361842.29552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-03 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,2025-07-07,3184,True,0,0.8155512017142333,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.004234122042341415,1.0,0.0,0.0,363091.79552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-04 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,2025-07-08,3185,True,0,0.8149029946391803,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.004464285714285698,1.0,0.0,0.0,361768.79552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-07 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,2025-07-09,3186,True,0,0.8161235853050539,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.008470353761833582,1.0,0.0,0.0,364267.79552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-08 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,2025-07-10,3187,True,0,0.8160165342023392,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.0007411067193676679,1.0,0.0,0.0,364047.29552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-09 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,2025-07-11,3188,True,0,0.8167278622905253,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.004944375772558907,1.0,0.0,0.0,365517.29552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-10 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,2025-07-14,3189,True,0,0.817222527289797,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0034440344403441348,1.0,0.0,0.0,366546.29552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-11 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,2025-07-15,3190,True,0,0.8171872826688439,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.00024515812699177353,1.0,0.0,0.0,366472.79552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-14 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,2025-07-16,3191,True,0,0.8171872826688439,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0,1.0,0.0,0.0,366472.79552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-15 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,2025-07-17,3192,True,0,0.8168694682163241,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.002206964198136374,1.0,0.0,0.0,365811.29552000016,73500.0,MODEL_VIEW_AVAILABLE,2025-07-16 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,BASE,SELECTED_MIX_BAND10_SIMPLE2,BASE,,,,,,,,,,,,,,,,,,,,,,
