cycle_id,entry,natural_exit,cost,variant,mature_model_at_entry,entry_model_fit,entry_quantity,actual_exit,cycle_return,profit,entry_period,exit_reason
29,2024-07-12,2024-09-09,STRESS,TIME20,True,2024-07-01,56800,2024-08-09,-0.03003890719999991,-6007.781439999992,main,预定最长持有交易日到期
29,2024-07-12,2024-09-09,STRESS,PROFIT08,True,2024-07-01,56800,2024-09-09,-0.06524082079999993,-13048.164159999986,main,研究终点统一退出
30,2024-09-25,2024-10-10,BASE,PRICE_ORIGINAL,True,2024-09-02,57200,2024-10-10,0.16430368240000015,32860.73648000002,main,研究终点统一退出
30,2024-09-25,2024-10-10,BASE,RIDGE_MONTHLY,True,2024-09-02,57200,2024-09-30,0.14628928600000024,29257.857200000028,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
30,2024-09-25,2024-10-10,BASE,WITHIN_MONTHLY,True,2024-09-02,57200,2024-09-30,0.14628928600000024,29257.857200000028,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
30,2024-09-25,2024-10-10,BASE,WITHIN_ENTRY_FIXED,True,2024-09-02,57200,2024-09-30,0.14628928600000024,29257.857200000028,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
30,2024-09-25,2024-10-10,BASE,TIME20,True,2024-09-02,57200,2024-10-10,0.16430368240000015,32860.73648000002,main,研究终点统一退出
30,2024-09-25,2024-10-10,BASE,PROFIT08,True,2024-09-02,57200,2024-09-30,0.14628928600000024,29257.857200000028,main,持仓含分红收益达到预定止盈
30,2024-09-25,2024-10-10,STRESS,PRICE_ORIGINAL,True,2024-09-02,57200,2024-10-10,0.16272736480000027,32545.472960000043,main,研究终点统一退出
30,2024-09-25,2024-10-10,STRESS,RIDGE_MONTHLY,True,2024-09-02,57200,2024-09-30,0.1447165720000001,28943.314400000003,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
30,2024-09-25,2024-10-10,STRESS,WITHIN_MONTHLY,True,2024-09-02,57200,2024-09-30,0.1447165720000001,28943.314400000003,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
30,2024-09-25,2024-10-10,STRESS,WITHIN_ENTRY_FIXED,True,2024-09-02,57200,2024-09-30,0.1447165720000001,28943.314400000003,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
30,2024-09-25,2024-10-10,STRESS,TIME20,True,2024-09-02,57200,2024-10-10,0.16272736480000027,32545.472960000043,main,研究终点统一退出
30,2024-09-25,2024-10-10,STRESS,PROFIT08,True,2024-09-02,57200,2024-09-30,0.1447165720000001,28943.314400000003,main,持仓含分红收益达到预定止盈
31,2025-04-10,2025-07-09,BASE,PRICE_ORIGINAL,True,2025-04-01,52300,2025-07-09,0.08169971279999988,16339.942559999967,main,研究终点统一退出
31,2025-04-10,2025-07-09,BASE,RIDGE_MONTHLY,True,2025-04-01,52300,2025-04-23,0.018163319299999925,3632.6638599999715,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
31,2025-04-10,2025-07-09,BASE,WITHIN_MONTHLY,True,2025-04-01,52300,2025-05-08,0.02496095949999999,4992.191899999976,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
31,2025-04-10,2025-07-09,BASE,WITHIN_ENTRY_FIXED,True,2025-04-01,52300,2025-05-08,0.02496095949999999,4992.191899999976,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
31,2025-04-10,2025-07-09,BASE,TIME20,True,2025-04-01,52300,2025-05-13,0.049014147899999916,9802.829579999961,main,预定最长持有交易日到期
31,2025-04-10,2025-07-09,BASE,PROFIT08,True,2025-04-01,52300,2025-07-09,0.08169971279999988,16339.942559999967,main,研究终点统一退出
31,2025-04-10,2025-07-09,STRESS,PRICE_ORIGINAL,True,2025-04-01,52300,2025-07-09,0.08024242559999983,16048.485119999968,main,研究终点统一退出
31,2025-04-10,2025-07-09,STRESS,RIDGE_MONTHLY,True,2025-04-01,52300,2025-04-23,0.01671413860000004,3342.827720000001,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
31,2025-04-10,2025-07-09,STRESS,WITHIN_MONTHLY,True,2025-04-01,52300,2025-05-08,0.02351041899999995,4702.083799999993,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
31,2025-04-10,2025-07-09,STRESS,WITHIN_ENTRY_FIXED,True,2025-04-01,52300,2025-05-08,0.02351041899999995,4702.083799999993,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
31,2025-04-10,2025-07-09,STRESS,TIME20,True,2025-04-01,52300,2025-05-13,0.04755879580000011,9511.759160000016,main,预定最长持有交易日到期
31,2025-04-10,2025-07-09,STRESS,PROFIT08,True,2025-04-01,52300,2025-07-09,0.08024242559999983,16048.485119999968,main,研究终点统一退出
32,2025-07-14,2025-10-14,BASE,PRICE_ORIGINAL,True,2025-07-01,48900,2025-10-14,0.1562940332999998,31258.806659999973,main,研究终点统一退出
32,2025-07-14,2025-10-14,BASE,RIDGE_MONTHLY,True,2025-07-01,48900,2025-07-18,0.005467704600000012,1093.5409199999995,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
32,2025-07-14,2025-10-14,BASE,WITHIN_MONTHLY,True,2025-07-01,48900,2025-07-22,0.017934710699999856,3586.94213999997,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
32,2025-07-14,2025-10-14,BASE,WITHIN_ENTRY_FIXED,True,2025-07-01,48900,2025-07-22,0.017934710699999856,3586.94213999997,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
32,2025-07-14,2025-10-14,BASE,TIME20,True,2025-07-01,48900,2025-08-11,0.02380153709999977,4760.307419999968,main,预定最长持有交易日到期
32,2025-07-14,2025-10-14,BASE,PROFIT08,True,2025-07-01,48900,2025-08-25,0.10153698689999979,20307.39737999998,main,持仓含分红收益达到预定止盈
32,2025-07-14,2025-10-14,STRESS,PRICE_ORIGINAL,True,2025-07-01,48900,2025-10-14,0.15488556659999997,30977.113319999975,main,研究终点统一退出
32,2025-07-14,2025-10-14,STRESS,RIDGE_MONTHLY,True,2025-07-01,48900,2025-07-18,0.004089409199999894,817.8818399999582,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
32,2025-07-14,2025-10-14,STRESS,WITHIN_MONTHLY,True,2025-07-01,48900,2025-07-22,0.016553921399999894,3310.7842799999926,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
32,2025-07-14,2025-10-14,STRESS,WITHIN_ENTRY_FIXED,True,2025-07-01,48900,2025-07-22,0.016553921399999894,3310.7842799999926,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
32,2025-07-14,2025-10-14,STRESS,TIME20,True,2025-07-01,48900,2025-08-11,0.02241957419999996,4483.914839999983,main,预定最长持有交易日到期
32,2025-07-14,2025-10-14,STRESS,PROFIT08,True,2025-07-01,48900,2025-08-25,0.1001394738000001,20027.894760000025,main,持仓含分红收益达到预定止盈
33,2025-10-17,2026-01-13,BASE,PRICE_ORIGINAL,True,2025-10-09,42300,2026-01-13,0.042103854900000126,8420.77098000003,main,研究终点统一退出
33,2025-10-17,2026-01-13,BASE,RIDGE_MONTHLY,True,2025-10-09,42300,2025-10-24,0.00108106110000028,216.2122200000449,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
33,2025-10-17,2026-01-13,BASE,WITHIN_MONTHLY,True,2025-10-09,42300,2025-10-23,-0.00758870459999994,-1517.740919999982,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
33,2025-10-17,2026-01-13,BASE,WITHIN_ENTRY_FIXED,True,2025-10-09,42300,2025-10-23,-0.00758870459999994,-1517.740919999982,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
33,2025-10-17,2026-01-13,BASE,TIME20,True,2025-10-09,42300,2025-11-14,0.013134150000000178,2626.8300000000163,main,预定最长持有交易日到期
33,2025-10-17,2026-01-13,BASE,PROFIT08,True,2025-10-09,42300,2026-01-13,0.042103854900000126,8420.77098000003,main,研究终点统一退出
33,2025-10-17,2026-01-13,STRESS,PRICE_ORIGINAL,True,2025-10-09,42300,2026-01-13,0.04085020980000009,8170.041960000002,main,研究终点统一退出
33,2025-10-17,2026-01-13,STRESS,RIDGE_MONTHLY,True,2025-10-09,42300,2025-10-24,-0.00016437780000011504,-32.87556000001496,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
33,2025-10-17,2026-01-13,STRESS,WITHIN_MONTHLY,True,2025-10-09,42300,2025-10-23,-0.008832409199999947,-1766.481839999993,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
33,2025-10-17,2026-01-13,STRESS,WITHIN_ENTRY_FIXED,True,2025-10-09,42300,2025-10-23,-0.008832409199999947,-1766.481839999993,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
33,2025-10-17,2026-01-13,STRESS,TIME20,True,2025-10-09,42300,2025-11-14,0.011886299999999794,2377.25999999998,main,预定最长持有交易日到期
33,2025-10-17,2026-01-13,STRESS,PROFIT08,True,2025-10-09,42300,2026-01-13,0.04085020980000009,8170.041960000002,main,研究终点统一退出
34,2026-01-16,2026-02-04,BASE,PRICE_ORIGINAL,True,2026-01-05,40700,2026-02-04,-0.02806496990000018,-5612.993980000028,main,研究终点统一退出
34,2026-01-16,2026-02-04,BASE,RIDGE_MONTHLY,True,2026-01-05,40700,2026-02-04,-0.02806496990000018,-5612.993980000028,main,研究终点统一退出
34,2026-01-16,2026-02-04,BASE,WITHIN_MONTHLY,True,2026-01-05,40700,2026-02-04,-0.02806496990000018,-5612.993980000028,main,研究终点统一退出
34,2026-01-16,2026-02-04,BASE,WITHIN_ENTRY_FIXED,True,2026-01-05,40700,2026-02-04,-0.02806496990000018,-5612.993980000028,main,研究终点统一退出
34,2026-01-16,2026-02-04,BASE,TIME20,True,2026-01-05,40700,2026-02-04,-0.02806496990000018,-5612.993980000028,main,研究终点统一退出
34,2026-01-16,2026-02-04,BASE,PROFIT08,True,2026-01-05,40700,2026-02-04,-0.02806496990000018,-5612.993980000028,main,研究终点统一退出
34,2026-01-16,2026-02-04,STRESS,PRICE_ORIGINAL,True,2026-01-05,40700,2026-02-04,-0.029267939799999754,-5853.587959999946,main,研究终点统一退出
34,2026-01-16,2026-02-04,STRESS,RIDGE_MONTHLY,True,2026-01-05,40700,2026-02-04,-0.029267939799999754,-5853.587959999946,main,研究终点统一退出
34,2026-01-16,2026-02-04,STRESS,WITHIN_MONTHLY,True,2026-01-05,40700,2026-02-04,-0.029267939799999754,-5853.587959999946,main,研究终点统一退出
34,2026-01-16,2026-02-04,STRESS,WITHIN_ENTRY_FIXED,True,2026-01-05,40700,2026-02-04,-0.029267939799999754,-5853.587959999946,main,研究终点统一退出
34,2026-01-16,2026-02-04,STRESS,TIME20,True,2026-01-05,40700,2026-02-04,-0.029267939799999754,-5853.587959999946,main,研究终点统一退出
34,2026-01-16,2026-02-04,STRESS,PROFIT08,True,2026-01-05,40700,2026-02-04,-0.029267939799999754,-5853.587959999946,main,研究终点统一退出
35,2026-05-06,2026-07-20,BASE,PRICE_ORIGINAL,True,2026-05-06,41000,2026-07-20,-0.04999933600000006,-9999.867200000008,main,研究终点统一退出
35,2026-05-06,2026-07-20,BASE,RIDGE_MONTHLY,True,2026-05-06,41000,2026-05-08,0.003290004000000124,658.000800000038,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
35,2026-05-06,2026-07-20,BASE,WITHIN_MONTHLY,True,2026-05-06,41000,2026-05-13,0.013537954000000019,2707.5908000000054,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
35,2026-05-06,2026-07-20,BASE,WITHIN_ENTRY_FIXED,True,2026-05-06,41000,2026-05-13,0.013537954000000019,2707.5908000000054,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
35,2026-05-06,2026-07-20,BASE,TIME20,True,2026-05-06,41000,2026-06-03,0.01312803600000012,2625.6072000000277,main,预定最长持有交易日到期
35,2026-05-06,2026-07-20,BASE,PROFIT08,True,2026-05-06,41000,2026-07-20,-0.04999933600000006,-9999.867200000008,main,研究终点统一退出
35,2026-05-06,2026-07-20,STRESS,PRICE_ORIGINAL,True,2026-05-06,41000,2026-07-20,-0.05120867200000023,-10241.734400000045,main,研究终点统一退出
35,2026-05-06,2026-07-20,STRESS,RIDGE_MONTHLY,True,2026-05-06,41000,2026-05-08,0.00207000799999979,414.0015999999596,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
35,2026-05-06,2026-07-20,STRESS,WITHIN_MONTHLY,True,2026-05-06,41000,2026-05-13,0.012315907999999931,2463.1815999999817,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
35,2026-05-06,2026-07-20,STRESS,WITHIN_ENTRY_FIXED,True,2026-05-06,41000,2026-05-13,0.012315907999999931,2463.1815999999817,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
35,2026-05-06,2026-07-20,STRESS,TIME20,True,2026-05-06,41000,2026-06-03,0.011906071999999934,2381.214399999968,main,预定最长持有交易日到期
35,2026-05-06,2026-07-20,STRESS,PROFIT08,True,2026-05-06,41000,2026-07-20,-0.05120867200000023,-10241.734400000045,main,研究终点统一退出
