period,origin,base_target,stress_target,target_difference,base_request,stress_request
main,2023-12-05,0.023040545201702935,0.02343787938992913,0.00039733418822619423,0,0
main,2023-12-06,0.02307295572451813,0.023470832968892037,0.00039787724437390787,0,0
main,2023-12-07,0.023014614954167404,0.023411514634749192,0.000396899680581788,0,0
main,2023-12-08,0.023059991820255882,0.023457651852624207,0.00039766003236832437,0,0
main,2023-12-11,0.023215531849062315,0.02361579750588551,0.00040026565682319687,0,0
main,2024-02-08,0.3591839259634305,0.3590881743813259,-9.575158210461954e-05,28500,28000
main,2024-02-19,0.361591303099463,0.3615984776310556,7.1745315926019515e-06,0,0
main,2024-02-20,0.36240658933846515,0.36241375886030824,7.169521843097826e-06,0,0
main,2024-02-21,0.8975853107885718,0.8980930401936441,0.0005077294050722658,41600,41000
main,2024-02-22,0.849043640517706,0.8499939493783752,0.0009503088606692689,0,0
main,2024-03-04,0.9327173174902992,0.9329550414410543,0.00023772395075516428,71600,70400
main,2024-03-05,0.9306947306880214,0.9316071039047852,0.00091237321676374,0,0
main,2024-03-06,0.93053602756556,0.9314519465317057,0.0009159189661457345,0,0
main,2024-03-07,0.9303194484912808,0.9312402241612183,0.0009207756699375347,0,0
main,2024-03-08,0.9304336098809617,0.9313518229455089,0.000918213064547202,0,0
main,2024-03-11,0.9309762875977032,0.9318823973815843,0.0009061097838810594,0,0
main,2024-03-12,0.9310323178254221,0.9319371852967244,0.0009048674713023619,0,0
main,2024-03-13,0.9689310046438557,0.9698987633005748,0.0009677586567190533,0,0
main,2024-03-14,0.9688162965552528,0.9698111829565913,0.0009948864013384906,0,0
main,2024-03-15,0.9688819740378134,0.9698744473674964,0.0009924733296829968,0,0
main,2024-03-18,0.9691060848901429,0.9700903361408845,0.0009842512507415302,0,0
main,2024-03-19,0.9689401211727038,0.9699304594399858,0.0009903382672820094,0,0
main,2024-03-20,0.9689618701143116,0.9699514101199195,0.000989540005607914,0,0
main,2024-03-21,0.9689473742207944,0.9699374462565571,0.0009900720357627346,0,0
main,2024-03-22,0.968720935922264,0.9697193288418386,0.0009983929195745977,0,0
main,2024-03-25,0.9685805040407447,0.9695840669577893,0.0010035629170446203,0,0
main,2024-03-26,0.9686619607002709,0.9696625238974267,0.0010005631971558016,0,0
main,2024-03-27,0.9683787497322217,0.9693897531040259,0.0010110033718041533,0,0
main,2024-03-28,0.9960496505294909,0.9967987257565567,0.0007490752270657985,0,0
main,2024-03-29,0.9960651860615934,0.9968317117523257,0.0007665256907322116,0,0
main,2024-04-01,0.978864127475801,0.9798003275032041,0.0009362000274031335,0,0
main,2024-04-02,0.9788161667475787,0.9797667317647296,0.0009505650171509616,0,0
main,2024-04-03,0.978741328577318,0.9796955607749671,0.0009542321976491186,0,0
main,2024-04-08,0.9785846084127413,0.9795465278437611,0.0009619194310197532,0,0
main,2024-04-09,0.9785518939761442,0.9795154193920078,0.0009635254158636419,0,0
main,2024-04-10,0.9784089661290759,0.9793795133680728,0.0009705472389969216,0,0
main,2024-04-11,0.9783923515042962,0.9793637155593986,0.0009713640551024527,0,0
main,2024-04-12,0.9782360368479842,0.979215091492219,0.0009790546442347559,0,0
main,2024-04-15,0.9619796324386835,0.9629301614411657,0.0009505290024822699,0,0
main,2024-04-16,0.9617711471224745,0.9627400117297973,0.0009688646073228169,0,0
main,2024-04-17,0.9621617248187322,0.9631184498141151,0.0009567249953829071,0,0
main,2024-04-18,0.9622120783117034,0.9631672424605063,0.0009551641488029228,0,0
main,2024-04-19,0.9619759340076297,0.9629384263927063,0.0009624923850766187,0,0
main,2024-04-22,0.9619164329981995,0.9628807751982456,0.0009643422000460422,0,0
main,2024-04-23,0.9617023904633364,0.9626733981000091,0.0009710076366726828,0,0
main,2024-04-24,0.961822551739548,0.9627898153258503,0.0009672635863022805,0,0
main,2024-04-25,0.9619079175485026,0.9628725245934318,0.0009646070449291777,0,0
main,2024-04-26,0.9623290468876362,0.9632805889585059,0.0009515420708696709,0,0
main,2024-04-29,0.9626837942536154,0.9636243825638104,0.0009405883101950563,0,0
main,2024-04-30,0.9625361167782519,0.9634812592874091,0.0009451425091572263,0,0
main,2024-05-06,0.9629434596713902,0.9638760599595214,0.0009326002881312467,0,0
main,2024-05-07,0.9629595680853024,0.9638916736617306,0.0009321055764281994,0,0
main,2024-05-08,0.962724608090603,0.9636639391888822,0.0009393310982791503,0,0
main,2024-05-09,0.9630078088946166,0.9639384335059801,0.0009306246113635064,0,0
main,2024-05-10,0.9630238610821411,0.9639539930923282,0.0009301320101871013,0,0
main,2024-05-13,0.9629997775412265,0.9639306486505089,0.0009308711092824717,0,0
main,2024-05-14,0.9629515156400683,0.963883868506181,0.0009323528661127067,0,0
main,2024-05-15,0.9627409084822627,0.9636797376441477,0.0009388291618850353,0,0
main,2024-05-16,0.9628384103820109,0.9637742392475809,0.0009358288655699765,0,0
main,2024-05-17,0.9631677025177161,0.9640934246641222,0.0009257221464060716,0,0
main,2024-05-20,0.9800528720736013,0.9809866511526437,0.0009337790790424627,0,0
main,2024-05-21,0.9799846859374942,0.9809325797682088,0.0009478938307145857,0,0
main,2024-05-22,0.9800240630068469,0.9809699445369955,0.000945881530148629,0,0
main,2024-05-23,0.8468139388634043,0.8476943588064226,0.0008804199430183512,0,0
main,2024-06-03,0.02409103921706967,0.023464136885317958,-0.0006269023317517115,1800,1700
main,2024-06-04,0.02425458884009205,0.02362392417655753,-0.0006306646635345185,0,0
main,2024-06-05,0.024169776045180093,0.02354125380204837,-0.0006285222431317225,0,0
main,2024-06-06,0.024169776045180093,0.02354125380204837,-0.0006285222431317225,0,0
main,2024-06-07,0.024019679951452787,0.023394950304937965,-0.0006247296465148218,0,0
main,2024-06-11,0.023856470127944018,0.023235866002490464,-0.0006206041254535541,0,0
main,2024-06-12,0.023830350570487484,0.023210406831487607,-0.0006199437389998765,0,0
main,2024-06-13,0.02374545060118642,0.02312765369587324,-0.0006177969053131824,0,0
main,2024-06-14,0.023876058712230773,0.023254959351819784,-0.0006210993604109892,0,0
main,2024-06-17,0.10808640483269949,0.10760788677209858,-0.0004785180606009104,0,0
main,2024-06-18,0.10837574449506908,0.10793213203673377,-0.00044361245833531016,0,0
main,2024-06-19,0.1082064866920004,0.10776458874682968,-0.00044189794517073,0,0
main,2024-06-20,0.10781589773745233,0.10737794327091982,-0.00043795446653251136,0,0
main,2024-06-21,0.10771370606393986,0.10727678034723834,-0.00043692571670152225,0,0
main,2024-06-24,0.10742348651839885,0.1069894756125753,-0.0004340109058235536,0,0
main,2024-06-25,0.0854799178719455,0.08475608650941727,-0.0007238313625282378,0,0
main,2024-06-26,0.08586386845325517,0.08514378086368031,-0.0007200875895748554,0,0
main,2024-06-27,0.0855414022640071,0.0848245578572769,-0.0007168444067301993,0,0
main,2024-06-28,0.08566031422025175,0.08494227450292002,-0.0007180397173317254,0,0
main,2024-07-01,0.08589775803790113,0.08517732928717808,-0.0007204287507230484,0,0
main,2024-07-02,0.08581301474574973,0.08509343897864936,-0.0007195757671003694,0,0
main,2024-07-03,0.08571123765318482,0.08499268582210626,-0.0007185518310785649,0,0
main,2024-07-04,0.08545638735073109,0.08474039706229601,-0.0007159902884350811,0,0
main,2024-07-05,0.08516685006549155,0.08445376581190195,-0.0007130842535895965,0,0
main,2024-07-08,0.08475680455687552,0.084047828317073,-0.0007089762398025251,0,0
main,2024-07-09,0.5456998742724145,0.5446117556686063,-0.001088118603808197,41700,40900
main,2024-07-10,0.5448099942373326,0.5439251167414987,-0.0008848774958338801,0,0
main,2024-07-11,0.5480401167354391,0.5471564130694914,-0.0008837036659476993,0,0
main,2024-07-12,0.5487361832210551,0.547852742160585,-0.0008834410604701137,0,0
main,2024-07-15,0.549222139198548,0.5483388835038022,-0.0008832556947457881,0,0
main,2024-07-16,0.5509490773318093,0.5500664938655903,-0.0008825834662190557,0,0
main,2024-07-17,0.48835626646153163,0.48758218375780715,-0.0007740827037244769,0,0
main,2024-08-01,0.8421503319853891,0.8386035395494487,-0.0035467924359404712,67900,66300
main,2024-08-02,0.8368377503311178,0.8338783659715595,-0.002959384359558337,0,0
main,2024-08-05,0.7887838987326059,0.7858757909097999,-0.0029081078228060386,0,0
main,2024-08-27,0.897665230440717,0.896789377084668,-0.0008758533560490056,73500,71900
main,2024-08-28,0.8963580831496388,0.8961661963314123,-0.00019188681822657205,0,0
main,2024-08-29,0.8962574474812388,0.8960651349026261,-0.0001923125786127411,0,0
main,2024-08-30,0.896708696567029,0.8965182800507777,-0.00019041651625129052,0,0
main,2024-09-02,0.8961061076180591,0.8959131515821923,-0.0001929560358667759,0,0
main,2024-09-03,0.896227216655548,0.8960347758497478,-0.00019244080580027578,0,0
main,2024-09-04,0.8960150802696969,0.8958217353556579,-0.00019334491403899534,0,0
main,2024-09-05,0.896085893828882,0.895892851558334,-0.00019304227054806056,0,0
main,2024-09-06,0.8958020279994356,0.8956077674097034,-0.00019426058973226468,0,0
main,2024-09-09,0.8953834031635645,0.8951873206083224,-0.00019608255524206086,0,0
main,2024-09-10,0.8953834031635645,0.8951873206083224,-0.00019608255524206086,0,0
main,2024-09-11,0.8487083276514489,0.8485473280689253,-0.00016099958252357993,0,0
main,2024-09-12,0.023747190901297854,0.024304452566509867,0.0005572616652120138,-71600,-70000
main,2024-09-13,0.023644997038126486,0.024219110916102862,0.0005741138779763767,0,0
main,2024-09-18,0.02371620294939521,0.02429199492280626,0.0005757919734110488,0,0
main,2024-09-24,0.8966898839913104,0.8971501704717051,0.0004602864803946449,69800,68300
main,2024-09-25,0.8978836093374427,0.8975012102005812,-0.00038239913686155536,0,0
main,2024-09-26,0.8994553079075068,0.8990882648226511,-0.00036704308485568937,0,0
main,2024-09-27,0.8494568102120044,0.8491432698967867,-0.00031354031521768633,0,0
main,2024-10-08,0.3620747016332231,0.3619659589608948,-0.00010874267232829915,28500,27800
main,2024-10-09,0.33766690007104566,0.3376453194558673,-2.158061517837373e-05,0,0
main,2024-10-10,0.3411560696580863,0.3411346330719829,-2.1436586103429356e-05,0,0
main,2024-10-11,0.33519062283955653,0.3351689437949687,-2.16790445878301e-05,0,0
main,2024-10-14,0.33865208269449976,0.33863054211563304,-2.1540578866718896e-05,0,0
main,2024-10-15,0.3326394600366906,0.3326176828976104,-2.177713908019241e-05,0,0
main,2024-10-16,0.33124445227572574,0.3312226229257827,-2.182934994304775e-05,0,0
main,2024-10-17,0.3288308849488011,0.3288089676633016,-2.1917285499495343e-05,0,0
main,2024-10-18,0.337337831562022,0.3373162376849533,-2.1593877068737388e-05,0,0
main,2024-10-21,0.3068457865746681,0.30677699899278593,-6.878758188216816e-05,0,0
main,2025-01-07,0.023711336198207356,0.024336000272736056,0.0006246640745286997,2000,2000
main,2025-01-08,0.023674669183467858,0.02429872588407885,0.0006240567006109907,0,0
main,2025-01-09,0.02362713878992698,0.024249979372736277,0.0006228405828092969,0,0
main,2025-01-10,0.023371569214911028,0.023987868232554728,0.0006162990176436997,0,0
main,2025-01-13,0.023282379843702693,0.023896394961990693,0.0006140151182879999,0,0
main,2025-01-14,0.023864736094203236,0.02449365438996772,0.000628918295764485,0,0
main,2025-01-15,0.023728134341133054,0.024353558830405887,0.0006254244892728335,0,0
main,2025-01-16,0.02374001454772621,0.02436574294060067,0.0006257283928744611,0,0
main,2025-01-17,0.023817227564147496,0.024444930892380038,0.0006277033282325421,0,0
main,2025-01-20,0.023930051402327995,0.024560639809229876,0.0006305884069018816,0,0
main,2025-04-08,0.7820924633830723,0.7822587566443369,0.00016629326126460509,71400,69800
main,2025-04-09,0.826501359155963,0.8270912779075962,0.0005899187516331672,0,0
main,2025-04-10,0.9990549623678435,0.9995765550953669,0.00052159272752339,20000,19400
main,2025-04-11,0.998339348855535,0.9989815910460884,0.0006422421905534215,0,0
main,2025-04-14,0.9983427951465458,0.9989837058204186,0.000640910673872841,0,0
main,2025-04-15,0.9983440838208094,0.9989844965982237,0.0006404127774143342,0,0
main,2025-04-16,0.9983479378464131,0.9989868615651906,0.0006389237187774954,0,0
main,2025-04-17,0.9983492185380525,0.9989876474415533,0.0006384289035008539,0,0
main,2025-04-18,0.9983534732066659,0.9989902582469117,0.0006367850402457798,0,0
main,2025-04-21,0.9983543215099429,0.9989907787928645,0.0006364572829216097,0,0
main,2025-04-22,0.8484313551777641,0.848997967652456,0.0005666124746919188,-13700,-13400
main,2025-05-30,0.21770753476797092,0.23014300710679275,0.012435472338821835,19500,20100
main,2025-06-03,0.2174902306164711,0.2299472200605669,0.01245698944409579,0,0
main,2025-06-04,0.21820168677430313,0.23068498123109635,0.01248329445679322,0,0
main,2025-06-05,0.2186195175446135,0.23111821825307957,0.012498700708466065,0,0
main,2025-06-06,0.21870302399595928,0.2312047999915882,0.012501775995628905,0,0
main,2025-06-09,0.21907855707022608,0.231594147312806,0.012515590242579921,0,0
main,2025-06-10,0.21811806086623323,0.2305982681009694,0.012480207234736168,0,0
main,2025-06-11,0.23783780045064404,0.2504790024841106,0.012641202033466553,0,0
main,2025-06-12,0.23792538278080666,0.2505720264225853,0.012646643641778643,0,0
main,2025-06-13,0.23675027440826044,0.24935648868799737,0.012606214279736933,0,0
main,2025-06-16,0.23720267216171245,0.24982447604289584,0.012621803881183391,0,0
main,2025-06-17,0.23715745676731634,0.24977770393362794,0.012620247166311604,0,0
main,2025-06-18,0.23206217698127307,0.24440878803971916,0.012346611058446089,0,0
main,2025-06-19,0.20412281372075544,0.2163590361386146,0.012236222417859155,0,0
main,2025-06-20,0.20531420439327458,0.0355474021658507,-0.16976680222742388,0,-17000
main,2025-06-23,0.20583738575262,0.03568968324310402,-0.170147702509516,0,0
main,2025-06-24,0.6957521334021921,0.7120761803382334,0.01632404693604128,43500,59600
main,2025-06-25,0.6650568926346453,0.6818415550655821,0.016784662430936792,0,0
main,2025-06-26,0.8144449349150653,0.8312663291332303,0.016821394218164976,10500,10100
main,2025-06-27,0.8130414112771853,0.8298010110728656,0.016759599795680313,0,0
main,2025-06-30,0.8137393036130017,0.8304525283554409,0.016713224742439192,0,0
main,2025-07-01,0.8139586092000093,0.8306572353583672,0.016698626158357932,0,0
main,2025-07-02,0.8141045261744718,0.8307934322252157,0.016688906050743912,0,0
main,2025-07-03,0.8149391256736858,0.8315723312462888,0.01663320557260306,0,0
main,2025-07-04,0.8155512017142333,0.8321434447917528,0.016592243077519497,0,0
main,2025-07-07,0.8149029946391803,0.8315386152505742,0.016635620611393898,0,0
main,2025-07-08,0.8161235853050539,0.8326774357287425,0.01655385042368862,0,0
main,2025-07-09,0.8160165342023392,0.8325775714403363,0.016561037237997067,0,0
main,2025-07-10,0.8167278622905253,0.8332410900812195,0.016513227790694196,0,0
main,2025-07-11,0.817222527289797,0.8337024317846382,0.016479904494841158,0,0
main,2025-07-14,0.8171872826688439,0.8336695634963316,0.016482280827487705,0,0
main,2025-07-15,0.8171872826688439,0.8336695634963316,0.016482280827487705,0,0
main,2025-07-16,0.8168694682163241,0.8333731630472799,0.016503694830955817,0,0
main,2025-07-17,0.8180294184946114,0.8344548325143324,0.016425414019720974,0,0
main,2025-07-18,0.8190712375684618,0.8354260505496184,0.016354812981156597,0,0
main,2025-07-21,0.8199303486861431,0.8362267340767144,0.016296385390571322,0,0
main,2025-07-22,0.998514846467708,0.8376171707852349,-0.16089767568247315,15700,0
main,2025-07-23,0.9988024710557815,0.8375544816237743,-0.16124798943200713,0,0
main,2025-07-24,0.998809823395878,0.8383656832757643,-0.16044414012011365,0,0
main,2025-07-25,0.9988036080919913,0.8376798115697824,-0.16112379652220887,0,0
main,2025-07-28,0.8494001521776284,0.6887286004838105,-0.16067155169381797,-13300,-13000
main,2025-09-04,0.9352135413290292,0.9346373705266506,-0.000576170802378595,79100,76700
main,2025-09-05,0.9355967033734026,0.9356055813311622,8.877957759612087e-06,0,0
main,2025-09-08,0.9356048472821418,0.9356137498091417,8.902526999921001e-06,0,0
main,2025-09-09,0.9353842338789213,0.935392467745402,8.233866480633623e-06,0,0
main,2025-09-10,0.9354661191716226,0.9354746019762592,8.48280463661144e-06,0,0
main,2025-09-11,0.9364486093807607,0.936460010320688,1.1400939927352916e-05,0,0
main,2025-09-12,0.8496076027376303,0.8494765277437956,-0.00013107499383469,0,0
main,2025-11-25,0.023441769231480756,0.024238477909513258,0.0007967086780325018,1900,1900
main,2025-11-26,0.023586690983159485,0.024388523609156134,0.0008018326259966492,0,0
main,2025-11-27,0.023566861555571444,0.02436803995456948,0.0008011783989980356,0,0
main,2025-11-28,0.023631303716227466,0.02443460811602467,0.0008033043997972035,0,0
main,2025-12-01,0.023888971891021696,0.024700773452737742,0.0008118015617160461,0,0
main,2025-12-02,0.02378493293501719,0.02459330426769506,0.0008083713326778701,0,0
main,2025-12-03,0.023680867770749296,0.02448580709006609,0.0008049393193167928,0,0
main,2025-12-04,0.02374033678865489,0.024547237477012516,0.0008069006883576271,0,0
main,2025-12-18,0.8632683576943707,0.8631324053224336,-0.00013595237193708698,72300,70100
main,2025-12-19,0.8663145646852909,0.8666496484998822,0.0003350838145913526,0,0
main,2025-12-22,0.8673292970418579,0.8676623047337659,0.00033300769190802715,0,0
main,2025-12-23,0.8675686258293223,0.8679011428803642,0.0003325170510419806,0,0
main,2025-12-24,0.8679735024631458,0.868305188637378,0.00033168617423229296,0,0
main,2025-12-25,0.8681868449045315,0.8685180928326263,0.0003312479280948022,0,0
main,2025-12-26,0.8686114610595066,0.8689418358601483,0.00033037480064168623,0,0
main,2025-12-29,0.8681158076678854,0.8684472015530471,0.00033139388516167934,0,0
main,2025-12-30,0.8683523002241295,0.8686832080707079,0.0003309078465784099,0,0
main,2025-12-31,0.8678784610119882,0.8682103423238232,0.0003318813118350361,0,0
main,2026-01-05,0.8456086436708458,0.8458916592863157,0.00028301561546995035,0,0
main,2026-01-06,0.591026197752352,0.5926530453261452,0.0016268475737931665,-23300,-22500
main,2026-01-07,0.5903045537580827,0.5920202675441508,0.0017157137860681626,0,0
main,2026-01-08,0.5885840241028082,0.5903032698898687,0.0017192457870605082,0,0
main,2026-01-09,0.5895820762129529,0.5912992782542142,0.0017172020412613564,0,0
main,2026-01-12,0.5908445568199058,0.5925591534082288,0.0017145965883230696,0,0
main,2026-01-13,0.5900790838512487,0.59179526288404,0.0017161790327913096,0,0
main,2026-01-14,0.5887204402878876,0.5904394075648445,0.001718967276956862,0,0
main,2026-01-15,0.5891290852164995,0.5908472166146844,0.0017181313981848856,0,0
main,2026-01-16,0.6069218806461916,0.6085725915601776,0.0016507109139860532,0,0
main,2026-01-19,0.5916630551703927,0.5932757901911478,0.0016127350207550961,0,0
main,2026-01-20,0.5909763779389752,0.5925903620105369,0.0016139840715617693,0,0
main,2026-01-21,0.5912709626789923,0.5928844116705054,0.0016134489915131667,0,0
main,2026-01-22,0.5911237256054345,0.5927374421798997,0.001613716574465185,0,0
main,2026-01-23,0.5899912244248968,0.5916069895819198,0.001615765157022997,0,0
main,2026-01-26,0.5903858787801028,0.5920009319721861,0.0016150531920832156,0,0
main,2026-01-27,0.5902872894436977,0.591902520686159,0.0016152312424613235,0,0
main,2026-01-28,0.5910255061237952,0.5926394010392262,0.0016138949154309579,0,0
main,2026-01-29,0.5931264470354225,0.5947364994059802,0.0016100523705576686,0,0
main,2026-01-30,0.5903365902940197,0.5919517325162001,0.001615142222180399,0,0
main,2026-02-02,0.19752524239238678,0.19801938897581023,0.0004941465834234493,-31900,-31000
main,2026-02-03,0.18483956768902274,0.1853045130882809,0.0004649453992581487,0,0
main,2026-02-04,0.18617045874775634,0.1866378125301792,0.0004673537824228524,0,0
main,2026-02-05,0.1853044376834106,0.185770225837549,0.000465788154138419,0,0
main,2026-02-06,0.18437404700470386,0.18483814682859406,0.00046409982389020166,0,0
main,2026-03-24,0.02409029766171053,0.023978268825978588,-0.00011202883573194211,2100,2000
main,2026-03-25,0.024435404273179976,0.02432210946700836,-0.00011329480617161547,0,0
main,2026-03-26,0.02414281711711211,0.02403083940407815,-0.00011197771303395748,0,0
main,2026-03-27,0.024247336334595807,0.02413488801409998,-0.0001124483204958289,0,0
main,2026-03-30,0.024205531822433065,0.024093271715969124,-0.00011226010646394127,0,0
main,2026-03-31,0.02401213088149634,0.023900741767200587,-0.00011138911429575335,0,0
main,2026-04-01,0.02438317177273343,0.024270112023124887,-0.00011305974960854406,0,0
main,2026-04-02,0.024148043706381947,0.024036042457244045,-0.00011200124913790174,0,0
main,2026-04-03,0.023965073711071632,0.023853896584688856,-0.00011117712638277627,0,0
main,2026-04-07,0.023923240613674034,0.023812251962060188,-0.00011098865161384558,0,0
main,2026-04-30,0.9128786821213548,0.9128077966104985,-7.088551085632222e-05,76000,73600
main,2026-05-06,0.9136573100868024,0.9127970276262698,-0.000860282460532602,0,0
main,2026-05-07,0.8864391308704251,0.8854578745794256,-0.0009812562909995437,0,0
main,2026-05-08,0.8863279450424701,0.8853466818176214,-0.0009812632248487052,0,0
main,2026-05-11,0.9110012300414628,0.9103215850551883,-0.0006796449862744858,0,0
main,2026-05-12,0.8769523462470658,0.8760072000329261,-0.0009451462141396583,0,0
main,2026-05-13,0.8772262796315425,0.876293104323546,-0.0009331753079965255,0,0
main,2026-05-14,0.8768873843824124,0.8759426964667465,-0.0009446879156659316,0,0
main,2026-05-15,0.8499840869020554,0.8491402327794277,-0.000843854122627663,0,0
main,2026-06-04,0.9164713105673473,0.9156364884566297,-0.0008348221107176146,74300,71800
main,2026-06-05,0.9134848467957717,0.9131769932156341,-0.0003078535801376292,0,0
main,2026-06-08,0.9126314376242867,0.9123149198136826,-0.0003165178106040445,0,0
main,2026-06-09,0.9133465359918471,0.9130372924119347,-0.000309243579912466,0,0
main,2026-06-10,0.9130028447461171,0.9126901234437185,-0.00031272130239867746,0,0
main,2026-06-11,0.9127308023812819,0.9124153042018026,-0.00031549817947928993,0,0
main,2026-06-12,0.9132812891467257,0.912971387954268,-0.00030990119245766223,0,0
main,2026-06-15,0.9140976034655653,0.9137958429812854,-0.00030176048427998925,0,0
main,2026-06-16,0.9140255115395484,0.9137230396555949,-0.00030247188395349234,0,0
main,2026-06-17,0.9144085559448716,0.9141098473972328,-0.00029870854763880406,0,0
main,2026-06-18,0.64233083448353,0.6416143815072154,-0.0007164529763146188,-22200,-21500
main,2026-06-22,0.612226462290396,0.6115691852217902,-0.0006572770686058549,0,0
main,2026-07-20,0.02406053770518152,0.023968938765957855,-9.159893922366588e-05,2000,2000
main,2026-07-21,0.024753596075437975,0.024659729965578345,-9.386610985962981e-05,0,0
main,2026-07-22,0.07551526299663833,0.07545065051315306,-6.461248348527127e-05,0,0
main,2026-07-23,0.07582772466722888,0.07577355552784656,-5.416913938231793e-05,0,0
main,2026-07-24,0.07478688027178193,0.07473406948756241,-5.281078421952301e-05,0,0
main,2026-07-27,0.8650188518165517,0.8631132679133888,-0.0019055839031628663,71100,68500
main,2026-07-28,0.8536673967015844,0.8522253685036816,-0.0014420281979028449,0,0
main,2026-07-29,0.8541648433617547,0.8527313927197336,-0.0014334506420210502,0,0
main,2026-07-30,0.8035231120719695,0.802035534335293,-0.0014875777366765153,0,0
main,2026-07-31,0.024274655922572354,0.024196060802117177,-7.859512045517783e-05,-71100,-68500
main,2026-08-06,0.761202596357119,0.7611364369201381,-6.615943698085047e-05,64000,61800
main,2026-08-07,0.7626562535265186,0.7629707095944627,0.0003144560679441133,0,0
main,2026-08-10,0.7629079308895486,0.7632221408833405,0.00031420999379194736,0,0
main,2026-08-11,0.7619292439500515,0.7622444101448772,0.0003151661948257445,0,0
main,2026-08-12,0.7625617159580389,0.7628762644267785,0.00031454846873957276,0,0
main,2026-08-13,0.761960959644843,0.7622760948821008,0.0003151352372577909,0,0
main,2026-08-14,0.7108822624227192,0.7111312688121956,0.00024900638947633613,0,0
main,2026-08-17,0.05537917752465902,0.054180725841750814,-0.0011984516829082054,-59400,-57500
main,2026-08-18,0.055318614819669314,0.054145910306804976,-0.001172704512864338,0,0
main,2026-08-19,0.05021857644013247,0.0492093699253408,-0.0010092065147916732,0,0
earlier,2015-01-05,0.5272567609798017,0.5274624663251044,0.00020570534530273132,0,0
earlier,2015-01-06,0.5255651242053795,0.52577090982704,0.00020578562166051473,0,0
earlier,2015-01-07,0.525497206280044,0.5257029950263223,0.00020578874627830146,0,0
earlier,2015-01-08,0.5445249406702769,0.5447395657858872,0.00021462511561032294,0,0
earlier,2015-01-09,0.542694714914216,0.5429211041802131,0.00022638926599716225,0,0
earlier,2015-01-12,0.5419292795181331,0.5421557345773904,0.00022645505925733556,0,0
earlier,2015-01-13,0.5414408442319596,0.5416673407227175,0.00022649649075789924,0,0
earlier,2015-01-14,0.5408813511565448,0.5411078945776774,0.00022654342113259673,0,0
earlier,2015-01-15,0.5477780431942513,0.548003968723305,0.00022592552905376095,0,0
earlier,2015-01-16,0.5499412931817385,0.5501670072380842,0.00022571405634574937,0,0
earlier,2015-01-19,0.23710399311933036,0.237206295210894,0.00010230209156364412,-15200,-15200
earlier,2015-01-20,0.24023348474262488,0.2403903960687683,0.0001569113261434274,0,0
earlier,2015-01-21,0.24850148630111393,0.24866204006064122,0.00016055375952728212,0,0
earlier,2015-01-22,0.24881791358741867,0.24897860442212338,0.00016069083470471313,0,0
earlier,2015-01-23,0.24971300893422865,0.24987408659262247,0.00016107765839382115,0,0
earlier,2015-01-26,0.2514968009804315,0.2516586454297217,0.00016184444929023822,0,0
earlier,2015-01-27,0.24960781458313835,0.24976884685196635,0.00016103226882799304,0,0
earlier,2015-01-28,0.24659729735223324,0.2467570226036786,0.00015972525144536398,0,0
earlier,2015-01-29,0.24463010922495018,0.24478897203744998,0.00015886281249979928,0,0
earlier,2015-01-30,0.2423309416778362,0.24248878810994218,0.00015784643210597915,0,0
earlier,2015-02-02,0.23817858253880209,0.23833457042646553,0.00015598788766343907,0,0
earlier,2015-02-03,0.24243819072847803,0.24259608477283715,0.00015789404435911925,0,0
earlier,2015-02-04,0.24034132974377487,0.24049828933397654,0.00015695959020167738,0,0
earlier,2015-02-05,0.23817858253880209,0.23833457042646553,0.00015598788766343907,0,0
earlier,2015-02-06,0.23545772850186103,0.23561248255979772,0.00015475405793669017,0,0
earlier,2015-02-09,0.237527349367603,0.23768304309337715,0.00015569372577414753,0,0
earlier,2015-02-10,0.482298380305083,0.48085337326977373,-0.0014450070353092537,13700,13600
earlier,2015-02-11,0.48413535627963666,0.4827790353568953,-0.0013563209227413497,0,0
earlier,2015-02-12,0.4851532639714474,0.4837967654090092,-0.0013564985624382464,0,0
earlier,2015-02-13,0.4867447226807149,0.4853879688862709,-0.001356753794443999,0,0
earlier,2015-02-16,0.5302881459693805,0.5289728277138014,-0.0013153182555790677,0,0
earlier,2015-02-17,0.5325912737821135,0.5312992711547762,-0.0012920026273373075,0,0
earlier,2015-02-25,0.5683832563142788,0.5674079536183567,-0.0009753026959220534,0,0
earlier,2015-02-26,0.9727453869220057,0.9736696093108417,0.000924222388835938,26600,26700
earlier,2015-02-27,0.9727993067878863,0.9740519848299234,0.001252678042037103,0,0
earlier,2015-03-02,0.9729895230042633,0.9742329434110831,0.0012434204068197952,0,0
earlier,2015-03-03,0.9723117874838139,0.9735882281956715,0.0012764407118576182,0,0
earlier,2015-03-04,0.9725158726721354,0.9737823596211502,0.0012664869490148778,0,0
earlier,2015-03-05,0.9723046957748471,0.9735814825295741,0.0012767867547269773,0,0
earlier,2015-03-06,0.972147750142192,0.9734321979102585,0.0012844477680664657,0,0
earlier,2015-03-09,0.9726271837630838,0.9738882455722251,0.0012610618091413173,0,0
earlier,2015-03-10,0.9724528598647872,0.9737224191512128,0.0012695592864255811,0,0
earlier,2015-03-11,0.9724879027463986,0.9737557533290164,0.0012678505826178021,0,0
earlier,2015-03-12,0.9729286739685528,0.9741750549918369,0.0012463810232841155,0,0
