year,cost,model,assumption,kind,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
2022,BASE,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.010974382906220973,0.010974382906220973,0.012430010037965511,0.055358155325386384,0.2245380100710347,-0.05488296666723315,242,0.05355169740086501,4,161.14770000000001,428.4000000000003,False,1.743671873555286e-11
2023,BASE,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2024,BASE,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,BASE,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.05155182278060399,0.05133432118283707,0.05038023963367821,0.025288255720823903,1.9922386181895504,0.0,243,0.040975164004065236,2,84.06396000000001,221.6000000000002,False,1.7848833522293717e-11
2026,BASE,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
2020,BASE,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2021,BASE,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.017712029500000035,0.017638501417511665,0.017545877814719526,0.011043376733653281,1.5888145662232733,-0.002391845743045072,243,0.0162954674426086,2,79.89410000000001,244.20000000000925,False,1.3869794202037156e-11
2022,BASE,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.010974382906220973,0.010974382906220973,0.012430010037965511,0.055358155325386384,0.2245380100710347,-0.05488296666723315,242,0.05355169740086501,4,161.14770000000001,428.4000000000003,False,1.743671873555286e-11
2023,BASE,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2024,BASE,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,BASE,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.05155182278060399,0.05133432118283707,0.05038023963367821,0.025288255720823903,1.9922386181895504,0.0,243,0.040975164004065236,2,84.06396000000001,221.6000000000002,False,1.7848833522293717e-11
2026,BASE,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
2020,BASE,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2021,BASE,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.017799066499999756,0.01772517396289748,0.017631641094647005,0.011097240924987034,1.588831062948884,-0.002403365987127091,243,0.016374506391694656,2,80.2867,245.4000000000093,False,1.6370904631912708e-11
2022,BASE,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2023,BASE,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2024,BASE,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,BASE,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.05318459564533297,0.05296003329554655,0.051953725248995525,0.026397648800308527,1.968119420104881,0.0,243,0.041134816789406135,2,83.55364,220.4000000000002,False,2.5352164811920375e-11
2026,BASE,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
2020,BASE,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2021,BASE,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.017799066499999756,0.01772517396289748,0.017631641094647005,0.011097240924987034,1.588831062948884,-0.002403365987127091,243,0.016374506391694656,2,80.2867,245.4000000000093,False,1.6370904631912708e-11
2022,BASE,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2023,BASE,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2024,BASE,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,BASE,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.05318459564533297,0.05296003329554655,0.051953725248995525,0.026397648800308527,1.968119420104881,0.0,243,0.041134816789406135,2,83.55364,220.4000000000002,False,2.5352164811920375e-11
2026,BASE,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
2020,STRESS,S1_TREND_REBOUND_D50_L1,PENETRATION,LIMIT_POLICY,-0.017589460800000237,-0.017517713936723127,-0.012932797573596427,0.09706277748219715,-0.13324157734893283,-0.07009204990000797,243,0.15116201174125274,16,1275.89216,3541.6999999999607,False,2.5636381906224415e-11
2021,STRESS,S1_TREND_REBOUND_D50_L1,PENETRATION,LIMIT_POLICY,-0.01857470097466553,-0.018498973308027095,-0.017117737807534252,0.05584761827303778,-0.30650792884033135,-0.04306986851210037,243,0.0652664312685149,4,308.5964,856.799999999969,False,2.7284841053187847e-11
2022,STRESS,S1_TREND_REBOUND_D50_L1,PENETRATION,LIMIT_POLICY,-0.10673108059583519,-0.10673108059583519,-0.1057729713334361,0.11892113383330058,-0.889437965515069,-0.1701824382433382,242,0.2139060661097456,14,1003.9223200000001,2709.7999999999856,False,2.5984547846746864e-11
2023,STRESS,S1_TREND_REBOUND_D50_L1,PENETRATION,LIMIT_POLICY,-0.03821971535675252,-0.03821971535675252,-0.037436190056611696,0.055375673361648406,-0.6760403582295564,-0.049065035172803084,242,0.18990122924699604,12,808.69524,2273.399999999964,False,2.8421709430404007e-11
2024,STRESS,S1_TREND_REBOUND_D50_L1,PENETRATION,LIMIT_POLICY,-0.022929900242177288,-0.022929900242177288,-0.023013097954878603,0.019117347237665602,-1.2037809257101042,-0.030591806974888454,242,0.04952717500643469,4,263.24828,768.0000000000007,False,2.5693225325085223e-11
2025,STRESS,S1_TREND_REBOUND_D50_L1,PENETRATION,LIMIT_POLICY,-0.025966331411834267,-0.025860867884708216,-0.02527026581400129,0.04318136319967002,-0.5852123217405605,-0.06864681946432291,243,0.139595046741213,14,908.84788,2530.1999999999657,False,2.4783730623312294e-11
2026,STRESS,S1_TREND_REBOUND_D50_L1,PENETRATION,LIMIT_POLICY,-0.03245120364561028,-0.052170013129886686,-0.05108208750985821,0.07092934407457276,-0.7201827138871072,-0.03917843060385538,149,0.08033852163665936,4,245.95140000000004,645.0000000000142,False,2.9956481739645824e-11
2020,STRESS,S1_TREND_REBOUND_D50_L3,PENETRATION,LIMIT_POLICY,-0.017326855800000585,-0.01725617066007588,-0.01263434266976194,0.09739509397525271,-0.12972257794599204,-0.0700746313996993,243,0.15936730740387103,16,1275.8711600000001,3541.6999999999607,False,2.935962584160734e-11
2021,STRESS,S1_TREND_REBOUND_D50_L3,PENETRATION,LIMIT_POLICY,0.0024013060842532625,0.00239141235976766,0.0036243312706688738,0.04967815945561655,0.07295623087459435,-0.04308766029526931,243,0.07349295758813286,6,460.76020000000005,1294.799999999951,False,3.078071131312754e-11
2022,STRESS,S1_TREND_REBOUND_D50_L3,PENETRATION,LIMIT_POLICY,-0.10681500919115676,-0.10681500919115676,-0.10585519462741866,0.11901877622650096,-0.8893991182195395,-0.17029974420873858,242,0.21406680841221365,14,1026.1584400000002,2769.7999999999856,False,3.3310243452433497e-11
2023,STRESS,S1_TREND_REBOUND_D50_L3,PENETRATION,LIMIT_POLICY,-0.03097019551295117,-0.03097019551295117,-0.029809523412812507,0.05748077808425128,-0.5185998590540963,-0.059239664842139064,242,0.21051737030589077,14,970.71812,2763.799999999954,False,3.632294465205632e-11
2024,STRESS,S1_TREND_REBOUND_D50_L3,PENETRATION,LIMIT_POLICY,-0.019910657957057917,-0.019910657957057917,-0.019861426587065467,0.022349607210533272,-0.8886700513333793,-0.03480231418386547,242,0.06603344473495765,4,271.5398,792.8000000000006,False,2.2708945834892802e-11
2025,STRESS,S1_TREND_REBOUND_D50_L3,PENETRATION,LIMIT_POLICY,0.0069452474883257825,0.006916567608381678,0.008604691536042973,0.05873221747647744,0.14650717963252788,-0.054187905645429135,243,0.14361857362055264,14,952.9196,2615.399999999968,False,2.83648660115432e-11
2026,STRESS,S1_TREND_REBOUND_D50_L3,PENETRATION,LIMIT_POLICY,0.019372251530133465,0.03165341815559266,0.03533524000347765,0.0919971135569441,0.38409074629940376,-0.03927207760322818,149,0.14756725604116627,8,550.75044,1472.9999999999686,False,4.0188297134591267e-11
2020,STRESS,S1_TREND_REBOUND_D100_L1,PENETRATION,LIMIT_POLICY,0.006823718600000001,0.006795542256031168,0.01135150693706383,0.09539252136311986,0.11899787084831671,-0.06775424653029216,243,0.12685855764682263,8,643.55628,1847.7999999999893,False,2.751221472863108e-11
2021,STRESS,S1_TREND_REBOUND_D100_L1,PENETRATION,LIMIT_POLICY,-0.013408041696485953,-0.013353234620928868,-0.01187825632556756,0.05604143695214143,-0.21195488502037194,-0.04311991200248988,243,0.061228456294815124,2,158.90688,435.6000000000165,False,2.319211489520967e-11
2022,STRESS,S1_TREND_REBOUND_D100_L1,PENETRATION,LIMIT_POLICY,-0.10977681620408902,-0.10977681620408902,-0.11138197034829433,0.09838413233772075,-1.1321131538361922,-0.11398254420636138,242,0.14431588133378329,10,751.7932800000001,2053.600000000031,False,3.043965079996269e-11
2023,STRESS,S1_TREND_REBOUND_D100_L1,PENETRATION,LIMIT_POLICY,-9.894465378589088e-05,-9.894465378589088e-05,0.0010087442272710412,0.04712731940115257,0.021404659549687243,-0.036333177152344194,242,0.1403040238508238,8,566.2989600000001,1573.5999999999922,False,2.134470378223341e-11
2024,STRESS,S1_TREND_REBOUND_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,STRESS,S1_TREND_REBOUND_D100_L1,PENETRATION,LIMIT_POLICY,0.04502812063971263,0.04483872626476575,0.04433327238512113,0.030737577385505477,1.4423151125119835,-0.01609882159854399,243,0.0534286724077404,6,435.59268000000003,1142.9999999999923,False,1.8957280190079473e-11
2026,STRESS,S1_TREND_REBOUND_D100_L1,PENETRATION,LIMIT_POLICY,-0.024075970231663024,-0.03880855221134696,-0.03939475180227997,0.019163056178152667,-2.0557656062811613,-0.024075970231663024,149,0.013386880597604709,2,145.66944,370.9999999999921,False,8.640199666842818e-12
2020,STRESS,S1_TREND_REBOUND_D100_L3,PENETRATION,LIMIT_POLICY,-0.003975641400000045,-0.003959313167217819,0.0006534386328512753,0.09583030526566835,0.006818705534118471,-0.07326448856412368,243,0.13096461983333466,10,803.4282800000001,2287.799999999994,False,2.751221472863108e-11
2021,STRESS,S1_TREND_REBOUND_D100_L3,PENETRATION,LIMIT_POLICY,-0.025306258207810343,-0.025203440772481614,-0.02454908178824908,0.044120871725831345,-0.5564051848476146,-0.04302947166861388,243,0.044677396113476195,2,155.92992,424.79999999998466,False,2.637534635141492e-11
2022,STRESS,S1_TREND_REBOUND_D100_L3,PENETRATION,LIMIT_POLICY,-0.07957343145928175,-0.07957343145928175,-0.07634926259891084,0.11451245715006061,-0.6667332489325631,-0.14148540886579833,242,0.16904260964638193,12,875.0752000000002,2382.0000000000305,False,2.708588908717502e-11
2023,STRESS,S1_TREND_REBOUND_D100_L3,PENETRATION,LIMIT_POLICY,-0.013290782195593244,-0.013290782195593244,-0.012036228829753637,0.05189823669930518,-0.23191980296923614,-0.04676284522919308,242,0.16918823392126894,12,863.24176,2439.399999999962,False,2.7284841053187847e-11
2024,STRESS,S1_TREND_REBOUND_D100_L3,PENETRATION,LIMIT_POLICY,0.007129490620315925,0.007129490620315925,0.007344764224512912,0.021966611739914314,0.3343603606908182,-0.02985637344384883,242,0.06191489640116534,4,283.49828,826.4000000000008,False,2.432898327242583e-11
2025,STRESS,S1_TREND_REBOUND_D100_L3,PENETRATION,LIMIT_POLICY,0.04765688376068919,0.04745618343405185,0.04781160856707859,0.05400374396553471,0.8853387757262172,-0.032322070833893296,243,0.10693979419881794,10,729.6554000000001,1999.3999999999742,False,2.8336444302112795e-11
2026,STRESS,S1_TREND_REBOUND_D100_L3,PENETRATION,LIMIT_POLICY,0.02317507215916357,0.03791149717609752,0.037470022314609365,0.022847921832056108,1.639975074758797,-0.00018815627589452484,149,0.013395704608926817,2,150.26760000000002,401.9999999999914,False,3.0809133022557944e-11
2020,STRESS,R2_Z_CONFIRM_D50_L1,PENETRATION,LIMIT_POLICY,0.05760153999999998,0.05735782511198724,0.056677329195439094,0.04272106827022116,1.3266833319087712,-0.010553124988920208,243,0.040226386287330516,2,160.892,440.79999999997597,False,1.978150976356119e-11
2021,STRESS,R2_Z_CONFIRM_D50_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2022,STRESS,R2_Z_CONFIRM_D50_L1,PENETRATION,LIMIT_POLICY,-0.09443323125266938,-0.09443323125266938,-0.09218777337455097,0.11822758981077244,-0.7797483947875522,-0.15879489455243403,242,0.20572476079163252,12,950.44616,2549.9999999999936,False,3.376499080331996e-11
2023,STRESS,R2_Z_CONFIRM_D50_L1,PENETRATION,LIMIT_POLICY,-0.0029161933661914752,-0.0029161933661914752,-0.0016053293860097684,0.05135204208277881,-0.03126125701918531,-0.04268325564929027,242,0.1609545974653673,8,619.78448,1667.1999999999794,False,2.8194335754960775e-11
2024,STRESS,R2_Z_CONFIRM_D50_L1,PENETRATION,LIMIT_POLICY,-0.022691243359396897,-0.022691243359396897,-0.022771158343913633,0.01899808911435297,-1.1986025650711432,-0.03058673680303351,242,0.04126201690846995,2,150.83652,458.40000000000043,False,2.0122570276726037e-11
2025,STRESS,R2_Z_CONFIRM_D50_L1,PENETRATION,LIMIT_POLICY,0.06336381256500988,0.06309499801919513,0.061930729886390874,0.038725006937651706,1.5992438680798948,-0.017023838522630962,243,0.08213529771966481,4,304.62636,793.6000000000233,False,2.984279490192421e-11
2026,STRESS,R2_Z_CONFIRM_D50_L1,PENETRATION,LIMIT_POLICY,-0.0036002107404451574,-0.005840749383202294,-0.003609212357753138,0.06740478505077051,-0.0535453433318512,-0.03919488046338302,149,0.0669778524750798,2,158.17168000000004,427.9999999999909,False,1.8417267710901797e-11
2020,STRESS,R2_Z_CONFIRM_D50_L3,PENETRATION,LIMIT_POLICY,0.05760153999999998,0.05735782511198724,0.056677329195439094,0.04272106827022116,1.3266833319087712,-0.010553124988920208,243,0.040226386287330516,2,160.892,440.79999999997597,False,1.978150976356119e-11
2021,STRESS,R2_Z_CONFIRM_D50_L3,PENETRATION,LIMIT_POLICY,0.033831845971026134,0.033690300945844694,0.033297701977618326,0.018013821038816335,1.8484530242566612,-2.0597680378761827e-05,243,0.02052798274027076,2,171.67752000000002,496.79999999994527,False,2.609112925711088e-11
2022,STRESS,R2_Z_CONFIRM_D50_L3,PENETRATION,LIMIT_POLICY,-0.09443920313985897,-0.09443920313985897,-0.09219274649475218,0.11824186187229661,-0.7796963362630575,-0.15880468222237074,242,0.2057991894085853,12,982.8278399999999,2636.7999999999934,False,2.7057467377744615e-11
2023,STRESS,R2_Z_CONFIRM_D50_L3,PENETRATION,LIMIT_POLICY,-0.002890105241212409,-0.0028901052412124086,-0.0015796399178340526,0.05134290989242645,-0.03076646651200157,-0.04268115584503196,242,0.16091886647968057,8,640.61252,1723.1999999999784,False,2.5636381906224415e-11
2024,STRESS,R2_Z_CONFIRM_D50_L3,PENETRATION,LIMIT_POLICY,-0.02271433151982191,-0.02271433151982191,-0.02279440788929099,0.01901766747715393,-1.1985911477668905,-0.030617842971891504,242,0.04130474725900904,2,156.10132000000002,474.40000000000043,False,3.268496584496461e-11
2025,STRESS,R2_Z_CONFIRM_D50_L3,PENETRATION,LIMIT_POLICY,0.06333419414846012,0.06306550894405982,0.061902146205752004,0.03870292255360189,1.5994178765187612,-0.017012326449682088,243,0.08209148937061816,4,314.75960000000003,820.0000000000241,False,2.5011104298755527e-11
2026,STRESS,R2_Z_CONFIRM_D50_L3,PENETRATION,LIMIT_POLICY,0.03933997078434966,0.06467508184022719,0.0666727376075295,0.09006401594600884,0.7402816419767264,-0.03923299195025608,149,0.13407174354179574,6,505.27351999999996,1371.9999999999707,False,3.9761971493135206e-11
2020,STRESS,R2_Z_CONFIRM_D100_L1,PENETRATION,LIMIT_POLICY,0.0579151600000001,0.057670082330660476,0.056982242964426125,0.0429496076065556,1.3267232494046968,-0.010608136054631368,243,0.04043840535085269,2,161.76800000000003,443.1999999999758,False,2.3874235921539366e-11
2021,STRESS,R2_Z_CONFIRM_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2022,STRESS,R2_Z_CONFIRM_D100_L1,PENETRATION,LIMIT_POLICY,-0.10208020764160276,-0.10208020764160276,-0.10289661079511336,0.09716408596185391,-1.058998392014,-0.10631318165102323,242,0.13606777818495444,8,644.03984,1747.6000000000029,False,2.6631141736288555e-11
2023,STRESS,R2_Z_CONFIRM_D100_L1,PENETRATION,LIMIT_POLICY,0.02052192778199841,0.02052192778199841,0.021242911458009384,0.04314979357456671,0.49230621280492864,-0.03634956876724396,242,0.11971636927287546,6,467.74992000000003,1260.800000000001,False,2.3447910280083306e-11
2024,STRESS,R2_Z_CONFIRM_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,STRESS,R2_Z_CONFIRM_D100_L1,PENETRATION,LIMIT_POLICY,0.0707981587360533,0.07049677229979383,0.068933804216099,0.04034250008096892,1.708714236295377,-0.017017514111202805,243,0.08224354801581402,4,318.20928000000004,830.4000000000008,False,2.8535396268125623e-11
2026,STRESS,R2_Z_CONFIRM_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
2020,STRESS,R2_Z_CONFIRM_D100_L3,PENETRATION,LIMIT_POLICY,0.0579151600000001,0.057670082330660476,0.056982242964426125,0.0429496076065556,1.3267232494046968,-0.010608136054631368,243,0.04043840535085269,2,161.76800000000003,443.1999999999758,False,2.3874235921539366e-11
2021,STRESS,R2_Z_CONFIRM_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2022,STRESS,R2_Z_CONFIRM_D100_L3,PENETRATION,LIMIT_POLICY,-0.07159416072646063,-0.07159416072646063,-0.06783002300308205,0.11354899825764016,-0.597363464617955,-0.13409834206875212,242,0.16084504448666656,10,798.5096000000001,2160.4000000000033,False,2.6631141736288555e-11
2023,STRESS,R2_Z_CONFIRM_D100_L3,PENETRATION,LIMIT_POLICY,-0.005683080107959481,-0.005683080107959481,-0.004365928827678722,0.051703629035790184,-0.08444143881383157,-0.04680001609239744,242,0.16098352450996448,8,639.0554,1728.7999999999786,False,1.887201506178826e-11
2024,STRESS,R2_Z_CONFIRM_D100_L3,PENETRATION,LIMIT_POLICY,-0.000798527259316055,-0.000798527259316055,-0.0006215472236543729,0.018852449812084702,-0.032969042742442514,-0.025127071508772577,242,0.041261818934039934,2,155.96720000000002,471.20000000000044,False,1.9554136088117957e-11
2025,STRESS,R2_Z_CONFIRM_D100_L3,PENETRATION,LIMIT_POLICY,0.07073512432272874,0.0704340149483763,0.06887392965305604,0.04031130549320709,1.7085512069228834,-0.017006695168024208,243,0.08217945182908624,4,320.04924000000005,835.2000000000007,False,2.1969981389702298e-11
2026,STRESS,R2_Z_CONFIRM_D100_L3,PENETRATION,LIMIT_POLICY,0.02320094534822252,0.03795412497013729,0.037511665783991475,0.022873285861385716,1.6399771336447124,-0.00018836153613377478,149,0.013410440497233231,2,168.95759999999999,451.99999999999034,False,3.3651303965598345e-11
2020,STRESS,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2021,STRESS,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.01649855899999992,0.016430108967963045,0.016355777055459427,0.010870177030180056,1.5046467973841735,-0.0029899848000042297,243,0.016305206350512358,2,159.78820000000002,406.9999999999913,False,2.0094148567295633e-11
2022,STRESS,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.008545261498988366,0.008545261498988366,0.010022933884648255,0.05533177040569407,0.18114247585356164,-0.05488452320881246,242,0.05354241034544387,4,321.35080000000005,854.4000000000243,False,3.225864020350855e-11
2023,STRESS,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2024,STRESS,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,STRESS,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.0500655052139601,0.049854422006156716,0.048957032143658284,0.024704967827097423,1.9816675126352603,0.0,243,0.041003530292946164,2,167.52096,441.6000000000249,False,1.8530954548623413e-11
2026,STRESS,V1_CLIMAX_RECOVERY_D50_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
2020,STRESS,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2021,STRESS,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.01649855899999992,0.016430108967963045,0.016355777055459427,0.010870177030180056,1.5046467973841735,-0.0029899848000042297,243,0.016305206350512358,2,159.78820000000002,406.9999999999913,False,2.0094148567295633e-11
2022,STRESS,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.008545261498988366,0.008545261498988366,0.010022933884648255,0.05533177040569407,0.18114247585356164,-0.05488452320881246,242,0.05354241034544387,4,321.35080000000005,854.4000000000243,False,3.225864020350855e-11
2023,STRESS,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2024,STRESS,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,STRESS,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.0500655052139601,0.049854422006156716,0.048957032143658284,0.024704967827097423,1.9816675126352603,0.0,243,0.041003530292946164,2,167.52096,441.6000000000249,False,1.8530954548623413e-11
2026,STRESS,V1_CLIMAX_RECOVERY_D50_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
2020,STRESS,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2021,STRESS,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.016579633000000222,0.016510843879876034,0.01643578128057625,0.01092317692048274,1.5046704269484528,-0.00300439454869106,243,0.01638434003397662,2,160.5734,408.9999999999913,False,1.6370904631912708e-11
2022,STRESS,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2023,STRESS,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2024,STRESS,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,STRESS,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.05220073103707368,0.05198042454775281,0.051016943392707785,0.0261723133904121,1.9492714545974068,0.0,243,0.04111832178431628,2,166.76,440.0000000000004,False,2.0946799850207753e-11
2026,STRESS,V1_CLIMAX_RECOVERY_D100_L1,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
2020,STRESS,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
2021,STRESS,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.016579633000000222,0.016510843879876034,0.01643578128057625,0.01092317692048274,1.5046704269484528,-0.00300439454869106,243,0.01638434003397662,2,160.5734,408.9999999999913,False,1.6370904631912708e-11
2022,STRESS,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2023,STRESS,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2024,STRESS,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
2025,STRESS,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.05220073103707368,0.05198042454775281,0.051016943392707785,0.0261723133904121,1.9492714545974068,0.0,243,0.04111832178431628,2,166.76,440.0000000000004,False,2.0946799850207753e-11
2026,STRESS,V1_CLIMAX_RECOVERY_D100_L3,PENETRATION,LIMIT_POLICY,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
