market_id,instrument_id,field,xml_raw,sse_raw,xml_normalized,sse_normalized,xml_presence,sse_presence,match
101,601328,SubstitutionFlag,1,1,1,1,True,True,True
101,601328,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601328,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601328,SubstitutionCashAmount,,-,,,False,True,True
101,601328,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601336,InstrumentID,601336,601336,601336,601336,True,True,True
101,601336,InstrumentName,新华保险,新华保险,新华保险,新华保险,True,True,True
101,601336,Quantity,100,100,100,100,True,True,True
101,601336,SubstitutionFlag,1,1,1,1,True,True,True
101,601336,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601336,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601336,SubstitutionCashAmount,,-,,,False,True,True
101,601336,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601360,InstrumentID,601360,601360,601360,601360,True,True,True
101,601360,InstrumentName,三六零,三六零,三六零,三六零,True,True,True
101,601360,Quantity,600,600,600,600,True,True,True
101,601360,SubstitutionFlag,1,1,1,1,True,True,True
101,601360,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601360,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601360,SubstitutionCashAmount,,-,,,False,True,True
101,601360,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601377,InstrumentID,601377,601377,601377,601377,True,True,True
101,601377,InstrumentName,兴业证券,兴业证券,兴业证券,兴业证券,True,True,True
101,601377,Quantity,1100,1100,1100,1100,True,True,True
101,601377,SubstitutionFlag,1,1,1,1,True,True,True
101,601377,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601377,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601377,SubstitutionCashAmount,,-,,,False,True,True
101,601377,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601390,InstrumentID,601390,601390,601390,601390,True,True,True
101,601390,InstrumentName,中国中铁,中国中铁,中国中铁,中国中铁,True,True,True
101,601390,Quantity,1600,1600,1600,1600,True,True,True
101,601390,SubstitutionFlag,1,1,1,1,True,True,True
101,601390,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601390,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601390,SubstitutionCashAmount,,-,,,False,True,True
101,601390,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601398,InstrumentID,601398,601398,601398,601398,True,True,True
101,601398,InstrumentName,工商银行,工商银行,工商银行,工商银行,True,True,True
101,601398,Quantity,5200,5200,5200,5200,True,True,True
101,601398,SubstitutionFlag,1,1,1,1,True,True,True
101,601398,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601398,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601398,SubstitutionCashAmount,,-,,,False,True,True
101,601398,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601456,InstrumentID,601456,601456,601456,601456,True,True,True
101,601456,InstrumentName,国联民生,国联民生,国联民生,国联民生,True,True,True
101,601456,Quantity,500,500,500,500,True,True,True
101,601456,SubstitutionFlag,1,1,1,1,True,True,True
101,601456,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601456,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601456,SubstitutionCashAmount,,-,,,False,True,True
101,601456,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601600,InstrumentID,601600,601600,601600,601600,True,True,True
101,601600,InstrumentName,中国铝业,中国铝业,中国铝业,中国铝业,True,True,True
101,601600,Quantity,1300,1300,1300,1300,True,True,True
101,601600,SubstitutionFlag,1,1,1,1,True,True,True
101,601600,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601600,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601600,SubstitutionCashAmount,,-,,,False,True,True
101,601600,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601601,InstrumentID,601601,601601,601601,601601,True,True,True
101,601601,InstrumentName,中国太保,中国太保,中国太保,中国太保,True,True,True
101,601601,Quantity,600,600,600,600,True,True,True
101,601601,SubstitutionFlag,1,1,1,1,True,True,True
101,601601,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601601,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601601,SubstitutionCashAmount,,-,,,False,True,True
101,601601,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601607,InstrumentID,601607,601607,601607,601607,True,True,True
101,601607,InstrumentName,上海医药,上海医药,上海医药,上海医药,True,True,True
101,601607,Quantity,200,200,200,200,True,True,True
101,601607,SubstitutionFlag,1,1,1,1,True,True,True
101,601607,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601607,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601607,SubstitutionCashAmount,,-,,,False,True,True
101,601607,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601618,InstrumentID,601618,601618,601618,601618,True,True,True
101,601618,InstrumentName,中国中冶,中国中冶,中国中冶,中国中冶,True,True,True
101,601618,Quantity,1100,1100,1100,1100,True,True,True
101,601618,SubstitutionFlag,1,1,1,1,True,True,True
101,601618,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601618,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601618,SubstitutionCashAmount,,-,,,False,True,True
101,601618,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601628,InstrumentID,601628,601628,601628,601628,True,True,True
101,601628,InstrumentName,中国人寿,中国人寿,中国人寿,中国人寿,True,True,True
101,601628,Quantity,300,300,300,300,True,True,True
101,601628,SubstitutionFlag,1,1,1,1,True,True,True
101,601628,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601628,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601628,SubstitutionCashAmount,,-,,,False,True,True
101,601628,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601633,InstrumentID,601633,601633,601633,601633,True,True,True
101,601633,InstrumentName,长城汽车,长城汽车,长城汽车,长城汽车,True,True,True
101,601633,Quantity,200,200,200,200,True,True,True
101,601633,SubstitutionFlag,1,1,1,1,True,True,True
101,601633,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601633,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601633,SubstitutionCashAmount,,-,,,False,True,True
101,601633,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601658,InstrumentID,601658,601658,601658,601658,True,True,True
101,601658,InstrumentName,邮储银行,邮储银行,邮储银行,邮储银行,True,True,True
101,601658,Quantity,1800,1800,1800,1800,True,True,True
101,601658,SubstitutionFlag,1,1,1,1,True,True,True
101,601658,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601658,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601658,SubstitutionCashAmount,,-,,,False,True,True
101,601658,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601668,InstrumentID,601668,601668,601668,601668,True,True,True
101,601668,InstrumentName,中国建筑,中国建筑,中国建筑,中国建筑,True,True,True
101,601668,Quantity,3300,3300,3300,3300,True,True,True
101,601668,SubstitutionFlag,1,1,1,1,True,True,True
101,601668,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601668,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601668,SubstitutionCashAmount,,-,,,False,True,True
101,601668,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601669,InstrumentID,601669,601669,601669,601669,True,True,True
101,601669,InstrumentName,中国电建,中国电建,中国电建,中国电建,True,True,True
101,601669,Quantity,1400,1400,1400,1400,True,True,True
101,601669,SubstitutionFlag,1,1,1,1,True,True,True
101,601669,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601669,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601669,SubstitutionCashAmount,,-,,,False,True,True
101,601669,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601688,InstrumentID,601688,601688,601688,601688,True,True,True
101,601688,InstrumentName,华泰证券,华泰证券,华泰证券,华泰证券,True,True,True
101,601688,Quantity,900,900,900,900,True,True,True
101,601688,SubstitutionFlag,1,1,1,1,True,True,True
101,601688,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601688,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601688,SubstitutionCashAmount,,-,,,False,True,True
101,601688,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601689,InstrumentID,601689,601689,601689,601689,True,True,True
101,601689,InstrumentName,拓普集团,拓普集团,拓普集团,拓普集团,True,True,True
101,601689,Quantity,100,100,100,100,True,True,True
101,601689,SubstitutionFlag,1,1,1,1,True,True,True
101,601689,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601689,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601689,SubstitutionCashAmount,,-,,,False,True,True
101,601689,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601698,InstrumentID,601698,601698,601698,601698,True,True,True
101,601698,InstrumentName,中国卫通,中国卫通,中国卫通,中国卫通,True,True,True
101,601698,Quantity,200,200,200,200,True,True,True
101,601698,SubstitutionFlag,1,1,1,1,True,True,True
101,601698,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601698,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601698,SubstitutionCashAmount,,-,,,False,True,True
101,601698,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601727,InstrumentID,601727,601727,601727,601727,True,True,True
101,601727,InstrumentName,上海电气,上海电气,上海电气,上海电气,True,True,True
101,601727,Quantity,1000,1000,1000,1000,True,True,True
101,601727,SubstitutionFlag,1,1,1,1,True,True,True
101,601727,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601727,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601727,SubstitutionCashAmount,,-,,,False,True,True
101,601727,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601728,InstrumentID,601728,601728,601728,601728,True,True,True
101,601728,InstrumentName,中国电信,中国电信,中国电信,中国电信,True,True,True
101,601728,Quantity,2500,2500,2500,2500,True,True,True
101,601728,SubstitutionFlag,1,1,1,1,True,True,True
101,601728,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601728,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601728,SubstitutionCashAmount,,-,,,False,True,True
101,601728,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601766,InstrumentID,601766,601766,601766,601766,True,True,True
101,601766,InstrumentName,中国中车,中国中车,中国中车,中国中车,True,True,True
101,601766,Quantity,2000,2000,2000,2000,True,True,True
101,601766,SubstitutionFlag,1,1,1,1,True,True,True
101,601766,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601766,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601766,SubstitutionCashAmount,,-,,,False,True,True
101,601766,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601788,InstrumentID,601788,601788,601788,601788,True,True,True
101,601788,InstrumentName,光大证券,光大证券,光大证券,光大证券,True,True,True
101,601788,Quantity,300,300,300,300,True,True,True
101,601788,SubstitutionFlag,1,1,1,1,True,True,True
101,601788,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601788,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601788,SubstitutionCashAmount,,-,,,False,True,True
101,601788,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601800,InstrumentID,601800,601800,601800,601800,True,True,True
101,601800,InstrumentName,中国交建,中国交建,中国交建,中国交建,True,True,True
101,601800,Quantity,600,600,600,600,True,True,True
101,601800,SubstitutionFlag,1,1,1,1,True,True,True
101,601800,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601800,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601800,SubstitutionCashAmount,,-,,,False,True,True
101,601800,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601816,InstrumentID,601816,601816,601816,601816,True,True,True
101,601816,InstrumentName,京沪高铁,京沪高铁,京沪高铁,京沪高铁,True,True,True
101,601816,Quantity,4700,4700,4700,4700,True,True,True
101,601816,SubstitutionFlag,1,1,1,1,True,True,True
101,601816,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601816,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601816,SubstitutionCashAmount,,-,,,False,True,True
101,601816,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601818,InstrumentID,601818,601818,601818,601818,True,True,True
101,601818,InstrumentName,光大银行,光大银行,光大银行,光大银行,True,True,True
101,601818,Quantity,3000,3000,3000,3000,True,True,True
101,601818,SubstitutionFlag,1,1,1,1,True,True,True
101,601818,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601818,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601818,SubstitutionCashAmount,,-,,,False,True,True
101,601818,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601825,InstrumentID,601825,601825,601825,601825,True,True,True
101,601825,InstrumentName,沪农商行,沪农商行,沪农商行,沪农商行,True,True,True
101,601825,Quantity,900,900,900,900,True,True,True
101,601825,SubstitutionFlag,1,1,1,1,True,True,True
101,601825,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601825,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601825,SubstitutionCashAmount,,-,,,False,True,True
101,601825,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601838,InstrumentID,601838,601838,601838,601838,True,True,True
101,601838,InstrumentName,成都银行,成都银行,成都银行,成都银行,True,True,True
101,601838,Quantity,400,400,400,400,True,True,True
101,601838,SubstitutionFlag,1,1,1,1,True,True,True
101,601838,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601838,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601838,SubstitutionCashAmount,,-,,,False,True,True
101,601838,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601857,InstrumentID,601857,601857,601857,601857,True,True,True
101,601857,InstrumentName,中国石油,中国石油,中国石油,中国石油,True,True,True
101,601857,Quantity,2100,2100,2100,2100,True,True,True
101,601857,SubstitutionFlag,1,1,1,1,True,True,True
101,601857,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601857,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601857,SubstitutionCashAmount,,-,,,False,True,True
101,601857,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601868,InstrumentID,601868,601868,601868,601868,True,True,True
101,601868,InstrumentName,中国能建,中国能建,中国能建,中国能建,True,True,True
101,601868,Quantity,2200,2200,2200,2200,True,True,True
101,601868,SubstitutionFlag,1,1,1,1,True,True,True
101,601868,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601868,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601868,SubstitutionCashAmount,,-,,,False,True,True
101,601868,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601872,InstrumentID,601872,601872,601872,601872,True,True,True
101,601872,InstrumentName,招商轮船,招商轮船,招商轮船,招商轮船,True,True,True
101,601872,Quantity,500,500,500,500,True,True,True
101,601872,SubstitutionFlag,1,1,1,1,True,True,True
101,601872,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601872,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601872,SubstitutionCashAmount,,-,,,False,True,True
101,601872,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601877,InstrumentID,601877,601877,601877,601877,True,True,True
101,601877,InstrumentName,正泰电器,正泰电器,正泰电器,正泰电器,True,True,True
101,601877,Quantity,200,200,200,200,True,True,True
101,601877,SubstitutionFlag,1,1,1,1,True,True,True
101,601877,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601877,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601877,SubstitutionCashAmount,,-,,,False,True,True
101,601877,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601878,InstrumentID,601878,601878,601878,601878,True,True,True
101,601878,InstrumentName,浙商证券,浙商证券,浙商证券,浙商证券,True,True,True
101,601878,Quantity,400,400,400,400,True,True,True
101,601878,SubstitutionFlag,1,1,1,1,True,True,True
101,601878,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601878,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601878,SubstitutionCashAmount,,-,,,False,True,True
101,601878,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601881,InstrumentID,601881,601881,601881,601881,True,True,True
101,601881,InstrumentName,中国银河,中国银河,中国银河,中国银河,True,True,True
101,601881,Quantity,400,400,400,400,True,True,True
101,601881,SubstitutionFlag,1,1,1,1,True,True,True
101,601881,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601881,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601881,SubstitutionCashAmount,,-,,,False,True,True
101,601881,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601888,InstrumentID,601888,601888,601888,601888,True,True,True
101,601888,InstrumentName,中国中免,中国中免,中国中免,中国中免,True,True,True
101,601888,Quantity,200,200,200,200,True,True,True
101,601888,SubstitutionFlag,1,1,1,1,True,True,True
101,601888,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601888,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601888,SubstitutionCashAmount,,-,,,False,True,True
101,601888,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601898,InstrumentID,601898,601898,601898,601898,True,True,True
101,601898,InstrumentName,中煤能源,中煤能源,中煤能源,中煤能源,True,True,True
101,601898,Quantity,300,300,300,300,True,True,True
101,601898,SubstitutionFlag,1,1,1,1,True,True,True
101,601898,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601898,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601898,SubstitutionCashAmount,,-,,,False,True,True
101,601898,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601899,InstrumentID,601899,601899,601899,601899,True,True,True
101,601899,InstrumentName,紫金矿业,紫金矿业,紫金矿业,紫金矿业,True,True,True
101,601899,Quantity,2600,2600,2600,2600,True,True,True
101,601899,SubstitutionFlag,1,1,1,1,True,True,True
101,601899,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601899,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601899,SubstitutionCashAmount,,-,,,False,True,True
101,601899,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601901,InstrumentID,601901,601901,601901,601901,True,True,True
101,601901,InstrumentName,方正证券,方正证券,方正证券,方正证券,True,True,True
101,601901,Quantity,700,700,700,700,True,True,True
101,601901,SubstitutionFlag,1,1,1,1,True,True,True
101,601901,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601901,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601901,SubstitutionCashAmount,,-,,,False,True,True
101,601901,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601916,InstrumentID,601916,601916,601916,601916,True,True,True
101,601916,InstrumentName,浙商银行,浙商银行,浙商银行,浙商银行,True,True,True
101,601916,Quantity,2400,2400,2400,2400,True,True,True
101,601916,SubstitutionFlag,1,1,1,1,True,True,True
101,601916,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601916,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601916,SubstitutionCashAmount,,-,,,False,True,True
101,601916,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601919,InstrumentID,601919,601919,601919,601919,True,True,True
101,601919,InstrumentName,中远海控,中远海控,中远海控,中远海控,True,True,True
101,601919,Quantity,1000,1000,1000,1000,True,True,True
101,601919,SubstitutionFlag,1,1,1,1,True,True,True
101,601919,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601919,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601919,SubstitutionCashAmount,,-,,,False,True,True
101,601919,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601939,InstrumentID,601939,601939,601939,601939,True,True,True
101,601939,InstrumentName,建设银行,建设银行,建设银行,建设银行,True,True,True
101,601939,Quantity,1400,1400,1400,1400,True,True,True
101,601939,SubstitutionFlag,1,1,1,1,True,True,True
101,601939,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601939,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601939,SubstitutionCashAmount,,-,,,False,True,True
101,601939,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601985,InstrumentID,601985,601985,601985,601985,True,True,True
101,601985,InstrumentName,中国核电,中国核电,中国核电,中国核电,True,True,True
101,601985,Quantity,1300,1300,1300,1300,True,True,True
101,601985,SubstitutionFlag,1,1,1,1,True,True,True
101,601985,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601985,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601985,SubstitutionCashAmount,,-,,,False,True,True
101,601985,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601988,InstrumentID,601988,601988,601988,601988,True,True,True
101,601988,InstrumentName,中国银行,中国银行,中国银行,中国银行,True,True,True
101,601988,Quantity,2300,2300,2300,2300,True,True,True
101,601988,SubstitutionFlag,1,1,1,1,True,True,True
101,601988,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601988,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601988,SubstitutionCashAmount,,-,,,False,True,True
101,601988,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601995,InstrumentID,601995,601995,601995,601995,True,True,True
101,601995,InstrumentName,中金公司,中金公司,中金公司,中金公司,True,True,True
101,601995,Quantity,200,200,200,200,True,True,True
101,601995,SubstitutionFlag,1,1,1,1,True,True,True
101,601995,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601995,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601995,SubstitutionCashAmount,,-,,,False,True,True
101,601995,UnderlyingSecurityID,101,101,101,101,True,True,True
101,601998,InstrumentID,601998,601998,601998,601998,True,True,True
101,601998,InstrumentName,中信银行,中信银行,中信银行,中信银行,True,True,True
101,601998,Quantity,900,900,900,900,True,True,True
101,601998,SubstitutionFlag,1,1,1,1,True,True,True
101,601998,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,601998,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,601998,SubstitutionCashAmount,,-,,,False,True,True
101,601998,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603019,InstrumentID,603019,603019,603019,603019,True,True,True
101,603019,InstrumentName,中科曙光,中科曙光,中科曙光,中科曙光,True,True,True
101,603019,Quantity,200,200,200,200,True,True,True
101,603019,SubstitutionFlag,1,1,1,1,True,True,True
101,603019,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603019,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603019,SubstitutionCashAmount,,-,,,False,True,True
101,603019,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603259,InstrumentID,603259,603259,603259,603259,True,True,True
101,603259,InstrumentName,药明康德,药明康德,药明康德,药明康德,True,True,True
101,603259,Quantity,400,400,400,400,True,True,True
101,603259,SubstitutionFlag,1,1,1,1,True,True,True
101,603259,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603259,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603259,SubstitutionCashAmount,,-,,,False,True,True
101,603259,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603260,InstrumentID,603260,603260,603260,603260,True,True,True
101,603260,InstrumentName,合盛硅业,合盛硅业,合盛硅业,合盛硅业,True,True,True
101,603260,Quantity,100,100,100,100,True,True,True
101,603260,SubstitutionFlag,1,1,1,1,True,True,True
101,603260,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603260,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603260,SubstitutionCashAmount,,-,,,False,True,True
101,603260,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603288,InstrumentID,603288,603288,603288,603288,True,True,True
101,603288,InstrumentName,海天味业,海天味业,海天味业,海天味业,True,True,True
101,603288,Quantity,300,300,300,300,True,True,True
101,603288,SubstitutionFlag,1,1,1,1,True,True,True
101,603288,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603288,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603288,SubstitutionCashAmount,,-,,,False,True,True
101,603288,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603296,InstrumentID,603296,603296,603296,603296,True,True,True
101,603296,InstrumentName,华勤技术,华勤技术,华勤技术,华勤技术,True,True,True
101,603296,Quantity,100,100,100,100,True,True,True
101,603296,SubstitutionFlag,1,1,1,1,True,True,True
101,603296,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603296,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603296,SubstitutionCashAmount,,-,,,False,True,True
101,603296,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603369,InstrumentID,603369,603369,603369,603369,True,True,True
101,603369,InstrumentName,今世缘,今世缘,今世缘,今世缘,True,True,True
101,603369,Quantity,100,100,100,100,True,True,True
101,603369,SubstitutionFlag,1,1,1,1,True,True,True
101,603369,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603369,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603369,SubstitutionCashAmount,,-,,,False,True,True
101,603369,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603392,InstrumentID,603392,603392,603392,603392,True,True,True
101,603392,InstrumentName,万泰生物,万泰生物,万泰生物,万泰生物,True,True,True
101,603392,Quantity,100,100,100,100,True,True,True
101,603392,SubstitutionFlag,1,1,1,1,True,True,True
101,603392,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603392,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603392,SubstitutionCashAmount,,-,,,False,True,True
101,603392,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603501,InstrumentID,603501,603501,603501,603501,True,True,True
101,603501,InstrumentName,豪威集团,豪威集团,豪威集团,豪威集团,True,True,True
101,603501,Quantity,100,100,100,100,True,True,True
101,603501,SubstitutionFlag,1,1,1,1,True,True,True
101,603501,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603501,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603501,SubstitutionCashAmount,,-,,,False,True,True
101,603501,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603799,InstrumentID,603799,603799,603799,603799,True,True,True
101,603799,InstrumentName,华友钴业,华友钴业,华友钴业,华友钴业,True,True,True
101,603799,Quantity,200,200,200,200,True,True,True
101,603799,SubstitutionFlag,1,1,1,1,True,True,True
101,603799,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603799,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603799,SubstitutionCashAmount,,-,,,False,True,True
101,603799,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603893,InstrumentID,603893,603893,603893,603893,True,True,True
101,603893,InstrumentName,瑞芯微,瑞芯微,瑞芯微,瑞芯微,True,True,True
101,603893,Quantity,0,0,0,0,True,True,True
101,603893,SubstitutionFlag,2,2,2,2,True,True,True
101,603893,CreationPremiumRate,,-,,,False,True,True
101,603893,RedemptionDiscountRate,,-,,,False,True,True
101,603893,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
101,603893,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603986,InstrumentID,603986,603986,603986,603986,True,True,True
101,603986,InstrumentName,兆易创新,兆易创新,兆易创新,兆易创新,True,True,True
101,603986,Quantity,100,100,100,100,True,True,True
101,603986,SubstitutionFlag,1,1,1,1,True,True,True
101,603986,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603986,RedemptionDiscountRate,0,0%,0,0,True,True,True
