date,variance_status,variance_fit_index,next_variance_percent_squared,forecast_annual_volatility,realized_annual_volatility20
2019-09-25,CONDITIONAL_VARIANCE_AVAILABLE,1771.0,0.7333747042371438,0.13322037322624072,0.11923676788730604
2019-09-26,CONDITIONAL_VARIANCE_AVAILABLE,1771.0,0.719945195240277,0.1319949761347556,0.12150123115523273
2019-09-27,CONDITIONAL_VARIANCE_AVAILABLE,1771.0,0.6729884890418879,0.1276178727091691,0.12095477056879587
2019-09-30,CONDITIONAL_VARIANCE_AVAILABLE,1771.0,0.74519260977491,0.13428946777969158,0.12870599868778299
2019-10-08,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.720455127857618,0.13204171346265675,0.1245773908408774
2019-10-09,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.672809928975009,0.1276009415372599,0.1249408227702085
2019-10-10,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.6678272787953417,0.12712757429781812,0.11934519913247697
2019-10-11,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.7493967615380498,0.13466774531869466,0.12264451618396179
2019-10-14,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.7389266176664848,0.13372368581342997,0.12303293412906761
2019-10-15,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.6918395802507397,0.12939288172874078,0.12254134113107856
2019-10-16,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.6505754774755031,0.12547480446251819,0.12275346632090715
2019-10-17,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.604226959580488,0.12092267124839663,0.12041866718738385
2019-10-18,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.7467049549990021,0.13442566686081886,0.1241625426854416
2019-10-21,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.6942619662549315,0.1296192099318976,0.12450387242742522
2019-10-22,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.6547429002674106,0.1258760429409478,0.10844201126749307
2019-10-23,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.6309012131669173,0.12356297729756838,0.10882174785160374
2019-10-24,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.5857598417596276,0.11906043914996697,0.10736099256504714
2019-10-25,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.5760580069846466,0.11807033399219487,0.10965892207720039
2019-10-28,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.5641985937367897,0.11684864555667861,0.10710495130640575
2019-10-29,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.5330706717325531,0.11357953273335732,0.10783204421181135
2019-10-30,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.5331815284195319,0.11359134204574163,0.10761114728739497
2019-10-31,CONDITIONAL_VARIANCE_AVAILABLE,1791.0,0.4957035678324713,0.1095263728128792,0.10453391804781376
2019-11-01,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.8454067629050573,0.14303441425860558,0.1256301135553704
2019-11-04,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.7874285338648496,0.1380426402222493,0.11568696256545793
2019-11-05,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.7548784100271371,0.13515937822680568,0.11535551666554532
2019-11-06,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.7118206978757057,0.13124808908548755,0.11738496112494236
2019-11-07,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6582614858463414,0.12621381840940182,0.11572365770926311
2019-11-08,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6225159973580482,0.12273910190344708,0.11018996719855427
2019-11-11,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.8266909747840482,0.1414422906692831,0.12260890198130964
2019-11-12,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.7624311716733795,0.13583384833868098,0.12223963164294241
2019-11-13,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.7032653492335479,0.13045697164755843,0.12172702333499653
2019-11-14,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6496402413831933,0.1253845837472585,0.12161543488394007
2019-11-15,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6214197892766589,0.12263098670603259,0.11138727614724496
2019-11-18,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6207762600375625,0.12256747322560342,0.11378153617681454
2019-11-19,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6665894229823945,0.1270097005593429,0.11816249492386499
2019-11-20,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.7108592280467593,0.13115941948152857,0.12251599392491891
2019-11-21,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6790718337293675,0.12819336323012473,0.1239574062326072
2019-11-22,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.7299649387710473,0.13291031381446416,0.12738402432030152
2019-11-25,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.7199826706058723,0.13199841146264643,0.12834894499279503
2019-11-26,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6663826687562477,0.12699000190527282,0.12816384691770877
2019-11-27,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6177950165147383,0.12227280727805619,0.12625341858242162
2019-11-28,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.5737632392894809,0.11783492856876282,0.1263439183191128
2019-11-29,CONDITIONAL_VARIANCE_AVAILABLE,1809.0,0.6405683476943782,0.12450604007117066,0.10658122178536483
2019-12-02,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.595333104900608,0.12002941780494777,0.10596296626407128
2019-12-03,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.5680006570880246,0.11724169864655747,0.10467114258668031
2019-12-04,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.5289339585566323,0.11313797681181371,0.10462339011679718
2019-12-05,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.5398334790298532,0.11429772610390133,0.10890006905030082
2019-12-06,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.534573221914615,0.11373949169190832,0.11139016269351452
2019-12-09,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.5073712620548418,0.11080787220106329,0.09590715222028072
2019-12-10,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.4739086844210213,0.1070915036918836,0.09586891748816419
2019-12-11,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.4448591208039723,0.10375736467092893,0.09598383072889521
2019-12-12,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.4231796787613249,0.10119757025751193,0.09645649892458259
2019-12-13,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.7478625095598301,0.13452982097419106,0.11808418200558903
2019-12-16,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.7005265747103023,0.13020270007948884,0.11629753670189157
2019-12-17,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.8561223812673256,0.14393804787709633,0.12318316643499383
2019-12-18,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.8031950852404366,0.13941779320739,0.11743931416744675
2019-12-19,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.7457762799006968,0.13434204841968453,0.11563623958858359
2019-12-20,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.6916822490180995,0.12937816827516924,0.10709423706227121
2019-12-23,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.7842076661279305,0.13776002874671564,0.11750819804764912
2019-12-24,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.7497762196051831,0.1347018356016184,0.11838264480378075
2019-12-25,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.6971137328965933,0.12988515056039915,0.1179146545786912
2019-12-26,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.6913783806932784,0.12934974608702307,0.11897982660654054
2019-12-27,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.6420719247577551,0.12465207811800681,0.1099257873997936
2019-12-30,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.773706405988476,0.13683455347579834,0.1175226291551532
2019-12-31,CONDITIONAL_VARIANCE_AVAILABLE,1830.0,0.7389156037161897,0.13372268921141164,0.1176953478964844
2020-01-02,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.8206265272968922,0.1409225388665163,0.12203141227166307
2020-01-03,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.766991650613668,0.1362394874654583,0.12305909869476121
2020-01-06,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.7252680756599976,0.13248202682240312,0.12500281990666615
2020-01-07,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.723547462422718,0.13232478449115181,0.12410169676004887
2020-01-08,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.751858862503245,0.13488878557010783,0.1321355023537655
2020-01-09,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.7914596768271135,0.13839553525752246,0.1348432206749989
2020-01-10,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.7356753106950381,0.13342916667213328,0.1336588631686283
2020-01-13,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.7789023406979741,0.13729325054383035,0.12189857387596673
2020-01-14,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.73890795553386,0.13372199715798225,0.12442666414329
2020-01-15,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.7346243995244667,0.13333383092258352,0.11954553412715715
2020-01-16,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.6853058613024033,0.12878044045396864,0.11857441512635557
2020-01-17,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.6396697497591879,0.12441868004512967,0.11799599244472625
2020-01-20,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.6387819699502918,0.1243323114592384,0.11912535926439705
2020-01-21,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.8618715823798805,0.14442053972199767,0.12852506648552114
2020-01-22,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,0.8094164531649011,0.13995670104211017,0.12803419402318042
2020-01-23,CONDITIONAL_VARIANCE_AVAILABLE,1852.0,1.4697632639468805,0.1885955221830956,0.16862204795765068
2020-02-03,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,10.837573498243923,0.5121223278255919,0.33653227711237654
2020-02-04,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,10.6399132492702,0.5074306855446751,0.35764253269249774
2020-02-05,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,9.413430357318067,0.47728923583828836,0.35513889696001155
2020-02-06,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,8.936993203997737,0.46505401356911785,0.36628410100981573
2020-02-07,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,7.813697964562477,0.43484651400512797,0.3620654336990424
2020-02-10,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,6.842745642175657,0.40693297303198583,0.36273261637596294
2020-02-11,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,6.131027270588922,0.38518938192563396,0.3656868201944806
2020-02-12,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,5.427294775232674,0.36240934529980146,0.3654705119977949
2020-02-13,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,4.7855774644093945,0.3403101153928683,0.3645593284491249
2020-02-14,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,4.250617770998564,0.32072566167702454,0.36312399783704835
2020-02-17,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,4.337198420000128,0.3239756190888492,0.37248211669727066
2020-02-18,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,3.8486982221946695,0.30518600390108164,0.37038085490829875
2020-02-19,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,3.374853228196562,0.28578216900701975,0.3703131898747523
2020-02-20,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,3.611244224824974,0.2956215659263789,0.37868133409706517
2020-02-21,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,3.1826396458588873,0.2775245564446236,0.37881350321609103
2020-02-24,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,2.875716314036018,0.2638035913320204,0.37986875944598264
2020-02-25,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,2.532113797237324,0.24754222648498422,0.378929944897053
2020-02-26,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,2.315802213285315,0.23673278936705117,0.37463560208470853
2020-02-27,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,2.0396413236044886,0.22216957494496994,0.3744149897247001
2020-02-28,CONDITIONAL_VARIANCE_AVAILABLE,1868.0,3.2693606964078414,0.2812801607882606,0.3787129125534879
2020-03-02,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.5206721486425385,0.33075711027451765,0.2488812511132387
2020-03-03,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,3.9886578017935808,0.31068556259247815,0.2323599580091766
2020-03-04,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,3.58306011122374,0.294465710553223,0.23168610190369215
2020-03-05,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,3.86069784696177,0.3056613941872196,0.23195979011399845
2020-03-06,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,3.839979779636616,0.30484013952759914,0.24431768610542837
2020-03-09,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.621642705416155,0.33443049124006463,0.2726647620110978
2020-03-10,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.669018473535691,0.3361402193424103,0.28038819910528845
2020-03-11,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.446893127068803,0.3280469687027531,0.2866410320830252
2020-03-12,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.223753425178445,0.3197105454771837,0.29164327847127464
2020-03-13,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,3.999548955900855,0.3111094417287921,0.2950960664456269
2020-03-16,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,5.670460826875152,0.3704391340158038,0.31500883240710903
2020-03-17,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,5.092128986039751,0.35104062651231976,0.3153695293562055
2020-03-18,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.832565570506014,0.3419767343054868,0.3178180079635457
2020-03-19,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.374756403215081,0.3253753293625762,0.3014506158354897
2020-03-20,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.077008322843698,0.31410762711659435,0.3076366390582627
2020-03-23,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.875957497547425,0.3435086191650039,0.32082832448260645
2020-03-24,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,5.00744457354429,0.3481094061926104,0.33882107834432085
2020-03-25,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,5.257986959709592,0.35671176659170095,0.35693250975408936
2020-03-26,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.681681027739131,0.3365957231922102,0.3565630327275654
2020-03-27,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,4.155184161922719,0.31710480399787355,0.3412973427789602
2020-03-30,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,3.770237960505389,0.30205919725151625,0.31004609180301185
2020-03-31,CONDITIONAL_VARIANCE_AVAILABLE,1888.0,3.3305334979167696,0.2838994727884957,0.31037154206778905
2020-04-01,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,2.9406999815216626,0.26676757590236533,0.3080678061535336
2020-04-02,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,2.8278013617859843,0.2615966225990328,0.2975497128006053
2020-04-03,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,2.5606911646943438,0.24893518470799406,0.2938017040087636
2020-04-07,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,2.887708703247049,0.26435307945733977,0.2919588949126898
2020-04-08,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,2.572466593347183,0.24950689681650448,0.27773270639510833
2020-04-09,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,2.2874988397273737,0.235281686328117,0.27469435715504464
2020-04-10,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,2.0398561928458503,0.22218127703942467,0.27066195369038637
2020-04-13,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.848884915919498,0.21152544755951197,0.26699824438453723
2020-04-14,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.9813524995079725,0.21897198562394443,0.22992946384806331
2020-04-15,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.8004859711482921,0.20873849789099438,0.2284686098083429
2020-04-16,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.6012404495523982,0.1968502448034242,0.21873263767103496
2020-04-17,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.5258241970363786,0.19215864687356735,0.21549168337986266
2020-04-20,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.3819801229300053,0.18287678632047896,0.21227722494470247
2020-04-21,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.3684223500754762,0.1819775284803773,0.1769320121111239
2020-04-22,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.3214034934000713,0.17882383661101148,0.1619380740624216
2020-04-23,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.1854432449606824,0.16937451558026229,0.13815610562374192
2020-04-24,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.1486275684545924,0.16672368504984866,0.13990555371267138
2020-04-27,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.0548018435452775,0.15976922298676838,0.13986897616737368
2020-04-28,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,0.9968096158166878,0.1553151399663402,0.13514100485645303
2020-04-29,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,0.9306337675074394,0.15007110705822102,0.13541874472049156
2020-04-30,CONDITIONAL_VARIANCE_AVAILABLE,1910.0,1.109035599800397,0.1638250942779207,0.1418969882678938
2020-05-06,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.9634977170837102,0.15269788719371918,0.1366223081493956
2020-05-07,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.8654957967754384,0.14472386908166052,0.1331343041448079
2020-05-08,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.9307275149329588,0.15007866557701532,0.11635034519608248
2020-05-11,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.8371713256498067,0.1423360322642349,0.11509485600406459
2020-05-12,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.7524208843576309,0.13493919149548314,0.11543269536582222
2020-05-13,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.6862255353752114,0.12886682255755402,0.11373202906623717
2020-05-14,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.7152133466147976,0.13156049174458911,0.1166034637713292
2020-05-15,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.6785523931372472,0.1281443245482272,0.10673221340028291
2020-05-18,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.6282262088626374,0.12330074717728123,0.10366904952100436
2020-05-19,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.6455118215559958,0.12498554349065776,0.10540635451332363
2020-05-20,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.6091007445693821,0.12140938192157576,0.10426586948060114
2020-05-21,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.6142550178468541,0.12192198912375844,0.10733975360168838
2020-05-22,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,1.209065286002673,0.17105373401731014,0.12845124164313249
2020-05-25,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,1.0732908162868453,0.16116338838005878,0.1244951077194379
2020-05-26,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,1.14979024382348,0.16680804507135805,0.13125664176870605
2020-05-27,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,1.0508146063493982,0.159466966716168,0.12864497062594757
2020-05-28,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.9387626685698484,0.15072510268495531,0.12794319009245345
2020-05-29,CONDITIONAL_VARIANCE_AVAILABLE,1931.0,0.8629706343317585,0.14451259236076472,0.12693624072977422
2020-06-01,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.7132670515787636,0.20361989747617024,0.15519134832431436
2020-06-02,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.5214405100832558,0.1918824128053814,0.147556915095759
2020-06-03,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.3462214065686382,0.18049531306646455,0.14748879616601382
2020-06-04,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.1955737428727926,0.17009669184767112,0.1471915561399888
2020-06-05,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.1094087321432569,0.16385265123844295,0.1439515843721718
2020-06-08,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.020918081921055,0.15718211597535367,0.14432917510361618
2020-06-09,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,0.9743387247598987,0.15355454125225196,0.14559047554195884
2020-06-10,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,0.8814751017743968,0.14605374854121478,0.14606315038631285
2020-06-11,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,0.905274926011608,0.1480123414093599,0.14675932347473883
2020-06-12,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,0.823706995940316,0.14118678869411133,0.1451991033265106
2020-06-15,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.0104865961936926,0.15637703037175046,0.15484753149215752
2020-06-16,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.2290195973949385,0.17245948584220444,0.1619915727142354
2020-06-17,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.0956113088693307,0.1628305673841303,0.16093463041533365
2020-06-18,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.0575182399626957,0.1599748149150273,0.15972640860876405
2020-06-19,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.163016344607009,0.1677647029010859,0.13747834849163484
2020-06-22,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.0387153277598102,0.15854624225060462,0.13735447469091058
2020-06-23,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,0.9585292609811917,0.15230367072314718,0.13401199680280276
2020-06-24,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,0.9613500601292024,0.15252760882911232,0.131881693509147
2020-06-29,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,0.9620579265077591,0.15258375346506511,0.13885439581321643
2020-06-30,CONDITIONAL_VARIANCE_AVAILABLE,1949.0,1.0572764119436526,0.15995652274613997,0.14203331553347226
2020-07-01,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,1.6052659701115024,0.19709753036681701,0.13466130893905914
2020-07-02,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,2.106221099971148,0.22576658437266967,0.1502048678158933
2020-07-03,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,2.3679539561827108,0.23938355361139912,0.15784493395256877
2020-07-06,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,9.108869951008058,0.46950468880980845,0.2818130910379387
2020-07-07,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,8.012877611455341,0.4403539919169795,0.2896544582364515
2020-07-08,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,7.1613095243953255,0.41629759846817144,0.28969405166394135
2020-07-09,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,6.514748501140886,0.3970603401595397,0.2903943071601282
2020-07-10,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,6.063720964931344,0.3830692461570604,0.30321174749935187
2020-07-13,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,5.829278559154526,0.37559092258937715,0.29868998664437335
2020-07-14,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,5.157923675783453,0.35330122127436747,0.30491175233563994
2020-07-15,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,4.665936868774985,0.33602927286823486,0.30278886425909646
2020-07-16,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,7.0225552574842,0.41224487532426357,0.3614047120179523
2020-07-17,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,6.235570412672539,0.3884595268321726,0.3610865714033021
2020-07-20,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,6.323707454206715,0.39119524587065535,0.3673841423912266
2020-07-21,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,5.490945604500975,0.36452830291888666,0.3673989492024553
2020-07-22,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,4.928710986971371,0.3453618477549412,0.36681638980743125
2020-07-23,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,4.3195028358446,0.3233140402572077,0.369642003817852
2020-07-24,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,6.3416720619892475,0.3917505123163718,0.4113368806618956
2020-07-27,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,5.547392618039434,0.36639719070505206,0.4083785530914028
2020-07-28,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,4.890137294959859,0.34400773616014596,0.40775977560152343
2020-07-29,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,5.315839640367068,0.35866881561808944,0.4115587507650692
2020-07-30,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,4.68543689707461,0.3367307127501226,0.40882387709041085
2020-07-31,CONDITIONAL_VARIANCE_AVAILABLE,1969.0,4.1477140959008585,0.3168196349988441,0.404998829959576
2020-08-03,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,3.971427506566559,0.3100137830144181,0.31886209359633216
2020-08-04,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,3.3881825297304418,0.28634597468705003,0.31646547233800315
2020-08-05,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,2.8961101078997316,0.26473735023825695,0.3134420060618943
2020-08-06,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,2.5030870831021166,0.24611929508080269,0.30890450432111605
2020-08-07,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,2.305914453205307,0.23622686080877514,0.3044206405600222
2020-08-10,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,2.0018877143966196,0.22010379980454267,0.2950348238846273
2020-08-11,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,1.8793438925347679,0.21326069070351758,0.2954069211651522
2020-08-12,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,1.696427662423008,0.20261675505899504,0.29347758766788934
2020-08-13,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,1.4868010513406114,0.1896854908590607,0.2384404064775433
2020-08-14,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,1.8839888408945422,0.21352407346631416,0.24453281708340707
2020-08-17,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,2.300444388618182,0.2359465070827708,0.23789145763104316
2020-08-18,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,1.9828655343175998,0.2190555772640494,0.23810928810128304
2020-08-19,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,2.0931159539156967,0.22506311578035143,0.24239528660308174
2020-08-20,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,1.9820479144369147,0.2190104096370155,0.2445871947734513
2020-08-21,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,1.8227171086469163,0.2100232225951582,0.18414854185117052
2020-08-24,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,1.6387951463349575,0.1991452799875156,0.1841800861356856
2020-08-25,CONDITIONAL_VARIANCE_AVAILABLE,1992.0,1.4278073703415746,0.18588420686617277,0.18323216669986336
