announcement_id,ts_code,sec_name,report_period,event_publication_date,affected_member_days,official_pdf_url
1208663709,601990.SH,南京证券,2020-09-30,2020-10-31,196,https://static.cninfo.com.cn/finalpage/2020-10-31/1208663709.PDF
1218170030,601998.SH,中信银行,2023-09-30,2023-10-27,196,https://static.cninfo.com.cn/finalpage/2023-10-27/1218170030.PDF
1221432574,000001.SZ,平安银行,2024-09-30,2024-10-19,195,https://static.cninfo.com.cn/finalpage/2024-10-19/1221432574.PDF
1208649669,600030.SH,中信证券,2020-09-30,2020-10-30,195,https://static.cninfo.com.cn/finalpage/2020-10-30/1208649669.PDF
1218205892,600918.SH,中泰证券,2023-09-30,2023-10-31,195,https://static.cninfo.com.cn/finalpage/2023-10-31/1218205892.PDF
1204057544,601318.SH,中国平安,2017-09-30,2017-10-21,195,https://static.cninfo.com.cn/finalpage/2017-10-21/1204057544.PDF
1205547285,601336.SH,新华保险,2018-09-30,2018-10-27,195,https://static.cninfo.com.cn/finalpage/2018-10-27/1205547285.PDF
1206169529,601398.SH,工商银行,2019-03-31,2019-04-30,195,https://static.cninfo.com.cn/finalpage/2019-04-30/1206169529.PDF
1207048760,601601.SH,中国太保,2019-09-30,2019-10-31,195,https://static.cninfo.com.cn/finalpage/2019-10-31/1207048760.PDF
1221572524,601601.SH,中国太保,2024-09-30,2024-10-31,195,https://static.cninfo.com.cn/finalpage/2024-10-31/1221572524.PDF
1204089278,600036.SH,招商银行,2017-09-30,2017-10-28,194,https://static.cninfo.com.cn/finalpage/2017-10-28/1204089278.PDF
1204088870,601336.SH,新华保险,2017-09-30,2017-10-28,194,https://static.cninfo.com.cn/finalpage/2017-10-28/1204088870.PDF
1205546262,601601.SH,中国太保,2018-09-30,2018-10-27,194,https://static.cninfo.com.cn/finalpage/2018-10-27/1205546262.PDF
1221577046,601628.SH,中国人寿,2024-09-30,2024-10-31,194,https://static.cninfo.com.cn/finalpage/2024-10-31/1221577046.PDF
1208635763,601878.SH,浙商证券,2020-09-30,2020-10-29,194,https://static.cninfo.com.cn/finalpage/2020-10-29/1208635763.PDF
1207589262,601998.SH,中信银行,2020-03-31,2020-04-24,194,https://static.cninfo.com.cn/finalpage/2020-04-24/1207589262.PDF
1218135621,000001.SZ,平安银行,2023-09-30,2023-10-25,193,https://static.cninfo.com.cn/finalpage/2023-10-25/1218135621.PDF
1208662780,600036.SH,招商银行,2020-09-30,2020-10-31,193,https://static.cninfo.com.cn/finalpage/2020-10-31/1208662780.PDF
1221572947,600918.SH,中泰证券,2024-09-30,2024-10-31,193,https://static.cninfo.com.cn/finalpage/2024-10-31/1221572947.PDF
1204098718,600030.SH,中信证券,2017-09-30,2017-10-31,192,https://static.cninfo.com.cn/finalpage/2017-10-31/1204098718.PDF
1204048908,600705.SH,中航资本,2017-09-30,2017-10-18,191,https://static.cninfo.com.cn/finalpage/2017-10-18/1204048908.PDF
1205561704,601211.SH,国泰君安,2018-09-30,2018-10-31,191,https://static.cninfo.com.cn/finalpage/2018-10-31/1205561704.PDF
1221576620,601328.SH,交通银行,2024-09-30,2024-10-31,191,https://static.cninfo.com.cn/finalpage/2024-10-31/1221576620.PDF
1221523945,300059.SZ,东方财富,2024-09-30,2024-10-26,190,https://static.cninfo.com.cn/finalpage/2024-10-26/1221523945.PDF
1207688281,600016.SH,民生银行,2020-03-31,2020-04-30,190,https://static.cninfo.com.cn/finalpage/2020-04-30/1207688281.PDF
1209872921,600016.SH,民生银行,2021-03-31,2021-04-30,190,https://static.cninfo.com.cn/finalpage/2021-04-30/1209872921.PDF
1221577024,601998.SH,中信银行,2024-09-30,2024-10-31,190,https://static.cninfo.com.cn/finalpage/2024-10-31/1221577024.PDF
1202773417,002310.SZ,东方园林,2016-09-30,2016-10-21,189,https://static.cninfo.com.cn/finalpage/2016-10-21/1202773417.PDF
1214900897,300059.SZ,东方财富,2022-09-30,2022-10-26,189,https://static.cninfo.com.cn/finalpage/2022-10-26/1214900897.PDF
1205561589,600030.SH,中信证券,2018-09-30,2018-10-31,189,https://static.cninfo.com.cn/finalpage/2018-10-31/1205561589.PDF
1205562814,600036.SH,招商银行,2018-09-30,2018-10-31,189,https://static.cninfo.com.cn/finalpage/2018-10-31/1205562814.PDF
1207028483,601878.SH,浙商证券,2019-09-30,2019-10-29,189,https://static.cninfo.com.cn/finalpage/2019-10-29/1207028483.PDF
1207046362,600030.SH,中信证券,2019-09-30,2019-10-31,188,https://static.cninfo.com.cn/finalpage/2019-10-31/1207046362.PDF
1207047652,600036.SH,招商银行,2019-09-30,2019-10-31,188,https://static.cninfo.com.cn/finalpage/2019-10-31/1207047652.PDF
1204056832,000001.SZ,平安银行,2017-09-30,2017-10-21,187,https://static.cninfo.com.cn/finalpage/2017-10-21/1204056832.PDF
1205554771,601878.SH,浙商证券,2018-09-30,2018-10-30,187,https://static.cninfo.com.cn/finalpage/2018-10-30/1205554771.PDF
1207671189,601939.SH,建设银行,2020-03-31,2020-04-29,187,https://static.cninfo.com.cn/finalpage/2020-04-29/1207671189.PDF
1214884193,000001.SZ,平安银行,2022-09-30,2022-10-25,186,https://static.cninfo.com.cn/finalpage/2022-10-25/1214884193.PDF
1218189234,300059.SZ,东方财富,2023-09-30,2023-10-28,186,https://static.cninfo.com.cn/finalpage/2023-10-28/1218189234.PDF
1211337713,000001.SZ,平安银行,2021-09-30,2021-10-21,185,https://static.cninfo.com.cn/finalpage/2021-10-21/1211337713.PDF
1208651627,600918.SH,中泰证券,2020-09-30,2020-10-30,185,https://static.cninfo.com.cn/finalpage/2020-10-30/1208651627.PDF
1219917067,601939.SH,建设银行,2024-03-31,2024-04-30,185,https://static.cninfo.com.cn/finalpage/2024-04-30/1219917067.PDF
1202793083,002426.SZ,胜利精密,2016-09-30,2016-10-27,184,https://static.cninfo.com.cn/finalpage/2016-10-27/1202793083.PDF
1202803085,002736.SZ,国信证券,2016-09-30,2016-10-29,184,https://static.cninfo.com.cn/finalpage/2016-10-29/1202803085.PDF
1202782089,601009.SH,南京银行,2016-09-30,2016-10-25,184,https://static.cninfo.com.cn/finalpage/2016-10-25/1202782089.PDF
1202805682,601166.SH,兴业银行,2016-09-30,2016-10-29,184,https://static.cninfo.com.cn/finalpage/2016-10-29/1202805682.PDF
1202798996,601198.SH,东兴证券,2016-09-30,2016-10-28,184,https://static.cninfo.com.cn/finalpage/2016-10-28/1202798996.PDF
1223415487,601398.SH,工商银行,2025-03-31,2025-04-30,184,https://static.cninfo.com.cn/finalpage/2025-04-30/1223415487.PDF
1211436601,601901.SH,方正证券,2021-09-30,2021-10-30,184,https://static.cninfo.com.cn/finalpage/2021-10-30/1211436601.PDF
1202774906,002673.SZ,西部证券,2016-09-30,2016-10-24,183,https://static.cninfo.com.cn/finalpage/2016-10-24/1202774906.PDF
1203418159,600705.SH,中航资本,2017-03-31,2017-04-28,183,https://static.cninfo.com.cn/finalpage/2017-04-28/1203418159.PDF
1202804704,000415.SZ,渤海金控,2016-09-30,2016-10-31,182,https://static.cninfo.com.cn/finalpage/2016-10-31/1202804704.PDF
1202791193,000627.SZ,天茂集团,2016-09-30,2016-10-27,182,https://static.cninfo.com.cn/finalpage/2016-10-27/1202791193.PDF
1204084468,300059.SZ,东方财富,2017-09-30,2017-10-30,182,https://static.cninfo.com.cn/finalpage/2017-10-30/1204084468.PDF
1202806493,600015.SH,华夏银行,2016-09-30,2016-10-31,182,https://static.cninfo.com.cn/finalpage/2016-10-31/1202806493.PDF
1204596276,600705.SH,中航资本,2018-03-31,2018-04-10,182,https://static.cninfo.com.cn/finalpage/2018-04-10/1204596276.PDF
1202806743,601169.SH,北京银行,2016-09-30,2016-10-31,182,https://static.cninfo.com.cn/finalpage/2016-10-31/1202806743.PDF
1205545232,000166.SZ,申万宏源,2018-09-30,2018-10-27,181,https://static.cninfo.com.cn/finalpage/2018-10-27/1205545232.PDF
1205524567,002032.SZ,苏 泊 尔,2018-09-30,2018-10-24,181,https://static.cninfo.com.cn/finalpage/2018-10-24/1205524567.PDF
1218203897,600837.SH,海通证券,2023-09-30,2023-10-31,181,https://static.cninfo.com.cn/finalpage/2023-10-31/1218203897.PDF
1202773573,002500.SZ,山西证券,2016-09-30,2016-10-21,178,https://static.cninfo.com.cn/finalpage/2016-10-21/1202773573.PDF
1214936368,601901.SH,方正证券,2022-09-30,2022-10-28,177,https://static.cninfo.com.cn/finalpage/2022-10-28/1214936368.PDF
1203389853,000415.SZ,渤海金控,2017-03-31,2017-04-26,176,https://static.cninfo.com.cn/finalpage/2017-04-26/1203389853.PDF
1216415901,600918.SH,中泰证券,2023-03-31,2023-04-15,176,https://static.cninfo.com.cn/finalpage/2023-04-15/1216415901.PDF
1204628899,600816.SH,安信信托,2018-03-31,2018-04-16,175,https://static.cninfo.com.cn/finalpage/2018-04-16/1204628899.PDF
1219698844,601318.SH,中国平安,2024-03-31,2024-04-20,175,https://static.cninfo.com.cn/finalpage/2024-04-20/1219698844.PDF
1202804636,600000.SH,浦发银行,2016-09-30,2016-10-29,174,https://static.cninfo.com.cn/finalpage/2016-10-29/1202804636.PDF
1203390253,601169.SH,北京银行,2017-03-31,2017-04-26,174,https://static.cninfo.com.cn/finalpage/2017-04-26/1203390253.PDF
1205526022,601318.SH,中国平安,2018-09-30,2018-10-24,174,https://static.cninfo.com.cn/finalpage/2018-10-24/1205526022.PDF
1207543218,601318.SH,中国平安,2020-03-31,2020-04-21,174,https://static.cninfo.com.cn/finalpage/2020-04-21/1207543218.PDF
1208597480,601318.SH,中国平安,2020-09-30,2020-10-22,174,https://static.cninfo.com.cn/finalpage/2020-10-22/1208597480.PDF
1202796953,000166.SZ,申万宏源,2016-09-30,2016-10-28,173,https://static.cninfo.com.cn/finalpage/2016-10-28/1202796953.PDF
1202781646,000686.SZ,东北证券,2016-09-30,2016-10-25,173,https://static.cninfo.com.cn/finalpage/2016-10-25/1202781646.PDF
1203375222,002736.SZ,国信证券,2017-03-31,2017-04-25,173,https://static.cninfo.com.cn/finalpage/2017-04-25/1203375222.PDF
1203425597,600900.SH,长江电力,2017-03-31,2017-04-29,173,https://static.cninfo.com.cn/finalpage/2017-04-29/1203425597.PDF
1213214259,600918.SH,中泰证券,2022-03-31,2022-04-29,173,https://static.cninfo.com.cn/finalpage/2022-04-29/1213214259.PDF
1219702476,600926.SH,杭州银行,2024-03-31,2024-04-20,173,https://static.cninfo.com.cn/finalpage/2024-04-20/1219702476.PDF
1203360187,601099.SH,太平洋,2017-03-31,2017-04-22,173,https://static.cninfo.com.cn/finalpage/2017-04-22/1203360187.PDF
1207037563,601236.SH,红塔证券,2019-09-30,2019-10-30,173,https://static.cninfo.com.cn/finalpage/2019-10-30/1207037563.PDF
1203428976,601398.SH,工商银行,2017-03-31,2017-04-29,173,https://static.cninfo.com.cn/finalpage/2017-04-29/1203428976.PDF
1208648580,601696.SH,中银证券,2020-09-30,2020-10-30,173,https://static.cninfo.com.cn/finalpage/2020-10-30/1208648580.PDF
1218186593,601916.SH,浙商银行,2023-09-30,2023-10-28,173,https://static.cninfo.com.cn/finalpage/2023-10-28/1218186593.PDF
1204792865,000415.SZ,渤海金控,2018-03-31,2018-04-26,172,https://static.cninfo.com.cn/finalpage/2018-04-26/1204792865.PDF
1204736528,000776.SZ,广发证券,2018-03-31,2018-04-25,172,https://static.cninfo.com.cn/finalpage/2018-04-25/1204736528.PDF
1202775000,002142.SZ,宁波银行,2016-09-30,2016-10-22,172,https://static.cninfo.com.cn/finalpage/2016-10-22/1202775000.PDF
1203406490,600000.SH,浦发银行,2017-03-31,2017-04-27,172,https://static.cninfo.com.cn/finalpage/2017-04-27/1203406490.PDF
1203406182,600016.SH,民生银行,2017-03-31,2017-04-27,172,https://static.cninfo.com.cn/finalpage/2017-04-27/1203406182.PDF
1203406524,600109.SH,国金证券,2017-03-31,2017-04-27,172,https://static.cninfo.com.cn/finalpage/2017-04-27/1203406524.PDF
1203428551,600369.SH,西南证券,2017-03-31,2017-04-29,172,https://static.cninfo.com.cn/finalpage/2017-04-29/1203428551.PDF
1216645045,600926.SH,杭州银行,2023-03-31,2023-04-28,172,https://static.cninfo.com.cn/finalpage/2023-04-28/1216645045.PDF
1203386992,600958.SH,东方证券,2017-03-31,2017-04-26,172,https://static.cninfo.com.cn/finalpage/2017-04-26/1203386992.PDF
1203428961,601166.SH,兴业银行,2017-03-31,2017-04-29,172,https://static.cninfo.com.cn/finalpage/2017-04-29/1203428961.PDF
1216561837,601318.SH,中国平安,2023-03-31,2023-04-25,172,https://static.cninfo.com.cn/finalpage/2023-04-25/1216561837.PDF
1219878050,601377.SH,兴业证券,2024-03-31,2024-04-27,172,https://static.cninfo.com.cn/finalpage/2024-04-27/1219878050.PDF
1219878145,601601.SH,中国太保,2024-03-31,2024-04-27,172,https://static.cninfo.com.cn/finalpage/2024-04-27/1219878145.PDF
1204806977,601881.SH,中国银河,2018-03-31,2018-04-27,172,https://static.cninfo.com.cn/finalpage/2018-04-27/1204806977.PDF
1207539105,000001.SZ,平安银行,2020-03-31,2020-04-21,171,https://static.cninfo.com.cn/finalpage/2020-04-21/1207539105.PDF
1202782500,000728.SZ,国元证券,2016-09-30,2016-10-25,171,https://static.cninfo.com.cn/finalpage/2016-10-25/1202782500.PDF
1202795256,000750.SZ,国海证券,2016-09-30,2016-10-28,171,https://static.cninfo.com.cn/finalpage/2016-10-28/1202795256.PDF
1206106225,002142.SZ,宁波银行,2019-03-31,2019-04-26,171,https://static.cninfo.com.cn/finalpage/2019-04-26/1206106225.PDF
1204832428,600016.SH,民生银行,2018-03-31,2018-04-28,171,https://static.cninfo.com.cn/finalpage/2018-04-28/1204832428.PDF
1204828319,600390.SH,五矿资本,2018-03-31,2018-04-28,171,https://static.cninfo.com.cn/finalpage/2018-04-28/1204828319.PDF
1203418379,600837.SH,海通证券,2017-03-31,2017-04-28,171,https://static.cninfo.com.cn/finalpage/2017-04-28/1203418379.PDF
1204808796,600926.SH,杭州银行,2018-03-31,2018-04-27,171,https://static.cninfo.com.cn/finalpage/2018-04-27/1204808796.PDF
1204805304,600958.SH,东方证券,2018-03-31,2018-04-27,171,https://static.cninfo.com.cn/finalpage/2018-04-27/1204805304.PDF
1204805298,600999.SH,招商证券,2018-03-31,2018-04-27,171,https://static.cninfo.com.cn/finalpage/2018-04-27/1204805298.PDF
1204807008,601169.SH,北京银行,2018-03-31,2018-04-27,171,https://static.cninfo.com.cn/finalpage/2018-04-27/1204807008.PDF
1219842033,601229.SH,上海银行,2024-03-31,2024-04-26,171,https://static.cninfo.com.cn/finalpage/2024-04-26/1219842033.PDF
1203428851,601288.SH,农业银行,2017-03-31,2017-04-29,171,https://static.cninfo.com.cn/finalpage/2017-04-29/1203428851.PDF
1204830902,601288.SH,农业银行,2018-03-31,2018-04-28,171,https://static.cninfo.com.cn/finalpage/2018-04-28/1204830902.PDF
1204828816,601398.SH,工商银行,2018-03-31,2018-04-28,171,https://static.cninfo.com.cn/finalpage/2018-04-28/1204828816.PDF
1203443349,601555.SH,东吴证券,2017-03-31,2017-04-29,171,https://static.cninfo.com.cn/finalpage/2017-04-29/1203443349.PDF
1204806024,601688.SH,华泰证券,2018-03-31,2018-04-27,171,https://static.cninfo.com.cn/finalpage/2018-04-27/1204806024.PDF
1203417162,601939.SH,建设银行,2017-03-31,2017-04-28,171,https://static.cninfo.com.cn/finalpage/2017-04-28/1203417162.PDF
1203428412,601988.SH,中国银行,2017-03-31,2017-04-29,171,https://static.cninfo.com.cn/finalpage/2017-04-29/1203428412.PDF
1203410901,000623.SZ,吉林敖东,2017-03-31,2017-04-28,170,https://static.cninfo.com.cn/finalpage/2017-04-28/1203410901.PDF
1203413660,000776.SZ,广发证券,2017-03-31,2017-04-28,170,https://static.cninfo.com.cn/finalpage/2017-04-28/1203413660.PDF
1204797542,600109.SH,国金证券,2018-03-31,2018-04-26,170,https://static.cninfo.com.cn/finalpage/2018-04-26/1204797542.PDF
1216691508,600837.SH,海通证券,2023-03-31,2023-04-29,170,https://static.cninfo.com.cn/finalpage/2023-04-29/1216691508.PDF
1219877612,600999.SH,招商证券,2024-03-31,2024-04-27,170,https://static.cninfo.com.cn/finalpage/2024-04-27/1219877612.PDF
1209769721,601066.SH,中信建投,2021-03-31,2021-04-23,170,https://static.cninfo.com.cn/finalpage/2021-04-23/1209769721.PDF
1206121165,601108.SH,财通证券,2019-03-31,2019-04-27,170,https://static.cninfo.com.cn/finalpage/2019-04-27/1206121165.PDF
1221488819,601136.SH,首创证券,2024-09-30,2024-10-24,170,https://static.cninfo.com.cn/finalpage/2024-10-24/1221488819.PDF
1204807001,601198.SH,东兴证券,2018-03-31,2018-04-27,170,https://static.cninfo.com.cn/finalpage/2018-04-27/1204807001.PDF
1203442729,601336.SH,新华保险,2017-03-31,2017-04-29,170,https://static.cninfo.com.cn/finalpage/2017-04-29/1203442729.PDF
1204809019,601336.SH,新华保险,2018-03-31,2018-04-27,170,https://static.cninfo.com.cn/finalpage/2018-04-27/1204809019.PDF
1203442738,601788.SH,光大证券,2017-03-31,2017-04-29,170,https://static.cninfo.com.cn/finalpage/2017-04-29/1203442738.PDF
1204830844,601818.SH,光大银行,2018-03-31,2018-04-28,170,https://static.cninfo.com.cn/finalpage/2018-04-28/1204830844.PDF
1219917033,601818.SH,光大银行,2024-03-31,2024-04-30,170,https://static.cninfo.com.cn/finalpage/2024-04-30/1219917033.PDF
1216595293,601838.SH,成都银行,2023-03-31,2023-04-26,170,https://static.cninfo.com.cn/finalpage/2023-04-26/1216595293.PDF
1203373256,002797.SZ,第一创业,2017-03-31,2017-04-25,169,https://static.cninfo.com.cn/finalpage/2017-04-25/1203373256.PDF
1202806578,600369.SH,西南证券,2016-09-30,2016-10-31,169,https://static.cninfo.com.cn/finalpage/2016-10-31/1202806578.PDF
1206167830,600705.SH,中航资本,2019-03-31,2019-04-30,169,https://static.cninfo.com.cn/finalpage/2019-04-30/1206167830.PDF
1203378153,600816.SH,安信信托,2017-03-31,2017-04-25,169,https://static.cninfo.com.cn/finalpage/2017-04-25/1203378153.PDF
1216691747,600999.SH,招商证券,2023-03-31,2023-04-29,169,https://static.cninfo.com.cn/finalpage/2023-04-29/1216691747.PDF
1219877791,601059.SH,信达证券,2024-03-31,2024-04-27,169,https://static.cninfo.com.cn/finalpage/2024-04-27/1219877791.PDF
1207600208,601066.SH,中信建投,2020-03-31,2020-04-25,169,https://static.cninfo.com.cn/finalpage/2020-04-25/1207600208.PDF
1207648485,601162.SH,天风证券,2020-03-31,2020-04-28,169,https://static.cninfo.com.cn/finalpage/2020-04-28/1207648485.PDF
1204740750,601166.SH,兴业银行,2018-03-31,2018-04-25,169,https://static.cninfo.com.cn/finalpage/2018-04-25/1204740750.PDF
1206126010,601288.SH,农业银行,2019-03-31,2019-04-27,169,https://static.cninfo.com.cn/finalpage/2019-04-27/1206126010.PDF
1203404353,601377.SH,兴业证券,2017-03-31,2017-04-27,169,https://static.cninfo.com.cn/finalpage/2017-04-27/1203404353.PDF
1213177281,601838.SH,成都银行,2022-03-31,2022-04-28,169,https://static.cninfo.com.cn/finalpage/2022-04-28/1213177281.PDF
1203442741,601901.SH,方正证券,2017-03-31,2017-04-29,169,https://static.cninfo.com.cn/finalpage/2017-04-29/1203442741.PDF
1209875952,601916.SH,浙商银行,2021-03-31,2021-04-30,169,https://static.cninfo.com.cn/finalpage/2021-04-30/1209875952.PDF
1204830104,601988.SH,中国银行,2018-03-31,2018-04-28,169,https://static.cninfo.com.cn/finalpage/2018-04-28/1204830104.PDF
1213249568,000166.SZ,申万宏源,2022-03-31,2022-04-30,168,https://static.cninfo.com.cn/finalpage/2022-04-30/1213249568.PDF
1216693470,000166.SZ,申万宏源,2023-03-31,2023-04-29,168,https://static.cninfo.com.cn/finalpage/2023-04-29/1216693470.PDF
1213257319,000776.SZ,广发证券,2022-03-31,2022-04-30,168,https://static.cninfo.com.cn/finalpage/2022-04-30/1213257319.PDF
1216689689,000776.SZ,广发证券,2023-03-31,2023-04-29,168,https://static.cninfo.com.cn/finalpage/2023-04-29/1216689689.PDF
1207665106,002673.SZ,西部证券,2020-03-31,2020-04-29,168,https://static.cninfo.com.cn/finalpage/2020-04-29/1207665106.PDF
1204703896,002736.SZ,国信证券,2018-03-31,2018-04-24,168,https://static.cninfo.com.cn/finalpage/2018-04-24/1204703896.PDF
1216699075,600016.SH,民生银行,2023-03-31,2023-04-29,168,https://static.cninfo.com.cn/finalpage/2023-04-29/1216699075.PDF
1216648728,600030.SH,中信证券,2023-03-31,2023-04-28,168,https://static.cninfo.com.cn/finalpage/2023-04-28/1216648728.PDF
1219856506,600030.SH,中信证券,2024-03-31,2024-04-27,168,https://static.cninfo.com.cn/finalpage/2024-04-27/1219856506.PDF
1206114261,600061.SH,国投资本,2019-03-31,2019-04-27,168,https://static.cninfo.com.cn/finalpage/2019-04-27/1206114261.PDF
1216685263,600061.SH,国投资本,2023-03-31,2023-04-29,168,https://static.cninfo.com.cn/finalpage/2023-04-29/1216685263.PDF
1206125091,600390.SH,五矿资本,2019-03-31,2019-04-27,168,https://static.cninfo.com.cn/finalpage/2019-04-27/1206125091.PDF
1207552596,600705.SH,中航资本,2020-03-31,2020-04-22,168,https://static.cninfo.com.cn/finalpage/2020-04-22/1207552596.PDF
1213264940,600958.SH,东方证券,2022-03-31,2022-04-30,168,https://static.cninfo.com.cn/finalpage/2022-04-30/1213264940.PDF
1216652512,600958.SH,东方证券,2023-03-31,2023-04-28,168,https://static.cninfo.com.cn/finalpage/2023-04-28/1216652512.PDF
1203428523,600999.SH,招商证券,2017-03-31,2017-04-29,168,https://static.cninfo.com.cn/finalpage/2017-04-29/1203428523.PDF
1209842333,600999.SH,招商证券,2021-03-31,2021-04-28,168,https://static.cninfo.com.cn/finalpage/2021-04-28/1209842333.PDF
1213086840,600999.SH,招商证券,2022-03-31,2022-04-25,168,https://static.cninfo.com.cn/finalpage/2022-04-25/1213086840.PDF
1218186454,601059.SH,信达证券,2023-09-30,2023-10-28,168,https://static.cninfo.com.cn/finalpage/2023-10-28/1218186454.PDF
1213214450,601066.SH,中信建投,2022-03-31,2022-04-29,168,https://static.cninfo.com.cn/finalpage/2022-04-29/1213214450.PDF
1216652564,601066.SH,中信建投,2023-03-31,2023-04-28,168,https://static.cninfo.com.cn/finalpage/2023-04-28/1216652564.PDF
1206095276,601169.SH,北京银行,2019-03-31,2019-04-25,168,https://static.cninfo.com.cn/finalpage/2019-04-25/1206095276.PDF
1213270805,601169.SH,北京银行,2022-03-31,2022-04-30,168,https://static.cninfo.com.cn/finalpage/2022-04-30/1213270805.PDF
1216692570,601169.SH,北京银行,2023-03-31,2023-04-29,168,https://static.cninfo.com.cn/finalpage/2023-04-29/1216692570.PDF
1204805283,601212.SH,白银有色,2018-03-31,2018-04-27,168,https://static.cninfo.com.cn/finalpage/2018-04-27/1204805283.PDF
1213270833,601236.SH,红塔证券,2022-03-31,2022-04-30,168,https://static.cninfo.com.cn/finalpage/2022-04-30/1213270833.PDF
1216706948,601236.SH,红塔证券,2023-03-31,2023-04-29,168,https://static.cninfo.com.cn/finalpage/2023-04-29/1216706948.PDF
1219878026,601328.SH,交通银行,2024-03-31,2024-04-27,168,https://static.cninfo.com.cn/finalpage/2024-04-27/1219878026.PDF
1219878158,601628.SH,中国人寿,2024-03-31,2024-04-27,168,https://static.cninfo.com.cn/finalpage/2024-04-27/1219878158.PDF
1216653429,601658.SH,邮储银行,2023-03-31,2023-04-28,168,https://static.cninfo.com.cn/finalpage/2023-04-28/1216653429.PDF
1213265122,601688.SH,华泰证券,2022-03-31,2022-04-30,168,https://static.cninfo.com.cn/finalpage/2022-04-30/1213265122.PDF
1216692714,601688.SH,华泰证券,2023-03-31,2023-04-29,168,https://static.cninfo.com.cn/finalpage/2023-04-29/1216692714.PDF
1206088299,601881.SH,中国银河,2019-03-31,2019-04-25,168,https://static.cninfo.com.cn/finalpage/2019-04-25/1206088299.PDF
1213265135,601881.SH,中国银河,2022-03-31,2022-04-30,168,https://static.cninfo.com.cn/finalpage/2022-04-30/1213265135.PDF
1216653551,601881.SH,中国银河,2023-03-31,2023-04-28,168,https://static.cninfo.com.cn/finalpage/2023-04-28/1216653551.PDF
1207610650,601901.SH,方正证券,2020-03-31,2020-04-25,168,https://static.cninfo.com.cn/finalpage/2020-04-25/1207610650.PDF
1204807781,601939.SH,建设银行,2018-03-31,2018-04-27,168,https://static.cninfo.com.cn/finalpage/2018-04-27/1204807781.PDF
1213271125,601988.SH,中国银行,2022-03-31,2022-04-30,168,https://static.cninfo.com.cn/finalpage/2022-04-30/1213271125.PDF
1216707551,601988.SH,中国银行,2023-03-31,2023-04-29,168,https://static.cninfo.com.cn/finalpage/2023-04-29/1216707551.PDF
1213266658,601995.SH,中金公司,2022-03-31,2022-04-30,168,https://static.cninfo.com.cn/finalpage/2022-04-30/1213266658.PDF
1216707562,601995.SH,中金公司,2023-03-31,2023-04-29,168,https://static.cninfo.com.cn/finalpage/2023-04-29/1216707562.PDF
1219917085,601995.SH,中金公司,2024-03-31,2024-04-30,168,https://static.cninfo.com.cn/finalpage/2024-04-30/1219917085.PDF
1203388261,601998.SH,中信银行,2017-03-31,2017-04-26,168,https://static.cninfo.com.cn/finalpage/2017-04-26/1203388261.PDF
1204807780,601998.SH,中信银行,2018-03-31,2018-04-27,168,https://static.cninfo.com.cn/finalpage/2018-04-27/1204807780.PDF
1219692666,000001.SZ,平安银行,2024-03-31,2024-04-20,167,https://static.cninfo.com.cn/finalpage/2024-04-20/1219692666.PDF
1219903862,000166.SZ,申万宏源,2024-03-31,2024-04-30,167,https://static.cninfo.com.cn/finalpage/2024-04-30/1219903862.PDF
1219914766,000776.SZ,广发证券,2024-03-31,2024-04-30,167,https://static.cninfo.com.cn/finalpage/2024-04-30/1219914766.PDF
1202798527,000783.SZ,长江证券,2016-09-30,2016-10-28,167,https://static.cninfo.com.cn/finalpage/2016-10-28/1202798527.PDF
1206118259,000783.SZ,长江证券,2019-03-31,2019-04-27,167,https://static.cninfo.com.cn/finalpage/2019-04-27/1206118259.PDF
1219903740,002142.SZ,宁波银行,2024-03-31,2024-04-30,167,https://static.cninfo.com.cn/finalpage/2024-04-30/1219903740.PDF
1204736108,002411.SZ,必康股份,2018-03-31,2018-04-25,167,https://static.cninfo.com.cn/finalpage/2018-04-25/1204736108.PDF
1219904600,600015.SH,华夏银行,2024-03-31,2024-04-30,167,https://static.cninfo.com.cn/finalpage/2024-04-30/1219904600.PDF
1219921770,600016.SH,民生银行,2024-03-31,2024-04-30,167,https://static.cninfo.com.cn/finalpage/2024-04-30/1219921770.PDF
1219910214,600036.SH,招商银行,2024-03-31,2024-04-30,167,https://static.cninfo.com.cn/finalpage/2024-04-30/1219910214.PDF
1219914514,600061.SH,国投资本,2024-03-31,2024-04-30,167,https://static.cninfo.com.cn/finalpage/2024-04-30/1219914514.PDF
1202798961,600109.SH,国金证券,2016-09-30,2016-10-28,167,https://static.cninfo.com.cn/finalpage/2016-10-28/1202798961.PDF
1204826534,600369.SH,西南证券,2018-03-31,2018-04-28,167,https://static.cninfo.com.cn/finalpage/2018-04-28/1204826534.PDF
1213132946,600837.SH,海通证券,2022-03-31,2022-04-27,167,https://static.cninfo.com.cn/finalpage/2022-04-27/1213132946.PDF
1219922757,600918.SH,中泰证券,2024-03-31,2024-04-30,167,https://static.cninfo.com.cn/finalpage/2024-04-30/1219922757.PDF
1219905349,600958.SH,东方证券,2024-03-31,2024-04-30,167,https://static.cninfo.com.cn/finalpage/2024-04-30/1219905349.PDF
1206098246,600999.SH,招商证券,2019-03-31,2019-04-26,167,https://static.cninfo.com.cn/finalpage/2019-04-26/1206098246.PDF
