first_fit_index,first_fit_origin,source_input_identity,feature,factor_chinese,mean,scale,coefficient,active,intercept
2962,2024-08-01,b0241f0284c63067107a6d781525d306f494260848746d675dadbba6bbbb24e9,entry_mode,入场模式,1.0,1.0,0.0,False,-0.013159803603156222
2962,2024-08-01,b0241f0284c63067107a6d781525d306f494260848746d675dadbba6bbbb24e9,mom5,五日涨跌,0.0007323292098889194,0.027233037704561813,-0.0,False,-0.013159803603156222
2962,2024-08-01,b0241f0284c63067107a6d781525d306f494260848746d675dadbba6bbbb24e9,mom20,二十日涨跌,0.01213935288488223,0.04970534816567777,-0.0,False,-0.013159803603156222
2962,2024-08-01,b0241f0284c63067107a6d781525d306f494260848746d675dadbba6bbbb24e9,sma120,一百二十日均线偏离,0.03241498346778047,0.06728774489058909,-0.0,False,-0.013159803603156222
2962,2024-08-01,b0241f0284c63067107a6d781525d306f494260848746d675dadbba6bbbb24e9,vol20,二十日波动,0.17209561131642667,0.0825054358273005,0.0,False,-0.013159803603156222
3003,2024-10-08,f6f19bf9374b24eb26f8b3891ce401277b7a8213179ca58eaaaaddee7c6f3e18,log_holding_days,持仓时间对数,2.881573500894304,0.8593909451047652,-0.0,False,-0.016511929131003546
3003,2024-10-08,f6f19bf9374b24eb26f8b3891ce401277b7a8213179ca58eaaaaddee7c6f3e18,cycle_return,含分红浮盈浮亏,0.02753800073285421,0.04857341082239771,-0.039453563777239666,True,-0.016511929131003546
3003,2024-10-08,f6f19bf9374b24eb26f8b3891ce401277b7a8213179ca58eaaaaddee7c6f3e18,cycle_drawdown,持仓回撤,-0.020572027247504836,0.02046407995330228,-0.0,False,-0.016511929131003546
3003,2024-10-08,f6f19bf9374b24eb26f8b3891ce401277b7a8213179ca58eaaaaddee7c6f3e18,entry_mode,入场模式,1.0,1.0,0.0,False,-0.016511929131003546
3003,2024-10-08,f6f19bf9374b24eb26f8b3891ce401277b7a8213179ca58eaaaaddee7c6f3e18,mom5,五日涨跌,0.0003319519472616706,0.02709478058726249,-0.0,False,-0.016511929131003546
3003,2024-10-08,f6f19bf9374b24eb26f8b3891ce401277b7a8213179ca58eaaaaddee7c6f3e18,mom20,二十日涨跌,0.0109448330974595,0.0496453558387808,-0.0,False,-0.016511929131003546
3003,2024-10-08,f6f19bf9374b24eb26f8b3891ce401277b7a8213179ca58eaaaaddee7c6f3e18,sma120,一百二十日均线偏离,0.031550653776671,0.0673907753372235,-0.0,False,-0.016511929131003546
3003,2024-10-08,f6f19bf9374b24eb26f8b3891ce401277b7a8213179ca58eaaaaddee7c6f3e18,vol20,二十日波动,0.17029876411203032,0.08323333032319842,0.0,False,-0.016511929131003546
3021,2024-11-01,1bb49a3da327fe783a42f981ec2fac06566939af7265cb568c067abe8e2e50ee,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474391,-0.0,False,-0.015788094156692273
3021,2024-11-01,1bb49a3da327fe783a42f981ec2fac06566939af7265cb568c067abe8e2e50ee,cycle_return,含分红浮盈浮亏,0.031764116797345594,0.05742212371188423,-0.04917800108660772,True,-0.015788094156692273
3021,2024-11-01,1bb49a3da327fe783a42f981ec2fac06566939af7265cb568c067abe8e2e50ee,cycle_drawdown,持仓回撤,-0.019682559770508652,0.020693932603031626,-0.0,False,-0.015788094156692273
3021,2024-11-01,1bb49a3da327fe783a42f981ec2fac06566939af7265cb568c067abe8e2e50ee,entry_mode,入场模式,1.0,1.0,0.0,False,-0.015788094156692273
3021,2024-11-01,1bb49a3da327fe783a42f981ec2fac06566939af7265cb568c067abe8e2e50ee,mom5,五日涨跌,0.008677888550658817,0.0487246591772024,-0.0003950506066437668,True,-0.015788094156692273
3021,2024-11-01,1bb49a3da327fe783a42f981ec2fac06566939af7265cb568c067abe8e2e50ee,mom20,二十日涨跌,0.017815004497361554,0.061129416389435316,-0.0005259306526746559,True,-0.015788094156692273
3021,2024-11-01,1bb49a3da327fe783a42f981ec2fac06566939af7265cb568c067abe8e2e50ee,sma120,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,-0.0,False,-0.015788094156692273
3021,2024-11-01,1bb49a3da327fe783a42f981ec2fac06566939af7265cb568c067abe8e2e50ee,vol20,二十日波动,0.18084018398509003,0.09223600156593233,-0.0,False,-0.015788094156692273
3204,2025-08-01,ba119e8e77b163bdedc418df9fec296b6f480282be28743489ba48f40360222d,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474392,-0.0,False,-0.013183827469578557
3204,2025-08-01,ba119e8e77b163bdedc418df9fec296b6f480282be28743489ba48f40360222d,cycle_return,含分红浮盈浮亏,0.033270742856920124,0.05713408389489534,-0.04896732498160063,True,-0.013183827469578557
3204,2025-08-01,ba119e8e77b163bdedc418df9fec296b6f480282be28743489ba48f40360222d,cycle_drawdown,持仓回撤,-0.01803455973250085,0.01923550308309154,-0.0,False,-0.013183827469578557
3204,2025-08-01,ba119e8e77b163bdedc418df9fec296b6f480282be28743489ba48f40360222d,entry_mode,入场模式,1.0,1.0,0.0,False,-0.013183827469578557
3204,2025-08-01,ba119e8e77b163bdedc418df9fec296b6f480282be28743489ba48f40360222d,mom5,五日涨跌,0.008951908423531923,0.048637756932286974,-0.0003329505258292772,True,-0.013183827469578557
3204,2025-08-01,ba119e8e77b163bdedc418df9fec296b6f480282be28743489ba48f40360222d,mom20,二十日涨跌,0.01795157854703559,0.06098885052075135,-0.0005522069849793632,True,-0.013183827469578557
3204,2025-08-01,ba119e8e77b163bdedc418df9fec296b6f480282be28743489ba48f40360222d,sma120,一百二十日均线偏离,0.03387706336810885,0.07378676113836476,-0.0,False,-0.013183827469578557
3204,2025-08-01,ba119e8e77b163bdedc418df9fec296b6f480282be28743489ba48f40360222d,vol20,二十日波动,0.18207244210244755,0.09288514186964222,-0.0,False,-0.013183827469578557
3264,2025-11-03,dfb726617bfc4ce96a89e5d59338e4142995a0b84e8f695318e87083b2d0b789,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474391,-0.0,False,-0.007683359149261293
3264,2025-11-03,dfb726617bfc4ce96a89e5d59338e4142995a0b84e8f695318e87083b2d0b789,cycle_return,含分红浮盈浮亏,0.03676452455880867,0.05892733292334895,-0.05153458603587182,True,-0.007683359149261293
3264,2025-11-03,dfb726617bfc4ce96a89e5d59338e4142995a0b84e8f695318e87083b2d0b789,cycle_drawdown,持仓回撤,-0.017752934596375107,0.019274844017127063,-0.0,False,-0.007683359149261293
3264,2025-11-03,dfb726617bfc4ce96a89e5d59338e4142995a0b84e8f695318e87083b2d0b789,entry_mode,入场模式,1.0,1.0,0.0,False,-0.007683359149261293
3264,2025-11-03,dfb726617bfc4ce96a89e5d59338e4142995a0b84e8f695318e87083b2d0b789,mom5,五日涨跌,0.009621394184000574,0.048684815408255894,-6.225747483631686e-05,True,-0.007683359149261293
3264,2025-11-03,dfb726617bfc4ce96a89e5d59338e4142995a0b84e8f695318e87083b2d0b789,mom20,二十日涨跌,0.0201660073173823,0.06144099725953821,-0.00021767466303412134,True,-0.007683359149261293
3264,2025-11-03,dfb726617bfc4ce96a89e5d59338e4142995a0b84e8f695318e87083b2d0b789,sma120,一百二十日均线偏离,0.038202156408054695,0.07558492218819722,-0.0,False,-0.007683359149261293
3264,2025-11-03,dfb726617bfc4ce96a89e5d59338e4142995a0b84e8f695318e87083b2d0b789,vol20,二十日波动,0.1843366960516119,0.09167704430036233,-0.0,False,-0.007683359149261293
3327,2026-02-02,2bdbe25d3dc47d8b6cd937ce9915f3bbde793e1d12bddbcd95a59af0663282dc,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474391,-0.0,False,-0.0064901610121921305
3327,2026-02-02,2bdbe25d3dc47d8b6cd937ce9915f3bbde793e1d12bddbcd95a59af0663282dc,cycle_return,含分红浮盈浮亏,0.033299011109670505,0.05838572735256841,-0.05072045100707858,True,-0.0064901610121921305
3327,2026-02-02,2bdbe25d3dc47d8b6cd937ce9915f3bbde793e1d12bddbcd95a59af0663282dc,cycle_drawdown,持仓回撤,-0.01879450312219978,0.019397023578370417,-0.0,False,-0.0064901610121921305
3327,2026-02-02,2bdbe25d3dc47d8b6cd937ce9915f3bbde793e1d12bddbcd95a59af0663282dc,entry_mode,入场模式,1.0,1.0,0.0,False,-0.0064901610121921305
3327,2026-02-02,2bdbe25d3dc47d8b6cd937ce9915f3bbde793e1d12bddbcd95a59af0663282dc,mom5,五日涨跌,0.009335142466634635,0.04876925934791162,-0.0003243064972003442,True,-0.0064901610121921305
3327,2026-02-02,2bdbe25d3dc47d8b6cd937ce9915f3bbde793e1d12bddbcd95a59af0663282dc,mom20,二十日涨跌,0.01874912152897491,0.06153163490075147,-0.00028472827582368197,True,-0.0064901610121921305
3327,2026-02-02,2bdbe25d3dc47d8b6cd937ce9915f3bbde793e1d12bddbcd95a59af0663282dc,sma120,一百二十日均线偏离,0.03942501491181353,0.076119052325976,-0.0,False,-0.0064901610121921305
3327,2026-02-02,2bdbe25d3dc47d8b6cd937ce9915f3bbde793e1d12bddbcd95a59af0663282dc,vol20,二十日波动,0.18584775718412952,0.0908490755649887,-0.0,False,-0.0064901610121921305
3341,2026-03-02,acc138b21da3d88771f64552358ae745e24b5a9572064e0cd791a52841fffd72,log_holding_days,持仓时间对数,2.7216245938877224,0.9137501886818886,-0.0,False,-0.009375209893963623
3341,2026-03-02,acc138b21da3d88771f64552358ae745e24b5a9572064e0cd791a52841fffd72,cycle_return,含分红浮盈浮亏,0.030008504817299442,0.05884114419201808,-0.05081783619763727,True,-0.009375209893963623
3341,2026-03-02,acc138b21da3d88771f64552358ae745e24b5a9572064e0cd791a52841fffd72,cycle_drawdown,持仓回撤,-0.019356955371988765,0.019161871552551234,-0.0,False,-0.009375209893963623
3341,2026-03-02,acc138b21da3d88771f64552358ae745e24b5a9572064e0cd791a52841fffd72,entry_mode,入场模式,1.0,1.0,0.0,False,-0.009375209893963623
3341,2026-03-02,acc138b21da3d88771f64552358ae745e24b5a9572064e0cd791a52841fffd72,mom5,五日涨跌,0.008626665471722916,0.04884912871183229,-0.0003903792102437338,True,-0.009375209893963623
3341,2026-03-02,acc138b21da3d88771f64552358ae745e24b5a9572064e0cd791a52841fffd72,mom20,二十日涨跌,0.01841726314050842,0.061522068932452434,-0.000325844083878854,True,-0.009375209893963623
3341,2026-03-02,acc138b21da3d88771f64552358ae745e24b5a9572064e0cd791a52841fffd72,sma120,一百二十日均线偏离,0.037602045844273915,0.07559987010478565,-0.0,False,-0.009375209893963623
3341,2026-03-02,acc138b21da3d88771f64552358ae745e24b5a9572064e0cd791a52841fffd72,vol20,二十日波动,0.18728714727168377,0.08920957430028857,-0.0,False,-0.009375209893963623
3446,2026-08-03,0de5fd7e5fedf98daf0281c0bba45b0d92a170042996e7756128c43d96c10f50,log_holding_days,持仓时间对数,2.7174232382192267,0.911490644059086,-0.0,False,-0.009293582687546185
3446,2026-08-03,0de5fd7e5fedf98daf0281c0bba45b0d92a170042996e7756128c43d96c10f50,cycle_return,含分红浮盈浮亏,0.030462593191325972,0.058362817151860195,-0.050314315631028485,True,-0.009293582687546185
3446,2026-08-03,0de5fd7e5fedf98daf0281c0bba45b0d92a170042996e7756128c43d96c10f50,cycle_drawdown,持仓回撤,-0.019148706605852047,0.018893378497482724,-0.0,False,-0.009293582687546185
3446,2026-08-03,0de5fd7e5fedf98daf0281c0bba45b0d92a170042996e7756128c43d96c10f50,entry_mode,入场模式,1.0,1.0,0.0,False,-0.009293582687546185
3446,2026-08-03,0de5fd7e5fedf98daf0281c0bba45b0d92a170042996e7756128c43d96c10f50,mom5,五日涨跌,0.008555632861787994,0.04891287064496006,-0.0004066594882736908,True,-0.009293582687546185
3446,2026-08-03,0de5fd7e5fedf98daf0281c0bba45b0d92a170042996e7756128c43d96c10f50,mom20,二十日涨跌,0.018389313906384326,0.06145665228590086,-0.0003175975330822666,True,-0.009293582687546185
3446,2026-08-03,0de5fd7e5fedf98daf0281c0bba45b0d92a170042996e7756128c43d96c10f50,sma120,一百二十日均线偏离,0.03657210845006346,0.07538097393978355,-0.0,False,-0.009293582687546185
3446,2026-08-03,0de5fd7e5fedf98daf0281c0bba45b0d92a170042996e7756128c43d96c10f50,vol20,二十日波动,0.18939442930039957,0.0891869963911701,-0.0,False,-0.009293582687546185
