date,entry_event,weak_exit_event,opening_gap_after_dividend,close_recovery_after_dividend,intraday_change,policy_intent,target
2015-07-17,0.0,0.0,0.034,0.164,0.13,1.0,1.0
2015-07-20,0.0,0.0,-0.017,-0.012,0.005,1.0,1.0
2015-07-21,1.0,0.0,-0.054,0.026,0.08,1.0,1.0
2015-07-22,0.0,1.0,-0.014,-0.02,-0.006,0.0,0.0
2015-07-23,0.0,0.0,0.005,0.114,0.109,0.0,0.0
2015-07-24,0.0,1.0,-0.006,-0.09,-0.084,0.0,0.0
2015-07-27,0.0,1.0,-0.082,-0.415,-0.333,0.0,0.0
2015-07-28,1.0,0.0,-0.081,0.044,0.125,1.0,1.0
2015-07-29,0.0,0.0,0.034,0.141,0.107,1.0,1.0
2015-07-30,0.0,1.0,-0.038,-0.137,-0.099,0.0,0.0
2015-07-31,0.0,0.0,-0.01,0.0,0.01,0.0,0.0
2015-08-03,1.0,0.0,-0.057,0.001,0.058,1.0,1.0
2015-08-04,0.0,0.0,0.009,0.153,0.144,1.0,1.0
2015-08-05,0.0,1.0,-0.018,-0.089,-0.071,0.0,0.0
2015-08-06,0.0,0.0,-0.06,-0.043,0.017,0.0,0.0
2015-08-07,0.0,0.0,0.028,0.08,0.052,0.0,0.0
2015-08-10,0.0,0.0,0.027,0.195,0.168,0.0,0.0
2015-08-11,0.0,1.0,-0.013,-0.049,-0.036,0.0,0.0
2015-08-12,0.0,1.0,-0.041,-0.042,-0.001,0.0,0.0
2015-08-13,0.0,0.0,0.001,0.055,0.054,0.0,0.0
2015-08-14,0.0,1.0,0.015,-0.01,-0.025,0.0,0.0
2015-08-17,1.0,0.0,-0.022,0.007,0.029,1.0,1.0
2015-08-18,0.0,1.0,0.001,-0.282,-0.283,0.0,0.0
2015-08-19,1.0,0.0,-0.032,0.088,0.12,1.0,1.0
2015-08-20,0.0,1.0,-0.041,-0.1,-0.059,0.0,0.0
2015-08-21,0.0,1.0,-0.015,-0.19,-0.175,0.0,0.0
2015-08-24,0.0,1.0,-0.115,-0.362,-0.247,0.0,0.0
2015-08-25,0.0,1.0,-0.158,-0.28,-0.122,0.0,0.0
2015-08-26,0.0,1.0,0.087,0.084,-0.003,0.0,0.0
2015-08-27,0.0,0.0,0.056,0.19,0.134,0.0,0.0
2015-08-28,0.0,0.0,0.02,0.145,0.125,0.0,0.0
2015-08-31,0.0,0.0,-0.082,-0.007,0.075,0.0,0.0
2015-09-01,0.0,0.0,-0.094,-0.013,0.081,0.0,0.0
2015-09-02,0.0,0.0,-0.103,-0.01,0.093,0.0,0.0
2015-09-07,0.0,1.0,-0.002,-0.083,-0.081,0.0,0.0
2015-09-08,1.0,0.0,-0.039,0.089,0.128,1.0,1.0
2015-09-09,0.0,0.0,0.02,0.064,0.044,1.0,1.0
2015-09-10,0.0,1.0,-0.045,-0.061,-0.016,0.0,0.0
2015-09-11,0.0,1.0,0.008,0.007,-0.001,0.0,0.0
2015-09-14,0.0,1.0,0.01,-0.119,-0.129,0.0,0.0
2015-09-15,0.0,1.0,-0.031,-0.096,-0.065,0.0,0.0
2015-09-16,0.0,0.0,0.01,0.172,0.162,0.0,0.0
2015-09-17,0.0,1.0,-0.042,-0.065,-0.023,0.0,0.0
2015-09-18,0.0,1.0,0.02,-0.001,-0.021,0.0,0.0
2015-09-21,1.0,0.0,-0.028,0.06,0.088,1.0,1.0
2015-09-22,1.0,0.0,-0.001,0.026,0.027,1.0,1.0
2015-09-23,0.0,1.0,-0.065,-0.078,-0.013,0.0,0.0
2015-09-24,0.0,1.0,0.033,0.028,-0.005,0.0,0.0
2015-09-25,0.0,1.0,-0.012,-0.072,-0.06,0.0,0.0
2015-09-28,0.0,0.0,0.006,0.019,0.013,0.0,0.0
2015-09-29,0.0,1.0,-0.038,-0.063,-0.025,0.0,0.0
2015-09-30,0.0,0.0,0.013,0.022,0.009,0.0,0.0
2015-10-08,0.0,1.0,0.134,0.116,-0.018,0.0,0.0
2015-10-09,1.0,0.0,-0.007,0.042,0.049,1.0,1.0
2015-10-12,0.0,0.0,0.001,0.141,0.14,1.0,1.0
2015-10-13,0.0,0.0,-0.037,-0.025,0.012,1.0,1.0
2015-10-14,0.0,1.0,-0.017,-0.038,-0.021,0.0,0.0
2015-10-15,1.0,0.0,-0.009,0.089,0.098,1.0,1.0
2015-10-16,0.0,0.0,0.014,0.049,0.035,1.0,1.0
2015-10-19,0.0,1.0,0.002,-0.006,-0.008,0.0,0.0
2015-10-20,1.0,0.0,-0.002,0.047,0.049,1.0,1.0
2015-10-21,0.0,1.0,0.004,-0.109,-0.113,0.0,0.0
2015-10-22,1.0,0.0,-0.027,0.045,0.072,1.0,1.0
2015-10-23,0.0,0.0,0.001,0.063,0.062,1.0,1.0
2015-10-26,0.0,1.0,0.031,0.006,-0.025,0.0,0.0
2015-10-27,1.0,0.0,-0.008,0.002,0.01,1.0,1.0
2015-10-28,0.0,1.0,-0.02,-0.064,-0.044,0.0,0.0
2015-10-29,0.0,0.0,0.003,0.005,0.002,0.0,0.0
2015-10-30,1.0,0.0,-0.007,0.001,0.008,1.0,1.0
2015-11-02,0.0,1.0,-0.031,-0.06,-0.029,0.0,0.0
2015-11-03,0.0,1.0,0.006,-0.027,-0.033,0.0,0.0
2015-11-04,0.0,0.0,0.009,0.21,0.201,0.0,0.0
2015-11-05,1.0,0.0,-0.012,0.059,0.071,1.0,1.0
2015-11-06,1.0,0.0,-0.001,0.09,0.091,1.0,1.0
2015-11-09,1.0,0.0,-0.007,0.04,0.047,1.0,1.0
2015-11-10,0.0,0.0,-0.037,-0.011,0.026,1.0,1.0
2015-11-11,0.0,1.0,-0.001,-0.005,-0.004,0.0,0.0
2015-11-12,0.0,1.0,0.004,-0.04,-0.044,0.0,0.0
2015-11-13,0.0,1.0,-0.025,-0.037,-0.012,0.0,0.0
2015-11-16,1.0,0.0,-0.046,0.022,0.068,1.0,1.0
2015-11-17,0.0,1.0,0.017,-0.014,-0.031,0.0,0.0
2015-11-18,0.0,1.0,0.002,-0.033,-0.035,0.0,0.0
2015-11-19,0.0,0.0,0.002,0.057,0.055,0.0,0.0
2015-11-20,0.0,1.0,-0.001,-0.011,-0.01,0.0,0.0
2015-11-23,0.0,1.0,-0.005,-0.019,-0.014,0.0,0.0
2015-11-24,1.0,0.0,-0.012,0.003,0.015,1.0,1.0
2015-11-25,1.0,0.0,-0.007,0.023,0.03,1.0,1.0
2015-11-26,0.0,1.0,0.024,-0.018,-0.042,0.0,0.0
2015-11-27,0.0,1.0,-0.014,-0.206,-0.192,0.0,0.0
2015-11-30,0.0,1.0,0.007,0.001,-0.006,0.0,0.0
2015-12-01,1.0,0.0,-0.005,0.028,0.033,1.0,1.0
2015-12-02,1.0,0.0,-0.003,0.156,0.159,1.0,1.0
2015-12-03,1.0,0.0,-0.01,0.008,0.018,1.0,1.0
2015-12-04,0.0,1.0,-0.018,-0.072,-0.054,0.0,0.0
2015-12-07,0.0,0.0,0.003,0.006,0.003,0.0,0.0
2015-12-08,0.0,1.0,-0.024,-0.054,-0.03,0.0,0.0
2015-12-09,1.0,0.0,-0.002,0.005,0.007,1.0,1.0
2015-12-10,0.0,1.0,0.01,-0.007,-0.017,0.0,0.0
2015-12-11,0.0,0.0,-0.019,-0.018,0.001,0.0,0.0
2015-12-14,1.0,0.0,-0.022,0.112,0.134,1.0,1.0
2015-12-15,0.0,1.0,-0.003,-0.036,-0.033,0.0,0.0
2015-12-16,0.0,1.0,0.014,0.001,-0.013,0.0,0.0
2015-12-17,0.0,0.0,0.021,0.07,0.049,0.0,0.0
2015-12-18,0.0,0.0,0.0,0.014,0.014,0.0,0.0
2015-12-21,1.0,0.0,-0.012,0.1,0.112,1.0,1.0
2015-12-22,0.0,1.0,0.006,0.005,-0.001,0.0,0.0
2015-12-23,0.0,1.0,0.001,-0.005,-0.006,0.0,0.0
2015-12-24,0.0,1.0,-0.006,-0.047,-0.041,0.0,0.0
2015-12-25,0.0,0.0,0.01,0.02,0.01,0.0,0.0
2015-12-28,0.0,1.0,-0.011,-0.117,-0.106,0.0,0.0
2015-12-29,1.0,0.0,-0.007,0.035,0.042,1.0,1.0
2015-12-30,0.0,1.0,0.0,-0.001,-0.001,0.0,0.0
2015-12-31,0.0,1.0,-0.011,-0.034,-0.023,0.0,0.0
2016-01-04,0.0,1.0,-0.002,-0.243,-0.241,0.0,0.0
2016-01-05,0.0,0.0,-0.068,-0.008,0.06,0.0,0.0
2016-01-06,1.0,0.0,-0.002,0.055,0.057,1.0,1.0
2016-01-07,0.0,1.0,-0.043,-0.098,-0.055,0.0,0.0
2016-01-08,0.0,1.0,0.001,-0.076,-0.077,0.0,0.0
2016-01-11,0.0,1.0,-0.063,-0.175,-0.112,0.0,0.0
2016-01-12,0.0,1.0,0.027,0.023,-0.004,0.0,0.0
2016-01-13,0.0,1.0,0.027,-0.045,-0.072,0.0,0.0
2016-01-14,1.0,0.0,-0.076,0.054,0.13,1.0,1.0
2016-01-15,0.0,1.0,-0.02,-0.096,-0.076,0.0,0.0
2016-01-18,1.0,0.0,-0.04,0.002,0.042,1.0,1.0
2016-01-19,1.0,0.0,-0.001,0.091,0.092,1.0,1.0
2016-01-20,0.0,1.0,-0.011,-0.042,-0.031,0.0,0.0
2016-01-21,0.0,1.0,-0.031,-0.091,-0.06,0.0,0.0
2016-01-22,0.0,1.0,0.034,0.03,-0.004,0.0,0.0
2016-01-25,0.0,1.0,0.028,0.012,-0.016,0.0,0.0
2016-01-26,0.0,1.0,-0.045,-0.176,-0.131,0.0,0.0
2016-01-27,0.0,1.0,0.006,-0.032,-0.038,0.0,0.0
2016-01-28,0.0,1.0,-0.013,-0.063,-0.05,0.0,0.0
2016-01-29,0.0,0.0,0.001,0.081,0.08,0.0,0.0
2016-02-01,0.0,1.0,-0.002,-0.032,-0.03,0.0,0.0
2016-02-02,1.0,0.0,-0.006,0.062,0.068,1.0,1.0
2016-02-03,0.0,0.0,-0.03,-0.014,0.016,1.0,1.0
2016-02-04,0.0,0.0,0.009,0.039,0.03,1.0,1.0
2016-02-05,0.0,1.0,-0.002,-0.035,-0.033,0.0,0.0
2016-02-15,0.0,0.0,-0.051,-0.011,0.04,0.0,0.0
2016-02-16,0.0,0.0,0.012,0.083,0.071,0.0,0.0
2016-02-17,0.0,0.0,0.001,0.031,0.03,0.0,0.0
2016-02-18,0.0,1.0,0.022,-0.004,-0.026,0.0,0.0
2016-02-19,0.0,1.0,-0.002,-0.008,-0.006,0.0,0.0
2016-02-22,0.0,0.0,0.047,0.063,0.016,0.0,0.0
2016-02-23,0.0,1.0,-0.002,-0.024,-0.022,0.0,0.0
2016-02-24,1.0,0.0,-0.008,0.023,0.031,1.0,1.0
2016-02-25,0.0,1.0,-0.005,-0.198,-0.193,0.0,0.0
2016-02-26,0.0,0.0,0.021,0.028,0.007,0.0,0.0
2016-02-29,0.0,1.0,-0.012,-0.069,-0.057,0.0,0.0
2016-03-01,0.0,0.0,0.007,0.054,0.047,0.0,0.0
2016-03-02,0.0,0.0,0.003,0.131,0.128,0.0,0.0
2016-03-03,0.0,1.0,-0.001,-0.007,-0.006,0.0,0.0
2016-03-04,1.0,0.0,-0.002,0.037,0.039,1.0,1.0
2016-03-07,0.0,0.0,0.013,0.024,0.011,1.0,1.0
2016-03-08,0.0,0.0,-0.017,-0.011,0.006,1.0,1.0
2016-03-09,0.0,0.0,-0.049,-0.046,0.003,1.0,1.0
2016-03-10,0.0,1.0,-0.004,-0.041,-0.037,0.0,0.0
2016-03-11,0.0,0.0,-0.025,-0.006,0.019,0.0,0.0
2016-03-14,0.0,0.0,0.028,0.065,0.037,0.0,0.0
2016-03-15,0.0,1.0,-0.006,-0.01,-0.004,0.0,0.0
2016-03-16,1.0,0.0,-0.013,0.02,0.033,1.0,1.0
2016-03-17,0.0,0.0,0.004,0.05,0.046,1.0,1.0
2016-03-18,0.0,0.0,0.001,0.044,0.043,1.0,1.0
2016-03-21,0.0,0.0,0.023,0.07,0.047,1.0,1.0
2016-03-22,0.0,1.0,-0.02,-0.022,-0.002,0.0,0.0
2016-03-23,1.0,0.0,-0.003,0.006,0.009,1.0,1.0
2016-03-24,0.0,1.0,-0.021,-0.05,-0.029,0.0,0.0
2016-03-25,0.0,0.0,0.002,0.013,0.011,0.0,0.0
2016-03-28,0.0,1.0,0.012,-0.03,-0.042,0.0,0.0
2016-03-29,0.0,1.0,0.003,-0.026,-0.029,0.0,0.0
2016-03-30,0.0,0.0,0.02,0.086,0.066,0.0,0.0
2016-03-31,0.0,1.0,0.01,-0.006,-0.016,0.0,0.0
2016-04-01,1.0,0.0,-0.009,0.01,0.019,1.0,1.0
2016-04-05,1.0,0.0,-0.015,0.031,0.046,1.0,1.0
2016-04-06,0.0,0.0,-0.013,-0.006,0.007,1.0,1.0
2016-04-07,0.0,1.0,0.009,-0.04,-0.049,0.0,0.0
2016-04-08,0.0,1.0,-0.024,-0.027,-0.003,0.0,0.0
2016-04-11,0.0,0.0,0.026,0.035,0.009,0.0,0.0
2016-04-12,0.0,1.0,0.001,-0.004,-0.005,0.0,0.0
2016-04-13,0.0,0.0,0.018,0.041,0.023,0.0,0.0
2016-04-14,0.0,1.0,0.013,0.012,-0.001,0.0,0.0
2016-04-15,0.0,1.0,0.007,0.003,-0.004,0.0,0.0
2016-04-18,0.0,1.0,-0.022,-0.046,-0.024,0.0,0.0
2016-04-19,0.0,1.0,0.011,0.004,-0.007,0.0,0.0
2016-04-20,0.0,1.0,0.013,-0.056,-0.069,0.0,0.0
2016-04-21,0.0,0.0,-0.019,-0.015,0.004,0.0,0.0
2016-04-22,1.0,0.0,-0.01,0.014,0.024,1.0,1.0
2016-04-25,0.0,1.0,-0.002,-0.01,-0.008,0.0,0.0
2016-04-26,1.0,0.0,-0.002,0.018,0.02,1.0,1.0
2016-04-27,0.0,1.0,0.0,-0.015,-0.015,0.0,0.0
2016-04-28,0.0,1.0,0.001,-0.002,-0.003,0.0,0.0
2016-04-29,0.0,0.0,-0.008,-0.004,0.004,0.0,0.0
2016-05-03,0.0,0.0,0.005,0.061,0.056,0.0,0.0
2016-05-04,0.0,0.0,-0.015,-0.012,0.003,0.0,0.0
2016-05-05,0.0,0.0,-0.004,0.0,0.004,0.0,0.0
2016-05-06,0.0,1.0,0.002,-0.073,-0.075,0.0,0.0
2016-05-09,0.0,1.0,-0.008,-0.064,-0.056,0.0,0.0
2016-05-10,0.0,0.0,-0.004,-0.003,0.001,0.0,0.0
2016-05-11,0.0,0.0,0.009,0.012,0.003,0.0,0.0
2016-05-12,1.0,0.0,-0.013,0.011,0.024,1.0,1.0
2016-05-13,0.0,1.0,-0.011,-0.011,0.0,0.0,0.0
2016-05-16,1.0,0.0,-0.006,0.012,0.018,1.0,1.0
2016-05-17,0.0,1.0,0.003,-0.005,-0.008,0.0,0.0
2016-05-18,0.0,1.0,-0.008,-0.02,-0.012,0.0,0.0
2016-05-19,0.0,1.0,-0.002,-0.006,-0.004,0.0,0.0
2016-05-20,1.0,0.0,-0.006,0.02,0.026,1.0,1.0
2016-05-23,0.0,0.0,0.004,0.005,0.001,1.0,1.0
2016-05-24,0.0,1.0,0.0,-0.019,-0.019,0.0,0.0
2016-05-25,0.0,1.0,0.006,-0.002,-0.008,0.0,0.0
2016-05-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-05-27,1.0,0.0,-0.002,0.002,0.004,1.0,1.0
2016-05-30,1.0,0.0,-0.004,0.002,0.006,1.0,1.0
2016-05-31,0.0,0.0,0.001,0.107,0.106,1.0,1.0
2016-06-01,0.0,1.0,0.001,-0.013,-0.014,0.0,0.0
2016-06-02,0.0,0.0,0.002,0.003,0.001,0.0,0.0
2016-06-03,0.0,0.0,0.003,0.037,0.034,0.0,0.0
2016-06-06,0.0,1.0,-0.005,-0.019,-0.014,0.0,0.0
2016-06-07,0.0,1.0,0.004,0.0,-0.004,0.0,0.0
2016-06-08,0.0,1.0,-0.003,-0.004,-0.001,0.0,0.0
2016-06-13,0.0,1.0,-0.023,-0.104,-0.081,0.0,0.0
2016-06-14,1.0,0.0,-0.004,0.013,0.017,1.0,1.0
2016-06-15,1.0,0.0,-0.023,0.041,0.064,1.0,1.0
2016-06-16,0.0,1.0,-0.001,-0.019,-0.018,0.0,0.0
2016-06-17,0.0,0.0,0.002,0.013,0.011,0.0,0.0
2016-06-20,0.0,1.0,0.003,0.001,-0.002,0.0,0.0
2016-06-21,0.0,1.0,0.012,-0.007,-0.019,0.0,0.0
2016-06-22,1.0,0.0,-0.002,0.019,0.021,1.0,1.0
2016-06-23,0.0,1.0,0.0,-0.01,-0.01,0.0,0.0
2016-06-24,0.0,1.0,0.0,-0.033,-0.033,0.0,0.0
2016-06-27,1.0,0.0,-0.007,0.039,0.046,1.0,1.0
2016-06-28,1.0,0.0,-0.01,0.016,0.026,1.0,1.0
2016-06-29,0.0,0.0,0.003,0.014,0.011,1.0,1.0
2016-06-30,0.0,0.0,0.001,0.005,0.004,1.0,1.0
2016-07-01,0.0,1.0,0.0,-0.003,-0.003,0.0,0.0
2016-07-04,1.0,0.0,-0.005,0.053,0.058,1.0,1.0
2016-07-05,0.0,0.0,0.0,0.008,0.008,1.0,1.0
2016-07-06,1.0,0.0,-0.003,0.016,0.019,1.0,1.0
2016-07-07,1.0,0.0,-0.004,0.004,0.008,1.0,1.0
2016-07-08,0.0,1.0,-0.005,-0.012,-0.007,0.0,0.0
2016-07-11,0.0,0.0,0.005,0.008,0.003,0.0,0.0
2016-07-12,1.0,0.0,-0.002,0.082,0.084,1.0,1.0
2016-07-13,0.0,0.0,0.003,0.007,0.004,1.0,1.0
2016-07-14,0.0,1.0,0.0,-0.005,-0.005,0.0,0.0
2016-07-15,0.0,1.0,0.007,0.004,-0.003,0.0,0.0
2016-07-18,0.0,1.0,-0.005,-0.012,-0.007,0.0,0.0
2016-07-19,0.0,1.0,-0.002,-0.017,-0.015,0.0,0.0
2016-07-20,0.0,1.0,-0.004,-0.007,-0.003,0.0,0.0
2016-07-21,0.0,0.0,0.0,0.018,0.018,0.0,0.0
2016-07-22,0.0,1.0,-0.007,-0.029,-0.022,0.0,0.0
2016-07-25,0.0,0.0,-0.003,-0.001,0.002,0.0,0.0
2016-07-26,0.0,0.0,0.0,0.042,0.042,0.0,0.0
2016-07-27,0.0,1.0,0.001,-0.061,-0.062,0.0,0.0
2016-07-28,1.0,0.0,-0.011,0.009,0.02,1.0,1.0
2016-07-29,0.0,1.0,0.0,-0.011,-0.011,0.0,0.0
2016-08-01,0.0,1.0,-0.009,-0.027,-0.018,0.0,0.0
2016-08-02,1.0,0.0,-0.001,0.008,0.009,1.0,1.0
2016-08-03,1.0,0.0,-0.005,0.004,0.009,1.0,1.0
2016-08-04,1.0,0.0,-0.001,0.01,0.011,1.0,1.0
2016-08-05,0.0,0.0,0.001,0.013,0.012,1.0,1.0
2016-08-08,0.0,0.0,0.0,0.027,0.027,1.0,1.0
2016-08-09,1.0,0.0,-0.006,0.015,0.021,1.0,1.0
2016-08-10,0.0,1.0,0.0,-0.01,-0.01,0.0,0.0
2016-08-11,0.0,1.0,-0.002,-0.004,-0.002,0.0,0.0
2016-08-12,1.0,0.0,-0.008,0.058,0.066,1.0,1.0
2016-08-15,0.0,0.0,0.007,0.099,0.092,1.0,1.0
2016-08-16,0.0,1.0,0.01,-0.01,-0.02,0.0,0.0
2016-08-17,0.0,1.0,-0.006,-0.008,-0.002,0.0,0.0
2016-08-18,0.0,1.0,0.006,-0.005,-0.011,0.0,0.0
2016-08-19,0.0,1.0,-0.002,-0.004,-0.002,0.0,0.0
2016-08-22,0.0,1.0,0.0,-0.024,-0.024,0.0,0.0
2016-08-23,0.0,0.0,0.0,0.002,0.002,0.0,0.0
2016-08-24,0.0,1.0,0.0,-0.014,-0.014,0.0,0.0
2016-08-25,0.0,1.0,-0.017,-0.018,-0.001,0.0,0.0
2016-08-26,0.0,1.0,0.002,-0.004,-0.006,0.0,0.0
2016-08-29,0.0,0.0,-0.005,-0.001,0.004,0.0,0.0
2016-08-30,0.0,0.0,0.002,0.014,0.012,0.0,0.0
2016-08-31,1.0,0.0,-0.003,0.014,0.017,1.0,1.0
2016-09-01,0.0,1.0,-0.001,-0.036,-0.035,0.0,0.0
2016-09-02,1.0,0.0,-0.003,0.015,0.018,1.0,1.0
2016-09-05,0.0,1.0,0.007,0.007,0.0,0.0,0.0
2016-09-06,0.0,0.0,0.002,0.029,0.027,0.0,0.0
2016-09-07,0.0,1.0,0.003,0.002,-0.001,0.0,0.0
2016-09-08,0.0,1.0,-0.003,-0.005,-0.002,0.0,0.0
2016-09-09,0.0,1.0,0.0,-0.017,-0.017,0.0,0.0
2016-09-12,0.0,1.0,-0.044,-0.067,-0.023,0.0,0.0
2016-09-13,0.0,1.0,0.002,0.0,-0.002,0.0,0.0
2016-09-14,0.0,1.0,-0.009,-0.02,-0.011,0.0,0.0
2016-09-19,0.0,0.0,0.001,0.021,0.02,0.0,0.0
2016-09-20,0.0,1.0,0.002,-0.004,-0.006,0.0,0.0
2016-09-21,0.0,0.0,0.0,0.013,0.013,0.0,0.0
2016-09-22,0.0,0.0,0.014,0.022,0.008,0.0,0.0
2016-09-23,0.0,1.0,0.001,-0.008,-0.009,0.0,0.0
2016-09-26,0.0,1.0,-0.004,-0.056,-0.052,0.0,0.0
2016-09-27,0.0,0.0,0.0,0.017,0.017,0.0,0.0
2016-09-28,0.0,1.0,0.0,-0.005,-0.005,0.0,0.0
2016-09-29,0.0,0.0,0.004,0.015,0.011,0.0,0.0
2016-09-30,1.0,0.0,-0.007,0.01,0.017,1.0,1.0
2016-10-10,0.0,0.0,0.008,0.038,0.03,1.0,1.0
2016-10-11,0.0,0.0,0.002,0.008,0.006,1.0,1.0
2016-10-12,0.0,0.0,-0.009,-0.008,0.001,1.0,1.0
2016-10-13,0.0,1.0,0.005,0.0,-0.005,0.0,0.0
2016-10-14,1.0,0.0,-0.001,0.01,0.011,1.0,1.0
2016-10-17,0.0,1.0,0.0,-0.031,-0.031,0.0,0.0
2016-10-18,0.0,0.0,0.0,0.042,0.042,0.0,0.0
2016-10-19,0.0,1.0,0.001,-0.002,-0.003,0.0,0.0
2016-10-20,0.0,1.0,-0.002,-0.005,-0.003,0.0,0.0
2016-10-21,0.0,0.0,0.002,0.017,0.015,0.0,0.0
2016-10-24,0.0,0.0,0.0,0.041,0.041,0.0,0.0
2016-10-25,0.0,1.0,0.0,-0.009,-0.009,0.0,0.0
2016-10-26,0.0,1.0,-0.001,-0.01,-0.009,0.0,0.0
2016-10-27,0.0,1.0,-0.003,-0.005,-0.002,0.0,0.0
2016-10-28,0.0,1.0,-0.002,-0.005,-0.003,0.0,0.0
2016-10-31,0.0,1.0,-0.001,-0.007,-0.006,0.0,0.0
2016-11-01,1.0,0.0,-0.002,0.021,0.023,1.0,1.0
2016-11-02,0.0,1.0,-0.005,-0.023,-0.018,0.0,0.0
2016-11-03,1.0,0.0,-0.012,0.026,0.038,1.0,1.0
2016-11-04,0.0,1.0,-0.002,-0.011,-0.009,0.0,0.0
2016-11-07,0.0,0.0,0.0,0.003,0.003,0.0,0.0
2016-11-08,0.0,0.0,0.007,0.018,0.011,0.0,0.0
2016-11-09,0.0,1.0,0.0,-0.013,-0.013,0.0,0.0
2016-11-10,0.0,0.0,0.01,0.035,0.025,0.0,0.0
2016-11-11,1.0,0.0,-0.003,0.03,0.033,1.0,1.0
2016-11-14,1.0,0.0,-0.006,0.005,0.011,1.0,1.0
2016-11-15,0.0,1.0,-0.001,-0.004,-0.003,0.0,0.0
2016-11-16,0.0,1.0,0.002,0.001,-0.001,0.0,0.0
2016-11-17,1.0,0.0,-0.005,0.008,0.013,1.0,1.0
2016-11-18,0.0,1.0,0.001,-0.012,-0.013,0.0,0.0
2016-11-21,1.0,0.0,-0.005,0.016,0.021,1.0,1.0
2016-11-22,0.0,0.0,0.003,0.035,0.032,1.0,1.0
2016-11-23,0.0,0.0,0.005,0.006,0.001,1.0,1.0
2016-11-24,1.0,0.0,-0.002,0.01,0.012,1.0,1.0
2016-11-25,0.0,0.0,0.0,0.039,0.039,1.0,1.0
2016-11-28,0.0,0.0,0.008,0.016,0.008,1.0,1.0
2016-11-29,1.0,0.0,-0.01,0.028,0.038,1.0,1.0
2016-11-30,0.0,1.0,-0.009,-0.033,-0.024,0.0,0.0
2016-12-01,0.0,0.0,0.002,0.034,0.032,0.0,0.0
2016-12-02,0.0,1.0,-0.003,-0.04,-0.037,0.0,0.0
2016-12-05,0.0,1.0,-0.047,-0.072,-0.025,0.0,0.0
2016-12-06,0.0,1.0,0.003,-0.006,-0.009,0.0,0.0
2016-12-07,0.0,0.0,0.002,0.016,0.014,0.0,0.0
2016-12-08,0.0,1.0,0.01,0.008,-0.002,0.0,0.0
2016-12-09,1.0,0.0,-0.008,0.02,0.028,1.0,1.0
2016-12-12,0.0,1.0,-0.002,-0.094,-0.092,0.0,0.0
2016-12-13,0.0,0.0,-0.011,-0.005,0.006,0.0,0.0
2016-12-14,0.0,1.0,-0.008,-0.024,-0.016,0.0,0.0
2016-12-15,0.0,1.0,-0.018,-0.039,-0.021,0.0,0.0
2016-12-16,0.0,0.0,-0.004,0.0,0.004,0.0,0.0
2016-12-19,0.0,1.0,0.0,-0.01,-0.01,0.0,0.0
2016-12-20,0.0,1.0,-0.005,-0.025,-0.02,0.0,0.0
2016-12-21,0.0,0.0,0.005,0.037,0.032,0.0,0.0
2016-12-22,0.0,1.0,-0.004,-0.006,-0.002,0.0,0.0
2016-12-23,0.0,1.0,-0.008,-0.027,-0.019,0.0,0.0
2016-12-26,1.0,0.0,-0.01,0.012,0.022,1.0,1.0
2016-12-27,0.0,0.0,-0.006,-0.005,0.001,1.0,1.0
2016-12-28,0.0,1.0,-0.003,-0.018,-0.015,0.0,0.0
2016-12-29,1.0,0.0,-0.004,0.002,0.006,1.0,1.0
2016-12-30,1.0,0.0,-0.001,0.003,0.004,1.0,1.0
2017-01-03,0.0,0.0,0.004,0.038,0.034,1.0,1.0
2017-01-04,1.0,0.0,-0.002,0.03,0.032,1.0,1.0
2017-01-05,0.0,1.0,-0.001,-0.007,-0.006,0.0,0.0
2017-01-06,0.0,1.0,-0.003,-0.011,-0.008,0.0,0.0
2017-01-09,1.0,0.0,-0.005,0.012,0.017,1.0,1.0
2017-01-10,0.0,1.0,-0.001,-0.009,-0.008,0.0,0.0
2017-01-11,0.0,1.0,-0.006,-0.025,-0.019,0.0,0.0
2017-01-12,0.0,1.0,0.0,-0.017,-0.017,0.0,0.0
2017-01-13,1.0,0.0,-0.001,0.006,0.007,1.0,1.0
2017-01-16,0.0,0.0,-0.007,-0.004,0.003,1.0,1.0
2017-01-17,1.0,0.0,-0.011,0.005,0.016,1.0,1.0
2017-01-18,1.0,0.0,-0.005,0.022,0.027,1.0,1.0
2017-01-19,0.0,1.0,-0.009,-0.012,-0.003,0.0,0.0
2017-01-20,1.0,0.0,-0.006,0.029,0.035,1.0,1.0
2017-01-23,0.0,0.0,0.0,0.001,0.001,1.0,1.0
2017-01-24,0.0,0.0,0.0,0.002,0.002,1.0,1.0
2017-01-25,1.0,0.0,-0.002,0.01,0.012,1.0,1.0
2017-01-26,0.0,0.0,0.0,0.014,0.014,1.0,1.0
2017-02-03,0.0,1.0,0.0,-0.02,-0.02,0.0,0.0
2017-02-06,0.0,1.0,0.001,-0.001,-0.002,0.0,0.0
2017-02-07,0.0,1.0,-0.003,-0.006,-0.003,0.0,0.0
2017-02-08,1.0,0.0,-0.001,0.023,0.024,1.0,1.0
2017-02-09,1.0,0.0,-0.004,0.012,0.016,1.0,1.0
2017-02-10,0.0,0.0,0.003,0.018,0.015,1.0,1.0
