period,cost,origin,entry_date,origin_has_entry_event,signal_day_intraday_return_not_earned,actual_entry_day_intraday_return_before_cost
earlier_diagnostic,BASE,2017-11-09,2017-11-10,True,0.008522035549062501,0.010885341074020394
earlier_diagnostic,BASE,2017-11-16,2017-11-17,True,0.00969696969696976,0.0028860028860027143
earlier_diagnostic,BASE,2017-11-24,2017-11-27,True,0.003382459531287685,-0.013043478260869379
earlier_diagnostic,BASE,2017-11-28,2017-11-29,True,0.005880911541289002,-0.0019469457288877612
earlier_diagnostic,BASE,2017-12-01,2017-12-04,True,0.000986923266716122,0.005181347150259086
earlier_diagnostic,BASE,2017-12-11,2017-12-12,True,0.016748768472906628,-0.014791464597478154
earlier_diagnostic,BASE,2017-12-21,2017-12-22,True,0.014278680452978865,-0.004128217581350291
earlier_diagnostic,BASE,2018-01-08,2018-01-09,True,0.004300047778308613,0.008087535680304736
earlier_diagnostic,BASE,2018-01-22,2018-01-23,True,0.015733456732993867,0.008040431886055632
earlier_diagnostic,BASE,2018-01-26,2018-01-29,True,0.008045977011494232,-0.02116040955631404
earlier_diagnostic,BASE,2018-01-31,2018-02-01,True,0.005887894488930678,-0.006791569086651017
earlier_diagnostic,BASE,2018-02-02,2018-02-05,True,0.013539192399049993,0.008039725703475886
earlier_diagnostic,BASE,2018-03-01,2018-03-02,True,0.012250000000000094,0.0004975124378110429
earlier_diagnostic,BASE,2018-03-15,2018-03-16,True,0.008620689655172376,-0.009779951100244544
earlier_diagnostic,BASE,2018-03-19,2018-03-20,True,0.005680414917263343,0.0027100271002711285
earlier_diagnostic,BASE,2018-04-23,2018-04-24,True,0.0061448036334490475,0.018812930577636555
earlier_diagnostic,BASE,2018-05-03,2018-05-04,True,0.008519701810436597,-0.004226096143687297
earlier_diagnostic,BASE,2018-06-05,2018-06-06,True,0.009448818897637823,-0.0005206977349648811
earlier_diagnostic,BASE,2018-06-11,2018-06-12,True,0.006894722885176341,0.0097419694576093
earlier_diagnostic,BASE,2018-06-22,2018-06-25,True,0.00720221606648197,-0.01726973684210531
earlier_diagnostic,BASE,2018-07-12,2018-07-13,True,0.024687772291606125,0.0014168319637291038
earlier_diagnostic,BASE,2018-07-20,2018-07-23,True,0.019821890261419117,0.01218130311614729
earlier_diagnostic,BASE,2018-07-31,2018-08-01,True,0.005060444194546099,-0.02781641168289295
earlier_diagnostic,BASE,2018-08-09,2018-08-10,True,0.02459259259259272,0.0031856356791195584
earlier_diagnostic,BASE,2018-08-21,2018-08-22,True,0.017464619090635347,-0.003545051698670476
earlier_diagnostic,BASE,2018-08-24,2018-08-27,True,0.0032573289902280145,0.022974963181148667
earlier_diagnostic,BASE,2018-09-04,2018-09-05,True,0.012123004139562354,-0.016715542521994142
earlier_diagnostic,BASE,2018-09-18,2018-09-19,True,0.02269242563630791,0.01501501501501501
earlier_diagnostic,BASE,2018-10-19,2018-10-22,True,0.030744336569579422,0.031692307692307686
earlier_diagnostic,BASE,2018-10-24,2018-10-25,True,0.0027812113720642184,0.028706624605678188
earlier_diagnostic,BASE,2018-10-30,2018-10-31,True,0.015059275873117617,0.009448818897637823
earlier_diagnostic,BASE,2018-11-12,2018-11-13,True,0.013664596273291751,0.021685254027261402
earlier_diagnostic,BASE,2018-11-19,2018-11-20,True,0.011480362537764188,-0.01533373421527362
earlier_diagnostic,BASE,2018-11-21,2018-11-22,True,0.01016949152542379,-0.004870624048706196
earlier_diagnostic,BASE,2018-11-30,2018-12-03,True,0.010937499999999822,-0.002404568680492991
earlier_diagnostic,BASE,2018-12-04,2018-12-05,True,0.0030175015087507973,0.006386861313868675
earlier_diagnostic,BASE,2018-12-24,2018-12-25,True,0.005849853753656209,0.002934463645255958
earlier_diagnostic,BASE,2019-01-04,2019-01-07,True,0.03098967010996323,-0.0006432936635573094
earlier_diagnostic,BASE,2019-01-10,2019-01-11,True,0.0012783636944710963,0.007984669434685454
earlier_diagnostic,BASE,2019-01-29,2019-01-30,True,0.006620428751576313,-0.0018879798615480947
earlier_diagnostic,BASE,2019-02-11,2019-02-12,True,0.016949152542372836,0.0075780539557441795
earlier_diagnostic,BASE,2019-02-22,2019-02-25,True,0.028288130650335308,0.0544692737430168
earlier_diagnostic,BASE,2019-03-05,2019-03-06,True,0.009273979862215231,0.0068259385665527805
earlier_diagnostic,BASE,2019-03-22,2019-03-25,True,0.0015694480774262054,-0.009023354564755781
earlier_diagnostic,BASE,2019-04-03,2019-04-04,True,0.019035532994923887,0.008691333498882514
earlier_diagnostic,BASE,2019-04-10,2019-04-11,True,0.005937654626422484,-0.01721593703885882
earlier_diagnostic,BASE,2019-04-16,2019-04-17,True,0.035297105129507234,-0.0022080471050047734
earlier_diagnostic,BASE,2019-04-30,2019-05-06,True,0.002057613168724215,-0.02779248279512969
earlier_diagnostic,BASE,2019-05-16,2019-05-17,True,0.0062044780145671385,-0.02252010723860587
earlier_diagnostic,BASE,2019-05-21,2019-05-22,True,0.01276005547850212,-0.003284072249589487
earlier_diagnostic,BASE,2019-05-28,2019-05-29,True,0.006063947078279952,0.003296703296703285
earlier_diagnostic,BASE,2019-06-17,2019-06-18,True,0.002456331877729312,0.0008156606851550396
earlier_diagnostic,BASE,2019-06-20,2019-06-21,True,0.029191215854311725,-0.0012970168612191912
earlier_diagnostic,BASE,2019-06-26,2019-06-27,True,0.0060606060606061,0.010471204188481575
earlier_diagnostic,BASE,2019-07-05,2019-07-08,True,0.005384615384615321,-0.0184473481936972
earlier_diagnostic,BASE,2019-07-12,2019-07-15,True,0.008898194190002595,0.007289768289507892
earlier_diagnostic,BASE,2019-07-25,2019-07-26,True,0.009299922500645819,0.005655526992287774
earlier_diagnostic,BASE,2019-08-15,2019-08-16,True,0.019836956521739113,0.004798720341242291
earlier_diagnostic,BASE,2019-09-02,2019-09-03,True,0.011661052086032742,-0.000511508951406725
earlier_diagnostic,BASE,2019-10-09,2019-10-10,True,0.005148005148005064,0.00768639508070712
earlier_diagnostic,BASE,2019-10-21,2019-10-22,True,0.004589495155532752,0.0017730496453900457
earlier_diagnostic,BASE,2019-10-25,2019-10-28,True,0.0076277650648359785,0.004030226700251882
earlier_diagnostic,BASE,2019-11-01,2019-11-04,True,0.021827411167512745,0.003478260869565153
earlier_diagnostic,BASE,2019-11-18,2019-11-19,True,0.007612281146917033,0.010582010582010692
earlier_diagnostic,BASE,2019-12-03,2019-12-04,True,0.006433350488934675,0.0033333333333334103
earlier_diagnostic,BASE,2019-12-10,2019-12-11,True,0.0025342118601114905,-0.0005125576627371675
earlier_diagnostic,BASE,2019-12-16,2019-12-17,True,0.0032770355432316656,0.016088486676721914
earlier_diagnostic,BASE,2019-12-26,2019-12-27,True,0.008022060666833752,-0.0019875776397515477
earlier_diagnostic,STRESS,2015-02-16,2015-02-17,True,0.00868055555555558,0.004570122822050937
earlier_diagnostic,STRESS,2015-02-26,2015-02-27,True,0.03063583815028892,-0.0014029180695847021
earlier_diagnostic,STRESS,2015-03-09,2015-03-10,True,0.029720279720279574,-0.0034081226924169705
earlier_diagnostic,STRESS,2015-03-26,2015-03-27,True,0.00512820512820511,0.005856888209829325
earlier_diagnostic,STRESS,2015-04-03,2015-04-07,True,0.01812392848395783,0.011235955056180025
earlier_diagnostic,STRESS,2015-04-14,2015-04-15,True,0.0025028441410694935,-0.008397639582387595
earlier_diagnostic,STRESS,2015-05-12,2015-05-13,True,0.011767222935387123,-0.010559662090813271
earlier_diagnostic,STRESS,2015-05-25,2015-05-26,True,0.03287337662337664,0.012745098039215863
earlier_diagnostic,STRESS,2015-07-09,2015-07-10,True,0.1137426900584797,0.06590330788804066
earlier_diagnostic,STRESS,2015-07-16,2015-07-17,True,0.026972010178117012,0.03194103194103182
earlier_diagnostic,STRESS,2015-07-28,2015-07-29,True,0.03358409457281031,0.027570213862406545
earlier_diagnostic,STRESS,2015-08-03,2015-08-04,True,0.015287295730100015,0.03729603729603714
earlier_diagnostic,STRESS,2015-08-17,2015-08-18,True,0.007107843137254877,-0.06885644768856458
earlier_diagnostic,STRESS,2015-08-19,2015-08-20,True,0.031620553359683834,-0.015229736706246833
earlier_diagnostic,STRESS,2015-09-08,2015-09-09,True,0.03938461538461535,0.012948793407886905
earlier_diagnostic,STRESS,2015-09-21,2015-09-22,True,0.027068594278683467,0.008088675853804794
earlier_diagnostic,STRESS,2015-10-09,2015-10-12,True,0.014714714714714638,0.041420118343195256
earlier_diagnostic,STRESS,2015-10-15,2015-10-16,True,0.02842227378190243,0.00983146067415741
earlier_diagnostic,STRESS,2015-10-20,2015-10-21,True,0.013660440479509317,-0.031043956043956045
earlier_diagnostic,STRESS,2015-10-22,2015-10-23,True,0.020571428571428685,0.017352364959417832
earlier_diagnostic,STRESS,2015-10-27,2015-10-28,True,0.002752546105147191,-0.012144631520839111
earlier_diagnostic,STRESS,2015-10-30,2015-11-02,True,0.002236511042773337,-0.008159819921215505
earlier_diagnostic,STRESS,2015-11-05,2015-11-06,True,0.01920995670995662,0.024163568773234223
earlier_diagnostic,STRESS,2015-11-16,2015-11-17,True,0.018094731240021256,-0.00806661462399172
earlier_diagnostic,STRESS,2015-11-24,2015-11-25,True,0.003953610964681165,0.007890583903208848
earlier_diagnostic,STRESS,2015-12-01,2015-12-02,True,0.009156492785793446,0.04375343973582835
earlier_diagnostic,STRESS,2015-12-09,2015-12-10,True,0.0019026909486272725,-0.0045995670995672144
earlier_diagnostic,STRESS,2015-12-14,2015-12-15,True,0.03682330310524873,-0.008753315649867366
earlier_diagnostic,STRESS,2015-12-21,2015-12-22,True,0.029396325459317696,-0.00025458248472498557
earlier_diagnostic,STRESS,2015-12-29,2015-12-30,True,0.011137629276054106,-0.0002622606871230948
earlier_diagnostic,STRESS,2016-01-06,2016-01-07,True,0.016170212765957537,-0.015541113308844334
earlier_diagnostic,STRESS,2016-01-14,2016-01-15,True,0.04146730462519943,-0.023420647149460683
earlier_diagnostic,STRESS,2016-01-18,2016-01-19,True,0.01342281879194629,0.02902208201892753
earlier_diagnostic,STRESS,2016-02-02,2016-02-03,True,0.023513139695712226,0.005460750853242269
earlier_diagnostic,STRESS,2016-02-24,2016-02-25,True,0.010091145833333481,-0.06229825693996127
earlier_diagnostic,STRESS,2016-03-04,2016-03-07,True,0.012828947368421106,0.0035575679172057395
earlier_diagnostic,STRESS,2016-03-16,2016-03-17,True,0.010851693521867878,0.014944769330734298
earlier_diagnostic,STRESS,2016-03-23,2016-03-24,True,0.0028011204481792618,-0.009059668853483305
earlier_diagnostic,STRESS,2016-04-01,2016-04-05,True,0.005937499999999929,0.014357053682896304
earlier_diagnostic,STRESS,2016-04-22,2016-04-25,True,0.00764087870105068,-0.0025292443882389826
earlier_diagnostic,STRESS,2016-04-26,2016-04-27,True,0.006343165239454551,-0.004727387330601962
earlier_diagnostic,STRESS,2016-05-12,2016-05-13,True,0.007843137254901933,0.0
earlier_diagnostic,STRESS,2016-05-16,2016-05-17,True,0.005868927290511916,-0.002590673575129543
earlier_diagnostic,STRESS,2016-05-20,2016-05-23,True,0.008530183727033958,0.00032488628979865375
earlier_diagnostic,STRESS,2016-05-27,2016-05-30,True,0.0013089005235602524,0.0019633507853402676
earlier_diagnostic,STRESS,2016-06-14,2016-06-15,True,0.0055464926590538255,0.020921869892121636
earlier_diagnostic,STRESS,2016-06-22,2016-06-23,True,0.006754583467352804,-0.0031948881789136685
earlier_diagnostic,STRESS,2016-06-27,2016-06-28,True,0.014935064935064801,0.00834403080872903
earlier_diagnostic,STRESS,2016-07-04,2016-07-05,True,0.01839517919441791,0.002491435689816246
earlier_diagnostic,STRESS,2016-07-12,2016-07-13,True,0.02598206000618619,0.00120481927710836
earlier_diagnostic,STRESS,2016-07-28,2016-07-29,True,0.006163328197226425,-0.0033690658499234694
earlier_diagnostic,STRESS,2016-08-02,2016-08-03,True,0.0027898326100432858,0.0027863777089782715
earlier_diagnostic,STRESS,2016-08-12,2016-08-15,True,0.02010968921389389,0.027421758569299515
earlier_diagnostic,STRESS,2016-08-31,2016-09-01,True,0.005041518386714072,-0.010330578512396604
earlier_diagnostic,STRESS,2016-09-02,2016-09-05,True,0.005373134328358065,0.0
earlier_diagnostic,STRESS,2016-09-30,2016-10-10,True,0.005143721633888099,0.009009009009008917
earlier_diagnostic,STRESS,2016-10-14,2016-10-17,True,0.003274784161952926,-0.009198813056379818
earlier_diagnostic,STRESS,2016-11-01,2016-11-02,True,0.006776664702415891,-0.005275498241500531
earlier_diagnostic,STRESS,2016-11-03,2016-11-04,True,0.011235955056179803,-0.0026331187829140568
earlier_diagnostic,STRESS,2016-11-11,2016-11-14,True,0.009567990721948583,0.0031645569620253333
earlier_diagnostic,STRESS,2016-11-17,2016-11-18,True,0.0037367059499855415,-0.0037217291726309165
earlier_diagnostic,STRESS,2016-11-21,2016-11-22,True,0.006043165467625844,0.009145470134324096
earlier_diagnostic,STRESS,2016-12-09,2016-12-12,True,0.007934258996882937,-0.02587904360056259
earlier_diagnostic,STRESS,2016-12-26,2016-12-27,True,0.0065593321407273475,0.00029673590504453173
earlier_diagnostic,STRESS,2016-12-29,2016-12-30,True,0.0017915795759928521,0.0011926058437685683
earlier_diagnostic,STRESS,2017-01-09,2017-01-10,True,0.004995592124595882,-0.0023398654577362343
earlier_diagnostic,STRESS,2017-01-13,2017-01-16,True,0.0020783847980998527,0.0008907363420427306
earlier_diagnostic,STRESS,2017-01-20,2017-01-23,True,0.010355029585798814,0.0002976190476191576
earlier_diagnostic,STRESS,2017-02-08,2017-02-09,True,0.007144983626079293,0.004735128736312433
earlier_diagnostic,STRESS,2017-02-28,2017-03-01,True,0.0026193247962746913,0.0005802146794313678
earlier_diagnostic,STRESS,2017-03-07,2017-03-08,True,0.00203547542890381,0.0017421602787457413
earlier_diagnostic,STRESS,2017-03-10,2017-03-13,True,0.0017564402810306134,0.01258782201405162
earlier_diagnostic,STRESS,2017-03-15,2017-03-16,True,0.0034833091436865526,0.0037518037518038394
earlier_diagnostic,STRESS,2017-04-11,2017-04-12,True,0.0028538812785388057,-0.003132118451025123
earlier_diagnostic,STRESS,2017-04-13,2017-04-14,True,0.004861309694023319,-0.008252703471826939
earlier_diagnostic,STRESS,2017-04-20,2017-04-21,True,0.006111757857974354,0.0
earlier_diagnostic,STRESS,2017-04-27,2017-04-28,True,0.0017452006980802626,-0.0029061319383899553
earlier_diagnostic,STRESS,2017-05-09,2017-05-10,True,0.0023952095808383866,-0.00388175574798455
earlier_diagnostic,STRESS,2017-05-11,2017-05-12,True,0.0075120192307693845,0.008654133094598615
earlier_diagnostic,STRESS,2017-05-19,2017-05-22,True,0.0020618556701030855,0.0005877167205405875
earlier_diagnostic,STRESS,2017-06-01,2017-06-02,True,0.0040195233993682855,-0.0020028612303291116
earlier_diagnostic,STRESS,2017-06-08,2017-06-09,True,0.0076314301865461065,0.006453423120089896
earlier_diagnostic,STRESS,2017-06-13,2017-06-14,True,0.004480537664519835,-0.009483960948395986
earlier_diagnostic,STRESS,2017-06-22,2017-06-23,True,0.003055555555555589,0.010532150776053184
earlier_diagnostic,STRESS,2017-07-05,2017-07-06,True,0.013476347634763464,-0.0008141112618724744
earlier_diagnostic,STRESS,2017-07-10,2017-07-11,True,0.0013590649633052898,0.009239130434782528
earlier_diagnostic,STRESS,2017-07-18,2017-07-19,True,0.0021633315305571443,0.021052631578947434
earlier_diagnostic,STRESS,2017-07-24,2017-07-25,True,0.0060878771836951895,-0.00736842105263158
earlier_diagnostic,STRESS,2017-07-28,2017-07-31,True,0.005057226510513546,0.00370762711864403
earlier_diagnostic,STRESS,2017-08-07,2017-08-08,True,0.00799573560767608,-0.00026427061310774214
earlier_diagnostic,STRESS,2017-08-18,2017-08-21,True,0.0037164852667905812,0.0015826958586124817
earlier_diagnostic,STRESS,2017-08-25,2017-08-28,True,0.017668776371308148,0.010616261004660732
earlier_diagnostic,STRESS,2017-09-15,2017-09-18,True,0.002057613168724215,0.004623683534549228
earlier_diagnostic,STRESS,2017-09-20,2017-09-21,True,0.005149330587023604,0.00025614754098368664
earlier_diagnostic,STRESS,2017-09-26,2017-09-27,True,0.0018073844564936437,0.0010311936065996452
earlier_diagnostic,STRESS,2017-10-10,2017-10-11,True,0.0020304568527917954,0.0037993920972645423
earlier_diagnostic,STRESS,2017-10-18,2017-10-19,True,0.006295643414756968,-0.0032516258129065
earlier_diagnostic,STRESS,2017-10-24,2017-10-25,True,0.008780732563973936,0.004732254047322471
earlier_diagnostic,STRESS,2017-11-06,2017-11-07,True,0.010401188707280795,0.010051483206668488
earlier_diagnostic,STRESS,2017-11-09,2017-11-10,True,0.008522035549062501,0.010885341074020394
earlier_diagnostic,STRESS,2017-11-16,2017-11-17,True,0.00969696969696976,0.0028860028860027143
earlier_diagnostic,STRESS,2017-11-24,2017-11-27,True,0.003382459531287685,-0.013043478260869379
earlier_diagnostic,STRESS,2017-11-28,2017-11-29,True,0.005880911541289002,-0.0019469457288877612
earlier_diagnostic,STRESS,2017-12-01,2017-12-04,True,0.000986923266716122,0.005181347150259086
earlier_diagnostic,STRESS,2017-12-11,2017-12-12,True,0.016748768472906628,-0.014791464597478154
earlier_diagnostic,STRESS,2017-12-21,2017-12-22,True,0.014278680452978865,-0.004128217581350291
earlier_diagnostic,STRESS,2018-01-08,2018-01-09,True,0.004300047778308613,0.008087535680304736
earlier_diagnostic,STRESS,2018-01-22,2018-01-23,True,0.015733456732993867,0.008040431886055632
earlier_diagnostic,STRESS,2018-01-26,2018-01-29,True,0.008045977011494232,-0.02116040955631404
earlier_diagnostic,STRESS,2018-01-31,2018-02-01,True,0.005887894488930678,-0.006791569086651017
earlier_diagnostic,STRESS,2018-02-02,2018-02-05,True,0.013539192399049993,0.008039725703475886
earlier_diagnostic,STRESS,2018-03-01,2018-03-02,True,0.012250000000000094,0.0004975124378110429
earlier_diagnostic,STRESS,2018-03-15,2018-03-16,True,0.008620689655172376,-0.009779951100244544
earlier_diagnostic,STRESS,2018-03-19,2018-03-20,True,0.005680414917263343,0.0027100271002711285
earlier_diagnostic,STRESS,2018-04-23,2018-04-24,True,0.0061448036334490475,0.018812930577636555
earlier_diagnostic,STRESS,2018-05-03,2018-05-04,True,0.008519701810436597,-0.004226096143687297
earlier_diagnostic,STRESS,2018-06-05,2018-06-06,True,0.009448818897637823,-0.0005206977349648811
earlier_diagnostic,STRESS,2018-06-11,2018-06-12,True,0.006894722885176341,0.0097419694576093
earlier_diagnostic,STRESS,2018-06-22,2018-06-25,True,0.00720221606648197,-0.01726973684210531
earlier_diagnostic,STRESS,2018-07-12,2018-07-13,True,0.024687772291606125,0.0014168319637291038
earlier_diagnostic,STRESS,2018-07-20,2018-07-23,True,0.019821890261419117,0.01218130311614729
earlier_diagnostic,STRESS,2018-07-31,2018-08-01,True,0.005060444194546099,-0.02781641168289295
earlier_diagnostic,STRESS,2018-08-09,2018-08-10,True,0.02459259259259272,0.0031856356791195584
earlier_diagnostic,STRESS,2018-08-21,2018-08-22,True,0.017464619090635347,-0.003545051698670476
earlier_diagnostic,STRESS,2018-08-24,2018-08-27,True,0.0032573289902280145,0.022974963181148667
earlier_diagnostic,STRESS,2018-09-04,2018-09-05,True,0.012123004139562354,-0.016715542521994142
earlier_diagnostic,STRESS,2018-09-18,2018-09-19,True,0.02269242563630791,0.01501501501501501
earlier_diagnostic,STRESS,2018-10-19,2018-10-22,True,0.030744336569579422,0.031692307692307686
earlier_diagnostic,STRESS,2018-10-24,2018-10-25,True,0.0027812113720642184,0.028706624605678188
earlier_diagnostic,STRESS,2018-10-30,2018-10-31,True,0.015059275873117617,0.009448818897637823
earlier_diagnostic,STRESS,2018-11-12,2018-11-13,True,0.013664596273291751,0.021685254027261402
earlier_diagnostic,STRESS,2018-11-19,2018-11-20,True,0.011480362537764188,-0.01533373421527362
earlier_diagnostic,STRESS,2018-11-21,2018-11-22,True,0.01016949152542379,-0.004870624048706196
earlier_diagnostic,STRESS,2018-11-30,2018-12-03,True,0.010937499999999822,-0.002404568680492991
earlier_diagnostic,STRESS,2018-12-04,2018-12-05,True,0.0030175015087507973,0.006386861313868675
earlier_diagnostic,STRESS,2018-12-24,2018-12-25,True,0.005849853753656209,0.002934463645255958
earlier_diagnostic,STRESS,2019-01-04,2019-01-07,True,0.03098967010996323,-0.0006432936635573094
earlier_diagnostic,STRESS,2019-01-10,2019-01-11,True,0.0012783636944710963,0.007984669434685454
earlier_diagnostic,STRESS,2019-01-29,2019-01-30,True,0.006620428751576313,-0.0018879798615480947
earlier_diagnostic,STRESS,2019-02-11,2019-02-12,True,0.016949152542372836,0.0075780539557441795
earlier_diagnostic,STRESS,2019-02-22,2019-02-25,True,0.028288130650335308,0.0544692737430168
earlier_diagnostic,STRESS,2019-03-05,2019-03-06,True,0.009273979862215231,0.0068259385665527805
earlier_diagnostic,STRESS,2019-03-22,2019-03-25,True,0.0015694480774262054,-0.009023354564755781
earlier_diagnostic,STRESS,2019-04-03,2019-04-04,True,0.019035532994923887,0.008691333498882514
earlier_diagnostic,STRESS,2019-04-10,2019-04-11,True,0.005937654626422484,-0.01721593703885882
earlier_diagnostic,STRESS,2019-04-16,2019-04-17,True,0.035297105129507234,-0.0022080471050047734
earlier_diagnostic,STRESS,2019-04-30,2019-05-06,True,0.002057613168724215,-0.02779248279512969
earlier_diagnostic,STRESS,2019-05-16,2019-05-17,True,0.0062044780145671385,-0.02252010723860587
earlier_diagnostic,STRESS,2019-05-21,2019-05-22,True,0.01276005547850212,-0.003284072249589487
earlier_diagnostic,STRESS,2019-05-28,2019-05-29,True,0.006063947078279952,0.003296703296703285
earlier_diagnostic,STRESS,2019-06-17,2019-06-18,True,0.002456331877729312,0.0008156606851550396
earlier_diagnostic,STRESS,2019-06-20,2019-06-21,True,0.029191215854311725,-0.0012970168612191912
earlier_diagnostic,STRESS,2019-06-26,2019-06-27,True,0.0060606060606061,0.010471204188481575
earlier_diagnostic,STRESS,2019-07-05,2019-07-08,True,0.005384615384615321,-0.0184473481936972
earlier_diagnostic,STRESS,2019-07-12,2019-07-15,True,0.008898194190002595,0.007289768289507892
earlier_diagnostic,STRESS,2019-07-25,2019-07-26,True,0.009299922500645819,0.005655526992287774
earlier_diagnostic,STRESS,2019-08-15,2019-08-16,True,0.019836956521739113,0.004798720341242291
earlier_diagnostic,STRESS,2019-09-02,2019-09-03,True,0.011661052086032742,-0.000511508951406725
earlier_diagnostic,STRESS,2019-10-09,2019-10-10,True,0.005148005148005064,0.00768639508070712
earlier_diagnostic,STRESS,2019-10-21,2019-10-22,True,0.004589495155532752,0.0017730496453900457
earlier_diagnostic,STRESS,2019-10-25,2019-10-28,True,0.0076277650648359785,0.004030226700251882
earlier_diagnostic,STRESS,2019-11-01,2019-11-04,True,0.021827411167512745,0.003478260869565153
earlier_diagnostic,STRESS,2019-11-18,2019-11-19,True,0.007612281146917033,0.010582010582010692
earlier_diagnostic,STRESS,2019-12-03,2019-12-04,True,0.006433350488934675,0.0033333333333334103
earlier_diagnostic,STRESS,2019-12-10,2019-12-11,True,0.0025342118601114905,-0.0005125576627371675
earlier_diagnostic,STRESS,2019-12-16,2019-12-17,True,0.0032770355432316656,0.016088486676721914
earlier_diagnostic,STRESS,2019-12-26,2019-12-27,True,0.008022060666833752,-0.0019875776397515477
