拟合收盘,成熟周期数,因子,训练均值,训练标准差,标准化系数,统一截距
2023-11-01,20,买入前二十日波动,0.19467631584936967,0.09884946979065418,-0.0037095402290159164,-0.013593102466557308
2023-12-01,20,买入前二十日涨跌,-0.0037025342269236456,0.06352368659150175,-0.004744444771362534,-0.013593102466557308
2023-12-01,20,买入前一百二十日均线偏离,-0.005543792146009347,0.0836983927036383,-0.00029776959947387183,-0.013593102466557308
2023-12-01,20,买入前二十日波动,0.19467631584936967,0.09884946979065418,-0.0037095402290159164,-0.013593102466557308
2024-01-02,20,买入前二十日涨跌,-0.0037025342269236456,0.06352368659150175,-0.004744444771362534,-0.013593102466557308
2024-01-02,20,买入前一百二十日均线偏离,-0.005543792146009347,0.0836983927036383,-0.00029776959947387183,-0.013593102466557308
2024-01-02,20,买入前二十日波动,0.19467631584936967,0.09884946979065418,-0.0037095402290159164,-0.013593102466557308
2024-02-01,20,买入前二十日涨跌,-0.0037025342269236456,0.06352368659150175,-0.004744444771362534,-0.013593102466557308
2024-02-01,20,买入前一百二十日均线偏离,-0.005543792146009347,0.0836983927036383,-0.00029776959947387183,-0.013593102466557308
2024-02-01,20,买入前二十日波动,0.19467631584936967,0.09884946979065418,-0.0037095402290159164,-0.013593102466557308
2024-03-01,20,买入前二十日涨跌,-0.0037025342269236456,0.06352368659150175,-0.004744444771362534,-0.013593102466557308
2024-03-01,20,买入前一百二十日均线偏离,-0.005543792146009347,0.0836983927036383,-0.00029776959947387183,-0.013593102466557308
2024-03-01,20,买入前二十日波动,0.19467631584936967,0.09884946979065418,-0.0037095402290159164,-0.013593102466557308
2024-04-01,20,买入前二十日涨跌,-0.0037025342269236456,0.06352368659150175,-0.004744444771362534,-0.013593102466557308
2024-04-01,20,买入前一百二十日均线偏离,-0.005543792146009347,0.0836983927036383,-0.00029776959947387183,-0.013593102466557308
2024-04-01,20,买入前二十日波动,0.19467631584936967,0.09884946979065418,-0.0037095402290159164,-0.013593102466557308
2024-05-06,20,买入前二十日涨跌,-0.0037025342269236456,0.06352368659150175,-0.004744444771362534,-0.013593102466557308
2024-05-06,20,买入前一百二十日均线偏离,-0.005543792146009347,0.0836983927036383,-0.00029776959947387183,-0.013593102466557308
2024-05-06,20,买入前二十日波动,0.19467631584936967,0.09884946979065418,-0.0037095402290159164,-0.013593102466557308
2024-06-03,20,买入前二十日涨跌,-0.002704778933020352,0.06375439647962289,-0.016491499811941514,-0.012810687119074756
2024-06-03,20,买入前一百二十日均线偏离,0.0037355981998611286,0.06703746955900576,0.016287023922876613,-0.012810687119074756
2024-06-03,20,买入前二十日波动,0.18647525828284295,0.09009889437545235,-0.00838581898229271,-0.012810687119074756
2024-07-01,20,买入前二十日涨跌,-0.002704778933020352,0.06375439647962289,-0.016491499811941514,-0.012810687119074756
2024-07-01,20,买入前一百二十日均线偏离,0.0037355981998611286,0.06703746955900576,0.016287023922876613,-0.012810687119074756
2024-07-01,20,买入前二十日波动,0.18647525828284295,0.09009889437545235,-0.00838581898229271,-0.012810687119074756
2024-08-01,20,买入前二十日涨跌,0.0021798428415779345,0.06319632424452515,-0.017255405209929135,-0.013159762734882743
2024-08-01,20,买入前一百二十日均线偏离,0.009723803504637262,0.06686489660371564,0.01410139708393259,-0.013159762734882743
2024-08-01,20,买入前二十日波动,0.17560209341362948,0.08561735946551785,-0.0014392667063122487,-0.013159762734882743
2024-09-02,20,买入前二十日涨跌,0.0021798428415779345,0.06319632424452515,-0.017255405209929135,-0.013159762734882743
2024-09-02,20,买入前一百二十日均线偏离,0.009723803504637262,0.06686489660371564,0.01410139708393259,-0.013159762734882743
2024-09-02,20,买入前二十日波动,0.17560209341362948,0.08561735946551785,-0.0014392667063122487,-0.013159762734882743
2024-10-08,20,买入前二十日涨跌,0.0027209884833609686,0.06306808286650702,-0.016703157380720847,-0.016511813271924032
2024-10-08,20,买入前一百二十日均线偏离,0.012617978878377723,0.06526017907019849,0.01796974965539589,-0.016511813271924032
2024-10-08,20,买入前二十日波动,0.17386512072423538,0.0869688210556165,0.004133754652459113,-0.016511813271924032
2024-11-01,20,买入前二十日涨跌,0.002971001439757535,0.06308641305840879,-0.011115715377227527,-0.01578992650094591
2024-11-01,20,买入前一百二十日均线偏离,0.01034837644256395,0.06551236173254334,0.01500790065905317,-0.01578992650094591
2024-11-01,20,买入前二十日波动,0.17668583057157278,0.08659488596447006,0.008541080428095395,-0.01578992650094591
2024-12-02,20,买入前二十日涨跌,0.002971001439757535,0.06308641305840879,-0.011115715377227527,-0.01578992650094591
2024-12-02,20,买入前一百二十日均线偏离,0.01034837644256395,0.06551236173254334,0.01500790065905317,-0.01578992650094591
2024-12-02,20,买入前二十日波动,0.17668583057157278,0.08659488596447006,0.008541080428095395,-0.01578992650094591
2025-01-02,20,买入前二十日涨跌,0.002971001439757535,0.06308641305840879,-0.011115715377227527,-0.01578992650094591
2025-01-02,20,买入前一百二十日均线偏离,0.01034837644256395,0.06551236173254334,0.01500790065905317,-0.01578992650094591
2025-01-02,20,买入前二十日波动,0.17668583057157278,0.08659488596447006,0.008541080428095395,-0.01578992650094591
2025-02-05,20,买入前二十日涨跌,0.002971001439757535,0.06308641305840879,-0.011115715377227527,-0.01578992650094591
2025-02-05,20,买入前一百二十日均线偏离,0.01034837644256395,0.06551236173254334,0.01500790065905317,-0.01578992650094591
2025-02-05,20,买入前二十日波动,0.17668583057157278,0.08659488596447006,0.008541080428095395,-0.01578992650094591
2025-03-03,20,买入前二十日涨跌,0.002971001439757535,0.06308641305840879,-0.011115715377227527,-0.01578992650094591
2025-03-03,20,买入前一百二十日均线偏离,0.01034837644256395,0.06551236173254334,0.01500790065905317,-0.01578992650094591
2025-03-03,20,买入前二十日波动,0.17668583057157278,0.08659488596447006,0.008541080428095395,-0.01578992650094591
2025-04-01,20,买入前二十日涨跌,0.002971001439757535,0.06308641305840879,-0.011115715377227527,-0.01578992650094591
2025-04-01,20,买入前一百二十日均线偏离,0.01034837644256395,0.06551236173254334,0.01500790065905317,-0.01578992650094591
2025-04-01,20,买入前二十日波动,0.17668583057157278,0.08659488596447006,0.008541080428095395,-0.01578992650094591
2025-05-06,20,买入前二十日涨跌,0.002971001439757535,0.06308641305840879,-0.011115715377227527,-0.01578992650094591
2025-05-06,20,买入前一百二十日均线偏离,0.01034837644256395,0.06551236173254334,0.01500790065905317,-0.01578992650094591
2025-05-06,20,买入前二十日波动,0.17668583057157278,0.08659488596447006,0.008541080428095395,-0.01578992650094591
2025-06-03,20,买入前二十日涨跌,0.002971001439757535,0.06308641305840879,-0.011115715377227527,-0.01578992650094591
2025-06-03,20,买入前一百二十日均线偏离,0.01034837644256395,0.06551236173254334,0.01500790065905317,-0.01578992650094591
2025-06-03,20,买入前二十日波动,0.17668583057157278,0.08659488596447006,0.008541080428095395,-0.01578992650094591
2025-07-01,20,买入前二十日涨跌,0.002971001439757535,0.06308641305840879,-0.011115715377227527,-0.01578992650094591
2025-07-01,20,买入前一百二十日均线偏离,0.01034837644256395,0.06551236173254334,0.01500790065905317,-0.01578992650094591
2025-07-01,20,买入前二十日波动,0.17668583057157278,0.08659488596447006,0.008541080428095395,-0.01578992650094591
2025-08-01,20,买入前二十日涨跌,-0.0012465249173060338,0.06491052668252403,-0.013018911618644005,-0.013186031996604715
2025-08-01,20,买入前一百二十日均线偏离,0.005221144464756189,0.06672108955640146,0.014334898910511542,-0.013186031996604715
2025-08-01,20,买入前二十日波动,0.18560210108388256,0.0861400365117917,0.009367778640397378,-0.013186031996604715
2025-09-01,20,买入前二十日涨跌,-0.0012465249173060338,0.06491052668252403,-0.013018911618644005,-0.013186031996604715
2025-09-01,20,买入前一百二十日均线偏离,0.005221144464756189,0.06672108955640146,0.014334898910511542,-0.013186031996604715
2025-09-01,20,买入前二十日波动,0.18560210108388256,0.0861400365117917,0.009367778640397378,-0.013186031996604715
2025-10-09,20,买入前二十日涨跌,-0.0012465249173060338,0.06491052668252403,-0.013018911618644005,-0.013186031996604715
2025-10-09,20,买入前一百二十日均线偏离,0.005221144464756189,0.06672108955640146,0.014334898910511542,-0.013186031996604715
2025-10-09,20,买入前二十日波动,0.18560210108388256,0.0861400365117917,0.009367778640397378,-0.013186031996604715
2025-11-03,20,买入前二十日涨跌,0.00021162222252348316,0.06564313623336959,-0.010697762505701425,-0.007684258464876939
2025-11-03,20,买入前一百二十日均线偏离,0.006816058219992138,0.0673526128343999,0.014038986672488787,-0.007684258464876939
2025-11-03,20,买入前二十日波动,0.18665479686476022,0.08482235320681594,0.001313948347042479,-0.007684258464876939
2025-12-01,20,买入前二十日涨跌,0.00021162222252348316,0.06564313623336959,-0.010697762505701425,-0.007684258464876939
2025-12-01,20,买入前一百二十日均线偏离,0.006816058219992138,0.0673526128343999,0.014038986672488787,-0.007684258464876939
2025-12-01,20,买入前二十日波动,0.18665479686476022,0.08482235320681594,0.001313948347042479,-0.007684258464876939
2026-01-05,20,买入前二十日涨跌,0.00021162222252348316,0.06564313623336959,-0.010697762505701425,-0.007684258464876939
2026-01-05,20,买入前一百二十日均线偏离,0.006816058219992138,0.0673526128343999,0.014038986672488787,-0.007684258464876939
2026-01-05,20,买入前二十日波动,0.18665479686476022,0.08482235320681594,0.001313948347042479,-0.007684258464876939
2026-02-02,20,买入前二十日涨跌,0.0029736914431163592,0.06607598239195436,-0.00990276114695102,-0.006490954646528184
2026-02-02,20,买入前一百二十日均线偏离,0.013436143314249138,0.07240512546026534,0.017656186157220023,-0.006490954646528184
2026-02-02,20,买入前二十日波动,0.19073796823824118,0.08216722971946824,0.0052772706372836405,-0.006490954646528184
2026-03-02,20,买入前二十日涨跌,0.0060980366943531525,0.06691916740407777,-0.006537733827199828,-0.00937623419168548
2026-03-02,20,买入前一百二十日均线偏离,0.013560249490402831,0.07247948465388972,0.014802798352854326,-0.00937623419168548
2026-03-02,20,买入前二十日波动,0.19124495099446842,0.08170268295250542,0.00993206764388647,-0.00937623419168548
2026-04-01,20,买入前二十日涨跌,0.0060980366943531525,0.06691916740407777,-0.006537733827199828,-0.00937623419168548
2026-04-01,20,买入前一百二十日均线偏离,0.013560249490402831,0.07247948465388972,0.014802798352854326,-0.00937623419168548
2026-04-01,20,买入前二十日波动,0.19124495099446842,0.08170268295250542,0.00993206764388647,-0.00937623419168548
2026-05-06,20,买入前二十日涨跌,0.0060980366943531525,0.06691916740407777,-0.006537733827199828,-0.00937623419168548
2026-05-06,20,买入前一百二十日均线偏离,0.013560249490402831,0.07247948465388972,0.014802798352854326,-0.00937623419168548
2026-05-06,20,买入前二十日波动,0.19124495099446842,0.08170268295250542,0.00993206764388647,-0.00937623419168548
2026-06-01,20,买入前二十日涨跌,0.0060980366943531525,0.06691916740407777,-0.006537733827199828,-0.00937623419168548
2026-06-01,20,买入前一百二十日均线偏离,0.013560249490402831,0.07247948465388972,0.014802798352854326,-0.00937623419168548
2026-06-01,20,买入前二十日波动,0.19124495099446842,0.08170268295250542,0.00993206764388647,-0.00937623419168548
2026-07-01,20,买入前二十日涨跌,0.0060980366943531525,0.06691916740407777,-0.006537733827199828,-0.00937623419168548
2026-07-01,20,买入前一百二十日均线偏离,0.013560249490402831,0.07247948465388972,0.014802798352854326,-0.00937623419168548
2026-07-01,20,买入前二十日波动,0.19124495099446842,0.08170268295250542,0.00993206764388647,-0.00937623419168548
2026-08-03,20,买入前二十日涨跌,0.006660233221093407,0.0673378953715046,-0.010673106991145055,-0.009294441778808395
2026-08-03,20,买入前一百二十日均线偏离,0.010559442716333267,0.07011774872278774,0.01858271864969343,-0.009294441778808395
2026-08-03,20,买入前二十日波动,0.194786423179586,0.07868465408396084,0.006449851343814807,-0.009294441778808395
