report_year,report_end,section,rank,ts_code,stock_name,shares,fair_value_cents,reported_nav_pct,source_page,source_line,stock_weight,nav_weight,eps_growth,profit_revision,reported_earnings_yield,growth_institution_count,report_age_days,origin,historical_member_at_origin
2024,2024-12-31,INDEX_STOCKS,100,600938.SH,中国海油,36071893.0,106448156243,0.3,62,"100 600938 中国海油 36,071,893 1,064,481,562.43 0.30",0.002994730259653107,0.002959959059658418,0.02345058626465656,,0.1149425287356322,1.0,32.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,101,600019.SH,宝钢股份,151903365.0,106332355500,0.3,62,"101 600019 宝钢股份 151,903,365 1,063,323,555.00 0.30",0.0029914724109369605,0.002956739037156802,0.1276595744680851,-0.06436822149722246,0.07194244604316546,1.0,1.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,102,601006.SH,大秦铁路,156831239.0,106331580042,0.3,62,"102 601006 大秦铁路 156,831,239 1,063,315,800.42 0.30",0.00299145059480017,0.0029567174743227093,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,103,600438.SH,通威股份,46584339.0,102997973529,0.29,62,"103 600438 通威股份 46,584,339 1,029,979,735.29 0.29",0.00289766548239796,0.0028640212816618852,0.5454545454545453,0.0,0.0646830530401035,1.0,100.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,104,601939.SH,建设银行,115897136.0,101873582544,0.28,62,"104 601939 建设银行 115,897,136 1,018,735,825.44 0.28",0.0028660327343513533,0.0028327558149773193,0.02898550724637668,,0.15625,1.0,17.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,105,600584.SH,长电科技,24621901.0,100605087486,0.28,62,"105 600584 长电科技 24,621,901 1,006,050,874.86 0.28",0.0028303458735499214,0.0027974833070112085,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,106,601600.SH,中国铝业,136844429.0,100580655315,0.28,62,"106 601600 中国铝业 136,844,429 1,005,806,553.15 0.28",0.0028296585177103734,0.0027968039319196053,0.10989010989010987,0.059844292280273895,0.125,1.0,30.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,107,300014.SZ,亿纬锂能,21217496.0,99170576304,0.28,62,"107 300014 亿纬锂能 21,217,496 991,705,763.04 0.28",0.0027899884432648976,0.0027575944585876695,0.28276101839965767,-0.016522210184182016,0.08669955918024046,2.0,7.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,108,600585.SH,海螺水泥,41470611.0,98617112958,0.27,62,"108 600585 海螺水泥 41,470,611 986,171,129.58 0.27",0.0027744177327108195,0.00274220453636636,0.1149425287356322,0.08225034199726403,0.09285051067780874,1.0,36.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,109,601009.SH,南京银行,92220775.0,98215125375,0.27,62,"109 601009 南京银行 92,220,775 982,151,253.75 0.27",0.0027631085243477664,0.0027310266369065064,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,110,600760.SH,中航沈飞,19017469.0,96456602768,0.27,62,"110 600760 中航沈飞 19,017,469 964,566,027.68 0.27",0.002713635606738512,0.0026821281392160304,0.21602787456445996,-0.22082403085041608,0.03762227238525207,1.0,29.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,111,600893.SH,航发动力,23059909.0,95583322805,0.27,62,"111 600893 航发动力 23,059,909 955,833,228.05 0.27",0.002689067422350473,0.002657845210987576,0.08450704225352106,-0.8921665770178071,0.009981036031540075,1.0,22.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,112,600958.SH,东方证券,90300631.0,95357466336,0.27,62,"112 600958 东方证券 90,300,631 953,574,663.36 0.27",0.0026827133507918385,0.0026515649152530694,0.044444444444444425,0.11619421835531855,0.05145831261742648,2.0,29.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,113,601989.SH,中国重工,196829117.0,94674805277,0.26,62,"113 601989 中国重工 196,829,117 946,748,052.77 0.26",0.00266350789150885,0.0026325824466262734,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,114,600111.SH,北方稀土,43763720.0,92866613840,0.26,62,"114 600111 北方稀土 43,763,720 928,666,138.40 0.26",0.0026126376293760982,0.002582302828693512,0.43971631205673745,0.0,0.03389830508474576,1.0,178.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,115,000977.SZ,浪潮信息,17754312.0,92109370656,0.26,63,"115 000977 浪潮信息 17,754,312 921,093,706.56 0.26",0.0025913339341588314,0.0025612464863203413,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,116,000538.SZ,云南白药,15319784.0,91842105080,0.26,63,"116 000538 云南白药 15,319,784 918,421,050.80 0.26",0.002583814890747843,0.002553814744983177,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,117,600926.SH,杭州银行,62201382.0,90876219102,0.25,63,"117 600926 杭州银行 62,201,382 908,762,191.02 0.25",0.0025566414002170337,0.002526956760288246,0.18636995827538258,0.0020481730296575454,0.25641025641025644,1.0,1.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,118,002050.SZ,三花智控,38648497.0,90862616447,0.25,63,"118 002050 三花智控 38,648,497 908,626,164.47 0.25",0.00255625871362125,0.0025265785169881856,0.1756861465682476,-0.038386467554130096,0.04077124921114691,2.0,31.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,119,688271.SH,联影医疗,7159968.0,90501995520,0.25,63,"119 688271 联影医疗 7,159,968 905,019,955.20 0.25",0.002546113282826885,0.0025165508827139074,0.19375000000000003,0.0,0.025285307518528193,2.0,176.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,120,605499.SH,东鹏饮料,3599037.0,89443267524,0.25,63,"120 605499 东鹏饮料 3,599,037 894,432,675.24 0.25",0.002516327846627077,0.0024871112791164493,0.2634547408885167,0.03721874471324649,0.04302145538927708,2.0,14.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,121,300408.SZ,三环集团,23217730.0,89411478230,0.25,63,"121 300408 三环集团 23,217,730 894,114,782.30 0.25",0.002515433511168063,0.0024862273276033704,0.16722408026755853,0.0,0.043478260869565216,1.0,138.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,122,002463.SZ,沪电股份,22386950.0,88764256750,0.25,63,"122 002463 沪电股份 22,386,950 887,642,567.50 0.25",0.002497225081644598,0.002468230312427661,0.2552130781053514,0.14568133921184034,0.07141837244642985,2.0,22.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,123,600015.SH,华夏银行,109934847.0,88057812447,0.24,63,"123 600015 华夏银行 109,934,847 880,578,124.47 0.24",0.002477350522933368,0.002448586513149114,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,124,002304.SZ,洋河股份,10413792.0,86986404576,0.24,63,"124 002304 洋河股份 10,413,792 869,864,045.76 0.24",0.0024472083609179953,0.0024187943256065107,0.06581352833638031,0.0,0.06666666666666667,1.0,180.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,125,002179.SZ,中航光电,21994196.0,86437190280,0.24,63,"125 002179 中航光电 21,994,196 864,371,902.80 0.24",0.002431757189856745,0.002403522554929449,0.13829787234042543,-0.21018372703412075,0.047961630695443645,1.0,31.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,126,600886.SH,国投电力,51519699.0,85625739738,0.24,63,"126 600886 国投电力 51,519,699 856,257,397.38 0.24",0.0024089284666725507,0.0023809588913768867,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,127,000002.SZ,万科A,117504927.0,85308577002,0.24,63,"127 000002 万 科A 117,504,927 853,085,770.02 0.24",0.0024000056550780944,0.002372139680721268,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,128,000166.SZ,申万宏源,155590417.0,83240873095,0.23,63,"128 000166 申万宏源 155,590,417 832,408,730.95 0.23",0.0023418344694338803,0.002314643908805367,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,129,000776.SZ,广发证券,51132136.0,82885192456,0.23,63,"129 000776 广发证券 51,132,136 828,851,924.56 0.23",0.0023318280248886642,0.0023047536470393497,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,130,601669.SH,中国电建,148718264.0,81200172144,0.23,63,"130 601669 中国电建 148,718,264 812,001,721.44 0.23",0.0022844229641099966,0.0022578989967171103,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,131,603993.SH,洛阳钼业,122068711.0,81175692815,0.23,63,"131 603993 洛阳钼业 122,068,711 811,756,928.15 0.23",0.0022837342815636786,0.0022572183103228573,0.12000533357038101,0.16300940438871472,0.1009452797131565,2.0,36.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,132,601916.SH,浙商银行,260331544.0,75756479304,0.21,63,"132 601916 浙商银行 260,331,544 757,564,793.04 0.21",0.0021312743117745834,0.0021065285220329584,0.053097345132743216,-0.09765659284397765,0.2040816326530612,1.0,30.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,133,688036.SH,传音控股,7972731.0,75740944500,0.21,63,"133 688036 传音控股 7,972,731 757,409,445.00 0.21",0.002130837267590273,0.002106096552279205,0.15100671140939603,-0.0782122905027933,0.07849293563579278,1.0,1.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,134,002049.SZ,紫光国微,11765171.0,75732405727,0.21,63,"134 002049 紫光国微 11,765,171 757,324,057.27 0.21",0.0021305970443418303,0.0021058591182137243,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,135,300433.SZ,蓝思科技,34288189.0,75091133910,0.21,63,"135 300433 蓝思科技 34,288,189 750,911,339.10 0.21",0.0021125559980446204,0.002088027542811895,0.2404736347779417,0.03640350917020184,0.050607494826561766,2.0,39.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,136,002028.SZ,思源电气,10277186.0,74715142220,0.21,63,"136 002028 思源电气 10,277,186 747,151,422.20 0.21",0.0021019781380688146,0.0020775725002028784,0.25582964368543115,0.03506112300181844,0.061963958015003415,2.0,6.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,137,601377.SH,兴业证券,119297163.0,74680024038,0.21,63,"137 601377 兴业证券 119,297,163 746,800,240.38 0.21",0.0021009901502444008,0.0020765959837028432,0.1277705345501955,0.0033676333021515435,0.05824209346587707,2.0,3.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,138,600009.SH,上海机场,21515373.0,73474998795,0.2,63,"138 600009 上海机场 21,515,373 734,749,987.95 0.20",0.002067088900225378,0.0020430883541578786,0.2322097378277154,0.0,,1.0,180.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,139,600570.SH,恒生电子,26091976.0,73031440824,0.2,63,"139 600570 恒生电子 26,091,976 730,314,408.24 0.20",0.0020546101826548107,0.0020307545244225094,0.14705882352941174,-0.35315101070154575,0.02531645569620253,1.0,32.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,140,600010.SH,包钢股份,391906168.0,72894547248,0.2,63,"140 600010 包钢股份 391,906,168 728,945,472.48 0.20",0.0020507589244567496,0.0020269479823949964,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,141,601186.SH,中国铁建,79451151.0,72856705467,0.2,63,"141 601186 中国铁建 79,451,151 728,567,054.67 0.20",0.002049694313000435,0.002025895731924365,0.018237082066869317,0.05148244916505737,0.2053388090349076,1.0,21.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,142,601336.SH,新华保险,14419850.0,71666654500,0.2,63,"142 601336 新华保险 14,419,850 716,666,545.00 0.20",0.0020162143377036464,0.0019928044857670736,0.07553747821034286,0.10155307599517491,,1.0,33.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,143,601901.SH,方正证券,85208940.0,70979047020,0.2,63,"143 601901 方正证券 85,208,940 709,790,470.20 0.20",0.0019968697196304213,0.001973684474094267,0.06666666666666674,,0.04068348250610253,1.0,27.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,144,002311.SZ,海大集团,14431019.0,70784148195,0.2,63,"144 002311 海大集团 14,431,019 707,841,481.95 0.20",0.001991386586531658,0.001968265004531463,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,145,600547.SH,山东黄金,31232355.0,70678819365,0.2,63,"145 600547 山东黄金 31,232,355 706,788,193.65 0.20",0.0019884233465325093,0.001965336170105341,0.15162454873646206,-0.03663761264588566,0.05714285714285714,1.0,33.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,146,600795.SH,国电电力,153891289.0,70482210362,0.2,63,"146 600795 国电电力 153,891,289 704,822,103.62 0.20",0.0019828921006059927,0.0019598691463429776,0.11235955056179774,-0.1807847852224287,0.1,1.0,9.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,147,603799.SH,华友钴业,23496281.0,68750118206,0.19,63,"147 603799 华友钴业 23,496,281 687,501,182.06 0.19",0.0019341627569033194,0.0019117055890746702,0.17654306401795805,,0.11461655078676355,2.0,8.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,148,002460.SZ,赣锋锂业,19496716.0,68258002716,0.19,63,"148 002460 赣锋锂业 19,496,716 682,580,027.16 0.19",0.0019203179595750997,0.0018980215408540648,0.38711503623188415,-0.020266710688150807,0.03505897914518312,2.0,29.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,149,000768.SZ,中航西飞,24070766.0,67975843184,0.19,63,"149 000768 中航西飞 24,070,766 679,758,431.84 0.19",0.0019123799011027574,0.0018901756495536479,0.15730337078651688,-0.2701176896146344,0.019833399444664813,1.0,28.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,150,601838.SH,成都银行,39660628.0,67859334508,0.19,63,"150 601838 成都银行 39,660,628 678,593,345.08 0.19",0.0019091021359460474,0.0018869359418571825,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,151,601995.SH,中金公司,19931769.0,67150129761,0.19,63,"151 601995 中金公司 19,931,769 671,501,297.61 0.19",0.0018891499170341282,0.001867215384074638,0.06896551724137936,0.1580471659081506,0.03875968992248062,1.0,29.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,152,601800.SH,中国交建,61472300.0,64238553500,0.18,63,"152 601800 中国交建 61,472,300 642,385,535.00 0.18",0.0018072378779735387,0.0017862544089313971,0.06540418073782761,-0.06381731456385478,0.17223184006450543,2.0,28.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,153,001979.SZ,招商蛇口,62638759.0,64142089216,0.18,63,"153 001979 招商蛇口 62,638,759 641,420,892.16 0.18",0.0018045240262689482,0.0017835720672033971,0.021276595744680812,,0.04889481698207469,2.0,28.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,154,600989.SH,宝丰能源,37954752.0,63915802368,0.18,63,"154 600989 宝丰能源 37,954,752 639,158,023.68 0.18",0.0017981578467597405,0.0017772798041012525,0.07266713523793775,0.04,0.11078123466483464,2.0,28.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,155,002422.SZ,科伦药业,21300630.0,63752785590,0.18,63,"155 002422 科伦药业 21,300,630 637,527,855.90 0.18",0.0017935716585612967,0.001772746865195144,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,156,600415.SH,小商品城,47299433.0,63428539653,0.18,63,"156 600415 小商品城 47,299,433 634,285,396.53 0.18",0.0017844495736574792,0.001763730694951766,0.3727006824829379,0.10493256973951598,0.0786784009528072,2.0,22.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,157,601360.SH,三六零,60447105.0,62562753675,0.17,63,"157 601360 三六零 60,447,105 625,627,536.75 0.17",0.0017600922192587698,0.0017396561488087947,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,158,000157.SZ,中联重科,85700796.0,61961675508,0.17,64,"158 000157 中联重科 85,700,796 619,616,755.08 0.17",0.0017431819500848956,0.0017229422213086035,0.18750000000000003,-0.023990922353704005,0.08756567425569177,1.0,36.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,159,601788.SH,光大证券,33803625.0,61218364875,0.17,64,"159 601788 光大证券 33,803,625 612,183,648.75 0.17",0.001722270222502828,0.001702273295514659,0.0671140939597316,,0.05230125523012552,1.0,30.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,160,300442.SZ,润泽科技,11741469.0,61008672924,0.17,64,"160 300442 润泽科技 11,741,469 610,086,729.24 0.17",0.0017163709110160994,0.001696442479725957,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,161,600029.SH,南方航空,93153349.0,60456523501,0.17,64,"161 600029 南方航空 93,153,349 604,565,235.01 0.17",0.0017008371653574766,0.001681089093208269,0.6909090909090908,-0.19456095250980923,0.06329113924050632,1.0,29.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,162,600489.SH,中金黄金,50230232.0,60426969096,0.17,64,"162 600489 中金黄金 50,230,232 604,269,690.96 0.17",0.0017000057045404617,0.0016802672863125924,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,163,600115.SH,中国东航,147736094.0,59094437600,0.16,64,"163 600115 中国东航 147,736,094 590,944,376.00 0.16",0.0016625172920225187,0.001643214144078156,0.47272727272727283,0.0,0.0900900900900901,1.0,180.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,164,002252.SZ,上海莱士,81619267.0,58929110774,0.16,64,"164 002252 上海莱士 81,619,267 589,291,107.74 0.16",0.0016578661147167854,0.0016386169706399786,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,165,002466.SZ,天齐锂业,17815457.0,58791008100,0.16,64,"165 002466 天齐锂业 17,815,457 587,910,081.00 0.16",0.0016539808406889037,0.0016347768077334818,0.0928833734329492,-0.5371742208822958,0.04292545588582532,2.0,32.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,166,603369.SH,今世缘,12946558.0,58557281834,0.16,64,"166 603369 今世缘 12,946,558 585,572,818.34 0.16",0.0016474053663362237,0.0016282776798674477,0.12941176470588234,0.0,0.08264462809917356,1.0,180.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,167,002001.SZ,新和成,26626541.0,58498510577,0.16,64,"167 002001 新 和 成 26,626,541 584,985,105.77 0.16",0.0016457519411577361,0.0016266434522702355,0.09049773755656117,0.2978516416700446,0.10309278350515465,1.0,1.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,168,600674.SH,川投能源,33741919.0,58204810275,0.16,64,"168 600674 川投能源 33,741,919 582,048,102.75 0.16",0.001637489203570616,0.0016184766516377776,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,169,600745.SH,闻泰科技,14929781.0,57897690718,0.16,64,"169 600745 闻泰科技 14,929,781 578,976,907.18 0.16",0.0016288489390217445,0.0016099367074318372,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,170,601066.SH,中信建投,22481198.0,57889084850,0.16,64,"170 601066 中信建投 22,481,198 578,890,848.50 0.16",0.001628606828174363,0.0016096974076839424,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,171,600066.SH,宇通客车,21936198.0,57867690324,0.16,64,"171 600066 宇通客车 21,936,198 578,676,903.24 0.16",0.0016280049310944656,0.0016091024991078254,0.13747228381374726,0.11485148514851486,0.09174311926605504,1.0,1.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,172,300782.SZ,卓胜微,6394834.0,57361660980,0.16,64,"172 300782 卓胜微 6,394,834 573,616,609.80 0.16",0.0016137686921380123,0.0015950315542076004,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,173,601689.SH,拓普集团,11672583.0,57195656700,0.16,64,"173 601689 拓普集团 11,672,583 571,956,567.00 0.16",0.0016090984558643745,0.0015904155430912933,0.22510822510822515,-0.02173430915945886,0.049554013875123884,1.0,6.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,174,601881.SH,中国银河,37480009.0,57082053707,0.16,64,"174 601881 中国银河 37,480,009 570,820,537.07 0.16",0.0016059024369502691,0.001587256632498544,0.06666666666666674,,0.10460251046025104,1.0,1.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,175,601878.SH,浙商证券,46591503.0,57027999672,0.16,64,"175 601878 浙商证券 46,591,503 570,279,996.72 0.16",0.0016043817224542726,0.0015857535747072554,0.22641509433962262,,0.05567928730512249,1.0,19.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,176,300418.SZ,昆仑万维,14790400.0,56913459200,0.16,64,"176 300418 昆仑万维 14,790,400 569,134,592.00 0.16",0.001601159329229628,0.0015825685960306872,0.28571428571428575,0.0,,1.0,179.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,177,601633.SH,长城汽车,21542300.0,56720875900,0.16,64,"177 601633 长城汽车 21,542,300 567,208,759.00 0.16",0.0015957413393238443,0.001577213513296585,0.12459016393442635,-0.22549553299817476,0.06123698714023271,1.0,3.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,178,003816.SZ,中国广核,135779500.0,56076933500,0.16,64,"178 003816 中国广核 135,779,500 560,769,335.00 0.16",0.0015776251609059542,0.0015593076781177484,0.046511627906976785,-0.17341551129052912,0.060169865830612054,2.0,30.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,179,600346.SH,恒力石化,36401429.0,55876193515,0.16,64,"179 600346 恒力石化 36,401,429 558,761,935.15 0.16",0.0015719776971205835,0.0015537257858782997,0.14634146341463428,,0.0851063829787234,1.0,5.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,180,002736.SZ,国信证券,49796325.0,55771884000,0.16,64,"180 002736 国信证券 49,796,325 557,718,840.00 0.16",0.0015690431337428287,0.0015508252951151903,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,181,600426.SH,华鲁恒升,25585393.0,55290034273,0.15,64,"181 600426 华鲁恒升 25,585,393 552,900,342.73 0.15",0.0015554871454666354,0.0015374267026438306,0.06117647058823524,,0.1,1.0,32.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,182,002236.SZ,大华股份,34180030.0,54688048000,0.15,64,"182 002236 大华股份 34,180,030 546,880,480.00 0.15",0.001538551328339531,0.0015206875238224639,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,183,600196.SH,复星医药,21993271.0,54653278435,0.15,64,"183 600196 复星医药 21,993,271 546,532,784.35 0.15",0.001537573148236695,0.0015197207011685592,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,184,002648.SZ,卫星化学,29069881.0,54622306399,0.15,64,"184 002648 卫星化学 29,069,881 546,223,063.99 0.15",0.0015367018048834055,0.0015188594748045722,0.18965517241379307,,0.11904761904761904,1.0,35.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,185,000661.SZ,长春高新,5474009.0,54433545496,0.15,64,"185 000661 长春高新 5,474,009 544,335,454.96 0.15",0.0015313913513442844,0.001513610679854393,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,186,300122.SZ,智飞生物,20682207.0,54394204410,0.15,64,"186 300122 智飞生物 20,682,207 543,942,044.10 0.15",0.001530284559598424,0.0015125167388409227,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,187,002920.SZ,德赛西威,4930818.0,54293236998,0.15,64,"187 002920 德赛西威 4,930,818 542,932,369.98 0.15",0.001527444020366678,0.0015097091805287108,0.25067628494138877,0.0,0.0510204081632653,1.0,178.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,188,688169.SH,石头科技,2471835.0,54204869715,0.15,64,"188 688169 石头科技 2,471,835 542,048,697.15 0.15",0.001524957963438089,0.0015072519886982,0.2441993153290225,-0.2201175702155454,0.06535947712418301,1.0,22.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,189,600160.SH,巨化股份,22251443.0,53670480516,0.15,64,"189 600160 巨化股份 22,251,443 536,704,805.16 0.15",0.0015099238702122393,0.0014923924532511718,0.16314199395770393,,0.07246376811594203,1.0,5.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,190,688126.SH,沪硅产业,28436134.0,53516804188,0.15,64,"190 688126 沪硅产业 28,436,134 535,168,041.88 0.15",0.0015056004590241357,0.0014881192403053294,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,191,000786.SZ,北新建材,17458911.0,52917959241,0.15,64,"191 000786 北新建材 17,458,911 529,179,592.41 0.15",0.0014887530175379034,0.00147146741101336,0.08849557522123894,-0.11100587232430384,0.1016260162601626,1.0,29.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,192,601117.SH,中国化学,63357680.0,52523516720,0.15,64,"192 601117 中国化学 63,357,680 525,235,167.20 0.15",0.0014776560761250715,0.0014604993139156217,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,193,000963.SZ,华东医药,15055845.0,52093223700,0.14,64,"193 000963 华东医药 15,055,845 520,932,237.00 0.14",0.0014655505444466281,0.0014485343370873778,0.12295081967213108,-0.004835164835164835,0.06578947368421052,1.0,8.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,194,600460.SH,士兰微,19976066.0,51977723732,0.14,64,"194 600460 士兰微 19,976,066 519,777,237.32 0.14",0.0014623011575021613,0.0014453226781095422,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,195,600372.SH,中航机载,41814854.0,51557714982,0.14,64,"195 600372 中航机载 41,814,854 515,577,149.82 0.14",0.001450484955537397,0.0014336436716469005,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,196,600011.SH,华能国际,75893084.0,51379617868,0.14,64,"196 600011 华能国际 75,893,084 513,796,178.68 0.14",0.0014454745088065477,0.0014286914001873563,0.06369426751592362,-0.014426846479535831,0.1149425287356322,1.0,33.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,197,601868.SH,中国能建,223895732.0,51272122628,0.14,64,"197 601868 中国能建 223,895,732 512,721,226.28 0.14",0.0014424503207007265,0.0014257023253105513,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,198,601111.SH,中国国航,64623069.0,51116847579,0.14,64,"198 601111 中国国航 64,623,069 511,168,475.79 0.14",0.001438081932330073,0.0014213846574030182,0.5507246376811594,-0.139914546266182,0.06024096385542168,1.0,29.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,199,002601.SZ,龙佰集团,28825045.0,50933854515,0.14,64,"199 002601 龙佰集团 28,825,045 509,338,545.15 0.14",0.0014329337467211421,0.0014162962463233095,0.25605536332179923,-0.1884159106769016,0.0970873786407767,1.0,6.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,200,600183.SH,生益科技,20953752.0,50393773560,0.14,64,"200 600183 生益科技 20,953,752 503,937,735.60 0.14",0.0014177395260254952,0.0014012784426137564,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,201,000596.SZ,古井贡酒,2891637.0,50112069210,0.14,65,"201 000596 古井贡酒 2,891,637 501,120,692.10 0.14",0.0014098142732921828,0.0013934452083675549,0.11008736013261497,-0.12883958366142392,0.07759284665559488,2.0,1.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,202,300394.SZ,天孚通信,5424962.0,49562452832,0.14,65,"202 300394 天孚通信 5,424,962 495,624,528.32 0.14",0.0013943517903663146,0.0013781622571656196,0.24830226557052315,-0.044690447675325845,0.06651271638199135,2.0,1.5,2025-04-30,True
