model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
CYCLE_LOSS_BAND00_02,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-19835.15810000006,-19540.29999999996,-397.3000000000011,299.95809999999983,-402.3999999999851,-0.03906600887848022
CYCLE_LOSS_BAND00_02,evaluation,BASE,BUY_HOLD,116886.18574000025,140566.60000000003,-10167.900000000001,3638.5142600000004,9873.999999999816,0.9034585709985703
CYCLE_LOSS_BAND00_02,evaluation,STRESS,INTENT_MIX_BAND_00,-15764.103200000012,-16058.50000000003,-42.19999999999891,-82.19679999999971,-254.40000000004875,-0.050421687594009335
CYCLE_LOSS_BAND00_02,evaluation,STRESS,INTENT_MIX_BAND_20,-17118.120640000096,-17743.400000000023,1343.800000000003,344.02064000000064,374.4999999999418,-0.0351738074163519
CYCLE_LOSS_BAND00_02,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-18234.615439999907,-18540.699999999983,-374.5,26.41544000000067,-707.0000000000546,-0.0387512493805342
CYCLE_LOSS_BAND00_02,evaluation,STRESS,BUY_HOLD,103409.46776000006,137707.59999999998,-10435.2,6539.332240000001,17323.599999999995,0.8354684834203001
CYCLE_LOSS_BAND00_02,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-86944.50341999996,-88663.30000000002,-613.8000000000002,-668.7965799999997,-1663.8000000000693,-0.5784684661374194
CYCLE_LOSS_BAND00_02,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-94505.33603999973,-95505.9,-464.4000000000001,-240.76395999999954,-1224.2000000000817,-0.64541795600366
CYCLE_LOSS_BAND00_02,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-93251.16031999985,-94844.79999999999,-538.3000000000002,-361.33968000000004,-1770.6000000000759,-0.577116857389567
CYCLE_LOSS_BAND00_02,earlier_diagnostic,BASE,BUY_HOLD,5793.301120000106,24766.899999999983,-13991.499999999996,1429.8988800000002,3552.200000000015,0.3268159534164504
CYCLE_LOSS_BAND00_02,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-110974.09944000002,-114829.50000000003,-600.0,-1174.6005600000003,-3280.799999999981,-0.8159444283357358
CYCLE_LOSS_BAND00_02,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-116284.00000000017,-119059.20000000001,-451.6999999999998,-726.6999999999998,-2500.199999999988,-0.868690265622279
CYCLE_LOSS_BAND00_02,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-117422.75868000014,-121429.70000000001,-521.0,-1030.1413199999997,-3497.799999999981,-0.8152851248024542
CYCLE_LOSS_BAND00_02,earlier_diagnostic,STRESS,BUY_HOLD,-16135.794080000109,7045.29999999997,-14006.399999999998,2537.59408,6637.099999999999,0.09374368289524193
CYCLE_LOSS_BAND00_03,evaluation,BASE,INTENT_MIX_BAND_00,-17995.61243999994,-18017.20000000001,-109.0,-41.88756000000012,-88.70000000000255,-0.06480160881893271
CYCLE_LOSS_BAND00_03,evaluation,BASE,INTENT_MIX_BAND_20,-19151.24947999994,-19874.399999999994,1371.8999999999996,383.8494799999994,264.8999999999978,-0.04722612366609824
CYCLE_LOSS_BAND00_03,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-21255.565260000178,-20854.099999999977,-451.8000000000011,301.3652599999991,-351.6999999999862,-0.05472419733924205
CYCLE_LOSS_BAND00_03,evaluation,BASE,BUY_HOLD,115465.77858000013,139252.8,-10222.400000000001,3639.9214199999997,9924.699999999815,0.8878003825378085
CYCLE_LOSS_BAND00_03,evaluation,STRESS,INTENT_MIX_BAND_00,-17336.22000000009,-17406.100000000035,-96.69999999999891,-38.280000000000655,-128.29999999999563,-0.06624909993153238
CYCLE_LOSS_BAND00_03,evaluation,STRESS,INTENT_MIX_BAND_20,-18690.23744000017,-19091.00000000003,1289.300000000003,387.9374399999997,500.5999999999949,-0.05100121975387495
CYCLE_LOSS_BAND00_03,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-19806.732239999983,-19888.29999999999,-429.0,70.33223999999973,-580.9000000000015,-0.05457866171805725
CYCLE_LOSS_BAND00_03,evaluation,STRESS,BUY_HOLD,101837.35095999998,136360.0,-10489.7,6583.24904,17449.700000000048,0.8196410710827771
CYCLE_LOSS_BAND00_03,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-88481.74676000007,-90231.00000000001,-623.0,-690.0532399999997,-1682.2000000000694,-0.5950672202638729
CYCLE_LOSS_BAND00_03,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-96042.57937999984,-97073.59999999999,-473.5999999999999,-262.02061999999955,-1242.6000000000818,-0.6620167101301135
CYCLE_LOSS_BAND00_03,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-94788.40365999995,-96412.49999999999,-547.5,-382.59634000000005,-1789.000000000076,-0.5937156115160205
CYCLE_LOSS_BAND00_03,earlier_diagnostic,BASE,BUY_HOLD,4256.057780000003,23199.19999999998,-14000.699999999997,1408.6422200000002,3533.8000000000147,0.3102171992899969
CYCLE_LOSS_BAND00_03,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-88556.34016000002,-92212.10000000002,-613.8000000000002,-1117.2598400000002,-3152.299999999981,-0.586224334908058
CYCLE_LOSS_BAND00_03,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-93866.24072000018,-96441.8,-465.5,-669.3592799999997,-2371.699999999988,-0.6389701721946013
CYCLE_LOSS_BAND00_03,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-95004.99940000015,-98812.3,-534.8000000000002,-972.8005999999996,-3369.299999999981,-0.5855650313747764
CYCLE_LOSS_BAND00_03,earlier_diagnostic,STRESS,BUY_HOLD,6281.96519999989,29662.69999999998,-14020.199999999997,2594.9348,6765.599999999999,0.3234637763229196
CYCLE_LOSS_BAND20_01,evaluation,BASE,INTENT_MIX_BAND_00,-24986.833300000057,-24911.0,-1999.800000000001,-692.4666999999995,-1231.4999999999272,-0.058791949780708785
CYCLE_LOSS_BAND20_01,evaluation,BASE,INTENT_MIX_BAND_20,-26142.470340000058,-26768.199999999983,-518.9000000000015,-266.72965999999997,-877.8999999999269,-0.041216464627874316
CYCLE_LOSS_BAND20_01,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-28246.786120000295,-27747.899999999965,-2342.600000000002,-349.21388000000024,-1494.4999999999109,-0.04871453830101813
CYCLE_LOSS_BAND20_01,evaluation,BASE,BUY_HOLD,108474.55772000001,132359.0,-12113.200000000003,2989.3422800000003,8781.89999999989,0.8938100415760324
CYCLE_LOSS_BAND20_01,evaluation,STRESS,INTENT_MIX_BAND_00,-23018.940039999958,-24122.900000000023,-1883.7999999999993,-924.2599599999994,-2063.4999999999927,-0.0580193502988533
CYCLE_LOSS_BAND20_01,evaluation,STRESS,INTENT_MIX_BAND_20,-24372.95748000004,-25807.800000000017,-497.79999999999745,-498.04251999999906,-1434.6000000000022,-0.042771470121195865
CYCLE_LOSS_BAND20_01,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-25489.452279999852,-26605.099999999977,-2216.1000000000004,-815.647719999999,-2516.0999999999985,-0.04634891208537817
CYCLE_LOSS_BAND20_01,evaluation,STRESS,BUY_HOLD,96154.63092000011,129643.2,-12276.800000000001,5697.269080000001,15514.500000000051,0.8278708207154561
CYCLE_LOSS_BAND20_01,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-96061.54440000004,-98049.00000000001,-804.5999999999999,-908.6555999999998,-1883.4000000000806,-0.6421026569832365
CYCLE_LOSS_BAND20_01,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-103622.37701999981,-104891.59999999999,-655.1999999999998,-480.62297999999964,-1443.800000000093,-0.7090521468494771
CYCLE_LOSS_BAND20_01,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-102368.20129999993,-104230.49999999999,-729.0999999999999,-601.1987000000001,-1990.2000000000871,-0.6407510482353841
CYCLE_LOSS_BAND20_01,earlier_diagnostic,BASE,BUY_HOLD,-3323.7398599999724,15381.199999999979,-14182.299999999997,1190.03986,3332.6000000000035,0.2631817625706333
CYCLE_LOSS_BAND20_01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-99093.93811999983,-102191.30000000003,-1647.8000000000004,-1367.9618799999998,-3377.1999999999953,-0.6354291036611129
CYCLE_LOSS_BAND20_01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-104403.83867999999,-106421.00000000001,-1499.5000000000002,-920.0613199999993,-2596.600000000002,-0.6881749409476562
CYCLE_LOSS_BAND20_01,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-105542.59735999996,-108791.50000000001,-1568.8000000000004,-1223.5026399999992,-3594.1999999999953,-0.6347698001278314
CYCLE_LOSS_BAND20_01,earlier_diagnostic,STRESS,BUY_HOLD,-4255.63275999992,19683.499999999967,-15054.199999999997,2344.2327600000003,6540.699999999985,0.2742590075698647
CYCLE_LOSS_BAND20_02,evaluation,BASE,INTENT_MIX_BAND_00,-17325.766819999844,-16649.5,-1595.2000000000007,-470.5331799999999,-448.40000000000873,-0.07473363507112518
CYCLE_LOSS_BAND20_02,evaluation,BASE,INTENT_MIX_BAND_20,-18481.403859999846,-18506.699999999983,-114.30000000000109,-44.79614000000038,-94.80000000000837,-0.05715814991829071
CYCLE_LOSS_BAND20_02,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-20585.719640000083,-19486.399999999965,-1938.0000000000018,-127.28036000000066,-711.3999999999924,-0.06465622359143453
CYCLE_LOSS_BAND20_02,evaluation,BASE,BUY_HOLD,116135.62420000022,140620.5,-11708.600000000002,3211.2758,9564.999999999809,0.877868356285616
CYCLE_LOSS_BAND20_02,evaluation,STRESS,INTENT_MIX_BAND_00,-16318.012959999964,-16097.700000000012,-1500.300000000001,-496.6870400000007,-783.3000000000466,-0.07409087494090927
CYCLE_LOSS_BAND20_02,evaluation,STRESS,INTENT_MIX_BAND_20,-17672.030400000047,-17782.600000000006,-114.29999999999927,-70.46960000000036,-154.40000000005602,-0.05884299476325183
CYCLE_LOSS_BAND20_02,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-18788.525199999858,-18579.899999999965,-1832.6000000000022,-388.0748000000003,-1235.9000000000524,-0.062420436727434137
CYCLE_LOSS_BAND20_02,evaluation,STRESS,BUY_HOLD,102855.5580000001,137668.40000000002,-11893.300000000003,6124.842,16794.699999999997,0.8117992960734002
CYCLE_LOSS_BAND20_02,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-84032.16628000015,-85975.30000000002,-818.3999999999996,-899.2337199999997,-1862.3000000000775,-0.5323741949676624
CYCLE_LOSS_BAND20_02,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-91592.99889999992,-92817.9,-668.9999999999995,-471.20109999999954,-1422.7000000000899,-0.599323684833903
CYCLE_LOSS_BAND20_02,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-90338.82318000004,-92156.79999999999,-742.8999999999996,-591.77682,-1969.100000000084,-0.5310225862198099
CYCLE_LOSS_BAND20_02,earlier_diagnostic,BASE,BUY_HOLD,8705.63825999992,27454.89999999997,-14196.099999999997,1199.4617400000002,3353.7000000000066,0.3729102245862075
CYCLE_LOSS_BAND20_02,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-89384.46139999997,-93432.50000000003,-808.1000000000004,-1392.4386,-3463.6999999999834,-0.5782272297624674
CYCLE_LOSS_BAND20_02,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-94694.36196000013,-97662.20000000001,-659.8000000000002,-944.5380399999995,-2683.0999999999904,-0.6309730670490107
CYCLE_LOSS_BAND20_02,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-95833.1206400001,-100032.70000000001,-729.1000000000004,-1247.9793599999994,-3680.6999999999834,-0.5775679262291858
CYCLE_LOSS_BAND20_02,earlier_diagnostic,STRESS,BUY_HOLD,5453.84395999994,28442.299999999963,-14214.499999999996,2319.75604,6454.199999999997,0.3314608814685102
CYCLE_LOSS_BAND20_03,evaluation,BASE,INTENT_MIX_BAND_00,-16657.286839999782,-15977.800000000017,-1574.0999999999985,-452.51315999999997,-442.1000000000058,-0.08029576882678491
CYCLE_LOSS_BAND20_03,evaluation,BASE,INTENT_MIX_BAND_20,-17812.923879999784,-17835.0,-93.19999999999891,-26.776120000000446,-88.50000000000546,-0.06272028367395044
CYCLE_LOSS_BAND20_03,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-19917.23966000002,-18814.699999999983,-1916.8999999999996,-109.26034000000072,-705.0999999999894,-0.07021835734709425
CYCLE_LOSS_BAND20_03,evaluation,BASE,BUY_HOLD,116804.10418000029,141292.2,-11687.5,3229.29582,9571.299999999812,0.8723062225299563
CYCLE_LOSS_BAND20_03,evaluation,STRESS,INTENT_MIX_BAND_00,-12091.98676,-11827.899999999994,-1479.2000000000007,-469.71324000000004,-745.3999999999869,-0.061219546611099185
CYCLE_LOSS_BAND20_03,evaluation,STRESS,INTENT_MIX_BAND_20,-13446.004200000083,-13512.799999999988,-93.19999999999891,-43.49579999999969,-116.49999999999636,-0.04597166643344175
CYCLE_LOSS_BAND20_03,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-14562.498999999894,-14310.099999999948,-1811.5000000000018,-361.10099999999966,-1197.9999999999927,-0.04954910839762405
CYCLE_LOSS_BAND20_03,evaluation,STRESS,BUY_HOLD,107081.58420000007,141938.2,-11872.200000000003,6151.8158,16832.600000000057,0.8246706244032103
CYCLE_LOSS_BAND20_03,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-72265.46538000024,-74102.00000000001,-731.0,-849.1346199999998,-1718.4000000000528,-0.4465294917418955
CYCLE_LOSS_BAND20_03,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-79826.29800000001,-80944.59999999999,-581.5999999999999,-421.10199999999963,-1278.8000000000652,-0.5134789816081361
CYCLE_LOSS_BAND20_03,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-78572.12228000013,-80283.49999999999,-655.5,-541.6777200000001,-1825.2000000000594,-0.44517788299404304
CYCLE_LOSS_BAND20_03,earlier_diagnostic,BASE,BUY_HOLD,20472.33915999983,39328.19999999998,-14108.699999999997,1249.56084,3497.6000000000313,0.45875492781197436
CYCLE_LOSS_BAND20_03,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-74146.19171999977,-77896.40000000002,-720.6999999999998,-1288.40828,-3182.4999999999854,-0.4565034163828333
CYCLE_LOSS_BAND20_03,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-79456.09227999992,-82126.1,-572.3999999999996,-840.5077199999996,-2401.8999999999924,-0.5092492536693766
CYCLE_LOSS_BAND20_03,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-80594.8509599999,-84496.6,-641.6999999999998,-1143.9490399999995,-3399.4999999999854,-0.45584411284955173
CYCLE_LOSS_BAND20_03,earlier_diagnostic,STRESS,BUY_HOLD,20692.11364000014,43978.39999999998,-14127.099999999997,2423.78636,6735.399999999995,0.45318469484814433
