cycle_id,sale_index,blocked
26,2493,False
26,2494,False
26,2495,False
26,2496,False
26,2497,False
26,2498,False
26,2499,False
26,2500,False
26,2501,False
26,2502,False
26,2503,False
26,2504,False
27,2851,False
27,2852,False
27,2853,False
27,2854,False
27,2855,False
27,2856,False
27,2857,False
27,2858,False
27,2859,False
27,2860,False
27,2861,False
27,2862,False
27,2863,False
27,2864,False
27,2865,False
27,2866,False
27,2867,False
27,2868,False
27,2869,False
27,2870,False
27,2871,False
27,2872,False
27,2873,False
27,2874,False
27,2875,False
27,2876,False
27,2877,False
27,2878,False
27,2879,False
27,2880,False
27,2881,False
27,2882,False
27,2883,False
27,2884,False
27,2885,False
27,2886,False
27,2887,False
27,2888,False
27,2889,False
27,2890,False
27,2891,False
27,2892,False
27,2893,False
27,2894,False
27,2895,False
27,2896,False
27,2897,False
27,2898,False
27,2899,False
27,2900,False
27,2901,False
27,2902,False
27,2903,False
27,2904,False
27,2905,False
27,2906,False
27,2907,False
27,2908,False
27,2909,False
27,2910,False
28,2914,False
28,2915,False
28,2916,False
28,2917,False
28,2918,False
28,2919,False
28,2920,False
28,2921,False
28,2922,False
28,2923,False
28,2924,False
28,2925,False
28,2926,False
28,2927,False
28,2928,False
28,2929,False
28,2930,False
28,2931,False
28,2932,False
28,2933,False
28,2934,False
28,2935,False
28,2936,False
28,2937,False
28,2938,False
28,2939,False
28,2940,False
28,2941,False
28,2942,False
28,2943,False
28,2944,False
28,2945,False
29,2949,False
29,2950,False
29,2951,False
29,2952,False
29,2953,False
29,2954,False
29,2955,False
29,2956,False
29,2957,False
29,2958,False
29,2959,False
29,2960,False
29,2961,False
29,2962,False
29,2963,False
29,2964,False
29,2965,False
29,2966,False
29,2967,False
29,2968,False
29,2969,False
29,2970,False
29,2971,False
29,2972,False
29,2973,False
29,2974,False
29,2975,False
29,2976,False
29,2977,False
29,2978,False
29,2979,False
29,2980,False
29,2981,False
29,2982,False
29,2983,False
29,2984,False
29,2985,False
29,2986,False
29,2987,False
29,2988,False
29,2989,False
30,3000,False
30,3001,False
30,3002,False
30,3003,False
30,3004,False
30,3005,False
31,3128,False
31,3129,False
31,3130,False
31,3131,False
31,3132,False
31,3133,False
31,3134,False
31,3135,False
31,3136,False
31,3137,False
31,3138,False
31,3139,False
31,3140,False
31,3141,False
31,3142,False
31,3143,False
31,3144,False
31,3145,False
31,3146,False
31,3147,False
31,3148,False
31,3149,False
31,3150,False
31,3151,False
31,3152,False
31,3153,False
31,3154,False
31,3155,False
31,3156,False
31,3157,False
31,3158,False
31,3159,False
31,3160,False
31,3161,False
31,3162,False
31,3163,False
31,3164,False
31,3165,False
31,3166,False
31,3167,False
31,3168,False
31,3169,False
31,3170,False
31,3171,False
31,3172,False
31,3173,False
31,3174,False
31,3175,False
31,3176,False
31,3177,False
31,3178,False
31,3179,False
31,3180,False
31,3181,False
31,3182,False
31,3183,False
31,3184,False
31,3185,False
31,3186,False
31,3187,False
32,3191,False
32,3192,False
32,3193,False
32,3194,False
32,3195,False
32,3196,False
32,3197,False
32,3198,False
32,3199,False
32,3200,False
32,3201,False
32,3202,False
32,3203,False
32,3204,False
32,3205,False
32,3206,False
32,3207,False
32,3208,False
32,3209,False
32,3210,False
32,3211,False
32,3212,False
32,3213,False
32,3214,False
32,3215,False
32,3216,False
32,3217,False
32,3218,False
32,3219,False
32,3220,False
32,3221,False
32,3222,False
32,3223,False
32,3224,False
32,3225,False
32,3226,False
32,3227,False
32,3228,False
32,3229,False
32,3230,False
32,3231,False
32,3232,False
32,3233,False
32,3234,False
32,3235,False
32,3236,False
32,3237,False
32,3238,False
32,3239,False
32,3240,False
32,3241,False
32,3242,False
32,3243,False
32,3244,False
32,3245,False
32,3246,False
32,3247,False
32,3248,False
32,3249,False
32,3250,False
33,3254,False
33,3255,False
33,3256,False
33,3257,False
33,3258,False
33,3259,False
33,3260,False
33,3261,False
33,3262,False
33,3263,False
33,3264,False
33,3265,False
33,3266,False
33,3267,False
33,3268,False
33,3269,False
33,3270,False
33,3271,False
33,3272,False
33,3273,False
33,3274,False
33,3275,False
33,3276,False
33,3277,False
33,3278,False
33,3279,False
33,3280,False
33,3281,False
33,3282,False
33,3283,False
33,3284,False
33,3285,False
33,3286,False
33,3287,False
33,3288,False
33,3289,False
33,3290,False
33,3291,False
33,3292,False
33,3293,False
33,3294,False
33,3295,False
33,3296,False
33,3297,False
33,3298,False
33,3299,False
33,3300,False
33,3301,False
33,3302,False
33,3303,False
33,3304,False
33,3305,False
33,3306,False
33,3307,False
33,3308,False
33,3309,False
33,3310,False
33,3311,False
33,3312,False
33,3313,False
34,3317,False
34,3318,False
34,3319,False
34,3320,False
34,3321,False
34,3322,False
34,3323,False
34,3324,False
34,3325,False
34,3326,False
34,3327,False
34,3328,False
34,3329,False
35,3385,False
35,3386,False
35,3387,False
35,3388,False
35,3389,False
35,3390,False
35,3391,False
35,3392,False
35,3393,False
35,3394,False
35,3395,False
35,3396,False
35,3397,False
35,3398,False
35,3399,False
35,3400,False
35,3401,False
35,3402,False
35,3403,False
35,3404,False
35,3405,False
35,3406,False
35,3407,False
35,3408,False
35,3409,False
35,3410,False
35,3411,False
35,3412,False
35,3413,False
35,3414,False
35,3415,False
35,3416,False
35,3417,False
35,3418,False
35,3419,False
35,3420,False
35,3421,False
35,3422,False
35,3423,False
35,3424,False
35,3425,False
35,3426,False
35,3427,False
35,3428,False
35,3429,False
35,3430,False
35,3431,False
35,3432,False
35,3433,False
35,3434,False
35,3435,False
35,3436,False
