fit_index,fit_origin,holding_age,cycles,status,failure
2415,2022-05-05,18,18,FIT_COMPLETE,
2415,2022-05-05,17,18,FIT_COMPLETE,
2415,2022-05-05,16,18,FIT_COMPLETE,
2415,2022-05-05,15,18,FIT_COMPLETE,
2415,2022-05-05,14,18,FIT_COMPLETE,
2415,2022-05-05,13,18,FIT_COMPLETE,
2415,2022-05-05,12,18,FIT_COMPLETE,
2415,2022-05-05,11,18,FIT_COMPLETE,
2415,2022-05-05,10,18,FIT_COMPLETE,
2415,2022-05-05,9,18,FIT_COMPLETE,
2415,2022-05-05,8,18,FIT_COMPLETE,
2415,2022-05-05,7,19,FIT_COMPLETE,
2415,2022-05-05,6,19,FIT_COMPLETE,
2415,2022-05-05,5,19,FIT_COMPLETE,
2415,2022-05-05,4,19,FIT_COMPLETE,
2415,2022-05-05,3,19,FIT_COMPLETE,
2415,2022-05-05,2,19,FIT_COMPLETE,
2415,2022-05-05,1,20,FIT_COMPLETE,
2434,2022-06-01,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2434,2022-06-01,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2434,2022-06-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2434,2022-06-01,56,10,FIT_COMPLETE,
2434,2022-06-01,55,10,FIT_COMPLETE,
2434,2022-06-01,54,11,FIT_COMPLETE,
2434,2022-06-01,53,11,FIT_COMPLETE,
2434,2022-06-01,52,11,FIT_COMPLETE,
2434,2022-06-01,51,11,FIT_COMPLETE,
2434,2022-06-01,50,11,FIT_COMPLETE,
2434,2022-06-01,49,11,FIT_COMPLETE,
2434,2022-06-01,48,11,FIT_COMPLETE,
2434,2022-06-01,47,11,FIT_COMPLETE,
2434,2022-06-01,46,11,FIT_COMPLETE,
2434,2022-06-01,45,11,FIT_COMPLETE,
2434,2022-06-01,44,11,FIT_COMPLETE,
2434,2022-06-01,43,12,FIT_COMPLETE,
2434,2022-06-01,42,13,FIT_COMPLETE,
2434,2022-06-01,41,13,FIT_COMPLETE,
2434,2022-06-01,40,13,FIT_COMPLETE,
2434,2022-06-01,39,13,FIT_COMPLETE,
2434,2022-06-01,38,14,FIT_COMPLETE,
2434,2022-06-01,37,14,FIT_COMPLETE,
2434,2022-06-01,36,14,FIT_COMPLETE,
2434,2022-06-01,35,14,FIT_COMPLETE,
2434,2022-06-01,34,15,FIT_COMPLETE,
2434,2022-06-01,33,16,FIT_COMPLETE,
2434,2022-06-01,32,16,FIT_COMPLETE,
2434,2022-06-01,31,16,FIT_COMPLETE,
2434,2022-06-01,30,16,FIT_COMPLETE,
2434,2022-06-01,29,16,FIT_COMPLETE,
2434,2022-06-01,28,17,FIT_COMPLETE,
2434,2022-06-01,27,17,FIT_COMPLETE,
2434,2022-06-01,26,17,FIT_COMPLETE,
2434,2022-06-01,25,18,FIT_COMPLETE,
2434,2022-06-01,24,18,FIT_COMPLETE,
2434,2022-06-01,23,18,FIT_COMPLETE,
2434,2022-06-01,22,18,FIT_COMPLETE,
2434,2022-06-01,21,18,FIT_COMPLETE,
2434,2022-06-01,20,18,FIT_COMPLETE,
2434,2022-06-01,19,18,FIT_COMPLETE,
2434,2022-06-01,18,18,FIT_COMPLETE,
2434,2022-06-01,17,18,FIT_COMPLETE,
2434,2022-06-01,16,18,FIT_COMPLETE,
2434,2022-06-01,15,18,FIT_COMPLETE,
2434,2022-06-01,14,18,FIT_COMPLETE,
2434,2022-06-01,13,18,FIT_COMPLETE,
2434,2022-06-01,12,18,FIT_COMPLETE,
2434,2022-06-01,11,18,FIT_COMPLETE,
2434,2022-06-01,10,18,FIT_COMPLETE,
2434,2022-06-01,9,18,FIT_COMPLETE,
2434,2022-06-01,8,18,FIT_COMPLETE,
2434,2022-06-01,7,19,FIT_COMPLETE,
2434,2022-06-01,6,19,FIT_COMPLETE,
2434,2022-06-01,5,19,FIT_COMPLETE,
2434,2022-06-01,4,19,FIT_COMPLETE,
2434,2022-06-01,3,19,FIT_COMPLETE,
2434,2022-06-01,2,19,FIT_COMPLETE,
2434,2022-06-01,1,20,FIT_COMPLETE,
2455,2022-07-01,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2455,2022-07-01,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2455,2022-07-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2455,2022-07-01,56,10,FIT_COMPLETE,
2455,2022-07-01,55,10,FIT_COMPLETE,
2455,2022-07-01,54,11,FIT_COMPLETE,
2455,2022-07-01,53,11,FIT_COMPLETE,
2455,2022-07-01,52,11,FIT_COMPLETE,
2455,2022-07-01,51,11,FIT_COMPLETE,
2455,2022-07-01,50,11,FIT_COMPLETE,
2455,2022-07-01,49,11,FIT_COMPLETE,
2455,2022-07-01,48,11,FIT_COMPLETE,
2455,2022-07-01,47,11,FIT_COMPLETE,
2455,2022-07-01,46,11,FIT_COMPLETE,
2455,2022-07-01,45,11,FIT_COMPLETE,
2455,2022-07-01,44,11,FIT_COMPLETE,
2455,2022-07-01,43,12,FIT_COMPLETE,
2455,2022-07-01,42,13,FIT_COMPLETE,
2455,2022-07-01,41,13,FIT_COMPLETE,
2455,2022-07-01,40,13,FIT_COMPLETE,
2455,2022-07-01,39,13,FIT_COMPLETE,
2455,2022-07-01,38,14,FIT_COMPLETE,
2455,2022-07-01,37,14,FIT_COMPLETE,
2455,2022-07-01,36,14,FIT_COMPLETE,
2455,2022-07-01,35,14,FIT_COMPLETE,
2455,2022-07-01,34,15,FIT_COMPLETE,
2455,2022-07-01,33,16,FIT_COMPLETE,
2455,2022-07-01,32,16,FIT_COMPLETE,
2455,2022-07-01,31,16,FIT_COMPLETE,
2455,2022-07-01,30,16,FIT_COMPLETE,
2455,2022-07-01,29,16,FIT_COMPLETE,
2455,2022-07-01,28,17,FIT_COMPLETE,
2455,2022-07-01,27,17,FIT_COMPLETE,
2455,2022-07-01,26,17,FIT_COMPLETE,
2455,2022-07-01,25,18,FIT_COMPLETE,
2455,2022-07-01,24,18,FIT_COMPLETE,
2455,2022-07-01,23,18,FIT_COMPLETE,
2455,2022-07-01,22,18,FIT_COMPLETE,
2455,2022-07-01,21,18,FIT_COMPLETE,
2455,2022-07-01,20,18,FIT_COMPLETE,
2455,2022-07-01,19,18,FIT_COMPLETE,
2455,2022-07-01,18,18,FIT_COMPLETE,
2455,2022-07-01,17,18,FIT_COMPLETE,
2455,2022-07-01,16,18,FIT_COMPLETE,
2455,2022-07-01,15,18,FIT_COMPLETE,
2455,2022-07-01,14,18,FIT_COMPLETE,
2455,2022-07-01,13,18,FIT_COMPLETE,
2455,2022-07-01,12,18,FIT_COMPLETE,
2455,2022-07-01,11,18,FIT_COMPLETE,
2455,2022-07-01,10,18,FIT_COMPLETE,
2455,2022-07-01,9,18,FIT_COMPLETE,
2455,2022-07-01,8,18,FIT_COMPLETE,
2455,2022-07-01,7,19,FIT_COMPLETE,
2455,2022-07-01,6,19,FIT_COMPLETE,
2455,2022-07-01,5,19,FIT_COMPLETE,
2455,2022-07-01,4,19,FIT_COMPLETE,
2455,2022-07-01,3,19,FIT_COMPLETE,
2455,2022-07-01,2,19,FIT_COMPLETE,
2455,2022-07-01,1,20,FIT_COMPLETE,
2476,2022-08-01,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2476,2022-08-01,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2476,2022-08-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2476,2022-08-01,56,10,FIT_COMPLETE,
2476,2022-08-01,55,10,FIT_COMPLETE,
2476,2022-08-01,54,11,FIT_COMPLETE,
2476,2022-08-01,53,11,FIT_COMPLETE,
2476,2022-08-01,52,11,FIT_COMPLETE,
2476,2022-08-01,51,11,FIT_COMPLETE,
2476,2022-08-01,50,11,FIT_COMPLETE,
2476,2022-08-01,49,11,FIT_COMPLETE,
2476,2022-08-01,48,11,FIT_COMPLETE,
2476,2022-08-01,47,11,FIT_COMPLETE,
2476,2022-08-01,46,11,FIT_COMPLETE,
2476,2022-08-01,45,11,FIT_COMPLETE,
2476,2022-08-01,44,11,FIT_COMPLETE,
2476,2022-08-01,43,12,FIT_COMPLETE,
2476,2022-08-01,42,13,FIT_COMPLETE,
2476,2022-08-01,41,13,FIT_COMPLETE,
2476,2022-08-01,40,13,FIT_COMPLETE,
2476,2022-08-01,39,13,FIT_COMPLETE,
2476,2022-08-01,38,14,FIT_COMPLETE,
2476,2022-08-01,37,14,FIT_COMPLETE,
2476,2022-08-01,36,14,FIT_COMPLETE,
2476,2022-08-01,35,14,FIT_COMPLETE,
2476,2022-08-01,34,15,FIT_COMPLETE,
2476,2022-08-01,33,16,FIT_COMPLETE,
2476,2022-08-01,32,16,FIT_COMPLETE,
2476,2022-08-01,31,16,FIT_COMPLETE,
2476,2022-08-01,30,16,FIT_COMPLETE,
2476,2022-08-01,29,16,FIT_COMPLETE,
2476,2022-08-01,28,17,FIT_COMPLETE,
2476,2022-08-01,27,17,FIT_COMPLETE,
2476,2022-08-01,26,17,FIT_COMPLETE,
2476,2022-08-01,25,18,FIT_COMPLETE,
2476,2022-08-01,24,18,FIT_COMPLETE,
2476,2022-08-01,23,18,FIT_COMPLETE,
2476,2022-08-01,22,18,FIT_COMPLETE,
2476,2022-08-01,21,18,FIT_COMPLETE,
2476,2022-08-01,20,18,FIT_COMPLETE,
2476,2022-08-01,19,18,FIT_COMPLETE,
2476,2022-08-01,18,18,FIT_COMPLETE,
2476,2022-08-01,17,18,FIT_COMPLETE,
2476,2022-08-01,16,18,FIT_COMPLETE,
2476,2022-08-01,15,18,FIT_COMPLETE,
2476,2022-08-01,14,18,FIT_COMPLETE,
2476,2022-08-01,13,18,FIT_COMPLETE,
2476,2022-08-01,12,18,FIT_COMPLETE,
2476,2022-08-01,11,18,FIT_COMPLETE,
2476,2022-08-01,10,18,FIT_COMPLETE,
2476,2022-08-01,9,18,FIT_COMPLETE,
2476,2022-08-01,8,18,FIT_COMPLETE,
2476,2022-08-01,7,19,FIT_COMPLETE,
2476,2022-08-01,6,19,FIT_COMPLETE,
2476,2022-08-01,5,19,FIT_COMPLETE,
2476,2022-08-01,4,19,FIT_COMPLETE,
2476,2022-08-01,3,19,FIT_COMPLETE,
2476,2022-08-01,2,19,FIT_COMPLETE,
2476,2022-08-01,1,20,FIT_COMPLETE,
2499,2022-09-01,59,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2499,2022-09-01,58,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2499,2022-09-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2499,2022-09-01,56,10,FIT_COMPLETE,
2499,2022-09-01,55,10,FIT_COMPLETE,
2499,2022-09-01,54,11,FIT_COMPLETE,
2499,2022-09-01,53,11,FIT_COMPLETE,
2499,2022-09-01,52,11,FIT_COMPLETE,
2499,2022-09-01,51,11,FIT_COMPLETE,
2499,2022-09-01,50,11,FIT_COMPLETE,
2499,2022-09-01,49,11,FIT_COMPLETE,
2499,2022-09-01,48,11,FIT_COMPLETE,
2499,2022-09-01,47,11,FIT_COMPLETE,
2499,2022-09-01,46,11,FIT_COMPLETE,
2499,2022-09-01,45,11,FIT_COMPLETE,
2499,2022-09-01,44,11,FIT_COMPLETE,
2499,2022-09-01,43,12,FIT_COMPLETE,
2499,2022-09-01,42,13,FIT_COMPLETE,
2499,2022-09-01,41,13,FIT_COMPLETE,
2499,2022-09-01,40,13,FIT_COMPLETE,
2499,2022-09-01,39,13,FIT_COMPLETE,
2499,2022-09-01,38,14,FIT_COMPLETE,
2499,2022-09-01,37,14,FIT_COMPLETE,
2499,2022-09-01,36,14,FIT_COMPLETE,
2499,2022-09-01,35,14,FIT_COMPLETE,
2499,2022-09-01,34,15,FIT_COMPLETE,
2499,2022-09-01,33,16,FIT_COMPLETE,
2499,2022-09-01,32,16,FIT_COMPLETE,
2499,2022-09-01,31,16,FIT_COMPLETE,
2499,2022-09-01,30,16,FIT_COMPLETE,
2499,2022-09-01,29,16,FIT_COMPLETE,
2499,2022-09-01,28,17,FIT_COMPLETE,
2499,2022-09-01,27,17,FIT_COMPLETE,
2499,2022-09-01,26,17,FIT_COMPLETE,
2499,2022-09-01,25,18,FIT_COMPLETE,
2499,2022-09-01,24,18,FIT_COMPLETE,
2499,2022-09-01,23,18,FIT_COMPLETE,
2499,2022-09-01,22,18,FIT_COMPLETE,
2499,2022-09-01,21,18,FIT_COMPLETE,
2499,2022-09-01,20,18,FIT_COMPLETE,
2499,2022-09-01,19,18,FIT_COMPLETE,
2499,2022-09-01,18,18,FIT_COMPLETE,
2499,2022-09-01,17,18,FIT_COMPLETE,
2499,2022-09-01,16,18,FIT_COMPLETE,
2499,2022-09-01,15,18,FIT_COMPLETE,
2499,2022-09-01,14,18,FIT_COMPLETE,
2499,2022-09-01,13,18,FIT_COMPLETE,
2499,2022-09-01,12,18,FIT_COMPLETE,
2499,2022-09-01,11,18,FIT_COMPLETE,
2499,2022-09-01,10,18,FIT_COMPLETE,
2499,2022-09-01,9,18,FIT_COMPLETE,
2499,2022-09-01,8,18,FIT_COMPLETE,
2499,2022-09-01,7,19,FIT_COMPLETE,
2499,2022-09-01,6,19,FIT_COMPLETE,
2499,2022-09-01,5,19,FIT_COMPLETE,
2499,2022-09-01,4,19,FIT_COMPLETE,
2499,2022-09-01,3,19,FIT_COMPLETE,
2499,2022-09-01,2,19,FIT_COMPLETE,
2499,2022-09-01,1,20,FIT_COMPLETE,
2520,2022-10-10,59,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2520,2022-10-10,58,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2520,2022-10-10,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2520,2022-10-10,56,10,FIT_COMPLETE,
2520,2022-10-10,55,10,FIT_COMPLETE,
2520,2022-10-10,54,11,FIT_COMPLETE,
2520,2022-10-10,53,11,FIT_COMPLETE,
2520,2022-10-10,52,11,FIT_COMPLETE,
2520,2022-10-10,51,11,FIT_COMPLETE,
2520,2022-10-10,50,11,FIT_COMPLETE,
2520,2022-10-10,49,11,FIT_COMPLETE,
2520,2022-10-10,48,11,FIT_COMPLETE,
2520,2022-10-10,47,11,FIT_COMPLETE,
2520,2022-10-10,46,11,FIT_COMPLETE,
2520,2022-10-10,45,11,FIT_COMPLETE,
2520,2022-10-10,44,11,FIT_COMPLETE,
2520,2022-10-10,43,12,FIT_COMPLETE,
2520,2022-10-10,42,13,FIT_COMPLETE,
2520,2022-10-10,41,13,FIT_COMPLETE,
2520,2022-10-10,40,13,FIT_COMPLETE,
2520,2022-10-10,39,13,FIT_COMPLETE,
2520,2022-10-10,38,14,FIT_COMPLETE,
2520,2022-10-10,37,14,FIT_COMPLETE,
2520,2022-10-10,36,14,FIT_COMPLETE,
2520,2022-10-10,35,14,FIT_COMPLETE,
2520,2022-10-10,34,15,FIT_COMPLETE,
2520,2022-10-10,33,16,FIT_COMPLETE,
2520,2022-10-10,32,16,FIT_COMPLETE,
2520,2022-10-10,31,16,FIT_COMPLETE,
2520,2022-10-10,30,16,FIT_COMPLETE,
2520,2022-10-10,29,16,FIT_COMPLETE,
2520,2022-10-10,28,17,FIT_COMPLETE,
2520,2022-10-10,27,17,FIT_COMPLETE,
2520,2022-10-10,26,17,FIT_COMPLETE,
2520,2022-10-10,25,17,FIT_COMPLETE,
2520,2022-10-10,24,17,FIT_COMPLETE,
2520,2022-10-10,23,17,FIT_COMPLETE,
2520,2022-10-10,22,17,FIT_COMPLETE,
2520,2022-10-10,21,17,FIT_COMPLETE,
2520,2022-10-10,20,18,FIT_COMPLETE,
2520,2022-10-10,19,18,FIT_COMPLETE,
2520,2022-10-10,18,18,FIT_COMPLETE,
2520,2022-10-10,17,18,FIT_COMPLETE,
2520,2022-10-10,16,18,FIT_COMPLETE,
2520,2022-10-10,15,18,FIT_COMPLETE,
2520,2022-10-10,14,18,FIT_COMPLETE,
2520,2022-10-10,13,18,FIT_COMPLETE,
2520,2022-10-10,12,18,FIT_COMPLETE,
2520,2022-10-10,11,18,FIT_COMPLETE,
2520,2022-10-10,10,18,FIT_COMPLETE,
2520,2022-10-10,9,18,FIT_COMPLETE,
2520,2022-10-10,8,18,FIT_COMPLETE,
2520,2022-10-10,7,19,FIT_COMPLETE,
2520,2022-10-10,6,19,FIT_COMPLETE,
2520,2022-10-10,5,19,FIT_COMPLETE,
2520,2022-10-10,4,19,FIT_COMPLETE,
2520,2022-10-10,3,19,FIT_COMPLETE,
2520,2022-10-10,2,19,FIT_COMPLETE,
2520,2022-10-10,1,20,FIT_COMPLETE,
2536,2022-11-01,59,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2536,2022-11-01,58,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2536,2022-11-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2536,2022-11-01,56,10,FIT_COMPLETE,
2536,2022-11-01,55,10,FIT_COMPLETE,
2536,2022-11-01,54,11,FIT_COMPLETE,
2536,2022-11-01,53,11,FIT_COMPLETE,
2536,2022-11-01,52,11,FIT_COMPLETE,
2536,2022-11-01,51,11,FIT_COMPLETE,
2536,2022-11-01,50,11,FIT_COMPLETE,
2536,2022-11-01,49,11,FIT_COMPLETE,
2536,2022-11-01,48,11,FIT_COMPLETE,
2536,2022-11-01,47,11,FIT_COMPLETE,
2536,2022-11-01,46,11,FIT_COMPLETE,
2536,2022-11-01,45,11,FIT_COMPLETE,
2536,2022-11-01,44,11,FIT_COMPLETE,
2536,2022-11-01,43,12,FIT_COMPLETE,
2536,2022-11-01,42,13,FIT_COMPLETE,
2536,2022-11-01,41,13,FIT_COMPLETE,
2536,2022-11-01,40,13,FIT_COMPLETE,
2536,2022-11-01,39,13,FIT_COMPLETE,
2536,2022-11-01,38,14,FIT_COMPLETE,
2536,2022-11-01,37,14,FIT_COMPLETE,
2536,2022-11-01,36,14,FIT_COMPLETE,
2536,2022-11-01,35,14,FIT_COMPLETE,
2536,2022-11-01,34,15,FIT_COMPLETE,
2536,2022-11-01,33,16,FIT_COMPLETE,
2536,2022-11-01,32,16,FIT_COMPLETE,
2536,2022-11-01,31,16,FIT_COMPLETE,
2536,2022-11-01,30,16,FIT_COMPLETE,
2536,2022-11-01,29,16,FIT_COMPLETE,
2536,2022-11-01,28,17,FIT_COMPLETE,
2536,2022-11-01,27,17,FIT_COMPLETE,
2536,2022-11-01,26,17,FIT_COMPLETE,
2536,2022-11-01,25,17,FIT_COMPLETE,
2536,2022-11-01,24,17,FIT_COMPLETE,
2536,2022-11-01,23,17,FIT_COMPLETE,
2536,2022-11-01,22,17,FIT_COMPLETE,
2536,2022-11-01,21,17,FIT_COMPLETE,
2536,2022-11-01,20,18,FIT_COMPLETE,
2536,2022-11-01,19,18,FIT_COMPLETE,
2536,2022-11-01,18,18,FIT_COMPLETE,
2536,2022-11-01,17,18,FIT_COMPLETE,
2536,2022-11-01,16,18,FIT_COMPLETE,
2536,2022-11-01,15,18,FIT_COMPLETE,
2536,2022-11-01,14,18,FIT_COMPLETE,
2536,2022-11-01,13,18,FIT_COMPLETE,
2536,2022-11-01,12,18,FIT_COMPLETE,
2536,2022-11-01,11,18,FIT_COMPLETE,
2536,2022-11-01,10,18,FIT_COMPLETE,
2536,2022-11-01,9,18,FIT_COMPLETE,
2536,2022-11-01,8,18,FIT_COMPLETE,
2536,2022-11-01,7,19,FIT_COMPLETE,
2536,2022-11-01,6,19,FIT_COMPLETE,
2536,2022-11-01,5,19,FIT_COMPLETE,
2536,2022-11-01,4,19,FIT_COMPLETE,
2536,2022-11-01,3,19,FIT_COMPLETE,
2536,2022-11-01,2,19,FIT_COMPLETE,
2536,2022-11-01,1,20,FIT_COMPLETE,
2558,2022-12-01,59,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2558,2022-12-01,58,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2558,2022-12-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2558,2022-12-01,56,10,FIT_COMPLETE,
2558,2022-12-01,55,10,FIT_COMPLETE,
2558,2022-12-01,54,11,FIT_COMPLETE,
2558,2022-12-01,53,11,FIT_COMPLETE,
2558,2022-12-01,52,11,FIT_COMPLETE,
2558,2022-12-01,51,11,FIT_COMPLETE,
2558,2022-12-01,50,11,FIT_COMPLETE,
2558,2022-12-01,49,11,FIT_COMPLETE,
2558,2022-12-01,48,11,FIT_COMPLETE,
2558,2022-12-01,47,11,FIT_COMPLETE,
2558,2022-12-01,46,11,FIT_COMPLETE,
2558,2022-12-01,45,11,FIT_COMPLETE,
2558,2022-12-01,44,11,FIT_COMPLETE,
2558,2022-12-01,43,12,FIT_COMPLETE,
2558,2022-12-01,42,13,FIT_COMPLETE,
2558,2022-12-01,41,13,FIT_COMPLETE,
2558,2022-12-01,40,13,FIT_COMPLETE,
2558,2022-12-01,39,13,FIT_COMPLETE,
2558,2022-12-01,38,14,FIT_COMPLETE,
2558,2022-12-01,37,14,FIT_COMPLETE,
2558,2022-12-01,36,14,FIT_COMPLETE,
2558,2022-12-01,35,14,FIT_COMPLETE,
2558,2022-12-01,34,15,FIT_COMPLETE,
2558,2022-12-01,33,16,FIT_COMPLETE,
2558,2022-12-01,32,16,FIT_COMPLETE,
2558,2022-12-01,31,16,FIT_COMPLETE,
2558,2022-12-01,30,16,FIT_COMPLETE,
2558,2022-12-01,29,16,FIT_COMPLETE,
2558,2022-12-01,28,17,FIT_COMPLETE,
2558,2022-12-01,27,17,FIT_COMPLETE,
2558,2022-12-01,26,17,FIT_COMPLETE,
2558,2022-12-01,25,17,FIT_COMPLETE,
2558,2022-12-01,24,17,FIT_COMPLETE,
2558,2022-12-01,23,17,FIT_COMPLETE,
2558,2022-12-01,22,17,FIT_COMPLETE,
2558,2022-12-01,21,17,FIT_COMPLETE,
2558,2022-12-01,20,18,FIT_COMPLETE,
2558,2022-12-01,19,18,FIT_COMPLETE,
2558,2022-12-01,18,18,FIT_COMPLETE,
2558,2022-12-01,17,18,FIT_COMPLETE,
2558,2022-12-01,16,18,FIT_COMPLETE,
2558,2022-12-01,15,18,FIT_COMPLETE,
2558,2022-12-01,14,18,FIT_COMPLETE,
2558,2022-12-01,13,18,FIT_COMPLETE,
2558,2022-12-01,12,18,FIT_COMPLETE,
2558,2022-12-01,11,18,FIT_COMPLETE,
2558,2022-12-01,10,18,FIT_COMPLETE,
2558,2022-12-01,9,18,FIT_COMPLETE,
2558,2022-12-01,8,18,FIT_COMPLETE,
2558,2022-12-01,7,19,FIT_COMPLETE,
2558,2022-12-01,6,19,FIT_COMPLETE,
2558,2022-12-01,5,19,FIT_COMPLETE,
2558,2022-12-01,4,19,FIT_COMPLETE,
2558,2022-12-01,3,19,FIT_COMPLETE,
2558,2022-12-01,2,19,FIT_COMPLETE,
2558,2022-12-01,1,20,FIT_COMPLETE,
2580,2023-01-03,59,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2580,2023-01-03,58,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2580,2023-01-03,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2580,2023-01-03,56,10,FIT_COMPLETE,
2580,2023-01-03,55,10,FIT_COMPLETE,
2580,2023-01-03,54,11,FIT_COMPLETE,
2580,2023-01-03,53,11,FIT_COMPLETE,
2580,2023-01-03,52,11,FIT_COMPLETE,
2580,2023-01-03,51,11,FIT_COMPLETE,
2580,2023-01-03,50,11,FIT_COMPLETE,
2580,2023-01-03,49,11,FIT_COMPLETE,
2580,2023-01-03,48,11,FIT_COMPLETE,
2580,2023-01-03,47,11,FIT_COMPLETE,
2580,2023-01-03,46,11,FIT_COMPLETE,
2580,2023-01-03,45,11,FIT_COMPLETE,
2580,2023-01-03,44,11,FIT_COMPLETE,
2580,2023-01-03,43,12,FIT_COMPLETE,
2580,2023-01-03,42,13,FIT_COMPLETE,
2580,2023-01-03,41,13,FIT_COMPLETE,
2580,2023-01-03,40,13,FIT_COMPLETE,
2580,2023-01-03,39,13,FIT_COMPLETE,
2580,2023-01-03,38,14,FIT_COMPLETE,
2580,2023-01-03,37,14,FIT_COMPLETE,
2580,2023-01-03,36,14,FIT_COMPLETE,
2580,2023-01-03,35,14,FIT_COMPLETE,
2580,2023-01-03,34,15,FIT_COMPLETE,
2580,2023-01-03,33,16,FIT_COMPLETE,
2580,2023-01-03,32,16,FIT_COMPLETE,
2580,2023-01-03,31,16,FIT_COMPLETE,
2580,2023-01-03,30,16,FIT_COMPLETE,
2580,2023-01-03,29,16,FIT_COMPLETE,
2580,2023-01-03,28,17,FIT_COMPLETE,
2580,2023-01-03,27,17,FIT_COMPLETE,
2580,2023-01-03,26,17,FIT_COMPLETE,
2580,2023-01-03,25,17,FIT_COMPLETE,
2580,2023-01-03,24,17,FIT_COMPLETE,
2580,2023-01-03,23,17,FIT_COMPLETE,
2580,2023-01-03,22,17,FIT_COMPLETE,
2580,2023-01-03,21,17,FIT_COMPLETE,
2580,2023-01-03,20,18,FIT_COMPLETE,
2580,2023-01-03,19,18,FIT_COMPLETE,
2580,2023-01-03,18,18,FIT_COMPLETE,
2580,2023-01-03,17,18,FIT_COMPLETE,
2580,2023-01-03,16,18,FIT_COMPLETE,
2580,2023-01-03,15,18,FIT_COMPLETE,
2580,2023-01-03,14,18,FIT_COMPLETE,
2580,2023-01-03,13,18,FIT_COMPLETE,
2580,2023-01-03,12,18,FIT_COMPLETE,
2580,2023-01-03,11,18,FIT_COMPLETE,
2580,2023-01-03,10,18,FIT_COMPLETE,
2580,2023-01-03,9,18,FIT_COMPLETE,
2580,2023-01-03,8,18,FIT_COMPLETE,
2580,2023-01-03,7,19,FIT_COMPLETE,
2580,2023-01-03,6,19,FIT_COMPLETE,
2580,2023-01-03,5,19,FIT_COMPLETE,
2580,2023-01-03,4,19,FIT_COMPLETE,
2580,2023-01-03,3,19,FIT_COMPLETE,
2580,2023-01-03,2,19,FIT_COMPLETE,
2580,2023-01-03,1,20,FIT_COMPLETE,
2596,2023-02-01,59,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2596,2023-02-01,58,8,NO_VIEW_MINIMUM_AGE_CYCLES,
2596,2023-02-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
2596,2023-02-01,56,10,FIT_COMPLETE,
2596,2023-02-01,55,10,FIT_COMPLETE,
2596,2023-02-01,54,11,FIT_COMPLETE,
2596,2023-02-01,53,11,FIT_COMPLETE,
2596,2023-02-01,52,11,FIT_COMPLETE,
2596,2023-02-01,51,11,FIT_COMPLETE,
2596,2023-02-01,50,11,FIT_COMPLETE,
2596,2023-02-01,49,11,FIT_COMPLETE,
2596,2023-02-01,48,11,FIT_COMPLETE,
2596,2023-02-01,47,11,FIT_COMPLETE,
2596,2023-02-01,46,11,FIT_COMPLETE,
2596,2023-02-01,45,11,FIT_COMPLETE,
2596,2023-02-01,44,11,FIT_COMPLETE,
2596,2023-02-01,43,12,FIT_COMPLETE,
2596,2023-02-01,42,13,FIT_COMPLETE,
2596,2023-02-01,41,13,FIT_COMPLETE,
2596,2023-02-01,40,13,FIT_COMPLETE,
2596,2023-02-01,39,13,FIT_COMPLETE,
2596,2023-02-01,38,14,FIT_COMPLETE,
2596,2023-02-01,37,14,FIT_COMPLETE,
2596,2023-02-01,36,14,FIT_COMPLETE,
2596,2023-02-01,35,14,FIT_COMPLETE,
2596,2023-02-01,34,15,FIT_COMPLETE,
2596,2023-02-01,33,16,FIT_COMPLETE,
2596,2023-02-01,32,16,FIT_COMPLETE,
2596,2023-02-01,31,16,FIT_COMPLETE,
2596,2023-02-01,30,16,FIT_COMPLETE,
2596,2023-02-01,29,16,FIT_COMPLETE,
2596,2023-02-01,28,17,FIT_COMPLETE,
