period,cost,model,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
earlier_diagnostic,BASE,AGE_NATURAL_TARGET,6,2017-05-18,2017-05-17,270433.5759,24009.0,112.89000000000001,318.0000000000003,0.0,60,1,1,2017-08-14,2017-08-11,False,23578.11,0.08718632633367476
earlier_diagnostic,BASE,AGE_NATURAL_TARGET,7,2018-10-09,2018-10-08,294858.96,-22704.0,113.3088,352.00000000000034,0.0,8,1,1,2018-10-19,2018-10-18,False,-23169.3088,-0.07857759791325317
earlier_diagnostic,BASE,AGE_NATURAL_TARGET,8,2019-02-28,2019-02-27,271708.3308,1554.0,108.9132,296.0000000000002,0.0,1,1,1,2019-03-01,2019-02-28,False,1149.0867999999998,0.0042291187635532
earlier_diagnostic,BASE,AGE_NATURAL_TARGET,9,2019-05-31,2019-05-30,272261.24136,15911.100000000035,112.00518000000001,298.8000000000003,0.0,15,1,1,2019-06-24,2019-06-21,False,15500.294820000034,0.0569316981828663
earlier_diagnostic,STRESS,AGE_BACKWARD_EXIT,1,2015-01-05,2014-12-31,199963.15328,-16287.600000000006,153.21424000000002,443.2000000000004,1939.0000000000002,11,1,1,2015-01-20,2015-01-19,False,-14945.014240000006,-0.07473884060566464
earlier_diagnostic,STRESS,AGE_BACKWARD_EXIT,2,2015-02-11,2015-02-10,184733.26376,68563.0,174.9576,487.7999999999944,0.0,60,1,1,2015-05-15,2015-05-14,False,67900.24240000002,0.3675582892760126
earlier_diagnostic,STRESS,AGE_BACKWARD_EXIT,3,2015-06-03,2015-06-02,252522.76872,-26406.0,191.15988,537.9000000000059,0.0,13,1,1,2015-06-23,2015-06-19,False,-27135.059880000004,-0.10745589404687565
earlier_diagnostic,STRESS,AGE_BACKWARD_EXIT,4,2015-09-29,2015-09-28,223144.02192000003,37797.69999999998,193.3418,552.8000000000005,0.0,60,1,1,2015-12-29,2015-12-28,False,37051.55819999998,0.16604324812825788
earlier_diagnostic,STRESS,AGE_BACKWARD_EXIT,5,2016-05-03,2016-04-29,262784.17163999996,7312.799999999988,212.80248,664.8000000000006,0.0,60,1,1,2016-07-28,2016-07-27,False,6435.197519999987,0.024488527904244772
earlier_diagnostic,STRESS,AGE_BACKWARD_EXIT,6,2017-05-18,2017-05-17,268263.66256,23797.599999999977,223.792,630.4000000000005,0.0,60,1,1,2017-08-14,2017-08-11,False,22943.407999999974,0.08552558994033878
earlier_diagnostic,STRESS,AGE_BACKWARD_EXIT,7,2018-10-09,2018-10-08,292075.98368,-22471.79999999999,224.29992,696.8000000000006,0.0,8,1,1,2018-10-19,2018-10-18,False,-23392.89991999999,-0.08009182961660201
earlier_diagnostic,STRESS,AGE_BACKWARD_EXIT,8,2019-02-28,2019-02-27,268603.69852,1535.0999999999767,215.17716000000001,584.8000000000005,0.0,1,1,1,2019-03-01,2019-02-28,False,735.1228399999762,0.002736830669311278
earlier_diagnostic,STRESS,AGE_BACKWARD_EXIT,9,2019-05-31,2019-05-30,268817.68408000004,15698.100000000035,221.01156000000003,589.6000000000005,0.0,15,1,1,2019-06-24,2019-06-21,False,14887.488440000034,0.05538135815339263
earlier_diagnostic,STRESS,AGE_NATURAL_TARGET,1,2015-01-05,2014-12-31,199963.15328,-16287.600000000006,153.21424000000002,443.2000000000004,1939.0000000000002,11,1,1,2015-01-20,2015-01-19,False,-14945.014240000006,-0.07473884060566464
earlier_diagnostic,STRESS,AGE_NATURAL_TARGET,2,2015-02-11,2015-02-10,184733.26376,68563.0,174.9576,487.7999999999944,0.0,60,1,1,2015-05-15,2015-05-14,False,67900.24240000002,0.3675582892760126
earlier_diagnostic,STRESS,AGE_NATURAL_TARGET,3,2015-06-03,2015-06-02,252522.76872,-26406.0,191.15988,537.9000000000059,0.0,13,1,1,2015-06-23,2015-06-19,False,-27135.059880000004,-0.10745589404687565
earlier_diagnostic,STRESS,AGE_NATURAL_TARGET,4,2015-09-29,2015-09-28,223144.02192000003,37797.69999999998,193.3418,552.8000000000005,0.0,60,1,1,2015-12-29,2015-12-28,False,37051.55819999998,0.16604324812825788
earlier_diagnostic,STRESS,AGE_NATURAL_TARGET,5,2016-05-03,2016-04-29,262784.17163999996,7312.799999999988,212.80248,664.8000000000006,0.0,60,1,1,2016-07-28,2016-07-27,False,6435.197519999987,0.024488527904244772
earlier_diagnostic,STRESS,AGE_NATURAL_TARGET,6,2017-05-18,2017-05-17,268263.66256,23797.599999999977,223.792,630.4000000000005,0.0,60,1,1,2017-08-14,2017-08-11,False,22943.407999999974,0.08552558994033878
earlier_diagnostic,STRESS,AGE_NATURAL_TARGET,7,2018-10-09,2018-10-08,292075.98368,-22471.79999999999,224.29992,696.8000000000006,0.0,8,1,1,2018-10-19,2018-10-18,False,-23392.89991999999,-0.08009182961660201
earlier_diagnostic,STRESS,AGE_NATURAL_TARGET,8,2019-02-28,2019-02-27,268603.69852,1535.0999999999767,215.17716000000001,584.8000000000005,0.0,1,1,1,2019-03-01,2019-02-28,False,735.1228399999762,0.002736830669311278
earlier_diagnostic,STRESS,AGE_NATURAL_TARGET,9,2019-05-31,2019-05-30,268817.68408000004,15698.100000000035,221.01156000000003,589.6000000000005,0.0,15,1,1,2019-06-24,2019-06-21,False,14887.488440000034,0.05538135815339263
