fit_index,holding_age,cycles,maximum_gradient
2315,34,14,2.8449465006019636e-16
2315,33,15,2.940356291780688e-16
2315,32,15,1.8735013540549517e-16
2315,31,15,2.2920033926343564e-16
2315,30,15,3.122502256758253e-16
2315,29,15,3.95516952522712e-16
2315,28,16,1.1796119636642288e-16
2315,27,16,3.2612801348363973e-16
2315,26,16,3.387047586844716e-16
2315,25,17,2.3592239273284576e-16
2315,24,17,2.5326962749261384e-16
2315,23,17,2.2898349882893854e-16
2315,22,17,3.7470027081099033e-16
2315,21,17,2.8449465006019636e-16
2315,20,17,1.249000902703301e-16
2315,19,17,1.734723475976807e-16
2315,18,17,1.700029006457271e-16
2315,17,17,1.494030593685025e-16
2315,16,17,4.85722573273506e-16
2315,15,17,2.5673907444456745e-16
2315,14,17,3.0531133177191805e-16
2315,13,17,1.8735013540549517e-16
2315,12,17,2.5673907444456745e-16
2315,11,17,1.8388068845354155e-16
2315,10,17,1.1579279202145187e-16
2315,9,17,2.489328188026718e-16
2315,8,17,1.7867651802561113e-16
2315,7,18,1.6653345369377348e-16
2315,6,19,3.122502256758253e-16
2315,5,19,2.220446049250313e-16
2315,4,19,2.498001805406602e-16
2315,3,19,2.0816681711721685e-16
2315,2,19,3.400058012914542e-16
2315,1,20,5.863365348801608e-16
2338,56,10,2.905661822261152e-17
2338,55,10,3.8163916471489756e-17
2338,54,10,3.9898639947466563e-17
2338,53,10,4.5102810375396984e-17
2338,52,10,4.85722573273506e-17
2338,51,10,8.673617379884035e-17
2338,50,10,5.204170427930421e-17
2338,49,10,7.45931094670027e-17
2338,48,10,4.85722573273506e-17
2338,47,10,8.586881206085195e-17
2338,46,10,4.85722573273506e-17
2338,45,10,6.245004513516506e-17
2338,44,10,4.85722573273506e-17
2338,43,11,1.1449174941446927e-16
2338,42,12,1.6653345369377348e-16
2338,41,12,8.478460988836645e-17
2338,40,12,2.1510571102112408e-16
2338,39,12,1.9081958235744878e-16
2338,38,13,1.249000902703301e-16
2338,37,13,1.5612511283791264e-16
2338,36,13,1.5959455978986625e-16
2338,35,13,1.457167719820518e-16
2338,34,14,2.8449465006019636e-16
2338,33,15,2.940356291780688e-16
2338,32,15,1.8735013540549517e-16
2338,31,15,2.2920033926343564e-16
2338,30,15,3.122502256758253e-16
2338,29,15,3.95516952522712e-16
2338,28,16,1.1796119636642288e-16
2338,27,16,3.2612801348363973e-16
2338,26,16,3.387047586844716e-16
2338,25,17,2.3592239273284576e-16
2338,24,17,2.5326962749261384e-16
2338,23,17,2.2898349882893854e-16
2338,22,17,3.7470027081099033e-16
2338,21,17,2.8449465006019636e-16
2338,20,17,1.249000902703301e-16
2338,19,17,1.734723475976807e-16
2338,18,17,1.700029006457271e-16
2338,17,17,1.494030593685025e-16
2338,16,17,4.85722573273506e-16
2338,15,17,2.5673907444456745e-16
2338,14,17,3.0531133177191805e-16
2338,13,17,1.8735013540549517e-16
2338,12,17,2.5673907444456745e-16
2338,11,17,1.8388068845354155e-16
2338,10,17,1.1579279202145187e-16
2338,9,17,2.489328188026718e-16
2338,8,17,1.7867651802561113e-16
2338,7,18,1.6653345369377348e-16
2338,6,19,3.122502256758253e-16
2338,5,19,2.220446049250313e-16
2338,4,19,2.498001805406602e-16
2338,3,19,2.0816681711721685e-16
2338,2,19,3.400058012914542e-16
2338,1,20,5.863365348801608e-16
2357,56,10,2.905661822261152e-17
2357,55,10,3.8163916471489756e-17
2357,54,11,5.898059818321144e-17
2357,53,11,5.117434254131581e-17
2357,52,11,3.469446951953614e-17
2357,51,11,4.163336342344337e-17
2357,50,11,6.591949208711867e-17
2357,49,11,9.367506770274758e-17
2357,48,11,5.898059818321144e-17
2357,47,11,8.326672684688674e-17
2357,46,11,1.0755285551056204e-16
2357,45,11,1.1796119636642288e-16
2357,44,11,4.85722573273506e-17
2357,43,12,1.0755285551056204e-16
2357,42,13,8.153200337090993e-17
2357,41,13,1.0755285551056204e-16
2357,40,13,1.249000902703301e-16
2357,39,13,1.4116312285761268e-16
2357,38,14,1.1102230246251565e-16
2357,37,14,9.020562075079397e-17
2357,36,14,1.5265566588595902e-16
2357,35,14,2.914335439641036e-16
2357,34,15,1.249000902703301e-16
2357,33,16,2.42861286636753e-16
2357,32,16,2.0469737016526324e-16
2357,31,16,3.2612801348363973e-16
2357,30,16,1.8041124150158794e-16
2357,29,16,1.8041124150158794e-16
2357,28,17,2.0469737016526324e-16
2357,27,17,2.3592239273284576e-16
2357,26,17,2.8449465006019636e-16
2357,25,18,1.457167719820518e-16
2357,24,18,2.914335439641036e-16
2357,23,18,2.1510571102112408e-16
2357,22,18,3.0531133177191805e-16
2357,21,18,2.914335439641036e-16
2357,20,18,2.42861286636753e-16
2357,19,18,4.3021142204224816e-16
2357,18,18,1.5959455978986625e-16
2357,17,18,2.684484579074109e-16
2357,16,18,2.42861286636753e-16
2357,15,18,2.636779683484747e-16
2357,14,18,3.0184188481996443e-16
2357,13,18,2.914335439641036e-16
2357,12,18,3.0531133177191805e-16
2357,11,18,2.0816681711721685e-16
2357,10,18,3.3306690738754696e-16
2357,9,18,3.400058012914542e-16
2357,8,18,2.220446049250313e-16
2357,7,19,3.0010716134398763e-16
2357,6,19,3.400058012914542e-16
2357,5,19,2.42861286636753e-16
2357,4,19,3.2612801348363973e-16
2357,3,19,2.7755575615628914e-16
2357,2,19,5.412337245047638e-16
2357,1,20,4.883246584874712e-16
2373,56,10,2.905661822261152e-17
2373,55,10,3.8163916471489756e-17
2373,54,11,5.898059818321144e-17
2373,53,11,5.117434254131581e-17
2373,52,11,3.469446951953614e-17
2373,51,11,4.163336342344337e-17
2373,50,11,6.591949208711867e-17
2373,49,11,9.367506770274758e-17
2373,48,11,5.898059818321144e-17
2373,47,11,8.326672684688674e-17
2373,46,11,1.0755285551056204e-16
2373,45,11,1.1796119636642288e-16
2373,44,11,4.85722573273506e-17
2373,43,12,1.0755285551056204e-16
2373,42,13,8.153200337090993e-17
2373,41,13,1.0755285551056204e-16
2373,40,13,1.249000902703301e-16
2373,39,13,1.4116312285761268e-16
2373,38,14,1.1102230246251565e-16
2373,37,14,9.020562075079397e-17
2373,36,14,1.5265566588595902e-16
2373,35,14,2.914335439641036e-16
2373,34,15,1.249000902703301e-16
2373,33,16,2.42861286636753e-16
2373,32,16,2.0469737016526324e-16
2373,31,16,3.2612801348363973e-16
2373,30,16,1.8041124150158794e-16
2373,29,16,1.8041124150158794e-16
2373,28,17,2.0469737016526324e-16
2373,27,17,2.3592239273284576e-16
2373,26,17,2.8449465006019636e-16
2373,25,18,1.457167719820518e-16
2373,24,18,2.914335439641036e-16
2373,23,18,2.1510571102112408e-16
2373,22,18,3.0531133177191805e-16
2373,21,18,2.914335439641036e-16
2373,20,18,2.42861286636753e-16
2373,19,18,4.3021142204224816e-16
2373,18,18,1.5959455978986625e-16
2373,17,18,2.684484579074109e-16
2373,16,18,2.42861286636753e-16
2373,15,18,2.636779683484747e-16
2373,14,18,3.0184188481996443e-16
2373,13,18,2.914335439641036e-16
2373,12,18,3.0531133177191805e-16
2373,11,18,2.0816681711721685e-16
2373,10,18,3.3306690738754696e-16
2373,9,18,3.400058012914542e-16
2373,8,18,2.220446049250313e-16
2373,7,19,3.0010716134398763e-16
2373,6,19,3.400058012914542e-16
2373,5,19,2.42861286636753e-16
2373,4,19,3.2612801348363973e-16
2373,3,19,2.7755575615628914e-16
2373,2,19,5.412337245047638e-16
2373,1,20,4.883246584874712e-16
2396,56,10,2.905661822261152e-17
2396,55,10,3.8163916471489756e-17
2396,54,11,5.898059818321144e-17
2396,53,11,5.117434254131581e-17
2396,52,11,3.469446951953614e-17
2396,51,11,4.163336342344337e-17
2396,50,11,6.591949208711867e-17
2396,49,11,9.367506770274758e-17
2396,48,11,5.898059818321144e-17
2396,47,11,8.326672684688674e-17
2396,46,11,1.0755285551056204e-16
2396,45,11,1.1796119636642288e-16
2396,44,11,4.85722573273506e-17
2396,43,12,1.0755285551056204e-16
2396,42,13,8.153200337090993e-17
2396,41,13,1.0755285551056204e-16
2396,40,13,1.249000902703301e-16
2396,39,13,1.4116312285761268e-16
2396,38,14,1.1102230246251565e-16
2396,37,14,9.020562075079397e-17
2396,36,14,1.5265566588595902e-16
2396,35,14,2.914335439641036e-16
2396,34,15,1.249000902703301e-16
2396,33,16,2.42861286636753e-16
2396,32,16,2.0469737016526324e-16
2396,31,16,3.2612801348363973e-16
2396,30,16,1.8041124150158794e-16
2396,29,16,1.8041124150158794e-16
2396,28,17,2.0469737016526324e-16
2396,27,17,2.3592239273284576e-16
2396,26,17,2.8449465006019636e-16
2396,25,18,1.457167719820518e-16
2396,24,18,2.914335439641036e-16
2396,23,18,2.1510571102112408e-16
2396,22,18,3.0531133177191805e-16
2396,21,18,2.914335439641036e-16
2396,20,18,2.42861286636753e-16
2396,19,18,4.3021142204224816e-16
2396,18,18,1.5959455978986625e-16
2396,17,18,2.684484579074109e-16
2396,16,18,2.42861286636753e-16
2396,15,18,2.636779683484747e-16
2396,14,18,3.0184188481996443e-16
2396,13,18,2.914335439641036e-16
2396,12,18,3.0531133177191805e-16
2396,11,18,2.0816681711721685e-16
2396,10,18,3.3306690738754696e-16
2396,9,18,3.400058012914542e-16
2396,8,18,2.220446049250313e-16
2396,7,19,3.0010716134398763e-16
2396,6,19,3.400058012914542e-16
2396,5,19,2.42861286636753e-16
2396,4,19,3.2612801348363973e-16
2396,3,19,2.7755575615628914e-16
2396,2,19,5.412337245047638e-16
2396,1,20,4.883246584874712e-16
2415,56,10,2.905661822261152e-17
2415,55,10,3.8163916471489756e-17
2415,54,11,5.898059818321144e-17
2415,53,11,5.117434254131581e-17
2415,52,11,3.469446951953614e-17
2415,51,11,4.163336342344337e-17
2415,50,11,6.591949208711867e-17
2415,49,11,9.367506770274758e-17
2415,48,11,5.898059818321144e-17
2415,47,11,8.326672684688674e-17
2415,46,11,1.0755285551056204e-16
2415,45,11,1.1796119636642288e-16
2415,44,11,4.85722573273506e-17
2415,43,12,1.0755285551056204e-16
2415,42,13,8.153200337090993e-17
2415,41,13,1.0755285551056204e-16
2415,40,13,1.249000902703301e-16
2415,39,13,1.4116312285761268e-16
2415,38,14,1.1102230246251565e-16
2415,37,14,9.020562075079397e-17
2415,36,14,1.5265566588595902e-16
2415,35,14,2.914335439641036e-16
2415,34,15,1.249000902703301e-16
2415,33,16,2.42861286636753e-16
2415,32,16,2.0469737016526324e-16
2415,31,16,3.2612801348363973e-16
2415,30,16,1.8041124150158794e-16
2415,29,16,1.8041124150158794e-16
2415,28,17,2.0469737016526324e-16
2415,27,17,2.3592239273284576e-16
2415,26,17,2.8449465006019636e-16
2415,25,18,1.457167719820518e-16
2415,24,18,2.914335439641036e-16
2415,23,18,2.1510571102112408e-16
2415,22,18,3.0531133177191805e-16
2415,21,18,2.914335439641036e-16
2415,20,18,2.42861286636753e-16
2415,19,18,4.3021142204224816e-16
2415,18,18,1.5959455978986625e-16
2415,17,18,2.684484579074109e-16
2415,16,18,2.42861286636753e-16
2415,15,18,2.636779683484747e-16
2415,14,18,3.0184188481996443e-16
2415,13,18,2.914335439641036e-16
2415,12,18,3.0531133177191805e-16
2415,11,18,2.0816681711721685e-16
2415,10,18,3.3306690738754696e-16
2415,9,18,3.400058012914542e-16
2415,8,18,2.220446049250313e-16
2415,7,19,3.0010716134398763e-16
2415,6,19,3.400058012914542e-16
2415,5,19,2.42861286636753e-16
2415,4,19,3.2612801348363973e-16
2415,3,19,2.7755575615628914e-16
2415,2,19,5.412337245047638e-16
2415,1,20,4.883246584874712e-16
2434,56,10,2.905661822261152e-17
2434,55,10,3.8163916471489756e-17
2434,54,11,5.898059818321144e-17
2434,53,11,5.117434254131581e-17
2434,52,11,3.469446951953614e-17
2434,51,11,4.163336342344337e-17
2434,50,11,6.591949208711867e-17
2434,49,11,9.367506770274758e-17
2434,48,11,5.898059818321144e-17
2434,47,11,8.326672684688674e-17
2434,46,11,1.0755285551056204e-16
2434,45,11,1.1796119636642288e-16
2434,44,11,4.85722573273506e-17
2434,43,12,1.0755285551056204e-16
2434,42,13,8.153200337090993e-17
2434,41,13,1.0755285551056204e-16
2434,40,13,1.249000902703301e-16
2434,39,13,1.4116312285761268e-16
2434,38,14,1.1102230246251565e-16
2434,37,14,9.020562075079397e-17
2434,36,14,1.5265566588595902e-16
2434,35,14,2.914335439641036e-16
2434,34,15,1.249000902703301e-16
2434,33,16,2.42861286636753e-16
2434,32,16,2.0469737016526324e-16
2434,31,16,3.2612801348363973e-16
2434,30,16,1.8041124150158794e-16
2434,29,16,1.8041124150158794e-16
2434,28,17,2.0469737016526324e-16
2434,27,17,2.3592239273284576e-16
2434,26,17,2.8449465006019636e-16
2434,25,18,1.457167719820518e-16
2434,24,18,2.914335439641036e-16
2434,23,18,2.1510571102112408e-16
2434,22,18,3.0531133177191805e-16
2434,21,18,2.914335439641036e-16
2434,20,18,2.42861286636753e-16
2434,19,18,4.3021142204224816e-16
2434,18,18,1.5959455978986625e-16
2434,17,18,2.684484579074109e-16
2434,16,18,2.42861286636753e-16
2434,15,18,2.636779683484747e-16
2434,14,18,3.0184188481996443e-16
2434,13,18,2.914335439641036e-16
2434,12,18,3.0531133177191805e-16
2434,11,18,2.0816681711721685e-16
2434,10,18,3.3306690738754696e-16
2434,9,18,3.400058012914542e-16
2434,8,18,2.220446049250313e-16
2434,7,19,3.0010716134398763e-16
2434,6,19,3.400058012914542e-16
2434,5,19,2.42861286636753e-16
2434,4,19,3.2612801348363973e-16
2434,3,19,2.7755575615628914e-16
2434,2,19,5.412337245047638e-16
2434,1,20,4.883246584874712e-16
2455,56,10,2.905661822261152e-17
2455,55,10,3.8163916471489756e-17
2455,54,11,5.898059818321144e-17
2455,53,11,5.117434254131581e-17
2455,52,11,3.469446951953614e-17
2455,51,11,4.163336342344337e-17
2455,50,11,6.591949208711867e-17
2455,49,11,9.367506770274758e-17
2455,48,11,5.898059818321144e-17
2455,47,11,8.326672684688674e-17
2455,46,11,1.0755285551056204e-16
2455,45,11,1.1796119636642288e-16
2455,44,11,4.85722573273506e-17
2455,43,12,1.0755285551056204e-16
2455,42,13,8.153200337090993e-17
2455,41,13,1.0755285551056204e-16
2455,40,13,1.249000902703301e-16
2455,39,13,1.4116312285761268e-16
2455,38,14,1.1102230246251565e-16
2455,37,14,9.020562075079397e-17
2455,36,14,1.5265566588595902e-16
2455,35,14,2.914335439641036e-16
2455,34,15,1.249000902703301e-16
2455,33,16,2.42861286636753e-16
2455,32,16,2.0469737016526324e-16
2455,31,16,3.2612801348363973e-16
2455,30,16,1.8041124150158794e-16
2455,29,16,1.8041124150158794e-16
2455,28,17,2.0469737016526324e-16
2455,27,17,2.3592239273284576e-16
2455,26,17,2.8449465006019636e-16
2455,25,18,1.457167719820518e-16
2455,24,18,2.914335439641036e-16
2455,23,18,2.1510571102112408e-16
2455,22,18,3.0531133177191805e-16
2455,21,18,2.914335439641036e-16
2455,20,18,2.42861286636753e-16
2455,19,18,4.3021142204224816e-16
2455,18,18,1.5959455978986625e-16
2455,17,18,2.684484579074109e-16
2455,16,18,2.42861286636753e-16
2455,15,18,2.636779683484747e-16
2455,14,18,3.0184188481996443e-16
2455,13,18,2.914335439641036e-16
2455,12,18,3.0531133177191805e-16
2455,11,18,2.0816681711721685e-16
2455,10,18,3.3306690738754696e-16
2455,9,18,3.400058012914542e-16
2455,8,18,2.220446049250313e-16
2455,7,19,3.0010716134398763e-16
2455,6,19,3.400058012914542e-16
2455,5,19,2.42861286636753e-16
2455,4,19,3.2612801348363973e-16
2455,3,19,2.7755575615628914e-16
2455,2,19,5.412337245047638e-16
2455,1,20,4.883246584874712e-16
2476,56,10,2.905661822261152e-17
2476,55,10,3.8163916471489756e-17
2476,54,11,5.898059818321144e-17
2476,53,11,5.117434254131581e-17
2476,52,11,3.469446951953614e-17
2476,51,11,4.163336342344337e-17
2476,50,11,6.591949208711867e-17
2476,49,11,9.367506770274758e-17
2476,48,11,5.898059818321144e-17
2476,47,11,8.326672684688674e-17
2476,46,11,1.0755285551056204e-16
2476,45,11,1.1796119636642288e-16
2476,44,11,4.85722573273506e-17
2476,43,12,1.0755285551056204e-16
2476,42,13,8.153200337090993e-17
2476,41,13,1.0755285551056204e-16
2476,40,13,1.249000902703301e-16
2476,39,13,1.4116312285761268e-16
2476,38,14,1.1102230246251565e-16
2476,37,14,9.020562075079397e-17
2476,36,14,1.5265566588595902e-16
2476,35,14,2.914335439641036e-16
2476,34,15,1.249000902703301e-16
2476,33,16,2.42861286636753e-16
2476,32,16,2.0469737016526324e-16
2476,31,16,3.2612801348363973e-16
2476,30,16,1.8041124150158794e-16
2476,29,16,1.8041124150158794e-16
2476,28,17,2.0469737016526324e-16
2476,27,17,2.3592239273284576e-16
2476,26,17,2.8449465006019636e-16
2476,25,18,1.457167719820518e-16
2476,24,18,2.914335439641036e-16
2476,23,18,2.1510571102112408e-16
2476,22,18,3.0531133177191805e-16
2476,21,18,2.914335439641036e-16
2476,20,18,2.42861286636753e-16
2476,19,18,4.3021142204224816e-16
2476,18,18,1.5959455978986625e-16
2476,17,18,2.684484579074109e-16
2476,16,18,2.42861286636753e-16
2476,15,18,2.636779683484747e-16
2476,14,18,3.0184188481996443e-16
2476,13,18,2.914335439641036e-16
2476,12,18,3.0531133177191805e-16
2476,11,18,2.0816681711721685e-16
2476,10,18,3.3306690738754696e-16
2476,9,18,3.400058012914542e-16
2476,8,18,2.220446049250313e-16
2476,7,19,3.0010716134398763e-16
2476,6,19,3.400058012914542e-16
2476,5,19,2.42861286636753e-16
2476,4,19,3.2612801348363973e-16
2476,3,19,2.7755575615628914e-16
2476,2,19,5.412337245047638e-16
2476,1,20,4.883246584874712e-16
2499,56,10,4.5102810375396984e-17
2499,55,10,3.122502256758253e-17
2499,54,11,3.469446951953614e-17
2499,53,11,2.949029909160572e-17
2499,52,11,6.591949208711867e-17
2499,51,11,4.423544863740858e-17
2499,50,11,2.7755575615628914e-17
2499,49,11,7.632783294297951e-17
2499,48,11,6.982261990806649e-17
2499,47,11,1.235990476633475e-16
2499,46,11,8.500145032286355e-17
2499,45,11,8.326672684688674e-17
2499,44,11,5.551115123125783e-17
2499,43,12,7.632783294297951e-17
2499,42,13,6.938893903907228e-17
2499,41,13,1.0408340855860843e-16
2499,40,13,6.938893903907228e-17
2499,39,13,9.627715291671279e-17
2499,38,14,3.8163916471489756e-17
2499,37,14,8.066464163292153e-17
2499,36,14,7.632783294297951e-17
2499,35,14,1.942890293094024e-16
2499,34,15,1.0234868508263162e-16
2499,33,16,1.1796119636642288e-16
2499,32,16,9.194034422677078e-17
2499,31,16,9.71445146547012e-17
2499,30,16,6.418476861114186e-17
2499,29,16,6.591949208711867e-17
2499,28,17,1.3530843112619095e-16
2499,27,17,1.9081958235744878e-16
2499,26,17,9.367506770274758e-17
2499,25,18,9.86623976961809e-17
2499,24,18,1.491862189340054e-16
2499,23,18,4.5102810375396984e-17
2499,22,18,1.1449174941446927e-16
2499,21,18,1.6479873021779667e-16
2499,20,18,1.6653345369377348e-16
2499,19,18,2.5500435096859064e-16
2499,18,18,1.0408340855860843e-16
2499,17,18,2.1510571102112408e-16
2499,16,18,2.0122792321330962e-16
2499,15,18,7.632783294297951e-17
2499,14,18,2.255140518769849e-16
2499,13,18,9.367506770274758e-17
2499,12,18,1.734723475976807e-16
2499,11,18,1.5092094240998222e-16
2499,10,18,2.0122792321330962e-16
2499,9,18,1.5265566588595902e-16
2499,8,18,1.5092094240998222e-16
2499,7,19,2.1510571102112408e-16
2499,6,19,1.6653345369377348e-16
2499,5,19,2.1163626406917047e-16
2499,4,19,2.3245294578089215e-16
2499,3,19,1.3183898417423734e-16
2499,2,19,1.734723475976807e-16
2499,1,20,2.8622937353617317e-16
2520,56,10,4.5102810375396984e-17
2520,55,10,3.122502256758253e-17
2520,54,11,3.469446951953614e-17
2520,53,11,2.949029909160572e-17
2520,52,11,6.591949208711867e-17
2520,51,11,4.423544863740858e-17
2520,50,11,2.7755575615628914e-17
2520,49,11,7.632783294297951e-17
2520,48,11,6.982261990806649e-17
2520,47,11,1.235990476633475e-16
2520,46,11,8.500145032286355e-17
2520,45,11,8.326672684688674e-17
2520,44,11,5.551115123125783e-17
2520,43,12,7.632783294297951e-17
2520,42,13,6.938893903907228e-17
2520,41,13,1.0408340855860843e-16
2520,40,13,6.938893903907228e-17
2520,39,13,9.627715291671279e-17
2520,38,14,3.8163916471489756e-17
2520,37,14,8.066464163292153e-17
2520,36,14,7.632783294297951e-17
2520,35,14,1.942890293094024e-16
2520,34,15,1.0234868508263162e-16
2520,33,16,1.1796119636642288e-16
2520,32,16,9.194034422677078e-17
2520,31,16,9.71445146547012e-17
2520,30,16,6.418476861114186e-17
2520,29,16,6.591949208711867e-17
2520,28,17,1.3530843112619095e-16
2520,27,17,1.9081958235744878e-16
2520,26,17,9.367506770274758e-17
2520,25,17,1.3530843112619095e-16
2520,24,17,6.071532165918825e-17
2520,23,17,9.703609443745265e-17
2520,22,17,8.326672684688674e-17
2520,21,17,1.0234868508263162e-16
2520,20,18,1.0408340855860843e-16
2520,19,18,1.491862189340054e-16
2520,18,18,1.1102230246251565e-16
2520,17,18,1.2836953722228372e-16
2520,16,18,1.1449174941446927e-16
2520,15,18,1.491862189340054e-16
2520,14,18,1.3183898417423734e-16
2520,13,18,1.942890293094024e-16
2520,12,18,1.8041124150158794e-16
2520,11,18,1.734723475976807e-16
2520,10,18,1.3877787807814457e-16
2520,9,18,1.3530843112619095e-16
2520,8,18,1.3530843112619095e-16
2520,7,19,1.3877787807814457e-16
2520,6,19,1.491862189340054e-16
2520,5,19,9.71445146547012e-17
2520,4,19,2.255140518769849e-16
2520,3,19,2.5673907444456745e-16
2520,2,19,1.3530843112619095e-16
2520,1,20,2.706168622523819e-16
2536,56,10,4.5102810375396984e-17
2536,55,10,3.122502256758253e-17
2536,54,11,3.469446951953614e-17
2536,53,11,2.949029909160572e-17
2536,52,11,6.591949208711867e-17
2536,51,11,4.423544863740858e-17
2536,50,11,2.7755575615628914e-17
2536,49,11,7.632783294297951e-17
2536,48,11,6.982261990806649e-17
2536,47,11,1.235990476633475e-16
2536,46,11,8.500145032286355e-17
2536,45,11,8.326672684688674e-17
2536,44,11,5.551115123125783e-17
2536,43,12,7.632783294297951e-17
2536,42,13,6.938893903907228e-17
2536,41,13,1.0408340855860843e-16
2536,40,13,6.938893903907228e-17
2536,39,13,9.627715291671279e-17
2536,38,14,3.8163916471489756e-17
2536,37,14,8.066464163292153e-17
2536,36,14,7.632783294297951e-17
2536,35,14,1.942890293094024e-16
2536,34,15,1.0234868508263162e-16
2536,33,16,1.1796119636642288e-16
2536,32,16,9.194034422677078e-17
2536,31,16,9.71445146547012e-17
2536,30,16,6.418476861114186e-17
2536,29,16,6.591949208711867e-17
2536,28,17,1.3530843112619095e-16
2536,27,17,1.9081958235744878e-16
2536,26,17,9.367506770274758e-17
2536,25,17,1.3530843112619095e-16
2536,24,17,6.071532165918825e-17
2536,23,17,9.703609443745265e-17
2536,22,17,8.326672684688674e-17
2536,21,17,1.0234868508263162e-16
2536,20,18,1.0408340855860843e-16
2536,19,18,1.491862189340054e-16
2536,18,18,1.1102230246251565e-16
2536,17,18,1.2836953722228372e-16
2536,16,18,1.1449174941446927e-16
2536,15,18,1.491862189340054e-16
2536,14,18,1.3183898417423734e-16
2536,13,18,1.942890293094024e-16
2536,12,18,1.8041124150158794e-16
2536,11,18,1.734723475976807e-16
2536,10,18,1.3877787807814457e-16
2536,9,18,1.3530843112619095e-16
2536,8,18,1.3530843112619095e-16
2536,7,19,1.3877787807814457e-16
2536,6,19,1.491862189340054e-16
2536,5,19,9.71445146547012e-17
2536,4,19,2.255140518769849e-16
2536,3,19,2.5673907444456745e-16
2536,2,19,1.3530843112619095e-16
2536,1,20,2.706168622523819e-16
2558,56,10,4.5102810375396984e-17
2558,55,10,3.122502256758253e-17
2558,54,11,3.469446951953614e-17
2558,53,11,2.949029909160572e-17
2558,52,11,6.591949208711867e-17
2558,51,11,4.423544863740858e-17
2558,50,11,2.7755575615628914e-17
2558,49,11,7.632783294297951e-17
2558,48,11,6.982261990806649e-17
2558,47,11,1.235990476633475e-16
2558,46,11,8.500145032286355e-17
2558,45,11,8.326672684688674e-17
2558,44,11,5.551115123125783e-17
2558,43,12,7.632783294297951e-17
2558,42,13,6.938893903907228e-17
2558,41,13,1.0408340855860843e-16
2558,40,13,6.938893903907228e-17
2558,39,13,9.627715291671279e-17
2558,38,14,3.8163916471489756e-17
2558,37,14,8.066464163292153e-17
2558,36,14,7.632783294297951e-17
2558,35,14,1.942890293094024e-16
2558,34,15,1.0234868508263162e-16
2558,33,16,1.1796119636642288e-16
2558,32,16,9.194034422677078e-17
2558,31,16,9.71445146547012e-17
2558,30,16,6.418476861114186e-17
2558,29,16,6.591949208711867e-17
2558,28,17,1.3530843112619095e-16
2558,27,17,1.9081958235744878e-16
2558,26,17,9.367506770274758e-17
2558,25,17,1.3530843112619095e-16
2558,24,17,6.071532165918825e-17
2558,23,17,9.703609443745265e-17
2558,22,17,8.326672684688674e-17
2558,21,17,1.0234868508263162e-16
2558,20,18,1.0408340855860843e-16
2558,19,18,1.491862189340054e-16
2558,18,18,1.1102230246251565e-16
2558,17,18,1.2836953722228372e-16
2558,16,18,1.1449174941446927e-16
2558,15,18,1.491862189340054e-16
2558,14,18,1.3183898417423734e-16
2558,13,18,1.942890293094024e-16
2558,12,18,1.8041124150158794e-16
2558,11,18,1.734723475976807e-16
2558,10,18,1.3877787807814457e-16
2558,9,18,1.3530843112619095e-16
2558,8,18,1.3530843112619095e-16
2558,7,19,1.3877787807814457e-16
2558,6,19,1.491862189340054e-16
2558,5,19,9.71445146547012e-17
2558,4,19,2.255140518769849e-16
2558,3,19,2.5673907444456745e-16
2558,2,19,1.3530843112619095e-16
2558,1,20,2.706168622523819e-16
2580,56,10,4.5102810375396984e-17
2580,55,10,3.122502256758253e-17
2580,54,11,3.469446951953614e-17
2580,53,11,2.949029909160572e-17
2580,52,11,6.591949208711867e-17
2580,51,11,4.423544863740858e-17
2580,50,11,2.7755575615628914e-17
2580,49,11,7.632783294297951e-17
2580,48,11,6.982261990806649e-17
2580,47,11,1.235990476633475e-16
2580,46,11,8.500145032286355e-17
2580,45,11,8.326672684688674e-17
2580,44,11,5.551115123125783e-17
2580,43,12,7.632783294297951e-17
2580,42,13,6.938893903907228e-17
2580,41,13,1.0408340855860843e-16
2580,40,13,6.938893903907228e-17
2580,39,13,9.627715291671279e-17
2580,38,14,3.8163916471489756e-17
2580,37,14,8.066464163292153e-17
2580,36,14,7.632783294297951e-17
2580,35,14,1.942890293094024e-16
2580,34,15,1.0234868508263162e-16
2580,33,16,1.1796119636642288e-16
2580,32,16,9.194034422677078e-17
2580,31,16,9.71445146547012e-17
2580,30,16,6.418476861114186e-17
2580,29,16,6.591949208711867e-17
2580,28,17,1.3530843112619095e-16
2580,27,17,1.9081958235744878e-16
2580,26,17,9.367506770274758e-17
2580,25,17,1.3530843112619095e-16
2580,24,17,6.071532165918825e-17
2580,23,17,9.703609443745265e-17
2580,22,17,8.326672684688674e-17
2580,21,17,1.0234868508263162e-16
2580,20,18,1.0408340855860843e-16
2580,19,18,1.491862189340054e-16
2580,18,18,1.1102230246251565e-16
2580,17,18,1.2836953722228372e-16
2580,16,18,1.1449174941446927e-16
2580,15,18,1.491862189340054e-16
2580,14,18,1.3183898417423734e-16
2580,13,18,1.942890293094024e-16
2580,12,18,1.8041124150158794e-16
2580,11,18,1.734723475976807e-16
2580,10,18,1.3877787807814457e-16
2580,9,18,1.3530843112619095e-16
2580,8,18,1.3530843112619095e-16
2580,7,19,1.3877787807814457e-16
2580,6,19,1.491862189340054e-16
