model,period,cost,origin,source_target,normal_requested_quantity,own_shares,observed_daily_return,return_threshold
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2016-05-24,0.9991542432740561,16600,65500,-0.006170834686586635,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2016-05-25,0.9991536906187782,16600,65500,-0.0006535947712419388,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2016-05-26,0.9991536906187782,16600,65500,0.0,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2016-05-27,0.9991542432740561,16600,65500,0.0006540222367561466,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2016-05-30,0.9991547952080173,16600,65500,0.0006535947712418277,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2018-02-23,0.880432303063609,15800,51300,0.005437469105288972,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2018-10-09,0.9999114112906301,59200,32900,0.0020951810835079243,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2018-10-10,0.9993781418879417,59100,32900,-0.0005973715651134137,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2018-10-11,0.7455456717133438,38100,32900,-0.05140466228332341,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2019-02-28,0.9988883852088619,37400,45600,-0.0019073569482289665,0.01
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,2019-09-03,0.9998274098927243,18100,68800,0.0010245901639345245,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2020-09-28,0.6133129033062856,14300,15600,0.002155636990730736,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2020-09-29,0.6147158028689385,14300,15600,0.0023661002366099915,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-06-08,0.8506542342851955,38400,2800,-0.00794100964265454,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-06-09,0.8491729040561786,38300,2800,0.0015246807699638154,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-06-10,0.8492431699724492,38000,2800,0.006470028544243611,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-06-11,0.4984621510713048,21300,2800,-0.009264511249763574,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-06-30,0.2627622666097679,11600,1000,0.005933014354067012,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-11-10,0.5308874326840418,17100,11000,-0.0050844010575553655,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-11-24,0.8638322472061917,17900,27100,0.002206177296430134,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-11-25,0.8640975793192353,18000,27100,-0.0038022813688213253,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-11-26,0.863923593043238,18200,27100,-0.008437123342707853,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-11-29,0.8638945421086524,18200,27100,-0.0014181523500810256,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-11-30,0.8638197695353461,18300,27100,-0.0036518563603166188,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-12-01,0.8638737820940889,18200,27100,0.0026471187130931995,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-12-02,0.8639152943328963,18200,27100,0.002030869212022779,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-12-03,0.8641017152018602,18000,27100,0.00912038913660318,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-12-06,0.8640810327053151,18000,27100,-0.0010042177144005127,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2021-12-07,0.8641967555722337,17900,27100,0.005629272215520675,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2022-05-13,0.8762092604908959,43600,14600,0.007846114907618329,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2022-05-16,0.8756434505413346,44000,14600,-0.007785032646911105,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2022-06-07,0.8700914738346434,50800,5300,0.001436781609195359,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2024-02-19,0.8926146508282248,45000,25200,0.00803093396787613,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2024-02-20,0.8921791917128357,44800,25200,0.0035408675125405686,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-04-09,0.9995453883895076,29600,62500,0.00965147453083115,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-06-09,0.5132696664694991,26400,19400,0.002257902659307476,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-06-11,0.5898501701425436,33200,19400,0.008056394763343189,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-06-12,0.5898031195352751,33100,19400,0.0004995004995007601,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-06-13,0.44361572949508565,20300,19400,-0.00649026460309543,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-06-16,0.5530326977324542,30000,19400,0.002512562814070307,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-06-18,0.4156688995634899,18600,19400,0.0007520681875157198,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-06-26,0.9958378719568699,28300,61700,-0.0037490627343164107,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-06-27,0.9867981520437058,27600,61700,-0.005770195684897228,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-06-30,0.986860241150895,27500,61700,0.004794347716376546,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-01,0.9868797270810814,27500,61700,0.0015067805123052391,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-02,0.9868926856242198,27400,61700,0.0010030090270811698,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-03,0.9869667032871501,27300,61700,0.005761523046092121,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-04,0.9870208769234805,27200,61700,0.004234122042341415,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-07,0.9869635025155421,27300,61700,-0.004464285714285698,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-08,0.9870714540751326,27100,61700,0.008470353761833582,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-09,0.9870620009071946,27100,61700,-0.0007411067193676679,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-10,0.9871247621666925,26900,61700,0.004944375772558907,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-11,0.9871683339705031,26900,61700,0.0034440344403441348,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-14,0.9871652314814857,26900,61700,-0.00024515812699177353,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-15,0.9871652314814857,26900,61700,0.0,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-16,0.9871372414197062,26900,61700,-0.002206964198136374,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-17,0.9872392795249032,26700,61700,0.00811010076185803,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-18,0.9873306466337624,26500,61700,0.00731350560702082,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2025-07-21,0.9874057923389257,26400,61700,0.006050338818973877,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2026-01-19,0.8660486113431608,27100,46400,0.0004116073266104969,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2026-01-20,0.8658724825998257,27200,46400,-0.0029548332629801832,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2026-01-21,0.8659584442003502,27200,46400,0.0012701100762066986,0.01
ABLATE_100_NO_REBOUND,evaluation,BASE,2026-01-22,0.8659154808018891,27200,46400,-0.0006342494714588476,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2020-09-28,0.6123294790175323,14300,15500,0.002155636990730736,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2020-09-29,0.6138248956895863,14300,15500,0.0023661002366099915,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-06-08,0.8507449316347463,38200,2800,-0.00794100964265454,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-06-09,0.8498715501267375,38100,2800,0.0015246807699638154,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-06-10,0.8499378752648028,37800,2800,0.006470028544243611,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-06-11,0.48295092583560173,20500,2800,-0.009264511249763574,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-06-30,0.2597895707404359,11300,1000,0.005933014354067012,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-11-10,0.5234118163214304,16600,10900,-0.0050844010575553655,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-11-24,0.8637704468372225,17500,27100,0.002206177296430134,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-11-25,0.8642348533895472,17600,27100,-0.0038022813688213253,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-11-26,0.8640645436793637,17800,27100,-0.008437123342707853,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-11-29,0.8640361104107392,17800,27100,-0.0014181523500810256,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-11-30,0.8639629326364904,17900,27100,-0.0036518563603166188,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-12-01,0.864015792452743,17800,27100,0.0026471187130931995,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-12-02,0.8640564213008455,17800,27100,0.002030869212022779,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-12-03,0.8642389023441714,17600,27100,0.00912038913660318,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-12-06,0.8642186547690442,17600,27100,-0.0010042177144005127,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2021-12-07,0.8643319510979188,17500,27100,0.005629272215520675,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2022-05-13,0.8759377919019821,43100,14600,0.007846114907618329,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2022-05-16,0.8757689779897431,43400,14600,-0.007785032646911105,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2022-06-07,0.8705219087248431,50200,5300,0.001436781609195359,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2024-02-19,0.891838926183206,44300,24800,0.00803093396787613,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2024-02-20,0.8918552103955195,44100,24800,0.0035408675125405686,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-04-09,0.9992940921677025,28800,61000,0.00965147453083115,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-05,0.4304741705738191,17400,20100,0.0025163563160544022,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-06,0.43076509687253306,17400,20100,0.0005020080321285203,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-09,0.5235510305648926,25500,20100,0.002257902659307476,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-11,0.6044928420572622,32400,20100,0.008056394763343189,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-12,0.6045786474936372,32400,20100,0.0004995004995007601,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-13,0.4527935872009925,19400,20100,-0.00649026460309543,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-16,0.56574628397839,29200,20100,0.002512562814070307,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-26,0.9959689441616165,26100,61700,-0.0037490627343164107,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-27,0.9867883553566523,25400,61700,-0.005770195684897228,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-06-30,0.9868504935647125,25300,61700,0.004794347716376546,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-01,0.9868699948988835,25200,61700,0.0015067805123052391,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-02,0.9868829636844685,25200,61700,0.0010030090270811698,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-03,0.9869570398277767,25100,61700,0.005761523046092121,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-04,0.9870112562408795,25000,61700,0.004234122042341415,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-07,0.9869538365281006,25100,61700,-0.004464285714285698,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-08,0.9870618733102781,24900,61700,0.008470353761833582,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-09,0.9870524126828839,24900,61700,-0.0007411067193676679,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-10,0.9871152234549327,24800,61700,0.004944375772558907,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-11,0.9871588296159103,24700,61700,0.0034440344403441348,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-14,0.9871557246809778,24700,61700,-0.00024515812699177353,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-15,0.9871557246809778,24700,61700,0.0,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-16,0.9871277125494704,24700,61700,-0.002206964198136374,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-17,0.9872298310827758,24500,61700,0.00811010076185803,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-18,0.987321270144707,24400,61700,0.00731350560702082,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2025-07-21,0.9873964749829951,24200,61700,0.006050338818973877,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2026-01-19,0.8666975843941662,26300,45300,0.0004116073266104969,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2026-01-20,0.8665978748919629,26400,45300,-0.0029548332629801832,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2026-01-21,0.8666832317216299,26300,45300,0.0012701100762066986,0.01
ABLATE_100_NO_REBOUND,evaluation,STRESS,2026-01-22,0.8666405705363193,26400,45300,-0.0006342494714588476,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,BASE,2015-02-16,0.7107531213166243,15600,24400,0.008388776395718889,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,BASE,2015-02-17,0.7135650117384137,15500,24400,0.00889271371199074,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,BASE,2015-02-25,0.974098183867993,30600,24400,-0.01535399488200162,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,BASE,2015-09-29,0.8823319997488259,45000,19100,-0.0193133047210301,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,BASE,2015-09-30,0.8832665747067664,44800,19100,0.0068771491090966475,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,BASE,2018-10-09,0.8977661438136744,50100,33100,0.0020951810835079243,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,BASE,2018-10-10,0.8977783502830076,50100,33100,-0.0005973715651134137,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,BASE,2018-10-11,0.6828683315936782,32400,33100,-0.05140466228332341,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,BASE,2019-02-28,0.9283001771963874,31800,45900,-0.0019073569482289665,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2015-02-16,0.7096718227755776,15600,24300,0.008388776395718889,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2015-02-17,0.712639304572536,15600,24300,0.00889271371199074,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2015-02-25,0.9752833438487087,30800,24300,-0.01535399488200162,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2015-09-29,0.8824360846893851,45000,19000,-0.0193133047210301,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2015-09-30,0.8827224110447724,44700,19000,0.0068771491090966475,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2018-10-09,0.8985550670024782,49500,32700,0.0020951810835079243,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2018-10-10,0.898090239849592,49500,32700,-0.0005973715651134137,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2018-10-11,0.6824147030412465,31900,32700,-0.05140466228332341,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2019-02-28,0.9278590691271734,31300,45300,-0.0019073569482289665,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2019-09-10,0.9761057698491432,17900,65200,-0.0027247956403270157,0.01
ABLATE_100_NO_REBOUND,earlier_diagnostic,STRESS,2019-09-11,0.9760439198426695,18000,65200,-0.0072031793343269035,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2020-09-28,0.6645595907552543,16800,15800,0.002155636990730736,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2020-09-29,0.6661260607337199,16900,15800,0.0023661002366099915,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-06-08,0.999187921625483,46200,2800,-0.00794100964265454,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-06-09,0.9974131043040563,46000,2800,0.0015246807699638154,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-06-10,0.9974296912550037,45700,2800,0.006470028544243611,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-06-11,0.5809735955762775,25700,2800,-0.009264511249763574,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-06-30,0.3010485053244252,13800,700,0.005933014354067012,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-11-10,0.6035664768753396,20500,11800,-0.0050844010575553655,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-11-24,0.9984459971060239,21500,31000,0.002206177296430134,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-11-25,0.9988499645850532,21600,31000,-0.0038022813688213253,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-11-26,0.9988401903818727,21800,31000,-0.008437123342707853,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-11-29,0.9988385451723248,21900,31000,-0.0014181523500810256,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-11-30,0.9988342931225564,21900,31000,-0.0036518563603166188,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-12-01,0.998837367162087,21900,31000,0.0026471187130931995,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-12-02,0.9988397207977968,21800,31000,0.002030869212022779,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-12-03,0.9988501952966615,21600,31000,0.00912038913660318,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-12-06,0.9988490408120163,21700,31000,-0.0010042177144005127,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2021-12-07,0.9988554762324201,21500,31000,0.005629272215520675,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2022-05-13,0.9991200910727472,52500,14800,0.007846114907618329,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2022-05-16,0.9986996663416162,52900,14800,-0.007785032646911105,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2022-06-07,0.9990288342245761,59100,6300,0.001436781609195359,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2024-02-19,0.9997923293020183,54200,25600,0.00803093396787613,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2024-02-20,0.9991306800652018,53900,25600,0.0035408675125405686,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-04-09,0.9995526339357087,30000,63400,0.00965147453083115,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-06-09,0.42201973125047954,23000,15200,0.002257902659307476,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-06-11,0.5130085347029426,31100,15200,0.008056394763343189,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-06-12,0.5130109407419743,31100,15200,0.0004995004995007601,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-06-16,0.46934654468881715,27300,15200,0.002512562814070307,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-06-26,0.9992347902249809,34000,57400,-0.0037490627343164107,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-06-27,0.9885238234644587,33200,57400,-0.005770195684897228,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-06-30,0.9885779562639964,33100,57400,0.004794347716376546,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-01,0.9885949448919268,33000,57400,0.0015067805123052391,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-02,0.9886062425960119,33000,57400,0.0010030090270811698,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-03,0.9886707724897817,32800,57400,0.005761523046092121,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-04,0.9887180006618899,32700,57400,0.004234122042341415,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-07,0.9886679820452126,32800,57400,-0.004464285714285698,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-08,0.9887620924139537,32600,57400,0.008470353761833582,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-09,0.9887538514811417,32600,57400,-0.0007411067193676679,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-10,0.9888085638450567,32400,57400,0.004944375772558907,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-11,0.9888465468266555,32300,57400,0.0034440344403441348,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-14,0.9888438423088795,32300,57400,-0.00024515812699177353,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-15,0.9888438423088795,32300,57400,0.0,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-16,0.9888194424979537,32400,57400,-0.002206964198136374,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-17,0.9889083908293095,32100,57400,0.00811010076185803,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-18,0.9889880336323845,31900,57400,0.00731350560702082,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-07-21,0.9890535341390824,31700,57400,0.006050338818973877,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-12-19,0.9994241631345704,19400,64700,0.00428449014567267,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-12-22,0.999108174168046,19200,64700,0.008959044368600733,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-12-23,0.9991100539827192,19100,64700,0.0021141649048626032,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-12-24,0.9991132315455321,19100,64700,0.0035864978902953037,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-12-25,0.9991149046156577,19000,64700,0.001891948707168467,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-12-26,0.999118231887572,19000,64700,0.003776751993285643,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-12-29,0.9991143476275215,19000,64700,-0.004389632107023367,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-12-30,0.999116201534151,19000,64700,0.002099517111064486,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2025-12-31,0.9991124859268198,19100,64700,-0.004190236748376153,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-15,0.8317904376515509,17500,52100,0.0018495684340320562,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-16,0.8325505331943513,17700,52100,-0.0032820512820512793,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-19,0.9612189130932296,30600,52100,0.0004116073266104969,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-20,0.9611373060392537,30600,52100,-0.0029548332629801832,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-21,0.9611846898360075,30600,52100,0.0012701100762066986,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-22,0.9611610123897539,30600,52100,-0.0006342494714588476,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-23,0.814844317782483,18200,52100,-0.004865665326845847,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-26,0.8149979434477822,18100,52100,0.001700680272108901,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-27,0.8149339245721985,18100,52100,-0.0004244482173174635,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-28,0.8154129889586094,18100,52100,0.0031847133757960666,0.01
ABLATE_100_CORE_ONLY,evaluation,BASE,2026-01-29,0.8167726621653217,18000,52100,0.009100529100529053,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2020-09-28,0.6631721831297607,16800,15700,0.002155636990730736,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2020-09-29,0.6648483519263182,16800,15700,0.0023661002366099915,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-06-08,0.9992436285160209,45900,2800,-0.00794100964265454,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-06-09,0.9981906803295234,45800,2800,0.0015246807699638154,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-06-10,0.9982022905165792,45500,2800,0.006470028544243611,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-06-11,0.5625020806428886,24600,2800,-0.009264511249763574,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-06-30,0.29746635405168,13600,700,0.005933014354067012,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-11-10,0.594892255280718,19800,11700,-0.0050844010575553655,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-11-24,0.9985787756137693,21000,31100,0.002206177296430134,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-11-25,0.9992185872772507,21100,31100,-0.0038022813688213253,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-11-26,0.9992119435432826,21300,31100,-0.008437123342707853,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-11-29,0.9992108252552327,21300,31100,-0.0014181523500810256,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-11-30,0.9992079350304297,21400,31100,-0.0036518563603166188,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-12-01,0.9992100245329378,21300,31100,0.0026471187130931995,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-12-02,0.9992116243559408,21300,31100,0.002030869212022779,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-12-03,0.9992187440963388,21100,31100,0.00912038913660318,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-12-06,0.9992179593708364,21100,31100,-0.0010042177144005127,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2021-12-07,0.9992223336429175,21000,31100,0.005629272215520675,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2022-05-13,0.998517241470886,51800,14800,0.007846114907618329,0.01
ABLATE_100_CORE_ONLY,evaluation,STRESS,2022-05-16,0.9985694711070724,52200,14800,-0.007785032646911105,0.01
