date,panic_budget,learned_budget,panic_sd,learned_sd,optimal_tail_loss,selected_tail_loss,optimal_budget_lower,optimal_budget_upper,linear_programs,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,panic_state,learned_state,target,panic_reference_return,learned_reference_return
2016-12-21,0.9395786168108501,0.06042138318914991,0.005408600339672927,0.006283610347317045,0.009912944828990567,0.009912944828990588,0.9395786168107799,0.9395786168108501,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2016-12-01,2016-12-01,2015-12-07,242,0.0,0.0,0.0,0.0,0.0
2016-12-22,0.9395786168108501,0.06042138318914991,0.005408600339672927,0.006283610347317045,0.009912944828990567,0.009912944828990588,0.9395786168107799,0.9395786168108501,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2016-12-01,2016-12-01,2015-12-07,242,0.0,0.0,0.0,0.0,0.0
2016-12-23,0.9395786168108501,0.06042138318914991,0.005408600339672927,0.006283610347317045,0.009912944828990567,0.009912944828990588,0.9395786168107799,0.9395786168108501,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2016-12-01,2016-12-01,2015-12-07,242,0.0,0.0,0.0,0.0,0.0
2016-12-26,0.9395786168108501,0.06042138318914991,0.005408600339672927,0.006283610347317045,0.009912944828990567,0.009912944828990588,0.9395786168107799,0.9395786168108501,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2016-12-01,2016-12-01,2015-12-07,242,0.0,0.0,0.0,0.0,0.0
2016-12-27,0.9395786168108501,0.06042138318914991,0.005408600339672927,0.006283610347317045,0.009912944828990567,0.009912944828990588,0.9395786168107799,0.9395786168108501,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2016-12-01,2016-12-01,2015-12-07,242,0.0,0.0,0.0,0.0,0.0
2016-12-28,0.9395786168108501,0.06042138318914991,0.005408600339672927,0.006283610347317045,0.009912944828990567,0.009912944828990588,0.9395786168107799,0.9395786168108501,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2016-12-01,2016-12-01,2015-12-07,242,0.0,0.0,0.0,0.0,0.0
2016-12-29,0.9395786168108501,0.06042138318914991,0.005408600339672927,0.006283610347317045,0.009912944828990567,0.009912944828990588,0.9395786168107799,0.9395786168108501,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2016-12-01,2016-12-01,2015-12-07,242,0.0,0.0,0.0,0.0,0.0
2016-12-30,0.9395786168108501,0.06042138318914991,0.005408600339672927,0.006283610347317045,0.009912944828990567,0.009912944828990588,0.9395786168107799,0.9395786168108501,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2016-12-01,2016-12-01,2015-12-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-03,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,True,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-04,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-05,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-06,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-09,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-10,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-11,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-12,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-13,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-16,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-17,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-18,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-19,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-20,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-23,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-24,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-25,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-01-26,0.5789305313430891,0.42106946865691086,0.005408600339672926,0.005066922360508466,0.009523144315153541,0.009523144315153541,0.5789305313430891,0.5789305313430891,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-01-03,2017-01-03,2016-01-07,242,0.0,0.0,0.0,0.0,0.0
2017-02-03,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,True,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-06,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-07,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-08,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-09,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-10,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-13,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-14,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-15,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-16,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-17,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-20,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-21,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-22,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-23,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-24,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-27,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-02-28,0.9999999999999997,3.3306690738754696e-16,0.0038316972863098307,0.005066922360508465,0.0017628392233691539,0.0017628392233691567,0.9999999999999997,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-02,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-03,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-06,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-07,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-08,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-09,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-10,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-13,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-14,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-15,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-16,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-17,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-20,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-21,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-22,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-23,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-24,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-27,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-28,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-29,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-30,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-03-31,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508463,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
2017-04-05,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-06,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-07,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-10,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-11,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-12,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-13,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-14,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-17,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-18,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-19,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-20,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-21,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-24,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-25,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-26,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-27,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-04-28,0.9999999999999997,3.3306690738754696e-16,0.0,0.005066922360508461,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
2017-05-02,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-03,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-04,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-05,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-08,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-09,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-10,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-11,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-12,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-15,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-16,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
2017-05-17,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,1.0,3.3306690738754696e-16,0.0,0.0
2017-05-18,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,1.0,3.3306690738754696e-16,0.0,-0.0016634484425482876
2017-05-19,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,1.0,3.3306690738754696e-16,0.0,0.0017600296966320261
2017-05-22,0.9999999999999997,3.3306690738754696e-16,0.0,0.004950003247839598,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2017-05-02,2017-02-03,2016-05-04,242,0.0,1.0,3.3306690738754696e-16,0.0,0.0008784687172860295
