first_fit_index,first_fit_origin,feature,factor_chinese,knot_number,standardized_value,curve_prediction,weighted_contribution
2357,2022-02-07,mom20,二十日涨跌,12,-1.613903293824738,0.015625679599100085,0.0019532099498875107
2357,2022-02-07,mom20,二十日涨跌,13,-1.5715908897207063,0.0033885876062464413,0.00042357345078080516
2357,2022-02-07,mom20,二十日涨跌,14,-1.0454595640777782,0.0033885876062464413,0.00042357345078080516
2357,2022-02-07,mom20,二十日涨跌,15,-1.0407836170430096,-0.0043605331210456585,-0.0005450666401307073
2357,2022-02-07,mom20,二十日涨跌,16,-0.7788329981439867,-0.0043605331210456585,-0.0005450666401307073
2357,2022-02-07,mom20,二十日涨跌,17,-0.776288457485344,-0.006091185654550542,-0.0007613982068188178
2357,2022-02-07,mom20,二十日涨跌,18,-0.5642727153228125,-0.006091185654550542,-0.0007613982068188178
2357,2022-02-07,mom20,二十日涨跌,19,-0.5620699312008585,-0.007225466075469572,-0.0009031832594336965
2357,2022-02-07,mom20,二十日涨跌,20,0.35433994583609757,-0.007225466075469572,-0.0009031832594336965
2357,2022-02-07,mom20,二十日涨跌,21,0.3583557451603594,-0.014526804125770797,-0.0018158505157213497
2357,2022-02-07,mom20,二十日涨跌,22,0.6297636535913568,-0.014526804125770797,-0.0018158505157213497
2357,2022-02-07,mom20,二十日涨跌,23,0.6349322311621481,-0.016259508768870525,-0.0020324385961088156
2357,2022-02-07,mom20,二十日涨跌,24,3.0685428973679065,-0.016259508768870525,-0.0020324385961088156
2357,2022-02-07,sma120,一百二十日均线偏离,1,-2.7777239221196304,-0.014890829921966494,-0.0018613537402458117
2357,2022-02-07,sma120,一百二十日均线偏离,2,-0.20228780155880519,-0.014890829921966494,-0.0018613537402458117
2357,2022-02-07,sma120,一百二十日均线偏离,3,-0.19897283785603023,-0.011002723059096164,-0.0013753403823870206
2357,2022-02-07,sma120,一百二十日均线偏离,4,-0.19692470497546494,-0.005181692633770481,-0.0006477115792213102
2357,2022-02-07,sma120,一百二十日均线偏离,5,1.0051735791899419,-0.005181692633770481,-0.0006477115792213102
2357,2022-02-07,sma120,一百二十日均线偏离,6,1.0285207216060874,0.008287441682478516,0.0010359302103098145
2357,2022-02-07,sma120,一百二十日均线偏离,7,1.1161621916141002,0.008287441682478516,0.0010359302103098145
2357,2022-02-07,sma120,一百二十日均线偏离,8,1.1161640509721813,0.015447111619620963,0.0019308889524526204
2357,2022-02-07,sma120,一百二十日均线偏离,9,3.1218082042436315,0.015447111619620963,0.0019308889524526204
2357,2022-02-07,vol20,二十日波动,1,-1.608934386128858,0.06260260431102993,0.007825325538878741
2357,2022-02-07,vol20,二十日波动,2,-1.604498538652436,0.06260260431102993,0.007825325538878741
2357,2022-02-07,vol20,二十日波动,3,-1.597013961517691,0.03826022155085591,0.004782527693856988
2357,2022-02-07,vol20,二十日波动,4,-1.525412790740934,0.031639163345787674,0.003954895418223459
2357,2022-02-07,vol20,二十日波动,5,-1.519848178751473,0.031639163345787674,0.003954895418223459
2357,2022-02-07,vol20,二十日波动,6,-1.5182477783208586,0.029051708957195867,0.0036314636196494833
2357,2022-02-07,vol20,二十日波动,7,-1.4976469010957172,0.029051708957195867,0.0036314636196494833
2357,2022-02-07,vol20,二十日波动,8,-1.4959619628763257,0.026559015599042512,0.003319876949880314
2357,2022-02-07,vol20,二十日波动,9,-1.4739951456180733,0.026559015599042512,0.003319876949880314
2357,2022-02-07,vol20,二十日波动,10,-1.4722422590563613,0.018640687954128314,0.0023300859942660393
2357,2022-02-07,vol20,二十日波动,11,-1.4720657003994764,0.018640687954128314,0.0023300859942660393
2357,2022-02-07,vol20,二十日波动,12,-1.4565225368638872,-0.002678128994339615,-0.0003347661242924519
2357,2022-02-07,vol20,二十日波动,13,0.36630378287508325,-0.002678128994339615,-0.0003347661242924519
2357,2022-02-07,vol20,二十日波动,14,0.3671559518736255,-0.00973005222241393,-0.0012162565278017413
2357,2022-02-07,vol20,二十日波动,15,1.0640734405652423,-0.00973005222241393,-0.0012162565278017413
2357,2022-02-07,vol20,二十日波动,16,1.0676891433406568,-0.014982275024569894,-0.0018727843780712368
2357,2022-02-07,vol20,二十日波动,17,1.5806693128700104,-0.014982275024569894,-0.0018727843780712368
2357,2022-02-07,vol20,二十日波动,18,1.5874056339516545,-0.02656569521637472,-0.00332071190204684
2357,2022-02-07,vol20,二十日波动,19,1.6646517883894578,-0.02656569521637472,-0.00332071190204684
2357,2022-02-07,vol20,二十日波动,20,1.671494797956426,-0.03140988042112399,-0.003926235052640499
2357,2022-02-07,vol20,二十日波动,21,2.666200899827178,-0.03140988042112399,-0.003926235052640499
2499,2022-09-01,log_holding_days,持仓时间对数,1,-2.1779870677223316,-0.010654097242880274,-0.0013317621553600343
2499,2022-09-01,log_holding_days,持仓时间对数,2,-0.33541371887038907,-0.010654097242880274,-0.0013317621553600343
2499,2022-09-01,log_holding_days,持仓时间对数,3,-0.25310101872166546,-0.011492779263868446,-0.0014365974079835558
2499,2022-09-01,log_holding_days,持仓时间对数,4,-0.17689136180452408,-0.018006753468422572,-0.0022508441835528215
2499,2022-09-01,log_holding_days,持仓时间对数,5,0.24007264196957012,-0.018006753468422572,-0.0022508441835528215
2499,2022-09-01,log_holding_days,持仓时间对数,6,0.287911954371228,-0.020825735387476042,-0.0026032169234345053
2499,2022-09-01,log_holding_days,持仓时间对数,7,1.3196674764647252,-0.020825735387476042,-0.0026032169234345053
2499,2022-09-01,cycle_return,含分红浮盈浮亏,1,-1.7590474621165912,-0.009130295504376443,-0.0011412869380470554
2499,2022-09-01,cycle_return,含分红浮盈浮亏,2,0.17980967477888485,-0.009130295504376443,-0.0011412869380470554
2499,2022-09-01,cycle_return,含分红浮盈浮亏,3,0.17999847383564502,-0.009325885996738299,-0.0011657357495922873
2499,2022-09-01,cycle_return,含分红浮盈浮亏,4,0.1884944123930223,-0.009325885996738299,-0.0011657357495922873
2499,2022-09-01,cycle_return,含分红浮盈浮亏,5,0.18960278719065457,-0.01416849539819155,-0.0017710619247739438
2499,2022-09-01,cycle_return,含分红浮盈浮亏,6,0.22251258870742527,-0.01416849539819155,-0.0017710619247739438
2499,2022-09-01,cycle_return,含分红浮盈浮亏,7,0.22388465131070326,-0.014978427565893657,-0.0018723034457367072
2499,2022-09-01,cycle_return,含分红浮盈浮亏,8,0.4612348718913984,-0.014978427565893657,-0.0018723034457367072
2499,2022-09-01,cycle_return,含分红浮盈浮亏,9,0.47739059319787464,-0.022120029581601964,-0.0027650036977002455
2499,2022-09-01,cycle_return,含分红浮盈浮亏,10,0.49491351956403595,-0.022120029581601964,-0.0027650036977002455
2499,2022-09-01,cycle_return,含分红浮盈浮亏,11,0.5175487241934192,-0.026686658322983683,-0.0033358322903729604
2499,2022-09-01,cycle_return,含分红浮盈浮亏,12,0.6121766783053294,-0.026686658322983683,-0.0033358322903729604
2499,2022-09-01,cycle_return,含分红浮盈浮亏,13,0.6193192490279023,-0.03265626003214356,-0.004082032504017945
2499,2022-09-01,cycle_return,含分红浮盈浮亏,14,0.8901736671427362,-0.03265626003214356,-0.004082032504017945
2499,2022-09-01,cycle_return,含分红浮盈浮亏,15,0.8968627711622509,-0.03421002947778366,-0.004276253684722958
2499,2022-09-01,cycle_return,含分红浮盈浮亏,16,1.0028242598350023,-0.03421002947778366,-0.004276253684722958
2499,2022-09-01,cycle_return,含分红浮盈浮亏,17,1.0055718928399218,-0.03752260713500254,-0.004690325891875318
2499,2022-09-01,cycle_return,含分红浮盈浮亏,18,3.0804027868807142,-0.03752260713500254,-0.004690325891875318
2499,2022-09-01,cycle_return,含分红浮盈浮亏,19,3.221088436941705,-0.0384908149291954,-0.004811351866149425
2499,2022-09-01,cycle_return,含分红浮盈浮亏,20,3.2492255669539,-0.03996145621181264,-0.00499518202647658
2499,2022-09-01,cycle_drawdown,持仓回撤,1,-3.0109096298161737,0.0016912608176712154,0.00021140760220890193
2499,2022-09-01,cycle_drawdown,持仓回撤,2,-2.5988949575993354,0.0016912608176712154,0.00021140760220890193
2499,2022-09-01,cycle_drawdown,持仓回撤,3,-2.473096408282924,-0.002836271335168093,-0.0003545339168960116
2499,2022-09-01,cycle_drawdown,持仓回撤,4,-2.451927443196495,-0.002836271335168093,-0.0003545339168960116
2499,2022-09-01,cycle_drawdown,持仓回撤,5,-2.443451765823144,-0.004821529324777369,-0.0006026911655971711
2499,2022-09-01,cycle_drawdown,持仓回撤,6,-2.180280971963142,-0.004821529324777369,-0.0006026911655971711
2499,2022-09-01,cycle_drawdown,持仓回撤,7,-2.158297879626879,-0.005140113550220157,-0.0006425141937775196
2499,2022-09-01,cycle_drawdown,持仓回撤,8,-2.1053973574665883,-0.005140113550220157,-0.0006425141937775196
2499,2022-09-01,cycle_drawdown,持仓回撤,9,-2.076846354070437,-0.00803158305029234,-0.0010039478812865425
2499,2022-09-01,cycle_drawdown,持仓回撤,10,-0.9246002962733406,-0.00803158305029234,-0.0010039478812865425
2499,2022-09-01,cycle_drawdown,持仓回撤,11,-0.9224191051248352,-0.018156823416280596,-0.0022696029270350745
2499,2022-09-01,cycle_drawdown,持仓回撤,12,0.9072656979562894,-0.018156823416280596,-0.0022696029270350745
2499,2022-09-01,cycle_drawdown,持仓回撤,13,0.9084935455827079,-0.022022971206308015,-0.002752871400788502
2499,2022-09-01,cycle_drawdown,持仓回撤,14,0.9854452120256256,-0.022022971206308015,-0.002752871400788502
2499,2022-09-01,entry_mode,入场模式,1,0.0,-0.016945170667863656,-0.002118146333482957
2499,2022-09-01,mom5,五日涨跌,1,-2.661491639811589,-0.012731116153959275,-0.0015913895192449094
2499,2022-09-01,mom5,五日涨跌,2,0.39765657882760613,-0.012731116153959275,-0.0015913895192449094
2499,2022-09-01,mom5,五日涨跌,3,0.39800150065796996,-0.01710418202964489,-0.002138022753705611
2499,2022-09-01,mom5,五日涨跌,4,0.7534313461526397,-0.01710418202964489,-0.002138022753705611
2499,2022-09-01,mom5,五日涨跌,5,0.754544917841996,-0.019677450568645786,-0.0024596813210807232
2499,2022-09-01,mom5,五日涨跌,6,0.797541766896752,-0.019677450568645786,-0.0024596813210807232
2499,2022-09-01,mom5,五日涨跌,7,0.8000953677745912,-0.02482039220449191,-0.0031025490255614887
2499,2022-09-01,mom5,五日涨跌,8,0.8007802099715534,-0.02482039220449191,-0.0031025490255614887
2499,2022-09-01,mom5,五日涨跌,9,0.8020581962576601,-0.026952140098289355,-0.0033690175122861694
2499,2022-09-01,mom5,五日涨跌,10,1.1563283969763143,-0.026952140098289355,-0.0033690175122861694
2499,2022-09-01,mom5,五日涨跌,11,1.1641161054196945,-0.03419414324928775,-0.004274267906160969
2499,2022-09-01,mom5,五日涨跌,12,1.949002689067659,-0.03419414324928775,-0.004274267906160969
2499,2022-09-01,mom5,五日涨跌,13,1.9574757046441984,-0.06050416765233014,-0.007563020956541267
2499,2022-09-01,mom5,五日涨跌,14,2.4120929168656238,-0.06050416765233014,-0.007563020956541267
2499,2022-09-01,mom5,五日涨跌,15,2.4190705853287664,-0.06206253817689129,-0.007757817272111411
2499,2022-09-01,mom5,五日涨跌,16,3.974414697071285,-0.06206253817689129,-0.007757817272111411
2499,2022-09-01,mom20,二十日涨跌,1,-2.996219153782852,0.07564236244456934,0.009455295305571168
2499,2022-09-01,mom20,二十日涨跌,2,-2.5524549466708075,0.07564236244456934,0.009455295305571168
2499,2022-09-01,mom20,二十日涨跌,3,-2.5374380732898967,0.06890230964099343,0.00861278870512418
2499,2022-09-01,mom20,二十日涨跌,4,-2.228742325936537,0.06890230964099343,0.00861278870512418
2499,2022-09-01,mom20,二十日涨跌,5,-2.2256595927313474,0.05328775892016858,0.006660969865021072
2499,2022-09-01,mom20,二十日涨跌,6,-2.149385835043372,0.05328775892016858,0.006660969865021072
2499,2022-09-01,mom20,二十日涨跌,7,-2.1464142182565418,0.053008533409730385,0.006626066676216298
2499,2022-09-01,mom20,二十日涨跌,8,-2.043375079495509,0.053008533409730385,0.006626066676216298
2499,2022-09-01,mom20,二十日涨跌,9,-2.0421893688144377,0.048790813796967834,0.006098851724620979
2499,2022-09-01,mom20,二十日涨跌,10,-1.8160447655418375,0.048790813796967834,0.006098851724620979
2499,2022-09-01,mom20,二十日涨跌,11,-1.6807237313420091,0.014014652208410574,0.0017518315260513218
2499,2022-09-01,mom20,二十日涨跌,12,-1.6711752294178928,0.003802315598658723,0.00047528944983234037
2499,2022-09-01,mom20,二十日涨跌,13,-1.6664360257452777,0.003802315598658723,0.00047528944983234037
2499,2022-09-01,mom20,二十日涨跌,14,-1.6211962532791306,-0.00663862891565958,-0.0008298286144574475
2499,2022-09-01,mom20,二十日涨跌,15,-1.1767245229230543,-0.00663862891565958,-0.0008298286144574475
2499,2022-09-01,mom20,二十日涨跌,16,-1.1761336297843945,-0.009245083766690112,-0.001155635470836264
2499,2022-09-01,mom20,二十日涨跌,17,-1.0845095298937375,-0.009245083766690112,-0.001155635470836264
2499,2022-09-01,mom20,二十日涨跌,18,-1.0770988061417766,-0.010449508852971426,-0.0013061886066214282
2499,2022-09-01,mom20,二十日涨跌,19,-0.7735916939282713,-0.010449508852971426,-0.0013061886066214282
2499,2022-09-01,mom20,二十日涨跌,20,-0.7708711101452078,-0.013901580421317635,-0.0017376975526647044
2499,2022-09-01,mom20,二十日涨跌,21,0.38704675284860046,-0.013901580421317635,-0.0017376975526647044
2499,2022-09-01,mom20,二十日涨跌,22,0.39105752057800347,-0.015081366364091365,-0.0018851707955114207
2499,2022-09-01,mom20,二十日涨跌,23,0.41268760607138344,-0.015081366364091365,-0.0018851707955114207
2499,2022-09-01,mom20,二十日涨跌,24,0.4156178500985862,-0.019629863340046304,-0.002453732917505788
2499,2022-09-01,mom20,二十日涨跌,25,0.7587639533422438,-0.019629863340046304,-0.002453732917505788
2499,2022-09-01,mom20,二十日涨跌,26,0.7610760422953144,-0.02636848694031794,-0.0032960608675397427
2499,2022-09-01,mom20,二十日涨跌,27,0.7671862224646314,-0.02636848694031794,-0.0032960608675397427
2499,2022-09-01,mom20,二十日涨跌,28,0.7690891664193086,-0.02979325502634772,-0.003724156878293465
2499,2022-09-01,mom20,二十日涨跌,29,0.8123204952082788,-0.02979325502634772,-0.003724156878293465
2499,2022-09-01,mom20,二十日涨跌,30,0.8148151292547576,-0.034705728785001666,-0.004338216098125208
2499,2022-09-01,mom20,二十日涨跌,31,1.0554092854951154,-0.034705728785001666,-0.004338216098125208
2499,2022-09-01,mom20,二十日涨跌,32,1.0685177636045078,-0.03640330036826752,-0.00455041254603344
2499,2022-09-01,mom20,二十日涨跌,33,1.630819985910425,-0.03640330036826752,-0.00455041254603344
2499,2022-09-01,mom20,二十日涨跌,34,1.645931990049894,-0.0505089735802917,-0.006313621697536463
2499,2022-09-01,mom20,二十日涨跌,35,1.8338845208792134,-0.0505089735802917,-0.006313621697536463
2499,2022-09-01,mom20,二十日涨跌,36,1.8346865518499054,-0.053354527238768455,-0.006669315904846057
2499,2022-09-01,mom20,二十日涨跌,37,3.286374919823553,-0.053354527238768455,-0.006669315904846057
2499,2022-09-01,sma120,一百二十日均线偏离,1,-2.947311324750887,0.17400006226650067,0.021750007783312583
2499,2022-09-01,sma120,一百二十日均线偏离,2,-2.876442954898636,0.12818759294316667,0.016023449117895834
2499,2022-09-01,sma120,一百二十日均线偏离,3,-2.5704520697390274,0.12818759294316667,0.016023449117895834
2499,2022-09-01,sma120,一百二十日均线偏离,4,-2.4482011803056105,0.11565733727810651,0.014457167159763314
2499,2022-09-01,sma120,一百二十日均线偏离,5,-2.204010535286333,0.09365875870069605,0.011707344837587006
2499,2022-09-01,sma120,一百二十日均线偏离,6,-2.126754095361207,0.08422696952271423,0.010528371190339279
2499,2022-09-01,sma120,一百二十日均线偏离,7,-2.0792683798800025,0.08267080103359181,0.010333850129198976
2499,2022-09-01,sma120,一百二十日均线偏离,8,-1.961028251626175,0.07064461816591536,0.00883057727073942
2499,2022-09-01,sma120,一百二十日均线偏离,9,-1.8293769203663923,0.07064461816591536,0.00883057727073942
2499,2022-09-01,sma120,一百二十日均线偏离,10,-1.8209828962454344,0.05575260312863535,0.006969075391079419
2499,2022-09-01,sma120,一百二十日均线偏离,11,-1.7772732212043527,0.05575260312863535,0.006969075391079419
2499,2022-09-01,sma120,一百二十日均线偏离,12,-1.7507745818420581,0.0487795343007269,0.006097441787590863
2499,2022-09-01,sma120,一百二十日均线偏离,13,-1.697692601396195,0.0487795343007269,0.006097441787590863
2499,2022-09-01,sma120,一百二十日均线偏离,14,-1.6948269522183663,0.046750768064717445,0.005843846008089681
2499,2022-09-01,sma120,一百二十日均线偏离,15,-1.6391425165209883,0.046750768064717445,0.005843846008089681
2499,2022-09-01,sma120,一百二十日均线偏离,16,-1.6291953079564134,0.04494050505050503,0.005617563131313129
2499,2022-09-01,sma120,一百二十日均线偏离,17,-1.6219377411463696,0.03293576241577231,0.004116970301971539
2499,2022-09-01,sma120,一百二十日均线偏离,18,-1.6169837253371195,0.029124234083125745,0.003640529260390718
2499,2022-09-01,sma120,一百二十日均线偏离,19,-1.6029528232694663,0.029124234083125745,0.003640529260390718
2499,2022-09-01,sma120,一百二十日均线偏离,20,-1.5818385635259837,-0.008219417394621169,-0.001027427174327646
2499,2022-09-01,sma120,一百二十日均线偏离,21,-0.6831117183277514,-0.008219417394621169,-0.001027427174327646
2499,2022-09-01,sma120,一百二十日均线偏离,22,-0.6741188518292371,-0.013702875300680161,-0.0017128594125850201
2499,2022-09-01,sma120,一百二十日均线偏离,23,0.5819757918230917,-0.013702875300680161,-0.0017128594125850201
2499,2022-09-01,sma120,一百二十日均线偏离,24,0.593729464487274,-0.019494778465761538,-0.0024368473082201922
2499,2022-09-01,sma120,一百二十日均线偏离,25,1.1210650617247475,-0.019494778465761538,-0.0024368473082201922
2499,2022-09-01,sma120,一百二十日均线偏离,26,1.1374470951661344,-0.025963614167007723,-0.0032454517708759654
2499,2022-09-01,sma120,一百二十日均线偏离,27,1.2042248946412693,-0.025963614167007723,-0.0032454517708759654
2499,2022-09-01,sma120,一百二十日均线偏离,28,1.2098363977658293,-0.034212802278812855,-0.004276600284851607
2499,2022-09-01,sma120,一百二十日均线偏离,29,1.3921114215006876,-0.034212802278812855,-0.004276600284851607
2499,2022-09-01,sma120,一百二十日均线偏离,30,1.4000121135588175,-0.04331514117937532,-0.005414392647421915
2499,2022-09-01,sma120,一百二十日均线偏离,31,1.6669129338039435,-0.04331514117937532,-0.005414392647421915
2499,2022-09-01,sma120,一百二十日均线偏离,32,1.670986188177918,-0.04705912469033851,-0.005882390586292314
2499,2022-09-01,sma120,一百二十日均线偏离,33,1.6744706628587043,-0.05314129418703814,-0.006642661773379768
2499,2022-09-01,sma120,一百二十日均线偏离,34,2.3920601467719345,-0.05314129418703814,-0.006642661773379768
2499,2022-09-01,sma120,一百二十日均线偏离,35,2.477586036568187,-0.0773331089304401,-0.009666638616305012
2499,2022-09-01,sma120,一百二十日均线偏离,36,2.5947787867798078,-0.0773331089304401,-0.009666638616305012
2499,2022-09-01,sma120,一百二十日均线偏离,37,2.7860290216874044,-0.09353256890338771,-0.011691571112923464
2499,2022-09-01,sma120,一百二十日均线偏离,38,2.791707432340873,-0.09353256890338771,-0.011691571112923464
2499,2022-09-01,sma120,一百二十日均线偏离,39,2.816875069765908,-0.09459848098549806,-0.011824810123187257
2499,2022-09-01,sma120,一百二十日均线偏离,40,2.8169026952917964,-0.09459848098549806,-0.011824810123187257
2499,2022-09-01,sma120,一百二十日均线偏离,41,2.84769222211286,-0.11143102983638109,-0.013928878729547636
2499,2022-09-01,sma120,一百二十日均线偏离,42,2.859540692440517,-0.11440051709272903,-0.014300064636591128
2499,2022-09-01,sma120,一百二十日均线偏离,43,3.3085836986373502,-0.11440051709272903,-0.014300064636591128
2499,2022-09-01,vol20,二十日波动,1,-1.5908190906747564,0.06260260431102993,0.007825325538878741
2499,2022-09-01,vol20,二十日波动,2,-1.5863281940512541,0.06260260431102993,0.007825325538878741
2499,2022-09-01,vol20,二十日波动,3,-1.5787507328419976,0.03826022155085591,0.004782527693856988
2499,2022-09-01,vol20,二十日波动,4,-1.5062609870179382,0.031639163345787674,0.003954895418223459
2499,2022-09-01,vol20,二十日波动,5,-1.5006273178425662,0.031639163345787674,0.003954895418223459
2499,2022-09-01,vol20,二十日波动,6,-1.4990070563416242,0.029051708957195867,0.0036314636196494833
2499,2022-09-01,vol20,二十日波动,7,-1.478150520930224,0.029051708957195867,0.0036314636196494833
2499,2022-09-01,vol20,二十日波动,8,-1.4764446725212117,0.026559015599042512,0.003319876949880314
2499,2022-09-01,vol20,二十日波动,9,-1.4542052456746999,0.026559015599042512,0.003319876949880314
2499,2022-09-01,vol20,二十日波动,10,-1.4524306056801517,0.018640687954128314,0.0023300859942660393
2499,2022-09-01,vol20,二十日波动,11,-1.4522518559191941,0.018640687954128314,0.0023300859942660393
2499,2022-09-01,vol20,二十日波动,12,-1.43651580074337,-0.003103435786843627,-0.0003879294733554534
2499,2022-09-01,vol20,二十日波动,13,-1.4317808108506553,-0.003103435786843627,-0.0003879294733554534
2499,2022-09-01,vol20,二十日波动,14,-1.4165522770383396,-0.007874705815622078,-0.0009843382269527597
2499,2022-09-01,vol20,二十日波动,15,-1.1473280284975116,-0.007874705815622078,-0.0009843382269527597
2499,2022-09-01,vol20,二十日波动,16,-1.146509384745782,-0.012016724303881414,-0.0015020905379851768
2499,2022-09-01,vol20,二十日波动,17,-0.6479297784427882,-0.012016724303881414,-0.0015020905379851768
2499,2022-09-01,vol20,二十日波动,18,-0.6417214316581243,-0.016963485513397502,-0.0021204356891746877
2499,2022-09-01,vol20,二十日波动,19,1.6383677914895292,-0.016963485513397502,-0.0021204356891746877
2499,2022-09-01,vol20,二十日波动,20,1.6451877107408515,-0.02656569521637472,-0.00332071190204684
2499,2022-09-01,vol20,二十日波动,21,1.723392494829384,-0.02656569521637472,-0.00332071190204684
2499,2022-09-01,vol20,二十日波动,22,1.7303204265768655,-0.04180339507243165,-0.005225424384053956
2499,2022-09-01,vol20,二十日波动,23,1.8124851047266661,-0.04180339507243165,-0.005225424384053956
2499,2022-09-01,vol20,二十日波动,24,1.816695778730341,-0.06348773878540104,-0.00793596734817513
2499,2022-09-01,vol20,二十日波动,25,1.8327940075856994,-0.06348773878540104,-0.00793596734817513
2499,2022-09-01,vol20,二十日波动,26,1.8444589115815786,-0.07569512307498943,-0.00946189038437368
2499,2022-09-01,vol20,二十日波动,27,2.15605398852593,-0.07569512307498943,-0.00946189038437368
2499,2022-09-01,vol20,二十日波动,28,2.297206212263188,-0.08952844181459561,-0.011191055226824452
2520,2022-10-10,log_holding_days,持仓时间对数,1,-2.1621270300156623,-0.007983412084018307,-0.0009979265105022883
2520,2022-10-10,log_holding_days,持仓时间对数,2,0.2486520732135225,-0.007983412084018307,-0.0009979265105022883
2520,2022-10-10,log_holding_days,持仓时间对数,3,0.29634734483502617,-0.009038848675311977,-0.001129856084413997
2520,2022-10-10,log_holding_days,持仓时间对数,4,0.341922112189151,-0.01566337008123308,-0.001957921260154135
2520,2022-10-10,log_holding_days,持仓时间对数,5,0.3855569292051709,-0.018840984822233297,-0.002355123102779162
2520,2022-10-10,log_holding_days,持仓时间对数,6,0.42741022805304785,-0.019061509447592502,-0.0023826886809490628
2520,2022-10-10,log_holding_days,持仓时间对数,7,0.4676217916457252,-0.020031109561433173,-0.0025038886951791466
2520,2022-10-10,log_holding_days,持仓时间对数,8,1.3249963241529294,-0.020031109561433173,-0.0025038886951791466
2520,2022-10-10,cycle_return,含分红浮盈浮亏,1,-1.7117995385507139,-0.009136937416978082,-0.0011421171771222602
2520,2022-10-10,cycle_return,含分红浮盈浮亏,2,0.25806884034954175,-0.009136937416978082,-0.0011421171771222602
2520,2022-10-10,cycle_return,含分红浮盈浮亏,3,0.2582606591714657,-0.009325885996738299,-0.0011657357495922873
2520,2022-10-10,cycle_return,含分红浮盈浮亏,4,0.26689248685736455,-0.009325885996738299,-0.0011657357495922873
2520,2022-10-10,cycle_return,含分红浮盈浮亏,5,0.2680185896651876,-0.013083945873378489,-0.0016354932341723111
2520,2022-10-10,cycle_return,含分红浮盈浮亏,6,0.5439953205776712,-0.013083945873378489,-0.0016354932341723111
2520,2022-10-10,cycle_return,含分红浮盈浮亏,7,0.560409446164516,-0.022120029581601964,-0.0027650036977002455
2520,2022-10-10,cycle_return,含分红浮盈浮亏,8,0.5782126447074315,-0.022120029581601964,-0.0027650036977002455
2520,2022-10-10,cycle_return,含分红浮盈浮亏,9,0.6012098903532629,-0.02567704290618127,-0.0032096303632726587
2520,2022-10-10,cycle_return,含分红浮盈浮亏,10,2.9763583985745607,-0.02567704290618127,-0.0032096303632726587
2520,2022-10-10,cycle_return,含分红浮盈浮亏,11,3.079272218198222,-0.028030712869218277,-0.0035038391086522846
2520,2022-10-10,cycle_return,含分红浮盈浮亏,12,3.2050557755160334,-0.028030712869218277,-0.0035038391086522846
2520,2022-10-10,cycle_return,含分红浮盈浮亏,13,3.3479916361044624,-0.0384908149291954,-0.004811351866149425
2520,2022-10-10,cycle_return,含分红浮盈浮亏,14,3.376578808222145,-0.03996145621181264,-0.00499518202647658
2520,2022-10-10,cycle_drawdown,持仓回撤,1,-3.0684228374506834,0.011445723584803768,0.001430715448100471
2520,2022-10-10,cycle_drawdown,持仓回撤,2,-2.4643801305863984,0.011445723584803768,0.001430715448100471
2520,2022-10-10,cycle_drawdown,持仓回撤,3,-2.4570899906055828,0.002176242181695743,0.0002720302727119679
2520,2022-10-10,cycle_drawdown,持仓回撤,4,-2.360213479132625,0.002176242181695743,0.0002720302727119679
2520,2022-10-10,cycle_drawdown,持仓回撤,5,-2.3558528928949625,-0.003404560047107586,-0.00042557000588844826
2520,2022-10-10,cycle_drawdown,持仓回撤,6,-2.2197349745550525,-0.003404560047107586,-0.00042557000588844826
2520,2022-10-10,cycle_drawdown,持仓回撤,7,-2.1972739343798633,-0.005140113550220157,-0.0006425141937775196
2520,2022-10-10,cycle_drawdown,持仓回撤,8,-2.1432232696528297,-0.005140113550220157,-0.0006425141937775196
2520,2022-10-10,cycle_drawdown,持仓回撤,9,-2.11405152145137,-0.006087333173109067,-0.0007609166466386334
2520,2022-10-10,cycle_drawdown,持仓回撤,10,-0.9367537782584554,-0.006087333173109067,-0.0007609166466386334
2520,2022-10-10,cycle_drawdown,持仓回撤,11,-0.9345251645008026,-0.009861530160814699,-0.0012326912701018373
2520,2022-10-10,cycle_drawdown,持仓回撤,12,-0.8166466841078205,-0.009861530160814699,-0.0012326912701018373
2520,2022-10-10,cycle_drawdown,持仓回撤,13,-0.8165270586611724,-0.015698889481817583,-0.001962361185227198
2520,2022-10-10,cycle_drawdown,持仓回撤,14,0.9402583650614241,-0.015698889481817583,-0.001962361185227198
2520,2022-10-10,cycle_drawdown,持仓回撤,15,0.942138079425248,-0.016485882119477817,-0.002060735264934727
2520,2022-10-10,cycle_drawdown,持仓回撤,16,1.0148191961939481,-0.016485882119477817,-0.002060735264934727
2520,2022-10-10,entry_mode,入场模式,1,0.0,-0.013593102466557311,-0.001699137808319664
2520,2022-10-10,mom5,五日涨跌,1,-2.7423397114467813,-0.027946593199361543,-0.003493324149920193
2520,2022-10-10,mom5,五日涨跌,2,-2.150687638467852,-0.027946593199361543,-0.003493324149920193
2520,2022-10-10,mom5,五日涨跌,3,-1.9775745624028642,-0.01798982123903072,-0.00224872765487884
2520,2022-10-10,mom5,五日涨跌,4,-1.426575078879873,-0.01798982123903072,-0.00224872765487884
2520,2022-10-10,mom5,五日涨跌,5,-1.4201654117956313,-0.01731498627987957,-0.002164373284984946
2520,2022-10-10,mom5,五日涨跌,6,-0.5407359783381891,-0.01731498627987957,-0.002164373284984946
