cost,model,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target
STRESS,PRICE_RIDGE_H20,0.3042237018000021,0.04088678458766828,0.04898015218950866,0.13367410674457955,0.3664146586226939,-0.32472679514031483,1604,0.49105059503856874,46,2657.0596400000004,7269.799999999941,False,5.752553988713771e-11,0.004801840073925631,False
STRESS,PRICE_ET_H20,-0.1814584284000027,-0.02975768491453773,-0.023372116668781275,0.11663133606846,-0.2003931143776177,-0.4633632717278075,1604,0.5224702165863913,41,1290.38568,3585.49999999999,False,5.582023732131347e-11,-0.06584262942828037,False
STRESS,FUNDING_RIDGE_H20,-0.19687686339999966,-0.03253733849547847,-0.03139725935924539,0.057910898229292324,-0.5421649520083617,-0.24982523971961815,1604,0.09325981378094639,15,593.9726800000001,1591.6999999999625,False,3.467448550509289e-11,-0.06862228300922112,False
STRESS,FUNDING_ET_H20,-0.20262527279999942,-0.033585273516822264,-0.026766189771513117,0.12120488520455848,-0.22083424877091049,-0.4524327402365803,1604,0.5065103722572694,41,1332.4545600000001,3661.199999999962,False,5.32054400537163e-11,-0.06967021803056492,False
STRESS,SEVEN_RIDGE_H20,-0.22888161319999942,-0.03845495096807311,-0.03639178378785142,0.07500551149654665,-0.48518812900205266,-0.3184121476807218,1604,0.18109212310287215,13,354.22263999999996,959.7999999999766,False,2.8194335754960775e-11,-0.07453989548181575,False
STRESS,SEVEN_ET_H20,-0.15054730639999972,-0.024316341634208965,-0.016935722596022256,0.12352492509719804,-0.13710368642357845,-0.43568264594251654,1604,0.5412087170939377,37,1224.76128,3341.9999999999905,False,5.076117304270156e-11,-0.06040128614795161,False
STRESS,REGULAR_RIDGE_H20,-0.2357394386000001,-0.03975001646481701,-0.038080105216785246,0.07032455639158627,-0.5414908699138442,-0.297778175593479,1604,0.1711611813708884,10,302.48772,827.1999999999724,False,5.007905201637186e-11,-0.07583496097855966,False
STRESS,REGULAR_ET_H20,-0.16662514800000358,-0.027125171893615373,-0.01961359392883853,0.12518680858817746,-0.15667460613490566,-0.422305703569269,1604,0.5469171035192587,38,1186.0296,3262.999999999977,False,5.547917680814862e-11,-0.06321011640735802,False
STRESS,ALL_RIDGE_H20,-0.16832319859999936,-0.027424504627118092,-0.023965056761492645,0.08755487337683075,-0.27371470984086205,-0.3126955503779197,1604,0.29942034896154374,21,653.03972,1744.299999999968,False,3.680611371237319e-11,-0.06350944914086074,False
STRESS,ALL_ET_H20,-0.1571540034,-0.025465034248795322,-0.01823462450950334,0.12252593927890677,-0.14882256456729312,-0.4475513424621823,1604,0.538222204272891,34,1075.60068,2943.0999999999794,False,4.2803094402188435e-11,-0.06154997876253797,False
STRESS,T1_PRIMARY_ALL,-0.11339007159999902,-0.01799371215409918,-0.01412721180328142,0.08971650791105532,-0.1574650210113739,-0.29900861992557703,1604,0.3364844148440424,27,902.21432,2482.099999999967,False,4.439471013029106e-11,-0.054078656667841826,False
STRESS,T2_REGULAR_ALL_TENOR,-0.20936179340000083,-0.034821536371341,-0.032954946645923605,0.07043785374873496,-0.46785847228508814,-0.2997079969087496,1604,0.19576066733450115,17,565.25868,1561.5999999999863,False,4.172306944383308e-11,-0.07090648088508364,False
STRESS,T3_SEVEN_DISCLOSURE,-0.22610796000000072,-0.03793393686496379,-0.036089301302633665,0.07175080001921134,-0.5029811694499674,-0.31514044239142935,1604,0.19919803228869992,19,567.692,1577.9999999999875,False,3.518607627484016e-11,-0.07401888137870644,False
STRESS,T4_FUNDING,-0.2378109939999992,-0.04014315964437074,-0.03878686938015965,0.06596941008433138,-0.5879523453457719,-0.3015849406673518,1604,0.17686361532831676,20,621.2988,1739.3999999999778,False,4.2518877307884395e-11,-0.07622810415811339,False
STRESS,T5_PRICE,0.11165413960000102,0.016097953364285943,0.025435783495941926,0.13772784024959794,0.18468149540315018,-0.385445441809085,1604,0.5372883005577541,48,2282.7720799999997,6275.399999999945,False,7.889866537880152e-11,-0.019986991149456703,False
STRESS,BUY_HOLD,0.26485864240000195,0.036084944513742646,0.05169164368473765,0.18016774072774588,0.28690843031022767,-0.4097147841252319,1604,0.9532622781788082,2,171.47152,483.99999999998965,False,6.184563972055912e-11,0.0,False
