date,panic_state,learned_state,target,panic_budget,learned_budget,panic_cycle_risk,learned_cycle_risk,panic_mature_cycles,learned_mature_cycles,panic_squared_loss_sum,learned_squared_loss_sum,panic_latest_maturity,learned_latest_maturity,risk_update_scheduled,last_successful_risk_origin,risk_status
2020-12-07,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-08,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-09,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-10,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-11,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-14,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-15,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-16,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-17,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-18,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-21,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-22,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-23,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-24,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-25,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-28,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-29,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-30,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2020-12-31,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2020-12-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-04,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,True,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-05,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-06,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-07,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-08,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-11,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-12,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-13,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-14,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-15,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-18,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-19,0.0,1.0,0.5185207262891318,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-20,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-21,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-22,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-25,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-26,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-27,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-28,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-01-29,0.0,0.0,0.0,0.4814792737108682,0.5185207262891318,0.04318170755978336,0.040096945289485486,10,13,0.018911258545565163,0.01890871030167189,2020-02-18,2020-09-11,False,2021-01-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-01,0.0,0.0,0.0,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,True,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-02,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-03,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-04,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-05,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-08,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-09,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-10,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-18,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-19,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-22,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-23,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-24,0.0,1.0,0.5271266506270089,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-25,0.0,0.0,0.0,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-02-26,0.0,0.0,0.0,0.472873349372991,0.5271266506270089,0.04318170755978336,0.038737329370752006,10,14,0.018911258545565163,0.01890871030167189,2020-02-18,2021-01-21,False,2021-02-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-01,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,True,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-02,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-03,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-04,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-05,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-08,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-09,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-10,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-11,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-12,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-15,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-16,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-17,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-18,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-19,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-22,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-23,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-24,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-25,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-26,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-29,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-30,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-03-31,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-03-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-01,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,True,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-02,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-06,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-07,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-08,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-09,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-12,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-13,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-14,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-15,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-16,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-19,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-20,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-21,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-22,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-23,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-26,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-27,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-28,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-29,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-04-30,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-04-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-05-06,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,True,2021-05-06,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-05-07,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-05-06,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-05-10,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-05-06,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-05-11,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-05-06,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-05-12,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-05-06,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-05-13,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-05-06,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-05-14,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-05-06,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2021-05-17,0.0,0.0,0.0,0.46703999113780564,0.5329600088621944,0.04318170755978336,0.03784070845970584,10,15,0.018911258545565163,0.019310707467719245,2020-02-18,2021-02-26,False,2021-05-06,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
