period,cost,origin,actual_cycle,fit_origin,neighbor_cycle,neighbor_origin_index,squared_distance,target
earlier_diagnostic,STRESS,2018-10-12,7,2018-10-08,15,1341,4.326602179392664,-0.03819892917984908
earlier_diagnostic,STRESS,2018-10-12,7,2018-10-08,6,814,4.959299744763584,0.17400006226650067
earlier_diagnostic,STRESS,2018-10-12,7,2018-10-08,11,1102,7.985426421494368,-0.028725120910383976
earlier_diagnostic,STRESS,2018-10-15,7,2018-10-08,9,961,1.6727703175166302,0.05699185667752436
earlier_diagnostic,STRESS,2018-10-15,7,2018-10-08,15,1343,3.8928854347254767,-0.024912558598568908
earlier_diagnostic,STRESS,2018-10-15,7,2018-10-08,8,881,5.081114610357947,-0.025405979073243636
earlier_diagnostic,STRESS,2018-10-15,7,2018-10-08,11,1109,5.674296534497682,0.006784547331170738
earlier_diagnostic,STRESS,2018-10-15,7,2018-10-08,6,814,6.926211311465012,0.17400006226650067
earlier_diagnostic,STRESS,2018-10-16,7,2018-10-08,9,961,1.8363330217290847,0.05699185667752436
earlier_diagnostic,STRESS,2018-10-16,7,2018-10-08,15,1343,3.89356717565989,-0.024912558598568908
earlier_diagnostic,STRESS,2018-10-16,7,2018-10-08,11,1109,4.921751492213742,0.006784547331170738
earlier_diagnostic,STRESS,2018-10-16,7,2018-10-08,8,881,6.072967123956927,-0.025405979073243636
earlier_diagnostic,STRESS,2018-10-16,7,2018-10-08,10,1050,7.525654652065745,0.025464887810794312
earlier_diagnostic,STRESS,2018-10-17,7,2018-10-08,9,961,1.735099216020033,0.05699185667752436
earlier_diagnostic,STRESS,2018-10-17,7,2018-10-08,15,1343,3.502512344422079,-0.024912558598568908
earlier_diagnostic,STRESS,2018-10-17,7,2018-10-08,11,1109,4.631906344445423,0.006784547331170738
earlier_diagnostic,STRESS,2018-10-17,7,2018-10-08,8,881,6.1632167296871305,-0.025405979073243636
earlier_diagnostic,STRESS,2018-10-17,7,2018-10-08,10,1050,6.798857847650245,0.025464887810794312
earlier_diagnostic,STRESS,2018-10-18,7,2018-10-08,15,1354,3.6422260827759056,-0.018861866931479725
earlier_diagnostic,STRESS,2018-10-18,7,2018-10-08,9,960,3.9063575312820085,0.06044542483660118
earlier_diagnostic,STRESS,2018-10-18,7,2018-10-08,11,1112,4.539575803781865,0.014562020802377479
earlier_diagnostic,STRESS,2018-10-18,7,2018-10-08,6,852,7.5300328447466764,0.043144896265560215
earlier_diagnostic,STRESS,2018-10-18,7,2018-10-08,10,1056,8.651204392854506,0.029522252663622517
earlier_diagnostic,STRESS,2019-02-28,8,2019-02-01,1,529,3.0226338567433224,0.040543729096989965
earlier_diagnostic,STRESS,2019-02-28,8,2019-02-01,4,663,4.0363664143732,0.33469454441588126
earlier_diagnostic,STRESS,2019-02-28,8,2019-02-01,15,1336,5.144779944896441,-0.07812544903195703
earlier_diagnostic,STRESS,2019-02-28,8,2019-02-01,3,648,5.595031315457984,-0.06078739589117153
earlier_diagnostic,STRESS,2019-02-28,8,2019-02-01,2,605,5.873889359788501,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-01,8,2019-03-01,4,663,3.368804162948259,0.33469454441588126
earlier_diagnostic,STRESS,2019-03-01,8,2019-03-01,1,529,3.397041973016864,0.040543729096989965
earlier_diagnostic,STRESS,2019-03-01,8,2019-03-01,2,605,4.489852039679847,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-01,8,2019-03-01,5,734,5.115071108184576,-0.11228523076923069
earlier_diagnostic,STRESS,2019-03-01,8,2019-03-01,15,1337,5.5903078970039255,-0.07640229025473237
earlier_diagnostic,STRESS,2019-03-04,8,2019-03-01,1,531,3.2529941577785646,0.02808194960760019
earlier_diagnostic,STRESS,2019-03-04,8,2019-03-01,2,605,4.2806215176837075,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-04,8,2019-03-01,4,663,4.413887872030942,0.33469454441588126
earlier_diagnostic,STRESS,2019-03-04,8,2019-03-01,5,722,4.41706191880205,-0.025538484272746364
earlier_diagnostic,STRESS,2019-03-04,8,2019-03-01,3,647,5.115754887356753,-0.05501692737430169
earlier_diagnostic,STRESS,2019-03-05,8,2019-03-01,1,531,3.2523025246887456,0.02808194960760019
earlier_diagnostic,STRESS,2019-03-05,8,2019-03-01,2,605,3.2677132398438804,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-05,8,2019-03-01,4,663,3.3801293576540474,0.33469454441588126
earlier_diagnostic,STRESS,2019-03-05,8,2019-03-01,5,734,4.171577277769017,-0.11228523076923069
earlier_diagnostic,STRESS,2019-03-05,8,2019-03-01,15,1337,6.527425435010923,-0.07640229025473237
earlier_diagnostic,STRESS,2019-03-06,8,2019-03-01,2,605,3.352877806473571,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-06,8,2019-03-01,5,734,3.48815226142271,-0.11228523076923069
earlier_diagnostic,STRESS,2019-03-06,8,2019-03-01,4,663,3.902615011969765,0.33469454441588126
earlier_diagnostic,STRESS,2019-03-06,8,2019-03-01,1,531,4.0490922340368405,0.02808194960760019
earlier_diagnostic,STRESS,2019-03-06,8,2019-03-01,6,824,7.248673273159357,0.03598181318681325
earlier_diagnostic,STRESS,2019-03-07,8,2019-03-01,2,605,2.834588764084047,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-07,8,2019-03-01,4,663,3.14693204071942,0.33469454441588126
earlier_diagnostic,STRESS,2019-03-07,8,2019-03-01,1,533,3.3237501444914193,0.034920249480249514
earlier_diagnostic,STRESS,2019-03-07,8,2019-03-01,5,734,3.8441862793856614,-0.11228523076923069
earlier_diagnostic,STRESS,2019-03-07,8,2019-03-01,10,1029,6.5229167780889625,-0.014278694258233861
earlier_diagnostic,STRESS,2019-03-08,8,2019-03-01,5,742,3.514591151436073,-0.08356478062338682
earlier_diagnostic,STRESS,2019-03-08,8,2019-03-01,1,534,4.0580631856210925,0.04887349346818377
earlier_diagnostic,STRESS,2019-03-08,8,2019-03-01,4,672,4.535975902288325,0.3615244172494173
earlier_diagnostic,STRESS,2019-03-08,8,2019-03-01,2,602,4.962639177551287,0.3035273577552612
earlier_diagnostic,STRESS,2019-03-08,8,2019-03-01,3,651,5.26593515044908,-0.02898386911595866
earlier_diagnostic,STRESS,2019-03-11,8,2019-03-01,1,534,2.8854724970614725,0.04887349346818377
earlier_diagnostic,STRESS,2019-03-11,8,2019-03-01,5,743,2.9251640469047877,-0.09114144516637138
earlier_diagnostic,STRESS,2019-03-11,8,2019-03-01,4,673,3.34866341778497,0.32711434251633065
earlier_diagnostic,STRESS,2019-03-11,8,2019-03-01,2,603,3.7329748537536984,0.29796406674427633
earlier_diagnostic,STRESS,2019-03-11,8,2019-03-01,3,650,4.874577566471122,-0.02083519536903041
earlier_diagnostic,STRESS,2019-03-12,8,2019-03-01,5,741,2.4838787055261227,-0.10349454262963671
earlier_diagnostic,STRESS,2019-03-12,8,2019-03-01,4,673,2.656704337995596,0.32711434251633065
earlier_diagnostic,STRESS,2019-03-12,8,2019-03-01,1,534,2.671305995485711,0.04887349346818377
earlier_diagnostic,STRESS,2019-03-12,8,2019-03-01,2,603,3.4174055184149252,0.29796406674427633
earlier_diagnostic,STRESS,2019-03-12,8,2019-03-01,3,650,4.830611845824248,-0.02083519536903041
earlier_diagnostic,STRESS,2019-03-13,8,2019-03-01,5,743,2.233479146954041,-0.09114144516637138
earlier_diagnostic,STRESS,2019-03-13,8,2019-03-01,4,672,2.4827694585278914,0.3615244172494173
earlier_diagnostic,STRESS,2019-03-13,8,2019-03-01,1,534,2.8865511266382424,0.04887349346818377
earlier_diagnostic,STRESS,2019-03-13,8,2019-03-01,2,602,2.91465761625304,0.3035273577552612
earlier_diagnostic,STRESS,2019-03-13,8,2019-03-01,3,651,4.048822954216033,-0.02898386911595866
earlier_diagnostic,STRESS,2019-03-14,8,2019-03-01,5,743,2.258155871465446,-0.09114144516637138
earlier_diagnostic,STRESS,2019-03-14,8,2019-03-01,4,672,2.269667212912588,0.3615244172494173
earlier_diagnostic,STRESS,2019-03-14,8,2019-03-01,2,602,3.1599619252561606,0.3035273577552612
earlier_diagnostic,STRESS,2019-03-14,8,2019-03-01,1,534,3.4181651294424023,0.04887349346818377
earlier_diagnostic,STRESS,2019-03-14,8,2019-03-01,3,651,3.767161791273786,-0.02898386911595866
earlier_diagnostic,STRESS,2019-03-15,8,2019-03-01,1,539,2.509398223588539,0.046668544995794856
earlier_diagnostic,STRESS,2019-03-15,8,2019-03-01,4,673,2.8617759028540233,0.32711434251633065
earlier_diagnostic,STRESS,2019-03-15,8,2019-03-01,5,741,3.412660394550718,-0.10349454262963671
earlier_diagnostic,STRESS,2019-03-15,8,2019-03-01,2,605,3.6024832643547793,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-15,8,2019-03-01,10,1032,4.766294471059831,-0.011108888888888963
earlier_diagnostic,STRESS,2019-03-18,8,2019-03-01,4,663,1.1191863665227388,0.33469454441588126
earlier_diagnostic,STRESS,2019-03-18,8,2019-03-01,2,605,1.6853690638502066,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-18,8,2019-03-01,5,738,2.127760497263443,-0.1220752377329782
earlier_diagnostic,STRESS,2019-03-18,8,2019-03-01,1,540,2.76518718687195,0.03449019118869501
earlier_diagnostic,STRESS,2019-03-18,8,2019-03-01,10,1029,4.021105397133117,-0.014278694258233861
earlier_diagnostic,STRESS,2019-03-19,8,2019-03-01,4,663,1.4990798302901838,0.33469454441588126
earlier_diagnostic,STRESS,2019-03-19,8,2019-03-01,2,605,1.9087766140620974,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-19,8,2019-03-01,5,739,2.1079839564168044,-0.12589793599697027
earlier_diagnostic,STRESS,2019-03-19,8,2019-03-01,1,540,2.2508701271789104,0.03449019118869501
earlier_diagnostic,STRESS,2019-03-19,8,2019-03-01,10,1032,3.9610011648508348,-0.011108888888888963
earlier_diagnostic,STRESS,2019-03-20,8,2019-03-01,4,663,1.40790492140949,0.33469454441588126
earlier_diagnostic,STRESS,2019-03-20,8,2019-03-01,2,605,1.8618591340131418,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-20,8,2019-03-01,5,738,2.1479143200458073,-0.1220752377329782
earlier_diagnostic,STRESS,2019-03-20,8,2019-03-01,1,540,2.314148790596164,0.03449019118869501
earlier_diagnostic,STRESS,2019-03-20,8,2019-03-01,10,1030,3.849883436989784,-0.015426317321688613
earlier_diagnostic,STRESS,2019-03-21,8,2019-03-01,4,663,1.3968026822409625,0.33469454441588126
earlier_diagnostic,STRESS,2019-03-21,8,2019-03-01,2,605,1.8114748514460834,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-21,8,2019-03-01,5,738,2.1796738471576607,-0.1220752377329782
earlier_diagnostic,STRESS,2019-03-21,8,2019-03-01,1,540,2.4991285309656,0.03449019118869501
earlier_diagnostic,STRESS,2019-03-21,8,2019-03-01,10,1030,3.8386411931142774,-0.015426317321688613
earlier_diagnostic,STRESS,2019-03-22,8,2019-03-01,4,676,1.108001563917587,0.303062632459565
earlier_diagnostic,STRESS,2019-03-22,8,2019-03-01,2,605,1.8827318653824725,0.24022150537634426
earlier_diagnostic,STRESS,2019-03-22,8,2019-03-01,1,540,2.0224257713626117,0.03449019118869501
earlier_diagnostic,STRESS,2019-03-22,8,2019-03-01,5,739,2.4266553297971387,-0.12589793599697027
earlier_diagnostic,STRESS,2019-03-22,8,2019-03-01,10,1032,3.077298694714639,-0.011108888888888963
earlier_diagnostic,STRESS,2019-03-25,8,2019-03-01,4,672,0.2881815859099743,0.3615244172494173
earlier_diagnostic,STRESS,2019-03-25,8,2019-03-01,1,547,1.254990855424237,0.050200928270042286
earlier_diagnostic,STRESS,2019-03-25,8,2019-03-01,2,602,1.5263281121797452,0.3035273577552612
earlier_diagnostic,STRESS,2019-03-25,8,2019-03-01,11,1102,1.6864934472546353,-0.028725120910383976
earlier_diagnostic,STRESS,2019-03-25,8,2019-03-01,10,1036,1.83223669821444,0.0041559382422802224
earlier_diagnostic,STRESS,2019-03-26,8,2019-03-01,4,672,0.39625276098005785,0.3615244172494173
earlier_diagnostic,STRESS,2019-03-26,8,2019-03-01,11,1106,1.2391418541042405,-0.011002723059096164
earlier_diagnostic,STRESS,2019-03-26,8,2019-03-01,1,565,1.2458352707704257,0.027233512174989614
earlier_diagnostic,STRESS,2019-03-26,8,2019-03-01,15,1342,1.3923623972993693,-0.03538242616548701
earlier_diagnostic,STRESS,2019-03-26,8,2019-03-01,9,986,1.7289427005047449,0.04474314230521565
earlier_diagnostic,STRESS,2019-03-27,8,2019-03-01,4,672,0.16553716418035258,0.3615244172494173
earlier_diagnostic,STRESS,2019-03-27,8,2019-03-01,2,602,0.9886913582463714,0.3035273577552612
earlier_diagnostic,STRESS,2019-03-27,8,2019-03-01,1,565,1.026491666594558,0.027233512174989614
earlier_diagnostic,STRESS,2019-03-27,8,2019-03-01,11,1101,1.209112645969888,-0.030655139125496826
earlier_diagnostic,STRESS,2019-03-27,8,2019-03-01,10,1037,1.3051476612743047,0.0074456359845099535
earlier_diagnostic,STRESS,2019-03-28,8,2019-03-01,4,672,0.2074530872986608,0.3615244172494173
earlier_diagnostic,STRESS,2019-03-28,8,2019-03-01,1,565,0.9854636046514829,0.027233512174989614
earlier_diagnostic,STRESS,2019-03-28,8,2019-03-01,2,602,1.1780808474432105,0.3035273577552612
earlier_diagnostic,STRESS,2019-03-28,8,2019-03-01,11,1102,1.1848389072223415,-0.028725120910383976
earlier_diagnostic,STRESS,2019-03-28,8,2019-03-01,10,1037,1.4467178318526448,0.0074456359845099535
earlier_diagnostic,STRESS,2019-03-29,8,2019-03-01,4,676,0.6172953138084866,0.303062632459565
earlier_diagnostic,STRESS,2019-03-29,8,2019-03-01,1,545,1.279848445570035,0.032345250933222665
earlier_diagnostic,STRESS,2019-03-29,8,2019-03-01,2,604,1.4611875051797303,0.26221433962264157
earlier_diagnostic,STRESS,2019-03-29,8,2019-03-01,10,1032,1.7558797196735618,-0.011108888888888963
earlier_diagnostic,STRESS,2019-03-29,8,2019-03-01,14,1286,2.050533264007708,0.055260184237461554
earlier_diagnostic,STRESS,2019-04-01,8,2019-04-01,4,679,0.9466816122002367,0.24874767504008552
earlier_diagnostic,STRESS,2019-04-01,8,2019-04-01,2,607,1.54384605433116,0.20885124683773043
earlier_diagnostic,STRESS,2019-04-01,8,2019-04-01,1,555,2.086548191229334,-0.004797121151539389
earlier_diagnostic,STRESS,2019-04-01,8,2019-04-01,5,725,2.0865689254539053,-0.06329902597402584
earlier_diagnostic,STRESS,2019-04-01,8,2019-04-01,10,1028,2.294828425772737,-0.02169077234596476
earlier_diagnostic,STRESS,2019-04-02,8,2019-04-01,4,679,1.2595167524998487,0.24874767504008552
earlier_diagnostic,STRESS,2019-04-02,8,2019-04-01,2,607,1.8057828395306414,0.20885124683773043
earlier_diagnostic,STRESS,2019-04-02,8,2019-04-01,5,725,2.164739879163881,-0.06329902597402584
earlier_diagnostic,STRESS,2019-04-02,8,2019-04-01,1,555,2.2351188868819136,-0.004797121151539389
earlier_diagnostic,STRESS,2019-04-02,8,2019-04-01,10,1028,2.4533700747580522,-0.02169077234596476
earlier_diagnostic,STRESS,2019-04-03,8,2019-04-01,4,679,1.0326211252721003,0.24874767504008552
earlier_diagnostic,STRESS,2019-04-03,8,2019-04-01,2,608,1.7377197429021787,0.20536684684684695
earlier_diagnostic,STRESS,2019-04-03,8,2019-04-01,5,725,2.1512903419800575,-0.06329902597402584
earlier_diagnostic,STRESS,2019-04-03,8,2019-04-01,1,555,2.575453533803686,-0.004797121151539389
earlier_diagnostic,STRESS,2019-04-03,8,2019-04-01,10,1028,2.9089682052209938,-0.02169077234596476
earlier_diagnostic,STRESS,2019-04-04,8,2019-04-01,4,679,0.8431371468686858,0.24874767504008552
earlier_diagnostic,STRESS,2019-04-04,8,2019-04-01,2,609,1.1501952111324032,0.16995795732773697
earlier_diagnostic,STRESS,2019-04-04,8,2019-04-01,5,728,1.8517648561949667,-0.10523190540802467
earlier_diagnostic,STRESS,2019-04-04,8,2019-04-01,1,555,3.3322501695538267,-0.004797121151539389
earlier_diagnostic,STRESS,2019-04-04,8,2019-04-01,10,1028,3.9043105135504463,-0.02169077234596476
earlier_diagnostic,STRESS,2019-04-08,8,2019-04-01,4,678,0.18082747142727684,0.25782191117092873
earlier_diagnostic,STRESS,2019-04-08,8,2019-04-01,2,610,0.6127573224261831,0.17365192982456157
earlier_diagnostic,STRESS,2019-04-08,8,2019-04-01,1,555,2.1845299788995316,-0.004797121151539389
earlier_diagnostic,STRESS,2019-04-08,8,2019-04-01,5,738,2.3186507485074093,-0.1220752377329782
earlier_diagnostic,STRESS,2019-04-08,8,2019-04-01,15,1381,2.532266820744876,-0.10982306289881491
earlier_diagnostic,STRESS,2019-04-09,8,2019-04-01,4,678,0.32096000650426165,0.25782191117092873
earlier_diagnostic,STRESS,2019-04-09,8,2019-04-01,2,610,1.0403241973458242,0.17365192982456157
earlier_diagnostic,STRESS,2019-04-09,8,2019-04-01,1,567,1.975909896206192,-0.004399120000000048
earlier_diagnostic,STRESS,2019-04-09,8,2019-04-01,13,1253,2.2630596825284615,-0.023735689791611676
earlier_diagnostic,STRESS,2019-04-09,8,2019-04-01,5,739,2.379132899309287,-0.12589793599697027
earlier_diagnostic,STRESS,2019-04-10,8,2019-04-01,4,678,0.3091519210252295,0.25782191117092873
earlier_diagnostic,STRESS,2019-04-10,8,2019-04-01,2,610,1.0110378351577498,0.17365192982456157
earlier_diagnostic,STRESS,2019-04-10,8,2019-04-01,1,567,1.8870420303990487,-0.004399120000000048
earlier_diagnostic,STRESS,2019-04-10,8,2019-04-01,13,1253,2.1476502953724723,-0.023735689791611676
earlier_diagnostic,STRESS,2019-04-10,8,2019-04-01,15,1380,2.3400779595226378,-0.10982306289881491
earlier_diagnostic,STRESS,2019-04-11,8,2019-04-01,4,673,0.5351266644634501,0.32711434251633065
earlier_diagnostic,STRESS,2019-04-11,8,2019-04-01,1,569,1.706610614281852,0.0040330778539734696
earlier_diagnostic,STRESS,2019-04-11,8,2019-04-01,2,604,2.1313184022579956,0.26221433962264157
earlier_diagnostic,STRESS,2019-04-11,8,2019-04-01,10,1040,2.3700632732633786,-0.0017706021251476468
earlier_diagnostic,STRESS,2019-04-11,8,2019-04-01,15,1384,2.4683420212720435,-0.08991677539608567
earlier_diagnostic,STRESS,2019-04-12,8,2019-04-01,4,673,0.6027204685713718,0.32711434251633065
earlier_diagnostic,STRESS,2019-04-12,8,2019-04-01,1,569,2.0583223815279874,0.0040330778539734696
earlier_diagnostic,STRESS,2019-04-12,8,2019-04-01,2,603,2.190698385364188,0.29796406674427633
earlier_diagnostic,STRESS,2019-04-12,8,2019-04-01,15,1384,2.326458398537808,-0.08991677539608567
earlier_diagnostic,STRESS,2019-04-12,8,2019-04-01,10,1033,2.375545734288569,-0.004121672555948244
earlier_diagnostic,STRESS,2019-04-15,8,2019-04-01,4,675,0.748925635610445,0.32073855285472025
earlier_diagnostic,STRESS,2019-04-15,8,2019-04-01,1,566,1.9991563067490468,0.022172156057494976
earlier_diagnostic,STRESS,2019-04-15,8,2019-04-01,2,603,2.0182224780351916,0.29796406674427633
earlier_diagnostic,STRESS,2019-04-15,8,2019-04-01,5,743,2.173365289221587,-0.09114144516637138
earlier_diagnostic,STRESS,2019-04-15,8,2019-04-01,10,1039,2.1886297660434466,0.0029650059311980385
earlier_diagnostic,STRESS,2019-04-16,8,2019-04-01,4,676,0.7393572906125094,0.303062632459565
earlier_diagnostic,STRESS,2019-04-16,8,2019-04-01,1,572,1.562285847784356,-0.01308223632038062
earlier_diagnostic,STRESS,2019-04-16,8,2019-04-01,13,1253,1.8828263690983005,-0.023735689791611676
earlier_diagnostic,STRESS,2019-04-16,8,2019-04-01,2,604,2.2205441710654097,0.26221433962264157
earlier_diagnostic,STRESS,2019-04-16,8,2019-04-01,10,1032,2.7744852148471955,-0.011108888888888963
earlier_diagnostic,STRESS,2019-04-17,8,2019-04-01,4,676,0.7871492558112935,0.303062632459565
earlier_diagnostic,STRESS,2019-04-17,8,2019-04-01,1,572,1.5425022914202782,-0.01308223632038062
earlier_diagnostic,STRESS,2019-04-17,8,2019-04-01,13,1253,1.873498207595833,-0.023735689791611676
earlier_diagnostic,STRESS,2019-04-17,8,2019-04-01,2,604,2.0831503436704732,0.26221433962264157
earlier_diagnostic,STRESS,2019-04-17,8,2019-04-01,10,1045,2.6782330702496613,-0.00616979136056431
earlier_diagnostic,STRESS,2019-04-18,8,2019-04-01,4,676,0.5120265384056002,0.303062632459565
earlier_diagnostic,STRESS,2019-04-18,8,2019-04-01,1,567,1.3356982043105512,-0.004399120000000048
earlier_diagnostic,STRESS,2019-04-18,8,2019-04-01,13,1253,1.6549273774135556,-0.023735689791611676
earlier_diagnostic,STRESS,2019-04-18,8,2019-04-01,2,610,2.0550754786764065,0.17365192982456157
earlier_diagnostic,STRESS,2019-04-18,8,2019-04-01,15,1380,2.358683673962921,-0.10982306289881491
earlier_diagnostic,STRESS,2019-04-19,8,2019-04-01,4,678,0.5135951281957627,0.25782191117092873
earlier_diagnostic,STRESS,2019-04-19,8,2019-04-01,2,610,1.1656510603594294,0.17365192982456157
earlier_diagnostic,STRESS,2019-04-19,8,2019-04-01,1,567,1.990458112356066,-0.004399120000000048
earlier_diagnostic,STRESS,2019-04-19,8,2019-04-01,13,1253,2.0682601828490434,-0.023735689791611676
earlier_diagnostic,STRESS,2019-04-19,8,2019-04-01,15,1381,2.524740895714512,-0.10982306289881491
earlier_diagnostic,STRESS,2019-04-22,8,2019-04-01,4,675,0.9551352798085099,0.32073855285472025
