拟合收盘,因子,训练均值,训练标准差,固定不同周期邻居数
2023-07-03,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2023-07-03,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2023-07-03,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2023-07-03,入场模式,1.0,1.0,5
2023-07-03,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2023-07-03,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2023-07-03,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2023-07-03,二十日波动,0.1924379142481183,0.09037717633565118,5
2023-08-01,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2023-08-01,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2023-08-01,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2023-08-01,入场模式,1.0,1.0,5
2023-08-01,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2023-08-01,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2023-08-01,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2023-08-01,二十日波动,0.1924379142481183,0.09037717633565118,5
2023-09-01,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2023-09-01,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2023-09-01,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2023-09-01,入场模式,1.0,1.0,5
2023-09-01,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2023-09-01,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2023-09-01,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2023-09-01,二十日波动,0.1924379142481183,0.09037717633565118,5
2023-10-09,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2023-10-09,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2023-10-09,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2023-10-09,入场模式,1.0,1.0,5
2023-10-09,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2023-10-09,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2023-10-09,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2023-10-09,二十日波动,0.1924379142481183,0.09037717633565118,5
2023-11-01,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2023-11-01,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2023-11-01,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2023-11-01,入场模式,1.0,1.0,5
2023-11-01,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2023-11-01,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2023-11-01,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2023-11-01,二十日波动,0.1924379142481183,0.09037717633565118,5
2023-12-01,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2023-12-01,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2023-12-01,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2023-12-01,入场模式,1.0,1.0,5
2023-12-01,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2023-12-01,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2023-12-01,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2023-12-01,二十日波动,0.1924379142481183,0.09037717633565118,5
2024-01-02,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2024-01-02,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2024-01-02,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2024-01-02,入场模式,1.0,1.0,5
2024-01-02,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2024-01-02,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2024-01-02,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2024-01-02,二十日波动,0.1924379142481183,0.09037717633565118,5
2024-02-01,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2024-02-01,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2024-02-01,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2024-02-01,入场模式,1.0,1.0,5
2024-02-01,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2024-02-01,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2024-02-01,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2024-02-01,二十日波动,0.1924379142481183,0.09037717633565118,5
2024-03-01,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2024-03-01,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2024-03-01,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2024-03-01,入场模式,1.0,1.0,5
2024-03-01,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2024-03-01,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2024-03-01,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2024-03-01,二十日波动,0.1924379142481183,0.09037717633565118,5
2024-04-01,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2024-04-01,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2024-04-01,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2024-04-01,入场模式,1.0,1.0,5
2024-04-01,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2024-04-01,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2024-04-01,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2024-04-01,二十日波动,0.1924379142481183,0.09037717633565118,5
2024-05-06,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2024-05-06,不含已付买入费用的市场涨跌,0.03484470368732232,0.05424976862255505,5
2024-05-06,不含已付买入费用的市场回撤,-0.01934020685334902,0.01914110300550832,5
2024-05-06,入场模式,1.0,1.0,5
2024-05-06,五日涨跌,-0.0037233246220401755,0.03622666990363359,5
2024-05-06,二十日涨跌,0.009764358260961472,0.05376157759212489,5
2024-05-06,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,5
2024-05-06,二十日波动,0.1924379142481183,0.09037717633565118,5
2024-06-03,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2024-06-03,不含已付买入费用的市场涨跌,0.030119514379557788,0.0469992835054622,5
2024-06-03,不含已付买入费用的市场回撤,-0.01878905427554156,0.018833623420429702,5
2024-06-03,入场模式,1.0,1.0,5
2024-06-03,五日涨跌,-0.004003019188379859,0.035369339537239856,5
2024-06-03,二十日涨跌,0.009236105662133835,0.052759559856358836,5
2024-06-03,一百二十日均线偏离,0.0276392759306723,0.07106202448724018,5
2024-06-03,二十日波动,0.18430972302749984,0.0870619311835755,5
2024-07-01,持仓时间对数,2.8019973835558636,0.9753590671222689,5
2024-07-01,不含已付买入费用的市场涨跌,0.030119514379557788,0.0469992835054622,5
2024-07-01,不含已付买入费用的市场回撤,-0.01878905427554156,0.018833623420429702,5
2024-07-01,入场模式,1.0,1.0,5
2024-07-01,五日涨跌,-0.004003019188379859,0.035369339537239856,5
2024-07-01,二十日涨跌,0.009236105662133835,0.052759559856358836,5
2024-07-01,一百二十日均线偏离,0.0276392759306723,0.07106202448724018,5
2024-07-01,二十日波动,0.18430972302749984,0.0870619311835755,5
2024-08-01,持仓时间对数,2.8988851204248265,0.8642039448516767,5
2024-08-01,不含已付买入费用的市场涨跌,0.02954456248607341,0.04780413588457052,5
2024-08-01,不含已付买入费用的市场回撤,-0.019364006169025942,0.01935892508571975,5
2024-08-01,入场模式,1.0,1.0,5
2024-08-01,五日涨跌,0.0007323292098889194,0.027233037704561813,5
2024-08-01,二十日涨跌,0.01213935288488223,0.04970534816567777,5
2024-08-01,一百二十日均线偏离,0.03241498346778047,0.06728774489058909,5
2024-08-01,二十日波动,0.17209561131642667,0.0825054358273005,5
2024-09-02,持仓时间对数,2.8988851204248265,0.8642039448516767,5
2024-09-02,不含已付买入费用的市场涨跌,0.02954456248607341,0.04780413588457052,5
2024-09-02,不含已付买入费用的市场回撤,-0.019364006169025942,0.01935892508571975,5
2024-09-02,入场模式,1.0,1.0,5
2024-09-02,五日涨跌,0.0007323292098889194,0.027233037704561813,5
2024-09-02,二十日涨跌,0.01213935288488223,0.04970534816567777,5
2024-09-02,一百二十日均线偏离,0.03241498346778047,0.06728774489058909,5
2024-09-02,二十日波动,0.17209561131642667,0.0825054358273005,5
2024-10-08,持仓时间对数,2.881573500894304,0.8593909451047652,5
2024-10-08,不含已付买入费用的市场涨跌,0.028348800446793998,0.048613454235077194,5
2024-10-08,不含已付买入费用的市场回撤,-0.020455041097067035,0.02041695752246186,5
2024-10-08,入场模式,1.0,1.0,5
2024-10-08,五日涨跌,0.0003319519472616706,0.02709478058726249,5
2024-10-08,二十日涨跌,0.0109448330974595,0.0496453558387808,5
2024-10-08,一百二十日均线偏离,0.031550653776671,0.0673907753372235,5
2024-10-08,二十日波动,0.17029876411203032,0.08323333032319842,5
2024-11-01,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2024-11-01,不含已付买入费用的市场涨跌,0.032575754769743795,0.05746709033263072,5
2024-11-01,不含已付买入费用的市场回撤,-0.01955787937024127,0.02064783932519363,5
2024-11-01,入场模式,1.0,1.0,5
2024-11-01,五日涨跌,0.008677888550658817,0.0487246591772024,5
2024-11-01,二十日涨跌,0.017815004497361554,0.061129416389435316,5
2024-11-01,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,5
2024-11-01,二十日波动,0.18084018398509003,0.09223600156593233,5
2024-12-02,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2024-12-02,不含已付买入费用的市场涨跌,0.032575754769743795,0.05746709033263072,5
2024-12-02,不含已付买入费用的市场回撤,-0.01955787937024127,0.02064783932519363,5
2024-12-02,入场模式,1.0,1.0,5
2024-12-02,五日涨跌,0.008677888550658817,0.0487246591772024,5
2024-12-02,二十日涨跌,0.017815004497361554,0.061129416389435316,5
2024-12-02,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,5
2024-12-02,二十日波动,0.18084018398509003,0.09223600156593233,5
2025-01-02,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2025-01-02,不含已付买入费用的市场涨跌,0.032575754769743795,0.05746709033263072,5
2025-01-02,不含已付买入费用的市场回撤,-0.01955787937024127,0.02064783932519363,5
2025-01-02,入场模式,1.0,1.0,5
2025-01-02,五日涨跌,0.008677888550658817,0.0487246591772024,5
2025-01-02,二十日涨跌,0.017815004497361554,0.061129416389435316,5
2025-01-02,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,5
2025-01-02,二十日波动,0.18084018398509003,0.09223600156593233,5
2025-02-05,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2025-02-05,不含已付买入费用的市场涨跌,0.032575754769743795,0.05746709033263072,5
2025-02-05,不含已付买入费用的市场回撤,-0.01955787937024127,0.02064783932519363,5
2025-02-05,入场模式,1.0,1.0,5
2025-02-05,五日涨跌,0.008677888550658817,0.0487246591772024,5
2025-02-05,二十日涨跌,0.017815004497361554,0.061129416389435316,5
2025-02-05,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,5
2025-02-05,二十日波动,0.18084018398509003,0.09223600156593233,5
2025-03-03,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2025-03-03,不含已付买入费用的市场涨跌,0.032575754769743795,0.05746709033263072,5
2025-03-03,不含已付买入费用的市场回撤,-0.01955787937024127,0.02064783932519363,5
2025-03-03,入场模式,1.0,1.0,5
2025-03-03,五日涨跌,0.008677888550658817,0.0487246591772024,5
2025-03-03,二十日涨跌,0.017815004497361554,0.061129416389435316,5
2025-03-03,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,5
2025-03-03,二十日波动,0.18084018398509003,0.09223600156593233,5
2025-04-01,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2025-04-01,不含已付买入费用的市场涨跌,0.032575754769743795,0.05746709033263072,5
2025-04-01,不含已付买入费用的市场回撤,-0.01955787937024127,0.02064783932519363,5
2025-04-01,入场模式,1.0,1.0,5
2025-04-01,五日涨跌,0.008677888550658817,0.0487246591772024,5
2025-04-01,二十日涨跌,0.017815004497361554,0.061129416389435316,5
2025-04-01,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,5
2025-04-01,二十日波动,0.18084018398509003,0.09223600156593233,5
2025-05-06,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2025-05-06,不含已付买入费用的市场涨跌,0.032575754769743795,0.05746709033263072,5
2025-05-06,不含已付买入费用的市场回撤,-0.01955787937024127,0.02064783932519363,5
2025-05-06,入场模式,1.0,1.0,5
2025-05-06,五日涨跌,0.008677888550658817,0.0487246591772024,5
2025-05-06,二十日涨跌,0.017815004497361554,0.061129416389435316,5
2025-05-06,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,5
2025-05-06,二十日波动,0.18084018398509003,0.09223600156593233,5
2025-06-03,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2025-06-03,不含已付买入费用的市场涨跌,0.032575754769743795,0.05746709033263072,5
2025-06-03,不含已付买入费用的市场回撤,-0.01955787937024127,0.02064783932519363,5
2025-06-03,入场模式,1.0,1.0,5
2025-06-03,五日涨跌,0.008677888550658817,0.0487246591772024,5
2025-06-03,二十日涨跌,0.017815004497361554,0.061129416389435316,5
2025-06-03,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,5
2025-06-03,二十日波动,0.18084018398509003,0.09223600156593233,5
2025-07-01,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2025-07-01,不含已付买入费用的市场涨跌,0.032575754769743795,0.05746709033263072,5
2025-07-01,不含已付买入费用的市场回撤,-0.01955787937024127,0.02064783932519363,5
2025-07-01,入场模式,1.0,1.0,5
2025-07-01,五日涨跌,0.008677888550658817,0.0487246591772024,5
2025-07-01,二十日涨跌,0.017815004497361554,0.061129416389435316,5
2025-07-01,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,5
2025-07-01,二十日波动,0.18084018398509003,0.09223600156593233,5
2025-08-01,持仓时间对数,2.7875116287570565,0.9070687898474392,5
2025-08-01,不含已付买入费用的市场涨跌,0.034080395884172374,0.05717847310392714,5
2025-08-01,不含已付买入费用的市场回撤,-0.017909879332233463,0.019175193727080368,5
2025-08-01,入场模式,1.0,1.0,5
2025-08-01,五日涨跌,0.008951908423531923,0.048637756932286974,5
2025-08-01,二十日涨跌,0.01795157854703559,0.06098885052075135,5
2025-08-01,一百二十日均线偏离,0.03387706336810885,0.07378676113836476,5
2025-08-01,二十日波动,0.18207244210244755,0.09288514186964222,5
2025-09-01,持仓时间对数,2.7875116287570565,0.9070687898474392,5
2025-09-01,不含已付买入费用的市场涨跌,0.034080395884172374,0.05717847310392714,5
2025-09-01,不含已付买入费用的市场回撤,-0.017909879332233463,0.019175193727080368,5
2025-09-01,入场模式,1.0,1.0,5
2025-09-01,五日涨跌,0.008951908423531923,0.048637756932286974,5
2025-09-01,二十日涨跌,0.01795157854703559,0.06098885052075135,5
2025-09-01,一百二十日均线偏离,0.03387706336810885,0.07378676113836476,5
2025-09-01,二十日波动,0.18207244210244755,0.09288514186964222,5
2025-10-09,持仓时间对数,2.7875116287570565,0.9070687898474392,5
2025-10-09,不含已付买入费用的市场涨跌,0.034080395884172374,0.05717847310392714,5
2025-10-09,不含已付买入费用的市场回撤,-0.017909879332233463,0.019175193727080368,5
2025-10-09,入场模式,1.0,1.0,5
2025-10-09,五日涨跌,0.008951908423531923,0.048637756932286974,5
2025-10-09,二十日涨跌,0.01795157854703559,0.06098885052075135,5
2025-10-09,一百二十日均线偏离,0.03387706336810885,0.07378676113836476,5
2025-10-09,二十日波动,0.18207244210244755,0.09288514186964222,5
2025-11-03,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2025-11-03,不含已付买入费用的市场涨跌,0.037585001267661754,0.05897965541934571,5
2025-11-03,不含已付买入费用的市场回撤,-0.01762587901176748,0.019214861118763065,5
2025-11-03,入场模式,1.0,1.0,5
2025-11-03,五日涨跌,0.009621394184000574,0.048684815408255894,5
2025-11-03,二十日涨跌,0.0201660073173823,0.06144099725953821,5
2025-11-03,一百二十日均线偏离,0.038202156408054695,0.07558492218819722,5
2025-11-03,二十日波动,0.1843366960516119,0.09167704430036233,5
2025-12-01,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2025-12-01,不含已付买入费用的市场涨跌,0.037585001267661754,0.05897965541934571,5
2025-12-01,不含已付买入费用的市场回撤,-0.01762587901176748,0.019214861118763065,5
2025-12-01,入场模式,1.0,1.0,5
2025-12-01,五日涨跌,0.009621394184000574,0.048684815408255894,5
2025-12-01,二十日涨跌,0.0201660073173823,0.06144099725953821,5
2025-12-01,一百二十日均线偏离,0.038202156408054695,0.07558492218819722,5
2025-12-01,二十日波动,0.1843366960516119,0.09167704430036233,5
2026-01-05,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2026-01-05,不含已付买入费用的市场涨跌,0.037585001267661754,0.05897965541934571,5
2026-01-05,不含已付买入费用的市场回撤,-0.01762587901176748,0.019214861118763065,5
2026-01-05,入场模式,1.0,1.0,5
2026-01-05,五日涨跌,0.009621394184000574,0.048684815408255894,5
2026-01-05,二十日涨跌,0.0201660073173823,0.06144099725953821,5
2026-01-05,一百二十日均线偏离,0.038202156408054695,0.07558492218819722,5
2026-01-05,二十日波动,0.1843366960516119,0.09167704430036233,5
2026-02-02,持仓时间对数,2.7875116287570565,0.9070687898474391,5
2026-02-02,不含已付买入费用的市场涨跌,0.034119153427426954,0.058436580786660086,5
2026-02-02,不含已付买入费用的市场回撤,-0.01866460257102531,0.019345500977454643,5
2026-02-02,入场模式,1.0,1.0,5
2026-02-02,五日涨跌,0.009335142466634635,0.04876925934791162,5
2026-02-02,二十日涨跌,0.01874912152897491,0.06153163490075147,5
2026-02-02,一百二十日均线偏离,0.03942501491181353,0.076119052325976,5
2026-02-02,二十日波动,0.18584775718412952,0.0908490755649887,5
2026-03-02,持仓时间对数,2.7216245938877224,0.9137501886818886,5
2026-03-02,不含已付买入费用的市场涨跌,0.03083013742159597,0.0588928606790018,5
2026-03-02,不含已付买入费用的市场回撤,-0.01918705109135125,0.019124616127951164,5
2026-03-02,入场模式,1.0,1.0,5
2026-03-02,五日涨跌,0.008626665471722916,0.04884912871183229,5
2026-03-02,二十日涨跌,0.01841726314050842,0.061522068932452434,5
2026-03-02,一百二十日均线偏离,0.037602045844273915,0.07559987010478565,5
2026-03-02,二十日波动,0.18728714727168377,0.08920957430028857,5
2026-04-01,持仓时间对数,2.7216245938877224,0.9137501886818886,5
2026-04-01,不含已付买入费用的市场涨跌,0.03083013742159597,0.0588928606790018,5
2026-04-01,不含已付买入费用的市场回撤,-0.01918705109135125,0.019124616127951164,5
2026-04-01,入场模式,1.0,1.0,5
2026-04-01,五日涨跌,0.008626665471722916,0.04884912871183229,5
2026-04-01,二十日涨跌,0.01841726314050842,0.061522068932452434,5
2026-04-01,一百二十日均线偏离,0.037602045844273915,0.07559987010478565,5
2026-04-01,二十日波动,0.18728714727168377,0.08920957430028857,5
2026-05-06,持仓时间对数,2.7216245938877224,0.9137501886818886,5
2026-05-06,不含已付买入费用的市场涨跌,0.03083013742159597,0.0588928606790018,5
2026-05-06,不含已付买入费用的市场回撤,-0.01918705109135125,0.019124616127951164,5
2026-05-06,入场模式,1.0,1.0,5
2026-05-06,五日涨跌,0.008626665471722916,0.04884912871183229,5
2026-05-06,二十日涨跌,0.01841726314050842,0.061522068932452434,5
2026-05-06,一百二十日均线偏离,0.037602045844273915,0.07559987010478565,5
2026-05-06,二十日波动,0.18728714727168377,0.08920957430028857,5
2026-06-01,持仓时间对数,2.7216245938877224,0.9137501886818886,5
2026-06-01,不含已付买入费用的市场涨跌,0.03083013742159597,0.0588928606790018,5
2026-06-01,不含已付买入费用的市场回撤,-0.01918705109135125,0.019124616127951164,5
2026-06-01,入场模式,1.0,1.0,5
2026-06-01,五日涨跌,0.008626665471722916,0.04884912871183229,5
2026-06-01,二十日涨跌,0.01841726314050842,0.061522068932452434,5
2026-06-01,一百二十日均线偏离,0.037602045844273915,0.07559987010478565,5
2026-06-01,二十日波动,0.18728714727168377,0.08920957430028857,5
2026-07-01,持仓时间对数,2.7216245938877224,0.9137501886818886,5
2026-07-01,不含已付买入费用的市场涨跌,0.03083013742159597,0.0588928606790018,5
2026-07-01,不含已付买入费用的市场回撤,-0.01918705109135125,0.019124616127951164,5
2026-07-01,入场模式,1.0,1.0,5
2026-07-01,五日涨跌,0.008626665471722916,0.04884912871183229,5
2026-07-01,二十日涨跌,0.01841726314050842,0.061522068932452434,5
2026-07-01,一百二十日均线偏离,0.037602045844273915,0.07559987010478565,5
2026-07-01,二十日波动,0.18728714727168377,0.08920957430028857,5
2026-08-03,持仓时间对数,2.7174232382192267,0.911490644059086,5
2026-08-03,不含已付买入费用的市场涨跌,0.031279700040765565,0.0584171117348517,5
2026-08-03,不含已付买入费用的市场回撤,-0.01897880232521453,0.01885371599925468,5
2026-08-03,入场模式,1.0,1.0,5
2026-08-03,五日涨跌,0.008555632861787994,0.04891287064496006,5
2026-08-03,二十日涨跌,0.018389313906384326,0.06145665228590086,5
2026-08-03,一百二十日均线偏离,0.03657210845006346,0.07538097393978355,5
2026-08-03,二十日波动,0.18939442930039957,0.0891869963911701,5
