date,independent_positive_amount_cny,independent_negative_amount_cny,independent_up_amount_share
2019-09-12,10914793405.0,4493510707.0,70.83708450756465
2019-09-16,10914793405.0,4200462120.0,72.21044584358755
2019-09-17,9491785722.0,5715692776.0,62.41524999195826
2019-09-18,10290282355.0,5043208900.0,67.10984591747497
2019-09-19,11253068972.0,4143741390.0,73.08701417647558
2019-09-20,11112694459.0,4143741390.0,72.83938771143848
2019-09-23,9935448667.0,5288679906.0,65.2611978371
2019-09-24,9872200125.0,5288679906.0,65.11627362536973
2019-09-25,8717737207.0,6215854081.0,58.376696126705994
2019-09-26,6601356543.0,7461694054.0,46.941141948306964
2019-09-27,5543660143.0,8509137064.0,39.44880198113571
2019-09-30,4403170086.0,9534682968.0,31.591451487834004
2019-10-08,5665047941.0,8856536115.0,39.01122576678765
2019-10-09,5665047941.0,8613217593.0,39.67602316619026
2019-10-10,5717149494.0,8613217593.0,39.8953457318368
2019-10-11,6928585858.0,7881704840.0,46.78224080325206
2019-10-14,8520136314.0,6366474184.0,57.23355437521974
2019-10-15,7721639681.0,7547017003.0,50.571833795251244
2019-10-16,6758853064.0,8804428223.0,43.42820090031828
2019-10-17,5830729671.0,9576811439.0,37.84334975563145
2019-10-18,5830729671.0,9651305758.0,37.66126035390821
2019-10-21,4990650206.0,10378449243.0,32.47197548926473
2019-10-22,5637973894.0,9451275068.0,37.36417835107889
2019-10-23,5637973894.0,8788328040.0,39.08121374274295
2019-10-24,5637973894.0,8536364713.0,39.775922181058135
2019-10-25,6623839080.0,7510818809.0,46.862394067244196
2019-10-28,6425955908.0,7510818809.0,46.10791261597746
2019-10-29,6425955908.0,7369008340.0,46.5818960634975
2019-10-30,5500170377.0,8407331344.0,39.54822718946619
2019-10-31,4288734013.0,9169342917.0,31.86736140168579
2019-11-01,3978421869.0,9169342917.0,30.259302122869602
2019-11-04,4931064263.0,7988800098.0,38.16653275312199
2019-11-05,6366126652.0,6731388878.0,48.60560491352973
2019-11-06,6366126652.0,6794017042.0,48.374294384813275
2019-11-07,7329877891.0,5574584207.0,56.801111393368515
2019-11-08,7329877891.0,6053286348.0,54.76939354625819
2019-11-11,6682554203.0,7436973423.0,47.328454463976556
2019-11-12,6682554203.0,8160826548.0,45.02043244124015
2019-11-13,6682554203.0,8163953890.0,45.0109491143629
2019-11-14,6642501692.0,8163953890.0,44.862199837179105
2019-11-15,5578507009.0,8906676307.0,38.51181505475398
2019-11-18,6532121231.0,8072954170.0,44.7250086127782
2019-11-19,7482511542.0,7034631166.0,51.54259135219903
2019-11-20,7482511542.0,7135940739.0,51.18538815306203
2019-11-21,6201273230.0,8103439474.0,43.35126023374066
2019-11-22,5248630836.0,9499294489.0,35.58894366723409
2019-11-25,3813568447.0,10489718573.0,26.662182207960754
2019-11-26,4939819979.0,9654707193.0,33.84707103411462
2019-11-27,3976068740.0,10486584242.0,27.49197360227446
2019-11-28,3976068740.0,9947061197.0,28.557291054461846
2019-11-29,3976068740.0,9743536346.0,28.98092703890821
2019-12-02,4656145606.0,8436790276.0,35.56227303000245
2019-12-03,5428620676.0,7638183251.0,41.54512998226609
2019-12-04,5103121855.0,7638183251.0,40.05179856023456
2019-12-05,5965924014.0,6895460834.0,46.38632685754463
2019-12-06,5853999793.0,6895460834.0,45.91566627220896
2019-12-09,4903609482.0,7814001223.0,38.55763158461926
2019-12-10,4903609482.0,7689671716.0,38.93829896197955
2019-12-11,5567533218.0,6722172981.0,45.302411040981795
2019-12-12,5567533218.0,5860282058.0,48.719139078950576
2019-12-13,7289091697.0,4869857974.0,59.94836638221331
2019-12-16,7364320662.0,4869857974.0,60.19464715293536
2019-12-17,9482106228.0,4037980925.0,70.13346970841084
2019-12-18,10949404969.0,3371658344.0,76.45664801342394
2019-12-19,10949404969.0,3254058677.0,77.08968207964955
2019-12-20,11593199368.0,3254058677.0,78.08310014456949
2019-12-23,10820724298.0,5042164225.0,68.21408523618356
2019-12-24,10200410444.0,6286697264.0,61.86901077288698
2019-12-25,10575008024.0,6286697264.0,62.716124160501934
2019-12-26,11064841260.0,6286697264.0,63.76864647878645
2019-12-27,12831019872.0,5368156875.0,70.50329831054088
2019-12-30,15029644286.0,4629165236.0,76.45246406798162
2019-12-31,15803280213.0,4629165236.0,77.34404700820302
2020-01-02,18407263449.0,4095201144.0,81.80109948812486
2020-01-03,16685704970.0,6043231227.0,73.41172866771632
2020-01-06,15484224473.0,8803755675.0,63.75262322616421
2020-01-07,15293801190.0,8803755675.0,63.466189853516504
2020-01-08,13826502449.0,11125537879.0,55.41231204842416
2020-01-09,15463408294.0,10062975322.0,60.57813956970974
2020-01-10,15716214958.0,10062975322.0,60.96473468444409
2020-01-13,17274581348.0,8274869774.0,67.61233838454277
2020-01-14,18997671393.0,7030336735.0,72.98934017376068
2020-01-15,17760271654.0,8360352750.0,67.99328905506665
2020-01-16,16428748417.0,10086775071.0,61.95898196931725
2020-01-17,15998168568.0,10086775071.0,61.331045178418144
2020-01-20,15271697241.0,10086775071.0,60.22325419726964
2020-01-21,13834137578.0,12635339592.0,52.26449124457716
2020-01-22,11230154342.0,16344904334.0,40.725767708970224
2020-01-23,11230154342.0,17438920289.0,39.171666635716186
2020-02-03,11230154342.0,20109958601.0,35.83316487220357
2020-02-04,12052658067.0,20109958601.0,37.474121559865864
2020-02-05,14162568901.0,17788176397.0,44.32625520596706
2020-02-06,14564630107.0,17788176397.0,45.01813499610698
2020-02-07,14328706267.0,17788176397.0,44.61424982276107
2020-02-10,14319486502.0,17788176397.0,44.598345719040125
2020-02-11,14259714639.0,17788176397.0,44.49501723212237
2020-02-12,15410557277.0,16458160382.0,48.356377065105804
2020-02-13,15410557277.0,16022299004.0,49.02690719301609
2020-02-14,15322180147.0,16022299004.0,48.88318632824105
2020-02-17,16195030517.0,16022299004.0,50.26807236286827
2020-02-18,16195030517.0,16340781278.0,49.776014869525405
2020-02-19,17978421500.0,12631216536.0,58.73451191698371
2020-02-20,20450603263.0,9589170498.0,68.07841971683084
2020-02-21,22289653040.0,4157607738.0,84.27962815166673
2020-02-24,19539787032.0,5690120503.0,77.44692288266842
2020-02-25,17429876198.0,8149279836.0,68.1409354352117
2020-02-26,18007920081.0,8149279836.0,68.84498393612976
2020-02-27,16667165992.0,10087327262.0,62.296698478892445
2020-02-28,15118019367.0,12312087975.0,55.114692693352424
2020-03-02,15175802508.0,12312087975.0,55.20904747996409
2020-03-03,15702184892.0,12312087975.0,56.05066019934688
2020-03-04,15702184892.0,12226142767.0,56.2231476360523
2020-03-05,16737100257.0,12226142767.0,57.78738328139231
2020-03-06,14392096800.0,13261996230.0,52.04327903427177
2020-03-09,14392096800.0,12096667324.0,54.3328361135585
2020-03-10,16065778991.0,12096667324.0,57.04681621512041
2020-03-11,13593597228.0,14942647046.0,47.63625198003167
2020-03-12,11754547451.0,16473688410.0,41.64109832750841
2020-03-13,11754547451.0,17694197521.0,39.91527469906197
2020-03-16,11754547451.0,17403119167.0,40.31374528352528
2020-03-17,9137536517.0,21049118531.0,30.270119370530928
2020-03-18,9137536517.0,22014270295.0,29.332284230396954
2020-03-19,9137536517.0,24245655938.0,27.371667731650444
2020-03-20,9872753962.0,24245655938.0,28.936735301957903
2020-03-23,8195528940.0,27104175587.0,23.21699019812308
2020-03-24,11189017689.0,25899559852.0,30.16836565552014
2020-03-25,12639428839.0,25899559852.0,32.79647252900459
2020-03-26,12639428839.0,26178199940.0,32.56105340941851
2020-03-27,14469203218.0,24476482051.0,37.15226248571675
2020-03-30,11012130044.0,26293697451.0,29.51852507621209
2020-03-31,12389776949.0,23447717729.0,34.5721068403977
2020-04-01,13699713554.0,21916676365.0,38.4646326737672
2020-04-02,15402030769.0,19163654489.0,44.558731163691604
2020-04-03,16604445840.0,16995573510.0,49.41796511197545
2020-04-07,18668648548.0,13349574146.0,58.30632364081339
2020-04-08,18668648548.0,11281744033.0,62.3318993148793
2020-04-09,19910516569.0,6825597677.0,74.47049479891723
2020-04-10,17454197801.0,8578232715.0,67.04789931263751
2020-04-13,17454197801.0,6643070895.0,72.43226616756483
2020-04-14,15884121769.0,6643070895.0,70.51087992150889
2020-04-15,13059568263.0,6643070895.0,66.28334487716248
2020-04-16,13059568263.0,6187779376.0,67.85126193979065
2020-04-17,13413618354.0,6187779376.0,68.43194826596685
2020-04-20,14876853489.0,4370563976.0,77.2927251983413
2020-04-21,13499206584.0,5480734581.0,71.12354283212026
2020-04-22,13503206886.0,5480734581.0,71.1296276880793
2020-04-23,12572340121.0,5480734581.0,69.64099095877103
2020-04-24,11369925050.0,6640571371.0,63.12943732490804
2020-04-27,10486633788.0,6640571371.0,61.22793351657545
2020-04-28,12101211594.0,5805202294.0,67.5803188158721
2020-04-29,11928981096.0,5805202294.0,67.26546598546255
2020-04-30,13988972033.0,4052567256.0,77.53757486496251
2020-05-06,15478976505.0,3129209427.0,83.183694324449
2020-05-07,15129534986.0,3129209427.0,82.86185864581114
2020-05-08,15685749405.0,3129209427.0,83.36850239779467
2020-05-11,17319846513.0,2270007395.0,88.4123311707139
2020-05-12,15136022043.0,4580853070.0,76.76684036518704
2020-05-13,14769413868.0,4580853070.0,76.32666730295006
2020-05-14,14769413868.0,4649250764.0,76.05782451004121
2020-05-15,13455476961.0,6778405993.0,66.49972717342428
2020-05-18,13868487048.0,6778405993.0,67.1698498193426
2020-05-19,14965429205.0,5618569203.0,72.70418947945345
2020-05-20,13784517759.0,6395642257.0,68.30727679102067
2020-05-21,12169939953.0,7322471646.0,62.43424468640064
2020-05-22,11100302430.0,9370897377.0,54.22399534298093
2020-05-25,9040311493.0,10326587824.0,46.679188779922754
2020-05-26,9379779431.0,10326587824.0,47.59770945921103
2020-05-27,8305808233.0,11215945272.0,42.54642509891685
2020-05-28,7935210690.0,11215945272.0,41.43463039904829
2020-05-29,7267822427.0,11215945272.0,39.32002687630185
2020-06-01,8653412185.0,8905099597.0,49.28328945207641
2020-06-02,8203854390.0,8905099597.0,47.95064850974282
2020-06-03,9665258804.0,7726531298.0,55.573685901881525
2020-06-04,9665258804.0,6717041804.0,58.99817757757507
2020-06-05,9282631230.0,6717041804.0,58.017630799542
2020-06-08,9335571046.0,6717041804.0,58.15608420407398
2020-06-09,10524968570.0,5939968750.0,63.92352649417799
2020-06-10,11810064840.0,5013139361.0,70.20104314788017
2020-06-11,11810064840.0,4191210069.0,73.8070241725387
2020-06-12,11810064840.0,4466133553.0,72.56033967415404
2020-06-15,9980592430.0,5583391387.0,64.1262066791572
2020-06-16,10973539477.0,4694033939.0,70.03981526452354
2020-06-17,10998876721.0,4694033939.0,70.08818796780176
2020-06-18,11417172277.0,4694033939.0,70.86478891730424
2020-06-19,11545712901.0,4694033939.0,71.0953995450338
2020-06-22,13044870919.0,4694033939.0,73.53819767017322
2020-06-23,13221612020.0,4694033939.0,73.79924815581694
2020-06-24,15120833479.0,3574368204.0,80.88082565458355
2020-06-29,14319000516.0,4451231948.0,76.28568555803902
2020-06-30,15433137675.0,4451231948.0,77.61441759334771
2020-07-01,16669034078.0,4451231948.0,78.92435662259021
2020-07-02,17764158945.0,4451231948.0,79.96329675476217
2020-07-03,20347672119.0,3224735509.0,86.3198721153559
2020-07-06,24667017541.0,1994121578.0,92.52049370771674
2020-07-07,29807721285.0,876863744.0,97.14233142416208
2020-07-08,33115116734.0,876863744.0,97.42038053779326
2020-07-09,35101035358.0,876863744.0,97.56277112925903
2020-07-10,33716030957.0,3596687942.0,90.36069188167257
2020-07-13,36210042504.0,3596687942.0,90.96462356565782
2020-07-14,34063815321.0,7166407038.0,82.6185583584764
2020-07-15,32425669806.0,10366998230.0,75.773891402895
2020-07-16,30526448347.0,16391137117.0,65.06397983848302
2020-07-17,30526448347.0,19668892599.0,60.81530232026965
2020-07-20,31647292421.0,19668892599.0,61.67117140267884
2020-07-21,31426857663.0,19668892599.0,61.5058150665266
2020-07-22,32432132376.0,19668892599.0,62.24854960446966
2020-07-23,29848619202.0,21706278531.0,57.89676735774818
2020-07-24,25529273780.0,24708976701.0,50.816406892304336
2020-07-27,20388570036.0,26133749423.0,43.82535151534823
2020-07-28,17815224926.0,26133749423.0,40.53615628098352
2020-07-29,17005562150.0,26133749423.0,39.42010553697252
2020-07-30,18412972127.0,23413925225.0,44.021845493446726
2020-07-31,16866036801.0,23413925225.0,41.87202756078388
2020-08-03,18951226385.0,19844206129.0,48.849117426803076
2020-08-04,20455788534.0,16643614937.0,55.13778287564639
2020-08-05,20455788534.0,12063705450.0,62.90315754625366
2020-08-06,20455788534.0,8987222094.0,69.47587253372369
2020-08-07,17070925328.0,10620560804.0,61.64683703368673
2020-08-10,16011276440.0,10620560804.0,60.12081064218447
2020-08-11,13817953009.0,10620560804.0,56.541707547083234
2020-08-12,13817953009.0,10565413949.0,56.66958559415205
2020-08-13,14747463049.0,7562715779.0,66.10194908205511
2020-08-14,16750687571.0,6137943057.0,73.18344134798801
2020-08-17,17760473684.0,6137943057.0,74.31652848169738
2020-08-18,17166616378.0,6137943057.0,73.66205066386401
2020-08-19,15759206401.0,8098398906.0,66.05527335292169
2020-08-20,13297999798.0,9734042601.0,57.736954316206756
2020-08-21,12596209013.0,9734042601.0,56.40871957350798
2020-08-24,13093550846.0,9734042601.0,57.35843717560492
2020-08-25,14138720644.0,8289813201.0,63.03898748670078
2020-08-26,14138720644.0,8814528114.0,61.59790621827408
2020-08-27,14138720644.0,8171497196.0,63.37329713854555
2020-08-28,15693868517.0,8171497196.0,65.76001686180405
2020-08-31,16912749029.0,8171497196.0,67.42378813099057
2020-09-01,16912749029.0,7363807369.0,69.6670019904196
2020-09-02,17872044885.0,7363807369.0,70.82005673958247
2020-09-03,16995201604.0,7363807369.0,69.76967586340567
2020-09-04,14258418105.0,9169146222.0,60.86171787208513
2020-09-07,12557070801.0,11302120350.0,52.62990988055226
2020-09-08,12557070801.0,11642761472.0,51.88908195454748
2020-09-09,12557070801.0,12414258922.0,50.28595169056709
2020-09-10,13156526313.0,12414258922.0,51.45139733523713
2020-09-11,12460057554.0,12414258922.0,50.0920600814181
2020-09-14,12655014056.0,12414258922.0,50.48017972880841
2020-09-15,14039231364.0,10811408139.0,56.49444700328604
2020-09-16,14039231364.0,10714426255.0,56.71578552182931
2020-09-17,11338873210.0,12631163153.0,47.30436382442296
2020-09-18,13086848351.0,12631163153.0,50.8859261882069
2020-09-21,14912433147.0,11456613903.0,56.552795096173185
2020-09-22,13023627251.0,14187498160.0,47.86140615020371
2020-09-23,11897246010.0,16381936028.0,42.07068646473982
2020-09-24,11897246010.0,16179292476.0,42.37433334573066
2020-09-25,11897246010.0,15556268292.0,43.3359674070335
2020-09-28,13315403842.0,13255171321.0,50.113344405663966
2020-09-29,14790189229.0,10848030176.0,57.688051558352754
2020-09-30,12807334918.0,12965489576.0,49.69317554225223
2020-10-09,13205641427.0,12965489576.0,50.45881060885842
2020-10-12,13713277701.0,12965489576.0,51.40146678674444
2020-10-13,13891072320.0,12965489576.0,51.72319663921289
2020-10-14,13891072320.0,13432189264.0,50.83972964682356
2020-10-15,13891072320.0,13127301860.0,51.41342786747948
2020-10-16,9732044248.0,14506361550.0,40.15133804221987
2020-10-19,7906459452.0,17431340376.0,31.204206780664602
2020-10-20,7906459452.0,16023158196.0,33.0404754823185
2020-10-21,9597069874.0,13828720328.0,40.96796646450219
2020-10-22,9597069874.0,13466021932.0,41.61224329646585
2020-10-23,9597069874.0,15698228526.0,37.94013307231829
2020-10-26,8178912042.0,18104166176.0,31.118546975972784
2020-10-27,8127297202.0,18104166176.0,30.983011069128008
2020-10-28,10435777920.0,15986706776.0,39.49582350058029
2020-10-29,10520063452.0,15986706776.0,39.68821309239441
2020-10-30,8772300878.0,17828103071.0,32.97807392255703
2020-11-02,7210288951.0,18785593356.0,27.73627325223911
2020-11-03,8930898389.0,17425567760.0,33.88503731308778
2020-11-04,10606688104.0,15813718266.0,40.14581742407923
2020-11-05,12461650473.0,14434658576.0,46.33219543357129
2020-11-06,14209551108.0,11509679750.0,55.24874047149081
2020-11-09,17220268414.0,10186977673.0,62.831078902772504
2020-11-10,15529657992.0,12121756351.0,56.16225556987235
2020-11-11,15529657992.0,12851112628.0,54.71894403408557
2020-11-12,15529657992.0,10392478055.0,59.90886693844532
2020-11-13,15529657992.0,10111188118.0,60.566090234999656
2020-11-16,15516202839.0,10111188118.0,60.54538624331488
2020-11-17,14687627396.0,10111188118.0,59.22713279474256
2020-11-18,14690209784.0,10111188118.0,59.23137817491881
2020-11-19,16035403047.0,8269791823.0,65.97520872705515
2020-11-20,17458949357.0,7312301538.0,70.48069324801048
2020-11-23,18375299375.0,7312301538.0,71.53373114614458
2020-11-24,16699509660.0,9059731032.0,64.82919997399743
2020-11-25,14844547291.0,11194682358.0,57.00839652746826
2020-11-26,13096646656.0,13160975675.0,49.87750410492413
2020-11-27,11983466305.0,13160975675.0,47.65850964014911
2020-11-30,14703699510.0,11226196997.0,56.70558502241075
2020-12-01,17131105852.0,9256843815.0,64.92018541866351
2020-12-02,18635689615.0,7973321850.0,70.03525718913812
2020-12-03,18635689615.0,7124782676.0,72.34218924437498
2020-12-04,17225974221.0,8815454828.0,66.14834458042725
2020-12-07,15746068946.0,10648909817.0,59.65554694089223
2020-12-08,13955459294.0,12488761035.0,52.773192479778935
2020-12-09,12610266031.0,15365246582.0,45.07608566621978
2020-12-10,11186719721.0,16963843099.0,39.73888476948043
2020-12-11,8549760265.0,18964493554.0,31.07393106585341
2020-12-14,9803873224.0,17217064060.0,36.28250612093016
2020-12-15,11223015172.0,15082112734.0,42.664742829249334
2020-12-16,12648707160.0,13115819417.0,49.0934973021841
2020-12-17,13108079485.0,13115819417.0,49.98524259869037
2020-12-18,10387846280.0,15450744380.0,40.20283620221259
2020-12-21,10232962567.0,15450744380.0,39.84223378703231
2020-12-22,8728378804.0,18071257579.0,32.56901951676006
2020-12-23,10443550885.0,16795149040.0,38.34085662588759
2020-12-24,12389707959.0,15104476888.0,45.0630125168155
2020-12-25,14442890543.0,13271021899.0,52.11422448283421
2020-12-28,16734760393.0,11431170681.0,59.41490217040215
2020-12-29,16734760393.0,10310840646.0,61.87608982646873
2020-12-30,18491520706.0,8712244129.0,67.97412350149806
2020-12-31,23022815582.0,6711593674.0,77.4281923134367
2021-01-04,24465895409.0,6711593674.0,78.47294996677715
2021-01-05,26396644028.0,6711593674.0,79.72832702722027
2021-01-06,27019924352.0,6711593674.0,80.10290059040108
2021-01-07,27267561609.0,6711593674.0,80.24790899567225
2021-01-08,31151884395.0,4376668711.0,87.6812638613733
2021-01-11,28879361766.0,7913587995.0,78.49156415453189
2021-01-12,32206723762.0,5293074796.0,85.8850580548764
2021-01-13,33621430252.0,5293074796.0,86.39819576409585
2021-01-14,31675273178.0,9178822742.0,77.53267442272163
2021-01-15,29622090594.0,13095812120.0,69.34350403933082
2021-01-18,29506701645.0,13095812120.0,69.26047089090119
2021-01-19,29506701645.0,13621979935.0,68.41549651887132
2021-01-20,30057692914.0,13621979935.0,68.81391492539106
2021-01-21,28359716095.0,13621979935.0,67.55257356618996
2021-01-22,28737006917.0,13621979935.0,67.84158227722854
2021-01-25,27905991703.0,13621979935.0,67.19806097503866
2021-01-26,25857019391.0,15797751600.0,62.074568592843086
2021-01-27,23252472854.0,19050296054.0,54.966786936735616
2021-01-28,19368150068.0,21592210817.0,47.285106013538
2021-01-29,19368150068.0,21398560682.0,47.509719846603026
2021-02-01,18393214097.0,21398560682.0,46.22365853032262
2021-02-02,18396517470.0,21398560682.0,46.228122482215646
2021-02-03,19945724782.0,17512812736.0,53.24747334947462
2021-02-04,19945724782.0,15235218810.0,56.69468395536604
2021-02-05,20854540553.0,15235218810.0,57.78520256463811
2021-02-08,23482624819.0,12952895483.0,64.44981332601144
2021-02-09,23524411172.0,12952895483.0,64.49053762245211
2021-02-10,22665077472.0,12952895483.0,63.633821892770875
2021-02-18,22337953818.0,12952895483.0,63.29673062690229
2021-02-19,19819078465.0,17012907238.0,53.809421584852856
2021-02-22,19819078465.0,19236584743.0,50.745722481907166
2021-02-23,19819078465.0,19292755482.0,50.67284365099475
2021-02-24,19819078465.0,22290076415.0,47.065961122893945
2021-02-25,23489174037.0,18946807266.0,55.352022778225326
2021-02-26,21136748012.0,23432966999.0,47.42401428140916
2021-03-01,21011558878.0,23432966999.0,47.27592085502134
2021-03-02,19462351566.0,25771115826.0,43.026441898288155
2021-03-03,21412599766.0,24131720374.0,47.014863105166995
2021-03-04,18327303094.0,27559966924.0,39.93984189255719
2021-03-05,15699218828.0,30671378903.0,33.85597683918714
2021-03-08,13349680893.0,33600393120.0,28.433780294581876
2021-03-09,11375696536.0,38277518960.0,22.91029175525684
2021-03-10,11825622399.0,38277518960.0,23.6025568023107
2021-03-11,14987591265.0,34217507205.0,30.459427439491517
2021-03-12,17282704887.0,29818058035.0,36.69304659803616
2021-03-15,17282704887.0,28461999930.0,37.78077693612588
2021-03-16,18917924517.0,22922764234.0,45.21418045860408
2021-03-17,16802161726.0,22922764234.0,42.29626945791795
2021-03-18,18441706742.0,18436604501.0,50.0069176716992
2021-03-19,15433713932.0,20914609272.0,42.4605939739789
2021-03-22,17566630019.0,18576460445.0,48.60301040525874
2021-03-23,15616381819.0,21036020768.0,42.606707109942285
2021-03-24,15616381819.0,21348883937.0,42.246096435720155
2021-03-25,15616381819.0,19639869500.0,44.29393720195134
2021-03-26,18406528300.0,16710855283.0,52.41429292844707
2021-03-29,21636448386.0,12033729443.0,64.25997657596156
2021-03-30,19800698600.0,12033729443.0,62.19900848620376
2021-03-31,16638729734.0,13196833006.0,55.76811095871423
2021-04-01,15985452227.0,13196833006.0,54.77793154089003
2021-04-02,17426130392.0,11244175918.0,60.78110991762195
2021-04-06,15790910762.0,12450441104.0,55.91414616738234
2021-04-07,14236577981.0,13342417546.0,51.62108956093889
2021-04-08,12597032965.0,14060443577.0,47.255159148889554
2021-04-09,12597032965.0,12704894097.0,49.78685194266884
2021-04-12,10464116878.0,16005193329.0,39.53301690209021
2021-04-13,10464116878.0,15793079210.0,39.8523773937244
2021-04-14,13085026151.0,12051969491.0,52.054853083305474
2021-04-15,13085026151.0,13081325990.0,50.007070456325096
2021-04-16,12771518036.0,13081325990.0,49.40082423100447
2021-04-19,12405675118.0,13081325990.0,48.67451869065144
2021-04-20,12926676284.0,13081325990.0,49.70268822578003
2021-04-21,12926676284.0,14022991223.0,47.965995427002504
2021-04-22,13564824298.0,14022991223.0,49.169620870033654
2021-04-23,13780404420.0,14022991223.0,49.56374608678225
2021-04-26,13780404420.0,15578895574.0,46.93710143912227
2021-04-27,13780404420.0,16299887708.0,45.812069780973374
2021-04-28,15315579706.0,15581861677.0,49.56908734335117
2021-04-29,17279603794.0,14459406386.0,54.442793571705515
2021-04-30,17279603794.0,13235053739.0,56.627225048529596
2021-05-06,17279603794.0,13060804891.0,56.952442445321665
2021-05-07,14658694521.0,14766156268.0,49.8173962753956
2021-05-10,14658694521.0,14177420469.0,50.83449877378922
2021-05-11,14167776953.0,14177420469.0,49.98298915358318
2021-05-12,12581581302.0,14177420469.0,47.01812649691311
2021-05-13,10699044105.0,16540445289.0,39.277696987068566
2021-05-14,15015367708.0,14435676493.0,50.98416071607457
2021-05-17,16199599361.0,14435676493.0,52.87890808688391
2021-05-18,16013189247.0,14435676493.0,52.59042942267576
2021-05-19,16013189247.0,13708239798.0,53.87758853302473
2021-05-20,17413338341.0,12095271222.0,59.01104321375442
2021-05-21,15878163055.0,14886571264.0,51.61157216688135
2021-05-24,13914138967.0,16683208335.0,45.47498457845233
2021-05-25,22047919727.0,14607261750.0,60.14953094921762
2021-05-26,24644640654.0,12534064394.0,66.28697966263819
2021-05-27,27479843648.0,10828713017.0,71.73291306249217
2021-05-28,27479843648.0,10829146806.0,71.73210080019406
2021-05-31,25494122850.0,12575133546.0,66.96774579678606
2021-06-01,24216241333.0,12575133546.0,65.82043050210197
2021-06-02,24216241333.0,13281635666.0,64.58029966242036
2021-06-03,19899917730.0,15625792677.0,56.01553776692081
2021-06-04,19386907130.0,15625792677.0,55.371071745013005
2021-06-07,17917058957.0,17025595738.0,51.27560888945218
2021-06-08,17917058957.0,17382902679.0,50.75659611688537
2021-06-09,16516909863.0,18745006706.0,46.84064699285404
2021-06-10,18656729847.0,15953706664.0,53.90492501032299
2021-06-11,18656729847.0,15931211340.0,53.93998372476763
2021-06-15,10522949087.0,18168947249.0,36.675683488360974
2021-06-16,7926228160.0,21030561750.0,27.37260651002872
2021-06-17,5091025166.0,22783094563.0,18.264344185561274
2021-06-18,7772645994.0,20939642532.0,27.070799274539166
2021-06-21,7772645994.0,21491628001.0,26.560187330558787
2021-06-22,11253883664.0,21491628001.0,34.36771359425328
2021-06-23,14288237108.0,18422101061.0,43.68110483657776
2021-06-24,15413752536.0,16077944050.0,48.945449775647724
2021-06-25,15715853375.0,16077944050.0,49.43056397107934
2021-06-28,18065614036.0,14678140989.0,55.17270093856622
2021-06-29,18065614036.0,13806312277.0,56.68190199295031
2021-06-30,20013852510.0,12444208250.0,61.66065390654595
2021-07-01,20838593507.0,12444208250.0,62.61069503446251
2021-07-02,20838593507.0,12948111980.0,61.67690281320266
2021-07-05,20838593507.0,12026438316.0,63.406582471088576
2021-07-06,20838593507.0,11110862759.0,65.22362488270585
2021-07-07,22640750026.0,9358329946.0,70.75437808152992
2021-07-08,19959129198.0,11048018870.0,64.36944524607287
2021-07-09,19959129198.0,10924731682.0,64.62640560243321
2021-07-12,19566310083.0,10924731682.0,64.17068407764191
2021-07-13,18330316137.0,10924731682.0,62.65693445592382
2021-07-14,17204800709.0,12894783518.0,57.159595890919014
2021-07-15,15790515463.0,12894783518.0,55.04741461282662
2021-07-16,13440754802.0,14811038110.0,47.574873721699326
2021-07-19,13440754802.0,15000174784.0,47.25849329698488
2021-07-20,13073661528.0,15000174784.0,46.56884574913525
2021-07-21,13120138917.0,15000174784.0,46.65715701647179
2021-07-22,14526045164.0,12722129307.0,53.310159106107996
2021-07-23,14526045164.0,12790650119.0,53.1764366571823
2021-07-26,14526045164.0,15435169047.0,48.4828320431249
2021-07-27,12723888645.0,19407659967.0,39.599363225985556
2021-07-28,12723888645.0,22096786503.0,36.541188793494214
2021-07-29,15854225873.0,19922101482.0,44.3148501960033
2021-07-30,12765807318.0,21019321709.0,37.78528508148651
2021-08-02,12820892696.0,21019321709.0,37.88655870367557
2021-08-03,13982502143.0,19049269873.0,42.33046333762272
2021-08-04,13392164355.0,19049269873.0,41.28104898470027
2021-08-05,13392164355.0,18186889225.0,42.408377822575645
2021-08-06,13392164355.0,17039017422.0,44.008032462025014
2021-08-09,12962917812.0,17039017422.0,43.206938855429705
2021-08-10,11587398742.0,17039017422.0,40.477993038374386
2021-08-11,11401106681.0,17039017422.0,40.0881045374811
2021-08-12,11401106681.0,16331569568.0,41.110733701407945
2021-08-13,11401106681.0,12758365862.0,47.19104136362188
2021-08-16,11401106681.0,9720311517.0,53.97888803735527
2021-08-17,11401106681.0,7092640163.0,61.64844137411185
2021-08-18,8270769453.0,8993936017.0,47.90565044606
2021-08-19,8270769453.0,9081934817.0,47.66271195722971
2021-08-20,6417324577.0,11105021202.0,36.62366134042948
2021-08-23,6980344576.0,11105021202.0,38.59664582781766
2021-08-24,7303300018.0,11105021202.0,39.673905788134654
2021-08-25,8333052700.0,10051147258.0,45.32725230925167
2021-08-26,8333052700.0,10445973785.0,44.37425287544132
2021-08-27,7181154043.0,11586885330.0,38.2626757131111
2021-08-30,5545634743.0,12639040421.0,30.496199096141304
2021-08-31,4326020557.0,13829471238.0,23.827614287988503
2021-09-01,6229985155.0,13152336035.0,32.14261642828549
2021-09-02,7337107061.0,12134981869.0,37.68012300773731
2021-09-03,7337107061.0,12919055063.0,36.22160513963706
