origin_date,entry_date,horizon_end_date,bad10,event_id,sample_group_id,bootstrap_event_block_id,calendar_year_block_id,training_weight,split_assignment
2020-12-14,2020-12-15,2020-12-28,0,,NON_EVENT_DAY_20201214,NON_EVENT_DAY_20201214,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-15,2020-12-16,2020-12-29,0,,NON_EVENT_DAY_20201215,NON_EVENT_DAY_20201215,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-16,2020-12-17,2020-12-30,0,,NON_EVENT_DAY_20201216,NON_EVENT_DAY_20201216,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-17,2020-12-18,2020-12-31,0,,NON_EVENT_DAY_20201217,NON_EVENT_DAY_20201217,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-18,2020-12-21,2021-01-04,0,,NON_EVENT_DAY_20201218,NON_EVENT_DAY_20201218,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-21,2020-12-22,2021-01-05,0,,NON_EVENT_DAY_20201221,NON_EVENT_DAY_20201221,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-22,2020-12-23,2021-01-06,0,,NON_EVENT_DAY_20201222,NON_EVENT_DAY_20201222,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-23,2020-12-24,2021-01-07,0,,NON_EVENT_DAY_20201223,NON_EVENT_DAY_20201223,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-24,2020-12-25,2021-01-08,0,,NON_EVENT_DAY_20201224,NON_EVENT_DAY_20201224,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-25,2020-12-28,2021-01-11,0,,NON_EVENT_DAY_20201225,NON_EVENT_DAY_20201225,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-28,2020-12-29,2021-01-12,0,,NON_EVENT_DAY_20201228,NON_EVENT_DAY_20201228,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-29,2020-12-30,2021-01-13,0,,NON_EVENT_DAY_20201229,NON_EVENT_DAY_20201229,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-30,2020-12-31,2021-01-14,0,,NON_EVENT_DAY_20201230,NON_EVENT_DAY_20201230,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2020-12-31,2021-01-04,2021-01-15,0,,NON_EVENT_DAY_20201231,NON_EVENT_DAY_20201231,CALENDAR_YEAR_2020,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-04,2021-01-05,2021-01-18,0,,NON_EVENT_DAY_20210104,NON_EVENT_DAY_20210104,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-05,2021-01-06,2021-01-19,0,,NON_EVENT_DAY_20210105,NON_EVENT_DAY_20210105,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-06,2021-01-07,2021-01-20,0,,NON_EVENT_DAY_20210106,NON_EVENT_DAY_20210106,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-07,2021-01-08,2021-01-21,0,,NON_EVENT_DAY_20210107,NON_EVENT_DAY_20210107,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-08,2021-01-11,2021-01-22,0,,NON_EVENT_DAY_20210108,NON_EVENT_DAY_20210108,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-11,2021-01-12,2021-01-25,0,,NON_EVENT_DAY_20210111,NON_EVENT_DAY_20210111,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-12,2021-01-13,2021-01-26,0,,NON_EVENT_DAY_20210112,NON_EVENT_DAY_20210112,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-13,2021-01-14,2021-01-27,0,,NON_EVENT_DAY_20210113,NON_EVENT_DAY_20210113,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-14,2021-01-15,2021-01-28,0,,NON_EVENT_DAY_20210114,NON_EVENT_DAY_20210114,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-15,2021-01-18,2021-01-29,0,,NON_EVENT_DAY_20210115,NON_EVENT_DAY_20210115,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-18,2021-01-19,2021-02-01,0,,NON_EVENT_DAY_20210118,NON_EVENT_DAY_20210118,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-19,2021-01-20,2021-02-02,0,,NON_EVENT_DAY_20210119,NON_EVENT_DAY_20210119,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-20,2021-01-21,2021-02-03,0,,NON_EVENT_DAY_20210120,NON_EVENT_DAY_20210120,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-21,2021-01-22,2021-02-04,0,,NON_EVENT_DAY_20210121,NON_EVENT_DAY_20210121,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-22,2021-01-25,2021-02-05,0,,NON_EVENT_DAY_20210122,NON_EVENT_DAY_20210122,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-25,2021-01-26,2021-02-08,1,BAD10_V2_EVENT_0026,BAD10_V2_EVENT_0026,BAD10_V2_EVENT_0026,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-26,2021-01-27,2021-02-09,0,,NON_EVENT_DAY_20210126,NON_EVENT_DAY_20210126,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-27,2021-01-28,2021-02-10,0,,NON_EVENT_DAY_20210127,NON_EVENT_DAY_20210127,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-28,2021-01-29,2021-02-18,0,,NON_EVENT_DAY_20210128,NON_EVENT_DAY_20210128,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-01-29,2021-02-01,2021-02-19,0,,NON_EVENT_DAY_20210129,NON_EVENT_DAY_20210129,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-01,2021-02-02,2021-02-22,0,,NON_EVENT_DAY_20210201,NON_EVENT_DAY_20210201,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-02,2021-02-03,2021-02-23,0,,NON_EVENT_DAY_20210202,NON_EVENT_DAY_20210202,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-03,2021-02-04,2021-02-24,0,,NON_EVENT_DAY_20210203,NON_EVENT_DAY_20210203,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-04,2021-02-05,2021-02-25,0,,NON_EVENT_DAY_20210204,NON_EVENT_DAY_20210204,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-05,2021-02-08,2021-02-26,0,,NON_EVENT_DAY_20210205,NON_EVENT_DAY_20210205,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-08,2021-02-09,2021-03-01,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-09,2021-02-10,2021-03-02,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-10,2021-02-18,2021-03-03,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-18,2021-02-19,2021-03-04,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-19,2021-02-22,2021-03-05,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-22,2021-02-23,2021-03-08,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-23,2021-02-24,2021-03-09,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-24,2021-02-25,2021-03-10,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-25,2021-02-26,2021-03-11,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-02-26,2021-03-01,2021-03-12,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-01,2021-03-02,2021-03-15,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-02,2021-03-03,2021-03-16,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-03,2021-03-04,2021-03-17,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-04,2021-03-05,2021-03-18,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-05,2021-03-08,2021-03-19,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-08,2021-03-09,2021-03-22,0,,NON_EVENT_DAY_20210308,NON_EVENT_DAY_20210308,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-09,2021-03-10,2021-03-23,0,,NON_EVENT_DAY_20210309,NON_EVENT_DAY_20210309,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-10,2021-03-11,2021-03-24,0,,NON_EVENT_DAY_20210310,NON_EVENT_DAY_20210310,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-11,2021-03-12,2021-03-25,1,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,BAD10_V2_EVENT_0027,CALENDAR_YEAR_2021,0.0625,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-12,2021-03-15,2021-03-26,0,,NON_EVENT_DAY_20210312,NON_EVENT_DAY_20210312,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-15,2021-03-16,2021-03-29,0,,NON_EVENT_DAY_20210315,NON_EVENT_DAY_20210315,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-16,2021-03-17,2021-03-30,0,,NON_EVENT_DAY_20210316,NON_EVENT_DAY_20210316,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-17,2021-03-18,2021-03-31,0,,NON_EVENT_DAY_20210317,NON_EVENT_DAY_20210317,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-18,2021-03-19,2021-04-01,0,,NON_EVENT_DAY_20210318,NON_EVENT_DAY_20210318,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-19,2021-03-22,2021-04-02,0,,NON_EVENT_DAY_20210319,NON_EVENT_DAY_20210319,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-22,2021-03-23,2021-04-06,0,,NON_EVENT_DAY_20210322,NON_EVENT_DAY_20210322,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-23,2021-03-24,2021-04-07,0,,NON_EVENT_DAY_20210323,NON_EVENT_DAY_20210323,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-24,2021-03-25,2021-04-08,0,,NON_EVENT_DAY_20210324,NON_EVENT_DAY_20210324,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-25,2021-03-26,2021-04-09,0,,NON_EVENT_DAY_20210325,NON_EVENT_DAY_20210325,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-26,2021-03-29,2021-04-12,0,,NON_EVENT_DAY_20210326,NON_EVENT_DAY_20210326,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-29,2021-03-30,2021-04-13,0,,NON_EVENT_DAY_20210329,NON_EVENT_DAY_20210329,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-30,2021-03-31,2021-04-14,0,,NON_EVENT_DAY_20210330,NON_EVENT_DAY_20210330,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-03-31,2021-04-01,2021-04-15,0,,NON_EVENT_DAY_20210331,NON_EVENT_DAY_20210331,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-01,2021-04-02,2021-04-16,0,,NON_EVENT_DAY_20210401,NON_EVENT_DAY_20210401,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-02,2021-04-06,2021-04-19,1,BAD10_V2_EVENT_0028,BAD10_V2_EVENT_0028,BAD10_V2_EVENT_0028,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-06,2021-04-07,2021-04-20,0,,NON_EVENT_DAY_20210406,NON_EVENT_DAY_20210406,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-07,2021-04-08,2021-04-21,0,,NON_EVENT_DAY_20210407,NON_EVENT_DAY_20210407,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-08,2021-04-09,2021-04-22,0,,NON_EVENT_DAY_20210408,NON_EVENT_DAY_20210408,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-09,2021-04-12,2021-04-23,0,,NON_EVENT_DAY_20210409,NON_EVENT_DAY_20210409,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-12,2021-04-13,2021-04-26,0,,NON_EVENT_DAY_20210412,NON_EVENT_DAY_20210412,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-13,2021-04-14,2021-04-27,0,,NON_EVENT_DAY_20210413,NON_EVENT_DAY_20210413,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-14,2021-04-15,2021-04-28,0,,NON_EVENT_DAY_20210414,NON_EVENT_DAY_20210414,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-15,2021-04-16,2021-04-29,0,,NON_EVENT_DAY_20210415,NON_EVENT_DAY_20210415,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-16,2021-04-19,2021-04-30,0,,NON_EVENT_DAY_20210416,NON_EVENT_DAY_20210416,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-19,2021-04-20,2021-05-06,0,,NON_EVENT_DAY_20210419,NON_EVENT_DAY_20210419,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-20,2021-04-21,2021-05-07,0,,NON_EVENT_DAY_20210420,NON_EVENT_DAY_20210420,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-21,2021-04-22,2021-05-10,0,,NON_EVENT_DAY_20210421,NON_EVENT_DAY_20210421,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-22,2021-04-23,2021-05-11,0,,NON_EVENT_DAY_20210422,NON_EVENT_DAY_20210422,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-23,2021-04-26,2021-05-12,0,,NON_EVENT_DAY_20210423,NON_EVENT_DAY_20210423,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-26,2021-04-27,2021-05-13,0,,NON_EVENT_DAY_20210426,NON_EVENT_DAY_20210426,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-27,2021-04-28,2021-05-14,0,,NON_EVENT_DAY_20210427,NON_EVENT_DAY_20210427,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-28,2021-04-29,2021-05-17,0,,NON_EVENT_DAY_20210428,NON_EVENT_DAY_20210428,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-29,2021-04-30,2021-05-18,0,,NON_EVENT_DAY_20210429,NON_EVENT_DAY_20210429,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-04-30,2021-05-06,2021-05-19,0,,NON_EVENT_DAY_20210430,NON_EVENT_DAY_20210430,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-06,2021-05-07,2021-05-20,0,,NON_EVENT_DAY_20210506,NON_EVENT_DAY_20210506,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-07,2021-05-10,2021-05-21,0,,NON_EVENT_DAY_20210507,NON_EVENT_DAY_20210507,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-10,2021-05-11,2021-05-24,0,,NON_EVENT_DAY_20210510,NON_EVENT_DAY_20210510,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-11,2021-05-12,2021-05-25,0,,NON_EVENT_DAY_20210511,NON_EVENT_DAY_20210511,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-12,2021-05-13,2021-05-26,0,,NON_EVENT_DAY_20210512,NON_EVENT_DAY_20210512,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-13,2021-05-14,2021-05-27,0,,NON_EVENT_DAY_20210513,NON_EVENT_DAY_20210513,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-14,2021-05-17,2021-05-28,0,,NON_EVENT_DAY_20210514,NON_EVENT_DAY_20210514,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-17,2021-05-18,2021-05-31,0,,NON_EVENT_DAY_20210517,NON_EVENT_DAY_20210517,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-18,2021-05-19,2021-06-01,0,,NON_EVENT_DAY_20210518,NON_EVENT_DAY_20210518,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-19,2021-05-20,2021-06-02,0,,NON_EVENT_DAY_20210519,NON_EVENT_DAY_20210519,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-20,2021-05-21,2021-06-03,0,,NON_EVENT_DAY_20210520,NON_EVENT_DAY_20210520,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-21,2021-05-24,2021-06-04,0,,NON_EVENT_DAY_20210521,NON_EVENT_DAY_20210521,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-24,2021-05-25,2021-06-07,0,,NON_EVENT_DAY_20210524,NON_EVENT_DAY_20210524,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-25,2021-05-26,2021-06-08,0,,NON_EVENT_DAY_20210525,NON_EVENT_DAY_20210525,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-26,2021-05-27,2021-06-09,0,,NON_EVENT_DAY_20210526,NON_EVENT_DAY_20210526,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-27,2021-05-28,2021-06-10,0,,NON_EVENT_DAY_20210527,NON_EVENT_DAY_20210527,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-28,2021-05-31,2021-06-11,0,,NON_EVENT_DAY_20210528,NON_EVENT_DAY_20210528,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-05-31,2021-06-01,2021-06-15,0,,NON_EVENT_DAY_20210531,NON_EVENT_DAY_20210531,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-01,2021-06-02,2021-06-16,1,BAD10_V2_EVENT_0029,BAD10_V2_EVENT_0029,BAD10_V2_EVENT_0029,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-02,2021-06-03,2021-06-17,0,,NON_EVENT_DAY_20210602,NON_EVENT_DAY_20210602,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-03,2021-06-04,2021-06-18,0,,NON_EVENT_DAY_20210603,NON_EVENT_DAY_20210603,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-04,2021-06-07,2021-06-21,0,,NON_EVENT_DAY_20210604,NON_EVENT_DAY_20210604,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-07,2021-06-08,2021-06-22,0,,NON_EVENT_DAY_20210607,NON_EVENT_DAY_20210607,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-08,2021-06-09,2021-06-23,0,,NON_EVENT_DAY_20210608,NON_EVENT_DAY_20210608,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-09,2021-06-10,2021-06-24,0,,NON_EVENT_DAY_20210609,NON_EVENT_DAY_20210609,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-10,2021-06-11,2021-06-25,0,,NON_EVENT_DAY_20210610,NON_EVENT_DAY_20210610,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-11,2021-06-15,2021-06-28,0,,NON_EVENT_DAY_20210611,NON_EVENT_DAY_20210611,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-15,2021-06-16,2021-06-29,0,,NON_EVENT_DAY_20210615,NON_EVENT_DAY_20210615,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-16,2021-06-17,2021-06-30,0,,NON_EVENT_DAY_20210616,NON_EVENT_DAY_20210616,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-17,2021-06-18,2021-07-01,0,,NON_EVENT_DAY_20210617,NON_EVENT_DAY_20210617,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-18,2021-06-21,2021-07-02,0,,NON_EVENT_DAY_20210618,NON_EVENT_DAY_20210618,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-21,2021-06-22,2021-07-05,0,,NON_EVENT_DAY_20210621,NON_EVENT_DAY_20210621,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-22,2021-06-23,2021-07-06,0,,NON_EVENT_DAY_20210622,NON_EVENT_DAY_20210622,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-23,2021-06-24,2021-07-07,0,,NON_EVENT_DAY_20210623,NON_EVENT_DAY_20210623,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-24,2021-06-25,2021-07-08,0,,NON_EVENT_DAY_20210624,NON_EVENT_DAY_20210624,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-25,2021-06-28,2021-07-09,0,,NON_EVENT_DAY_20210625,NON_EVENT_DAY_20210625,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-28,2021-06-29,2021-07-12,0,,NON_EVENT_DAY_20210628,NON_EVENT_DAY_20210628,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-29,2021-06-30,2021-07-13,0,,NON_EVENT_DAY_20210629,NON_EVENT_DAY_20210629,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-06-30,2021-07-01,2021-07-14,0,,NON_EVENT_DAY_20210630,NON_EVENT_DAY_20210630,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-07-01,2021-07-02,2021-07-15,0,,NON_EVENT_DAY_20210701,NON_EVENT_DAY_20210701,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-07-02,2021-07-05,2021-07-16,0,,NON_EVENT_DAY_20210702,NON_EVENT_DAY_20210702,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-07-05,2021-07-06,2021-07-19,0,,NON_EVENT_DAY_20210705,NON_EVENT_DAY_20210705,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-07-06,2021-07-07,2021-07-20,0,,NON_EVENT_DAY_20210706,NON_EVENT_DAY_20210706,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2021-07-07,2021-07-08,2021-07-21,0,,NON_EVENT_DAY_20210707,NON_EVENT_DAY_20210707,CALENDAR_YEAR_2021,1.0,UNASSIGNED_PRE_MODEL_FREEZE
