date,wealth_close,reference_new_buy,reference_holding,reference_entry_wealth_open,reference_entry_date,reference_state,stage,target,price_upgrade,stage_status
2013-03-13,0.9820183656589185,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-14,0.9839652696352449,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-15,0.9847440312257753,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-18,0.9742307497536139,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-19,0.9827971272494491,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-20,1.0127794484848722,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-21,1.0155051140517288,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-22,1.0182307796185854,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-25,1.0166732564375245,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-26,0.9999298822411194,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-27,1.0022661670127109,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-28,0.9711157033914923,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-03-29,0.9683900378246356,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-01,0.9668325146435747,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-02,0.9683900378246356,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-03,0.9664431338483095,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-08,0.9617705643051266,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-09,0.9676112762341049,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-10,0.9676112762341049,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-11,0.9633280874861875,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-12,0.9602130411240656,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-15,0.9504785212424346,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-16,0.9563192331714132,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-17,0.9586555179430047,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-18,0.960602421919331,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-19,0.9878590775878974,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-22,0.9847440312257755,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-23,0.9547617099903525,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-24,0.9711157033914923,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-25,0.9609918027145962,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-04-26,0.9520360444234958,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-02,0.9528148060140263,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-03,0.9699475610056967,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-06,0.9812396040683885,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-07,0.9835758888399799,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-08,0.9898059815642237,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-09,0.9847440312257757,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
