model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
BUY_GATE_BAND00_R01,evaluation,STRESS,INTENT_MIX_BAND_00,-108599.39519999997,-110766.60000000003,-3535.3999999999996,-1502.9048000000003,-4199.700000000026,-0.41998499066929995
BUY_GATE_BAND00_R01,evaluation,STRESS,INTENT_MIX_BAND_20,-109953.41264000005,-112451.50000000003,-2149.399999999998,-1076.68736,-3570.8000000000357,-0.4047371104916425
BUY_GATE_BAND00_R01,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-111069.90743999986,-113248.79999999999,-3867.7000000000007,-1394.2925599999999,-4652.300000000032,-0.4083145524558248
BUY_GATE_BAND00_R01,evaluation,STRESS,BUY_HOLD,10574.1757600001,42999.499999999985,-13928.400000000001,5118.62424,13378.300000000017,0.46590518034500944
BUY_GATE_BAND00_R01,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-7309.133820000105,-7444.900000000023,-21.899999999999636,-133.4661799999999,-24.20000000002983,-0.043892922059214134
BUY_GATE_BAND00_R01,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-14869.966439999873,-14287.5,127.50000000000045,294.5664400000003,415.3999999999578,-0.11084241192545474
BUY_GATE_BAND00_R01,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-13615.79071999999,-13626.399999999994,53.600000000000364,173.99071999999978,-131.00000000003638,-0.042541313311361684
BUY_GATE_BAND00_R01,earlier_diagnostic,BASE,BUY_HOLD,85428.67071999997,105985.29999999997,-13399.599999999997,1965.22928,5191.800000000054,0.8613914974946557
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-7667.5754799999995,-7764.100000000035,-25.399999999999636,-34.12451999999985,-87.80000000002474,-0.045622658637678226
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-12977.476040000154,-11993.800000000017,122.90000000000055,413.77604000000065,692.7999999999683,-0.09836849592422148
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-14116.234720000124,-14364.300000000017,53.600000000000364,110.33472000000074,-304.80000000002474,-0.04496335510439664
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,BUY_HOLD,87170.72987999991,114110.69999999997,-13431.799999999996,3678.0701200000003,9830.099999999955,0.8640654525932994
BUY_GATE_BAND20_R00,evaluation,BASE,INTENT_MIX_BAND_00,-130901.76693999997,-130438.00000000006,-5911.5,-1584.7330599999996,-3862.9999999999745,-0.5387693181695327
BUY_GATE_BAND20_R00,evaluation,BASE,INTENT_MIX_BAND_20,-132057.40397999997,-132295.20000000004,-4430.6,-1158.99602,-3509.399999999974,-0.5211938330166982
BUY_GATE_BAND20_R00,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-134161.7197600002,-133274.90000000002,-6254.300000000001,-1241.4802400000003,-4125.999999999958,-0.528691906689842
BUY_GATE_BAND20_R00,evaluation,BASE,BUY_HOLD,2559.624080000096,26831.999999999956,-16024.900000000001,2097.07592,6150.399999999843,0.4138326731872085
BUY_GATE_BAND20_R00,evaluation,STRESS,INTENT_MIX_BAND_00,-123719.69928000006,-127457.40000000008,-5705.699999999999,-2668.70072,-6774.700000000086,-0.5507872560458382
BUY_GATE_BAND20_R00,evaluation,STRESS,INTENT_MIX_BAND_20,-125073.71672000014,-129142.30000000008,-4319.699999999997,-2242.4832799999995,-6145.800000000096,-0.5355393758681808
BUY_GATE_BAND20_R00,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-126190.21151999995,-129939.60000000003,-6038.0,-2560.0884799999994,-7227.300000000092,-0.5391168178323631
BUY_GATE_BAND20_R00,evaluation,STRESS,BUY_HOLD,-4546.128319999989,26308.699999999946,-16098.7,3952.8283200000005,10803.299999999957,0.33510291496847117
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,4375.655639999895,3752.0,-165.5999999999999,-431.75563999999963,-357.50000000001273,0.07127879993208186
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-3185.176979999873,-3090.5999999999767,-16.199999999999818,-3.723019999999451,82.0999999999749,0.004329310065841252
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-1931.00125999999,-2429.499999999971,-90.09999999999991,-124.29873999999995,-464.3000000000193,0.07263040867993431
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,BUY_HOLD,97113.46017999997,117182.2,-13543.299999999997,1666.9398200000003,4858.500000000071,0.9765632194859517
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,2207.693719999923,1235.7999999999884,-164.5,-444.2937200000001,-692.0999999999294,0.056626673572869324
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-3102.2068400002318,-2993.899999999994,-16.199999999999818,3.606840000000375,88.50000000006366,0.0038808362863260726
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-4240.965520000202,-5364.399999999994,-85.5,-299.83447999999953,-909.0999999999294,0.05728597710615091
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,BUY_HOLD,97045.99907999983,123110.59999999999,-13570.899999999998,3267.90092,9225.80000000005,0.9663147848038469
BUY_GATE_BAND20_R01,evaluation,BASE,INTENT_MIX_BAND_00,-115935.70397999976,-115126.00000000003,-4760.0,-1193.6960199999994,-2756.599999999953,-0.41716230144161803
BUY_GATE_BAND20_R01,evaluation,BASE,INTENT_MIX_BAND_20,-117091.34101999976,-116983.20000000001,-3279.1000000000004,-767.9589799999999,-2402.9999999999527,-0.39958681628878356
BUY_GATE_BAND20_R01,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-119195.6568,-117962.9,-5102.800000000001,-850.4432000000002,-3019.5999999999367,-0.4070848899619274
BUY_GATE_BAND20_R01,evaluation,BASE,BUY_HOLD,17525.68704000031,42143.999999999985,-14873.400000000001,2488.1129600000004,7256.799999999865,0.5354396899151231
BUY_GATE_BAND20_R01,evaluation,STRESS,INTENT_MIX_BAND_00,-110470.86479999995,-112516.20000000004,-4598.6,-1911.1352000000006,-4732.8000000000175,-0.4396860730820321
BUY_GATE_BAND20_R01,evaluation,STRESS,INTENT_MIX_BAND_20,-111824.88224000004,-114201.10000000003,-3212.5999999999985,-1484.9177600000003,-4103.900000000027,-0.4244381929043747
BUY_GATE_BAND20_R01,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-112941.37703999985,-114998.4,-4930.9000000000015,-1802.5229600000002,-5185.400000000023,-0.428015634868557
BUY_GATE_BAND20_R01,evaluation,STRESS,BUY_HOLD,8702.706160000118,41249.89999999998,-14991.600000000002,4710.39384,12845.200000000026,0.4462040979322773
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,98.10931999993045,-636.4000000000524,-170.19999999999982,-450.7093199999997,-454.0000000000182,0.02256135914396662
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-7462.723299999838,-7479.000000000029,-20.799999999999727,-22.676699999999528,-14.400000000030559,-0.04438813072227399
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-6208.547579999955,-6817.900000000023,-94.69999999999982,-143.25242000000003,-560.8000000000247,0.02391296789181907
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,BUY_HOLD,92835.91386,112793.79999999994,-13547.899999999998,1647.9861400000002,4762.0000000000655,0.9278457786978365
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-2146.0641199999372,-3331.2000000000407,-169.10000000000036,-493.1358799999998,-861.1000000000186,0.008628614049643657
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-7455.964680000092,-7560.900000000023,-20.800000000000182,-45.23531999999932,-80.50000000002547,-0.044117223236899594
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-8594.723360000062,-9931.400000000023,-90.10000000000036,-348.6766399999992,-1078.1000000000186,0.009287917582925242
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,BUY_HOLD,92692.24123999997,118543.59999999996,-13575.499999999996,3219.0587600000003,9056.799999999961,0.9183167252806212
