model,period,cost,origin,source_target,normal_requested_quantity,own_shares,observed_daily_return,return_cap
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2019-04-29,0.024938461157686352,2000,0,0.003866976024748725,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2019-04-30,0.024934591861460527,2000,0,0.0005136106831020726,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2019-08-19,0.9125367331679669,78400,0,0.02387901300079598,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2014-12-31,0.45925900000000003,25700,0,0.027011494252873414,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-01-05,0.46917192114639794,25400,0,0.03189703413542255,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-02-10,0.4265458414765854,12000,12200,0.020108043217286875,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-02-11,0.4283746088174961,12000,12200,0.006472491909385036,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-02-12,0.4293749531428993,12000,12200,0.004092370651856303,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-02-13,0.4309398683342033,11900,12200,0.006404657933042124,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-02-16,0.7096718227755777,27300,12200,0.008388776395718889,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-02-17,0.7126393045725361,27200,12200,0.00889271371199074,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-06-02,0.18269663670758485,8500,0,0.016962524654832167,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-08-26,0.024994681486037333,1900,0,0.028159570901776787,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-08-27,0.025997539112254026,1800,0,0.06194978806651452,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-08-28,0.026540576602055402,1800,0,0.04451949646914333,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2015-09-28,0.26688585609337867,19300,0,0.005858772741288876,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2016-01-12,0.02494034747047901,2000,0,0.007114135477884309,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2016-09-06,0.9980858548982829,80200,0,0.008592592592592485,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2016-09-07,0.9991281512910591,80200,0,0.000587544065804968,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2017-02-10,0.9990135273271417,78900,0,0.005301914580265077,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2017-02-13,0.998997758225264,78400,0,0.005273952534427195,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2017-02-14,0.9989989241264136,78400,0,0.0011658408627222006,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2017-05-09,0.02494687582013788,2000,0,0.0008968609865469546,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-02-12,0.7096825117056511,56700,0,0.014371570420695035,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-02-13,0.715204409014528,56400,0,0.012107161257083998,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-02-14,0.7168302153256778,56100,0,0.008908119114278579,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-02-22,0.7205675028020277,55200,0,0.02068617558022212,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-02-23,0.8982098563590677,68500,0,0.005437469105288972,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-02-26,0.9007122546465738,67800,0,0.012782694198623545,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-03-27,0.02497361284058747,1900,0,0.009029927760577872,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-04-18,0.02498978911790149,2000,0,0.002134471718249653,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-04-19,0.0252132708450249,2000,0,0.01411075612353585,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-06-22,0.024958491943690563,2100,0,0.0044198895027625085,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-10-09,0.9036044954927029,50900,33300,0.0020951810835079243,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2018-12-24,0.02495701537733749,2400,0,0.00226683937823835,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2019-04-29,0.02496697495372145,2000,0,0.003866976024748725,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2019-04-30,0.02497197456439183,2000,0,0.0005136106831020726,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,STRESS,2019-08-19,0.7607338637300618,66200,0,0.02387901300079598,0.0
BUY_GATE_BAND20_R01,evaluation,BASE,2020-02-04,0.6292178085140334,33100,0,0.03033615742006024,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2020-03-20,0.024979027027876577,1400,0,0.013348164627363657,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2020-06-30,0.5756278207288211,28400,0,0.012112403100775104,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2020-07-01,0.9367660758525295,45300,0,0.022498803255146083,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2020-07-02,0.937661874221454,44300,0,0.02294007490636707,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2020-07-03,0.9383864800953374,43500,0,0.01990846681922198,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2020-07-06,0.891048524695218,38400,0,0.07336773614538927,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2021-02-02,0.1668825195808993,6800,0,0.014784697837737948,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2021-06-25,0.8574605330284963,35600,1300,0.015609944112545682,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2021-11-11,0.8712676279742974,15600,25000,0.01635322976287812,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2022-03-10,0.024972775631215506,1300,0,0.014204545454545414,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2023-01-16,0.7378544009294055,42700,0,0.01520270270270263,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2024-09-24,0.9990459676492284,69500,0,0.04386232104782217,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2024-09-25,0.9997708357085517,68600,0,0.013714619200466904,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2024-09-26,0.8311281214010159,54400,0,0.04778353483016695,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2024-09-27,0.7967611930056135,49100,0,0.06291208791208791,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2024-10-08,0.33672629202838944,18200,0,0.042286794235766756,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2025-06-24,0.677491194512559,21800,20600,0.01156515034695449,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2025-06-25,0.6496901569836476,19600,20600,0.016514227642276502,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2026-03-24,0.024988972186628478,1500,0,0.011060948081264232,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2026-03-25,0.02526676164882328,1500,0,0.014512167894619177,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2026-07-20,0.02497603187250019,1400,0,0.013292656352146492,0.01
BUY_GATE_BAND20_R01,evaluation,BASE,2026-07-21,0.02542222913193828,1400,0,0.0294623655913977,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2020-02-04,0.6281416903423145,33000,0,0.03033615742006024,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2020-03-20,0.024961852132724584,1400,0,0.013348164627363657,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2020-06-30,0.5749397412243408,28300,0,0.012112403100775104,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2020-07-01,0.937168177012258,45200,0,0.022498803255146083,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2020-07-02,0.9366875647943408,44100,0,0.02294007490636707,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2020-07-03,0.9374299472111915,43300,0,0.01990846681922198,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2020-07-06,0.8901403050177483,38300,0,0.07336773614538927,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2021-02-02,0.16776616301734812,6900,0,0.014784697837737948,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2021-06-25,0.8584417338708618,35500,1300,0.015609944112545682,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2021-11-11,0.8708789421222488,15700,24500,0.01635322976287812,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2022-03-10,0.024946543063602885,1300,0,0.014204545454545414,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2023-01-16,0.7379474302757661,42100,0,0.01520270270270263,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2024-09-24,0.9996138357970714,68000,0,0.04386232104782217,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2024-09-25,0.9995947562695335,67000,0,0.013714619200466904,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2024-09-26,0.8274552710402182,53000,0,0.04778353483016695,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2024-09-27,0.7934577909324166,47800,0,0.06291208791208791,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2024-10-08,0.3365144677373268,17700,0,0.042286794235766756,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2025-06-24,0.6948572575048181,22000,20400,0.01156515034695449,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2025-06-25,0.6661193782324629,19800,20400,0.016514227642276502,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2026-03-24,0.024991427882470114,1500,0,0.011060948081264232,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2026-03-25,0.025277398828854665,1400,0,0.014512167894619177,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2026-07-20,0.024982193267845215,1400,0,0.013292656352146492,0.01
BUY_GATE_BAND20_R01,evaluation,STRESS,2026-07-21,0.025436366186534984,1400,0,0.0294623655913977,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2014-12-31,0.45925900000000003,25700,0,0.027011494252873414,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2015-01-05,0.46900951185488865,25400,0,0.03189703413542255,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2015-02-10,0.427970174561979,12200,12100,0.020108043217286875,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2015-06-02,0.1822890963472661,8500,0,0.016962524654832167,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2015-08-26,0.02498151267449363,1900,0,0.028159570901776787,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2015-08-27,0.0259732413279822,1800,0,0.06194978806651452,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2015-08-28,0.02651633197368371,1800,0,0.04451949646914333,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2018-02-12,0.7094939821108717,57200,0,0.014371570420695035,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2018-02-13,0.7148724843741511,56900,0,0.012107161257083998,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,BASE,2019-08-19,0.9125367331679669,77400,0,0.02387901300079598,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2014-12-31,0.45925900000000003,25700,0,0.027011494252873414,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2015-01-05,0.46917192114639794,25400,0,0.03189703413542255,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2015-02-10,0.4265458414765854,12000,12200,0.020108043217286875,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2015-06-02,0.18269663670758485,8500,0,0.016962524654832167,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2015-08-26,0.024994681486037333,1900,0,0.028159570901776787,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2015-08-27,0.025997539112254026,1800,0,0.06194978806651452,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2015-08-28,0.026540576602055402,1800,0,0.04451949646914333,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2018-02-12,0.7096825117056511,56600,0,0.014371570420695035,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2018-02-13,0.715204409014528,56300,0,0.012107161257083998,0.01
BUY_GATE_BAND20_R01,earlier_diagnostic,STRESS,2019-08-19,0.7607338637300618,65300,0,0.02387901300079598,0.01
