period,cost,date,own_cycle,own_entry_date,own_shares,single_entry_so_far,pure_learned_at_entry,reference_learning_status,status,own_prediction,reference_prediction,sign_disagreement,confirmed_exit_disagreement,own_log_holding_days,own_cycle_return,own_cycle_drawdown,own_entry_mode,own_mom5,own_mom20,own_sma120,own_vol20,own_negative_count,reference_negative_count,prediction_difference,entry_age_difference,return_input_difference,drawdown_input_difference
earlier_diagnostic,BASE,2015-04-01,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.4657359027997265,0.20298994532958314,0.0,1.0,0.04492894388103982,0.15236235224936742,0.28880733397428715,0.20607472169585506,,,,,,
earlier_diagnostic,BASE,2015-04-02,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.4965075614664802,0.20122818314457525,-0.0014644862094215227,1.0,0.04269778514489022,0.159460932900528,0.281459340486919,0.20036305692754705,,,,,,
earlier_diagnostic,BASE,2015-04-03,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.5263605246161616,0.22060756717966257,0.0,1.0,0.051078081357469655,0.18179246897708556,0.29649897081850307,0.19496793629557427,,,,,,
earlier_diagnostic,BASE,2015-04-07,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.5553480614894135,0.24204234043059247,0.0,1.0,0.037085877697708255,0.17977161916068166,0.31333805043974583,0.19369484207964316,,,,,,
earlier_diagnostic,BASE,2015-04-08,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.58351893845611,0.2520256594789707,0.0,1.0,0.056193202728514614,0.19487659026246495,0.3178161216203612,0.1845368430938701,,,,,,
earlier_diagnostic,BASE,2015-04-09,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.6109179126442243,0.2429232215230963,-0.0072701688555348865,1.0,0.03265596297405226,0.18615597177388066,0.30231364817592254,0.1919283009496738,,,,,,
earlier_diagnostic,BASE,2015-04-10,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.6375861597263857,0.2719922975757272,0.0,1.0,0.057239890191482456,0.19122534405221633,0.3264008184322009,0.19575290666150913,,,,,,
earlier_diagnostic,BASE,2015-04-13,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.6635616461296463,0.2931334437958224,0.0,1.0,0.05771955858993307,0.2021350833320919,0.3418397125251318,0.19657492421115091,,,,,,
earlier_diagnostic,BASE,2015-04-14,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.6888794541139363,0.29372069785749155,0.0,1.0,0.04076525532196458,0.17815412912814368,0.3358671689963775,0.19184701553878186,,,,,,
earlier_diagnostic,BASE,2015-04-15,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.713572066704308,0.2828564977166095,-0.008397639582387595,1.0,0.024326463105755362,0.1570541048497678,0.31827263136904005,0.20051707471489832,,,,,,
earlier_diagnostic,BASE,2015-04-16,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.7376696182833684,0.324845163125965,0.0,1.0,0.06382955265697116,0.16309272779733933,0.3544506917525847,0.20883735811736764,,,,,,
earlier_diagnostic,BASE,2015-04-17,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.7612001156935624,0.34774807153106835,0.0,1.0,0.05785069493370956,0.18546374319702671,0.370527264849136,0.20495726266876632,,,,,,
earlier_diagnostic,BASE,2015-04-20,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.784189633918261,0.3183853684476028,-0.02178649237472763,1.0,0.019339482893729325,0.14937368912900256,0.33385046723609335,0.2308280490941528,,,,,,
earlier_diagnostic,BASE,2015-04-21,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.8066624897703196,0.3462799363768949,-0.0010893246187363426,1.0,0.03982285732827662,0.15034115141059012,0.3547777534326453,0.23153742137941027,,,,,,
earlier_diagnostic,BASE,2015-04-22,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.828641396489095,0.382983315231227,0.0,1.0,0.07515375805902742,0.17825340981545937,0.38386889258142665,0.23883835834067937,,,,,,
earlier_diagnostic,BASE,2015-04-23,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.8501476017100584,0.38151518007705354,-0.0010615711252653925,1.0,0.041885258841585164,0.1832997183536483,0.37459260687711127,0.23539052484386094,,,,,,
earlier_diagnostic,BASE,2015-04-24,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.871201010907891,0.37652352055286453,-0.004670912951167727,1.0,0.021126028202257646,0.1789143984723398,0.36214705906212363,0.237895795306525,,,,,,
earlier_diagnostic,BASE,2015-04-27,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.8918202981106265,0.40500534254382603,0.0,1.0,0.06363332315075454,0.19177044599188653,0.3825598814726119,0.24118872319747564,,,,,,
earlier_diagnostic,BASE,2015-04-28,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.912023005428146,0.38680046663207746,-0.012957157784744044,1.0,0.029654085205551878,0.14732807555350125,0.35731002435625037,0.2391808934782256,,,,,,
earlier_diagnostic,BASE,2015-04-29,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.9318256327243257,0.3944347694337782,-0.00752351097178694,1.0,0.008246161538658286,0.1639195854319556,0.3575606226858974,0.22957234967437581,,,,,,
earlier_diagnostic,BASE,2015-04-30,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.9512437185814275,0.3914984991254318,-0.009613375130616664,1.0,0.007200369948108217,0.14557114442071672,0.34758783165985374,0.23032657908190998,,,,,,
earlier_diagnostic,BASE,2015-05-04,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.970291913552122,0.39913280192713296,-0.004179728317659337,1.0,0.01629148483145381,0.15250809815890337,0.34781386605444276,0.2281749984816445,,,,,,
earlier_diagnostic,BASE,2015-05-05,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.9889840465642745,0.34598630934606023,-0.042006269592476664,1.0,-0.04291404549247929,0.09777831914193758,0.2903328283127957,0.2755974644375202,,,,,,
earlier_diagnostic,BASE,2015-05-06,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.007333185232471,0.3318922118659968,-0.05203761755485903,1.0,-0.04039862448852922,0.06984357336726377,0.2708086913236174,0.27663796709976535,,,,,,
earlier_diagnostic,BASE,2015-05-07,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.02535169073515,0.308695676430059,-0.06854754440961341,1.0,-0.06345817560256606,0.04426820710087492,0.24303720138411733,0.28552106906183217,,,,,,
earlier_diagnostic,BASE,2015-05-08,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.04305126783455,0.3289559415576502,-0.05412748171368864,1.0,-0.04598759577410567,0.06692758567255878,0.25661007956156556,0.2866967859208684,,,,,,
earlier_diagnostic,BASE,2015-05-11,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.060443010546419,0.37270636915201405,-0.02298850574712641,1.0,-0.01906837436551509,0.07619983360190585,0.2916802486501908,0.2968519750257477,,,,,,
earlier_diagnostic,BASE,2015-05-12,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.07753744390572,0.3885622288170856,-0.011703239289446055,1.0,0.03114178424930049,0.07120054480130499,0.3002415785097847,0.2946200249273136,,,,,,
earlier_diagnostic,BASE,2015-05-13,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.0943445622221,0.3756426394603605,-0.020898641588296796,1.0,0.03232034926493464,0.06139866731023383,0.2819905358867898,0.2979415938316818,,,,,,
earlier_diagnostic,BASE,2015-05-14,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.110873864173311,0.37241274212117936,-0.02319749216300937,1.0,0.0475393421522476,0.06748108614736717,0.27294048331901144,0.29566404832119403,,,,,,
earlier_diagnostic,BASE,2015-06-03,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,0.6931471805599453,-0.00911463375090038,-0.00911463375090038,1.0,-0.010118786473739507,0.1197407496724115,0.30275565791742776,0.39810382663493254,,,,,,
earlier_diagnostic,BASE,2015-06-04,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.0986122886681098,0.002125607055367462,0.0,1.0,0.0713300481639956,0.14859019944966587,0.31184479130523,0.38872341511355923,,,,,,
earlier_diagnostic,BASE,2015-06-05,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.3862943611198906,0.003675985097611356,0.0,1.0,0.07225308324907483,0.13477344023040888,0.308618055427881,0.38821842391964,,,,,,
earlier_diagnostic,BASE,2015-06-08,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.6094379124341003,0.028288236518232424,0.0,1.0,0.045497438112455824,0.1266090929748976,0.3345034921866299,0.3821443229157682,,,,,,
earlier_diagnostic,BASE,2015-06-09,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.791759469228055,0.019954954541171688,-0.008104033169996305,1.0,0.02054012129470077,0.10698744270990296,0.3180167499829183,0.38503270968614,,,,,,
earlier_diagnostic,BASE,2015-06-10,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.9459101490553132,0.018985968264769282,-0.009046362608367886,1.0,0.027964410209827012,0.11538481061730389,0.3110657010615505,0.3819823975442442,,,,,,
earlier_diagnostic,BASE,2015-06-11,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.0794415416798357,0.019179765520049852,-0.008857896720693481,1.0,0.01687480119312244,0.11792565849054072,0.3056882302493058,0.3813710585840876,,,,,,
earlier_diagnostic,BASE,2015-06-12,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.1972245773362196,0.02673785847598853,-0.0015077271013946847,1.0,0.0227174034081234,0.14388519158275365,0.3097445043061793,0.370579407165245,,,,,,
earlier_diagnostic,BASE,2015-06-15,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.302585092994046,0.002125607055367462,-0.02544289483603468,1.0,-0.025772162301463477,0.12706012577253642,0.27343159793345695,0.3833209372797074,,,,,,
earlier_diagnostic,BASE,2015-06-16,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.3978952727983707,-0.024230819662777958,-0.051074255559743764,1.0,-0.04428768020111625,0.06651332645262131,0.2356751298274533,0.3854524359728102,,,,,,
earlier_diagnostic,BASE,2015-06-17,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.4849066497880004,-0.009696025516741869,-0.03693931398416894,1.0,-0.02855132209207642,0.07664015329150208,0.24958191231708016,0.3874411918728816,,,,,,
earlier_diagnostic,BASE,2015-06-18,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.5649493574615367,-0.04864927382811868,-0.07482095740670947,1.0,-0.06887063953129187,0.01622378741143373,0.19674714252878656,0.41048025503959623,,,,,,
earlier_diagnostic,BASE,2015-06-19,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.6390573296152584,-0.1079512339439459,-0.13249151903505485,1.0,-0.1406211260147738,-0.06944175327206097,0.11935617524684905,0.4583103989723344,,,,,,
earlier_diagnostic,BASE,2015-06-24,4,2015-06-24,22600,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-06-25,4,2015-06-24,22600,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-06-26,4,2015-06-24,22600,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-07-10,5,2015-07-10,48600,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-08-28,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-08-31,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-09-01,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-09-02,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-09-07,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-09-08,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-09-09,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-09-10,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-09-11,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-09-14,6,2015-08-28,55900,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,BASE,2015-09-29,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,0.6931471805599453,-0.008567784273275647,-0.008567784273275647,1.0,-0.05058970212931037,-0.061525233006289204,-0.2423201724260442,0.3419038160685625,,,,,,
earlier_diagnostic,BASE,2015-09-30,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.0986122886681098,-0.001749557094160692,-0.001749557094160692,1.0,-0.020283424333020578,-0.052611890661597716,-0.2355826279566493,0.3435739837719422,,,,,,
earlier_diagnostic,BASE,2015-10-08,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.3862943611198906,0.03420109530480775,0.0,1.0,0.006614576131411063,-0.01339505070715162,-0.20649169217965135,0.36850733639290933,,,,,,
earlier_diagnostic,BASE,2015-10-09,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.6094379124341003,0.04721771082857207,0.0,1.0,0.041080980406971786,0.0020737675925437786,-0.19486914737301975,0.3710935232552732,,,,,,
earlier_diagnostic,BASE,2015-10-12,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.791759469228055,0.09091634865835263,0.0,1.0,0.07612048541118348,0.06787742240308568,-0.1597942450679687,0.3856674743197498,,,,,,
earlier_diagnostic,BASE,2015-10-13,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.9459101490553132,0.0831683632275404,-0.007102272727272707,1.0,0.08849511471839258,0.03404955730016507,-0.16430877137050204,0.37752209778494694,,,,,,
earlier_diagnostic,BASE,2015-10-14,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.0794415416798357,0.07139142537270593,-0.017897727272727204,1.0,0.07070929059042552,0.004348463150139554,-0.17165363764339459,0.3746937641765768,,,,,,
earlier_diagnostic,BASE,2015-10-15,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.1972245773362196,0.09897425350639732,0.0,1.0,0.060748007882778884,0.04764868392626702,-0.14855300833798601,0.37827339911958124,,,,,,
earlier_diagnostic,BASE,2015-10-16,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.302585092994046,0.1141603049507891,0.0,1.0,0.06196418344085697,0.05930421438320181,-0.13523872142018156,0.38024094916579537,,,,,,
earlier_diagnostic,BASE,2015-10-19,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.3978952727983707,0.11230078844739433,-0.0016689847009735415,1.0,0.01941262255546424,0.09338948442339627,-0.13495490790768727,0.3541494420850182,,,,,,
earlier_diagnostic,BASE,2015-10-20,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.4849066497880004,0.12686700105732118,0.0,1.0,0.03955080062945869,0.13620666371417373,-0.12173205903429218,0.33188471330365843,,,,,,
earlier_diagnostic,BASE,2015-10-21,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.5649493574615367,0.09308578457898009,-0.029977997799780054,1.0,0.020046490314427453,0.05298095767372304,-0.14603585826180698,0.30784146792049744,,,,,,
earlier_diagnostic,BASE,2015-10-22,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.6390573296152584,0.10703215835444202,-0.017601760176017667,1.0,0.007305455362236641,0.08528224061820033,-0.1331885411990248,0.2984013321540513,,,,,,
earlier_diagnostic,BASE,2015-10-23,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.70805020110221,0.1265570816400885,-0.0002750275027503246,1.0,0.011065119812472756,0.10307061312297142,-0.11584426535212222,0.30127492198779315,,,,,,
earlier_diagnostic,BASE,2015-10-26,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.772588722239781,0.1284165981434835,0.0,1.0,0.01438475702782642,0.08658700823177883,-0.11243829605704214,0.2977021718813044,,,,,,
earlier_diagnostic,BASE,2015-10-27,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.833213344056216,0.12903643697794842,0.0,1.0,0.0019233417111944565,0.0793795549297354,-0.10995105504475111,0.2977526512504039,,,,,,
earlier_diagnostic,BASE,2015-10-28,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.8903717578961645,0.10920159427506948,-0.017567938512215164,1.0,0.014635780529974048,0.0851081371018065,-0.12351735904196715,0.29177177327094234,,,,,,
earlier_diagnostic,BASE,2015-10-29,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.9444389791664403,0.1107511913612318,-0.016195443315948244,1.0,0.0033538320984315877,0.07802187147485821,-0.12017233231660573,0.2915525158329103,,,,,,
earlier_diagnostic,BASE,2015-10-30,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.995732273553991,0.11106111077846426,-0.015920944276694993,1.0,-0.013850636933898812,0.10025964672640274,-0.11812456951687522,0.27641254698181567,,,,,,
earlier_diagnostic,BASE,2015-11-02,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.044522437723423,0.09246594574451517,-0.03239088663189671,1.0,-0.03237793292906435,0.07753993206540984,-0.1310831880003207,0.28668387353522023,,,,,,
earlier_diagnostic,BASE,2015-11-03,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.091042453358316,0.08409812147923801,-0.03980236069173737,1.0,-0.04061614143001633,0.08935311562902945,-0.13603675178139962,0.27730265776765733,,,,,,
earlier_diagnostic,BASE,2015-11-04,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.1354942159291497,0.14918119909806027,0.0,1.0,0.03540921591971995,0.14080077735454702,-0.08262479486058782,0.33783693032674594,,,,,,
earlier_diagnostic,BASE,2015-11-05,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.1780538303479458,0.1674664447147769,0.0,1.0,0.049799433597219805,0.12120672894066695,-0.06627999206821356,0.3229741485167541,,,,,,
earlier_diagnostic,BASE,2015-11-06,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.2188758248682006,0.19535919226570075,0.0,1.0,0.07313120517450702,0.13230987149393797,-0.04224675948151735,0.32813857125650947,,,,,,
earlier_diagnostic,BASE,2015-11-09,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.258096538021482,0.20775596895499993,0.0,1.0,0.10032659009234002,0.10174603674656636,-0.030733644511139024,0.3028344405356094,,,,,,
earlier_diagnostic,BASE,2015-11-10,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.295836866004329,0.20434685536544284,-0.002822684115986407,1.0,0.10518897435883783,0.10604697526947468,-0.03188839063278559,0.3009662555407435,,,,,,
earlier_diagnostic,BASE,2015-11-11,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.332204510175204,0.2027972582792803,-0.0041057223505259755,1.0,0.04560020468316017,0.11569169144728164,-0.03171279884733713,0.29613604739154553,,,,,,
earlier_diagnostic,BASE,2015-11-12,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.367295829986474,0.1904004815899809,-0.01437002822684097,1.0,0.019453820653863658,0.07991254171175173,-0.04026985382917625,0.2919989352173726,,,,,,
earlier_diagnostic,BASE,2015-11-13,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.4011973816621555,0.17893346315237868,-0.0238645111624326,1.0,-0.013836534542947148,0.05650915351013386,-0.047716401065603486,0.29351847756922367,,,,,,
earlier_diagnostic,BASE,2015-11-16,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.4339872044851463,0.18575169033149375,-0.01821914293045912,1.0,-0.018387155338511162,0.06394625885259096,-0.04039327322205699,0.2931544732865964,,,,,,
earlier_diagnostic,BASE,2015-11-17,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.4657359027997265,0.18141281849023883,-0.021811649987169446,1.0,-0.019226365163292927,0.04726980947672306,-0.041865998642727775,0.2918641401914694,,,,,,
