MAIN,A,B
-0.00033750119057345,0.002412519851770491,0.00015705038982784684
-0.0005455228981971751,-0.0002267860846642788,-0.00053384599495435
0.003781456069920474,-0.0008502525803325139,-0.0005281071257981128
0.0016140523918986088,0.0004033704654696808,0.0031224588242332414
-0.001360755158712828,-0.0015077283951731577,0.007172578227321379
-0.001183696185840474,0.0009379674007705467,0.002903932910381921
0.0067305413635151135,0.0009201355177287721,0.0011087610264043112
0.0025920287049721923,0.00022526000257664733,0.004952353545438254
-0.006089043267674634,-0.0007384496304362505,0.0017398638910801369
0.004794976148454244,0.0005279589859492296,0.00408224277512125
0.0017426064702694766,-0.00027599749766574915,0.003281345465853942
0.005381639080796572,0.00025172951802563466,0.0017123490952761222
-0.002243376106143125,-0.0010653550653357455,0.0008976381363341465
-0.0028214152905046016,7.822374050155747e-05,0.004772398759960987
-0.0025150270753290147,-0.0017908697823502374,0.004285500926838348
0.006384706351395942,-0.00029498033937072024,0.006969990269216796
0.004210898964714286,-0.0022910527449898042,0.0012611072924248352
0.0018993515919785418,-0.004926416203952245,0.0022468488789581897
0.006160352854589151,-0.001080138655385504,0.002628037556429892
0.005437842416762107,-0.004852478899336252,0.004669328007326599
0.0011274346038692817,0.001481956225492752,0.000741424563958915
0.003015544747691897,0.0017666245065114333,0.0006954070074131135
0.003982006277522725,0.001470542931684189,0.000788549042266244
0.002340859265278444,0.0012258672376120746,0.004138769636756852
-2.9521749404362046e-05,0.0013659906855771264,0.002918911869675519
0.0020847052830811515,-0.0014936935692519107,0.003373554436141828
0.006100972746348228,0.0005152879380687337,0.0016167353574045073
0.0036689136140606706,0.0007117197788163935,0.0004943060252736673
-0.0010313631241927915,-0.00038771375371267136,0.0051373891050462365
0.002270768746332869,0.0021425654040040988,0.0020264543721565673
0.002693964812457019,-0.0030238089381496745,0.0014650090855914267
0.005632862362790411,-0.0033337434015468597,0.0012878489103142813
0.00015926875057151825,0.0009937747737498693,0.0009884417740766121
0.0038381763489772837,-0.0008605396033803319,0.0058388196001199245
0.0036010776337362244,0.003008357968447999,0.0017236920293838488
0.002954189819919274,-0.0016506466475348115,0.007341184888314894
0.0019031367423223188,0.00036732919954762577,0.0021007805591115787
0.004398363089001679,-0.0021502678494000095,0.0015677605836847185
-2.1982954391932214e-05,0.0005944601404739742,0.002440725148141475
0.00030278209824308085,-0.0026556496967128605,0.0020460468879370517
0.000494461701301836,-0.0016484544332351085,0.0010365198496023564
0.0030712387172815306,-0.001696760095194838,0.003410508545581879
-0.003158358244987846,0.0008472804386164418,-0.0018054060164438826
0.0003539519945230169,-0.0011728858473261255,-0.0007043346420116597
0.0010862983202935927,-0.0017288647844174404,0.005311867282288273
0.001342741042770269,0.0008008159713246052,0.003985702440830672
0.00041187548372089583,-0.0024914345400024627,0.0015376623741225268
0.0024938949433888705,0.0004978520603198056,0.002722475885813791
0.005310476447637912,9.07099763717319e-06,-0.00035343372917241836
-0.0017032524035852923,0.001319892282674354,0.001964624401133836
-0.0030961586951945745,0.002025442047613969,0.0019939339692429114
0.007049881207365826,-0.000389291211621499,-0.00044327787345249794
-0.0002196669724724574,-0.006043683348314125,0.0011713693041981066
0.00030487123418586895,0.00011385060937559977,0.0020229491028175175
0.005122517137987562,-0.0015230864276459756,0.0019205135666656202
0.00375753215620689,-0.0020401858830971496,0.004431648150583167
0.00350939081104745,0.0010168326591555043,0.0017695545644575298
0.0022650960609703584,0.0009017288482819936,-0.0003460249381568209
0.005810610588935393,-0.0017292726971552322,0.0026010309994653267
-0.004180690368690672,0.0003469717458976133,0.0006648015511698856
0.0030250248054352375,1.5714632144512055e-05,0.0032060761081710775
-0.000580342222544255,-0.0016680974105828502,0.003220493300328796
0.00439146313769022,-6.785751430081573e-05,0.0018018151111011643
0.00021031148434134272,0.0034390234410448823,0.0023042591294768233
0.0026942337862996685,0.000602814405294535,0.002407697291867218
0.0011782787337863523,0.0012460952847105527,0.002411279422203465
0.004635443673934532,-0.006127517380149628,0.0014750296237750016
0.005427483831548401,-8.092518249533823e-05,0.0026140327323716096
-0.001475530136614369,0.0001842810035528915,8.773280043425236e-05
0.0029688406984585574,-0.00012612399171450082,0.0018900557061224687
-0.00026502928202630835,0.0010726138522719761,0.001088495237784953
0.0009972360145036807,-0.0015232079553946288,0.002588783532444595
-0.00015552428896495587,-0.002071166224357053,0.002945623609940495
0.0006297651484913675,0.001180485351014164,0.002970427756836868
-0.0001820603438868671,0.0021276144349155523,0.0015115008077599315
-0.00022431027058914454,-0.0008216576366656766,0.0006729379153511256
-0.001082708445395867,0.0015131451292647873,0.00043608610377252424
0.00588800154017458,-0.00038873196459826077,0.004148756034280846
-0.0037038380789953113,-0.0004434545759136447,0.0014613709840291267
0.0002536134355921446,-0.0013187782298793832,0.0028297784417001095
0.00039013998954682367,-0.001385534100159444,0.0019100281382121095
0.00023168107145895217,0.0015376607058433058,0.0037067638149717755
0.0016951237602623838,-0.002776508278762161,0.0031109438348812745
-0.0032899753222045656,0.0003941367512090401,-0.000578316163634619
0.0031383876108398477,-0.000678320242925768,0.0006334579520150865
-0.0004804449722395099,0.0002862216591198522,0.003759959013662537
0.0012328225880123798,0.0021665430541551517,0.0009045047026386442
-0.0009663777183570158,-0.0013968832072987767,0.0028900741184249997
-0.0007540413188412171,-0.0010829427340550049,0.00039207456928258143
0.0020437654343509115,-0.0014649478765076675,0.0036205509267511426
-0.003847579386057778,0.0015097375739102656,0.003923304270858983
0.003231650517829301,0.0010126804902526113,-0.0008835325442367967
0.0013928568567010224,0.0005466645942190983,0.0024449881679611276
0.004837136905643805,-0.0005761814925108753,0.0007236783627114776
0.00018234327684285784,0.0018424075721228319,0.0016748315871340288
0.0032809774127365294,-0.0037390902814498548,0.005678124862002871
-0.0014905929430807175,0.0010789332199916987,0.0019096716266411766
0.0008172982681893744,-0.0022550768212890393,0.0065664205570042655
0.0008857853052458212,-0.0020643525990970096,0.0018640193268778759
0.0014454760069215588,0.0007851731892607234,0.003535830545336531
0.0022400196084129183,-0.0005540927834875622,0.0014002600639763886
0.0007771346843896826,0.001657038416032793,0.002667096958420379
0.0006268156175352819,0.0002671123683729995,0.0009939116050907623
-0.0029170637041602437,0.0010795951695697784,0.003484024162876718
0.0037571108010409793,-0.0017867485347922037,0.002318318109630968
0.0012779413685164072,0.0011207094233732491,0.0007893353568875856
0.0009036713194155603,-0.002259210966343609,0.0028352161092290796
0.0016530273069444784,-5.38381170774025e-06,0.004394827637336699
-0.001813136823892025,-0.0028588641854425923,0.0038171434194663686
0.006409089973216077,-0.0015394739737979717,0.0011547381535422711
0.004593714142388254,0.0007093836713282015,0.00396022878691061
0.006249716713567199,0.0010568246426007428,0.002927986384749332
0.0017043035961341099,0.0019175638851024136,0.00025386261635764184
0.0068852396164912864,-0.0005368660888474409,0.0025520861144843667
0.002117831743118495,-0.0009408636292293891,-0.0019910705128812173
0.0009536712510223971,5.295737731138121e-05,-0.0017794741455704494
-0.0034426952382732518,-0.0003067229393453886,0.0014464846794442065
-0.0029535631409070224,0.0030714644006934583,0.003361957364262001
-0.0008236879929865614,0.0012635501876741332,-0.0025090676955120865
-0.0012686569459869623,-0.001980990762912735,0.004732934247248161
0.004340096973887574,-0.001082859329171853,0.000577601259872469
0.0021590599378105394,-0.00019359269052993068,0.00283843326192875
0.0031433103323132787,0.0019852531780771847,0.0014833242644900673
0.00045516694150149624,-0.004588904573621992,0.0027240925625037966
-0.0029716121515265415,0.002561039695946198,0.005315820450199991
0.0029151292438382866,-0.003184032295632985,0.004421838782899553
0.0014648237128845772,0.002398195364452971,0.0025533091404971097
-0.00118591420140345,0.001318478503843425,0.005943424297902902
-0.0003158741312398146,0.002470550283924923,0.0021461836918112882
-0.0009315933891801935,-0.0006096835638820608,0.00296532515540124
-0.000578890033710692,-0.000819103429624213,0.0015713178154345873
-0.0017393988855538053,0.0005766661218490474,0.005785567089184073
0.003143318938239495,-0.0023567104761613913,-0.0010269278402407578
0.0033107094493305214,-0.004646828963524559,0.003569936751552962
-0.0034230971079346664,0.00180798213740486,0.002076068781592298
0.004295074319076335,-0.0006209740974134318,0.000306828059828898
-0.0025066123876872474,0.00011366037116006596,-0.0005910458230850481
-0.0008851563494147336,0.0030594354718356843,8.570457194000532e-05
0.0005261151787399395,4.1479948328698205e-06,0.0005245148608603011
0.0014051704324079548,-0.0004995448822078779,0.002033281564272958
0.00246181552468093,-0.0037728605241697318,7.158153671895052e-05
0.003091891254541039,5.855396350731482e-05,0.00917119547819378
0.0025639182379222727,6.326445274612921e-07,-0.00023209463337238402
-0.001177515849429403,-0.0025361474820866764,0.00019352722308209477
0.00026094786421645424,-0.0011875665248552542,0.0007634540028572479
0.003619833214229656,-0.0005081365816042119,0.004164108923443009
0.0008297864245107744,-0.009299165337962262,0.002094635579482629
0.002563394264572438,0.000495168217007075,0.0008108198468560847
-0.0012957079335697845,0.00011638089777862658,0.0013832976545108066
-0.0005263739646403712,-0.0020770345283704656,0.0008656015903609218
0.00546754912317667,-0.0006778662968095662,0.00206658763998144
0.006312677888588556,0.00010674330657032948,0.0010801608153338952
0.0015007098672583676,-0.0011596133097200485,0.005797952882726833
0.0026054937729395504,0.0011500576325145426,0.0050743668991024855
-0.0005154670647191488,3.1223364707597396e-07,0.0017460542205666191
0.002328427254132656,-0.005313087649134517,0.004332272122478912
0.004078536748909297,0.00037202502119561845,0.004986696371560485
0.0037649494463190933,-0.001775744403021175,0.0007863079458699894
0.0012135721424369774,0.0002451697738378476,0.0016679900321799823
0.0004922935776448491,9.703503794559069e-05,0.000639859367404902
0.0033451187842398625,-0.0007116915134187376,0.005742208444682473
0.003875600709026647,-0.00027585508440213213,0.0067076992273604865
0.0025651651934926484,0.0010927505642788723,0.004701380395495193
-0.001154209245005955,0.001391255630386964,0.0044756198288223034
-0.0005272493400083224,-0.0015301507526185624,0.0038465252749094957
0.0030278143895195323,-0.0008094311206283432,0.001456115918385437
-0.00046545299012640034,0.0005953945830800699,0.003614315118579261
-0.003735519006683668,0.0008418457701494083,0.0036248585895247956
0.004986603702538829,-0.001706520407714293,0.0021996893844796342
0.0010796989948168502,0.00014994935281993443,0.0035832062833161867
0.00048378719114123084,-0.005167517371146087,0.006331286003268574
0.0018460022780787642,0.001617360281927592,-0.0013437553254371988
0.0014451081640447208,0.0005492735091381767,0.007658777347037493
-0.0010044788811332372,0.0014048985860150704,-0.0008101076674769255
0.0016117419731652993,-0.0003418378386339821,0.0001392483506667855
0.0005185037859956338,-0.00297388212813603,0.0003902544042641564
0.006126947630334218,-2.2803673611752117e-05,0.0029305714320671064
0.00214208627718063,0.002194885942236196,0.0020228374449031044
0.0032702717070998265,-0.0005241949688698339,0.0031713510621331417
0.0005456698053106189,-0.0010260905837807077,0.0017489889685476472
0.004003819709808853,-0.0038345102205707936,0.001996116419910505
0.004266894571595995,0.002564215349069904,0.0037837553129640242
0.008511566313932828,-0.003560615755531577,0.0025777618098039115
0.0005510221886110585,0.002518637109200152,0.0001522614269744212
0.002311710327329573,0.0016451039888681989,0.0026641563707325614
0.00043277831662413596,-0.0003548656500080558,0.0006503055765683132
0.002990515482945643,0.0016781414628690987,-0.0010311058603266084
0.0038108972284850644,-0.00022894373591348215,0.0013706227022739358
0.003703649108667644,-0.0015742047927922616,0.0008720859325041177
0.004569571477419329,-0.006877164299210132,0.0003161827490777038
0.00353429539990764,-0.0024020585964187996,0.0020309725695538414
-0.000277152254244569,-0.0012195315550804979,0.004722229147395147
0.0016666992992335696,-0.0005412508010942815,0.0003406489379289781
9.857640295435018e-05,-0.0020117836173469236,0.001951085107491312
0.003527283307207175,-0.0008410102270440327,0.0019587200989291758
0.0026483063785557193,-0.0004083274935603758,0.006897442840689352
0.0015679502032813525,-0.0004925002123650976,0.003416414709541717
0.0006057014860427149,-0.00031466852108109076,0.0012045707873190056
0.0012782993015439286,-0.0001848956312511388,-0.0013736569517121139
0.006161141288260291,0.0009811312081312268,0.0007651542703814201
0.002934885088616889,-3.7988890375616494e-05,0.00598729459733007
0.0023513898203765854,-0.002155375515884108,-0.0017840511902242325
0.003365826363307811,6.0056188707540834e-05,-0.0013605087548377813
-0.0022800309922462246,0.0015516065165697376,0.0024018256831478024
0.003776425204691557,-0.0014066156418481234,0.0011424799783068525
0.001268331880285885,-0.0004993043393889937,0.005003091464871561
0.0003222581921287844,3.426368907437639e-06,0.0018553560673354409
0.002428664393221082,-0.005377826594070575,0.0024722599337898433
-0.0017258485263200037,0.006161520734214471,0.002043577696325624
0.0007751485093964996,-0.0007696656865783933,0.0004476999315337962
-0.0030270988539296143,-0.0015970461786711698,0.001052190625062558
-0.0027937834466565804,0.0006756796826224579,0.0010294999337035495
-0.0009580326239353193,0.0001064067115232628,0.001002197555752475
0.0022290441317758683,0.0017891704778125038,-0.0005630633021927693
0.0006118395187056011,-0.001920753007504772,0.0016431362585213292
0.0012901425573297357,0.0011116012405043368,0.0013306482775531548
0.00016608897550537415,0.0012393098106238455,0.0009046981717638072
0.0015326354540144826,-0.0001709691363368901,0.004359060645929021
0.0027849222149121176,-0.0010690486475607493,0.0010345805877507177
0.004326825288330218,-0.0006979253991280068,0.00453010997055071
-0.0008600278556322884,-0.00222716629841736,0.0021455543690620522
0.006489308670914809,-0.000526972173468624,0.0032763219363500583
0.0041335034841574105,0.0006233289883045563,0.0016683552941757866
0.004414954198033346,-0.001608230485437998,0.004340619566797333
0.0002991783985635411,3.0723191787550986e-05,0.0027005917349630358
-0.001342057854866107,-0.0013885320996198081,0.005130093134502677
-0.0011440910920249006,-0.0002495616229471759,0.001889382869967656
0.0018575399051793328,-0.0010183406910868019,-0.00011475253721982473
0.005699719143321204,-0.0038632486657510412,0.0035273568439125277
0.0006574067388388387,0.0011424972884009812,0.0022594767345316385
0.0072669960152942775,-0.0032299395394379034,0.000974098301171842
0.007308042649845846,0.0016587127448922292,0.003306211467982823
-0.001572233209844288,0.00018593648298059016,0.0023010470851874713
-0.0016769671261406363,0.001838083897972574,0.006047169659354372
0.0014159163825634058,-0.00013540343273607013,0.0018093477156328635
-5.0794200839156255e-05,0.0002260281085702966,0.006101179004383848
-0.0031289472456279004,0.0010900287473897554,0.0005690766957957152
-0.004240021634023647,0.002339016972416637,0.0005229675079252089
0.001305325082742698,0.0005090369080946738,-0.0003183972751446051
0.0006031932430984625,0.00036653621601836784,0.0032054727299197436
0.005910669329518733,-0.0020150604536089828,-0.001027873979388432
0.001644651956733642,-0.004924812669884956,0.0030348031253030878
0.008514798027174279,-0.006124123147156021,0.0048044617860541206
0.00423729766746341,-0.00042692508435083907,-0.0015259223700296357
-0.0011509725131166545,-0.0023745757519895946,0.004916456667135473
0.001973433319833648,0.0004850563609483576,0.001714038241956357
0.0024571259981797516,0.0019892635418002525,0.0021524979752265013
-0.0015451563391396391,3.056277081995962e-05,-0.00017564845116594915
8.802736829209276e-05,-0.001091801609469078,0.0018965261372676679
0.0007196000961343611,-6.929487614003244e-05,0.0004394826117633839
-0.0015371182973097776,-0.001285726907949311,0.0049154389553945545
0.002559612604136501,0.0034609498491277517,0.0006219067412725056
-0.0006750701679244124,-0.0029387183837890707,-4.195633890661435e-05
-0.001250175830489284,-0.0028357788678189957,8.473886540378746e-05
0.0034071997241683755,0.0017109759133143772,0.0009716390902492657
-0.0006891863947021035,-0.004543186020909473,0.002306613663756657
0.003491474696457248,7.484645167643251e-05,0.002699744046772768
-0.0010991085478712624,-0.0008186231257184029,0.002378225870334173
-0.0013534534400365759,-0.005153433807569894,0.0012317190113625342
-0.001703967230094767,-0.0009129027466568243,0.0023245919139383243
-0.0009286792075077445,-0.0060840853920897334,0.005836202642016839
-0.0018165172492947605,-0.0026851394251004284,0.0031696046480792404
0.001784934541177335,0.00014440859814024263,0.0008382875363893432
-0.004581006303165253,0.0020121573551070385,-0.00025814313291479116
-0.0022934270783133157,0.000977531673042424,0.0047651716020578995
0.004061244605202012,-0.00018048710256717872,0.0005378724769458053
0.0034628172574109593,0.001714750507664755,0.002750504143743689
0.002531020737569531,-0.0001281368212768158,0.0029557301609497446
-0.00404861928296434,-0.0007430569696731175,0.0023711036083154066
-0.006228942452343686,0.00032490682310333605,0.0012982471644188457
0.003658532966479192,0.0013509614896860995,-0.0002603961389429393
0.0010822953117050854,0.000611802118941208,0.002152820197738771
0.00028296065502924906,0.0014618228698136046,0.00123950365700645
0.004951854056538718,-0.0009366905357707602,-0.0002583594077173133
0.0022903525719749906,0.0004139415433525793,0.0029105877585702345
0.006071210113492319,0.00208937788168196,0.0004180612622950777
-0.0004653049518248272,5.754083175543066e-06,0.0020273110460408065
-0.00032522678637669154,0.0011144895965901087,0.004338687071499537
-0.0001448308647699488,0.002571871273815432,0.0003599228070949629
0.005631350228319612,0.0012044815037592544,-0.0008499880688484499
0.005010080906793366,-0.0011157179091292678,0.0019243916812261034
0.0010731975589890232,-0.000769213787007952,0.0009496385974386342
0.0060173204947109905,-0.0018598105101538137,0.0025475333189628143
