fit_origin,cycle_id,state_rows,adjacent_pairs,pair_mean_cross_product,pair_mean_previous_square
2021-06-01,16,7,6,-5.913087223313819e-05,8.883188051338462e-05
2021-06-01,17,43,42,2.5224761950205304e-05,6.630163824881375e-05
2021-06-01,18,38,37,1.1669794939473835e-05,4.287124578890271e-05
2021-06-01,19,28,27,3.590458989201572e-05,9.747015088352463e-05
2021-06-01,20,42,41,2.428568890601298e-05,0.00010466907241585766
2021-06-01,21,59,58,6.104913660508235e-05,8.756058101675189e-05
2021-06-01,22,33,32,1.4100999983045825e-05,4.398685275850851e-05
2021-07-01,2,52,51,0.00018964901071212247,0.0002830524976438048
2021-07-01,3,6,5,-3.1238503257947374e-05,4.5402914143908475e-05
2021-07-01,4,59,58,0.0006747255792142299,0.0007161186260658683
2021-07-01,5,25,24,5.722517129156475e-06,1.7091177057136706e-05
2021-07-01,6,59,58,1.1349385887219547e-05,5.5622095506728947e-05
2021-07-01,8,1,0,0.0,0.0
2021-07-01,9,59,58,6.306538014638008e-05,7.31955955862482e-05
2021-07-01,10,59,58,2.645732859936607e-06,9.14251522209837e-06
2021-07-01,11,59,58,1.3400287614668226e-05,1.897329457047636e-05
2021-07-01,12,59,58,9.755534086512604e-06,1.3406994150525447e-05
2021-07-01,13,59,58,7.758622757394456e-06,1.0538105821394875e-05
2021-07-01,14,59,58,5.930124001591365e-06,1.3591061849120583e-05
2021-07-01,15,56,55,2.0888429762267828e-06,1.394878423889433e-05
2021-07-01,16,7,6,-5.913087223313819e-05,8.883188051338462e-05
2021-07-01,17,43,42,2.5224761950205304e-05,6.630163824881375e-05
2021-07-01,18,38,37,1.1669794939473835e-05,4.287124578890271e-05
2021-07-01,19,28,27,3.590458989201572e-05,9.747015088352463e-05
2021-07-01,20,42,41,2.428568890601298e-05,0.00010466907241585766
2021-07-01,21,59,58,6.104913660508235e-05,8.756058101675189e-05
2021-07-01,22,33,32,1.4100999983045825e-05,4.398685275850851e-05
2021-08-02,3,6,5,-3.0702298293647444e-05,5.03657414387894e-05
2021-08-02,4,59,58,0.0007177015836470715,0.0007552916212017409
2021-08-02,5,25,24,4.5962826130873555e-07,1.3165966017232819e-05
2021-08-02,6,59,58,-1.1430419463789623e-06,4.316754038922442e-05
2021-08-02,8,1,0,0.0,0.0
2021-08-02,9,59,58,3.1263638544451156e-05,3.9169549880620276e-05
2021-08-02,10,59,58,8.841090970864352e-07,6.932630534084179e-06
2021-08-02,11,59,58,7.886231829647697e-06,1.2792955229657318e-05
2021-08-02,12,59,58,4.3454880864840416e-06,7.037630604901542e-06
2021-08-02,13,59,58,1.1652916669579125e-05,1.4073654913411148e-05
2021-08-02,14,59,58,5.281804817567446e-06,1.2664115676062697e-05
2021-08-02,15,56,55,1.1177657982367387e-06,1.2527668729375867e-05
2021-08-02,16,7,6,-5.429570779211108e-05,9.87004654465522e-05
2021-08-02,17,43,42,1.35398780734777e-05,5.1870614373319894e-05
2021-08-02,18,38,37,1.1844101046326538e-05,4.3014710760511e-05
2021-08-02,19,28,27,2.6472926915343705e-05,8.588046821825434e-05
2021-08-02,20,42,41,2.4959845178771295e-05,0.00010467815716757915
2021-08-02,21,59,58,2.3002113176163504e-05,5.109246817692479e-05
2021-08-02,22,33,32,1.1611534712248603e-05,4.2072054851163216e-05
2021-08-02,23,34,33,1.1532128591633443e-05,2.006768454962216e-05
2021-09-01,3,6,5,-3.0702298293647444e-05,5.03657414387894e-05
2021-09-01,4,59,58,0.0007177015836470715,0.0007552916212017409
2021-09-01,5,25,24,4.5962826130873555e-07,1.3165966017232819e-05
2021-09-01,6,59,58,-1.1430419463789623e-06,4.316754038922442e-05
2021-09-01,8,1,0,0.0,0.0
2021-09-01,9,59,58,3.1263638544451156e-05,3.9169549880620276e-05
2021-09-01,10,59,58,8.841090970864352e-07,6.932630534084179e-06
2021-09-01,11,59,58,7.886231829647697e-06,1.2792955229657318e-05
2021-09-01,12,59,58,4.3454880864840416e-06,7.037630604901542e-06
2021-09-01,13,59,58,1.1652916669579125e-05,1.4073654913411148e-05
2021-09-01,14,59,58,5.281804817567446e-06,1.2664115676062697e-05
2021-09-01,15,56,55,1.1177657982367387e-06,1.2527668729375867e-05
2021-09-01,16,7,6,-5.429570779211108e-05,9.87004654465522e-05
2021-09-01,17,43,42,1.35398780734777e-05,5.1870614373319894e-05
2021-09-01,18,38,37,1.1844101046326538e-05,4.3014710760511e-05
2021-09-01,19,28,27,2.6472926915343705e-05,8.588046821825434e-05
2021-09-01,20,42,41,2.4959845178771295e-05,0.00010467815716757915
2021-09-01,21,59,58,2.3002113176163504e-05,5.109246817692479e-05
2021-09-01,22,33,32,1.1611534712248603e-05,4.2072054851163216e-05
2021-09-01,23,34,33,1.1532128591633443e-05,2.006768454962216e-05
2021-10-08,3,6,5,-3.0702298293647444e-05,5.03657414387894e-05
2021-10-08,4,59,58,0.0007177015836470715,0.0007552916212017409
2021-10-08,5,25,24,4.5962826130873555e-07,1.3165966017232819e-05
2021-10-08,6,59,58,-1.1430419463789623e-06,4.316754038922442e-05
2021-10-08,8,1,0,0.0,0.0
2021-10-08,9,59,58,3.1263638544451156e-05,3.9169549880620276e-05
2021-10-08,10,59,58,8.841090970864352e-07,6.932630534084179e-06
2021-10-08,11,59,58,7.886231829647697e-06,1.2792955229657318e-05
2021-10-08,12,59,58,4.3454880864840416e-06,7.037630604901542e-06
2021-10-08,13,59,58,1.1652916669579125e-05,1.4073654913411148e-05
2021-10-08,14,59,58,5.281804817567446e-06,1.2664115676062697e-05
2021-10-08,15,56,55,1.1177657982367387e-06,1.2527668729375867e-05
2021-10-08,16,7,6,-5.429570779211108e-05,9.87004654465522e-05
2021-10-08,17,43,42,1.35398780734777e-05,5.1870614373319894e-05
2021-10-08,18,38,37,1.1844101046326538e-05,4.3014710760511e-05
2021-10-08,19,28,27,2.6472926915343705e-05,8.588046821825434e-05
2021-10-08,20,42,41,2.4959845178771295e-05,0.00010467815716757915
2021-10-08,21,59,58,2.3002113176163504e-05,5.109246817692479e-05
2021-10-08,22,33,32,1.1611534712248603e-05,4.2072054851163216e-05
2021-10-08,23,34,33,1.1532128591633443e-05,2.006768454962216e-05
2021-11-01,3,6,5,-3.0702298293647444e-05,5.03657414387894e-05
2021-11-01,4,59,58,0.0007177015836470715,0.0007552916212017409
2021-11-01,5,25,24,4.5962826130873555e-07,1.3165966017232819e-05
2021-11-01,6,59,58,-1.1430419463789623e-06,4.316754038922442e-05
2021-11-01,8,1,0,0.0,0.0
2021-11-01,9,59,58,3.1263638544451156e-05,3.9169549880620276e-05
2021-11-01,10,59,58,8.841090970864352e-07,6.932630534084179e-06
2021-11-01,11,59,58,7.886231829647697e-06,1.2792955229657318e-05
2021-11-01,12,59,58,4.3454880864840416e-06,7.037630604901542e-06
2021-11-01,13,59,58,1.1652916669579125e-05,1.4073654913411148e-05
2021-11-01,14,59,58,5.281804817567446e-06,1.2664115676062697e-05
2021-11-01,15,56,55,1.1177657982367387e-06,1.2527668729375867e-05
2021-11-01,16,7,6,-5.429570779211108e-05,9.87004654465522e-05
2021-11-01,17,43,42,1.35398780734777e-05,5.1870614373319894e-05
2021-11-01,18,38,37,1.1844101046326538e-05,4.3014710760511e-05
2021-11-01,19,28,27,2.6472926915343705e-05,8.588046821825434e-05
2021-11-01,20,42,41,2.4959845178771295e-05,0.00010467815716757915
2021-11-01,21,59,58,2.3002113176163504e-05,5.109246817692479e-05
2021-11-01,22,33,32,1.1611534712248603e-05,4.2072054851163216e-05
2021-11-01,23,34,33,1.1532128591633443e-05,2.006768454962216e-05
2021-12-01,3,6,5,-3.0702298293647444e-05,5.03657414387894e-05
2021-12-01,4,59,58,0.0007177015836470715,0.0007552916212017409
2021-12-01,5,25,24,4.5962826130873555e-07,1.3165966017232819e-05
2021-12-01,6,59,58,-1.1430419463789623e-06,4.316754038922442e-05
2021-12-01,8,1,0,0.0,0.0
2021-12-01,9,59,58,3.1263638544451156e-05,3.9169549880620276e-05
2021-12-01,10,59,58,8.841090970864352e-07,6.932630534084179e-06
2021-12-01,11,59,58,7.886231829647697e-06,1.2792955229657318e-05
2021-12-01,12,59,58,4.3454880864840416e-06,7.037630604901542e-06
2021-12-01,13,59,58,1.1652916669579125e-05,1.4073654913411148e-05
2021-12-01,14,59,58,5.281804817567446e-06,1.2664115676062697e-05
2021-12-01,15,56,55,1.1177657982367387e-06,1.2527668729375867e-05
2021-12-01,16,7,6,-5.429570779211108e-05,9.87004654465522e-05
2021-12-01,17,43,42,1.35398780734777e-05,5.1870614373319894e-05
2021-12-01,18,38,37,1.1844101046326538e-05,4.3014710760511e-05
2021-12-01,19,28,27,2.6472926915343705e-05,8.588046821825434e-05
2021-12-01,20,42,41,2.4959845178771295e-05,0.00010467815716757915
2021-12-01,21,59,58,2.3002113176163504e-05,5.109246817692479e-05
2021-12-01,22,33,32,1.1611534712248603e-05,4.2072054851163216e-05
2021-12-01,23,34,33,1.1532128591633443e-05,2.006768454962216e-05
2022-01-04,3,6,5,-3.0702298293647444e-05,5.03657414387894e-05
2022-01-04,4,59,58,0.0007177015836470715,0.0007552916212017409
2022-01-04,5,25,24,4.5962826130873555e-07,1.3165966017232819e-05
2022-01-04,6,59,58,-1.1430419463789623e-06,4.316754038922442e-05
2022-01-04,8,1,0,0.0,0.0
2022-01-04,9,59,58,3.1263638544451156e-05,3.9169549880620276e-05
2022-01-04,10,59,58,8.841090970864352e-07,6.932630534084179e-06
2022-01-04,11,59,58,7.886231829647697e-06,1.2792955229657318e-05
2022-01-04,12,59,58,4.3454880864840416e-06,7.037630604901542e-06
2022-01-04,13,59,58,1.1652916669579125e-05,1.4073654913411148e-05
2022-01-04,14,59,58,5.281804817567446e-06,1.2664115676062697e-05
2022-01-04,15,56,55,1.1177657982367387e-06,1.2527668729375867e-05
2022-01-04,16,7,6,-5.429570779211108e-05,9.87004654465522e-05
2022-01-04,17,43,42,1.35398780734777e-05,5.1870614373319894e-05
2022-01-04,18,38,37,1.1844101046326538e-05,4.3014710760511e-05
2022-01-04,19,28,27,2.6472926915343705e-05,8.588046821825434e-05
2022-01-04,20,42,41,2.4959845178771295e-05,0.00010467815716757915
2022-01-04,21,59,58,2.3002113176163504e-05,5.109246817692479e-05
2022-01-04,22,33,32,1.1611534712248603e-05,4.2072054851163216e-05
2022-01-04,23,34,33,1.1532128591633443e-05,2.006768454962216e-05
2022-02-07,4,59,58,0.0007183924673088454,0.0007569269643639214
2022-02-07,5,25,24,3.949101477569553e-07,1.2879868101351171e-05
2022-02-07,6,59,58,-1.3343098280070314e-06,4.2951899532911384e-05
2022-02-07,8,1,0,0.0,0.0
2022-02-07,9,59,58,2.9088993467972533e-05,3.699352151421792e-05
2022-02-07,10,59,58,8.379809859524594e-07,6.805706601929269e-06
2022-02-07,11,59,58,7.4180318952020065e-06,1.2280803247980938e-05
2022-02-07,12,59,58,4.283351024320457e-06,6.858406503610525e-06
2022-02-07,13,59,58,1.0940994260179093e-05,1.332203683227973e-05
2022-02-07,14,59,58,5.408066516419224e-06,1.278481746333224e-05
2022-02-07,15,56,55,3.1053989266315645e-07,1.1640359954702121e-05
2022-02-07,16,7,6,-5.336426280617081e-05,9.947299573277454e-05
2022-02-07,17,43,42,1.0144648269258888e-05,4.744668104906353e-05
2022-02-07,18,38,37,9.908712229231923e-06,4.074837331125405e-05
2022-02-07,19,28,27,2.6732476971644026e-05,8.57395780620604e-05
2022-02-07,20,42,41,2.2927550585147406e-05,0.00010216378655982113
2022-02-07,21,59,58,1.792603427773539e-05,4.568893293607603e-05
2022-02-07,22,33,32,1.0322866477176664e-05,4.040250682026083e-05
2022-02-07,23,34,33,1.052960960480095e-05,1.8965137138389565e-05
2022-02-07,24,54,53,1.0453150178283014e-05,1.569697187178997e-05
2022-03-01,4,59,58,0.0007183924673088454,0.0007569269643639214
2022-03-01,5,25,24,3.949101477569553e-07,1.2879868101351171e-05
2022-03-01,6,59,58,-1.3343098280070314e-06,4.2951899532911384e-05
2022-03-01,8,1,0,0.0,0.0
2022-03-01,9,59,58,2.9088993467972533e-05,3.699352151421792e-05
2022-03-01,10,59,58,8.379809859524594e-07,6.805706601929269e-06
2022-03-01,11,59,58,7.4180318952020065e-06,1.2280803247980938e-05
2022-03-01,12,59,58,4.283351024320457e-06,6.858406503610525e-06
2022-03-01,13,59,58,1.0940994260179093e-05,1.332203683227973e-05
2022-03-01,14,59,58,5.408066516419224e-06,1.278481746333224e-05
2022-03-01,15,56,55,3.1053989266315645e-07,1.1640359954702121e-05
2022-03-01,16,7,6,-5.336426280617081e-05,9.947299573277454e-05
2022-03-01,17,43,42,1.0144648269258888e-05,4.744668104906353e-05
2022-03-01,18,38,37,9.908712229231923e-06,4.074837331125405e-05
2022-03-01,19,28,27,2.6732476971644026e-05,8.57395780620604e-05
2022-03-01,20,42,41,2.2927550585147406e-05,0.00010216378655982113
2022-03-01,21,59,58,1.792603427773539e-05,4.568893293607603e-05
2022-03-01,22,33,32,1.0322866477176664e-05,4.040250682026083e-05
2022-03-01,23,34,33,1.052960960480095e-05,1.8965137138389565e-05
2022-03-01,24,54,53,1.0453150178283014e-05,1.569697187178997e-05
2022-04-01,4,59,58,0.0007183924673088454,0.0007569269643639214
2022-04-01,5,25,24,3.949101477569553e-07,1.2879868101351171e-05
2022-04-01,6,59,58,-1.3343098280070314e-06,4.2951899532911384e-05
2022-04-01,8,1,0,0.0,0.0
2022-04-01,9,59,58,2.9088993467972533e-05,3.699352151421792e-05
2022-04-01,10,59,58,8.379809859524594e-07,6.805706601929269e-06
2022-04-01,11,59,58,7.4180318952020065e-06,1.2280803247980938e-05
2022-04-01,12,59,58,4.283351024320457e-06,6.858406503610525e-06
2022-04-01,13,59,58,1.0940994260179093e-05,1.332203683227973e-05
2022-04-01,14,59,58,5.408066516419224e-06,1.278481746333224e-05
2022-04-01,15,56,55,3.1053989266315645e-07,1.1640359954702121e-05
2022-04-01,16,7,6,-5.336426280617081e-05,9.947299573277454e-05
2022-04-01,17,43,42,1.0144648269258888e-05,4.744668104906353e-05
2022-04-01,18,38,37,9.908712229231923e-06,4.074837331125405e-05
2022-04-01,19,28,27,2.6732476971644026e-05,8.57395780620604e-05
2022-04-01,20,42,41,2.2927550585147406e-05,0.00010216378655982113
2022-04-01,21,59,58,1.792603427773539e-05,4.568893293607603e-05
2022-04-01,22,33,32,1.0322866477176664e-05,4.040250682026083e-05
2022-04-01,23,34,33,1.052960960480095e-05,1.8965137138389565e-05
2022-04-01,24,54,53,1.0453150178283014e-05,1.569697187178997e-05
2022-05-05,4,59,58,0.0007183924673088454,0.0007569269643639214
2022-05-05,5,25,24,3.949101477569553e-07,1.2879868101351171e-05
2022-05-05,6,59,58,-1.3343098280070314e-06,4.2951899532911384e-05
2022-05-05,8,1,0,0.0,0.0
2022-05-05,9,59,58,2.9088993467972533e-05,3.699352151421792e-05
2022-05-05,10,59,58,8.379809859524594e-07,6.805706601929269e-06
2022-05-05,11,59,58,7.4180318952020065e-06,1.2280803247980938e-05
2022-05-05,12,59,58,4.283351024320457e-06,6.858406503610525e-06
2022-05-05,13,59,58,1.0940994260179093e-05,1.332203683227973e-05
2022-05-05,14,59,58,5.408066516419224e-06,1.278481746333224e-05
2022-05-05,15,56,55,3.1053989266315645e-07,1.1640359954702121e-05
2022-05-05,16,7,6,-5.336426280617081e-05,9.947299573277454e-05
2022-05-05,17,43,42,1.0144648269258888e-05,4.744668104906353e-05
2022-05-05,18,38,37,9.908712229231923e-06,4.074837331125405e-05
2022-05-05,19,28,27,2.6732476971644026e-05,8.57395780620604e-05
2022-05-05,20,42,41,2.2927550585147406e-05,0.00010216378655982113
2022-05-05,21,59,58,1.792603427773539e-05,4.568893293607603e-05
2022-05-05,22,33,32,1.0322866477176664e-05,4.040250682026083e-05
2022-05-05,23,34,33,1.052960960480095e-05,1.8965137138389565e-05
2022-05-05,24,54,53,1.0453150178283014e-05,1.569697187178997e-05
2022-06-01,4,59,58,0.0007183924673088454,0.0007569269643639214
2022-06-01,5,25,24,3.949101477569553e-07,1.2879868101351171e-05
2022-06-01,6,59,58,-1.3343098280070314e-06,4.2951899532911384e-05
2022-06-01,8,1,0,0.0,0.0
2022-06-01,9,59,58,2.9088993467972533e-05,3.699352151421792e-05
2022-06-01,10,59,58,8.379809859524594e-07,6.805706601929269e-06
2022-06-01,11,59,58,7.4180318952020065e-06,1.2280803247980938e-05
2022-06-01,12,59,58,4.283351024320457e-06,6.858406503610525e-06
2022-06-01,13,59,58,1.0940994260179093e-05,1.332203683227973e-05
2022-06-01,14,59,58,5.408066516419224e-06,1.278481746333224e-05
2022-06-01,15,56,55,3.1053989266315645e-07,1.1640359954702121e-05
2022-06-01,16,7,6,-5.336426280617081e-05,9.947299573277454e-05
2022-06-01,17,43,42,1.0144648269258888e-05,4.744668104906353e-05
2022-06-01,18,38,37,9.908712229231923e-06,4.074837331125405e-05
2022-06-01,19,28,27,2.6732476971644026e-05,8.57395780620604e-05
2022-06-01,20,42,41,2.2927550585147406e-05,0.00010216378655982113
2022-06-01,21,59,58,1.792603427773539e-05,4.568893293607603e-05
2022-06-01,22,33,32,1.0322866477176664e-05,4.040250682026083e-05
2022-06-01,23,34,33,1.052960960480095e-05,1.8965137138389565e-05
2022-06-01,24,54,53,1.0453150178283014e-05,1.569697187178997e-05
2022-07-01,4,59,58,0.0007183924673088454,0.0007569269643639214
2022-07-01,5,25,24,3.949101477569553e-07,1.2879868101351171e-05
2022-07-01,6,59,58,-1.3343098280070314e-06,4.2951899532911384e-05
2022-07-01,8,1,0,0.0,0.0
2022-07-01,9,59,58,2.9088993467972533e-05,3.699352151421792e-05
2022-07-01,10,59,58,8.379809859524594e-07,6.805706601929269e-06
2022-07-01,11,59,58,7.4180318952020065e-06,1.2280803247980938e-05
2022-07-01,12,59,58,4.283351024320457e-06,6.858406503610525e-06
2022-07-01,13,59,58,1.0940994260179093e-05,1.332203683227973e-05
2022-07-01,14,59,58,5.408066516419224e-06,1.278481746333224e-05
2022-07-01,15,56,55,3.1053989266315645e-07,1.1640359954702121e-05
2022-07-01,16,7,6,-5.336426280617081e-05,9.947299573277454e-05
2022-07-01,17,43,42,1.0144648269258888e-05,4.744668104906353e-05
2022-07-01,18,38,37,9.908712229231923e-06,4.074837331125405e-05
2022-07-01,19,28,27,2.6732476971644026e-05,8.57395780620604e-05
2022-07-01,20,42,41,2.2927550585147406e-05,0.00010216378655982113
2022-07-01,21,59,58,1.792603427773539e-05,4.568893293607603e-05
2022-07-01,22,33,32,1.0322866477176664e-05,4.040250682026083e-05
2022-07-01,23,34,33,1.052960960480095e-05,1.8965137138389565e-05
2022-07-01,24,54,53,1.0453150178283014e-05,1.569697187178997e-05
2022-08-01,4,59,58,0.0007183924673088454,0.0007569269643639214
2022-08-01,5,25,24,3.949101477569553e-07,1.2879868101351171e-05
2022-08-01,6,59,58,-1.3343098280070314e-06,4.2951899532911384e-05
2022-08-01,8,1,0,0.0,0.0
2022-08-01,9,59,58,2.9088993467972533e-05,3.699352151421792e-05
2022-08-01,10,59,58,8.379809859524594e-07,6.805706601929269e-06
2022-08-01,11,59,58,7.4180318952020065e-06,1.2280803247980938e-05
2022-08-01,12,59,58,4.283351024320457e-06,6.858406503610525e-06
2022-08-01,13,59,58,1.0940994260179093e-05,1.332203683227973e-05
2022-08-01,14,59,58,5.408066516419224e-06,1.278481746333224e-05
2022-08-01,15,56,55,3.1053989266315645e-07,1.1640359954702121e-05
2022-08-01,16,7,6,-5.336426280617081e-05,9.947299573277454e-05
2022-08-01,17,43,42,1.0144648269258888e-05,4.744668104906353e-05
2022-08-01,18,38,37,9.908712229231923e-06,4.074837331125405e-05
2022-08-01,19,28,27,2.6732476971644026e-05,8.57395780620604e-05
2022-08-01,20,42,41,2.2927550585147406e-05,0.00010216378655982113
2022-08-01,21,59,58,1.792603427773539e-05,4.568893293607603e-05
2022-08-01,22,33,32,1.0322866477176664e-05,4.040250682026083e-05
2022-08-01,23,34,33,1.052960960480095e-05,1.8965137138389565e-05
2022-08-01,24,54,53,1.0453150178283014e-05,1.569697187178997e-05
2022-09-01,5,25,24,4.0227931009777016e-05,5.8751369646946394e-05
2022-09-01,6,59,58,1.670979026177537e-05,6.385770611873942e-05
2022-09-01,8,1,0,0.0,0.0
2022-09-01,9,59,58,4.385279709900455e-05,5.3546254015159206e-05
2022-09-01,10,59,58,5.1748558924930755e-06,1.1610855864159624e-05
2022-09-01,11,59,58,8.310151725072002e-06,1.300148499106823e-05
2022-09-01,12,59,58,1.1810118042036251e-05,1.4913898686724248e-05
2022-09-01,13,59,58,4.9434969528928516e-05,5.236244328819375e-05
2022-09-01,14,59,58,2.6585367860734028e-05,3.2961022666183104e-05
2022-09-01,15,56,55,7.843624348070034e-06,2.0185904103779216e-05
2022-09-01,16,7,6,-6.075482235001762e-05,9.765773887900036e-05
2022-09-01,17,43,42,3.6371197149232494e-05,7.433022951156138e-05
2022-09-01,18,38,37,2.4820514409247898e-05,5.4280196826753737e-05
2022-09-01,19,28,27,1.3809536232241819e-06,5.3568526705654764e-05
2022-09-01,20,42,41,-7.96195391524347e-06,6.733430058409685e-05
2022-09-01,21,59,58,1.2742499455891099e-05,4.5021581126402114e-05
2022-09-01,22,33,32,8.671568137515e-06,4.060468149470773e-05
2022-09-01,23,34,33,2.54852034213925e-05,3.468192043275928e-05
2022-09-01,24,54,53,1.3430541326656322e-05,1.9117672444237998e-05
2022-09-01,25,57,56,2.9086237020356716e-05,4.2059505532254396e-05
2022-10-10,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2022-10-10,8,1,0,0.0,0.0
2022-10-10,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2022-10-10,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2022-10-10,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2022-10-10,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2022-10-10,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2022-10-10,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2022-10-10,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2022-10-10,16,7,6,-5.896781945455794e-05,0.000103606081806062
2022-10-10,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2022-10-10,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2022-10-10,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2022-10-10,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2022-10-10,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2022-10-10,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2022-10-10,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2022-10-10,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2022-10-10,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2022-10-10,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2022-11-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2022-11-01,8,1,0,0.0,0.0
2022-11-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2022-11-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2022-11-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2022-11-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2022-11-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2022-11-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2022-11-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2022-11-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2022-11-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2022-11-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2022-11-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2022-11-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2022-11-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2022-11-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2022-11-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2022-11-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2022-11-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2022-11-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2022-12-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2022-12-01,8,1,0,0.0,0.0
2022-12-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2022-12-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2022-12-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2022-12-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2022-12-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2022-12-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2022-12-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2022-12-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2022-12-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2022-12-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2022-12-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2022-12-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2022-12-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2022-12-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2022-12-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2022-12-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2022-12-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2022-12-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-01-03,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-01-03,8,1,0,0.0,0.0
2023-01-03,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-01-03,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-01-03,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-01-03,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-01-03,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-01-03,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-01-03,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-01-03,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-01-03,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-01-03,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-01-03,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-01-03,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-01-03,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-01-03,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-01-03,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-01-03,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-01-03,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-01-03,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-02-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-02-01,8,1,0,0.0,0.0
2023-02-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-02-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-02-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-02-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-02-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-02-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-02-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-02-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
