fit_index,fit_origin,used_in_fit,cycle_id,exit_index,age_trading_days,raw_weight,cycle_weight
1992,2020-08-03,True,20,1945,47,0.8740484293159324,4.369767640628097
2013,2020-09-01,True,1,588,1425,0.016881305030490287,0.08962956785035989
2013,2020-09-01,True,2,644,1369,0.019818275025222973,0.10522311058546908
2013,2020-09-01,True,3,654,1359,0.02039412641510701,0.10828053482655196
2013,2020-09-01,True,4,717,1296,0.024427128661780508,0.129693349052466
2013,2020-09-01,True,5,746,1267,0.026542771134456213,0.14092613705133805
2013,2020-09-01,True,6,874,1139,0.03829735137417277,0.2033358823432621
2013,2020-09-01,True,8,883,1130,0.03929742283486122,0.20864565979702454
2013,2020-09-01,True,9,1016,997,0.0575183176476784,0.30538764301277577
2013,2020-09-01,True,10,1079,934,0.06889274475361874,0.3657790040011296
2013,2020-09-01,True,11,1142,871,0.08251650037401313,0.43811294539661877
2013,2020-09-01,True,12,1205,808,0.09883439625355986,0.524751149804946
2013,2020-09-01,True,13,1270,743,0.1190592871024046,0.6321331456475983
2013,2020-09-01,True,14,1333,680,0.14260363328315878,0.757139451125095
2013,2020-09-01,True,15,1393,620,0.1693425623286003,0.8991070686046513
2013,2020-09-01,True,16,1557,456,0.2708756244605693,1.43818650973645
2013,2020-09-01,True,17,1688,325,0.394206861599051,2.093001138534809
2013,2020-09-01,True,18,1730,283,0.4445995867149673,2.3605561745218804
2013,2020-09-01,True,19,1899,114,0.7214271482840289,3.830343887479476
2013,2020-09-01,True,20,1945,68,0.8230250599552854,4.369767640628097
2035,2020-10-09,True,1,588,1447,0.01585037910543629,0.07299306742189336
2035,2020-10-09,True,2,644,1391,0.018607991017176757,0.08569223069478013
2035,2020-10-09,True,3,654,1381,0.019148675687086385,0.0881821542670915
2035,2020-10-09,True,4,717,1318,0.022935386159256242,0.10562045091373035
2035,2020-10-09,True,5,746,1289,0.024921828272760228,0.11476827647400067
2035,2020-10-09,True,6,874,1161,0.03595856700168339,0.1655939008202226
2035,2020-10-09,True,8,883,1152,0.03689756500899438,0.16991810937074028
2035,2020-10-09,True,9,1016,1019,0.05400572636866398,0.24870342846526555
2035,2020-10-09,True,10,1079,956,0.06468552756949972,0.2978853088429818
2035,2020-10-09,True,11,1142,893,0.07747729284078919,0.35679305979841647
2035,2020-10-09,True,12,1205,830,0.0927986696790549,0.42735000263949946
2035,2020-10-09,True,13,1270,765,0.1117884448617943,0.5148003993158092
2035,2020-10-09,True,14,1333,702,0.1338949592622243,0.6166037874467727
2035,2020-10-09,True,15,1393,642,0.15900096626097945,0.7322202310261023
2035,2020-10-09,True,16,1557,478,0.2543334967508207,1.1712389938743708
2035,2020-10-09,True,17,1688,347,0.3701330075502902,1.7045108760786853
2035,2020-10-09,True,18,1730,305,0.4174482948341025,1.9224039581191668
2035,2020-10-09,True,19,1899,136,0.6773702493144012,3.1193785302480843
2035,2020-10-09,True,20,1945,90,0.7727636690412216,3.5586776959908533
2035,2020-10-09,True,21,2029,6,0.9829613605514715,4.5266655381915335
2051,2020-11-02,True,1,588,1463,0.015140382404707222,0.07299306742189333
2051,2020-11-02,True,2,644,1407,0.017774470749837512,0.08569223069478007
2051,2020-11-02,True,3,654,1397,0.018290936167373626,0.08818215426709151
2051,2020-11-02,True,4,717,1334,0.021908025968392805,0.10562045091373037
2051,2020-11-02,True,5,746,1305,0.0238054880431611,0.11476827647400067
2051,2020-11-02,True,6,874,1177,0.03434785070497452,0.16559390082022263
2051,2020-11-02,True,8,883,1168,0.035244787542470755,0.1699181093707403
2051,2020-11-02,True,9,1016,1035,0.05158661151423903,0.2487034284652656
2051,2020-11-02,True,10,1079,972,0.06178802519092809,0.29788530884298176
2051,2020-11-02,True,11,1142,909,0.07400680030982423,0.35679305979841647
2051,2020-11-02,True,12,1205,846,0.08864187640200466,0.4273500026394994
2051,2020-11-02,True,13,1270,781,0.10678102980228418,0.5148003993158092
2051,2020-11-02,True,14,1333,718,0.12789731222248715,0.6166037874467726
2051,2020-11-02,True,15,1393,658,0.15187872894999235,0.7322202310261022
2051,2020-11-02,True,16,1557,494,0.24294096522985315,1.1712389938743708
2051,2020-11-02,True,17,1688,363,0.3535533905932738,1.7045108760786856
2051,2020-11-02,True,18,1730,321,0.39874925236416364,1.9224039581191672
2051,2020-11-02,True,19,1899,152,0.6470283477746266,3.1193785302480843
2051,2020-11-02,True,20,1945,106,0.7381487458388879,3.5586776959908533
2051,2020-11-02,True,21,2029,22,0.9389309106617063,4.5266655381915335
2072,2020-12-01,True,1,588,1484,0.014256548857518753,0.07299306742189338
2072,2020-12-01,True,2,644,1428,0.016736869907778035,0.08569223069478009
2072,2020-12-01,True,3,654,1418,0.017223186188404686,0.08818215426709151
2072,2020-12-01,True,4,717,1355,0.02062912509350329,0.10562045091373037
2072,2020-12-01,True,5,746,1326,0.022415821099663127,0.11476827647400067
2072,2020-12-01,True,6,874,1198,0.03234276378474987,0.16559390082022263
2072,2020-12-01,True,8,883,1189,0.03318734112131026,0.1699181093707403
2072,2020-12-01,True,9,1016,1056,0.04857519630534124,0.2487034284652656
2072,2020-12-01,True,10,1079,993,0.058181093211370535,0.29788530884298176
2072,2020-12-01,True,11,1142,930,0.06968658625673896,0.3567930597984165
2072,2020-12-01,True,12,1205,867,0.08346732651577003,0.42735000263949935
2072,2020-12-01,True,13,1270,802,0.10054759039369637,0.5148003993158092
2072,2020-12-01,True,14,1333,739,0.12043119068632778,0.6166037874467726
2072,2020-12-01,True,15,1393,679,0.14301267047391222,0.7322202310261022
2072,2020-12-01,True,16,1557,515,0.22875906616568312,1.1712389938743708
2072,2020-12-01,True,17,1688,384,0.3329143909315866,1.7045108760786853
2072,2020-12-01,True,18,1730,342,0.37547190330287433,1.9224039581191668
2072,2020-12-01,True,19,1899,173,0.6092574814610154,3.1193785302480843
2072,2020-12-01,True,20,1945,127,0.6950586436903005,3.5586776959908533
2072,2020-12-01,True,21,2029,43,0.8841199676384287,4.5266655381915335
2095,2021-01-04,True,1,588,1507,0.013347628725285518,0.07299306742189333
2095,2021-01-04,True,2,644,1451,0.015669817975239322,0.08569223069478007
2095,2021-01-04,True,3,654,1441,0.01612512937084703,0.08818215426709151
2095,2021-01-04,True,4,717,1378,0.019313924107960824,0.10562045091373029
2095,2021-01-04,True,5,746,1349,0.02098671007976316,0.11476827647400062
2095,2021-01-04,True,6,874,1221,0.030280764809414443,0.16559390082022254
2095,2021-01-04,True,8,883,1212,0.031071496481634934,0.16991810937074037
2095,2021-01-04,True,9,1016,1079,0.04547830558583016,0.24870342846526544
2095,2021-01-04,True,10,1079,1016,0.054471782671796073,0.29788530884298176
2095,2021-01-04,True,11,1142,953,0.06524374796337787,0.3567930597984164
2095,2021-01-04,True,12,1205,890,0.07814590306244548,0.4273500026394994
2095,2021-01-04,True,13,1270,825,0.09413722207316323,0.5148003993158091
2095,2021-01-04,True,14,1333,762,0.11275315199284042,0.6166037874467726
2095,2021-01-04,True,15,1393,702,0.1338949592622243,0.7322202310261022
2095,2021-01-04,True,16,1557,538,0.21417463042693102,1.171238993874371
2095,2021-01-04,True,17,1688,407,0.31168957732122266,1.7045108760786851
2095,2021-01-04,True,18,1730,365,0.35153385382044816,1.9224039581191668
2095,2021-01-04,True,19,1899,196,0.5704145331326351,3.119378530248084
2095,2021-01-04,True,20,1945,150,0.6507454792178442,3.558677695990853
2095,2021-01-04,True,21,2029,66,0.8277532798848107,4.526665538191533
2115,2021-02-01,True,1,588,1527,0.01260449951454515,0.07299306742189332
2115,2021-02-01,True,2,644,1471,0.014797400881233306,0.08569223069478007
2115,2021-02-01,True,3,654,1461,0.015227362815522982,0.08818215426709151
2115,2021-02-01,True,4,717,1398,0.018238621410077226,0.10562045091373037
2115,2021-02-01,True,5,746,1369,0.019818275025222973,0.1147682764740007
2115,2021-02-01,True,6,874,1241,0.0285948832707104,0.16559390082022263
2115,2021-02-01,True,8,883,1232,0.029341590958178326,0.16991810937074037
2115,2021-02-01,True,9,1016,1099,0.04294630098550862,0.2487034284652656
2115,2021-02-01,True,10,1079,1036,0.051439066247205324,0.29788530884298176
2115,2021-02-01,True,11,1142,973,0.0616113023861406,0.3567930597984164
2115,2021-02-01,True,12,1205,910,0.07379513001798876,0.4273500026394994
2115,2021-02-01,True,13,1270,845,0.08889613236499683,0.5148003993158092
2115,2021-02-01,True,14,1333,782,0.10647562041225356,0.6166037874467726
2115,2021-02-01,True,15,1393,722,0.12644035759128053,0.7322202310261021
2115,2021-02-01,True,16,1557,558,0.20225045817540094,1.171238993874371
2115,2021-02-01,True,17,1688,427,0.29433626053680156,1.7045108760786853
2115,2021-02-01,True,18,1730,385,0.3319622069972765,1.9224039581191672
2115,2021-02-01,True,19,1899,216,0.5386567047927835,3.1193785302480843
2115,2021-02-01,True,20,1945,170,0.6145152255662786,3.5586776959908533
2115,2021-02-01,True,21,2029,86,0.7816681171769763,4.5266655381915335
2130,2021-03-01,True,2,644,1486,0.014175113845332805,0.06598748974344654
2130,2021-03-01,True,3,654,1476,0.014586994243561746,0.06790486083832545
2130,2021-03-01,True,4,717,1413,0.017471617951342614,0.08133325932653694
2130,2021-03-01,True,5,746,1384,0.01898484111874905,0.08837756241491425
2130,2021-03-01,True,6,874,1256,0.027392359577849,0.12751594565057073
2130,2021-03-01,True,8,883,1247,0.028107665364588006,0.13084581190638278
2130,2021-03-01,True,9,1016,1114,0.04114024554660671,0.19151461925954255
2130,2021-03-01,True,10,1079,1051,0.04927585769988137,0.22938723385569476
2130,2021-03-01,True,11,1142,988,0.05902031258681272,0.2747492763706883
2130,2021-03-01,True,12,1205,925,0.07069176388691191,0.32908180458597397
2130,2021-03-01,True,13,1270,860,0.08515771160067255,0.3964231738904124
2130,2021-03-01,True,14,1333,797,0.10199791525620551,0.4748170956692426
2130,2021-03-01,True,15,1393,737,0.12112305923765782,0.5638477910194281
2130,2021-03-01,True,16,1557,573,0.19374505650806442,0.9019151499357294
2130,2021-03-01,True,17,1688,442,0.28195830033976604,1.3125623296405422
2130,2021-03-01,True,18,1730,400,0.31800193252195885,1.4803513742218042
2130,2021-03-01,True,19,1899,231,0.5160041398671048,2.402084262502592
2130,2021-03-01,True,20,1945,185,0.5886725210736031,2.7403675462813326
2130,2021-03-01,True,21,2029,101,0.7487959972959174,3.485768702151689
2130,2021-03-01,True,22,2130,0,1.0,4.655164710735153
2153,2021-04-01,True,2,644,1509,0.013271385567228107,0.06598748974344655
2153,2021-04-01,True,3,654,1499,0.01365700670806144,0.06790486083832542
2153,2021-04-01,True,4,717,1436,0.01635772247373636,0.08133325932653694
2153,2021-04-01,True,5,746,1407,0.017774470749837512,0.0883775624149142
2153,2021-04-01,True,6,874,1279,0.025645971490626324,0.12751594565057067
2153,2021-04-01,True,8,883,1270,0.026315673265008093,0.13084581190638278
2153,2021-04-01,True,9,1016,1137,0.03851736691054688,0.1915146192595426
2153,2021-04-01,True,10,1079,1074,0.04613429661493049,0.22938723385569476
2153,2021-04-01,True,11,1142,1011,0.055257497977401794,0.2747492763706883
2153,2021-04-01,True,12,1205,948,0.06618484092666087,0.32908180458597397
2153,2021-04-01,True,13,1270,883,0.07972851837429494,0.3964231738904124
2153,2021-04-01,True,14,1333,820,0.09549508209870607,0.4748170956692426
2153,2021-04-01,True,15,1393,760,0.11340091076266244,0.563847791019428
2153,2021-04-01,True,16,1557,596,0.18139292387478895,0.9019151499357296
2153,2021-04-01,True,17,1688,465,0.2639821703387162,1.3125623296405422
2153,2021-04-01,True,18,1730,423,0.297727856274828,1.480351374221804
2153,2021-04-01,True,19,1899,254,0.48310651816860006,2.402084262502592
2153,2021-04-01,True,20,1945,208,0.5511419580289498,2.740367546281332
2153,2021-04-01,True,21,2029,124,0.7010568309885696,3.485768702151689
2153,2021-04-01,True,22,2130,23,0.9362454306917433,4.655164710735153
2174,2021-05-06,True,2,644,1530,0.012496656404618426,0.06598748974344655
2174,2021-05-06,True,3,654,1520,0.012859766561801331,0.06790486083832542
2174,2021-05-06,True,4,717,1457,0.01540282559653515,0.08133325932653694
2174,2021-05-06,True,5,746,1428,0.016736869907778035,0.08837756241491421
2174,2021-05-06,True,6,874,1300,0.02414886465753817,0.12751594565057064
2174,2021-05-06,True,8,883,1291,0.02477947198377534,0.13084581190638278
2174,2021-05-06,True,9,1016,1158,0.03626888070227749,0.1915146192595426
2174,2021-05-06,True,10,1079,1095,0.04344116523064377,0.22938723385569476
2174,2021-05-06,True,11,1142,1032,0.052031791443665695,0.2747492763706883
2174,2021-05-06,True,12,1205,969,0.06232124084294508,0.32908180458597397
2174,2021-05-06,True,13,1270,904,0.07507429384262616,0.3964231738904125
2174,2021-05-06,True,14,1333,841,0.08992047011769605,0.47481709566924263
2174,2021-05-06,True,15,1393,781,0.10678102980228418,0.5638477910194282
2174,2021-05-06,True,16,1557,617,0.17080394751621958,0.9019151499357296
2174,2021-05-06,True,17,1688,486,0.2485719718530794,1.312562329640542
2174,2021-05-06,True,18,1730,444,0.28034772278319375,1.480351374221804
2174,2021-05-06,True,19,1899,275,0.4549047372485834,2.402084262502592
2174,2021-05-06,True,20,1945,229,0.5189685466349495,2.7403675462813326
2174,2021-05-06,True,21,2029,145,0.6601320029921051,3.4857687021516885
2174,2021-05-06,True,22,2130,44,0.8815912549960212,4.655164710735153
2192,2021-06-01,True,2,644,1548,0.011868700429773539,0.06598748974344658
2192,2021-06-01,True,3,654,1538,0.012213564330890254,0.06790486083832545
2192,2021-06-01,True,4,717,1475,0.01462883485455849,0.08133325932653698
2192,2021-06-01,True,5,746,1446,0.015895843546926296,0.08837756241491423
2192,2021-06-01,True,6,874,1318,0.022935386159256242,0.1275159456505707
2192,2021-06-01,True,8,883,1309,0.023534305518290808,0.13084581190638278
2192,2021-06-01,True,9,1016,1176,0.03444637237680937,0.19151461925954266
2192,2021-06-01,True,10,1079,1113,0.04125825018700658,0.2293872338556949
2192,2021-06-01,True,11,1142,1050,0.04941719812677991,0.27474927637068824
2192,2021-06-01,True,12,1205,987,0.05918960352493322,0.3290818045859739
2192,2021-06-01,True,13,1270,922,0.07130181664157939,0.3964231738904124
2192,2021-06-01,True,14,1333,859,0.08540197375810979,0.47481709566924263
2192,2021-06-01,True,15,1393,799,0.10141529168055317,0.563847791019428
2192,2021-06-01,True,16,1557,635,0.16222106295117195,0.9019151499357296
2192,2021-06-01,True,17,1688,504,0.2360812503472509,1.3125623296405422
2192,2021-06-01,True,18,1730,462,0.26626027235999067,1.4803513742218042
2192,2021-06-01,True,19,1899,293,0.43204581094931177,2.402084262502592
2192,2021-06-01,True,20,1945,247,0.4928904190891249,2.7403675462813326
2192,2021-06-01,True,21,2029,163,0.6269604231675997,3.48576870215169
2192,2021-06-01,True,22,2130,62,0.8372913656479264,4.655164710735153
2213,2021-07-01,True,2,644,1569,0.011175854283555808,0.06598748974344658
2213,2021-07-01,True,3,654,1559,0.011500586441835797,0.06790486083832545
2213,2021-07-01,True,4,717,1496,0.013774863359312833,0.08133325932653698
2213,2021-07-01,True,5,746,1467,0.014967909270757357,0.08837756241491423
2213,2021-07-01,True,6,874,1339,0.021596512201953116,0.12751594565057067
2213,2021-07-01,True,8,883,1330,0.022160469100501165,0.13084581190638275
2213,2021-07-01,True,9,1016,1197,0.032435534164684345,0.19151461925954263
2213,2021-07-01,True,10,1079,1134,0.03884976243294335,0.22938723385569487
2213,2021-07-01,True,11,1142,1071,0.04653242439088484,0.2747492763706884
2213,2021-07-01,True,12,1205,1008,0.05573435676552134,0.3290818045859739
2213,2021-07-01,True,13,1270,943,0.06713950846211646,0.3964231738904124
2213,2021-07-01,True,14,1333,880,0.0804165561255895,0.47481709566924263
2213,2021-07-01,True,15,1393,820,0.09549508209870607,0.5638477910194281
2213,2021-07-01,True,16,1557,656,0.15275126135274977,0.9019151499357296
2213,2021-07-01,True,17,1688,525,0.2222997933574836,1.312562329640542
2213,2021-07-01,True,18,1730,483,0.2507170876038292,1.4803513742218042
2213,2021-07-01,True,19,1899,314,0.40682474509825833,2.402084262502592
2213,2021-07-01,True,20,1945,268,0.4641174940840526,2.7403675462813326
2213,2021-07-01,True,21,2029,184,0.5903610401439102,3.485768702151689
2213,2021-07-01,True,22,2130,83,0.7884137231981021,4.655164710735153
2235,2021-08-02,True,3,654,1581,0.010798256100976558,0.05189774961248518
2235,2021-08-02,True,4,717,1518,0.01293364499820017,0.06216069182065984
2235,2021-08-02,True,5,746,1489,0.014053832682294003,0.06754445188380873
2235,2021-08-02,True,6,874,1361,0.020277632868896493,0.09745680260988786
2235,2021-08-02,True,8,883,1352,0.020807149433224162,0.10000172447635994
2235,2021-08-02,True,9,1016,1219,0.030454725631045964,0.14636916466298852
2235,2021-08-02,True,10,1079,1156,0.03647724282015445,0.17531412449673184
2235,2021-08-02,True,11,1142,1093,0.043690731608630476,0.2099830406139317
2235,2021-08-02,True,12,1205,1030,0.05233071035299539,0.25150784326161973
2235,2021-08-02,True,13,1270,965,0.06303935982171435,0.3029749323562364
2235,2021-08-02,True,14,1333,902,0.07550559027527796,0.3628891722705937
2235,2021-08-02,True,15,1393,842,0.08966328439865248,0.43093279504025517
2235,2021-08-02,True,16,1557,678,0.1434228809266616,0.68930804135679
2235,2021-08-02,True,17,1688,547,0.20872414741705123,1.0031539759230133
2235,2021-08-02,True,18,1730,505,0.23540602338231414,1.1313903601213258
2235,2021-08-02,True,19,1899,336,0.3819803283948242,1.8358445340203258
2235,2021-08-02,True,20,1945,290,0.43577426137436864,2.0943848055546086
2235,2021-08-02,True,21,2029,206,0.5543082290415138,2.6640736624439705
2235,2021-08-02,True,22,2130,105,0.7402660151005804,3.5578096999243876
2235,2021-08-02,True,23,2232,3,0.9914440783783378,4.765002427550019
2257,2021-09-01,True,3,654,1603,0.010138816434448247,0.05189774961248518
2257,2021-09-01,True,4,717,1540,0.01214379907633531,0.06216069182065984
2257,2021-09-01,True,5,746,1511,0.013195577918673559,0.06754445188380873
2257,2021-09-01,True,6,874,1383,0.019039296295656736,0.09745680260988787
2257,2021-09-01,True,8,883,1374,0.01953647576561137,0.10000172447635994
2257,2021-09-01,True,9,1016,1241,0.0285948832707104,0.14636916466298855
2257,2021-09-01,True,10,1079,1178,0.03424961081955579,0.17531412449673178
2257,2021-09-01,True,11,1142,1115,0.04102257841676761,0.20998304061393167
2257,2021-09-01,True,12,1205,1052,0.04913492152731195,0.25150784326161973
2257,2021-09-01,True,13,1270,987,0.05918960352493322,0.30297493235623635
2257,2021-09-01,True,14,1333,924,0.0708945326372164,0.3628891722705936
2257,2021-09-01,True,15,1393,864,0.08418762927334635,0.43093279504025517
2257,2021-09-01,True,16,1557,700,0.13466417619819587,0.6893080413567902
2257,2021-09-01,True,17,1688,569,0.19597755381138016,1.0031539759230133
2257,2021-09-01,True,18,1730,527,0.22102999190960718,1.1313903601213258
2257,2021-09-01,True,19,1899,358,0.35865313759461,1.835844534020326
2257,2021-09-01,True,20,1945,312,0.40916192407516844,2.0943848055546086
2257,2021-09-01,True,21,2029,228,0.5204571302812262,2.6640736624439705
2257,2021-09-01,True,22,2130,127,0.6950586436903005,3.5578096999243876
2257,2021-09-01,True,23,2232,25,0.9308974913819289,4.765002427550019
2277,2021-10-08,True,3,654,1623,0.009574337843543192,0.05189774961248518
2277,2021-10-08,True,4,717,1560,0.011467693079628121,0.06216069182065984
2277,2021-10-08,True,5,746,1531,0.012460914136380114,0.06754445188380873
2277,2021-10-08,True,6,874,1403,0.017979283500841697,0.09745680260988786
2277,2021-10-08,True,8,883,1394,0.01844878250449719,0.10000172447635992
2277,2021-10-08,True,9,1016,1261,0.02700286318433199,0.1463691646629885
2277,2021-10-08,True,10,1079,1198,0.03234276378474987,0.17531412449673184
2277,2021-10-08,True,11,1142,1135,0.0387386464203946,0.2099830406139318
2277,2021-10-08,True,12,1205,1072,0.046399334839527434,0.2515078432616197
2277,2021-10-08,True,13,1270,1007,0.055894222430897166,0.30297493235623646
2277,2021-10-08,True,14,1333,944,0.06694747963111215,0.3628891722705937
2277,2021-10-08,True,15,1393,884,0.07950048313048973,0.4309327950402552
2277,2021-10-08,True,16,1557,720,0.12716674837541037,0.6893080413567904
2277,2021-10-08,True,17,1688,589,0.18506650377514508,1.0031539759230133
2277,2021-10-08,True,18,1730,547,0.20872414741705123,1.1313903601213258
2277,2021-10-08,True,19,1899,378,0.3386851246572006,1.835844534020326
2277,2021-10-08,True,20,1945,332,0.38638183452061076,2.0943848055546086
2277,2021-10-08,True,21,2029,248,0.4914806802757358,2.664073662443971
2277,2021-10-08,True,22,2130,147,0.656361254668282,3.557809699924388
2277,2021-10-08,True,23,2232,45,0.8790697748422599,4.765002427550019
2293,2021-11-01,True,3,654,1639,0.009145468083686813,0.051897749612485194
2293,2021-11-01,True,4,717,1576,0.010954012984196402,0.06216069182065985
2293,2021-11-01,True,5,746,1547,0.01190274402158055,0.06754445188380874
2293,2021-11-01,True,6,874,1419,0.01717392535248726,0.0974568026098879
2293,2021-11-01,True,8,883,1410,0.017622393771235378,0.10000172447635997
2293,2021-11-01,True,9,1016,1277,0.025793305757119515,0.14636916466298855
2293,2021-11-01,True,10,1079,1214,0.030894012595464045,0.17531412449673178
2293,2021-11-01,True,11,1142,1151,0.03700340015491211,0.20998304061393175
2293,2021-11-01,True,12,1205,1088,0.04432093820100233,0.25150784326161973
2293,2021-11-01,True,13,1270,1023,0.05339051490114207,0.30297493235623635
2293,2021-11-01,True,14,1333,960,0.06394865611124358,0.3628891722705937
2293,2021-11-01,True,15,1393,900,0.07593936447499618,0.4309327950402552
2293,2021-11-01,True,16,1557,736,0.12147048261492657,0.6893080413567902
2293,2021-11-01,True,17,1688,605,0.1767766952966369,1.0031539759230137
2293,2021-11-01,True,18,1730,563,0.19937462618208182,1.1313903601213262
2293,2021-11-01,True,19,1899,394,0.32351417388731335,1.8358445340203264
2293,2021-11-01,True,20,1945,348,0.3690743729194439,2.0943848055546086
2293,2021-11-01,True,21,2029,264,0.4694654553308532,2.664073662443971
2293,2021-11-01,True,22,2130,163,0.6269604231675997,3.5578096999243884
2293,2021-11-01,True,23,2232,61,0.8396930106843238,4.765002427550019
2315,2021-12-01,True,3,654,1661,0.00858696267624363,0.05189774961248519
2315,2021-12-01,True,4,717,1598,0.010285061386651678,0.06216069182065981
2315,2021-12-01,True,5,746,1569,0.011175854283555808,0.06754445188380873
2315,2021-12-01,True,6,874,1441,0.01612512937084703,0.09745680260988786
2315,2021-12-01,True,8,883,1432,0.016546210231665217,0.10000172447635994
2315,2021-12-01,True,9,1016,1299,0.024218132063508046,0.14636916466298844
2315,2021-12-01,True,10,1079,1236,0.029007343380253285,0.17531412449673178
2315,2021-12-01,True,11,1142,1173,0.03474363620503115,0.2099830406139317
2315,2021-12-01,True,12,1205,1110,0.041614298866448324,0.2515078432616197
2315,2021-12-01,True,13,1270,1045,0.050130004776826734,0.30297493235623635
2315,2021-12-01,True,14,1333,982,0.06004336991812222,0.3628891722705936
2315,2021-12-01,True,15,1393,922,0.07130181664157939,0.43093279504025506
2315,2021-12-01,True,16,1557,758,0.11405239086014998,0.6893080413567902
2315,2021-12-01,True,17,1688,627,0.16598110349863826,1.0031539759230135
2315,2021-12-01,True,18,1730,585,0.18719899932397938,1.131390360121326
2315,2021-12-01,True,19,1899,416,0.3037574578999847,1.8358445340203258
2315,2021-12-01,True,20,1945,370,0.3465353370671517,2.0943848055546086
2315,2021-12-01,True,21,2029,286,0.4407956274980106,2.6640736624439705
2315,2021-12-01,True,22,2130,185,0.5886725210736031,3.5578096999243876
2315,2021-12-01,True,23,2232,83,0.7884137231981021,4.765002427550019
2338,2022-01-04,True,3,654,1684,0.008039504569153637,0.05189774961248516
2338,2022-01-04,True,4,717,1621,0.00962934172763672,0.06216069182065982
2338,2022-01-04,True,5,746,1592,0.010463342507055865,0.0675444518838087
2338,2022-01-04,True,6,874,1464,0.015097078692768749,0.09745680260988784
2338,2022-01-04,True,8,883,1455,0.015491313724661532,0.10000172447635998
2338,2022-01-04,True,9,1016,1322,0.02267411548434861,0.1463691646629885
2338,2022-01-04,True,10,1079,1259,0.027157992696268528,0.1753141244967318
2338,2022-01-04,True,11,1142,1196,0.03252857064257664,0.20998304061393175
2338,2022-01-04,True,12,1205,1133,0.03896119716515284,0.25150784326161973
2338,2022-01-04,True,13,1270,1068,0.04693398791285929,0.3029749323562364
2338,2022-01-04,True,14,1333,1005,0.05621533072917601,0.36288917227059375
2338,2022-01-04,True,15,1393,945,0.06675600003069919,0.43093279504025506
2338,2022-01-04,True,16,1557,781,0.10678102980228418,0.6893080413567905
2338,2022-01-04,True,17,1688,650,0.15539904973177335,1.0031539759230133
2338,2022-01-04,True,18,1730,608,0.17526420774714238,1.1313903601213258
2338,2022-01-04,True,19,1899,439,0.28439153199740025,1.835844534020326
2338,2022-01-04,True,20,1945,393,0.32444212590234384,2.0943848055546086
2338,2022-01-04,True,21,2029,309,0.41269289211391214,2.6640736624439705
2338,2022-01-04,True,22,2130,208,0.5511419580289498,3.557809699924388
2338,2022-01-04,True,23,2232,106,0.7381487458388879,4.765002427550019
2357,2022-02-07,True,4,717,1640,0.009119310705038613,0.04678658580606655
2357,2022-02-07,True,5,746,1611,0.009909137512611486,0.05083878897138062
2357,2022-02-07,True,6,874,1483,0.0142974416353552,0.07335296509967332
2357,2022-02-07,True,8,883,1474,0.014670795479089163,0.07526845544876651
2357,2022-02-07,True,9,1016,1341,0.02147315049275431,0.11016790967553461
2357,2022-02-07,True,10,1079,1278,0.025719533123602662,0.13195395817740282
2357,2022-02-07,True,11,1142,1215,0.0308056511930703,0.15804826586948026
2357,2022-02-07,True,12,1205,1152,0.03689756500899438,0.18930280447341385
2357,2022-02-07,True,13,1270,1087,0.0444480661824984,0.2280406194749103
2357,2022-02-07,True,14,1333,1024,0.05323781020612678,0.2731363647868482
2357,2022-02-07,True,15,1393,964,0.06322017879564026,0.324350865495
2357,2022-02-07,True,16,1557,800,0.10112522908770047,0.5188225690408474
2357,2022-02-07,True,17,1688,669,0.14716813026840078,0.7550454828692844
2357,2022-02-07,True,18,1730,627,0.16598110349863826,0.8515653641161656
2357,2022-02-07,True,19,1899,458,0.2693283523963918,1.3817879965903588
2357,2022-02-07,True,20,1945,412,0.3072576127831393,1.5763839099267372
2357,2022-02-07,True,21,2029,328,0.39083405858848813,2.0051725190128957
2357,2022-02-07,True,22,2130,227,0.521949983707023,2.677862229838376
2357,2022-02-07,True,23,2232,125,0.6990517057380878,3.5864818812809327
2357,2022-02-07,True,24,2347,10,0.9717638609194127,4.985630464045924
2373,2022-03-01,True,4,717,1656,0.008710823282092366,0.04678658580606654
2373,2022-03-01,True,5,746,1627,0.009465270845812846,0.05083878897138059
2373,2022-03-01,True,6,874,1499,0.01365700670806144,0.07335296509967328
2373,2022-03-01,True,8,883,1490,0.014013636661755159,0.07526845544876654
2373,2022-03-01,True,9,1016,1357,0.020511289208383805,0.11016790967553455
2373,2022-03-01,True,10,1079,1294,0.024567460763655975,0.13195395817740285
2373,2022-03-01,True,11,1142,1231,0.029425752922789268,0.1580482658694803
2373,2022-03-01,True,12,1205,1168,0.035244787542470755,0.1893028044734139
2373,2022-03-01,True,13,1270,1103,0.04245707403439658,0.22804061947491033
2373,2022-03-01,True,14,1333,1040,0.05085309313728229,0.2731363647868482
2373,2022-03-01,True,15,1393,980,0.060388314771074994,0.324350865495
2373,2022-03-01,True,16,1557,816,0.0965954586301527,0.5188225690408476
2373,2022-03-01,True,17,1688,685,0.14057592914513606,0.7550454828692845
2373,2022-03-01,True,18,1730,643,0.15854620020178373,0.8515653641161656
2373,2022-03-01,True,19,1899,474,0.2572641462129165,1.3817879965903588
2373,2022-03-01,True,20,1945,428,0.2934944157076134,1.5763839099267372
2373,2022-03-01,True,21,2029,344,0.37332716551769696,2.0051725190128957
