model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
REDUCE_105_UPPER00,evaluation,STRESS,INTENT_MIX_BAND_00,10952.018079999893,11757.50000000003,-3597.7999999999993,-922.5180799999998,-1869.800000000003,-0.03227941560172476
REDUCE_105_UPPER00,evaluation,STRESS,INTENT_MIX_BAND_20,9598.00063999981,10072.600000000035,-2211.7999999999975,-496.3006399999995,-1240.9000000000124,-0.017031535424067323
REDUCE_105_UPPER00,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,8481.505839999998,9275.300000000076,-3930.1000000000004,-813.9058399999994,-2322.4000000000087,-0.020608977388249627
REDUCE_105_UPPER00,evaluation,STRESS,BUY_HOLD,130125.58903999996,165523.60000000003,-13990.800000000001,5699.0109600000005,15708.20000000004,0.8536107554125847
REDUCE_105_UPPER00,earlier_diagnostic,BASE,ADD_GATE_EXPOSURE_105,720.3829199997708,733.0,4.600000000000364,4.417079999999714,12.799999999991087,0.001428741813279899
REDUCE_105_UPPER00,earlier_diagnostic,BASE,ADD_GATE_BAND20_LOWER01,3831.005419999943,3896.600000000006,185.0999999999999,62.494579999999814,188.19999999998709,-0.014221066827842632
REDUCE_105_UPPER00,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-1178.6573800002225,-2122.399999999994,-98.19999999999982,-469.54261999999994,-572.400000000006,0.04281226180182274
REDUCE_105_UPPER00,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-8739.48999999999,-8964.99999999997,51.20000000000027,-41.50999999999976,-132.80000000001837,-0.02413722806441787
REDUCE_105_UPPER00,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-7485.314280000108,-8303.899999999965,-22.699999999999818,-162.08572000000026,-679.2000000000126,0.04416387054967519
REDUCE_105_UPPER00,earlier_diagnostic,BASE,BUY_HOLD,91559.14715999985,111307.8,-13475.899999999998,1629.15284,4643.600000000079,0.9480966813556926
REDUCE_105_UPPER00,earlier_diagnostic,STRESS,ADD_GATE_EXPOSURE_105,686.5449599998537,710.9999999999709,4.599999999999909,7.655039999999644,21.399999999999636,0.0010456930612250392
REDUCE_105_UPPER00,earlier_diagnostic,STRESS,ADD_GATE_BAND20_LOWER01,6780.043759999797,6874.299999999959,180.49999999999955,69.45623999999998,205.3000000000029,0.009821802921527123
REDUCE_105_UPPER00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-364.7816800000728,-2041.2000000000407,-97.10000000000036,-585.21832,-1188.2999999999902,0.053423107471522124
