date,open,high,low,close,volume,symbol,source,volume_unit
2008-07-25,2939.321,2967.719,2916.684,2939.202,4057108100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-07-28,2959.113,2997.604,2946.492,2960.851,3930864000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-07-29,2921.248,2921.248,2881.05,2905.63,3603627500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-07-30,2940.02,2949.943,2866.031,2884.384,2981080000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-07-31,2894.246,2899.069,2804.698,2805.21,2794096600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-01,2786.123,2868.679,2748.755,2840.788,3403149100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-04,2816.936,2832.895,2767.529,2773.15,2278232400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-05,2780.761,2792.742,2695.372,2703.079,3046923500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-06,2723.523,2749.099,2679.66,2721.693,2740402200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-07,2717.661,2747.884,2683.409,2720.442,2337043900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-08,2719.375,2719.375,2581.811,2591.462,3089458100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-11,2579.805,2580.72,2442.794,2456.811,3212020600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-12,2431.383,2474.324,2413.597,2444.155,2419194400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-13,2427.495,2466.086,2369.58,2444.672,2755171100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-14,2429.977,2461.238,2410.491,2443.512,2015723600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-15,2440.39,2479.151,2412.949,2447.615,2042226100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-18,2451.311,2452.626,2312.951,2313.402,2362310600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-19,2285.515,2356.191,2273.893,2348.472,1947710600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-20,2332.386,2533.303,2312.176,2532.94,4504341500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-21,2494.262,2535.862,2438.86,2443.979,3751804000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-22,2421.249,2437.432,2362.631,2404.928,2629824100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-25,2408.026,2439.907,2373.765,2400.548,1864319000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-26,2370.528,2390.655,2306.936,2331.532,2374193700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-27,2322.539,2367.717,2291.35,2325.292,2386258400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-28,2325.262,2363.563,2316.682,2335.865,2040029100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-08-29,2347.4,2418.051,2339.518,2391.64,2887784500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-01,2372.638,2372.638,2297.023,2309.171,2115280300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-02,2292.686,2309.206,2268.004,2285.411,1844049800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-03,2279.598,2296.032,2219.559,2245.964,2374947400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-04,2238.645,2270.411,2216.112,2251.146,1898478000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-05,2193.038,2221.093,2172.941,2183.432,2165448000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-08,2189.822,2198.761,2119.124,2126.518,2218655400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-09,2135.223,2150.988,2111.404,2139.145,1762429800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-10,2124.965,2181.253,2099.234,2143.176,2205784400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-11,2135.453,2141.995,2067.249,2072.126,2217678100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-12,2071.061,2102.979,2066.437,2077.846,1919702000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-16,2050.316,2050.316,1987.298,2000.651,3356326100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-17,1981.252,2003.908,1923.55,1929.135,3286224200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-18,1876.965,1936.735,1804.77,1895.99,4782026300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-19,2065.779,2073.113,2046.222,2073.113,3652540400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-22,2228.366,2258.424,2130.315,2207.614,10199387300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-23,2141.6,2180.368,2118.92,2123.478,7836561700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-24,2072.652,2139.222,2050.967,2138.853,4532818000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-25,2143.729,2256.271,2139.616,2223.532,7423791200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-09-26,2234.459,2257.161,2192.129,2243.657,5942994300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-06,2206.563,2206.563,2128.271,2128.696,4557526400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-07,2043.923,2136.124,2024.648,2102.448,4306532500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-08,2041.991,2073.067,2000.522,2022.881,3687470000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-09,2059.585,2063.304,1993.01,1995.297,3358231100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-10,1913.265,1938.215,1881.673,1906.96,3915159300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-13,1889.754,1985.63,1841.533,1985.486,4353812000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-14,2054.408,2060.488,1934.459,1934.619,5433194600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-15,1911.032,1930.634,1892.015,1914.356,3189239800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-16,1833.482,1866.902,1818.933,1820.903,4052964800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-17,1837.914,1851.332,1805.667,1833.262,2871542000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-20,1828.414,1899.347,1802.095,1896.733,3327715200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-21,1901.244,1928.194,1880.517,1881.406,3890839500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-22,1854.6,1887.305,1832.446,1833.323,3296857200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-23,1794.681,1836.413,1779.134,1834.78,3575865600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-24,1831.463,1840.884,1769.11,1781.598,3298066800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-27,1746.668,1746.668,1652.792,1654.671,3644184800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-28,1614.616,1716.306,1607.674,1705.82,4679280400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-29,1723.234,1731.256,1657.653,1658.223,3886948800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-30,1669.968,1723.929,1646.345,1697.656,4128429200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-10-31,1688.09,1696.647,1655.088,1663.66,2831453400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-03,1648.556,1684.559,1643.418,1653.542,2538109600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-04,1646.201,1648.451,1606.731,1627.759,2610016400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-05,1641.264,1714.661,1641.264,1691.42,4241820800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-06,1648.127,1661.441,1638.344,1649.776,3078418000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-07,1618.753,1690.105,1612.739,1677.827,3152159000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-10,1714.123,1803.119,1714.123,1801.665,6394886000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-11,1795.301,1824.929,1778.332,1781.361,6607285200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-12,1758.479,1806.23,1754.288,1801.823,4408796000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-13,1777.031,1891.942,1765.635,1874.082,8323455200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-14,1893.309,1943.654,1874.932,1943.654,9116872000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-17,1934.737,1987.225,1919.967,1987.225,8783662400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-18,1974.378,1994.82,1831.757,1839.819,9727835200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-19,1831.597,1959.522,1823.273,1953.163,8211740800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-20,1916.7,1976.95,1900.268,1932.428,8318704000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-21,1872.265,1968.892,1835.086,1920.735,8304932800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-24,1913.993,1923.933,1835.863,1837.642,5056151600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-25,1870.055,1883.104,1801.56,1834.294,4281459200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-26,1832.114,1865.652,1815.015,1843.495,4556563600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-27,1961.891,1969.024,1870.045,1870.473,8800832000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-11-28,1851.103,1866.256,1815.447,1829.924,5159066000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-01,1823.769,1864.3,1799.839,1864.205,4838633200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-02,1821.543,1891.133,1814.903,1868.631,6135023600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-03,1884.601,1952.668,1884.601,1952.668,8501914400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-04,1980.445,2046.473,1978.141,1982.928,11918344000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-05,1969.741,2014.197,1965.089,2013.175,7436632800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-08,2040.474,2095.465,2033.978,2095.036,10760712800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-09,2104.124,2107.599,2038.072,2040.847,9250981600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-10,2028.514,2096.393,2014.283,2096.393,8327106400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-11,2087.43,2107.292,2043.62,2046.337,7355624000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-12,2027.069,2038.185,1936.28,1960.38,6738726400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-15,1991.551,2006.225,1941.054,1975.034,5045109600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-16,1956.995,1994.959,1919.869,1994.45,4792488000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-17,2002.029,2030.388,1995.65,2001.42,5868515200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-18,2001.048,2045.945,1982.428,2045.102,5842922400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-19,2037.369,2075.384,2033.112,2052.114,6331122800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-22,2050.77,2055.366,1993.326,2017.549,5294946400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-23,2019.231,2019.231,1918.432,1918.955,6359046400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-24,1893.225,1912.775,1872.647,1887.075,4420183200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-25,1891.526,1902.714,1848.708,1870.765,3991683200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-26,1868.344,1881.077,1850.502,1862.096,3456088800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-29,1852.413,1861.302,1816.059,1854.757,3598687200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-30,1852.949,1867.408,1824.528,1833.435,3758462800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2008-12-31,1835.105,1844.416,1813.726,1817.722,3563135600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-05,1848.326,1882.959,1837.839,1882.959,4818702000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-06,1880.672,1948.489,1873.011,1942.795,7097409600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-07,1942.671,1959.246,1930.868,1931.178,5970216800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-08,1894.664,1902.796,1873.648,1887.991,5344648800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-09,1886.488,1923.423,1886.488,1918.365,4740721600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-12,1911.736,1947.083,1905.617,1920.687,5423415600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-13,1892.655,1908.196,1874.974,1876.185,4981813600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-14,1873.626,1955.244,1873.626,1955.244,5928323200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-15,1935.386,1977.191,1930.295,1954.874,7894364800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-16,1965.44,2026.647,1965.44,1990.214,9653863200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-19,2010.579,2052.19,1993.95,2012.465,8194817600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-20,2006.525,2025.19,1986.061,2025.19,5325926400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-21,1993.67,2047.105,1988.241,2021.71,6411742800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-22,2034.286,2048.484,2012.738,2044.551,5886194800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-01-23,2039.522,2054.326,2025.188,2032.682,5750410800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-02,2052.439,2059.338,2029.717,2057.063,5145390400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-03,2056.795,2108.944,2049.889,2108.91,8764030400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-04,2118.563,2166.414,2117.024,2166.414,10088843200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-05,2164.546,2211.179,2135.67,2150.971,11510012000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-06,2158.084,2240.021,2158.084,2237.28,10666490400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-09,2271.593,2307.907,2257.49,2296.672,12952367200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-10,2288.071,2327.1,2263.532,2326.755,11629454400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-11,2287.232,2381.193,2275.574,2331.138,14757664000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-12,2335.401,2344.659,2248.484,2318.343,11982621600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-13,2321.56,2402.436,2307.09,2399.065,14040990400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-16,2421.187,2462.389,2397.181,2462.245,15234667200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-17,2460.569,2470.623,2384.787,2385.293,14101499200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-18,2331.662,2369.053,2272.505,2275.843,11542206400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-19,2295.653,2324.675,2259.593,2298.412,9085392800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-20,2300.806,2344.77,2276.298,2344.32,8663207200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-23,2333.809,2419.533,2307.921,2410.481,10946540000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-24,2376.697,2411.906,2294.522,2301.849,12701755200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-25,2325.039,2337.423,2226.444,2304.251,10787752800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-26,2295.426,2332.346,2167.149,2190.185,10220038400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-02-27,2164.54,2186.819,2117.061,2140.489,8707641600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2009-03-02,2123.367,2177.294,2112.336,2164.666,6274618000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
