date,error,partial_entry_signal,full_close_entry,partial_signal_disappeared_at_close
2023-12-18,1.1324274851176597e-14,False,False,False
2023-12-19,1.021405182655144e-14,False,False,False
2023-12-20,1.176836406102666e-14,False,False,False
2023-12-21,1.2434497875801753e-14,False,False,False
2023-12-22,9.325873406851315e-15,False,False,False
2023-12-25,8.215650382226158e-15,False,False,False
2023-12-26,1.2878587085651816e-14,False,False,False
2023-12-27,1.2878587085651816e-14,False,False,False
2023-12-28,1.2434497875801753e-14,False,False,False
2023-12-29,6.661338147750939e-15,False,False,False
2024-01-02,5.995204332975845e-15,False,False,False
2024-01-03,7.327471962526033e-15,False,False,False
2024-01-04,6.106226635438361e-15,False,False,False
2024-01-05,5.88418203051333e-15,False,False,False
2024-01-08,5.329070518200751e-15,False,False,False
2024-01-09,6.439293542825908e-15,False,False,False
2024-01-10,4.9960036108132044e-15,False,False,False
2024-01-11,5.10702591327572e-15,False,False,False
2024-01-12,3.9968028886505635e-15,False,False,False
2024-01-15,2.609024107869118e-15,False,False,False
2024-01-16,1.5543122344752192e-15,False,False,False
2024-01-17,6.938893903907228e-16,False,False,False
2024-01-18,1.7763568394002505e-15,False,False,False
2024-01-19,1.0824674490095276e-15,False,False,False
2024-01-22,1.6375789613221059e-15,False,False,False
2024-01-23,1.7208456881689926e-15,False,False,False
2024-01-24,1.7763568394002505e-15,False,False,False
2024-01-25,9.71445146547012e-16,False,False,False
2024-01-26,2.9976021664879227e-15,False,False,False
2024-01-29,4.107825191113079e-15,False,False,False
2024-01-30,2.609024107869118e-15,False,False,False
2024-01-31,1.942890293094024e-15,False,False,False
2024-02-01,1.3322676295501878e-15,False,False,False
2024-02-02,2.4424906541753444e-15,False,False,False
2024-02-05,1.0824674490095276e-15,False,False,False
2024-02-06,2.7200464103316335e-15,False,False,False
2024-02-07,4.3298697960381105e-15,False,False,False
2024-02-08,4.6629367034256575e-15,True,True,False
2024-02-19,5.329070518200751e-15,True,True,False
2024-02-20,5.773159728050814e-15,True,True,False
2024-02-21,5.995204332975845e-15,True,True,False
2024-02-22,6.8833827526759706e-15,True,True,False
2024-02-23,7.327471962526033e-15,True,True,False
2024-02-26,7.771561172376096e-15,True,True,False
2024-02-27,6.8833827526759706e-15,True,True,False
2024-02-28,7.327471962526033e-15,True,True,False
2024-02-29,7.105427357601002e-15,True,True,False
2024-03-01,7.327471962526033e-15,True,True,False
2024-03-04,7.771561172376096e-15,True,True,False
2024-03-05,8.215650382226158e-15,True,True,False
2024-03-06,8.43769498715119e-15,True,True,False
2024-03-07,9.325873406851315e-15,True,True,False
2024-03-08,1.021405182655144e-14,True,True,False
2024-03-11,9.325873406851315e-15,True,True,False
2024-03-12,1.021405182655144e-14,True,True,False
2024-03-13,9.325873406851315e-15,True,True,False
2024-03-14,8.881784197001252e-15,True,True,False
2024-03-15,8.43769498715119e-15,True,True,False
2024-03-18,1.021405182655144e-14,True,True,False
2024-03-19,1.2434497875801753e-14,True,True,False
2024-03-20,1.199040866595169e-14,True,True,False
2024-03-21,1.2434497875801753e-14,True,True,False
2024-03-22,1.2434497875801753e-14,True,True,False
2024-03-25,1.3322676295501878e-14,True,True,False
2024-03-26,1.2434497875801753e-14,True,True,False
2024-03-27,1.199040866595169e-14,True,True,False
2024-03-28,1.1546319456101628e-14,True,True,False
2024-03-29,1.199040866595169e-14,True,True,False
2024-04-01,1.199040866595169e-14,True,True,False
2024-04-02,1.2878587085651816e-14,True,True,False
2024-04-03,1.199040866595169e-14,True,True,False
2024-04-08,1.4654943925052066e-14,True,True,False
2024-04-09,1.3766765505351941e-14,True,True,False
2024-04-10,1.3766765505351941e-14,True,True,False
2024-04-11,1.3322676295501878e-14,True,True,False
2024-04-12,1.4654943925052066e-14,True,True,False
2024-04-15,1.3322676295501878e-14,True,True,False
2024-04-16,1.3322676295501878e-14,True,True,False
2024-04-17,1.3766765505351941e-14,True,True,False
2024-04-18,1.4210854715202004e-14,True,True,False
2024-04-19,1.4210854715202004e-14,True,True,False
2024-04-22,1.3322676295501878e-14,True,True,False
2024-04-23,1.509903313490213e-14,True,True,False
2024-04-24,1.4210854715202004e-14,True,True,False
2024-04-25,1.3766765505351941e-14,True,True,False
2024-04-26,1.5987211554602254e-14,True,True,False
2024-04-29,1.6431300764452317e-14,True,True,False
2024-04-30,1.5987211554602254e-14,True,True,False
2024-05-06,1.554312234475219e-14,True,True,False
2024-05-07,1.3766765505351941e-14,True,True,False
2024-05-08,1.509903313490213e-14,True,True,False
2024-05-09,1.554312234475219e-14,True,True,False
2024-05-10,1.687538997430238e-14,True,True,False
2024-05-13,1.6431300764452317e-14,True,True,False
2024-05-14,1.7319479184152442e-14,True,True,False
2024-05-15,1.7763568394002505e-14,True,True,False
2024-05-16,2.3092638912203256e-14,True,True,False
2024-05-17,2.1316282072803006e-14,True,True,False
2024-05-20,2.2648549702353193e-14,True,True,False
2024-05-21,2.1760371282653068e-14,True,True,False
2024-05-22,2.220446049250313e-14,True,True,False
2024-05-23,2.0872192862952943e-14,True,True,False
2024-05-24,1.9761969838327786e-14,True,True,False
2024-05-27,1.7319479184152442e-14,True,True,False
2024-05-28,2.042810365310288e-14,True,True,False
2024-05-29,1.8207657603852567e-14,True,True,False
2024-05-30,2.2648549702353193e-14,True,True,False
2024-05-31,2.1760371282653068e-14,True,True,False
2024-06-03,1.84297022087776e-14,True,True,False
2024-06-04,1.7985612998927536e-14,True,True,False
2024-06-05,1.7985612998927536e-14,True,True,False
2024-06-06,1.709743457922741e-14,True,True,False
2024-06-07,1.7985612998927536e-14,True,True,False
2024-06-11,1.4654943925052066e-14,False,False,False
2024-06-12,1.2323475573339238e-14,False,False,False
2024-06-13,1.3100631690576847e-14,False,False,False
2024-06-14,1.176836406102666e-14,False,False,False
2024-06-17,1.3766765505351941e-14,True,True,False
2024-06-18,1.3766765505351941e-14,False,False,False
2024-06-19,1.1879386363489175e-14,False,False,False
2024-06-20,1.1657341758564144e-14,False,False,False
2024-06-21,8.770761894538737e-15,False,False,False
2024-06-24,1.0325074129013956e-14,False,False,False
2024-06-25,1.3211653993039363e-14,False,False,False
2024-06-26,1.2212453270876722e-14,False,False,False
2024-06-27,1.3766765505351941e-14,True,True,False
2024-06-28,1.6431300764452317e-14,True,True,False
2024-07-01,1.5987211554602254e-14,True,True,False
2024-07-02,1.5987211554602254e-14,True,True,False
2024-07-03,1.4876988529977098e-14,True,True,False
2024-07-04,1.509903313490213e-14,True,True,False
2024-07-05,1.3988810110276972e-14,True,True,False
2024-07-08,1.4876988529977098e-14,True,True,False
2024-07-09,1.354472090042691e-14,True,True,False
2024-07-10,1.865174681370263e-14,True,True,False
2024-07-11,1.7763568394002505e-14,True,True,False
2024-07-12,1.9761969838327786e-14,True,True,False
2024-07-15,1.9317880628477724e-14,True,True,False
2024-07-16,2.1538326677728037e-14,True,True,False
2024-07-17,2.1094237467877974e-14,True,True,False
2024-07-18,1.9984014443252818e-14,True,True,False
2024-07-19,2.220446049250313e-14,True,True,False
2024-07-22,2.4424906541753444e-14,True,True,False
2024-07-23,2.5979218776228663e-14,True,True,False
2024-07-24,1.6653345369377348e-14,True,True,False
2024-07-25,1.4210854715202004e-14,False,False,False
2024-07-26,1.3100631690576847e-14,False,False,False
2024-07-29,1.1879386363489175e-14,False,False,False
2024-07-30,1.2434497875801753e-14,False,False,False
2024-07-31,1.509903313490213e-14,False,False,False
2024-08-01,1.6653345369377348e-14,True,True,False
2024-08-02,1.6653345369377348e-14,True,True,False
2024-08-05,1.532107773982716e-14,True,True,False
2024-08-06,1.5765166949677223e-14,False,False,False
2024-08-07,9.658940314238862e-15,False,False,False
2024-08-08,1.0658141036401503e-14,False,False,False
2024-08-09,1.3322676295501878e-14,False,False,False
2024-08-12,1.0658141036401503e-14,False,False,False
2024-08-13,8.43769498715119e-15,False,False,False
2024-08-14,8.770761894538737e-15,False,False,False
2024-08-15,6.772360450213455e-15,False,False,False
2024-08-16,8.43769498715119e-15,False,False,False
2024-08-19,1.0325074129013956e-14,False,False,False
2024-08-20,1.2656542480726785e-14,False,False,False
2024-08-21,9.2148511043888e-15,False,False,False
2024-08-22,1.1435297153639112e-14,False,False,False
2024-08-23,1.0103029524088925e-14,False,False,False
2024-08-26,1.176836406102666e-14,False,False,False
2024-08-27,1.354472090042691e-14,True,True,False
2024-08-28,1.2656542480726785e-14,False,False,False
2024-08-29,1.1213252548714081e-14,False,False,False
2024-08-30,1.2323475573339238e-14,False,False,False
2024-09-02,1.532107773982716e-14,True,True,False
2024-09-03,1.3766765505351941e-14,True,True,False
2024-09-04,1.554312234475219e-14,True,True,False
2024-09-05,1.532107773982716e-14,True,True,False
2024-09-06,1.7763568394002505e-14,True,True,False
2024-09-09,1.3100631690576847e-14,False,False,False
2024-09-10,1.0103029524088925e-14,False,False,False
2024-09-11,9.325873406851315e-15,False,False,False
2024-09-12,1.0658141036401503e-14,False,False,False
2024-09-13,1.0658141036401503e-14,False,False,False
2024-09-18,8.659739592076221e-15,False,False,False
2024-09-19,8.881784197001252e-15,False,False,False
2024-09-20,1.0769163338864018e-14,False,False,False
2024-09-23,1.0103029524088925e-14,False,False,False
2024-09-24,1.1546319456101628e-14,True,True,False
2024-09-25,1.2212453270876722e-14,False,False,False
2024-09-26,6.772360450213455e-15,False,False,False
2024-09-27,6.661338147750939e-15,True,True,False
2024-09-30,7.105427357601002e-15,True,True,False
2024-10-08,8.659739592076221e-15,False,False,False
2024-10-09,3.3306690738754696e-16,False,False,False
2024-10-10,2.498001805406602e-16,False,False,False
2024-10-11,1.6653345369377348e-16,False,False,False
2024-10-14,2.7755575615628914e-16,False,False,False
2024-10-15,1.6653345369377348e-16,False,False,False
2024-10-16,1.6653345369377348e-16,False,False,False
2024-10-17,4.996003610813204e-16,False,False,False
2024-10-18,5.551115123125783e-16,False,False,False
2024-10-21,1.6653345369377348e-16,False,False,False
2024-10-22,5.551115123125783e-17,False,False,False
2024-10-23,1.6653345369377348e-16,False,False,False
2024-10-24,8.326672684688674e-17,False,False,False
2024-10-25,8.326672684688674e-17,False,False,False
2024-10-28,1.1102230246251565e-16,False,False,False
2024-10-29,8.326672684688674e-17,False,False,False
2024-10-30,5.551115123125783e-17,False,False,False
2024-10-31,0.0,False,False,False
2024-11-01,2.7755575615628914e-17,False,False,False
2024-11-04,5.551115123125783e-17,False,False,False
2024-11-05,6.938893903907228e-17,False,False,False
2024-11-06,2.498001805406602e-16,False,False,False
2024-11-07,2.498001805406602e-16,False,False,False
2024-11-08,4.996003610813204e-16,False,False,False
2024-11-11,2.3245294578089215e-16,False,False,False
2024-11-12,3.3306690738754696e-16,False,False,False
2024-11-13,4.996003610813204e-16,False,False,False
2024-11-14,3.608224830031759e-16,False,False,False
2024-11-15,3.885780586188048e-16,False,False,False
2024-11-18,2.3592239273284576e-16,False,False,False
2024-11-19,2.463307335887066e-16,False,False,False
2024-11-20,2.3201926491189795e-16,False,False,False
2024-11-21,1.8041124150158794e-16,False,False,False
2024-11-22,1.942890293094024e-16,False,False,False
2024-11-25,2.498001805406602e-16,False,False,False
2024-11-26,2.636779683484747e-16,False,False,False
2024-11-27,2.7755575615628914e-16,False,False,False
2024-11-28,1.5612511283791264e-16,False,False,False
2024-11-29,1.700029006457271e-16,False,False,False
2024-12-02,1.457167719820518e-16,False,False,False
2024-12-03,9.71445146547012e-17,False,False,False
2024-12-04,1.3183898417423734e-16,False,False,False
2024-12-05,2.0816681711721685e-17,False,False,False
2024-12-06,1.5959455978986625e-16,False,False,False
2024-12-09,2.0816681711721685e-16,False,False,False
2024-12-10,2.636779683484747e-16,False,False,False
2024-12-11,1.942890293094024e-16,False,False,False
2024-12-12,1.1102230246251565e-16,False,False,False
2024-12-13,2.706168622523819e-16,False,False,False
2024-12-16,2.636779683484747e-16,False,False,False
2024-12-17,2.3592239273284576e-16,False,False,False
2024-12-18,2.2898349882893854e-16,False,False,False
2024-12-19,9.71445146547012e-17,False,False,False
2024-12-20,1.942890293094024e-16,False,False,False
2024-12-23,4.163336342344337e-17,False,False,False
2024-12-24,1.1102230246251565e-16,False,False,False
2024-12-25,1.3877787807814457e-16,False,False,False
2024-12-26,1.1102230246251565e-16,False,False,False
2024-12-27,3.3306690738754696e-16,False,False,False
2024-12-30,3.885780586188048e-16,False,False,False
2024-12-31,3.3306690738754696e-16,False,False,False
2025-01-02,6.38378239159465e-16,False,False,False
2025-01-03,9.43689570931383e-16,False,False,False
2025-01-06,8.326672684688674e-16,False,False,False
2025-01-07,1.27675647831893e-15,False,False,False
2025-01-08,1.1102230246251565e-15,False,False,False
2025-01-09,1.609823385706477e-15,False,False,False
2025-01-10,1.4432899320127035e-15,False,False,False
2025-01-13,1.6653345369377348e-15,False,False,False
2025-01-14,9.992007221626409e-16,False,False,False
2025-01-15,1.3322676295501878e-15,False,False,False
2025-01-16,1.27675647831893e-15,False,False,False
2025-01-17,9.43689570931383e-16,False,False,False
2025-01-20,1.2212453270876722e-15,False,False,False
2025-01-21,9.43689570931383e-16,False,False,False
2025-01-22,6.245004513516506e-16,False,False,False
2025-01-23,8.326672684688674e-16,False,False,False
2025-01-24,5.689893001203927e-16,False,False,False
2025-01-27,6.938893903907228e-16,False,False,False
2025-02-05,4.440892098500626e-16,False,False,False
2025-02-06,5.551115123125783e-17,False,False,False
2025-02-07,3.885780586188048e-16,False,False,False
2025-02-10,2.7755575615628914e-16,False,False,False
2025-02-11,1.7763568394002505e-15,False,False,False
2025-02-12,1.1657341758564144e-15,False,False,False
2025-02-13,1.6653345369377348e-15,False,False,False
2025-02-14,1.4432899320127035e-15,False,False,False
2025-02-17,1.7763568394002505e-15,False,False,False
2025-02-18,1.3877787807814457e-15,False,False,False
2025-02-19,1.1102230246251565e-15,False,False,False
2025-02-20,2.498001805406602e-16,False,False,False
2025-02-21,4.996003610813204e-16,False,False,False
2025-02-24,4.163336342344337e-16,False,False,False
2025-02-25,7.771561172376096e-16,False,False,False
2025-02-26,5.828670879282072e-16,False,False,False
2025-02-27,1.0269562977782698e-15,False,False,False
2025-02-28,8.187894806610529e-16,False,False,False
2025-03-03,5.828670879282072e-16,False,False,False
2025-03-04,3.3306690738754696e-16,False,False,False
2025-03-05,4.996003610813204e-16,False,False,False
2025-03-06,7.771561172376096e-16,False,False,False
2025-03-07,7.771561172376096e-16,False,False,False
2025-03-10,5.551115123125783e-16,False,False,False
2025-03-11,7.771561172376096e-16,False,False,False
2025-03-12,4.718447854656915e-16,False,False,False
2025-03-13,7.771561172376096e-16,False,False,False
2025-03-14,3.2751579226442118e-15,False,False,False
2025-03-17,4.551914400963142e-15,False,False,False
2025-03-18,3.219646771412954e-15,False,False,False
2025-03-19,3.885780586188048e-15,False,False,False
2025-03-20,4.6629367034256575e-15,False,False,False
2025-03-21,3.608224830031759e-15,False,False,False
2025-03-24,2.831068712794149e-15,False,False,False
2025-03-25,2.1371793224034263e-15,False,False,False
2025-03-26,2.0539125955565396e-15,False,False,False
2025-03-27,1.8596235662471372e-15,False,False,False
2025-03-28,1.1934897514720433e-15,False,False,False
2025-03-31,8.014422459012849e-16,False,False,False
2025-04-01,5.065392549852277e-16,False,False,False
2025-04-02,6.522560269672795e-16,False,False,False
2025-04-03,6.938893903907228e-17,False,False,False
2025-04-07,2.4424906541753444e-15,False,False,False
2025-04-08,7.66053886991358e-15,False,False,False
2025-04-09,1.021405182655144e-14,True,True,False
2025-04-10,1.1546319456101628e-14,True,True,False
2025-04-11,8.659739592076221e-15,True,True,False
2025-04-14,8.881784197001252e-15,True,True,False
2025-04-15,8.215650382226158e-15,True,True,False
2025-04-16,9.769962616701378e-15,True,True,False
2025-04-17,9.547918011776346e-15,True,True,False
2025-04-18,9.325873406851315e-15,True,True,False
2025-04-21,9.992007221626409e-15,True,True,False
2025-04-22,1.1546319456101628e-14,True,True,False
2025-04-23,1.021405182655144e-14,True,True,False
2025-04-24,1.0658141036401503e-14,True,True,False
2025-04-25,1.176836406102666e-14,True,True,False
2025-04-28,1.2656542480726785e-14,True,True,False
2025-04-29,1.4876988529977098e-14,True,True,False
2025-04-30,1.3322676295501878e-14,True,True,False
2025-05-06,1.509903313490213e-14,True,True,False
2025-05-07,1.9095836023552692e-14,True,True,False
2025-05-08,1.4210854715202004e-14,True,True,False
2025-05-09,1.3766765505351941e-14,True,True,False
2025-05-12,1.3766765505351941e-14,True,True,False
2025-05-13,1.554312234475219e-14,True,True,False
2025-05-14,1.199040866595169e-14,True,True,False
2025-05-15,1.3766765505351941e-14,True,True,False
2025-05-16,1.1102230246251565e-14,True,True,False
2025-05-19,1.199040866595169e-14,True,True,False
2025-05-20,1.2656542480726785e-14,True,True,False
2025-05-21,1.2434497875801753e-14,True,True,False
2025-05-22,1.2656542480726785e-14,True,True,False
2025-05-23,1.199040866595169e-14,True,True,False
2025-05-26,1.1324274851176597e-14,True,True,False
2025-05-27,1.0658141036401503e-14,True,True,False
2025-05-28,9.325873406851315e-15,False,False,False
2025-05-29,8.659739592076221e-15,False,False,False
2025-05-30,1.1102230246251565e-14,True,True,False
2025-06-03,1.199040866595169e-14,True,True,False
2025-06-04,1.1324274851176597e-14,True,True,False
2025-06-05,1.176836406102666e-14,True,True,False
2025-06-06,1.1102230246251565e-14,True,True,False
2025-06-09,1.0658141036401503e-14,True,True,False
2025-06-10,1.1324274851176597e-14,False,False,False
2025-06-11,8.215650382226158e-15,False,False,False
2025-06-12,9.992007221626409e-15,True,True,False
2025-06-13,1.1546319456101628e-14,False,False,False
2025-06-16,9.103828801926284e-15,False,False,False
2025-06-17,1.2212453270876722e-14,True,True,False
2025-06-18,1.2878587085651816e-14,True,True,False
2025-06-19,1.2434497875801753e-14,True,True,False
2025-06-20,1.3322676295501878e-14,True,True,False
2025-06-23,1.7541523789077473e-14,True,True,False
2025-06-24,1.709743457922741e-14,True,True,False
2025-06-25,1.8207657603852567e-14,True,True,False
2025-06-26,1.9761969838327786e-14,True,True,False
2025-06-27,1.9095836023552692e-14,True,True,False
2025-06-30,1.7985612998927536e-14,True,True,False
2025-07-01,2.042810365310288e-14,True,True,False
2025-07-02,2.1316282072803006e-14,True,True,False
2025-07-03,2.220446049250313e-14,True,True,False
2025-07-04,2.1538326677728037e-14,True,True,False
2025-07-07,2.220446049250313e-14,True,True,False
2025-07-08,2.020605904817785e-14,True,True,False
2025-07-09,2.4202861936828413e-14,True,True,False
2025-07-10,2.930988785010413e-14,True,True,False
2025-07-11,2.864375403532904e-14,True,True,False
2025-07-14,3.530509218307998e-14,True,True,False
2025-07-15,3.4638958368304884e-14,True,True,False
2025-07-16,3.1530333899354446e-14,True,True,False
2025-07-17,2.7533531010703882e-14,True,True,False
2025-07-18,2.731148640577885e-14,True,True,False
2025-07-21,2.708944180085382e-14,True,True,False
2025-07-22,2.842170943040401e-14,True,True,False
2025-07-23,3.441691376337985e-14,True,True,False
2025-07-24,3.419486915845482e-14,True,True,False
2025-07-25,3.730349362740526e-14,True,True,False
2025-07-28,3.530509218307998e-14,True,True,False
2025-07-29,3.730349362740526e-14,True,True,False
2025-07-30,3.952393967665557e-14,True,True,False
2025-07-31,4.218847493575595e-14,True,True,False
2025-08-01,4.884981308350689e-14,True,True,False
2025-08-04,4.6629367034256575e-14,True,True,False
2025-08-05,4.75175454539567e-14,True,True,False
2025-08-06,4.8405723873656825e-14,True,True,False
2025-08-07,6.17284001691587e-14,True,True,False
2025-08-08,5.995204332975845e-14,True,True,False
2025-08-11,6.52811138479592e-14,True,True,False
2025-08-12,6.88338275267597e-14,True,True,False
2025-08-13,7.194245199571014e-14,True,True,False
2025-08-14,7.149836278586008e-14,True,True,False
2025-08-15,6.572520305780927e-14,True,True,False
2025-08-18,6.306066779870889e-14,True,True,False
2025-08-19,7.149836278586008e-14,True,True,False
2025-08-20,6.616929226765933e-14,True,True,False
2025-08-21,6.483702463810914e-14,True,True,False
2025-08-22,6.616929226765933e-14,True,True,False
2025-08-25,5.5067062021407764e-14,True,True,False
2025-08-26,5.595524044110789e-14,True,True,False
2025-08-27,5.417888360170764e-14,True,True,False
2025-08-28,4.085620730620576e-14,True,True,False
2025-08-29,3.863576125695545e-14,True,True,False
2025-09-01,4.085620730620576e-14,True,True,False
2025-09-02,3.952393967665557e-14,True,True,False
2025-09-03,3.9968028886505635e-14,True,True,False
2025-09-04,3.5083047578154947e-14,True,True,False
2025-09-05,2.4868995751603507e-14,True,True,False
2025-09-08,2.398081733190338e-14,True,True,False
2025-09-09,2.398081733190338e-14,True,True,False
2025-09-10,2.353672812205332e-14,True,True,False
2025-09-11,2.4868995751603507e-14,True,True,False
2025-09-12,2.1316282072803006e-14,True,True,False
2025-09-15,1.9984014443252818e-14,True,True,False
2025-09-16,1.9539925233402755e-14,True,True,False
2025-09-17,1.865174681370263e-14,True,True,False
2025-09-18,1.9095836023552692e-14,True,True,False
2025-09-19,1.554312234475219e-14,True,True,False
2025-09-22,1.6431300764452317e-14,True,True,False
2025-09-23,1.6431300764452317e-14,True,True,False
2025-09-24,1.6431300764452317e-14,True,True,False
2025-09-25,1.7319479184152442e-14,True,True,False
2025-09-26,1.6431300764452317e-14,True,True,False
2025-09-29,1.5987211554602254e-14,True,True,False
2025-09-30,1.6431300764452317e-14,True,True,False
2025-10-09,1.554312234475219e-14,True,True,False
2025-10-10,1.8207657603852567e-14,True,True,False
2025-10-13,1.6431300764452317e-14,True,True,False
2025-10-14,1.3766765505351941e-14,True,True,False
2025-10-15,1.021405182655144e-14,True,True,False
2025-10-16,1.021405182655144e-14,True,True,False
2025-10-17,1.0658141036401503e-14,True,True,False
2025-10-20,8.881784197001252e-15,True,True,False
2025-10-21,8.43769498715119e-15,True,True,False
2025-10-22,8.43769498715119e-15,True,True,False
2025-10-23,8.43769498715119e-15,True,True,False
2025-10-24,8.881784197001252e-15,True,True,False
2025-10-27,7.993605777301127e-15,True,True,False
2025-10-28,8.43769498715119e-15,True,True,False
2025-10-29,7.993605777301127e-15,True,True,False
2025-10-30,7.993605777301127e-15,True,True,False
2025-10-31,7.993605777301127e-15,True,True,False
2025-11-03,6.661338147750939e-15,True,True,False
2025-11-04,7.549516567451064e-15,True,True,False
2025-11-05,7.549516567451064e-15,True,True,False
2025-11-06,8.43769498715119e-15,True,True,False
2025-11-07,8.43769498715119e-15,True,True,False
2025-11-10,8.43769498715119e-15,True,True,False
2025-11-11,7.549516567451064e-15,True,True,False
2025-11-12,7.993605777301127e-15,True,True,False
2025-11-13,7.549516567451064e-15,True,True,False
2025-11-14,7.105427357601002e-15,True,True,False
2025-11-17,7.105427357601002e-15,True,True,False
2025-11-18,6.8833827526759706e-15,True,True,False
2025-11-19,7.105427357601002e-15,True,True,False
2025-11-20,7.549516567451064e-15,True,True,False
2025-11-21,5.773159728050814e-15,True,True,False
2025-11-24,5.10702591327572e-15,True,True,False
2025-11-25,4.440892098500626e-15,True,True,False
2025-11-26,4.218847493575595e-15,True,True,False
2025-11-27,4.218847493575595e-15,True,True,False
2025-11-28,4.6629367034256575e-15,True,True,False
2025-12-01,4.218847493575595e-15,True,True,False
2025-12-02,3.9968028886505635e-15,True,True,False
2025-12-03,3.774758283725532e-15,True,True,False
2025-12-04,3.9968028886505635e-15,True,True,False
2025-12-05,4.440892098500626e-15,True,True,False
2025-12-08,5.995204332975845e-15,True,True,False
2025-12-09,5.551115123125783e-15,True,True,False
2025-12-10,5.329070518200751e-15,True,True,False
2025-12-11,5.329070518200751e-15,True,True,False
2025-12-12,5.10702591327572e-15,False,False,False
2025-12-15,3.9968028886505635e-15,False,False,False
2025-12-16,4.9960036108132044e-15,False,False,False
2025-12-17,4.440892098500626e-15,False,False,False
2025-12-18,5.551115123125783e-15,True,True,False
2025-12-19,4.884981308350689e-15,True,True,False
2025-12-22,5.773159728050814e-15,True,True,False
2025-12-23,5.551115123125783e-15,True,True,False
2025-12-24,5.10702591327572e-15,True,True,False
2025-12-25,5.551115123125783e-15,True,True,False
2025-12-26,5.329070518200751e-15,True,True,False
2025-12-29,5.10702591327572e-15,False,True,False
2025-12-30,5.551115123125783e-15,False,False,False
2025-12-31,4.9960036108132044e-15,False,False,False
2026-01-05,4.773959005888173e-15,False,False,False
2026-01-06,4.440892098500626e-15,False,False,False
2026-01-07,5.551115123125783e-15,False,False,False
2026-01-08,4.3298697960381105e-15,False,False,False
2026-01-09,8.43769498715119e-15,False,False,False
2026-01-12,7.993605777301127e-15,False,False,False
2026-01-13,6.994405055138486e-15,False,False,False
2026-01-14,9.658940314238862e-15,False,False,False
2026-01-15,1.0658141036401503e-14,False,True,False
2026-01-16,1.0436096431476471e-14,False,False,False
2026-01-19,6.106226635438361e-15,False,False,False
2026-01-20,4.9404924595819466e-15,False,False,False
2026-01-21,4.052314039881821e-15,False,False,False
2026-01-22,5.88418203051333e-15,False,False,False
2026-01-23,4.884981308350689e-15,False,False,False
2026-01-26,2.4702462297909733e-15,False,False,False
2026-01-27,3.3306690738754696e-15,False,False,False
2026-01-28,5.551115123125783e-15,False,False,False
2026-01-29,4.6074255521944e-15,False,False,False
2026-01-30,6.994405055138486e-15,False,False,False
2026-02-02,5.218048215738236e-15,False,False,False
2026-02-03,7.840950111415168e-16,False,False,False
2026-02-04,7.494005416219807e-16,False,False,False
2026-02-05,1.4710455076283324e-15,False,False,False
2026-02-06,4.884981308350689e-15,False,False,False
2026-02-09,5.6066262743570405e-15,False,False,False
2026-02-10,2.914335439641036e-15,False,False,False
2026-02-11,3.552713678800501e-15,False,False,False
2026-02-12,3.83026943495679e-15,False,False,False
2026-02-13,3.83026943495679e-15,False,False,False
2026-02-24,1.4155343563970746e-15,False,False,False
2026-02-25,1.970645868709653e-15,False,False,False
2026-02-26,5.9396931817445875e-15,False,False,False
2026-02-27,7.216449660063518e-15,False,False,False
2026-03-02,8.326672684688674e-15,False,False,False
2026-03-03,9.880984919163893e-15,False,False,False
2026-03-04,6.439293542825908e-15,False,False,False
2026-03-05,6.439293542825908e-15,False,False,False
2026-03-06,4.163336342344337e-15,False,False,False
2026-03-09,6.106226635438361e-15,False,False,False
2026-03-10,8.548717289613705e-15,False,False,False
2026-03-11,9.2148511043888e-15,False,False,False
2026-03-12,8.548717289613705e-15,False,False,False
2026-03-13,7.771561172376096e-15,False,False,False
2026-03-16,8.992806499463768e-15,False,False,False
2026-03-17,9.103828801926284e-15,False,False,False
2026-03-18,8.881784197001252e-15,False,False,False
2026-03-19,9.103828801926284e-15,False,False,False
2026-03-20,9.2148511043888e-15,False,False,False
2026-03-23,9.658940314238862e-15,False,False,False
2026-03-24,5.051514762044462e-15,False,False,False
2026-03-25,4.385380947269368e-15,False,False,False
2026-03-26,4.496403249731884e-15,False,False,False
2026-03-27,2.275957200481571e-15,False,False,False
2026-03-30,4.9960036108132044e-15,False,False,False
2026-03-31,6.328271240363392e-15,False,False,False
2026-04-01,4.440892098500626e-15,False,False,False
2026-04-02,2.886579864025407e-15,False,False,False
2026-04-03,2.6645352591003757e-15,False,False,False
2026-04-07,5.134781488891349e-16,False,False,False
2026-04-08,8.777700788442644e-16,False,False,False
2026-04-09,4.649058915617843e-16,False,False,False
2026-04-10,3.3306690738754696e-16,False,False,False
2026-04-13,9.020562075079397e-16,False,False,False
2026-04-14,2.0539125955565396e-15,False,False,False
2026-04-15,1.4432899320127035e-15,False,False,False
2026-04-16,2.3592239273284576e-16,False,False,False
2026-04-17,1.27675647831893e-15,False,False,False
2026-04-20,2.1371793224034263e-15,False,False,False
2026-04-21,1.9984014443252818e-15,False,False,False
2026-04-22,4.551914400963142e-15,False,False,False
2026-04-23,5.773159728050814e-15,False,False,False
2026-04-24,5.218048215738236e-15,False,False,False
2026-04-27,4.773959005888173e-15,False,False,False
2026-04-28,5.218048215738236e-15,False,False,False
2026-04-29,6.772360450213455e-15,False,False,False
