model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
BUY_STRENGTH_BAND20_R00,evaluation,STRESS,INTENT_MIX_BAND_20,-2718.8497599998955,-3342.899999999965,-212.6999999999989,-210.05023999999958,-626.6999999999898,0.006471453182618214
BUY_STRENGTH_BAND20_R00,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-3835.3445599997067,-4140.199999999924,-1931.0000000000018,-527.6554399999995,-1708.1999999999862,0.00289401121843591
BUY_STRENGTH_BAND20_R00,evaluation,STRESS,BUY_HOLD,117808.73864000026,152108.10000000003,-11991.700000000003,5985.26136,16322.400000000063,0.8771137440192702
BUY_STRENGTH_BAND20_R00,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-24684.753180000116,-25996.29999999996,-310.9000000000001,-593.3468199999998,-1029.0999999999785,-0.13092165845378356
BUY_STRENGTH_BAND20_R00,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-32245.585799999884,-32838.899999999936,-161.5,-165.31419999999957,-589.4999999999909,-0.19787114832002417
BUY_STRENGTH_BAND20_R00,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-30991.41008,-32177.79999999993,-235.4000000000001,-285.8899200000001,-1135.899999999985,-0.1295700497059311
BUY_STRENGTH_BAND20_R00,earlier_diagnostic,BASE,BUY_HOLD,68053.05135999995,87433.90000000004,-13688.599999999997,1505.3486400000002,4186.900000000105,0.7743627611000863
BUY_STRENGTH_BAND20_R00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-26542.630719999725,-28800.699999999983,-309.8000000000002,-781.8692800000003,-1785.9999999999382,-0.141660154217776
BUY_STRENGTH_BAND20_R00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-31852.53127999988,-33030.399999999965,-161.5,-333.96871999999985,-1005.3999999999451,-0.19440599150431925
BUY_STRENGTH_BAND20_R00,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-32991.28995999985,-35400.899999999965,-230.80000000000018,-637.4100399999998,-2002.9999999999382,-0.14100085068449442
BUY_STRENGTH_BAND20_R00,earlier_diagnostic,STRESS,BUY_HOLD,68295.67464000019,93074.10000000002,-13716.199999999997,2930.32536,8131.900000000042,0.7680279570132016
BUY_STRENGTH_BAND20_R01,evaluation,BASE,INTENT_MIX_BAND_00,-43783.96966000006,-40772.90000000002,-6917.8,-1217.9303399999994,-2688.799999999883,-0.1725213438226949
BUY_STRENGTH_BAND20_R01,evaluation,BASE,INTENT_MIX_BAND_20,-44939.60670000006,-42630.100000000006,-5436.900000000001,-792.1932999999999,-2335.1999999998825,-0.15494585866986044
BUY_STRENGTH_BAND20_R01,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-47043.9224800003,-43609.79999999999,-7260.600000000001,-874.6775200000002,-2951.7999999998665,-0.16244393234300425
BUY_STRENGTH_BAND20_R01,evaluation,BASE,BUY_HOLD,89677.42136000001,116497.09999999999,-17031.2,2463.8786400000004,7324.599999999935,0.7800806475340463
BUY_STRENGTH_BAND20_R01,evaluation,STRESS,INTENT_MIX_BAND_00,-39281.15452000016,-39185.40000000005,-6763.599999999999,-1935.34548,-4732.499999999953,-0.16136333770488775
BUY_STRENGTH_BAND20_R01,evaluation,STRESS,INTENT_MIX_BAND_20,-40635.17196000024,-40870.30000000005,-5377.599999999998,-1509.1280399999996,-4103.599999999962,-0.14611545752723032
