model,feature,origin,origin_index,entry_date,label_exit_date,label_mature_date,observed_label,training_count,training_first_origin,training_last_origin,training_last_maturity,fit_status,mean_only_prediction,raw_feature,volatility,target,training_mean,training_scale,coefficient,intercept,current_standardized,prediction
MONTHLY_LOGVOL20,logvol20,2019-03-29,1665,2019-04-01,2019-05-06,2019-05-06,-0.029789419619928093,60,2014-02-28,2019-01-31,2019-03-01,FIT_READY,0.012752460269899723,-1.332909546775319,0.26370887071330557,0.3792060529837704,-1.7218456597357987,0.5658718396211688,-0.006572324990000246,0.012752460269899724,0.6873219088280816,0.008235157312334252
MONTHLY_MOM20,mom20,2019-04-30,1686,2019-05-06,2019-06-03,2019-06-03,-0.035203811540497565,60,2014-03-31,2019-02-28,2019-04-01,FIT_READY,0.01389680921338916,-0.01856378802063979,0.1999664710779424,0.5000838363598579,0.00786498832628435,0.06943017435082621,0.008178356613467127,0.01382259690439913,-0.3806525994502222,0.010709484200251952
MONTHLY_Z20,z20,2019-04-30,1686,2019-05-06,2019-06-03,2019-06-03,-0.035203811540497565,60,2014-03-31,2019-02-28,2019-04-01,FIT_READY,0.01389680921338916,-1.6177805182756382,0.1999664710779424,0.0,0.21040604388349599,1.1848899434128268,0.009494595742583491,0.01389680921338916,-1.542916768196569,-0.0007525617650906632
MONTHLY_LOGVOL20,logvol20,2019-04-30,1686,2019-05-06,2019-06-03,2019-06-03,-0.035203811540497565,60,2014-03-31,2019-02-28,2019-04-01,FIT_READY,0.01389680921338916,-1.6096055710983168,0.1999664710779424,0.5000838363598579,-1.7146421669201433,0.5699966878582561,-0.006152440303459989,0.013896809213389162,0.18427580029718774,0.0127630633526884
MONTHLY_MOM20,mom20,2019-05-31,1706,2019-06-03,2019-07-01,2019-07-01,0.07599451303155003,60,2014-04-30,2019-03-29,2019-05-06,FIT_READY,0.0133769434773207,-0.07016692504124154,0.2892575560659452,0.3457126629985144,0.008732295210283372,0.06943179426331587,0.008002011607732715,0.01330267644134479,-1.1363557731534981,0.004209544354056415
MONTHLY_Z20,z20,2019-05-31,1706,2019-06-03,2019-07-01,2019-07-01,0.07599451303155003,60,2014-04-30,2019-03-29,2019-05-06,FIT_READY,0.0133769434773207,-0.47772342108661037,0.2892575560659452,0.3457126629985144,0.23620396206321514,1.1988663710500482,0.008943131056476717,0.0133769434773207,-0.5955020512624102,0.00805129058848025
MONTHLY_LOGVOL20,logvol20,2019-05-31,1706,2019-06-03,2019-07-01,2019-07-01,0.07599451303155003,60,2014-04-30,2019-03-29,2019-05-06,FIT_READY,0.0133769434773207,-1.2404377902903614,0.2892575560659452,0.3457126629985144,-1.7103496461852155,0.5719142768090504,-0.006352080387980474,0.0133769434773207,0.8216473603643704,0.00815777339371426
MONTHLY_MOM20,mom20,2019-06-28,1725,2019-07-01,2019-08-01,2019-08-01,-0.010963793982661896,60,2014-05-30,2019-04-30,2019-06-03,FIT_READY,0.012673499932971604,0.05568091496108136,0.1803329755186095,0.5545297509366527,0.008453892088636922,0.0695084321948778,0.008150141264681193,0.01259893486911571,0.6794430744752818,0.018136491907398564
MONTHLY_Z20,z20,2019-06-28,1725,2019-07-01,2019-08-01,2019-08-01,-0.010963793982661896,60,2014-05-30,2019-04-30,2019-06-03,FIT_READY,0.012673499932971604,1.3628388060029883,0.1803329755186095,0.5545297509366527,0.22942750960915917,1.208298272171755,0.009433565233528916,0.012673499932971604,0.9380227734304987,0.021522398956663927
MONTHLY_LOGVOL20,logvol20,2019-06-28,1725,2019-07-01,2019-08-01,2019-08-01,-0.010963793982661896,60,2014-05-30,2019-04-30,2019-06-03,FIT_READY,0.012673499932971604,-1.7129502729908936,0.1803329755186095,0.5545297509366527,-1.7074495368680949,0.5719776545376347,-0.006428343840187801,0.012673499932971602,-0.009617047238052272,0.012735321619345132
MONTHLY_MOM20,mom20,2019-07-31,1748,2019-08-01,2019-09-02,2019-09-02,-0.005155968032998226,60,2014-06-30,2019-05-31,2019-07-01,FIT_READY,0.013700544938450304,-0.00792538981558421,0.12044470937521187,0.8302564763428331,0.007245710653385832,0.07024291764942135,0.007445619321262377,0.0136391648990552,-0.21598049990873378,0.012031056315918826
MONTHLY_Z20,z20,2019-07-31,1748,2019-08-01,2019-09-02,2019-09-02,-0.005155968032998226,60,2014-06-30,2019-05-31,2019-07-01,FIT_READY,0.013700544938450304,0.8251636917931142,0.12044470937521187,0.8302564763428331,0.21171910929474633,1.2107853560877273,0.009106797944765009,0.013700544938450304,0.506650150180641,0.018314505484830247
MONTHLY_LOGVOL20,logvol20,2019-07-31,1748,2019-08-01,2019-09-02,2019-09-02,-0.005155968032998226,60,2014-06-30,2019-05-31,2019-07-01,FIT_READY,0.013700544938450304,-2.1165644747114913,0.12044470937521187,0.8302564763428331,-1.6930015658563466,0.5726540931024453,-0.005989903418819647,0.013700544938450302,-0.7396487931491501,0.018130969773260223
MONTHLY_MOM20,mom20,2019-08-30,1770,2019-09-02,2019-10-08,2019-10-08,0.003887017362010914,60,2014-07-31,2019-06-28,2019-08-01,FIT_READY,0.011963884508574742,0.01566202727498752,0.15915079046381148,0.6283349250642806,0.007981401282265755,0.07051926524333654,0.007244014175431257,0.01190456030268581,0.10891528671234302,0.012693544183551182
MONTHLY_Z20,z20,2019-08-30,1770,2019-09-02,2019-10-08,2019-10-08,0.003887017362010914,60,2014-07-31,2019-06-28,2019-08-01,FIT_READY,0.011963884508574742,1.0016887432998425,0.15915079046381148,0.6283349250642806,0.21274208735849817,1.2117472174747879,0.008302346291214235,0.011963884508574742,0.6510818795899231,0.017369391736864935
MONTHLY_LOGVOL20,logvol20,2019-08-30,1770,2019-09-02,2019-10-08,2019-10-08,0.003887017362010914,60,2014-07-31,2019-06-28,2019-08-01,FIT_READY,0.011963884508574742,-1.8379031584815033,0.15915079046381148,0.6283349250642806,-1.685999905676891,0.5697433847658742,-0.005486267972664366,0.011963884508574739,-0.2666169662804144,0.013426616631647912
MONTHLY_MOM20,mom20,2019-09-30,1790,2019-10-08,2019-11-01,2019-11-01,0.017036654620547154,60,2014-08-29,2019-07-31,2019-09-02,FIT_READY,0.011940660738125105,0.0020698584362766354,0.12870599868778299,0.7769645627985186,0.006397858108274473,0.06977565519695081,0.00751278830071656,0.01187731818259797,-0.06202735982602383,0.01141131975937268
MONTHLY_Z20,z20,2019-09-30,1790,2019-10-08,2019-11-01,2019-11-01,0.017036654620547154,60,2014-08-29,2019-07-31,2019-09-02,FIT_READY,0.011940660738125105,-1.978242495542144,0.12870599868778299,0.0,0.19257444211343788,1.1907892945541667,0.008576540704498349,0.011940660738125105,-1.8230067633152,-0.003694430972023495
MONTHLY_LOGVOL20,logvol20,2019-09-30,1790,2019-10-08,2019-11-01,2019-11-01,0.017036654620547154,60,2014-08-29,2019-07-31,2019-09-02,FIT_READY,0.011940660738125105,-2.0502245556155776,0.12870599868778299,0.7769645627985186,-1.6892304625174124,0.5716547785038121,-0.005414360422890788,0.011940660738125103,-0.631489679913098,0.015359773468510553
MONTHLY_MOM20,mom20,2019-10-31,1808,2019-11-01,2019-12-02,2019-12-02,-0.012436548223350274,60,2014-09-30,2019-08-30,2019-10-08,FIT_READY,0.011201136065958869,0.009679138224903756,0.10453391804781376,0.9566273020997841,0.006560687347191656,0.06978585401845075,0.007509180405205449,0.011137596037927036,0.044686002938183,0.011473151295577393
MONTHLY_Z20,z20,2019-10-31,1808,2019-11-01,2019-12-02,2019-12-02,-0.012436548223350274,60,2014-09-30,2019-08-30,2019-10-08,FIT_READY,0.011201136065958869,-0.12299586711995006,0.10453391804781376,0.9566273020997841,0.21891027610638672,1.1909213408885737,0.008735444753496255,0.011201136065958869,-0.287093808371284,0.008693243963860677
MONTHLY_LOGVOL20,logvol20,2019-10-31,1808,2019-11-01,2019-12-02,2019-12-02,-0.012436548223350274,60,2014-09-30,2019-08-30,2019-10-08,FIT_READY,0.011201136065958869,-2.2582436856199912,0.10453391804781376,0.9566273020997841,-1.686583825875807,0.570573706224374,-0.0052407930372937945,0.01120113606595887,-1.001903616496802,0.016451905563334784
MONTHLY_MOM20,mom20,2019-11-29,1829,2019-12-02,2020-01-02,2020-01-02,0.07478797224363931,60,2014-10-31,2019-09-30,2019-11-01,FIT_READY,0.011104776066239937,-0.035135675347513474,0.10658122178536483,0.9382515824540066,0.0059332078353919035,0.06965179186031575,0.0074723821897073085,0.011041828543841092,-0.589631394771115,0.006635877411061133
MONTHLY_Z20,z20,2019-11-29,1829,2019-12-02,2020-01-02,2020-01-02,0.07478797224363931,60,2014-10-31,2019-09-30,2019-11-01,FIT_READY,0.011104776066239937,-1.7214794249184824,0.10658122178536483,0.0,0.16959098820846003,1.2197541477890677,0.00837767058626858,0.011104776066239937,-1.5503701434872805,-0.001883714282682452
MONTHLY_LOGVOL20,logvol20,2019-11-29,1829,2019-12-02,2020-01-02,2020-01-02,0.07478797224363931,60,2014-10-31,2019-09-30,2019-11-01,FIT_READY,0.011104776066239937,-2.2388479386272757,0.10658122178536483,0.9382515824540066,-1.689866931893138,0.57211355211721,-0.005229698081891785,0.011104776066239939,-0.959566513854695,0.016123019223193424
MONTHLY_MOM20,mom20,2019-12-31,1851,2020-01-02,2020-02-03,2020-02-03,-0.09466019417475735,60,2014-11-28,2019-10-31,2019-12-02,FIT_READY,0.008914460471258465,0.061990187104588056,0.1176953478964844,0.8496512545929357,0.005604490181916025,0.06958566354097133,0.007158152112763659,0.00885432617745083,0.8103062334021246,0.01465462145406381
MONTHLY_Z20,z20,2019-12-31,1851,2020-01-02,2020-02-03,2020-02-03,-0.09466019417475735,60,2014-11-28,2019-10-31,2019-12-02,FIT_READY,0.008914460471258465,1.768551306263924,0.1176953478964844,0.8496512545929357,0.13216538915580806,1.1929721257932098,0.0070955829047473955,0.008914460471258465,1.3716883083249571,0.018647388582450908
MONTHLY_LOGVOL20,logvol20,2019-12-31,1851,2020-01-02,2020-02-03,2020-02-03,-0.09466019417475735,60,2014-11-28,2019-10-31,2019-12-02,FIT_READY,0.008914460471258465,-2.1396557905906337,0.1176953478964844,0.8496512545929357,-1.694622197930477,0.5756807767087747,-0.004565357313287732,0.008914460471258465,-0.7730561982709564,0.012443738239617187
MONTHLY_MOM20,mom20,2020-01-23,1867,2020-02-03,2020-03-02,2020-03-02,0.05844504021447716,60,2014-12-31,2019-11-29,2020-01-02,FIT_READY,0.005817916298730569,0.0010015023370892953,0.16862204795765068,0.5930422575884913,0.0031912583149539377,0.0684168265682203,0.003592780433680058,0.005786261530139372,-0.0320061027045909,0.0056712706305839635
MONTHLY_Z20,z20,2020-01-23,1867,2020-02-03,2020-03-02,2020-03-02,0.05844504021447716,60,2014-12-31,2019-11-29,2020-01-02,FIT_READY,0.005817916298730569,-2.2233674531741006,0.16862204795765068,0.0,0.062178265386759,1.17609030942408,0.0020142376571956984,0.005817916298730569,-1.9433420208011656,0.0019035636196220755
MONTHLY_LOGVOL20,logvol20,2020-01-23,1867,2020-02-03,2020-03-02,2020-03-02,0.05844504021447716,60,2014-12-31,2019-11-29,2020-01-02,FIT_READY,0.005817916298730569,-1.7800954711595671,0.16862204795765068,0.5930422575884913,-1.7037204729269797,0.5799518564556566,-0.0050817801458803965,0.005817916298730568,-0.1316919626731587,0.006487145900015048
MONTHLY_MOM20,mom20,2020-02-28,1887,2020-03-02,2020-04-01,2020-04-01,-0.07193515704153997,60,2015-01-30,2019-12-31,2020-02-03,FIT_READY,0.005206765078762822,-0.015891367336634057,0.3787129125534879,0.0,0.0012954278157499013,0.06504749982673468,0.004467417330647334,0.005155965288422377,-0.26421915059247436,0.003975588075976639
MONTHLY_Z20,z20,2020-02-28,1887,2020-03-02,2020-04-01,2020-04-01,-0.07193515704153997,60,2015-01-30,2019-12-31,2020-02-03,FIT_READY,0.005206765078762822,-0.3149390245306747,0.3787129125534879,0.26405225880930694,0.059343796914962076,1.171687990334408,0.0016501291782816106,0.005206765078762822,-0.3194389842118411,0.004679649490234224
MONTHLY_LOGVOL20,logvol20,2020-02-28,1887,2020-03-02,2020-04-01,2020-04-01,-0.07193515704153997,60,2015-01-30,2019-12-31,2020-02-03,FIT_READY,0.005206765078762822,-0.9709768476039552,0.3787129125534879,0.0,-1.7254951840053248,0.5711725054475687,-0.003709942851661196,0.005206765078762821,1.3209990488077359,0.0003059341005873222
MONTHLY_MOM20,mom20,2020-03-31,1909,2020-04-01,2020-05-06,2020-05-06,0.05485807860262004,60,2015-02-27,2020-01-23,2020-03-02,FIT_READY,0.0050746982886866465,-0.10446068329313073,0.31037154206778905,0.0,0.0018697326561180922,0.0648873909962911,0.004766037661198198,0.00501907804684399,-1.63869149794182,-0.002790987347432012
MONTHLY_Z20,z20,2020-03-31,1909,2020-04-01,2020-05-06,2020-05-06,0.05485807860262004,60,2015-02-27,2020-01-23,2020-03-02,FIT_READY,0.0050746982886866465,-0.6722050682123011,0.31037154206778905,0.32219448772194054,0.04099391941984677,1.1988159467411226,0.0012665336040272083,0.0050746982886866465,-0.5949195033407068,0.004321212746014464
MONTHLY_LOGVOL20,logvol20,2020-03-31,1909,2020-04-01,2020-05-06,2020-05-06,0.05485807860262004,60,2015-02-27,2020-01-23,2020-03-02,FIT_READY,0.0050746982886866465,-1.1699851763587157,0.31037154206778905,0.0,-1.7422339724941778,0.5574188757587338,-0.0047229995216559436,0.0050746982886866465,1.0266046253933228,0.0002260451340242043
MONTHLY_MOM20,mom20,2020-04-30,1930,2020-05-06,2020-06-01,2020-06-01,0.00853816300129373,60,2015-03-31,2020-02-28,2020-04-01,FIT_READY,0.001773257839901469,0.062016967343005894,0.1418969882678938,0.7047365925146025,0.0016095588394389188,0.06492744411647378,0.0049948095425979,0.0017154914056059193,0.9303832813009199,0.0063625786973212995
MONTHLY_Z20,z20,2020-04-30,1930,2020-05-06,2020-06-01,2020-06-01,0.00853816300129373,60,2015-03-31,2020-02-28,2020-04-01,FIT_READY,0.001773257839901469,2.4032056214954753,0.1418969882678938,0.0,0.013961306322003379,1.1880224769424885,0.0003497957865289549,0.001773257839901469,2.011110363267255,0.0024767357712170705
MONTHLY_LOGVOL20,logvol20,2020-04-30,1930,2020-05-06,2020-06-01,2020-06-01,0.00853816300129373,60,2015-03-31,2020-02-28,2020-04-01,FIT_READY,0.001773257839901469,-1.9526539193691186,0.1418969882678938,0.7047365925146025,-1.733980516526985,0.565187523805569,-0.006013809208891923,0.0017732578399014655,-0.3869041577028153,0.004100025626453229
MONTHLY_MOM20,mom20,2020-05-29,1948,2020-06-01,2020-07-01,2020-07-01,0.07414058491534115,60,2015-04-30,2020-03-31,2020-05-06,FIT_READY,-0.00022033015199621013,0.009094515067626926,0.12693624072977422,0.0,-0.002538107914286449,0.0635861351509777,0.0008793376678692654,-0.00023068595475416763,0.18294275873652485,-6.981749593322218e-05
MONTHLY_Z20,z20,2020-05-29,1948,2020-06-01,2020-07-01,2020-07-01,0.07414058491534115,60,2015-04-30,2020-03-31,2020-05-06,FIT_READY,-0.00022033015199621013,-0.7040372598477861,0.12693624072977422,0.0,-0.02037716173328541,1.1773588509588306,-0.0016301589763194437,-0.00022033015199621016,-0.5806726619991296,0.0007262586002649773
MONTHLY_LOGVOL20,logvol20,2020-05-29,1948,2020-06-01,2020-07-01,2020-07-01,0.07414058491534115,60,2015-04-30,2020-03-31,2020-05-06,FIT_READY,-0.00022033015199621013,-2.0640703600864145,0.12693624072977422,0.0,-1.726958706974852,0.56959028046695,-0.005876775848251632,-0.0002203301519962083,-0.5918493778285656,0.003257835977429461
MONTHLY_MOM20,mom20,2020-06-30,1968,2020-07-01,2020-08-03,2020-08-03,0.14401719608311425,60,2015-05-29,2020-04-30,2020-06-01,FIT_READY,-0.0003558638283585528,0.07761228234823431,0.14203331553347226,0.0,-0.003930677532248295,0.0611559898432362,0.0006254439725290574,-0.0003645275556270672,1.3333601514668507,0.0004694145143183057
MONTHLY_Z20,z20,2020-06-30,1968,2020-07-01,2020-08-03,2020-08-03,0.14401719608311425,60,2015-05-29,2020-04-30,2020-06-01,FIT_READY,-0.0003558638283585528,1.9719846841961275,0.14203331553347226,0.0,0.000800962792152197,1.2094397995951953,-0.001573535020826049,-0.00035586382835855275,1.6298320280709622,-0.002920461602592156
MONTHLY_LOGVOL20,logvol20,2020-06-30,1968,2020-07-01,2020-08-03,2020-08-03,0.14401719608311425,60,2015-05-29,2020-04-30,2020-06-01,FIT_READY,-0.0003558638283585528,-1.9516936324661043,0.14203331553347226,0.0,-1.735031987828924,0.569294140524136,-0.005974480610103375,-0.0003558638283585533,-0.3805794390184746,0.0019179006506613427
MONTHLY_MOM20,mom20,2020-07-31,1991,2020-08-03,2020-09-01,2020-09-01,0.01586638830897691,60,2015-06-30,2020-05-29,2020-07-01,FIT_READY,0.0022773496008725025,0.06366872408213106,0.404998829959576,0.0,-0.004054648301241653,0.061121334137867814,0.0009961862689171228,0.0022635479151041685,1.1080152836751413,0.003367337526451655
MONTHLY_Z20,z20,2020-07-31,1991,2020-08-03,2020-09-01,2020-09-01,0.01586638830897691,60,2015-06-30,2020-05-29,2020-07-01,FIT_READY,0.0022773496008725025,0.1824732814874546,0.404998829959576,0.0,-0.016313939564019723,1.212068094063749,-0.0017289833914107366,0.0022773496008725025,0.1640066445318204,0.0019937848363959804
MONTHLY_LOGVOL20,logvol20,2020-07-31,1991,2020-08-03,2020-09-01,2020-09-01,0.01586638830897691,60,2015-06-30,2020-05-29,2020-07-01,FIT_READY,0.0022773496008725025,-0.9038711008684723,0.404998829959576,0.0,-1.7535736665743957,0.5614068081396666,-0.005402299907527744,0.002277349600872505,1.513523800186147,-0.005899159884914158
MONTHLY_MOM20,mom20,2020-08-31,2012,2020-09-01,2020-10-09,2020-10-09,-0.02979860254829425,60,2015-07-31,2020-06-30,2020-08-03,FIT_READY,0.0070186722995240125,0.01010422041206547,0.17623489209100832,0.5674245253792288,-0.0007140217222181028,0.05998681514415722,2.249722004771176e-05,0.0070183125611647055,0.18034366565862403,0.007022369792295239
MONTHLY_Z20,z20,2020-08-31,2012,2020-09-01,2020-10-09,2020-10-09,-0.02979860254829425,60,2015-07-31,2020-06-30,2020-08-03,FIT_READY,0.0070186722995240125,1.2735884871684533,0.17623489209100832,0.5674245253792288,0.03988731333324176,1.2249276273416556,-0.0012421819520906578,0.0070186722995240125,1.007162501928866,0.005767593216805503
MONTHLY_LOGVOL20,logvol20,2020-08-31,2012,2020-09-01,2020-10-09,2020-10-09,-0.02979860254829425,60,2015-07-31,2020-06-30,2020-08-03,FIT_READY,0.0070186722995240125,-1.735937559596388,0.17623489209100832,0.5674245253792288,-1.775775898180808,0.5417981084728837,-0.0034248002240132207,0.007018672299524012,0.07352985911432719,0.006766847221557603
MONTHLY_MOM20,mom20,2020-09-30,2034,2020-10-09,2020-11-02,2020-11-02,0.008049142130904574,60,2015-08-31,2020-07-31,2020-09-01,FIT_READY,0.009448812333104484,-0.05404456428569263,0.17611961711243687,0.5677959198387242,0.0006388514188961305,0.060514753963656936,-0.0002806124522637666,0.00945324242924068,-0.903637743242412,0.009706814432330029
MONTHLY_Z20,z20,2020-09-30,2034,2020-10-09,2020-11-02,2020-11-02,0.008049142130904574,60,2015-08-31,2020-07-31,2020-09-01,FIT_READY,0.009448812333104484,-0.9681903181154023,0.17611961711243687,0.5677959198387242,0.055967461096306854,1.220274905378331,-0.002029874939859404,0.009448812333104484,-0.8392844716364808,0.011152454849492517
MONTHLY_LOGVOL20,logvol20,2020-09-30,2034,2020-10-09,2020-11-02,2020-11-02,0.008049142130904574,60,2015-08-31,2020-07-31,2020-09-01,FIT_READY,0.009448812333104484,-1.7365918721121818,0.17611961711243687,0.5677959198387242,-1.7873065196266185,0.5146352597911877,4.5007520453198385e-05,0.009448812333104484,0.09854483646342854,0.009453247591847168
MONTHLY_MOM20,mom20,2020-10-30,2050,2020-11-02,2020-12-01,2020-12-01,0.056314351754570335,60,2015-09-30,2020-08-31,2020-10-09,FIT_READY,0.008679524304164167,0.02576529197263905,0.1676316654965008,0.5965460028319497,0.0029120673078508854,0.05818279527630641,-0.00023501417377913978,0.00868400723584768,0.3927832025989753,0.008591697616014558
MONTHLY_Z20,z20,2020-10-30,2050,2020-11-02,2020-12-01,2020-12-01,0.056314351754570335,60,2015-09-30,2020-08-31,2020-10-09,FIT_READY,0.008679524304164167,-0.3845432176578125,0.1676316654965008,0.5965460028319497,0.09259964741333063,1.2233342724006058,-0.0022949228235874235,0.008679524304164167,-0.3900347401653544,0.00957462393136163
MONTHLY_LOGVOL20,logvol20,2020-10-30,2050,2020-11-02,2020-12-01,2020-12-01,0.056314351754570335,60,2015-09-30,2020-08-31,2020-10-09,FIT_READY,0.008679524304164167,-1.7859861738367908,0.1676316654965008,0.5965460028319497,-1.810023948915996,0.4800639517472903,-0.0001764778645400875,0.008679524304164167,0.050072026844995884,0.008670687699793369
MONTHLY_MOM20,mom20,2020-11-30,2071,2020-12-01,2021-01-04,2021-01-04,0.0503282275711161,60,2015-10-30,2020-09-30,2020-11-02,FIT_READY,0.007825102405749787,0.050132746604263645,0.14485527378914087,0.6903442131182975,0.00288818941411597,0.05820625746376844,0.00021557492865109857,0.00782099775690643,0.8116748825425845,0.007995974511798436
MONTHLY_Z20,z20,2020-11-30,2071,2020-12-01,2021-01-04,2021-01-04,0.0503282275711161,60,2015-10-30,2020-09-30,2020-11-02,FIT_READY,0.007825102405749787,0.8498553294163275,0.14485527378914087,0.6903442131182975,0.09726090323575212,1.2186640520376517,-0.0018294274431766746,0.007825102405749787,0.6175569263097648,0.006695326817034867
MONTHLY_LOGVOL20,logvol20,2020-11-30,2071,2020-12-01,2021-01-04,2021-01-04,0.0503282275711161,60,2015-10-30,2020-09-30,2020-11-02,FIT_READY,0.007825102405749787,-1.9320201468058698,0.14485527378914087,0.6903442131182975,-1.8211612666453456,0.47021625509270404,-0.0008623508412737138,0.007825102405749787,-0.23576147987199655,0.008028411516257338
MONTHLY_MOM20,mom20,2020-12-31,2094,2021-01-04,2021-02-01,2021-02-01,0.02651515151515138,60,2015-11-30,2020-10-30,2020-12-01,FIT_READY,0.00852919735104965,0.0303402688461816,0.14668731130864768,0.6817222233325146,0.001646616834886576,0.056873306574537194,0.00029047612768614634,0.008523302211338462,0.5045187934288576,0.008669852876798563
MONTHLY_Z20,z20,2020-12-31,2094,2021-01-04,2021-02-01,2021-02-01,0.02651515151515138,60,2015-11-30,2020-10-30,2020-12-01,FIT_READY,0.00852919735104965,2.7958830962091854,0.14668731130864768,0.6817222233325146,0.08098952143794468,1.2184675197204327,-0.0020073959604245857,0.00852919735104965,2.2281214154925943,0.0040564754222543065
MONTHLY_LOGVOL20,logvol20,2020-12-31,2094,2021-01-04,2021-02-01,2021-02-01,0.02651515151515138,60,2015-11-30,2020-10-30,2020-12-01,FIT_READY,0.00852919735104965,-1.9194520917209497,0.14668731130864768,0.6817222233325146,-1.8294966896454805,0.4649698040316367,-0.0008952944565446122,0.00852919735104965,-0.19346504073057733,0.008702405529550913
MONTHLY_MOM20,mom20,2021-01-29,2114,2021-02-01,2021-03-01,2021-03-01,0.006170531039641158,60,2015-12-31,2020-11-30,2021-01-04,FIT_READY,0.008572588639277096,0.024447174900001038,0.23008989559022736,0.4346127401356747,0.0020896577883506517,0.057149693985226895,0.0004751736571073171,0.008563045254901905,0.391209743265288,0.008748937819305287
MONTHLY_Z20,z20,2021-01-29,2114,2021-02-01,2021-03-01,2021-03-01,0.006170531039641158,60,2015-12-31,2020-11-30,2021-01-04,FIT_READY,0.008572588639277096,-1.404277328078836,0.23008989559022736,0.4346127401356747,0.12354228261115548,1.1995331512990826,-0.0013247730009187857,0.008572588639277096,-1.2736785215443007,0.01025992355646914
MONTHLY_LOGVOL20,logvol20,2021-01-29,2114,2021-02-01,2021-03-01,2021-03-01,0.006170531039641158,60,2015-12-31,2020-11-30,2021-01-04,FIT_READY,0.008572588639277096,-1.4692851960287665,0.23008989559022736,0.4346127401356747,-1.8427929054122538,0.4560729581710079,-0.001493188681282398,0.008572588639277096,0.8189648228243295,0.007349719635467362
MONTHLY_MOM20,mom20,2021-02-26,2129,2021-03-01,2021-04-01,2021-04-01,-0.060397695595614254,60,2016-01-29,2020-12-31,2021-02-01,FIT_READY,0.01253233975210024,-0.043333381412863095,0.26766660238070067,0.3735990934639301,0.0026964859512502476,0.057254797129813066,0.00020333451925690682,0.012528246224682868,-0.8039477855410162,0.01236477588820223
MONTHLY_Z20,z20,2021-02-26,2129,2021-03-01,2021-04-01,2021-04-01,-0.060397695595614254,60,2016-01-29,2020-12-31,2021-02-01,FIT_READY,0.01253233975210024,-1.4837165298533534,0.26766660238070067,0.3735990934639301,0.1721984490620946,1.247589158135416,-0.0013941067831676004,0.01253233975210024,-1.327291895827546,0.014382726387316806
MONTHLY_LOGVOL20,logvol20,2021-02-26,2129,2021-03-01,2021-04-01,2021-04-01,-0.060397695595614254,60,2016-01-29,2020-12-31,2021-02-01,FIT_READY,0.01253233975210024,-1.3180130938752423,0.26766660238070067,0.3735990934639301,-1.8497989469774907,0.45392730018605937,-9.734707388160026e-05,0.01253233975210024,1.1715220760775473,0.012418295506006392
MONTHLY_MOM20,mom20,2021-03-31,2152,2021-04-01,2021-05-06,2021-05-06,0.010482594936708889,60,2016-02-29,2021-01-29,2021-03-01,FIT_READY,0.012959635488006827,-0.07696104113612846,0.25933996953456745,0.3855942459601122,0.007074389986297071,0.04777907620357438,-0.0007849956687853904,0.012959635488006827,-1.7588333178392175,0.01434031202462605
MONTHLY_Z20,z20,2021-03-31,2152,2021-04-01,2021-05-06,2021-05-06,0.010482594936708889,60,2016-02-29,2021-01-29,2021-03-01,FIT_READY,0.012959635488006827,-0.19531851195877567,0.25933996953456745,0.3855942459601122,0.17018181484334508,1.250077015961764,-0.0016366529464062521,0.012959635488006827,-0.2923822469617346,0.01343816375397363
MONTHLY_LOGVOL20,logvol20,2021-03-31,2152,2021-04-01,2021-05-06,2021-05-06,0.010482594936708889,60,2016-02-29,2021-01-29,2021-03-01,FIT_READY,0.012959635488006827,-1.3496154543343468,0.25933996953456745,0.3855942459601122,-1.8596111044111316,0.4387295076325375,0.00045179584317065705,0.012959635488006827,1.1624375411373904,0.01348481993703822
MONTHLY_MOM20,mom20,2021-04-30,2173,2021-05-06,2021-06-01,2021-06-01,0.04384419651595217,60,2016-03-31,2021-02-26,2021-04-01,FIT_READY,0.010043103594038356,0.0031250025431352503,0.15334126606231693,0.6521401744482834,0.007779062841465885,0.046688223942194705,0.001578790839494504,0.010043206859762937,-0.09968381543262143,0.009885826965112053
MONTHLY_Z20,z20,2021-04-30,2173,2021-05-06,2021-06-01,2021-06-01,0.04384419651595217,60,2016-03-31,2021-02-26,2021-04-01,FIT_READY,0.010043103594038356,0.7784911987877479,0.15334126606231693,0.6521401744482834,0.16909042166636346,1.251515061764568,0.0002625747104193405,0.010043103594038356,0.4869304379462781,0.010170959212776463
MONTHLY_LOGVOL20,logvol20,2021-04-30,2173,2021-05-06,2021-06-01,2021-06-01,0.04384419651595217,60,2016-03-31,2021-02-26,2021-04-01,FIT_READY,0.010043103594038356,-1.8750893443163013,0.15334126606231693,0.6521401744482834,-1.8654680657810512,0.42884006755600734,-0.0021149225235189235,0.010043103594038356,-0.02243558674468663,0.010090553121773057
MONTHLY_MOM20,mom20,2021-05-31,2191,2021-06-01,2021-07-01,2021-07-01,-0.011250703168948162,60,2016-04-29,2021-03-31,2021-05-06,FIT_READY,0.010441771842983505,0.04033035818076937,0.17961712479399564,0.5567397881170341,0.00560564268435343,0.04755367762666135,0.0017433010314014269,0.010441771842983505,0.7302214514098327,0.011714767652377714
