period,cost,origin,parent_target,own_nav,own_previous_shares,own_stock_weight,request_rule,selected_rebalance_weight,new_request,same_state_center_request,different_request
earlier_diagnostic,BASE,2015-08-27,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-08-28,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-08-31,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-01,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-02,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-07,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-08,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-09,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-10,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-11,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-14,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-15,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-16,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-17,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-18,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-21,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-22,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-23,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-24,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-25,0.0,217592.77762,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-09-28,0.26781587792025957,217592.77762,0,0.0,FIRST_ENTRY_AT_CENTER,0.26781587792025957,17800,17800,False
earlier_diagnostic,BASE,2015-09-29,0.2924799177437284,217100.69306000002,17800,0.2622847453751007,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-09-30,0.2910581264103457,217492.29306,17800,0.2636130190791782,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-08,0.27136501807219965,219557.09306,17800,0.27053828765972826,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-09,0.2694738488637285,220304.69306000002,17800,0.27301370281575965,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-12,0.25929072752734095,222814.49306,17800,0.28120253372893406,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-13,0.26488515662191614,222369.49306,17800,0.2797640950830164,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-14,0.2668846123440538,221693.09306,17800,0.277566608641912,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-15,0.2643590594335914,223277.29306,17800,0.2826924275861695,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-16,0.26299113817012193,224149.49306,17800,0.2854835811869134,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-19,0.2823666738291619,224042.69306000002,17800,0.28514297488332463,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-20,0.30130944870758436,224879.29306,17800,0.28780239887507947,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-21,0.3248425258478361,222939.09306,17800,0.2816042675077347,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-22,0.33511914735144166,223740.09306,17800,0.2841761578375201,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-23,0.33192274796789006,224861.49306,17800,0.287746021426333,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-26,0.3359061822359516,224968.29306,17800,0.2880841522974749,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-27,0.3358492345242026,225003.89306,17800,0.28819679125599923,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-28,0.342733633479819,223864.69306000002,17800,0.2845745755134577,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-29,0.3429913808643323,223953.69306000002,17800,0.2848588881403642,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-10-30,0.3617780780645196,223971.49306,17800,0.28491572355105504,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-02,0.348816271968345,222903.49306,17800,0.2814895322574,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-03,0.36061681054563377,222422.89306,17800,0.27993701162408574,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-04,0.2960007951270542,226160.89306000003,17800,0.2918382533203462,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-05,0.3096223040117793,227211.09305999998,17800,0.29511147143811906,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-06,0.30474930032479763,228813.09306,17800,0.3000466410460052,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-09,0.33021343220782484,229525.09305999998,17800,0.302217936501901,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-10,0.33226316292612557,229329.29306,17800,0.30162217428500365,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-11,0.3376826322929268,229240.29306,17800,0.301351036843767,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-12,0.3424670022360084,228528.29306,17800,0.29917433454092945,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-13,0.3406940538399867,227869.69306000002,17800,0.2971487743311747,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-16,0.341117087107305,228261.29306,17800,0.298354570269164,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-17,0.34262516777291574,228012.09305999998,17800,0.2975877247973191,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-18,0.37004346507181063,227424.69306000002,17800,0.2957735112002705,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-19,0.36851278989172753,228439.29306,17800,0.29890129270390414,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-20,0.37410669254310974,228243.49306,17800,0.2982998511247898,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-23,0.37227516075845296,227905.29306,17800,0.29725856337248163,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-24,0.3723017615320178,227958.69306000002,17800,0.2974231826384204,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-25,0.38662328194006906,228368.09305999998,17800,0.2986827060034128,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-26,0.3843789965647086,228047.69306000002,17800,0.29769737675942265,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-27,0.30507019244908845,224380.89306,17800,0.2862204491842662,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-11-30,0.310883233528949,224398.69306000002,17800,0.2862770683910506,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-01,0.3119010541687527,224897.09306,17800,0.28785876739957894,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-02,0.3512044279005375,227673.89306000003,17800,0.29654432088182964,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-03,0.35750909834353534,227816.29306,17800,0.2969840264330039,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-04,0.3650751521956536,226534.69306000002,17800,0.293006775710154,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-07,0.36935556962070415,226641.49306,17800,0.29333993128257235,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-08,0.36468608205205255,225680.29306,17800,0.2903301795278163,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-09,0.3642738713394798,225769.29306,17800,0.29060993685515685,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-10,0.36630320530635024,225644.69306000002,17800,0.29021821480457727,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-11,0.36790919077122847,225324.29306,17800,0.2892089402124407,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-14,0.34080229494813896,227317.89306000003,17800,0.2954426468411505,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-15,0.33905832874103414,226677.09306,17800,0.2934509133765578,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-16,0.34066309327607347,226694.89306,17800,0.29350639135214046,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-17,0.33755284042188877,227940.89306,17800,0.29736831811989917,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-18,0.3374138582133757,228190.09306,17800,0.29813564247117363,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-21,0.323562494745176,229970.09306,17800,0.30356816867394104,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-22,0.32357659338756983,230059.09306,17800,0.3038375882920209,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-23,0.32384516067097563,229970.09306,17800,0.30356816867394104,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-24,0.3208892341604086,229133.49306,17800,0.30102539388224,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2015-12-25,0.42039239367753756,229489.49306,17800,0.3021096917141798,LOWER_BOUNDARY,0.3203923936775376,1000,6900,True
earlier_diagnostic,BASE,2015-12-28,0.0,227293.89306,18800,0.3124870582477584,EXPLICIT_FULL_EXIT,0.0,-18800,-18800,False
earlier_diagnostic,BASE,2015-12-29,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-12-30,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2015-12-31,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-04,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-05,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-06,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-07,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-08,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-11,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-12,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-13,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-14,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-15,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-18,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-19,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-20,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-21,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-22,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-25,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-26,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-27,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-28,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-01-29,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-01,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-02,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-03,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-04,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-05,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-15,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-16,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-17,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-18,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-19,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-22,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-23,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-24,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-25,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-26,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-02-29,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-01,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-02,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-03,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-04,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-07,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-08,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-09,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-10,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-11,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-14,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-15,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-16,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-17,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-18,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-21,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-22,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-23,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-24,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-25,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-28,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-29,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-30,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-03-31,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-01,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-05,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-06,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-07,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-08,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-11,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-12,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-13,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-14,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-15,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-18,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-19,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-20,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-21,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-22,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-25,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-26,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-27,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-28,0.0,227110.52162,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,BASE,2016-04-29,0.8002400795478745,227110.52162,0,0.0,FIRST_ENTRY_AT_CENTER,0.8002400795478745,57600,57600,False
earlier_diagnostic,BASE,2016-05-03,0.6992468731723283,230184.52994,57600,0.804001902509435,UPPER_BOUNDARY,0.7992468731723282,-400,-7600,True
earlier_diagnostic,BASE,2016-05-04,0.7195044121114629,229486.32994,57200,0.7978566742858776,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-05,0.7197215642777236,229486.32994,57200,0.7978566742858776,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-06,0.6488168676241689,225310.72994,57200,0.7941104271760454,UPPER_BOUNDARY,0.7488168676241689,-3300,-10500,True
earlier_diagnostic,BASE,2016-05-09,0.6004417589248465,221823.12994,53900,0.7445102773758111,UPPER_BOUNDARY,0.7004417589248465,-3200,-10500,True
earlier_diagnostic,BASE,2016-05-10,0.6252991386464332,221646.82994000003,50700,0.7001801020209077,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-11,0.6196458745180914,222255.22994,50700,0.7010008270314272,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-12,0.6511948944994812,222812.92994,50700,0.701749220936617,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-13,0.6584672028802812,222255.22994,50700,0.7010008270314272,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-16,0.6528341685506105,222863.62994,50700,0.7018170710138258,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-17,0.6780908229133735,222610.12994,50700,0.7014775115673696,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-18,0.6772150018171449,221596.12994,50700,0.7001115048444514,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-19,0.7283669844914172,221291.92994,50700,0.6996992617036778,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-20,0.7154674557784442,222305.92994,50700,0.7010690180062409,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-23,0.721188674360703,222559.42994,50700,0.7014095068543471,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-24,0.7165560780737206,221596.12994,50700,0.7001115048444514,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-25,0.7293270117287385,221494.72994,50700,0.6999742162804437,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-26,0.7309084439695598,221494.72994,50700,0.6999742162804437,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-27,0.7299188185869899,221596.12994,50700,0.7001115048444514,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-30,0.7288257207646974,221697.52993999998,50700,0.7002486678223927,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-05-31,0.5772164748195276,227122.42994,50700,0.7074083349779433,UPPER_BOUNDARY,0.6772164748195276,-2200,-9400,True
earlier_diagnostic,BASE,2016-06-01,0.5769216277327063,226484.72994,48500,0.6758336424736009,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-02,0.5766659297016169,226630.22994,48500,0.6760417621275083,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-03,0.6329059522123522,228424.72994,48500,0.6785867714091868,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-06,0.7155157324425844,227503.22994,48500,0.6772848897162344,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-07,0.716598203775975,227503.22994,48500,0.6772848897162344,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-08,0.7155349033236236,227309.22994,48500,0.6770094643346448,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-13,0.5445016802519601,222265.22994,48500,0.6696796437309641,UPPER_BOUNDARY,0.6445016802519601,-1900,-9100,True
earlier_diagnostic,BASE,2016-06-14,0.5439935466779043,222854.62993999998,46600,0.6444613694526682,UPPER_BOUNDARY,0.6439935466779043,-100,-7300,True
earlier_diagnostic,BASE,2016-06-15,0.5289257547079206,224753.62994,46500,0.6461274954213982,UPPER_BOUNDARY,0.6289257547079206,-1300,-8500,True
earlier_diagnostic,BASE,2016-06-16,0.5252439449034274,223885.92994,45200,0.6266619793284899,UPPER_BOUNDARY,0.6252439449034274,-200,-7400,True
earlier_diagnostic,BASE,2016-06-17,0.5289877902512332,224465.92994,45000,0.6248832508233788,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-20,0.5297941806113365,224510.92994,45000,0.6249584376025591,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-21,0.5319126823226549,224195.92994,45000,0.6244314963142547,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-22,0.5292807211475061,225050.92994,45000,0.6258583336560818,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-23,0.532484365777438,224600.92994,45000,0.6251087207764746,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,BASE,2016-06-24,0.5206624432343799,223115.92994,45000,0.6226135446149309,UPPER_BOUNDARY,0.6206624432343799,-200,-7400,True
earlier_diagnostic,BASE,2016-06-27,0.508694909499372,224856.32994,44800,0.6228190242070086,UPPER_BOUNDARY,0.608694909499372,-1100,-8300,True
