date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,decision_action,execution_exit_reasons,forecast_age_trading_days,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after
2025-04-01,3.988,3.982,CLOSE,185857.73391999997,0,0.0,185857.73391999997,-0.0003994028016983675,-74.26175999996485,186.40000000000018,0.0,0.0,0.0,3.510081114654895e-11,2025-03-31,False,0.9975069864625433,独立退出条件触发，清仓请求持续到成交,含分红价格连续两个收盘不高于一百二十日均线,0.0,-46600,-46600,3.988,3.984,74.26176,186.40000000000018,185654.4,FILLED,277.5956799999549,46600,185857.73391999997,0.0
2025-05-06,3.886,3.903,CLOSE,230.5127199999697,47700,0.0,186403.61271999998,0.002937078745590238,545.8788000000059,810.8999999999954,0.0,0.0,0.998763367744668,1.0629719326971099e-11,2025-04-30,False,0.998360391501754,TARGET_100,,0.0,48000,47700,3.886,3.89,74.22120000000001,190.80000000000018,185553.0,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,185857.73391999997,0,230.5127199999697,47700.0
2025-05-07,3.95,3.927,CLOSE,188379.42304,0,0.0,188379.42304,0.010599635335222457,1975.8103200000187,2241.9000000000074,0.0,0.0,0.0,1.1510792319313623e-11,2025-05-06,False,0.9977666432987182,独立退出条件触发，清仓请求持续到成交,含分红价格连续两个收盘不高于一百二十日均线,1.0,-47700,-47700,3.95,3.946,75.28968,190.80000000000018,188224.2,FILLED,230.5127199999697,47700,188379.42304,0.0
2025-07-01,3.98,3.988,CLOSE,47289.409599999984,35400,0.0,188464.6096,0.000452207351659073,85.18656000000192,283.2000000000003,0.0,0.0,0.749080691062541,1.7905676941154525e-12,2025-06-30,False,0.7486677564038048,TARGET_75,,0.0,35400,35400,3.98,3.984,56.41344000000001,141.60000000000014,141033.6,FILLED,188379.42304,0,47289.409599999984,35400.0
2025-08-01,4.148,4.133,CLOSE,341.7380399999747,46700,0.0,193352.83803999997,-0.0052659248213627885,-1023.5715600000112,-948.300000000005,0.0,0.0,0.9982325677581765,2.5650592760939617e-12,2025-07-31,False,0.2417412873697315,TARGET_100,,0.0,11300,11300,4.148,4.1530000000000005,18.771560000000004,56.50000000000883,46928.90000000001,FILLED,47289.409599999984,35400,341.7380399999747,46700.0
2026-02-02,4.68,4.6,CLOSE,458.83803999997417,47900,0.0,220798.83803999994,-0.02340090587943966,-5290.700000000041,-5279.70000000003,0.0,0.0,0.9979219182307615,-9.976020010071807e-12,2026-01-30,False,0.025026504630891337,TARGET_100,,0.0,1200,1200,4.68,4.6850000000000005,5.0,6.000000000000938,5622.000000000001,FILLED,6085.838039999975,46700,458.83803999997417,47900.0
2026-03-23,4.528,4.43,CLOSE,217023.87735999995,0,0.0,217023.87735999995,-0.011952514397167713,-2625.3606800000125,-2299.200000000002,0.0,0.0,0.0,-1.5518253349000588e-11,2026-03-20,False,0.9967870351148894,独立退出条件触发，清仓请求持续到成交,含分红价格连续两个收盘不高于一百二十日均线,15.0,-47900,-47900,4.528,4.523,86.66068,239.49999999999488,216651.69999999998,FILLED,458.83803999997417,47900,217023.87735999995,0.0
2026-04-01,4.52,4.534,CLOSE,189.67835999993258,47900,0.0,217368.2783599999,0.0015869267667201203,344.40099999995437,670.6000000000113,0.0,0.0,0.9991273871172417,-1.9468870959826745e-11,2026-03-31,False,0.9987265117398052,TARGET_100,,0.0,48500,47900,4.52,4.525,86.69900000000001,239.50000000003743,216747.50000000003,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,217023.87735999995,0,189.67835999993258,47900.0
2026-04-02,4.521,4.489,CLOSE,216419.55179999993,0,0.0,216419.55179999993,-0.004364604472915423,-948.726559999981,-622.6999999999953,0.0,0.0,0.0,9.208633855450898e-12,2026-04-01,False,0.9980198979686354,独立退出条件触发，清仓请求持续到成交,含分红价格连续两个收盘不高于一百二十日均线,1.0,-47900,-47900,4.521,4.516,86.52656,239.49999999999488,216316.4,FILLED,189.67835999993258,47900,216419.55179999993,0.0
2026-05-06,4.866,4.888,CLOSE,60.64283999989857,44400,0.0,217087.84283999988,0.0030879420756657616,668.2910399999528,976.8000000000108,0.0,0.0,0.9997206529891008,-2.3277380023500882e-11,2026-04-30,False,0.9993200623567694,TARGET_100,,0.0,44700,44400,4.866,4.871,86.50896000000002,222.0000000000347,216272.40000000002,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,216419.55179999993,0,60.64283999989857,44400.0
2026-07-20,4.63,4.65,CLOSE,205328.50283999988,0,0.0,205328.50283999988,0.007439494207373443,1516.2599999999802,1820.399999999977,0.0,0.0,0.0,-1.4210854715202004e-12,2026-07-17,False,0.9986254962437077,独立退出条件触发，清仓请求持续到成交,含分红价格连续两个收盘不高于一百二十日均线,13.0,-44400,-44400,4.63,4.625,82.14,221.99999999999528,205350.0,FILLED,60.64283999989857,44400,205328.50283999988,0.0
2026-08-03,4.624,4.599,CLOSE,1571.0324399998644,44000,0.0,203927.03243999986,-0.006825503427997481,-1401.4704000000202,-1099.9999999999766,0.0,0.0,0.9922961050273602,-9.180212146020494e-12,2026-07-31,False,0.9919519072260146,TARGET_100,,0.0,44000,44000,4.624,4.6290000000000004,81.47040000000001,220.0000000000344,203676.00000000003,FILLED,205328.50283999988,0,1571.0324399998644,44000.0
2026-08-04,4.618,4.651,CLOSE,204461.8436399999,0,0.0,204461.8436399999,0.0026225615780359757,534.8112000000256,836.0000000000057,0.0,0.0,0.0,1.5205614545266144e-11,2026-08-03,False,0.9912531455572937,独立退出条件触发，清仓请求持续到成交,含分红价格连续两个收盘不高于一百二十日均线,1.0,-44000,-44000,4.618,4.613,81.18880000000001,219.9999999999953,202972.00000000003,FILLED,1571.0324399998644,44000,204461.8436399999,0.0
