first_fit_index,first_fit_origin,source_input_identity,feature,factor_chinese,mean,scale,component_direction,coefficient,active,intercept,component_slope
2499,2022-09-01,3dbd715fff6102857396780dfdd3ea8c800b77700e68ca1fde9cab4fabf9f84d,log_holding_days,持仓时间对数,2.8110704398316755,0.9724223300768199,-0.43630775887188483,-0.010044906441429932,True,-0.01694517066786365,0.023022525355501335
2499,2022-09-01,3dbd715fff6102857396780dfdd3ea8c800b77700e68ca1fde9cab4fabf9f84d,cycle_return,含分红浮盈浮亏,0.038108845005691956,0.055073032874735355,-0.578220637953618,-0.013312099298361328,True,-0.01694517066786365,0.023022525355501335
2499,2022-09-01,3dbd715fff6102857396780dfdd3ea8c800b77700e68ca1fde9cab4fabf9f84d,cycle_drawdown,持仓回撤,-0.019307995808157088,0.01959317024684575,-0.374246038477173,-0.008616088910036644,True,-0.01694517066786365,0.023022525355501335
2499,2022-09-01,3dbd715fff6102857396780dfdd3ea8c800b77700e68ca1fde9cab4fabf9f84d,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.01694517066786365,0.023022525355501335
2499,2022-09-01,3dbd715fff6102857396780dfdd3ea8c800b77700e68ca1fde9cab4fabf9f84d,mom5,五日涨跌,-0.002578725735368973,0.03775718581028246,-0.24670440366645166,-0.00567975838872472,True,-0.01694517066786365,0.023022525355501335
2499,2022-09-01,3dbd715fff6102857396780dfdd3ea8c800b77700e68ca1fde9cab4fabf9f84d,mom20,二十日涨跌,0.014541379217192637,0.056166393296668324,-0.400167952556827,-0.009212876834198606,True,-0.01694517066786365,0.023022525355501335
2499,2022-09-01,3dbd715fff6102857396780dfdd3ea8c800b77700e68ca1fde9cab4fabf9f84d,sma120,一百二十日均线偏离,0.03788439778010362,0.09507124946491063,-0.3031949457880583,-0.006980313327065424,True,-0.01694517066786365,0.023022525355501335
2499,2022-09-01,3dbd715fff6102857396780dfdd3ea8c800b77700e68ca1fde9cab4fabf9f84d,vol20,二十日波动,0.20267774157370005,0.09688115896122748,0.14937104098010567,0.0034388985783421117,True,-0.01694517066786365,0.023022525355501335
2520,2022-10-10,1561b73b3f4f2378962ce0fc8bba2746d3016507b71ca1ae705dd872b832947b,log_holding_days,持仓时间对数,2.8019973835558636,0.9753590671222689,-0.39869318891569994,-0.00866212595424362,True,-0.013593102466557306,0.021726295294387753
2520,2022-10-10,1561b73b3f4f2378962ce0fc8bba2746d3016507b71ca1ae705dd872b832947b,cycle_return,含分红浮盈浮亏,0.03402262204394627,0.054206029186210196,-0.5557384819093361,-0.012074138364417002,True,-0.013593102466557306,0.021726295294387753
2520,2022-10-10,1561b73b3f4f2378962ce0fc8bba2746d3016507b71ca1ae705dd872b832947b,cycle_drawdown,持仓回撤,-0.01946042430844188,0.019176247731051674,-0.3917333581929281,-0.008510914616761726,True,-0.013593102466557306,0.021726295294387753
2520,2022-10-10,1561b73b3f4f2378962ce0fc8bba2746d3016507b71ca1ae705dd872b832947b,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.013593102466557306,0.021726295294387753
2520,2022-10-10,1561b73b3f4f2378962ce0fc8bba2746d3016507b71ca1ae705dd872b832947b,mom5,五日涨跌,-0.0037233246220401755,0.03622666990363359,-0.2403733414241101,-0.005222422196678904,True,-0.013593102466557306,0.021726295294387753
2520,2022-10-10,1561b73b3f4f2378962ce0fc8bba2746d3016507b71ca1ae705dd872b832947b,mom20,二十日涨跌,0.009764358260961472,0.05376157759212489,-0.37546866374416704,-0.008157543062294954,True,-0.013593102466557306,0.021726295294387753
2520,2022-10-10,1561b73b3f4f2378962ce0fc8bba2746d3016507b71ca1ae705dd872b832947b,sma120,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,-0.3764829710260637,-0.00817958020182069,True,-0.013593102466557306,0.021726295294387753
2520,2022-10-10,1561b73b3f4f2378962ce0fc8bba2746d3016507b71ca1ae705dd872b832947b,vol20,二十日波动,0.1924379142481183,0.09037717633565118,0.19557087902444356,0.0042490306686680445,True,-0.013593102466557306,0.021726295294387753
2920,2024-06-03,72e1d548c4d4c585fbf7c9244b53604fefb31a35688ca9f8e0c9dc557c67a59c,log_holding_days,持仓时间对数,2.8019973835558636,0.9753590671222689,-0.3713157327602433,-0.007345043821211829,True,-0.012810687119074756,0.019781127415773914
2920,2024-06-03,72e1d548c4d4c585fbf7c9244b53604fefb31a35688ca9f8e0c9dc557c67a59c,cycle_return,含分红浮盈浮亏,0.02930275286826529,0.04696487729765452,-0.5754066555866763,-0.01138219237004438,True,-0.012810687119074756,0.019781127415773914
2920,2024-06-03,72e1d548c4d4c585fbf7c9244b53604fefb31a35688ca9f8e0c9dc557c67a59c,cycle_drawdown,持仓回撤,-0.01890788827483454,0.018873890605531154,-0.42698844956069515,-0.008446312925823865,True,-0.012810687119074756,0.019781127415773914
2920,2024-06-03,72e1d548c4d4c585fbf7c9244b53604fefb31a35688ca9f8e0c9dc557c67a59c,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.012810687119074756,0.019781127415773914
2920,2024-06-03,72e1d548c4d4c585fbf7c9244b53604fefb31a35688ca9f8e0c9dc557c67a59c,mom5,五日涨跌,-0.004003019188379859,0.035369339537239856,-0.23405364208977947,-0.004629844916303872,True,-0.012810687119074756,0.019781127415773914
2920,2024-06-03,72e1d548c4d4c585fbf7c9244b53604fefb31a35688ca9f8e0c9dc557c67a59c,mom20,二十日涨跌,0.009236105662133835,0.052759559856358836,-0.37963213691817616,-0.007509551671500971,True,-0.012810687119074756,0.019781127415773914
2920,2024-06-03,72e1d548c4d4c585fbf7c9244b53604fefb31a35688ca9f8e0c9dc557c67a59c,sma120,一百二十日均线偏离,0.0276392759306723,0.07106202448724018,-0.3340376694589571,-0.0066076417012358,True,-0.012810687119074756,0.019781127415773914
2920,2024-06-03,72e1d548c4d4c585fbf7c9244b53604fefb31a35688ca9f8e0c9dc557c67a59c,vol20,二十日波动,0.18430972302749984,0.0870619311835755,0.19552452500622658,0.003867695542056841,True,-0.012810687119074756,0.019781127415773914
2962,2024-08-01,80dff91cafd5cb1dbb0c6f9a0c749fce7ef22fb97dcda78453bd65c79a321a7e,log_holding_days,持仓时间对数,2.8988851204248265,0.8642039448516767,-0.3731307558072204,-0.0068726106386849395,True,-0.013161547986258215,0.018418772861049554
2962,2024-08-01,80dff91cafd5cb1dbb0c6f9a0c749fce7ef22fb97dcda78453bd65c79a321a7e,cycle_return,含分红浮盈浮亏,0.0287296488236361,0.04776698699048159,-0.5452176588501559,-0.010042240218194227,True,-0.013161547986258215,0.018418772861049554
2962,2024-08-01,80dff91cafd5cb1dbb0c6f9a0c749fce7ef22fb97dcda78453bd65c79a321a7e,cycle_drawdown,持仓回撤,-0.019480992319463743,0.019415191636656462,-0.41630800892570474,-0.007667882656638346,True,-0.013161547986258215,0.018418772861049554
2962,2024-08-01,80dff91cafd5cb1dbb0c6f9a0c749fce7ef22fb97dcda78453bd65c79a321a7e,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.013161547986258215,0.018418772861049554
2962,2024-08-01,80dff91cafd5cb1dbb0c6f9a0c749fce7ef22fb97dcda78453bd65c79a321a7e,mom5,五日涨跌,0.0007323292098889194,0.027233037704561813,-0.2874802885085862,-0.005295034136068644,True,-0.013161547986258215,0.018418772861049554
2962,2024-08-01,80dff91cafd5cb1dbb0c6f9a0c749fce7ef22fb97dcda78453bd65c79a321a7e,mom20,二十日涨跌,0.01213935288488223,0.04970534816567777,-0.39313740959700566,-0.00724110865054865,True,-0.013161547986258215,0.018418772861049554
2962,2024-08-01,80dff91cafd5cb1dbb0c6f9a0c749fce7ef22fb97dcda78453bd65c79a321a7e,sma120,一百二十日均线偏离,0.03241498346778047,0.06728774489058909,-0.3427132488048955,-0.006312357486209733,True,-0.013161547986258215,0.018418772861049554
2962,2024-08-01,80dff91cafd5cb1dbb0c6f9a0c749fce7ef22fb97dcda78453bd65c79a321a7e,vol20,二十日波动,0.17209561131642667,0.0825054358273005,0.1885324249060963,0.00347253591128827,True,-0.013161547986258215,0.018418772861049554
3003,2024-10-08,5b37e0afd65fe487a97bdef9f991a9d47d52b270623e4fbd6bc3e0b8d6183620,log_holding_days,持仓时间对数,2.881573500894304,0.8593909451047652,-0.3348705070179102,-0.006247669612337405,True,-0.016513950748249878,0.018656971818671552
3003,2024-10-08,5b37e0afd65fe487a97bdef9f991a9d47d52b270623e4fbd6bc3e0b8d6183620,cycle_return,含分红浮盈浮亏,0.02753800073285421,0.04857341082239771,-0.5573010122189518,-0.010397549279486114,True,-0.016513950748249878,0.018656971818671552
3003,2024-10-08,5b37e0afd65fe487a97bdef9f991a9d47d52b270623e4fbd6bc3e0b8d6183620,cycle_drawdown,持仓回撤,-0.020572027247504836,0.02046407995330228,-0.4230995526708543,-0.00789375643067267,True,-0.016513950748249878,0.018656971818671552
3003,2024-10-08,5b37e0afd65fe487a97bdef9f991a9d47d52b270623e4fbd6bc3e0b8d6183620,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.016513950748249878,0.018656971818671552
3003,2024-10-08,5b37e0afd65fe487a97bdef9f991a9d47d52b270623e4fbd6bc3e0b8d6183620,mom5,五日涨跌,0.0003319519472616706,0.02709478058726249,-0.2966552135982362,-0.0055346879599642825,True,-0.016513950748249878,0.018656971818671552
3003,2024-10-08,5b37e0afd65fe487a97bdef9f991a9d47d52b270623e4fbd6bc3e0b8d6183620,mom20,二十日涨跌,0.0109448330974595,0.0496453558387808,-0.39457416905957654,-0.007361559152520264,True,-0.016513950748249878,0.018656971818671552
3003,2024-10-08,5b37e0afd65fe487a97bdef9f991a9d47d52b270623e4fbd6bc3e0b8d6183620,sma120,一百二十日均线偏离,0.031550653776671,0.0673907753372235,-0.34226421270916274,-0.006385613771054655,True,-0.016513950748249878,0.018656971818671552
3003,2024-10-08,5b37e0afd65fe487a97bdef9f991a9d47d52b270623e4fbd6bc3e0b8d6183620,vol20,二十日波动,0.17029876411203032,0.08323333032319842,0.19345855342560891,0.0036093507793425504,True,-0.016513950748249878,0.018656971818671552
3021,2024-11-01,3c5fe76edbbcafee462603c489f39258d14e1c5e2e297a475a46e1858b6735bc,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474391,-0.2705670194339352,-0.007477618119224166,True,-0.015792332032386506,0.027636842564435275
3021,2024-11-01,3c5fe76edbbcafee462603c489f39258d14e1c5e2e297a475a46e1858b6735bc,cycle_return,含分红浮盈浮亏,0.031764116797345594,0.05742212371188423,-0.582740770174456,-0.0161051149211892,True,-0.015792332032386506,0.027636842564435275
3021,2024-11-01,3c5fe76edbbcafee462603c489f39258d14e1c5e2e297a475a46e1858b6735bc,cycle_drawdown,持仓回撤,-0.019682559770508652,0.020693932603031626,-0.29152602702468533,-0.008056858912316531,True,-0.015792332032386506,0.027636842564435275
3021,2024-11-01,3c5fe76edbbcafee462603c489f39258d14e1c5e2e297a475a46e1858b6735bc,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.015792332032386506,0.027636842564435275
3021,2024-11-01,3c5fe76edbbcafee462603c489f39258d14e1c5e2e297a475a46e1858b6735bc,mom5,五日涨跌,0.008677888550658817,0.0487246591772024,-0.3548664439379234,-0.009807388042513385,True,-0.015792332032386506,0.027636842564435275
3021,2024-11-01,3c5fe76edbbcafee462603c489f39258d14e1c5e2e297a475a46e1858b6735bc,mom20,二十日涨跌,0.017815004497361554,0.061129416389435316,-0.4473933612072561,-0.012364539888058461,True,-0.015792332032386506,0.027636842564435275
3021,2024-11-01,3c5fe76edbbcafee462603c489f39258d14e1c5e2e297a475a46e1858b6735bc,sma120,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,-0.4159063027802713,-0.011494337011494707,True,-0.015792332032386506,0.027636842564435275
3021,2024-11-01,3c5fe76edbbcafee462603c489f39258d14e1c5e2e297a475a46e1858b6735bc,vol20,二十日波动,0.18084018398509003,0.09223600156593233,-0.056126579803977714,-0.0015511614497227446,True,-0.015792332032386506,0.027636842564435275
3204,2025-08-01,622edf39f391d33ce9d76b6ab061e703943cd4926f250d0792efbedb7a42cc88,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474392,-0.3086238666473913,-0.00857682398013995,True,-0.013188727224791275,0.027790540223965036
3204,2025-08-01,622edf39f391d33ce9d76b6ab061e703943cd4926f250d0792efbedb7a42cc88,cycle_return,含分红浮盈浮亏,0.033270742856920124,0.05713408389489534,-0.5836726343253924,-0.016220577821847455,True,-0.013188727224791275,0.027790540223965036
3204,2025-08-01,622edf39f391d33ce9d76b6ab061e703943cd4926f250d0792efbedb7a42cc88,cycle_drawdown,持仓回撤,-0.01803455973250085,0.01923550308309154,-0.26778600320682333,-0.007441917693534054,True,-0.013188727224791275,0.027790540223965036
3204,2025-08-01,622edf39f391d33ce9d76b6ab061e703943cd4926f250d0792efbedb7a42cc88,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.013188727224791275,0.027790540223965036
3204,2025-08-01,622edf39f391d33ce9d76b6ab061e703943cd4926f250d0792efbedb7a42cc88,mom5,五日涨跌,0.008951908423531923,0.048637756932286974,-0.352975928872842,-0.009809391749432139,True,-0.013188727224791275,0.027790540223965036
3204,2025-08-01,622edf39f391d33ce9d76b6ab061e703943cd4926f250d0792efbedb7a42cc88,mom20,二十日涨跌,0.01795157854703559,0.06098885052075135,-0.4451652350031701,-0.012371382369666447,True,-0.013188727224791275,0.027790540223965036
3204,2025-08-01,622edf39f391d33ce9d76b6ab061e703943cd4926f250d0792efbedb7a42cc88,sma120,一百二十日均线偏离,0.03387706336810885,0.07378676113836476,-0.40993099977400554,-0.011392203938269703,True,-0.013188727224791275,0.027790540223965036
3204,2025-08-01,622edf39f391d33ce9d76b6ab061e703943cd4926f250d0792efbedb7a42cc88,vol20,二十日波动,0.18207244210244755,0.09288514186964222,-0.03950574599974055,-0.0010978860232835356,True,-0.013188727224791275,0.027790540223965036
3264,2025-11-03,6d916a68122ef19d03b88ca4a9384205f1158d66ad788e8cd20251e4571fb309,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474391,-0.35031431836833554,-0.010431307359600326,True,-0.007685615582232783,0.0297769940097978
3264,2025-11-03,6d916a68122ef19d03b88ca4a9384205f1158d66ad788e8cd20251e4571fb309,cycle_return,含分红浮盈浮亏,0.03676452455880867,0.05892733292334895,-0.5979960902342616,-0.01780652599678811,True,-0.007685615582232783,0.0297769940097978
3264,2025-11-03,6d916a68122ef19d03b88ca4a9384205f1158d66ad788e8cd20251e4571fb309,cycle_drawdown,持仓回撤,-0.017752934596375107,0.019274844017127063,-0.24209727347261634,-0.007208929061982477,True,-0.007685615582232783,0.0297769940097978
3264,2025-11-03,6d916a68122ef19d03b88ca4a9384205f1158d66ad788e8cd20251e4571fb309,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.007685615582232783,0.0297769940097978
3264,2025-11-03,6d916a68122ef19d03b88ca4a9384205f1158d66ad788e8cd20251e4571fb309,mom5,五日涨跌,0.009621394184000574,0.048684815408255894,-0.3350978549071225,-0.00997820681826548,True,-0.007685615582232783,0.0297769940097978
3264,2025-11-03,6d916a68122ef19d03b88ca4a9384205f1158d66ad788e8cd20251e4571fb309,mom20,二十日涨跌,0.0201660073173823,0.06144099725953821,-0.41914720867955846,-0.01248094392207468,True,-0.007685615582232783,0.0297769940097978
3264,2025-11-03,6d916a68122ef19d03b88ca4a9384205f1158d66ad788e8cd20251e4571fb309,sma120,一百二十日均线偏离,0.038202156408054695,0.07558492218819722,-0.40990999894465974,-0.012205887583131354,True,-0.007685615582232783,0.0297769940097978
3264,2025-11-03,6d916a68122ef19d03b88ca4a9384205f1158d66ad788e8cd20251e4571fb309,vol20,二十日波动,0.1843366960516119,0.09167704430036233,-0.07119201110910839,-0.0021198840883413787,True,-0.007685615582232783,0.0297769940097978
3327,2026-02-02,f9f8919e963329786d33ef994986fb30985b9c8427cf2be6e268bfcd0f5aecdd,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474391,-0.3153928208270962,-0.009114367897855765,True,-0.006492113950111405,0.02889846342714446
3327,2026-02-02,f9f8919e963329786d33ef994986fb30985b9c8427cf2be6e268bfcd0f5aecdd,cycle_return,含分红浮盈浮亏,0.033299011109670505,0.05838572735256841,-0.5924800374629734,-0.017121762693936917,True,-0.006492113950111405,0.02889846342714446
3327,2026-02-02,f9f8919e963329786d33ef994986fb30985b9c8427cf2be6e268bfcd0f5aecdd,cycle_drawdown,持仓回撤,-0.01879450312219978,0.019397023578370417,-0.2686264656634929,-0.007762892093539527,True,-0.006492113950111405,0.02889846342714446
3327,2026-02-02,f9f8919e963329786d33ef994986fb30985b9c8427cf2be6e268bfcd0f5aecdd,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.006492113950111405,0.02889846342714446
3327,2026-02-02,f9f8919e963329786d33ef994986fb30985b9c8427cf2be6e268bfcd0f5aecdd,mom5,五日涨跌,0.009335142466634635,0.04876925934791162,-0.3503361016037067,-0.010124175019403084,True,-0.006492113950111405,0.02889846342714446
3327,2026-02-02,f9f8919e963329786d33ef994986fb30985b9c8427cf2be6e268bfcd0f5aecdd,mom20,二十日涨跌,0.01874912152897491,0.06153163490075147,-0.4316826892630909,-0.012474966407800799,True,-0.006492113950111405,0.02889846342714446
3327,2026-02-02,f9f8919e963329786d33ef994986fb30985b9c8427cf2be6e268bfcd0f5aecdd,sma120,一百二十日均线偏离,0.03942501491181353,0.076119052325976,-0.40440415382979494,-0.011686658649235631,True,-0.006492113950111405,0.02889846342714446
3327,2026-02-02,f9f8919e963329786d33ef994986fb30985b9c8427cf2be6e268bfcd0f5aecdd,vol20,二十日波动,0.18584775718412952,0.0908490755649887,-0.06860428406923129,-0.00198255839412011,True,-0.006492113950111405,0.02889846342714446
3341,2026-03-02,a391a48e1806a90d46de617d64b5f2fd7485c6b73399a1375c36e2894d16b99c,log_holding_days,持仓时间对数,2.7216245938877224,0.9137501886818886,-0.28731390058198436,-0.00814774900764822,True,-0.009377758428532546,0.028358352976114633
3341,2026-03-02,a391a48e1806a90d46de617d64b5f2fd7485c6b73399a1375c36e2894d16b99c,cycle_return,含分红浮盈浮亏,0.030008504817299442,0.05884114419201808,-0.5850231417456869,-0.016590292752819733,True,-0.009377758428532546,0.028358352976114633
3341,2026-03-02,a391a48e1806a90d46de617d64b5f2fd7485c6b73399a1375c36e2894d16b99c,cycle_drawdown,持仓回撤,-0.019356955371988765,0.019161871552551234,-0.28115608697041955,-0.007973123555690341,True,-0.009377758428532546,0.028358352976114633
3341,2026-03-02,a391a48e1806a90d46de617d64b5f2fd7485c6b73399a1375c36e2894d16b99c,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.009377758428532546,0.028358352976114633
3341,2026-03-02,a391a48e1806a90d46de617d64b5f2fd7485c6b73399a1375c36e2894d16b99c,mom5,五日涨跌,0.008626665471722916,0.04884912871183229,-0.3564646478017791,-0.010108750305869238,True,-0.009377758428532546,0.028358352976114633
3341,2026-03-02,a391a48e1806a90d46de617d64b5f2fd7485c6b73399a1375c36e2894d16b99c,mom20,二十日涨跌,0.01841726314050842,0.061522068932452434,-0.43747517406774394,-0.012406075404500274,True,-0.009377758428532546,0.028358352976114633
3341,2026-03-02,a391a48e1806a90d46de617d64b5f2fd7485c6b73399a1375c36e2894d16b99c,sma120,一百二十日均线偏离,0.037602045844273915,0.07559987010478565,-0.4144011863491965,-0.01175173511621117,True,-0.009377758428532546,0.028358352976114633
3341,2026-03-02,a391a48e1806a90d46de617d64b5f2fd7485c6b73399a1375c36e2894d16b99c,vol20,二十日波动,0.18728714727168377,0.08920957430028857,-0.07726567548519032,-0.0021911272983469545,True,-0.009377758428532546,0.028358352976114633
3446,2026-08-03,76a2dedbc357b1f6a7372f144d158e311da649bf113fbdf90d942f844cf2e94c,log_holding_days,持仓时间对数,2.7174232382192267,0.911490644059086,-0.27318486336195064,-0.007733161035723242,True,-0.009295682443113778,0.028307428678716176
3446,2026-08-03,76a2dedbc357b1f6a7372f144d158e311da649bf113fbdf90d942f844cf2e94c,cycle_return,含分红浮盈浮亏,0.030462593191325972,0.058362817151860195,-0.5890687109315119,-0.01667502052155705,True,-0.009295682443113778,0.028307428678716176
3446,2026-08-03,76a2dedbc357b1f6a7372f144d158e311da649bf113fbdf90d942f844cf2e94c,cycle_drawdown,持仓回撤,-0.019148706605852047,0.018893378497482724,-0.26849526543870433,-0.007600410576979091,True,-0.009295682443113778,0.028307428678716176
3446,2026-08-03,76a2dedbc357b1f6a7372f144d158e311da649bf113fbdf90d942f844cf2e94c,entry_mode,入场模式,1.0,1.0,0.0,0.0,False,-0.009295682443113778,0.028307428678716176
3446,2026-08-03,76a2dedbc357b1f6a7372f144d158e311da649bf113fbdf90d942f844cf2e94c,mom5,五日涨跌,0.008555632861787994,0.04891287064496006,-0.36548093243033936,-0.010345825428202518,True,-0.009295682443113778,0.028307428678716176
3446,2026-08-03,76a2dedbc357b1f6a7372f144d158e311da649bf113fbdf90d942f844cf2e94c,mom20,二十日涨跌,0.018389313906384326,0.06145665228590086,-0.43357357862277895,-0.012273353153840056,True,-0.009295682443113778,0.028307428678716176
3446,2026-08-03,76a2dedbc357b1f6a7372f144d158e311da649bf113fbdf90d942f844cf2e94c,sma120,一百二十日均线偏离,0.03657210845006346,0.07538097393978355,-0.42039445838435774,-0.011900286147642722,True,-0.009295682443113778,0.028307428678716176
3446,2026-08-03,76a2dedbc357b1f6a7372f144d158e311da649bf113fbdf90d942f844cf2e94c,vol20,二十日波动,0.18939442930039957,0.0891869963911701,-0.08935611886271791,-0.0025294419617132723,True,-0.009295682443113778,0.028307428678716176
