fit_index,deleted_cycle_id,remaining_cycles,remaining_rows,maximum_gradient_residual,whole_cycle_deleted,no_backfill
2536,6,19,826,4.874572967494828e-16,True,True
2536,8,19,884,2.3592239273284576e-16,True,True
2536,9,19,826,1.8561541192951836e-16,True,True
2536,10,19,826,2.203098814490545e-16,True,True
2536,11,19,826,2.983724378680108e-16,True,True
2536,12,19,826,2.237793284010081e-16,True,True
2536,13,19,826,2.480654570646834e-16,True,True
2536,14,19,826,1.3704315460216776e-16,True,True
2536,15,19,829,7.632783294297951e-16,True,True
2536,16,19,878,6.453171330633722e-16,True,True
2536,17,19,842,2.3418766925686896e-16,True,True
2536,18,19,847,2.949029909160572e-16,True,True
2536,19,19,857,2.417228743556432e-16,True,True
2536,20,19,843,8.161873954470877e-16,True,True
2536,21,19,826,1.8041124150158794e-16,True,True
2536,22,19,852,3.668940151690947e-16,True,True
2536,23,19,851,1.5265566588595902e-16,True,True
2536,24,19,831,1.1449174941446927e-16,True,True
2536,25,19,828,2.0296264668928643e-16,True,True
2536,26,19,865,1.5092094240998222e-16,True,True
2558,6,19,826,4.874572967494828e-16,True,True
2558,8,19,884,2.3592239273284576e-16,True,True
2558,9,19,826,1.8561541192951836e-16,True,True
2558,10,19,826,2.203098814490545e-16,True,True
2558,11,19,826,2.983724378680108e-16,True,True
2558,12,19,826,2.237793284010081e-16,True,True
2558,13,19,826,2.480654570646834e-16,True,True
2558,14,19,826,1.3704315460216776e-16,True,True
2558,15,19,829,7.632783294297951e-16,True,True
2558,16,19,878,6.453171330633722e-16,True,True
2558,17,19,842,2.3418766925686896e-16,True,True
2558,18,19,847,2.949029909160572e-16,True,True
2558,19,19,857,2.417228743556432e-16,True,True
2558,20,19,843,8.161873954470877e-16,True,True
2558,21,19,826,1.8041124150158794e-16,True,True
2558,22,19,852,3.668940151690947e-16,True,True
2558,23,19,851,1.5265566588595902e-16,True,True
2558,24,19,831,1.1449174941446927e-16,True,True
2558,25,19,828,2.0296264668928643e-16,True,True
2558,26,19,865,1.5092094240998222e-16,True,True
2580,6,19,826,4.874572967494828e-16,True,True
2580,8,19,884,2.3592239273284576e-16,True,True
2580,9,19,826,1.8561541192951836e-16,True,True
2580,10,19,826,2.203098814490545e-16,True,True
2580,11,19,826,2.983724378680108e-16,True,True
2580,12,19,826,2.237793284010081e-16,True,True
2580,13,19,826,2.480654570646834e-16,True,True
2580,14,19,826,1.3704315460216776e-16,True,True
2580,15,19,829,7.632783294297951e-16,True,True
2580,16,19,878,6.453171330633722e-16,True,True
2580,17,19,842,2.3418766925686896e-16,True,True
2580,18,19,847,2.949029909160572e-16,True,True
2580,19,19,857,2.417228743556432e-16,True,True
2580,20,19,843,8.161873954470877e-16,True,True
2580,21,19,826,1.8041124150158794e-16,True,True
2580,22,19,852,3.668940151690947e-16,True,True
2580,23,19,851,1.5265566588595902e-16,True,True
2580,24,19,831,1.1449174941446927e-16,True,True
2580,25,19,828,2.0296264668928643e-16,True,True
2580,26,19,865,1.5092094240998222e-16,True,True
2596,6,19,826,4.874572967494828e-16,True,True
2596,8,19,884,2.3592239273284576e-16,True,True
2596,9,19,826,1.8561541192951836e-16,True,True
2596,10,19,826,2.203098814490545e-16,True,True
2596,11,19,826,2.983724378680108e-16,True,True
2596,12,19,826,2.237793284010081e-16,True,True
2596,13,19,826,2.480654570646834e-16,True,True
2596,14,19,826,1.3704315460216776e-16,True,True
2596,15,19,829,7.632783294297951e-16,True,True
2596,16,19,878,6.453171330633722e-16,True,True
2596,17,19,842,2.3418766925686896e-16,True,True
2596,18,19,847,2.949029909160572e-16,True,True
2596,19,19,857,2.417228743556432e-16,True,True
2596,20,19,843,8.161873954470877e-16,True,True
2596,21,19,826,1.8041124150158794e-16,True,True
2596,22,19,852,3.668940151690947e-16,True,True
2596,23,19,851,1.5265566588595902e-16,True,True
2596,24,19,831,1.1449174941446927e-16,True,True
2596,25,19,828,2.0296264668928643e-16,True,True
2596,26,19,865,1.5092094240998222e-16,True,True
2616,6,19,826,4.874572967494828e-16,True,True
2616,8,19,884,2.3592239273284576e-16,True,True
2616,9,19,826,1.8561541192951836e-16,True,True
2616,10,19,826,2.203098814490545e-16,True,True
2616,11,19,826,2.983724378680108e-16,True,True
2616,12,19,826,2.237793284010081e-16,True,True
2616,13,19,826,2.480654570646834e-16,True,True
2616,14,19,826,1.3704315460216776e-16,True,True
2616,15,19,829,7.632783294297951e-16,True,True
2616,16,19,878,6.453171330633722e-16,True,True
2616,17,19,842,2.3418766925686896e-16,True,True
2616,18,19,847,2.949029909160572e-16,True,True
2616,19,19,857,2.417228743556432e-16,True,True
2616,20,19,843,8.161873954470877e-16,True,True
2616,21,19,826,1.8041124150158794e-16,True,True
2616,22,19,852,3.668940151690947e-16,True,True
2616,23,19,851,1.5265566588595902e-16,True,True
2616,24,19,831,1.1449174941446927e-16,True,True
2616,25,19,828,2.0296264668928643e-16,True,True
2616,26,19,865,1.5092094240998222e-16,True,True
2639,6,19,826,4.874572967494828e-16,True,True
2639,8,19,884,2.3592239273284576e-16,True,True
2639,9,19,826,1.8561541192951836e-16,True,True
2639,10,19,826,2.203098814490545e-16,True,True
2639,11,19,826,2.983724378680108e-16,True,True
2639,12,19,826,2.237793284010081e-16,True,True
2639,13,19,826,2.480654570646834e-16,True,True
2639,14,19,826,1.3704315460216776e-16,True,True
2639,15,19,829,7.632783294297951e-16,True,True
2639,16,19,878,6.453171330633722e-16,True,True
2639,17,19,842,2.3418766925686896e-16,True,True
2639,18,19,847,2.949029909160572e-16,True,True
2639,19,19,857,2.417228743556432e-16,True,True
2639,20,19,843,8.161873954470877e-16,True,True
2639,21,19,826,1.8041124150158794e-16,True,True
2639,22,19,852,3.668940151690947e-16,True,True
2639,23,19,851,1.5265566588595902e-16,True,True
2639,24,19,831,1.1449174941446927e-16,True,True
2639,25,19,828,2.0296264668928643e-16,True,True
2639,26,19,865,1.5092094240998222e-16,True,True
2658,6,19,826,4.874572967494828e-16,True,True
2658,8,19,884,2.3592239273284576e-16,True,True
2658,9,19,826,1.8561541192951836e-16,True,True
2658,10,19,826,2.203098814490545e-16,True,True
2658,11,19,826,2.983724378680108e-16,True,True
2658,12,19,826,2.237793284010081e-16,True,True
2658,13,19,826,2.480654570646834e-16,True,True
2658,14,19,826,1.3704315460216776e-16,True,True
2658,15,19,829,7.632783294297951e-16,True,True
2658,16,19,878,6.453171330633722e-16,True,True
2658,17,19,842,2.3418766925686896e-16,True,True
2658,18,19,847,2.949029909160572e-16,True,True
2658,19,19,857,2.417228743556432e-16,True,True
2658,20,19,843,8.161873954470877e-16,True,True
2658,21,19,826,1.8041124150158794e-16,True,True
2658,22,19,852,3.668940151690947e-16,True,True
2658,23,19,851,1.5265566588595902e-16,True,True
2658,24,19,831,1.1449174941446927e-16,True,True
2658,25,19,828,2.0296264668928643e-16,True,True
2658,26,19,865,1.5092094240998222e-16,True,True
2678,6,19,826,4.874572967494828e-16,True,True
2678,8,19,884,2.3592239273284576e-16,True,True
2678,9,19,826,1.8561541192951836e-16,True,True
2678,10,19,826,2.203098814490545e-16,True,True
2678,11,19,826,2.983724378680108e-16,True,True
2678,12,19,826,2.237793284010081e-16,True,True
2678,13,19,826,2.480654570646834e-16,True,True
2678,14,19,826,1.3704315460216776e-16,True,True
2678,15,19,829,7.632783294297951e-16,True,True
2678,16,19,878,6.453171330633722e-16,True,True
2678,17,19,842,2.3418766925686896e-16,True,True
2678,18,19,847,2.949029909160572e-16,True,True
2678,19,19,857,2.417228743556432e-16,True,True
2678,20,19,843,8.161873954470877e-16,True,True
2678,21,19,826,1.8041124150158794e-16,True,True
2678,22,19,852,3.668940151690947e-16,True,True
2678,23,19,851,1.5265566588595902e-16,True,True
2678,24,19,831,1.1449174941446927e-16,True,True
2678,25,19,828,2.0296264668928643e-16,True,True
2678,26,19,865,1.5092094240998222e-16,True,True
2698,6,19,826,4.874572967494828e-16,True,True
2698,8,19,884,2.3592239273284576e-16,True,True
2698,9,19,826,1.8561541192951836e-16,True,True
2698,10,19,826,2.203098814490545e-16,True,True
2698,11,19,826,2.983724378680108e-16,True,True
2698,12,19,826,2.237793284010081e-16,True,True
2698,13,19,826,2.480654570646834e-16,True,True
2698,14,19,826,1.3704315460216776e-16,True,True
2698,15,19,829,7.632783294297951e-16,True,True
2698,16,19,878,6.453171330633722e-16,True,True
2698,17,19,842,2.3418766925686896e-16,True,True
2698,18,19,847,2.949029909160572e-16,True,True
2698,19,19,857,2.417228743556432e-16,True,True
2698,20,19,843,8.161873954470877e-16,True,True
2698,21,19,826,1.8041124150158794e-16,True,True
2698,22,19,852,3.668940151690947e-16,True,True
2698,23,19,851,1.5265566588595902e-16,True,True
2698,24,19,831,1.1449174941446927e-16,True,True
2698,25,19,828,2.0296264668928643e-16,True,True
2698,26,19,865,1.5092094240998222e-16,True,True
2719,6,19,826,4.874572967494828e-16,True,True
2719,8,19,884,2.3592239273284576e-16,True,True
2719,9,19,826,1.8561541192951836e-16,True,True
2719,10,19,826,2.203098814490545e-16,True,True
2719,11,19,826,2.983724378680108e-16,True,True
2719,12,19,826,2.237793284010081e-16,True,True
2719,13,19,826,2.480654570646834e-16,True,True
2719,14,19,826,1.3704315460216776e-16,True,True
2719,15,19,829,7.632783294297951e-16,True,True
2719,16,19,878,6.453171330633722e-16,True,True
2719,17,19,842,2.3418766925686896e-16,True,True
2719,18,19,847,2.949029909160572e-16,True,True
2719,19,19,857,2.417228743556432e-16,True,True
2719,20,19,843,8.161873954470877e-16,True,True
2719,21,19,826,1.8041124150158794e-16,True,True
2719,22,19,852,3.668940151690947e-16,True,True
2719,23,19,851,1.5265566588595902e-16,True,True
2719,24,19,831,1.1449174941446927e-16,True,True
2719,25,19,828,2.0296264668928643e-16,True,True
2719,26,19,865,1.5092094240998222e-16,True,True
2742,6,19,826,4.874572967494828e-16,True,True
2742,8,19,884,2.3592239273284576e-16,True,True
2742,9,19,826,1.8561541192951836e-16,True,True
2742,10,19,826,2.203098814490545e-16,True,True
2742,11,19,826,2.983724378680108e-16,True,True
2742,12,19,826,2.237793284010081e-16,True,True
2742,13,19,826,2.480654570646834e-16,True,True
2742,14,19,826,1.3704315460216776e-16,True,True
2742,15,19,829,7.632783294297951e-16,True,True
2742,16,19,878,6.453171330633722e-16,True,True
2742,17,19,842,2.3418766925686896e-16,True,True
2742,18,19,847,2.949029909160572e-16,True,True
2742,19,19,857,2.417228743556432e-16,True,True
2742,20,19,843,8.161873954470877e-16,True,True
2742,21,19,826,1.8041124150158794e-16,True,True
2742,22,19,852,3.668940151690947e-16,True,True
2742,23,19,851,1.5265566588595902e-16,True,True
2742,24,19,831,1.1449174941446927e-16,True,True
2742,25,19,828,2.0296264668928643e-16,True,True
2742,26,19,865,1.5092094240998222e-16,True,True
2762,6,19,826,4.874572967494828e-16,True,True
2762,8,19,884,2.3592239273284576e-16,True,True
2762,9,19,826,1.8561541192951836e-16,True,True
2762,10,19,826,2.203098814490545e-16,True,True
2762,11,19,826,2.983724378680108e-16,True,True
2762,12,19,826,2.237793284010081e-16,True,True
2762,13,19,826,2.480654570646834e-16,True,True
2762,14,19,826,1.3704315460216776e-16,True,True
2762,15,19,829,7.632783294297951e-16,True,True
2762,16,19,878,6.453171330633722e-16,True,True
2762,17,19,842,2.3418766925686896e-16,True,True
2762,18,19,847,2.949029909160572e-16,True,True
2762,19,19,857,2.417228743556432e-16,True,True
2762,20,19,843,8.161873954470877e-16,True,True
2762,21,19,826,1.8041124150158794e-16,True,True
2762,22,19,852,3.668940151690947e-16,True,True
2762,23,19,851,1.5265566588595902e-16,True,True
2762,24,19,831,1.1449174941446927e-16,True,True
2762,25,19,828,2.0296264668928643e-16,True,True
2762,26,19,865,1.5092094240998222e-16,True,True
2779,6,19,826,4.874572967494828e-16,True,True
2779,8,19,884,2.3592239273284576e-16,True,True
2779,9,19,826,1.8561541192951836e-16,True,True
2779,10,19,826,2.203098814490545e-16,True,True
2779,11,19,826,2.983724378680108e-16,True,True
2779,12,19,826,2.237793284010081e-16,True,True
2779,13,19,826,2.480654570646834e-16,True,True
2779,14,19,826,1.3704315460216776e-16,True,True
2779,15,19,829,7.632783294297951e-16,True,True
2779,16,19,878,6.453171330633722e-16,True,True
2779,17,19,842,2.3418766925686896e-16,True,True
2779,18,19,847,2.949029909160572e-16,True,True
2779,19,19,857,2.417228743556432e-16,True,True
2779,20,19,843,8.161873954470877e-16,True,True
2779,21,19,826,1.8041124150158794e-16,True,True
2779,22,19,852,3.668940151690947e-16,True,True
2779,23,19,851,1.5265566588595902e-16,True,True
2779,24,19,831,1.1449174941446927e-16,True,True
2779,25,19,828,2.0296264668928643e-16,True,True
2779,26,19,865,1.5092094240998222e-16,True,True
2801,6,19,826,4.874572967494828e-16,True,True
2801,8,19,884,2.3592239273284576e-16,True,True
2801,9,19,826,1.8561541192951836e-16,True,True
2801,10,19,826,2.203098814490545e-16,True,True
2801,11,19,826,2.983724378680108e-16,True,True
2801,12,19,826,2.237793284010081e-16,True,True
2801,13,19,826,2.480654570646834e-16,True,True
2801,14,19,826,1.3704315460216776e-16,True,True
2801,15,19,829,7.632783294297951e-16,True,True
2801,16,19,878,6.453171330633722e-16,True,True
2801,17,19,842,2.3418766925686896e-16,True,True
2801,18,19,847,2.949029909160572e-16,True,True
2801,19,19,857,2.417228743556432e-16,True,True
2801,20,19,843,8.161873954470877e-16,True,True
2801,21,19,826,1.8041124150158794e-16,True,True
2801,22,19,852,3.668940151690947e-16,True,True
2801,23,19,851,1.5265566588595902e-16,True,True
2801,24,19,831,1.1449174941446927e-16,True,True
2801,25,19,828,2.0296264668928643e-16,True,True
2801,26,19,865,1.5092094240998222e-16,True,True
2822,6,19,826,4.874572967494828e-16,True,True
2822,8,19,884,2.3592239273284576e-16,True,True
2822,9,19,826,1.8561541192951836e-16,True,True
2822,10,19,826,2.203098814490545e-16,True,True
2822,11,19,826,2.983724378680108e-16,True,True
2822,12,19,826,2.237793284010081e-16,True,True
2822,13,19,826,2.480654570646834e-16,True,True
2822,14,19,826,1.3704315460216776e-16,True,True
2822,15,19,829,7.632783294297951e-16,True,True
2822,16,19,878,6.453171330633722e-16,True,True
2822,17,19,842,2.3418766925686896e-16,True,True
2822,18,19,847,2.949029909160572e-16,True,True
2822,19,19,857,2.417228743556432e-16,True,True
2822,20,19,843,8.161873954470877e-16,True,True
2822,21,19,826,1.8041124150158794e-16,True,True
2822,22,19,852,3.668940151690947e-16,True,True
2822,23,19,851,1.5265566588595902e-16,True,True
2822,24,19,831,1.1449174941446927e-16,True,True
2822,25,19,828,2.0296264668928643e-16,True,True
2822,26,19,865,1.5092094240998222e-16,True,True
2844,6,19,826,4.874572967494828e-16,True,True
2844,8,19,884,2.3592239273284576e-16,True,True
2844,9,19,826,1.8561541192951836e-16,True,True
2844,10,19,826,2.203098814490545e-16,True,True
2844,11,19,826,2.983724378680108e-16,True,True
2844,12,19,826,2.237793284010081e-16,True,True
2844,13,19,826,2.480654570646834e-16,True,True
2844,14,19,826,1.3704315460216776e-16,True,True
2844,15,19,829,7.632783294297951e-16,True,True
2844,16,19,878,6.453171330633722e-16,True,True
2844,17,19,842,2.3418766925686896e-16,True,True
2844,18,19,847,2.949029909160572e-16,True,True
2844,19,19,857,2.417228743556432e-16,True,True
2844,20,19,843,8.161873954470877e-16,True,True
2844,21,19,826,1.8041124150158794e-16,True,True
2844,22,19,852,3.668940151690947e-16,True,True
2844,23,19,851,1.5265566588595902e-16,True,True
2844,24,19,831,1.1449174941446927e-16,True,True
2844,25,19,828,2.0296264668928643e-16,True,True
2844,26,19,865,1.5092094240998222e-16,True,True
2859,6,19,826,4.874572967494828e-16,True,True
2859,8,19,884,2.3592239273284576e-16,True,True
2859,9,19,826,1.8561541192951836e-16,True,True
2859,10,19,826,2.203098814490545e-16,True,True
2859,11,19,826,2.983724378680108e-16,True,True
2859,12,19,826,2.237793284010081e-16,True,True
2859,13,19,826,2.480654570646834e-16,True,True
2859,14,19,826,1.3704315460216776e-16,True,True
2859,15,19,829,7.632783294297951e-16,True,True
2859,16,19,878,6.453171330633722e-16,True,True
2859,17,19,842,2.3418766925686896e-16,True,True
2859,18,19,847,2.949029909160572e-16,True,True
2859,19,19,857,2.417228743556432e-16,True,True
2859,20,19,843,8.161873954470877e-16,True,True
2859,21,19,826,1.8041124150158794e-16,True,True
2859,22,19,852,3.668940151690947e-16,True,True
2859,23,19,851,1.5265566588595902e-16,True,True
2859,24,19,831,1.1449174941446927e-16,True,True
2859,25,19,828,2.0296264668928643e-16,True,True
2859,26,19,865,1.5092094240998222e-16,True,True
2880,6,19,826,4.874572967494828e-16,True,True
2880,8,19,884,2.3592239273284576e-16,True,True
2880,9,19,826,1.8561541192951836e-16,True,True
2880,10,19,826,2.203098814490545e-16,True,True
2880,11,19,826,2.983724378680108e-16,True,True
2880,12,19,826,2.237793284010081e-16,True,True
2880,13,19,826,2.480654570646834e-16,True,True
2880,14,19,826,1.3704315460216776e-16,True,True
2880,15,19,829,7.632783294297951e-16,True,True
2880,16,19,878,6.453171330633722e-16,True,True
2880,17,19,842,2.3418766925686896e-16,True,True
2880,18,19,847,2.949029909160572e-16,True,True
2880,19,19,857,2.417228743556432e-16,True,True
2880,20,19,843,8.161873954470877e-16,True,True
2880,21,19,826,1.8041124150158794e-16,True,True
2880,22,19,852,3.668940151690947e-16,True,True
2880,23,19,851,1.5265566588595902e-16,True,True
2880,24,19,831,1.1449174941446927e-16,True,True
2880,25,19,828,2.0296264668928643e-16,True,True
2880,26,19,865,1.5092094240998222e-16,True,True
2900,6,19,826,4.874572967494828e-16,True,True
2900,8,19,884,2.3592239273284576e-16,True,True
2900,9,19,826,1.8561541192951836e-16,True,True
2900,10,19,826,2.203098814490545e-16,True,True
2900,11,19,826,2.983724378680108e-16,True,True
2900,12,19,826,2.237793284010081e-16,True,True
2900,13,19,826,2.480654570646834e-16,True,True
2900,14,19,826,1.3704315460216776e-16,True,True
2900,15,19,829,7.632783294297951e-16,True,True
2900,16,19,878,6.453171330633722e-16,True,True
2900,17,19,842,2.3418766925686896e-16,True,True
2900,18,19,847,2.949029909160572e-16,True,True
2900,19,19,857,2.417228743556432e-16,True,True
2900,20,19,843,8.161873954470877e-16,True,True
2900,21,19,826,1.8041124150158794e-16,True,True
2900,22,19,852,3.668940151690947e-16,True,True
2900,23,19,851,1.5265566588595902e-16,True,True
2900,24,19,831,1.1449174941446927e-16,True,True
2900,25,19,828,2.0296264668928643e-16,True,True
2900,26,19,865,1.5092094240998222e-16,True,True
2920,8,19,884,5.611830444784971e-16,True,True
2920,9,19,826,2.0122792321330962e-16,True,True
2920,10,19,826,2.5110122314764283e-16,True,True
2920,11,19,826,3.382710778154774e-16,True,True
2920,12,19,826,1.496198998029996e-16,True,True
2920,13,19,826,3.2959746043559335e-16,True,True
2920,14,19,826,7.303185833862358e-16,True,True
2920,15,19,829,6.609296443471635e-16,True,True
2920,16,19,878,8.153200337090993e-17,True,True
2920,17,19,842,1.691355389077387e-16,True,True
2920,18,19,847,2.463307335887066e-16,True,True
2920,19,19,857,4.753142324176451e-16,True,True
2920,20,19,843,2.981555974335137e-16,True,True
2920,21,19,826,1.9081958235744878e-16,True,True
2920,22,19,852,9.84455572616838e-17,True,True
2920,23,19,851,1.5525775109992423e-16,True,True
2920,24,19,831,8.500145032286355e-17,True,True
2920,25,19,828,2.3765711620882257e-16,True,True
2920,26,19,865,2.0990154059319366e-16,True,True
2920,27,19,826,4.874572967494828e-16,True,True
2939,8,19,884,5.611830444784971e-16,True,True
2939,9,19,826,2.0122792321330962e-16,True,True
2939,10,19,826,2.5110122314764283e-16,True,True
2939,11,19,826,3.382710778154774e-16,True,True
2939,12,19,826,1.496198998029996e-16,True,True
2939,13,19,826,3.2959746043559335e-16,True,True
2939,14,19,826,7.303185833862358e-16,True,True
2939,15,19,829,6.609296443471635e-16,True,True
2939,16,19,878,8.153200337090993e-17,True,True
2939,17,19,842,1.691355389077387e-16,True,True
2939,18,19,847,2.463307335887066e-16,True,True
2939,19,19,857,4.753142324176451e-16,True,True
2939,20,19,843,2.981555974335137e-16,True,True
2939,21,19,826,1.9081958235744878e-16,True,True
2939,22,19,852,9.84455572616838e-17,True,True
2939,23,19,851,1.5525775109992423e-16,True,True
2939,24,19,831,8.500145032286355e-17,True,True
2939,25,19,828,2.3765711620882257e-16,True,True
2939,26,19,865,2.0990154059319366e-16,True,True
2939,27,19,826,4.874572967494828e-16,True,True
2962,9,19,856,5.143455106271233e-16,True,True
2962,10,19,856,6.852157730108388e-17,True,True
2962,11,19,856,2.3245294578089215e-16,True,True
2962,12,19,856,3.157196726277789e-16,True,True
2962,13,19,856,9.974659986866641e-17,True,True
2962,14,19,856,2.255140518769849e-16,True,True
2962,15,19,859,3.859759734048396e-16,True,True
2962,16,19,908,1.9071116214020023e-16,True,True
2962,17,19,872,1.4137996329210978e-16,True,True
2962,18,19,877,1.6653345369377348e-16,True,True
2962,19,19,887,1.7520707107365752e-16,True,True
2962,20,19,873,7.719519468096792e-17,True,True
2962,21,19,856,8.179221189230645e-16,True,True
2962,22,19,882,2.723515857283587e-16,True,True
2962,23,19,881,8.283304597789254e-16,True,True
2962,24,19,861,4.119968255444917e-16,True,True
2962,25,19,858,1.4137996329210978e-16,True,True
2962,26,19,895,1.5872719805187785e-16,True,True
2962,27,19,856,2.203098814490545e-16,True,True
2962,28,19,884,5.611830444784971e-16,True,True
2984,9,19,856,5.143455106271233e-16,True,True
2984,10,19,856,6.852157730108388e-17,True,True
2984,11,19,856,2.3245294578089215e-16,True,True
2984,12,19,856,3.157196726277789e-16,True,True
2984,13,19,856,9.974659986866641e-17,True,True
2984,14,19,856,2.255140518769849e-16,True,True
2984,15,19,859,3.859759734048396e-16,True,True
2984,16,19,908,1.9071116214020023e-16,True,True
2984,17,19,872,1.4137996329210978e-16,True,True
2984,18,19,877,1.6653345369377348e-16,True,True
2984,19,19,887,1.7520707107365752e-16,True,True
2984,20,19,873,7.719519468096792e-17,True,True
2984,21,19,856,8.179221189230645e-16,True,True
2984,22,19,882,2.723515857283587e-16,True,True
2984,23,19,881,8.283304597789254e-16,True,True
2984,24,19,861,4.119968255444917e-16,True,True
2984,25,19,858,1.4137996329210978e-16,True,True
2984,26,19,895,1.5872719805187785e-16,True,True
2984,27,19,856,2.203098814490545e-16,True,True
2984,28,19,884,5.611830444784971e-16,True,True
3003,10,19,837,2.8037468180475145e-16,True,True
3003,11,19,837,2.3505503099485736e-16,True,True
3003,12,19,837,7.121039868884793e-16,True,True
3003,13,19,837,1.5959455978986625e-16,True,True
3003,14,19,837,3.5344990823027445e-16,True,True
3003,15,19,840,2.0469737016526324e-16,True,True
3003,16,19,889,2.1510571102112408e-16,True,True
3003,17,19,853,3.1051550219984847e-16,True,True
3003,18,19,858,7.112366251504909e-17,True,True
3003,19,19,868,3.3566899260151217e-16,True,True
3003,20,19,854,6.765421556309548e-17,True,True
3003,21,19,837,2.8015784137025435e-16,True,True
3003,22,19,863,1.7954387976359953e-16,True,True
3003,23,19,862,1.196959198423997e-16,True,True
3003,24,19,842,2.489328188026718e-16,True,True
3003,25,19,839,3.9118014383277e-16,True,True
3003,26,19,876,7.294512216482474e-16,True,True
3003,27,19,837,1.448494102440634e-16,True,True
3003,28,19,865,9.896597430447684e-16,True,True
3003,29,19,856,5.143455106271233e-16,True,True
3021,11,19,783,9.974659986866641e-17,True,True
3021,12,19,783,1.2663481374630692e-16,True,True
3021,13,19,783,1.1709383462843448e-16,True,True
3021,14,19,783,1.6263032587282567e-16,True,True
3021,15,19,786,1.43982048506075e-16,True,True
3021,16,19,835,2.740863092043355e-16,True,True
3021,17,19,799,1.691355389077387e-16,True,True
3021,18,19,804,3.191891195797325e-16,True,True
3021,19,19,814,1.1687699419393738e-16,True,True
3021,20,19,800,1.2663481374630692e-16,True,True
3021,21,19,783,1.8908485888147197e-16,True,True
3021,22,19,809,1.4051260155412137e-16,True,True
3021,23,19,808,1.6653345369377348e-16,True,True
3021,24,19,788,1.457167719820518e-16,True,True
3021,25,19,785,8.690964614643804e-16,True,True
3021,26,19,822,1.5612511283791264e-16,True,True
3021,27,19,783,2.5413698923060224e-16,True,True
3021,28,19,811,2.411265631607762e-16,True,True
3021,29,19,802,3.434752482434078e-16,True,True
3021,30,19,837,2.8037468180475145e-16,True,True
3042,11,19,783,9.974659986866641e-17,True,True
3042,12,19,783,1.2663481374630692e-16,True,True
3042,13,19,783,1.1709383462843448e-16,True,True
3042,14,19,783,1.6263032587282567e-16,True,True
3042,15,19,786,1.43982048506075e-16,True,True
3042,16,19,835,2.740863092043355e-16,True,True
3042,17,19,799,1.691355389077387e-16,True,True
3042,18,19,804,3.191891195797325e-16,True,True
3042,19,19,814,1.1687699419393738e-16,True,True
3042,20,19,800,1.2663481374630692e-16,True,True
3042,21,19,783,1.8908485888147197e-16,True,True
3042,22,19,809,1.4051260155412137e-16,True,True
3042,23,19,808,1.6653345369377348e-16,True,True
3042,24,19,788,1.457167719820518e-16,True,True
3042,25,19,785,8.690964614643804e-16,True,True
3042,26,19,822,1.5612511283791264e-16,True,True
3042,27,19,783,2.5413698923060224e-16,True,True
3042,28,19,811,2.411265631607762e-16,True,True
3042,29,19,802,3.434752482434078e-16,True,True
3042,30,19,837,2.8037468180475145e-16,True,True
3064,11,19,783,9.974659986866641e-17,True,True
3064,12,19,783,1.2663481374630692e-16,True,True
3064,13,19,783,1.1709383462843448e-16,True,True
3064,14,19,783,1.6263032587282567e-16,True,True
3064,15,19,786,1.43982048506075e-16,True,True
3064,16,19,835,2.740863092043355e-16,True,True
3064,17,19,799,1.691355389077387e-16,True,True
3064,18,19,804,3.191891195797325e-16,True,True
3064,19,19,814,1.1687699419393738e-16,True,True
3064,20,19,800,1.2663481374630692e-16,True,True
3064,21,19,783,1.8908485888147197e-16,True,True
3064,22,19,809,1.4051260155412137e-16,True,True
3064,23,19,808,1.6653345369377348e-16,True,True
3064,24,19,788,1.457167719820518e-16,True,True
3064,25,19,785,8.690964614643804e-16,True,True
3064,26,19,822,1.5612511283791264e-16,True,True
3064,27,19,783,2.5413698923060224e-16,True,True
3064,28,19,811,2.411265631607762e-16,True,True
3064,29,19,802,3.434752482434078e-16,True,True
3064,30,19,837,2.8037468180475145e-16,True,True
3082,11,19,783,9.974659986866641e-17,True,True
3082,12,19,783,1.2663481374630692e-16,True,True
3082,13,19,783,1.1709383462843448e-16,True,True
3082,14,19,783,1.6263032587282567e-16,True,True
3082,15,19,786,1.43982048506075e-16,True,True
3082,16,19,835,2.740863092043355e-16,True,True
3082,17,19,799,1.691355389077387e-16,True,True
3082,18,19,804,3.191891195797325e-16,True,True
3082,19,19,814,1.1687699419393738e-16,True,True
3082,20,19,800,1.2663481374630692e-16,True,True
3082,21,19,783,1.8908485888147197e-16,True,True
3082,22,19,809,1.4051260155412137e-16,True,True
3082,23,19,808,1.6653345369377348e-16,True,True
3082,24,19,788,1.457167719820518e-16,True,True
3082,25,19,785,8.690964614643804e-16,True,True
3082,26,19,822,1.5612511283791264e-16,True,True
3082,27,19,783,2.5413698923060224e-16,True,True
3082,28,19,811,2.411265631607762e-16,True,True
3082,29,19,802,3.434752482434078e-16,True,True
3082,30,19,837,2.8037468180475145e-16,True,True
3100,11,19,783,9.974659986866641e-17,True,True
3100,12,19,783,1.2663481374630692e-16,True,True
3100,13,19,783,1.1709383462843448e-16,True,True
3100,14,19,783,1.6263032587282567e-16,True,True
3100,15,19,786,1.43982048506075e-16,True,True
3100,16,19,835,2.740863092043355e-16,True,True
3100,17,19,799,1.691355389077387e-16,True,True
3100,18,19,804,3.191891195797325e-16,True,True
3100,19,19,814,1.1687699419393738e-16,True,True
3100,20,19,800,1.2663481374630692e-16,True,True
