path,size_bytes,last_write_time_utc,sha256
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601016_SH.parquet,5000,2026-08-18T18:39:40.614255+00:00,7ad73b3694482b166cc54970343643da51a6bceadfa1738e76261351ed90c769
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601021_SH.parquet,4870,2026-08-18T18:39:43.941797+00:00,0dad4c23da13e455dd3ec3fb79a0873660d820d1e97425b65858675ff59c3621
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601066_SH.parquet,4840,2026-08-18T18:39:47.767129+00:00,b2eeb8d5398e65f73e395617a59a62044affd0611a52eb8a33802a4c500fb5fa
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601108_SH.parquet,4968,2026-08-18T18:39:51.098552+00:00,bc54b68e13dd20f5591af96861236787b2dacb513590aa4d556543ae171a404e
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601127_SH.parquet,5029,2026-08-18T18:39:54.392431+00:00,b5986d062bf3005705b866c5fb8018391b2735d6faeb6d769956f2989d5b59e0
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601155_SH.parquet,4815,2026-08-18T18:39:57.876315+00:00,f7b0fac11e8640fe78d3d35c71a542e3676a3e3522f1a8056fb6b5673fe40b20
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601162_SH.parquet,4873,2026-08-18T18:40:00.808115+00:00,c0c21ccb126d7b08c88dc32cc01bde7af9be898d2c77f82eb3b59d41dbc496d4
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601163_SH.parquet,5111,2026-08-18T18:40:04.429067+00:00,f8940d6a96ff6af8808b3c1e3747f66180e4bf1463297f2fb4f3819d22d23a77
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601198_SH.parquet,4952,2026-08-18T18:40:07.544705+00:00,818992d9bb7bb77289428664c09c7563f4d0559be014e5ddb828cd789522a2ba
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601211_SH.parquet,4956,2026-08-18T18:40:10.801575+00:00,daa520e024e4c8ae8d9fa34b0f4b7c740af45ba00bc85f9fb63e2a5cf1c09dd8
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601212_SH.parquet,4642,2026-08-18T18:40:13.812904+00:00,9fda72029b3947b1d56265fead6bb98d2cb9a3d19acf601b98a5ceb2a0813e9f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601225_SH.parquet,4984,2026-08-18T18:40:16.897238+00:00,44a7c6736a702cad5ec7f1457de098588bc14a2462ecb038731c5e0bcf05fa19
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601228_SH.parquet,4879,2026-08-18T18:40:19.907651+00:00,42cceed9965bba9c18af8498408e065d3e3b4977f6deb76e44746b21545f3df6
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601229_SH.parquet,4833,2026-08-18T18:40:39.074994+00:00,fae096d0fb17389f14b79d73d0ad038b1be95ee0b4b632356321d227cb7f32e3
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601298_SH.parquet,4655,2026-08-18T18:40:42.272521+00:00,36b3869f23d751b250d861ef612584f3636dbd00e09a6593ec0c7b084e902b44
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601319_SH.parquet,4688,2026-08-18T18:40:45.578964+00:00,730282707aff26785c543206fc68597dd6bf1c1e958c06b67478b6c035476175
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601375_SH.parquet,4796,2026-08-18T18:40:48.911694+00:00,e65fb6551c8b1a0b281a4ce9a1ed3b77c28e4aa93eadb1889d29d9a4697f887f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601577_SH.parquet,4728,2026-08-18T18:40:52.230290+00:00,729cf18aa7dcda23c3705c4fab7fc3d0d83d4a749230735635503faa1412e03a
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601611_SH.parquet,5100,2026-08-18T18:40:55.887303+00:00,b03050478d173c3f1aeb3ac3cbbec34b1c5567829b01cea700ef0bbd19afc9d7
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601658_SH.parquet,4749,2026-08-18T18:40:59.308202+00:00,1923ab324a85e6397c3a50dd9b73596f97f5446e15babf54e72d452cffc91dc7
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601696_SH.parquet,4871,2026-08-18T18:41:03.213539+00:00,3fe0466694372f79381dc48f4690c6a99ed1a4ccf3e5c7847147825330c3deba
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601698_SH.parquet,3717,2026-08-18T18:41:07.494350+00:00,c0095e16c2abd2096ad4448d082a4f82da0e62aa69a5ff9b07e636a082b2abcf
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601816_SH.parquet,4489,2026-08-18T18:41:10.557588+00:00,e1d1841835bd904888baf00cba1d23a55ce6fcbc97cc9093d451416476a81ab4
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601838_SH.parquet,4585,2026-08-18T18:41:14.053454+00:00,0cd6101525e17fe2009a4e62f173199f3378b10d9445e96becfb0da92a7231c2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601878_SH.parquet,4924,2026-08-18T18:41:17.523381+00:00,3c56c392a46b81d5fe3ecc10321697c977e5e63eb5aa9e34c3e53641038d4204
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601881_SH.parquet,4693,2026-08-18T18:41:21.418210+00:00,d902038fefef0f888822e4c8c4a51be2927db7da4b79334764a25203e111bd01
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601916_SH.parquet,4854,2026-08-18T18:41:24.945625+00:00,0d792a5ceb992175a8645415512098a1e585ccad717d8c4091deae90d7fcf70f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601966_SH.parquet,4751,2026-08-18T18:41:37.073625+00:00,79486bbd477b7d5e17d5c7a8eb8691e6ae4d3d757b5c2da5d5a00a0c486c0e1d
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601990_SH.parquet,4682,2026-08-18T18:41:40.141742+00:00,6ea1ac220ecfc8231b9760204b3855b08d8ff6d9fd04b3303b1565e7254c3d6b
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601995_SH.parquet,4856,2026-08-18T18:41:43.759473+00:00,82bbb97d425138a443e45564fe027b975e1bf35d010bcb49d6bd4ba3d679f408
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/601997_SH.parquet,4844,2026-08-18T18:41:47.486639+00:00,4ac8b37625bf1a047ea94b48801b980e4960174e0cf21f69158fe2b57e63608d
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603019_SH.parquet,4926,2026-08-18T18:41:50.886761+00:00,fb99ab4ae21d83751799fe7bb50b5533fcc08d74db158848eb87d2c688c11bbd
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603087_SH.parquet,4600,2026-08-18T18:41:55.112194+00:00,98bb245e2f2945c9f41c3ecdbe552a7713c24a1e9a94be46a5b4b629d5eb0098
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603156_SH.parquet,3717,2026-08-18T18:41:58.395157+00:00,c0095e16c2abd2096ad4448d082a4f82da0e62aa69a5ff9b07e636a082b2abcf
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603160_SH.parquet,4750,2026-08-18T18:42:01.980700+00:00,590bf1f4b1037ddf3d88df4ab28337deb6c53b5cf073f1403528dc7d97c7caa2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603233_SH.parquet,4625,2026-08-18T18:42:05.778118+00:00,95a7998b3e33d0632872ee82133fe81ede2508f7bcd9f0a9f5cb5cd6c3f54271
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603259_SH.parquet,3717,2026-08-18T18:42:09.056122+00:00,c0095e16c2abd2096ad4448d082a4f82da0e62aa69a5ff9b07e636a082b2abcf
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603260_SH.parquet,4618,2026-08-18T18:42:12.789524+00:00,a7d7b037a695b4d41b8b0c1110e07d04bd05c1b0fe8f9dac2c63d284c4025245
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603288_SH.parquet,5106,2026-08-18T18:42:16.186989+00:00,e01e73eca079aefe2b0502e65348803e8c8103032ed6773966dd4106d0251809
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603338_SH.parquet,4899,2026-08-18T18:42:19.777290+00:00,f796e4a244dd37648ca7ce9786fc1af776d8571c342d704b9a74e0e8f60a91a9
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603369_SH.parquet,4952,2026-08-18T18:42:23.286915+00:00,203dea502d9fe7d1aa5d0457c12550184e8af57af4dcaeb7ef7f734cde8761ab
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603392_SH.parquet,4599,2026-08-18T18:42:43.520364+00:00,2a4f2d143ff7f7c165149dfb85d2622dec46a3c9c6ebb367fdfc388e8d3a34b2
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603501_SH.parquet,4633,2026-08-18T18:42:46.750949+00:00,ca9a5da1660878f551d04b83cce3a6c037bb869de26d71cdd52d7a4440274142
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603517_SH.parquet,4617,2026-08-18T18:42:50.709295+00:00,5a4838c356fd773c6c4df42ebc1c2975bbb8a93978c16a86b669145b1430527f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603658_SH.parquet,4768,2026-08-18T18:42:54.036688+00:00,e23b49c41c06e8994b5d02379c2cfdbec3216a2ecac51480b89428eb7681d322
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603659_SH.parquet,4571,2026-08-18T18:42:57.626938+00:00,161d19824ec4fe5f924360b40f60ae53ecb6d7affe9097cdf4391e93269c3c17
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603806_SH.parquet,4945,2026-08-18T18:43:00.892228+00:00,23d70260f18fdb74250ef50a5834943be1d122168f7e4fd50545ea1f441f6c68
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603833_SH.parquet,4649,2026-08-18T18:43:04.507673+00:00,64d1d3ec1e6bf8d62605620776905614957f2ed10318154b1ed7469e8e811e33
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603858_SH.parquet,4692,2026-08-18T18:43:08.433174+00:00,785c7a13ad87f0244acb83a3e67c7e4dd2021ef250bc481c38ca16a2dfaf78b3
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603882_SH.parquet,4617,2026-08-18T18:43:11.718500+00:00,d82f3645a7b340f9ff9ec655112d9a33a39ddcd35424063d707188c8dec29bc1
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603885_SH.parquet,4884,2026-08-18T18:43:15.074588+00:00,54a616b2f12626c001f15c4aa8aaa8ce0483314513bc9f3799fd912d15c0686f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603899_SH.parquet,4911,2026-08-18T18:43:18.457062+00:00,3157ed34aacb1b3239f6a155bfe13d6b5742fe035de866cd1ba5f0bcfeaa7d3b
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603939_SH.parquet,4905,2026-08-18T18:43:21.703634+00:00,dd89c3c98a6f03a619e854d283b99493d342c2cac5f135cf16df658605d8b0eb
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/603986_SH.parquet,4765,2026-08-18T18:43:41.603190+00:00,dec8b156325db43929b950e9ceb63da7e0a4855bd361dc96b47309cfeaa6b7df
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/688111_SH.parquet,3717,2026-08-18T18:43:44.623324+00:00,c0095e16c2abd2096ad4448d082a4f82da0e62aa69a5ff9b07e636a082b2abcf
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/balancesheet_vip/688363_SH.parquet,4445,2026-08-18T18:43:47.531890+00:00,c2833c4441119cbf37eb3d63a4085a1202b94a61a4059a5420fc889d9e6e8dd8
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/000166_SZ.parquet,4937,2026-08-18T18:43:55.084806+00:00,e597b71deacdcc23dadcf08c8f90d71e150882a5912113a74112a08f36d90e9f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/001965_SZ.parquet,4249,2026-08-18T18:43:58.470905+00:00,4d9299d633e72ccac129acb7dc7d83f0db45fd5625c5ce4ce27ab9814d956b91
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/001979_SZ.parquet,4730,2026-08-18T18:44:01.432150+00:00,1f4f7f4ba07320da578a48c11fcd292f13ffcec5dbc09a357f0467c7744e9ee4
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002714_SZ.parquet,5011,2026-08-18T18:44:04.904883+00:00,cec4f20d1a4a88472e089eb578646834e06a6479948a77987d8678149aae4631
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002739_SZ.parquet,4856,2026-08-18T18:44:08.158543+00:00,8f2e3feab3a5688a2b62d5a3d3c05f6737bd22528c5feec913a323bdb6b19a69
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002773_SZ.parquet,4779,2026-08-18T18:44:11.763175+00:00,b9fd99120add63bafaf2cb778f14c3adb81f71e77fe38834a38409c4aeed5dae
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002797_SZ.parquet,4780,2026-08-18T18:44:15.017554+00:00,e515ed54821c09d65219a0d1bf7fd98cf4d0072360b62c8570cfa32a77cc8d3d
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002812_SZ.parquet,4638,2026-08-18T18:44:18.351175+00:00,79c38d915af21eccef8f459c3c69b8f02e167d31c1e637ddd2caf1d4fb6a6769
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002821_SZ.parquet,4597,2026-08-18T18:51:10.891850+00:00,91e0ba22f3cb9a807a33856f8d61a1106e7ba88838bd9fb6231c97dd77e7a5cf
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002831_SZ.parquet,4845,2026-08-18T18:51:18.440812+00:00,d9836ccd0c67403b8d58342bceefdd86f80312382117efad2ecb7253f23a9607
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002839_SZ.parquet,4579,2026-08-18T18:51:25.953366+00:00,e12c9fdacfc7b2993b97085e63f426036ce24f6bdcc191c3b03813b66e7d5373
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002841_SZ.parquet,4644,2026-08-18T18:51:33.336182+00:00,ce3a17a7fbefb217c92231dbfe39173086467afcca6e0dfa1befffeabd4ce3dc
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002916_SZ.parquet,4660,2026-08-18T18:51:40.802343+00:00,50a7ab923f8d0c6958d227afa2a675130e9a931a7d3bfba0ab39284fd5aba28d
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002925_SZ.parquet,4545,2026-08-18T18:51:48.242164+00:00,d86c0544fedbf33d9dac75ee55b9d359a584ec2fc05312b753f10f28da6f3bf4
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002938_SZ.parquet,4386,2026-08-18T18:51:55.776398+00:00,da0ef4523dfdbbfe3598fa786200f4dbece06d14f127a58217068158743c9331
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002939_SZ.parquet,4766,2026-08-18T18:52:03.174888+00:00,8c60895bb483457355b5f716f6aa4e96da7d208d4de374d949c0354e1e80ad41
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002945_SZ.parquet,4582,2026-08-18T18:52:10.539673+00:00,5b7383c55e7073b825cc1f0953dec097be6d543118958e7995b3d5d539246d0f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/002958_SZ.parquet,4536,2026-08-18T18:52:17.924559+00:00,a8b146dd3a94a5bd5c1717232c6f6673ec6c283eb08d6309f15bf46330eaedf7
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/003816_SZ.parquet,4652,2026-08-18T18:52:25.319265+00:00,22c477c1865d6d4f0583d198ff09523a940c39abcd60ef143dd199046baf9a9d
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300408_SZ.parquet,4895,2026-08-18T18:52:32.771103+00:00,647485d3e4a4cb413dc9f65c656c9267259bd5e2724fb2723897438b0a25817b
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300413_SZ.parquet,4899,2026-08-18T18:52:40.185123+00:00,fd6b4d29b19a7a4ca165e5b81a940096bed4642519e009b289903cf19232b2e8
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300433_SZ.parquet,4837,2026-08-18T18:52:47.579301+00:00,52df38a3e1a0ddb9ffc68541f461dbd770fb81456a5bb815baf67c29ec29a4cc
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300450_SZ.parquet,4856,2026-08-18T18:52:54.971245+00:00,ed58e722986bcf3be4b084cd04065927c774b017e8c66cd5268aaab2df93f17a
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300529_SZ.parquet,4678,2026-08-18T18:53:02.368859+00:00,767df1b85cef18c30e4251a9be62d1fc6fb19a47075fd9c78d3587b4c2d408ea
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300558_SZ.parquet,4614,2026-08-18T18:53:09.660114+00:00,32ff77a4eb8bcb596581c32e3dc3e587733f6332850bf4a9e89d1d8ea634d763
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300595_SZ.parquet,4596,2026-08-18T18:53:16.948524+00:00,e8db7fb3ae929df88eb074f6669bc8eee31f9200a8ff628a5e472d8816cdad09
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300601_SZ.parquet,4593,2026-08-18T18:53:24.217539+00:00,b9954a2dcb4e9a5d96a0480d30747b833dafdff842c782cd005aed76b7c41e1c
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300628_SZ.parquet,4631,2026-08-18T18:53:31.573995+00:00,c94d65ad8c8feefb324100cb8f79924ed8caf29bcf36b3c91d0c26890799008a
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300676_SZ.parquet,4612,2026-08-18T18:53:38.845844+00:00,c5a1ffe5461a72d0f046f09d3792d0597ca4de74c20f1e30229d03a07ff025e5
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/300677_SZ.parquet,4463,2026-08-18T18:54:18.439962+00:00,074c538e5406fa266945e4ddd92e5e79733432c4c816a435222766c6bf46d19b
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/600023_SH.parquet,4967,2026-08-18T18:54:25.730900+00:00,55897313f889eaa3da0a2c1a51347cc37e585c97422917ef8d669501b186b2d9
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/600909_SH.parquet,4782,2026-08-18T18:54:33.722164+00:00,f747839c1d1497443e39154062c772f6ebf393fb397704328e5582a1b8265cc9
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/600918_SH.parquet,4772,2026-08-18T18:54:40.989358+00:00,5144e173b2de09cdf925dbc5d0853a7d980f6e231bec44ef96bba7923bcd56a9
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/600919_SH.parquet,4686,2026-08-18T18:54:48.292410+00:00,1be7d3c44a2e51e8b74c8b54f211f9cc5b15b7771b8beb54c9bd6ee0b41c9fea
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/600926_SH.parquet,4668,2026-08-18T18:54:56.486691+00:00,467fee80ac9189a2aac26dee4f5ce87294e405b41f132019609b166346b1a259
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/600928_SH.parquet,4550,2026-08-18T18:55:03.835145+00:00,696261afd4eef9c1b951e358218a87c2f370d2a838e418a09c4af5cf5be84623
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/600958_SH.parquet,4980,2026-08-18T18:55:44.409710+00:00,9c0db2989964e859cf2ad11d85c3bd7900e4c6238057bcb0e9cba43e28f359b1
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/600968_SH.parquet,4390,2026-08-18T18:55:51.641002+00:00,70c25721d616b5984a6fb9d59985c62a178e2eba651ddc5290dbc5514fcf66f7
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/600977_SH.parquet,4581,2026-08-18T18:55:58.876897+00:00,f56de0504686f2cf7822fe656ae9a0336b8b4339afb28ff2318f1b0d26c6b432
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601016_SH.parquet,4723,2026-08-18T18:56:06.273257+00:00,61104f6af22ab263fac70c18326bb4700d46fe89fd19bf8553081592bab9928f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601021_SH.parquet,4882,2026-08-18T18:56:13.449773+00:00,d8ca084cd86ae5c39a674cb2a77f5c48db539b83eebfd13e002709f7a8357a23
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601066_SH.parquet,4711,2026-08-18T18:56:20.718869+00:00,32acc1c9dc7507cf92d83668920df842d1b539e0f64ba33873f1a91d1763cb58
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601108_SH.parquet,4930,2026-08-18T18:56:27.975874+00:00,827856323986a81447fded4fca02c3000f73b817e0a38a73992fe325e95a157f
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601127_SH.parquet,4819,2026-08-18T18:56:35.413651+00:00,740813a723609daa5d27a0947b1d179b3bd88cf847ea4bc060d139418650ba32
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601155_SH.parquet,4687,2026-08-18T18:56:42.707218+00:00,abae60c5440c4dccbceda8938b4b05b70c3bd0a60e0dc8294d9fdea148735634
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601162_SH.parquet,4784,2026-08-18T18:56:50.113969+00:00,3381720a41107052d994f310c7cb8d74dc31b340e3fc206c4f10aef1c8e78a16
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601163_SH.parquet,4976,2026-08-18T18:56:57.457962+00:00,90919c97cdda1d058651ac0ad23327b21a207fb41cf91e19dc77772054162ee4
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601198_SH.parquet,4934,2026-08-18T18:57:04.750918+00:00,8d19b69754fc93008b1246cc5af1cb7606134d6c3674d0693e66ac8ecc19cd63
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601211_SH.parquet,4931,2026-08-18T18:57:12.025248+00:00,c641edb339a2b7eb6233d83a49005e4985ce19b0a6fbcbd74cf111dbb229ef39
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601212_SH.parquet,4607,2026-08-18T18:57:19.834464+00:00,c3f631cc0194f58a092b5fa6cebbb75ec1417989637f7fb9ce5fff96530c43ed
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601225_SH.parquet,4885,2026-08-18T18:57:27.150837+00:00,6945ad0cfa7bbd48daecf5663de891f17b39ec5f1e1654ce87ab7fad6e81ea76
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601228_SH.parquet,4854,2026-08-18T18:57:34.510001+00:00,74aeda23c39df632abbfaea34e84bd95fea66c2576cabb02b4c25ee96ce5ce13
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601229_SH.parquet,4812,2026-08-18T18:57:41.935225+00:00,9e901bfc773925ccf670a75b675e9dd28d7f974cfef1a7ace263e9c1939a394a
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601298_SH.parquet,4526,2026-08-18T18:57:49.436000+00:00,98b78e36bf1b575153d5a962012517163394c140d0360c92190a44509cf576c3
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601319_SH.parquet,4553,2026-08-18T18:57:56.790240+00:00,5369fcf1215efd64d07283955f66c38d28981e0c6411ad5d73581fc36a1ba560
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601375_SH.parquet,4804,2026-08-18T18:58:04.197224+00:00,dacaca7b1c6e61dc373ce9d013c893276af34202b496697f9dfa53a508fc6421
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601577_SH.parquet,4614,2026-08-18T18:58:13.657130+00:00,d036e42619e53d1daf3acf89ebd1892b19756ab9c39ebd495e93d4db56f96641
data/raw/fundamentals/vip_checkpoints_normalized_2012_2015/single_security_history/fina_indicator_vip/601658_SH.parquet,4653,2026-08-18T18:58:21.118036+00:00,b7401c78afdbe6295c098b296e1d77dd1ccc270464851cffa41a0b4aafc09b91
