date,selected_parent,target,two_parent_target,three_parent_target,two_past_sharpe,three_past_sharpe,selection_status,selection_update_scheduled,selection_changed,selection_attempt_origin,last_successful_selection_origin,selection_window_start,selection_window_observations,two_reference_return,three_reference_return
2017-05-18,THREE_POLICY_MIN_VARIANCE,0.14494911505201472,0.36415001933526747,0.14494911505201472,0.13489207709888795,0.7965094681482753,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-05-02,2017-05-02,2016-05-04,242,-0.0006056548290386266,-0.00024113930903757463
2017-05-19,THREE_POLICY_MIN_VARIANCE,0.14494911505201472,0.36415001933526747,0.14494911505201472,0.13489207709888795,0.7965094681482753,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-05-02,2017-05-02,2016-05-04,242,0.000640141406052841,0.00025477709013332905
2017-05-22,THREE_POLICY_MIN_VARIANCE,0.14494911505201472,0.36415001933526747,0.14494911505201472,0.13489207709888795,0.7965094681482753,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-05-02,2017-05-02,2016-05-04,242,0.0003198659435914575,0.00012735609765068823
2017-05-23,THREE_POLICY_MIN_VARIANCE,0.14494911505201472,0.36415001933526747,0.14494911505201472,0.13489207709888795,0.7965094681482753,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-05-02,2017-05-02,2016-05-04,242,0.0015988183104298503,0.000636699400702101
2017-05-24,THREE_POLICY_MIN_VARIANCE,0.14494911505201472,0.36415001933526747,0.14494911505201472,0.13489207709888795,0.7965094681482753,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-05-02,2017-05-02,2016-05-04,242,0.0,0.0
2017-05-25,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.13489207709888795,0.7965094681482753,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-05-02,2017-05-02,2016-05-04,242,0.007768495364791406,0.0030966321262648755
2017-05-26,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.13489207709888795,0.7965094681482753,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-05-02,2017-05-02,2016-05-04,242,-0.0006335844703181381,-0.0005855137625631057
2017-05-31,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.13489207709888795,0.7965094681482753,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-05-02,2017-05-02,2016-05-04,242,0.00021132871803319908,0.00033073567015384775
2017-06-01,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,True,False,2017-06-01,2017-06-01,2016-06-01,242,0.0008451362705683696,0.001322505280945352
2017-06-02,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,-0.0009499754456840925,-0.0014858533921057182
2017-06-05,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,-0.0024300234905079154,-0.003802831340784074
2017-06-06,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.0028595851305062148,0.004481234692829794
2017-06-07,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.005069211058112311,0.007931098340882015
2017-06-08,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.0026268977934238436,0.004098276551517843
2017-06-09,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.002305613447335819,0.0035917633259185955
2017-06-12,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,-0.0007319167615699174,-0.001138743687704391
2017-06-13,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.0007324528560923582,0.001140041903225475
2017-06-14,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,-0.003764143345216797,-0.005856396108193995
2017-06-15,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,-0.001259455218384331,-0.0019636318419418153
2017-06-16,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,-0.0006305217230667681,-0.000983747639159649
2017-06-19,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.004206130210245407,0.006564775676970891
2017-06-20,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,-0.0011518410145289204,-0.001793539129116395
2017-06-21,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.004717510699928873,0.007350388738019742
2017-06-22,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.000417365358891697,0.0006486004225823017
2017-06-23,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.0036504233300596045,0.0056715751115812285
2017-06-26,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.004676330837175335,0.007250901113171837
2017-06-27,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.00020686953570780986,0.000319942400985207
2017-06-28,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,-0.002585334369423986,-0.003998000882311947
2017-06-29,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,0.002280991370479546,0.003532363167494834
2017-06-30,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.777214647211867,1.0540914726971213,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-06-01,2017-06-01,2016-06-01,242,-0.0006206728062703171,-0.0009599807722318054
2017-07-03,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,True,False,2017-07-03,2017-07-03,2016-07-05,242,-0.0016561554140159807,-0.002562408588927534
2017-07-04,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,-0.003110442777926825,-0.004816858864765683
2017-07-05,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.004888231583377367,0.0075829381643843785
2017-07-06,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,-0.00031049700067253827,-0.0004803746781613105
2017-07-07,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,-0.00020706229266909126,-0.00032040369926478185
2017-07-10,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.0004142103526836305,0.0006410127813960553
2017-07-11,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.0031052914012801303,0.004804516104238932
2017-07-12,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,-0.0022701641729862,-0.003506464942490073
2017-07-13,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.003930114667945572,0.006077933324425855
2017-07-14,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.002575479824193261,0.00397448369810105
2017-07-17,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,-0.0052404820854741185,-0.00807584941228856
2017-07-18,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.00020659174171244743,0.00031927842140433427
2017-07-19,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.007952139209645326,0.012288295836371033
2017-07-20,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.0018442756963452656,0.0028377179197753843
2017-07-21,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,-0.0019431517497069395,-0.002986892955653797
2017-07-24,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.0019469349397416291,0.002995841212668271
2017-07-25,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,-0.002965863196921381,-0.004558941879682088
2017-07-26,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,-0.0021540827539128227,-0.0033164221161354757
2017-07-27,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.0011307648225764577,0.001742953860133456
2017-07-28,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.0014375297206941084,0.002214445237022966
2017-07-31,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,1.5115507601253706,1.5246517783484042,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-07-03,2017-07-03,2016-07-05,242,0.0014354661953752679,0.002209552304446527
2017-08-01,TWO_POLICY_MIN_VARIANCE,0.36415001933526747,0.36415001933526747,0.5781087354777154,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,True,True,2017-08-01,2017-08-01,2016-08-03,242,0.0030715898267272834,0.004724316314101085
2017-08-02,TWO_POLICY_MIN_VARIANCE,0.36415001933526747,0.36415001933526747,0.5781087354777154,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-03,TWO_POLICY_MIN_VARIANCE,0.36415001933526747,0.36415001933526747,0.5781087354777154,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,-0.0038787664675659084,-0.0059559959888444425
2017-08-04,TWO_POLICY_MIN_VARIANCE,0.36415001933526747,0.36415001933526747,0.5781087354777154,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,-0.002356815979687399,-0.0036265446258615386
2017-08-07,TWO_POLICY_MIN_VARIANCE,0.36415001933526747,0.36415001933526747,0.5781087354777154,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.002362383683302438,0.0036397443210685054
2017-08-08,TWO_POLICY_MIN_VARIANCE,0.36415001933526747,0.36415001933526747,0.5781087354777154,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.00010247025998633141,0.00015767585329817813
2017-08-09,TWO_POLICY_MIN_VARIANCE,0.36415001933526747,0.36415001933526747,0.5781087354777154,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,-0.0003073792827241739,-0.0004729529866291937
2017-08-10,TWO_POLICY_MIN_VARIANCE,0.36415001933526747,0.36415001933526747,0.5781087354777154,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,-0.0008199301167958195,-0.0012618047386643294
2017-08-11,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,-0.007385426584843979,-0.011370590112464107
2017-08-14,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,-0.00017978844173038855,-0.0002779177650702458
2017-08-15,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-16,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-17,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-18,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-21,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-22,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-23,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-24,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-25,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.4331596204257006,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.0
2017-08-28,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.4331596204257006,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,0.004290063216815021
2017-08-29,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.4331596204257006,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,-0.0008939681052666515
2017-08-30,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.4331596204257006,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,-0.0004473839996598228
2017-08-31,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.4331596204257006,2.136384385829853,1.9778879051559195,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-08-01,2017-08-01,2016-08-03,242,0.0,-0.0007832724229541732
2017-09-01,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,True,True,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0005599188711209457
2017-09-04,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.001566895504776511
2017-09-05,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0015644441842166401
2017-09-06,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,-0.0013388575899299093
2017-09-07,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,-0.0018992577547274347
2017-09-08,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,-0.00044773454088187226
2017-09-11,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0006719026453452237
2017-09-12,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0011190858255152314
2017-09-13,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.00033535046170629634
2017-09-14,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,-0.0014526981710583087
2017-09-15,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0006714514953092277
2017-09-18,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0016775023767936492
2017-09-19,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,-0.0027911551252992606
2017-09-20,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0020152565839584025
2017-09-21,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.00011173352738214071
2017-09-22,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,-0.0012289314883531244
2017-09-25,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,-0.0017897361734712236
2017-09-26,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,-0.0008711695987316803
2017-09-27,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0
2017-09-28,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0
2017-09-29,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,1.3938753778592459,1.5278066853202799,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-09-01,2017-09-01,2016-09-05,242,0.0,0.0
2017-10-09,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592456,1.4717521597283876,POSITIVE_PAST_SHARPE_PARENT_SELECTED,True,False,2017-10-09,2017-10-09,2016-10-13,242,0.0,0.0
2017-10-10,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592456,1.4717521597283876,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-10-09,2017-10-09,2016-10-13,242,0.0,0.0005714787093069607
2017-10-11,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592456,1.4717521597283876,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-10-09,2017-10-09,2016-10-13,242,0.0,0.0016438876005158143
2017-10-12,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,1.3938753778592456,1.4717521597283876,POSITIVE_PAST_SHARPE_PARENT_SELECTED,False,False,2017-10-09,2017-10-09,2016-10-13,242,0.0,0.001860014958390721
