period,cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,terminal_equity,mean_exposure,trade_count,commission,slippage_cost,holding_closes,risk_days,max_accounting_error,point_met
earlier,STRESS,GAP_ABSORBED_H1_VOL10,2017,-0.0016031965999992,-0.0015900660973203,-0.001580048303986,0.0047594073515884,-0.3319842550267814,-0.0054387790245327,244,199679.3606800001,0.0069912912801187,42,286.83932000000004,527.9999999999998,25,42,2.3309354446610087e-11,False
earlier,STRESS,GAP_ABSORBED_H1_VOL10,2018,-0.0116396564576587,-0.0115920353463026,-0.0114875094397222,0.0185639139749037,-0.618808590432601,-0.0150156498155473,243,197355.16152,0.0149039840291668,41,409.59916,1115.4000000000012,25,41,2.5494273359072395e-11,False
earlier,STRESS,GAP_ABSORBED_H1_VOL10,2019,-0.0153964686638916,-0.0152712366838511,-0.0151816320074258,0.020347373265611,-0.7461224507580155,-0.0255776144952176,244,194316.58896,0.0145384151811222,21,536.5725600000001,1454.1999999999766,12,21,2.3106849766918455e-11,False
earlier,STRESS,GAP_ABSORBED_H3_FULL,2015,0.0,0.0,0.0,0.0,,0.0,244,200000.0,0.0,0,0.0,0.0,0,0,0.0,False
earlier,STRESS,GAP_ABSORBED_H3_FULL,2016,0.0,0.0,0.0,0.0,,0.0,244,200000.0,0.0,0,0.0,0.0,0,0,0.0,False
earlier,STRESS,GAP_ABSORBED_H3_FULL,2017,-0.0012147173999998,-0.0012047667001702,-0.0011813773173763,0.0069587819802186,-0.1697678301654725,-0.0052681698977763,244,199757.05652000007,0.0172516466958041,37,250.84348,483.999999999996,51,65,2.4718005420254485e-11,False
earlier,STRESS,GAP_ABSORBED_H3_FULL,2018,-0.0169341297820998,-0.0168650329871139,-0.0165107633684724,0.0315831994115553,-0.522770449989041,-0.0253112368429923,243,196374.34460000007,0.0394289788274418,39,426.31192,1212.5999999999988,53,67,3.2514435588382185e-11,False
earlier,STRESS,GAP_ABSORBED_H3_FULL,2019,-0.0173564240631464,-0.0172153899901218,-0.0166331042751737,0.0383271572591609,-0.4339769882411015,-0.0359741833775503,244,192965.9882,0.0635619099507216,27,702.3564000000001,1881.9999999999932,34,43,3.510081114654895e-11,False
earlier,STRESS,GAP_ABSORBED_H3_VOL10,2015,0.0,0.0,0.0,0.0,,0.0,244,200000.0,0.0,0,0.0,0.0,0,0,0.0,False
earlier,STRESS,GAP_ABSORBED_H3_VOL10,2016,0.0,0.0,0.0,0.0,,0.0,244,200000.0,0.0,0,0.0,0.0,0,0,0.0,False
earlier,STRESS,GAP_ABSORBED_H3_VOL10,2017,-0.0012147173999998,-0.0012047667001702,-0.0011813773173763,0.0069587819802186,-0.1697678301654725,-0.0052681698977763,244,199757.05652000007,0.0172516466958041,37,250.84348,483.999999999996,51,65,2.4718005420254485e-11,False
earlier,STRESS,GAP_ABSORBED_H3_VOL10,2018,-0.0255275589700609,-0.0254238541832533,-0.0254897856237197,0.0228948757045865,-1.113340205582045,-0.0262266036369736,243,194657.7464800001,0.0289622703836452,35,357.01004,998.9999999999987,49,63,3.1150193535722786e-11,False
earlier,STRESS,GAP_ABSORBED_H3_VOL10,2019,-0.0152670667042033,-0.0151428791413358,-0.0149561384482428,0.0246033603673547,-0.6078900696868865,-0.0283391652259102,244,191685.89368000004,0.0452666708961521,26,534.4528,1445.9999999999932,33,42,3.510081114654895e-11,False
earlier,STRESS,BUY_HOLD,2015,0.0563852335999997,0.0559103746367078,0.1499506194059214,0.4353397262480663,0.3444450629356903,-0.434883122602917,244,211277.04672,0.9913142163882508,1,79.95328,221.6000000000002,244,244,5.6388671509921544e-11,False
earlier,STRESS,BUY_HOLD,2016,-0.0967573161276349,-0.0960035788921313,-0.0806238462908702,0.200683252793763,-0.4017467584787717,-0.2302247250950215,244,190834.44672,0.9747284060099238,0,0.0,0.0,244,244,2.8194335754960772e-11,False
earlier,STRESS,BUY_HOLD,2017,0.2244049789545241,0.2223748040615067,0.2063506258821829,0.1048099307377603,1.9688079596053027,-0.0596251057484613,244,233658.64672,0.9638530223829878,0,0.0,0.0,244,244,2.7284841053187847e-11,True
earlier,STRESS,BUY_HOLD,2018,-0.2302221670592057,-0.2293928525994368,-0.2391456508892652,0.2065342769916834,-1.1578981192496922,-0.292443314766529,243,179865.24672,0.9511358932824812,0,0.0,0.0,243,243,2.592059900052845e-11,False
earlier,STRESS,BUY_HOLD,2019,0.3463167170752489,0.3430390937925356,0.3116570939473923,0.1826984311538018,1.7058553375591308,-0.1264122590004149,244,242155.58848,0.9344992372236048,1,90.05824000000001,276.9999999999941,243,244,2.5465851649641987e-11,True
main,BASE,BRIDGE_H2_P0,2020,0.1067310830000001,0.1062693095105742,0.120512746720937,0.1977779711976981,0.6093335167265566,-0.1591728808351206,243,221346.2165999999,0.5004345835203661,243,10034.183400000002,30548.90000000011,122,243,3.797140379901976e-11,False
main,BASE,BRIDGE_H2_P0,2021,-0.1332802753674893,-0.1327699389074398,-0.1273465568905032,0.1736273171040972,-0.7334477028989246,-0.199509027823155,243,191845.13189999992,0.4964405345629835,243,9978.5847,29196.00000000008,121,243,3.656452918221476e-11,False
main,BASE,BRIDGE_H2_P0,2022,-0.3219118663495264,-0.3219118663495264,-0.3725137737680436,0.177136445522869,-2.102976452239754,-0.3383580047985576,242,130087.90743999984,0.498041971649883,242,7565.124460000001,24266.900000000107,121,242,3.993250174971763e-11,False
main,BASE,BRIDGE_H2_P0,2023,-0.3255532311451268,-0.3255532311451268,-0.3850671618350952,0.1303128902927021,-2.954942991212742,-0.3821999059978669,242,87737.3688399997,0.4985404311806327,242,5398.738600000001,16265.299999999865,121,242,3.2429170460090966e-11,False
main,BASE,BRIDGE_H2_P0,2024,0.0191316523642401,0.0191316523642401,0.0374407551298233,0.1934057553730782,0.1935865613595646,-0.1421433980436826,242,89415.92967999956,0.4980886101497622,242,4283.239160000001,13042.50000000011,121,242,1.8744117369351443e-11,False
main,BASE,BRIDGE_H2_P0,2025,0.0826131823091929,0.0822595965286033,0.0875746277600651,0.1307300824393895,0.6698888742816131,-0.0844535675804652,243,96802.86417999948,0.4999935463040953,243,4410.865500000001,13786.300000000036,122,243,1.7983836642088136e-11,False
main,BASE,BRIDGE_H2_P0,2026,-0.0136515772667928,-0.0220777351357016,-0.0079981470380775,0.1697464565640334,-0.047118197339574,-0.101090826770589,149,95481.3523999993,0.493466359487935,149,2822.9117800000004,8885.70000000007,74,149,1.943334382303874e-11,False
main,BASE,BRIDGE_H2_P1,2020,0.0619394720999991,0.061676873713721,0.0832996771356533,0.2163888002098362,0.384953736306482,-0.1296460270000007,243,212387.89441999985,0.4963239519607826,242,9405.20558,28958.30000000016,121,242,3.8312464312184596e-11,False
main,BASE,BRIDGE_H2_P1,2021,-0.1878962694600828,-0.1872004123464465,-0.1914424736162999,0.1774740659067926,-1.0787067543538635,-0.2667035851282066,243,172481.00137999986,0.5006436649814644,243,9322.493039999998,27236.40000000024,122,243,3.608136012189789e-11,False
main,BASE,BRIDGE_H2_P1,2022,-0.2707718365868421,-0.2707718365868421,-0.2977328352520556,0.1891646766936092,-1.5739346291078151,-0.3286537470588534,242,125778.00385999963,0.4981202823207186,242,6634.39752,21178.599999999995,121,242,4.069988790433854e-11,False
main,BASE,BRIDGE_H2_P1,2023,-0.2213633823525369,-0.2213633823525369,-0.2419252109159715,0.1281121997183207,-1.8883854265861524,-0.2928741938421457,242,97935.35949999955,0.4984047709331576,242,5598.14436,16778.699999999975,121,242,2.5835333872237243e-11,False
main,BASE,BRIDGE_H2_P1,2024,-0.0175574994443166,-0.0175574994443166,0.0022250932003439,0.2015109824985754,0.0110420443231159,-0.1548421306497727,242,96215.85947999945,0.4940569208070446,241,4734.400019999999,14377.800000000138,120,241,1.8815171642927453e-11,False
main,BASE,BRIDGE_H2_P1,2025,0.0829417364572724,0.0825866915322642,0.0878785662283369,0.1307436576497211,0.6721440091860884,-0.0841251611090424,243,104196.16993999944,0.5001434128152411,243,4749.289540000002,14844.20000000004,122,243,2.069100446533412e-11,False
main,BASE,BRIDGE_H2_P1,2026,-0.0137005642416794,-0.0221566169637954,-0.0080681861357442,0.1698106953230399,-0.047512826682652,-0.101238911744449,149,102768.6236199995,0.4935995838135499,149,3039.0463200000004,9566.100000000077,74,149,1.7962520360015333e-11,False
main,BASE,BRIDGE_H5_P0,2020,0.1995038090000005,0.1986062054500942,0.2051685981491473,0.2183911202648671,0.9394548546677018,-0.133444618446183,243,239900.7617999998,0.7997479801460706,97,4080.1382,12533.800000000036,195,243,3.3367086871294305e-11,False
main,BASE,BRIDGE_H5_P0,2021,-0.1101252688060451,-0.1096978997197726,-0.1000245287800188,0.1797591920562544,-0.5564362391477418,-0.1992713884723594,243,213481.62591999976,0.7963700596905291,98,4429.43588,12957.29999999994,194,243,3.04964942188235e-11,False
main,BASE,BRIDGE_H5_P0,2022,-0.1995396650012552,-0.1995396650012552,-0.2041533813549345,0.1917305734335782,-1.0647930462986908,-0.2747809628449363,242,170883.57379999966,0.7983400388922571,96,3473.35212,11167.10000000004,194,242,3.8824055081931874e-11,False
main,BASE,BRIDGE_H5_P0,2023,-0.1579729292857294,-0.1579729292857294,-0.163343646229879,0.1310989090019984,-1.24595732697813,-0.242926022896229,242,143888.5950799996,0.795315050271972,97,3165.9787200000005,9369.89999999996,193,242,3.949196525354637e-11,False
main,BASE,BRIDGE_H5_P0,2024,0.0939269302927449,0.0939269302927449,0.111364711530278,0.2080985671243927,0.5351536681351047,-0.1417775506526065,242,157403.60911999963,0.7991278850622643,97,2873.0859600000003,8667.300000000081,194,242,3.986144747614162e-11,False
main,BASE,BRIDGE_H5_P0,2025,0.09256717454866,0.0921692012976327,0.0989023967592339,0.146067511578032,0.677100579661744,-0.1075236455797982,243,171974.0164799996,0.7963490797019288,97,3063.9926400000004,9441.799999999934,194,243,4.0586201066616916e-11,False
main,BASE,BRIDGE_H5_P0,2026,-0.0630252133540215,-0.1003334718428031,-0.0910956851993187,0.1712073660114869,-0.5320780718815965,-0.1174402312414319,149,161135.31739999968,0.795350047378858,60,1979.09908,6248.399999999958,119,149,2.965805379062658e-11,False
main,BASE,BRIDGE_H5_P1,2020,0.2719118177,0.2706535036021421,0.2609804284922118,0.2072934355782638,1.2589903185510112,-0.1338043643089574,243,254382.36354,0.7947214412372594,97,4280.53646,12883.600000000088,194,242,3.9392489270539954e-11,True
main,BASE,BRIDGE_H5_P1,2021,-0.1083383923967146,-0.1079175294329446,-0.0985620051501171,0.1767609460673902,-0.5576005749173821,-0.2146771217163284,243,226822.98721999975,0.7957336438208764,97,4641.97632,13548.600000000144,194,243,5.897504706808832e-11,False
main,BASE,BRIDGE_H5_P1,2022,-0.244009982931394,-0.244009982931394,-0.2606933994106881,0.1946465313479441,-1.3393169536870946,-0.298560975278562,242,171475.9139799998,0.7991189718849678,97,3656.57324,11776.599999999926,194,242,3.433342499192804e-11,False
main,BASE,BRIDGE_H5_P1,2023,-0.2072363334021628,-0.2072363334021628,-0.2232044655027026,0.1337059628793067,-1.6693680722690294,-0.2872154973621125,242,135939.87429999988,0.7993826589857262,96,3098.23968,9440.499999999884,194,242,3.8198777474462986e-11,False
main,BASE,BRIDGE_H5_P1,2024,0.11874065797926,0.11874065797926,0.1324838826719715,0.2032337576140864,0.6518793148702225,-0.1307856531620315,242,152081.46441999986,0.7905307601834555,97,2711.80988,8301.599999999891,192,241,3.426237071835203e-11,False
main,BASE,BRIDGE_H5_P1,2025,0.1849179889689555,0.1840909145474967,0.1777387626507899,0.1322215448228935,1.3442496295809063,-0.0693477706186394,243,180204.06297999987,0.7988016467914737,97,3127.40144,9988.80000000003,195,243,3.4845015761675307e-11,True
main,BASE,BRIDGE_H5_P1,2026,0.0172095309546055,0.0281008468930795,0.043883098104558,0.1802645121142827,0.2434372555632989,-0.0876915082445914,149,183305.29037999987,0.7878658470140015,61,2225.2726,6991.799999999994,118,149,4.142464149481384e-11,False
main,BASE,GAP_DIRECT_H1_FULL,2020,-0.0084167541000009,-0.0083822628275962,-0.0036325071718061,0.097921679336533,-0.0370960465181777,-0.07708616421052,243,198316.64918,0.1137142656743398,62,1478.35082,4652.800000000005,43,62,3.1079139262146776e-11,False
main,BASE,GAP_DIRECT_H1_FULL,2021,-0.1217105293973185,-0.1212413359278161,-0.1253518890867524,0.0875182996969884,-1.4322934691459257,-0.1462657974503802,243,174179.42482,0.1295458965268921,71,1518.52436,4395.599999999951,48,71,2.8393287720973603e-11,False
main,BASE,GAP_DIRECT_H1_FULL,2022,-0.0535174203820751,-0.0535174203820751,-0.0469245126878902,0.1271723112191821,-0.3689837216767695,-0.1798261879311218,242,164857.79132000008,0.1694104161802662,101,2005.8335,6129.200000000014,66,101,3.389288849575678e-11,False
main,BASE,GAP_DIRECT_H1_FULL,2023,0.0769763537312443,0.0769763537312443,0.075572174573148,0.0533611737532788,1.4162389853447417,-0.0270234369553731,242,177547.94298000002,0.0795299162364198,46,1168.74834,3289.00000000002,28,46,3.2308378195011755e-11,False
main,BASE,GAP_DIRECT_H1_FULL,2024,-0.0220785545256451,-0.0220785545256451,-0.019134974615843,0.0798293988646322,-0.2396983428159147,-0.0920007562696229,242,173627.94104000006,0.1333186211290421,70,1998.40194,5822.600000000053,42,70,4.4920511754753534e-11,False
main,BASE,GAP_DIRECT_H1_FULL,2025,0.0186734817021937,0.0185959259882179,0.023051958339221,0.0953526834355378,0.2417546891043199,-0.0813184316238862,243,176870.1792200001,0.0947376956958721,50,1483.2618200000002,4748.200000000124,29,50,3.2940761229838245e-11,False
main,BASE,GAP_DIRECT_H1_FULL,2026,-0.0924374068715334,-0.1457503828225682,-0.1519065593572116,0.1055792750282624,-1.4387914608861252,-0.1223940967482325,149,160520.75849999994,0.1680789116723694,52,1563.42072,4977.599999999993,28,52,3.2088109946926124e-11,False
main,BASE,GAP_DIRECT_H1_VOL10,2020,-0.0151052408000003,-0.0150435492471935,-0.0139861457971091,0.0484810927545711,-0.2884866037964967,-0.0390681206878189,243,196978.95184,0.0495848136857928,48,795.44816,2474.8999999999955,28,48,4.5332626541494385e-11,False
main,BASE,GAP_DIRECT_H1_VOL10,2021,-0.0728599725297431,-0.0725712907045016,-0.0742007268061647,0.0473907813371954,-1.5657206889713606,-0.0753024293278219,243,182627.0708200001,0.0778688570744687,68,1027.08102,2971.19999999996,43,68,3.9761971493135206e-11,False
main,BASE,GAP_DIRECT_H1_VOL10,2022,-0.0495255841282949,-0.0495255841282949,-0.0482084338648,0.0719379726298122,-0.6701389002561584,-0.1013329230011223,242,173582.3584600001,0.0977819849540047,92,1455.2123600000002,4483.900000000024,54,92,4.196465397399152e-11,False
main,BASE,GAP_DIRECT_H1_VOL10,2023,0.0692214566422594,0.0692214566422594,0.0678807893775214,0.0436810075030627,1.5540115317340566,-0.0207671943714592,242,185597.98216000013,0.0604030139546336,43,953.7763,2716.700000000011,25,43,3.409184046176961e-11,False
main,BASE,GAP_DIRECT_H1_VOL10,2024,-0.0144362553343396,-0.0144362553343396,-0.0133517877293865,0.048884515982221,-0.2731291792730941,-0.0499488415719558,242,182918.6423000001,0.1089149162354164,70,1696.53986,4909.800000000044,41,70,3.3494984563731116e-11,False
main,BASE,GAP_DIRECT_H1_VOL10,2025,0.0083420424556701,0.0083075708599752,0.0108899238727575,0.0718797159276172,0.1515020438272692,-0.0689863193864384,243,184444.5573800002,0.0691004791316985,48,1153.0849200000002,3730.900000000093,26,48,3.89945853385143e-11,False
main,BASE,GAP_DIRECT_H1_VOL10,2026,-0.0698735209272028,-0.1109889600330142,-0.1158260081718989,0.0598814367665126,-1.9342556629615144,-0.0827223155820743,149,171556.76674000017,0.0973137061023612,52,990.09064,3160.2000000000044,27,52,3.713296337082284e-11,False
main,BASE,GAP_DIRECT_H3_FULL,2020,-0.1314070996999993,-0.1309033816637154,-0.1303653819333998,0.1390407977927867,-0.937605249702926,-0.1817393109183301,243,173718.58006000007,0.2170422154236388,49,1033.7199400000002,3199.199999999939,64,79,3.6330050079413916e-11,False
main,BASE,GAP_DIRECT_H3_FULL,2021,-0.0922848945372618,-0.0919231383057234,-0.0905306970226757,0.1082692615737165,-0.8361625054682461,-0.1522433272831825,243,157686.9792200001,0.2436202018517322,53,1120.5008400000002,3248.999999999984,72,91,2.9082514174660897e-11,False
main,BASE,GAP_DIRECT_H3_FULL,2022,-0.1175771630080691,-0.1175771630080691,-0.1145128874912835,0.1452255279728602,-0.7885176186977518,-0.1708166623234291,242,139146.59156000006,0.2966466946339778,66,1280.28766,3936.999999999965,90,114,3.3786307085392764e-11,False
main,BASE,GAP_DIRECT_H3_FULL,2023,-0.0232003853188737,-0.0232003853188737,-0.0216633235213463,0.0603665731288581,-0.3588629004184809,-0.0610341317137655,242,135918.33702000012,0.1613309764846188,31,678.9545400000001,1964.999999999971,44,57,2.6759039428725373e-11,False
main,BASE,GAP_DIRECT_H3_FULL,2024,-0.0892681152964266,-0.0892681152964266,-0.0884735932568099,0.1001003364357846,-0.8838491098735382,-0.1634249504839949,242,123785.16324000014,0.2821267488864371,52,1205.87378,3532.4000000000183,74,96,3.9477754398831166e-11,False
main,BASE,GAP_DIRECT_H3_FULL,2025,0.0721865707174882,0.0718790777916263,0.0752091254248802,0.1069544280675204,0.7031885148074526,-0.083564988940523,243,132720.78968000016,0.2133038684810336,38,874.67356,2783.900000000097,55,72,2.8194335754960772e-11,False
main,BASE,GAP_DIRECT_H3_FULL,2026,-0.035276239474527,-0.0566607185472314,-0.0495053428949864,0.1329874000202955,-0.3722558895612016,-0.0888725514985153,149,128038.89932000008,0.3346230160857926,38,836.79036,2639.3999999999564,54,70,2.637534635141492e-11,False
main,BASE,GAP_DIRECT_H3_VOL10,2020,-0.0789856620999998,-0.0786737543156698,-0.077785769400188,0.0896651255670231,-0.8675141969443241,-0.1124117049849343,243,184202.86758000008,0.1068504217521805,41,578.9324200000001,1769.599999999943,56,71,3.5697667044587433e-11,False
main,BASE,GAP_DIRECT_H3_VOL10,2021,-0.0309675855481594,-0.030842132727888,-0.0298391653651792,0.0545714082704447,-0.5467911917776138,-0.0640401639506332,243,178498.54952000012,0.14436620905952,47,748.5180600000001,2186.399999999985,66,85,3.2429170460090966e-11,False
main,BASE,GAP_DIRECT_H3_VOL10,2022,-0.0944863286864423,-0.0944863286864423,-0.0957919610590533,0.0830200165358083,-1.1538417487273829,-0.1337365154638866,242,161632.87690000003,0.1886935108660815,66,970.97262,2969.600000000006,93,120,3.183231456205249e-11,False
main,BASE,GAP_DIRECT_H3_VOL10,2023,-0.0176225771305319,-0.0176225771305319,-0.0166251275507777,0.0481830296151138,-0.3450411417376469,-0.0458355905766047,242,158784.48906000005,0.1228877412502025,31,613.18784,1773.999999999979,44,57,2.432898327242583e-11,False
main,BASE,GAP_DIRECT_H3_VOL10,2024,-0.0706952941465108,-0.0706952941465108,-0.0711298184360205,0.0660937923128808,-1.076195145518351,-0.1144575300030217,242,147559.17289999995,0.2179246939363461,52,1067.71616,3101.600000000028,74,96,3.765165956792771e-11,False
main,BASE,GAP_DIRECT_H3_VOL10,2025,0.0488488425242459,0.0486430068355351,0.0506659928552824,0.0791688778915771,0.6399736134276182,-0.0676689051809047,243,154767.26769999997,0.1562464207260452,36,748.3052,2412.6000000000868,53,70,3.092281986027956e-11,False
main,BASE,GAP_DIRECT_H3_VOL10,2026,-0.0186190475726798,-0.0300642040225428,-0.0273830287020843,0.0793352567161603,-0.3451558592676302,-0.0419892043410527,149,151885.64858,0.2132553907031905,38,636.3191200000001,2023.1999999999584,56,74,2.7711166694643907e-11,False
main,BASE,GAP_ABSORBED_H1_FULL,2020,-0.0146548416,-0.0145949758679931,-0.0143980828101851,0.0246475582000311,-0.5841585885845233,-0.0240572127039036,243,197069.03168,0.0122102537909319,24,242.96832,737.8000000000127,13,24,2.5977442419389263e-11,False
main,BASE,GAP_ABSORBED_H1_FULL,2021,-0.0234471914770617,-0.0233518364840375,-0.023202963959425,0.0291539118308479,-0.7958782373373928,-0.0306633885014074,243,192448.31635999988,0.0411964049722459,35,439.91532,1282.2000000000312,23,35,3.1306512937590014e-11,False
main,BASE,GAP_ABSORBED_H1_FULL,2022,-0.0564200017197804,-0.0564200017197804,-0.0561942495075767,0.0614309311046475,-0.9147549694770206,-0.094961505297887,242,181590.3820199999,0.0593588507604567,53,851.03434,2530.400000000036,31,53,3.559819106158102e-11,False
main,BASE,GAP_ABSORBED_H1_FULL,2023,0.0215855618364651,0.0215855618364651,0.0215467222543292,0.0195826085923342,1.100298877584874,-0.0085204268132967,242,185510.1124399999,0.0170472417787853,18,302.76958,829.9000000000345,9,18,1.9191759292880303e-11,False
main,BASE,GAP_ABSORBED_H1_FULL,2024,0.0010984247560409,0.0010984247560409,0.0021286706930551,0.0456612658834102,0.0466187402357696,-0.0274785369221904,242,185713.88134,0.0440664520847489,31,721.9311,2099.999999999999,17,31,3.226574563086615e-11,False
main,BASE,GAP_ABSORBED_H1_FULL,2025,0.0162114657142308,0.0161442162229127,0.018933406484878,0.0753049776057639,0.2514230411699746,-0.0778049772667319,243,188724.57556,0.0495894821119616,33,833.6057800000001,2665.399999999995,18,33,3.410605131648481e-11,False
main,BASE,GAP_ABSORBED_H1_FULL,2026,-0.0811745927341062,-0.1284657419805223,-0.1359053215630989,0.055665270592876,-2.4414741923574126,-0.0907029445911131,149,173404.93500000003,0.0668366360997834,29,659.24056,2087.9999999999773,16,29,3.531397396727698e-11,False
main,BASE,GAP_ABSORBED_H1_VOL10,2020,-0.0095647060000005,-0.0095255331362088,-0.0093567103077104,0.0207274080984384,-0.4514172859082803,-0.0187501540157636,243,198087.0587999999,0.0111560559047161,23,218.2412,671.8000000000105,12,23,2.182787284255028e-11,False
main,BASE,GAP_ABSORBED_H1_VOL10,2021,-0.0187126502985871,-0.0186363655794872,-0.0186648529266758,0.0171287833851525,-1.0896776792013612,-0.0199998735101617,243,194380.32493999985,0.0246711369184846,34,342.93386000000004,976.8000000000196,21,34,4.04085653826769e-11,False
main,BASE,GAP_ABSORBED_H1_VOL10,2022,-0.0540775634737957,-0.0540775634737957,-0.0546219096506627,0.0439632473798349,-1.242444835312976,-0.0798126511958602,242,183868.71057999984,0.0410327328558465,50,674.01436,1984.6000000000397,28,50,3.0865976441418746e-11,False
main,BASE,GAP_ABSORBED_H1_VOL10,2023,0.0173705298194841,0.0173705298194841,0.0173651255638381,0.0169901762303794,1.022068595897688,-0.0084148496779001,242,187062.60749999984,0.0153828507790228,18,276.10308,759.9000000000268,9,18,2.0051516003150027e-11,False
main,BASE,GAP_ABSORBED_H1_VOL10,2024,-4.416104378352199e-05,-4.416104378352199e-05,0.00041782696235,0.0304996318238467,0.0136994100375781,-0.0208779275217347,242,187054.3466199998,0.0361837455255837,31,590.06088,1709.2000000000048,17,31,2.972910806420259e-11,False
main,BASE,GAP_ABSORBED_H1_VOL10,2025,0.0157842377541642,0.015718774190697,0.0174558438063223,0.0603339067974579,0.2893206280329556,-0.0627606772071366,243,190006.85689999975,0.0416829951243083,34,715.2897200000001,2313.000000000004,18,34,4.53610482509248e-11,False
main,BASE,GAP_ABSORBED_H1_VOL10,2026,-0.0586607648894802,-0.0935172671447722,-0.097346021153419,0.0404195529592847,-2.408389356791681,-0.0624033028778552,149,178860.90933999978,0.047071427305361,28,487.34756,1550.9999999999804,15,28,2.2069457372708712e-11,False
main,BASE,GAP_ABSORBED_H3_FULL,2020,-0.0211482740000002,-0.0210621671020491,-0.0208435582099775,0.0297490078234843,-0.7006471722906784,-0.0295889391235578,243,195770.3452,0.0331510455949494,22,219.7548,646.2000000000107,32,42,2.4101609596982598e-11,False
main,BASE,GAP_ABSORBED_H3_FULL,2021,-0.0332408113871988,-0.033106307750702,-0.0328498407192546,0.0403805032894167,-0.81350746135609,-0.0485867015001841,243,189262.78008000003,0.083416612226635,33,438.26512,1276.799999999997,45,57,3.1377567211166024e-11,False
main,BASE,GAP_ABSORBED_H3_FULL,2022,-0.0693001777446995,-0.0693001777446995,-0.068902331766719,0.0764788078488602,-0.900933653449278,-0.1196506106409812,242,176146.83578,0.1209008272066495,41,664.3443,2017.8000000000447,59,77,3.0681235330121126e-11,False
main,BASE,GAP_ABSORBED_H3_FULL,2023,0.0060006257581609,0.0060006257581609,0.0062621803491963,0.0237408081157379,0.2637728386779347,-0.0119576948183623,242,177203.82701999997,0.0429280375292805,14,244.00876000000005,667.1000000000229,21,28,2.984279490192421e-11,False
main,BASE,GAP_ABSORBED_H3_FULL,2024,-0.00914529368385,-0.00914529368385,-0.0076086022360337,0.0564051432206339,-0.1348919939139596,-0.0633253051244045,242,175583.2459799999,0.1166781717053806,29,650.18104,1897.6000000000265,42,55,2.777511554086232e-11,False
main,BASE,GAP_ABSORBED_H3_FULL,2025,0.0184607049602518,0.018384040912542,0.0218109279413364,0.0837904608382463,0.2603032340810423,-0.0815936367635704,243,178824.63648000004,0.113246463665282,26,630.7095,2048.600000000005,38,50,4.064304448547773e-11,False
main,BASE,GAP_ABSORBED_H3_FULL,2026,-0.0360975021510633,-0.0579646678916645,-0.0565406433951354,0.0796831639697134,-0.7095682522926149,-0.0681918017563743,149,172369.51378,0.1782937182121306,28,574.5227000000001,1830.0000000000225,40,52,3.4923175462608924e-11,False
main,BASE,GAP_ABSORBED_H3_VOL10,2020,-0.0155719229000005,-0.0155083404095598,-0.0153269068210633,0.0246214204804855,-0.622502947513168,-0.02566938471868,243,196885.61542,0.0297296939184268,22,201.18458,583.40000000001,32,42,2.5977442419389263e-11,False
main,BASE,GAP_ABSORBED_H3_VOL10,2021,-0.0146399489564088,-0.0145801436103668,-0.0143715863243994,0.0251341020104644,-0.5717962916843362,-0.0310330588462629,243,194003.22005999996,0.0549165486846831,29,327.99536,959.400000000002,41,53,3.2798652682686225e-11,False
main,BASE,GAP_ABSORBED_H3_VOL10,2022,-0.0732685673753446,-0.0732685673753446,-0.0744772084264187,0.0566404242028339,-1.3149126171744372,-0.0996111628714908,242,179788.88206000003,0.0893063567974462,39,524.038,1572.400000000041,57,75,2.97859514830634e-11,False
main,BASE,GAP_ABSORBED_H3_VOL10,2023,-0.0005952112209265,-0.0005952112209265,-0.0003921351219736,0.0202280583401655,-0.019385702541456,-0.0114825481087807,242,179681.86970000004,0.0376772611973797,14,218.01236,599.1000000000228,21,28,2.8364866011543196e-11,False
main,BASE,GAP_ABSORBED_H3_VOL10,2024,-0.0199795742664184,-0.0199795742664184,-0.0193985019502864,0.0396363895929126,-0.4894114259527594,-0.0524691396826876,242,176091.90244000003,0.0921870416617126,29,518.56726,1508.800000000026,42,55,4.1794123717409086e-11,False
main,BASE,GAP_ABSORBED_H3_VOL10,2025,0.0236131531455106,0.0235148460359574,0.0253235641136319,0.0639416723982213,0.3960416292511048,-0.0634448897235518,243,180249.98750000005,0.0919482884884982,26,517.81494,1688.0000000000075,38,50,2.8272495455894383e-11,False
main,BASE,GAP_ABSORBED_H3_VOL10,2026,-0.0289156096612763,-0.0465382573779654,-0.0462542762675673,0.0529340275492103,-0.8738098801298811,-0.0457003023093131,149,175037.94922000004,0.1183111479238823,28,415.63828,1287.0000000000157,40,52,2.9970692594361026e-11,False
main,BASE,BUY_HOLD,2020,0.2814884467999998,0.2801811402090982,0.2735520740886635,0.22973862748596,1.1907099693340903,-0.1605545571520216,243,256297.68936,0.9980743079350703,1,39.91064,145.2000000000055,243,243,2.6830093702301383e-11,False
main,BASE,BUY_HOLD,2021,-0.0390904811706191,-0.0389327880121986,-0.0238318817721786,0.1783005646857263,-0.133661280401354,-0.1695143605771279,243,246278.88936,0.9850610403433632,0,0.0,0.0,243,243,8.185452315956354e-11,False
