date,members,scoreable_members,coverage,saved_breadth,recomputed_breadth
2019-01-02,300,297,0.99,0.1111111111111111,0.1111111111111111
2019-01-03,300,297,0.99,0.10437710437710437,0.10437710437710437
2019-01-04,300,297,0.99,0.16498316498316498,0.16498316498316498
2019-01-07,300,297,0.99,0.30976430976430974,0.30976430976430974
2019-01-08,300,299,0.9966666666666667,0.24414715719063546,0.24414715719063546
2019-01-09,300,298,0.9933333333333333,0.37583892617449666,0.37583892617449666
2019-01-10,300,298,0.9933333333333333,0.3221476510067114,0.3221476510067114
2019-01-11,300,298,0.9933333333333333,0.3288590604026846,0.3288590604026846
2019-01-14,300,298,0.9933333333333333,0.2214765100671141,0.2214765100671141
2019-01-15,300,298,0.9933333333333333,0.41946308724832215,0.41946308724832215
2019-01-16,300,298,0.9933333333333333,0.3959731543624161,0.3959731543624161
2019-01-17,300,298,0.9933333333333333,0.4395973154362416,0.4395973154362416
2019-01-18,300,298,0.9933333333333333,0.6543624161073825,0.6543624161073825
2019-01-21,300,298,0.9933333333333333,0.7281879194630873,0.7281879194630873
2019-01-22,300,298,0.9933333333333333,0.6912751677852349,0.6912751677852349
2019-01-23,300,298,0.9933333333333333,0.6476510067114094,0.6476510067114094
2019-01-24,300,298,0.9933333333333333,0.7181208053691275,0.7181208053691275
2019-01-25,300,298,0.9933333333333333,0.7651006711409396,0.7651006711409396
2019-01-28,300,299,0.9966666666666667,0.7759197324414716,0.7759197324414716
2019-01-29,300,299,0.9966666666666667,0.7224080267558528,0.7224080267558528
2019-01-30,300,299,0.9966666666666667,0.7525083612040134,0.7525083612040134
2019-01-31,300,299,0.9966666666666667,0.6956521739130435,0.6956521739130435
2019-02-01,300,299,0.9966666666666667,0.6555183946488294,0.6555183946488294
2019-02-11,300,299,0.9966666666666667,0.6989966555183946,0.6989966555183946
2019-02-12,300,299,0.9966666666666667,0.7892976588628763,0.7892976588628763
2019-02-13,300,300,1.0,0.88,0.88
2019-02-14,300,300,1.0,0.9166666666666666,0.9166666666666666
2019-02-15,300,300,1.0,0.88,0.88
2019-02-18,300,300,1.0,0.9733333333333334,0.9733333333333334
2019-02-19,300,300,1.0,0.95,0.95
2019-02-20,300,300,1.0,0.9533333333333334,0.9533333333333334
2019-02-21,300,300,1.0,0.95,0.95
2019-02-22,300,300,1.0,0.95,0.95
2019-02-25,300,300,1.0,0.9833333333333333,0.9833333333333333
2019-02-26,300,300,1.0,0.9866666666666667,0.9866666666666667
2019-02-27,300,300,1.0,0.9733333333333334,0.9733333333333334
2019-02-28,300,300,1.0,0.9733333333333334,0.9733333333333334
2019-03-01,300,300,1.0,0.9833333333333333,0.9833333333333333
2019-03-04,300,300,1.0,0.9933333333333333,0.9933333333333333
2019-03-05,300,300,1.0,0.99,0.99
2019-03-06,300,300,1.0,0.9966666666666667,0.9966666666666667
2019-03-07,300,300,1.0,0.9933333333333333,0.9933333333333333
2019-03-08,300,300,1.0,0.9466666666666667,0.9466666666666667
2019-03-11,300,300,1.0,0.9533333333333334,0.9533333333333334
2019-03-12,300,300,1.0,0.95,0.95
2019-03-13,300,300,1.0,0.9133333333333333,0.9133333333333333
2019-03-14,300,300,1.0,0.89,0.89
2019-03-15,300,300,1.0,0.9533333333333334,0.9533333333333334
2019-03-18,300,300,1.0,0.9533333333333334,0.9533333333333334
2019-03-19,300,300,1.0,0.9633333333333334,0.9633333333333334
2019-03-20,300,300,1.0,0.9466666666666667,0.9466666666666667
2019-03-21,300,300,1.0,0.9433333333333334,0.9433333333333334
2019-03-22,300,300,1.0,0.9233333333333333,0.9233333333333333
2019-03-25,300,300,1.0,0.6066666666666667,0.6066666666666667
2019-03-26,300,300,1.0,0.5033333333333333,0.5033333333333333
2019-03-27,300,300,1.0,0.53,0.53
2019-03-28,300,300,1.0,0.5266666666666666,0.5266666666666666
2019-03-29,300,299,0.9966666666666667,0.6588628762541806,0.6588628762541806
2019-04-01,300,299,0.9966666666666667,0.7491638795986622,0.7491638795986622
2019-04-02,300,299,0.9966666666666667,0.705685618729097,0.705685618729097
2019-04-03,300,299,0.9966666666666667,0.6755852842809364,0.6755852842809364
2019-04-04,300,299,0.9966666666666667,0.6722408026755853,0.6722408026755853
2019-04-08,300,299,0.9966666666666667,0.882943143812709,0.882943143812709
2019-04-09,300,299,0.9966666666666667,0.7792642140468228,0.7792642140468228
2019-04-10,300,299,0.9966666666666667,0.6923076923076923,0.6923076923076923
2019-04-11,300,299,0.9966666666666667,0.6822742474916388,0.6822742474916388
2019-04-12,300,299,0.9966666666666667,0.7926421404682275,0.7926421404682275
2019-04-15,300,299,0.9966666666666667,0.725752508361204,0.725752508361204
2019-04-16,300,298,0.9933333333333333,0.6879194630872483,0.6879194630872483
2019-04-17,300,298,0.9933333333333333,0.6879194630872483,0.6879194630872483
2019-04-18,300,298,0.9933333333333333,0.6879194630872483,0.6879194630872483
2019-04-19,300,297,0.99,0.7037037037037037,0.7037037037037037
2019-04-22,300,297,0.99,0.5858585858585859,0.5858585858585859
2019-04-23,300,297,0.99,0.6565656565656566,0.6565656565656566
2019-04-24,300,297,0.99,0.7912457912457912,0.7912457912457912
2019-04-25,300,297,0.99,0.6262626262626263,0.6262626262626263
2019-04-26,300,297,0.99,0.5858585858585859,0.5858585858585859
2019-04-29,300,298,0.9933333333333333,0.31208053691275167,0.31208053691275167
2019-04-30,300,298,0.9933333333333333,0.24161073825503357,0.24161073825503357
2019-05-06,300,298,0.9933333333333333,0.09060402684563758,0.09060402684563758
2019-05-07,300,298,0.9933333333333333,0.09731543624161074,0.09731543624161074
2019-05-08,300,298,0.9933333333333333,0.0738255033557047,0.0738255033557047
2019-05-09,300,298,0.9933333333333333,0.05704697986577181,0.05704697986577181
2019-05-10,300,298,0.9933333333333333,0.08053691275167785,0.08053691275167785
2019-05-13,300,298,0.9933333333333333,0.05704697986577181,0.05704697986577181
2019-05-14,300,298,0.9933333333333333,0.06711409395973154,0.06711409395973154
2019-05-15,300,298,0.9933333333333333,0.1040268456375839,0.1040268456375839
2019-05-16,300,298,0.9933333333333333,0.13087248322147652,0.13087248322147652
2019-05-17,300,298,0.9933333333333333,0.07718120805369127,0.07718120805369127
2019-05-20,300,299,0.9966666666666667,0.046822742474916385,0.046822742474916385
2019-05-21,300,299,0.9966666666666667,0.07357859531772576,0.07357859531772576
2019-05-22,300,300,1.0,0.06666666666666667,0.06666666666666667
2019-05-23,300,300,1.0,0.06666666666666667,0.06666666666666667
2019-05-24,300,300,1.0,0.06,0.06
2019-05-27,300,300,1.0,0.07333333333333333,0.07333333333333333
2019-05-28,300,300,1.0,0.13333333333333333,0.13333333333333333
2019-05-29,300,300,1.0,0.14666666666666667,0.14666666666666667
2019-05-30,300,300,1.0,0.17333333333333334,0.17333333333333334
2019-05-31,300,300,1.0,0.12333333333333334,0.12333333333333334
2019-06-03,300,300,1.0,0.4166666666666667,0.4166666666666667
2019-06-04,300,300,1.0,0.26666666666666666,0.26666666666666666
2019-06-05,300,300,1.0,0.31333333333333335,0.31333333333333335
2019-06-06,300,299,0.9966666666666667,0.35451505016722407,0.35451505016722407
2019-06-10,300,299,0.9966666666666667,0.22073578595317725,0.22073578595317725
2019-06-11,300,298,0.9933333333333333,0.5637583892617449,0.5637583892617449
2019-06-12,300,298,0.9933333333333333,0.540268456375839,0.540268456375839
2019-06-13,300,298,0.9933333333333333,0.41946308724832215,0.41946308724832215
2019-06-14,300,298,0.9933333333333333,0.2550335570469799,0.2550335570469799
2019-06-17,300,298,0.9933333333333333,0.5134228187919463,0.5134228187919463
2019-06-18,300,297,0.99,0.5723905723905723,0.5723905723905723
2019-06-19,300,297,0.99,0.5387205387205387,0.5387205387205387
2019-06-20,300,297,0.99,0.7171717171717171,0.7171717171717171
2019-06-21,300,297,0.99,0.8653198653198653,0.8653198653198653
2019-06-24,300,297,0.99,0.8888888888888888,0.8888888888888888
2019-06-25,300,297,0.99,0.7239057239057239,0.7239057239057239
2019-06-26,300,296,0.9866666666666667,0.6891891891891891,0.6891891891891891
2019-06-27,300,295,0.9833333333333333,0.7457627118644068,0.7457627118644068
2019-06-28,300,294,0.98,0.7312925170068028,0.7312925170068028
2019-07-01,300,294,0.98,0.8469387755102041,0.8469387755102041
2019-07-02,300,294,0.98,0.8979591836734694,0.8979591836734694
2019-07-03,300,294,0.98,0.9047619047619048,0.9047619047619048
2019-07-04,300,294,0.98,0.9081632653061225,0.9081632653061225
2019-07-05,300,294,0.98,0.935374149659864,0.935374149659864
2019-07-08,300,294,0.98,0.8095238095238095,0.8095238095238095
2019-07-09,300,294,0.98,0.564625850340136,0.564625850340136
2019-07-10,300,294,0.98,0.5782312925170068,0.5782312925170068
2019-07-11,300,292,0.9733333333333334,,
2019-07-12,300,291,0.97,,
2019-07-15,300,291,0.97,,
2019-07-16,300,293,0.9766666666666667,,
2019-07-17,300,293,0.9766666666666667,,
2019-07-18,300,292,0.9733333333333334,,
2019-07-19,300,291,0.97,,
2019-07-22,300,291,0.97,,
2019-07-23,300,291,0.97,,
2019-07-24,300,292,0.9733333333333334,,
2019-07-25,300,293,0.9766666666666667,,
2019-07-26,300,294,0.98,0.5068027210884354,0.5068027210884354
2019-07-29,300,294,0.98,0.32653061224489793,0.32653061224489793
2019-07-30,300,294,0.98,0.35034013605442177,0.35034013605442177
2019-07-31,300,294,0.98,0.336734693877551,0.336734693877551
2019-08-01,300,294,0.98,0.3231292517006803,0.3231292517006803
2019-08-02,300,295,0.9833333333333333,0.2440677966101695,0.2440677966101695
2019-08-05,300,294,0.98,0.2755102040816326,0.2755102040816326
2019-08-06,300,294,0.98,0.22108843537414966,0.22108843537414966
2019-08-07,300,294,0.98,0.23129251700680273,0.23129251700680273
2019-08-08,300,296,0.9866666666666667,0.28378378378378377,0.28378378378378377
2019-08-09,300,297,0.99,0.2255892255892256,0.2255892255892256
2019-08-12,300,297,0.99,0.26262626262626265,0.26262626262626265
2019-08-13,300,297,0.99,0.23232323232323232,0.23232323232323232
2019-08-14,300,297,0.99,0.2356902356902357,0.2356902356902357
2019-08-15,300,298,0.9933333333333333,0.29194630872483224,0.29194630872483224
2019-08-16,300,299,0.9966666666666667,0.2809364548494983,0.2809364548494983
2019-08-19,300,298,0.9933333333333333,0.436241610738255,0.436241610738255
2019-08-20,300,298,0.9933333333333333,0.40604026845637586,0.40604026845637586
2019-08-21,300,298,0.9933333333333333,0.32550335570469796,0.32550335570469796
2019-08-22,300,298,0.9933333333333333,0.3221476510067114,0.3221476510067114
2019-08-23,300,298,0.9933333333333333,0.33221476510067116,0.33221476510067116
2019-08-26,300,298,0.9933333333333333,0.30201342281879195,0.30201342281879195
2019-08-27,300,298,0.9933333333333333,0.34563758389261745,0.34563758389261745
2019-08-28,300,298,0.9933333333333333,0.3523489932885906,0.3523489932885906
2019-08-29,300,298,0.9933333333333333,0.35570469798657717,0.35570469798657717
2019-08-30,300,298,0.9933333333333333,0.42953020134228187,0.42953020134228187
2019-09-02,300,299,0.9966666666666667,0.6454849498327759,0.6454849498327759
2019-09-03,300,299,0.9966666666666667,0.7892976588628763,0.7892976588628763
2019-09-04,300,299,0.9966666666666667,0.8695652173913043,0.8695652173913043
2019-09-05,300,299,0.9966666666666667,0.8929765886287625,0.8929765886287625
2019-09-06,300,299,0.9966666666666667,0.9130434782608695,0.9130434782608695
2019-09-09,300,299,0.9966666666666667,0.9130434782608695,0.9130434782608695
2019-09-10,300,299,0.9966666666666667,0.9331103678929766,0.9331103678929766
2019-09-11,300,299,0.9966666666666667,0.9130434782608695,0.9130434782608695
2019-09-12,300,299,0.9966666666666667,0.9331103678929766,0.9331103678929766
2019-09-16,300,299,0.9966666666666667,0.9163879598662207,0.9163879598662207
2019-09-17,300,300,1.0,0.7333333333333333,0.7333333333333333
2019-09-18,300,300,1.0,0.7333333333333333,0.7333333333333333
2019-09-19,300,300,1.0,0.7766666666666666,0.7766666666666666
2019-09-20,300,300,1.0,0.7933333333333333,0.7933333333333333
2019-09-23,300,300,1.0,0.68,0.68
2019-09-24,300,300,1.0,0.7233333333333334,0.7233333333333334
2019-09-25,300,300,1.0,0.5766666666666667,0.5766666666666667
2019-09-26,300,300,1.0,0.51,0.51
2019-09-27,300,300,1.0,0.5366666666666666,0.5366666666666666
2019-09-30,300,300,1.0,0.5366666666666666,0.5366666666666666
2019-10-08,300,299,0.9966666666666667,0.4214046822742475,0.4214046822742475
2019-10-09,300,299,0.9966666666666667,0.39464882943143814,0.39464882943143814
2019-10-10,300,299,0.9966666666666667,0.35451505016722407,0.35451505016722407
2019-10-11,300,299,0.9966666666666667,0.34782608695652173,0.34782608695652173
2019-10-14,300,299,0.9966666666666667,0.3779264214046823,0.3779264214046823
2019-10-15,300,299,0.9966666666666667,0.30434782608695654,0.30434782608695654
2019-10-16,300,299,0.9966666666666667,0.28762541806020064,0.28762541806020064
2019-10-17,300,299,0.9966666666666667,0.3210702341137124,0.3210702341137124
2019-10-18,300,299,0.9966666666666667,0.21739130434782608,0.21739130434782608
2019-10-21,300,299,0.9966666666666667,0.2809364548494983,0.2809364548494983
2019-10-22,300,299,0.9966666666666667,0.34448160535117056,0.34448160535117056
2019-10-23,300,299,0.9966666666666667,0.31438127090301005,0.31438127090301005
2019-10-24,300,299,0.9966666666666667,0.2709030100334448,0.2709030100334448
2019-10-25,300,299,0.9966666666666667,0.2842809364548495,0.2842809364548495
2019-10-28,300,299,0.9966666666666667,0.3879598662207358,0.3879598662207358
2019-10-29,300,299,0.9966666666666667,0.32441471571906355,0.32441471571906355
2019-10-30,300,299,0.9966666666666667,0.34782608695652173,0.34782608695652173
2019-10-31,300,299,0.9966666666666667,0.39464882943143814,0.39464882943143814
2019-11-01,300,299,0.9966666666666667,0.46153846153846156,0.46153846153846156
2019-11-04,300,299,0.9966666666666667,0.5484949832775919,0.5484949832775919
2019-11-05,300,300,1.0,0.6133333333333333,0.6133333333333333
2019-11-06,300,300,1.0,0.5333333333333333,0.5333333333333333
2019-11-07,300,300,1.0,0.49666666666666665,0.49666666666666665
2019-11-08,300,300,1.0,0.43666666666666665,0.43666666666666665
2019-11-11,300,300,1.0,0.2833333333333333,0.2833333333333333
2019-11-12,300,300,1.0,0.31,0.31
2019-11-13,300,300,1.0,0.31333333333333335,0.31333333333333335
2019-11-14,300,300,1.0,0.32666666666666666,0.32666666666666666
2019-11-15,300,300,1.0,0.35,0.35
2019-11-18,300,300,1.0,0.38,0.38
2019-11-19,300,300,1.0,0.4066666666666667,0.4066666666666667
2019-11-20,300,299,0.9966666666666667,0.38127090301003347,0.38127090301003347
2019-11-21,300,299,0.9966666666666667,0.38461538461538464,0.38461538461538464
2019-11-22,300,299,0.9966666666666667,0.3277591973244147,0.3277591973244147
2019-11-25,300,299,0.9966666666666667,0.32441471571906355,0.32441471571906355
2019-11-26,300,299,0.9966666666666667,0.3879598662207358,0.3879598662207358
2019-11-27,300,299,0.9966666666666667,0.4080267558528428,0.4080267558528428
2019-11-28,300,299,0.9966666666666667,0.39464882943143814,0.39464882943143814
2019-11-29,300,299,0.9966666666666667,0.3010033444816054,0.3010033444816054
2019-12-02,300,299,0.9966666666666667,0.26755852842809363,0.26755852842809363
2019-12-03,300,299,0.9966666666666667,0.24749163879598662,0.24749163879598662
2019-12-04,300,299,0.9966666666666667,0.2608695652173913,0.2608695652173913
2019-12-05,300,299,0.9966666666666667,0.2842809364548495,0.2842809364548495
2019-12-06,300,299,0.9966666666666667,0.3210702341137124,0.3210702341137124
2019-12-09,300,299,0.9966666666666667,0.5551839464882943,0.5551839464882943
2019-12-10,300,299,0.9966666666666667,0.5551839464882943,0.5551839464882943
2019-12-11,300,299,0.9966666666666667,0.6254180602006689,0.6254180602006689
2019-12-12,300,299,0.9966666666666667,0.5752508361204013,0.5752508361204013
2019-12-13,300,299,0.9966666666666667,0.7558528428093646,0.7558528428093646
2019-12-16,300,299,0.9966666666666667,0.7424749163879598,0.7424749163879598
2019-12-17,300,299,0.9966666666666667,0.7759197324414716,0.7759197324414716
2019-12-18,300,300,1.0,0.8066666666666666,0.8066666666666666
2019-12-19,300,300,1.0,0.8166666666666667,0.8166666666666667
2019-12-20,300,300,1.0,0.8333333333333334,0.8333333333333334
2019-12-23,300,300,1.0,0.71,0.71
2019-12-24,300,300,1.0,0.73,0.73
2019-12-25,300,300,1.0,0.76,0.76
2019-12-26,300,299,0.9966666666666667,0.842809364548495,0.842809364548495
2019-12-27,300,299,0.9966666666666667,0.8494983277591973,0.8494983277591973
2019-12-30,300,299,0.9966666666666667,0.9163879598662207,0.9163879598662207
2019-12-31,300,299,0.9966666666666667,0.9163879598662207,0.9163879598662207
2020-01-02,300,299,0.9966666666666667,0.9464882943143813,0.9464882943143813
2020-01-03,300,299,0.9966666666666667,0.9063545150501672,0.9063545150501672
2020-01-06,300,299,0.9966666666666667,0.8862876254180602,0.8862876254180602
2020-01-07,300,299,0.9966666666666667,0.919732441471572,0.919732441471572
2020-01-08,300,299,0.9966666666666667,0.8929765886287625,0.8929765886287625
2020-01-09,300,299,0.9966666666666667,0.939799331103679,0.939799331103679
2020-01-10,300,299,0.9966666666666667,0.9364548494983278,0.9364548494983278
2020-01-13,300,299,0.9966666666666667,0.919732441471572,0.919732441471572
2020-01-14,300,299,0.9966666666666667,0.8795986622073578,0.8795986622073578
2020-01-15,300,299,0.9966666666666667,0.7324414715719063,0.7324414715719063
2020-01-16,300,299,0.9966666666666667,0.6989966555183946,0.6989966555183946
2020-01-17,300,299,0.9966666666666667,0.6889632107023411,0.6889632107023411
2020-01-20,300,299,0.9966666666666667,0.705685618729097,0.705685618729097
2020-01-21,300,299,0.9966666666666667,0.6956521739130435,0.6956521739130435
2020-01-22,300,299,0.9966666666666667,0.6321070234113713,0.6321070234113713
2020-01-23,300,299,0.9966666666666667,0.4280936454849498,0.4280936454849498
2020-02-03,300,300,1.0,0.18333333333333332,0.18333333333333332
2020-02-04,300,300,1.0,0.22333333333333333,0.22333333333333333
2020-02-05,300,300,1.0,0.23333333333333334,0.23333333333333334
2020-02-06,300,300,1.0,0.25333333333333335,0.25333333333333335
2020-02-07,300,300,1.0,0.22333333333333333,0.22333333333333333
2020-02-10,300,300,1.0,0.22333333333333333,0.22333333333333333
2020-02-11,300,300,1.0,0.24,0.24
2020-02-12,300,300,1.0,0.25,0.25
2020-02-13,300,300,1.0,0.26,0.26
2020-02-14,300,300,1.0,0.23666666666666666,0.23666666666666666
2020-02-17,300,300,1.0,0.27666666666666667,0.27666666666666667
2020-02-18,300,300,1.0,0.2633333333333333,0.2633333333333333
2020-02-19,300,300,1.0,0.24666666666666667,0.24666666666666667
2020-02-20,300,300,1.0,0.35333333333333333,0.35333333333333333
2020-02-21,300,300,1.0,0.42,0.42
2020-02-24,300,300,1.0,0.38333333333333336,0.38333333333333336
2020-02-25,300,300,1.0,0.36666666666666664,0.36666666666666664
2020-02-26,300,300,1.0,0.37666666666666665,0.37666666666666665
2020-02-27,300,300,1.0,0.35333333333333333,0.35333333333333333
2020-02-28,300,300,1.0,0.33,0.33
2020-03-02,300,300,1.0,0.9166666666666666,0.9166666666666666
2020-03-03,300,300,1.0,0.87,0.87
2020-03-04,300,300,1.0,0.8433333333333334,0.8433333333333334
2020-03-05,300,300,1.0,0.8666666666666667,0.8666666666666667
2020-03-06,300,300,1.0,0.8,0.8
2020-03-09,300,300,1.0,0.5733333333333334,0.5733333333333334
2020-03-10,300,300,1.0,0.6433333333333333,0.6433333333333333
2020-03-11,300,300,1.0,0.5266666666666666,0.5266666666666666
2020-03-12,300,300,1.0,0.4533333333333333,0.4533333333333333
2020-03-13,300,300,1.0,0.37333333333333335,0.37333333333333335
2020-03-16,300,300,1.0,0.14333333333333334,0.14333333333333334
2020-03-17,300,300,1.0,0.13333333333333333,0.13333333333333333
2020-03-18,300,299,0.9966666666666667,0.11371237458193979,0.11371237458193979
2020-03-19,300,299,0.9966666666666667,0.10033444816053512,0.10033444816053512
2020-03-20,300,298,0.9933333333333333,0.1040268456375839,0.1040268456375839
2020-03-23,300,298,0.9933333333333333,0.06711409395973154,0.06711409395973154
2020-03-24,300,298,0.9933333333333333,0.10738255033557047,0.10738255033557047
2020-03-25,300,298,0.9933333333333333,0.15100671140939598,0.15100671140939598
2020-03-26,300,298,0.9933333333333333,0.1174496644295302,0.1174496644295302
2020-03-27,300,298,0.9933333333333333,0.17785234899328858,0.17785234899328858
2020-03-30,300,298,0.9933333333333333,0.11073825503355705,0.11073825503355705
2020-03-31,300,298,0.9933333333333333,0.10738255033557047,0.10738255033557047
2020-04-01,300,298,0.9933333333333333,0.06040268456375839,0.06040268456375839
2020-04-02,300,298,0.9933333333333333,0.06375838926174497,0.06375838926174497
2020-04-03,300,298,0.9933333333333333,0.0738255033557047,0.0738255033557047
2020-04-07,300,298,0.9933333333333333,0.174496644295302,0.174496644295302
2020-04-08,300,298,0.9933333333333333,0.13087248322147652,0.13087248322147652
2020-04-09,300,298,0.9933333333333333,0.1644295302013423,0.1644295302013423
2020-04-10,300,298,0.9933333333333333,0.18791946308724833,0.18791946308724833
2020-04-13,300,298,0.9933333333333333,0.2181208053691275,0.2181208053691275
2020-04-14,300,298,0.9933333333333333,0.4664429530201342,0.4664429530201342
2020-04-15,300,298,0.9933333333333333,0.44966442953020136,0.44966442953020136
2020-04-16,300,298,0.9933333333333333,0.6073825503355704,0.6073825503355704
2020-04-17,300,299,0.9966666666666667,0.6956521739130435,0.6956521739130435
2020-04-20,300,299,0.9966666666666667,0.6220735785953178,0.6220735785953178
2020-04-21,300,300,1.0,0.7966666666666666,0.7966666666666666
2020-04-22,300,300,1.0,0.6633333333333333,0.6633333333333333
2020-04-23,300,300,1.0,0.5133333333333333,0.5133333333333333
2020-04-24,300,300,1.0,0.48333333333333334,0.48333333333333334
2020-04-27,300,300,1.0,0.5066666666666667,0.5066666666666667
2020-04-28,300,300,1.0,0.5133333333333333,0.5133333333333333
2020-04-29,300,300,1.0,0.5733333333333334,0.5733333333333334
2020-04-30,300,300,1.0,0.7266666666666667,0.7266666666666667
2020-05-06,300,300,1.0,0.6433333333333333,0.6433333333333333
2020-05-07,300,300,1.0,0.68,0.68
2020-05-08,300,300,1.0,0.5966666666666667,0.5966666666666667
2020-05-11,300,300,1.0,0.6066666666666667,0.6066666666666667
2020-05-12,300,300,1.0,0.5533333333333333,0.5533333333333333
2020-05-13,300,300,1.0,0.66,0.66
2020-05-14,300,300,1.0,0.5933333333333334,0.5933333333333334
2020-05-15,300,300,1.0,0.45666666666666667,0.45666666666666667
2020-05-18,300,300,1.0,0.52,0.52
2020-05-19,300,300,1.0,0.5733333333333334,0.5733333333333334
2020-05-20,300,300,1.0,0.5,0.5
2020-05-21,300,300,1.0,0.4266666666666667,0.4266666666666667
2020-05-22,300,300,1.0,0.38333333333333336,0.38333333333333336
2020-05-25,300,300,1.0,0.35333333333333333,0.35333333333333333
2020-05-26,300,300,1.0,0.4266666666666667,0.4266666666666667
2020-05-27,300,300,1.0,0.51,0.51
2020-05-28,300,300,1.0,0.5233333333333333,0.5233333333333333
2020-05-29,300,299,0.9966666666666667,0.5451505016722408,0.5451505016722408
2020-06-01,300,299,0.9966666666666667,0.6254180602006689,0.6254180602006689
2020-06-02,300,299,0.9966666666666667,0.5819397993311036,0.5819397993311036
2020-06-03,300,298,0.9933333333333333,0.5067114093959731,0.5067114093959731
2020-06-04,300,297,0.99,0.5252525252525253,0.5252525252525253
2020-06-05,300,297,0.99,0.4478114478114478,0.4478114478114478
2020-06-08,300,297,0.99,0.4882154882154882,0.4882154882154882
2020-06-09,300,297,0.99,0.5993265993265994,0.5993265993265994
2020-06-10,300,297,0.99,0.5252525252525253,0.5252525252525253
2020-06-11,300,297,0.99,0.5656565656565656,0.5656565656565656
2020-06-12,300,297,0.99,0.569023569023569,0.569023569023569
2020-06-15,300,296,0.9866666666666667,0.47635135135135137,0.47635135135135137
2020-06-16,300,296,0.9866666666666667,0.543918918918919,0.543918918918919
2020-06-17,300,296,0.9866666666666667,0.5709459459459459,0.5709459459459459
2020-06-18,300,296,0.9866666666666667,0.668918918918919,0.668918918918919
2020-06-19,300,295,0.9833333333333333,0.8338983050847457,0.8338983050847457
2020-06-22,300,295,0.9833333333333333,0.8169491525423729,0.8169491525423729
2020-06-23,300,295,0.9833333333333333,0.752542372881356,0.752542372881356
2020-06-24,300,295,0.9833333333333333,0.8271186440677966,0.8271186440677966
2020-06-29,300,295,0.9833333333333333,0.7050847457627119,0.7050847457627119
2020-06-30,300,294,0.98,0.7653061224489796,0.7653061224489796
2020-07-01,300,294,0.98,0.7551020408163265,0.7551020408163265
2020-07-02,300,294,0.98,0.8537414965986394,0.8537414965986394
2020-07-03,300,295,0.9833333333333333,0.9322033898305084,0.9322033898305084
2020-07-06,300,296,0.9866666666666667,0.9831081081081081,0.9831081081081081
2020-07-07,300,296,0.9866666666666667,0.9831081081081081,0.9831081081081081
2020-07-08,300,296,0.9866666666666667,0.9763513513513513,0.9763513513513513
2020-07-09,300,296,0.9866666666666667,0.9695945945945946,0.9695945945945946
2020-07-10,300,296,0.9866666666666667,0.9763513513513513,0.9763513513513513
2020-07-13,300,295,0.9833333333333333,0.9830508474576272,0.9830508474576272
2020-07-14,300,295,0.9833333333333333,0.9728813559322034,0.9728813559322034
2020-07-15,300,295,0.9833333333333333,0.9864406779661017,0.9864406779661017
2020-07-16,300,295,0.9833333333333333,0.9491525423728814,0.9491525423728814
2020-07-17,300,294,0.98,0.9387755102040817,0.9387755102040817
2020-07-20,300,294,0.98,0.9591836734693877,0.9591836734693877
2020-07-21,300,295,0.9833333333333333,0.9593220338983051,0.9593220338983051
2020-07-22,300,295,0.9833333333333333,0.9728813559322034,0.9728813559322034
2020-07-23,300,294,0.98,0.9489795918367347,0.9489795918367347
2020-07-24,300,293,0.9766666666666667,,
2020-07-27,300,293,0.9766666666666667,,
2020-07-28,300,294,0.98,0.8537414965986394,0.8537414965986394
2020-07-29,300,294,0.98,0.8945578231292517,0.8945578231292517
2020-07-30,300,294,0.98,0.7755102040816326,0.7755102040816326
2020-07-31,300,294,0.98,0.7006802721088435,0.7006802721088435
2020-08-03,300,294,0.98,0.54421768707483,0.54421768707483
2020-08-04,300,294,0.98,0.5272108843537415,0.5272108843537415
2020-08-05,300,294,0.98,0.445578231292517,0.445578231292517
2020-08-06,300,294,0.98,0.3673469387755102,0.3673469387755102
2020-08-07,300,295,0.9833333333333333,0.36610169491525424,0.36610169491525424
2020-08-10,300,296,0.9866666666666667,0.32094594594594594,0.32094594594594594
2020-08-11,300,296,0.9866666666666667,0.34121621621621623,0.34121621621621623
2020-08-12,300,297,0.99,0.367003367003367,0.367003367003367
2020-08-13,300,297,0.99,0.5589225589225589,0.5589225589225589
2020-08-14,300,297,0.99,0.6868686868686869,0.6868686868686869
2020-08-17,300,298,0.9933333333333333,0.610738255033557,0.610738255033557
2020-08-18,300,298,0.9933333333333333,0.6073825503355704,0.6073825503355704
2020-08-19,300,298,0.9933333333333333,0.5234899328859061,0.5234899328859061
2020-08-20,300,299,0.9966666666666667,0.46153846153846156,0.46153846153846156
2020-08-21,300,300,1.0,0.7866666666666666,0.7866666666666666
2020-08-24,300,300,1.0,0.7933333333333333,0.7933333333333333
2020-08-25,300,300,1.0,0.74,0.74
2020-08-26,300,300,1.0,0.4633333333333333,0.4633333333333333
2020-08-27,300,300,1.0,0.5433333333333333,0.5433333333333333
2020-08-28,300,300,1.0,0.6533333333333333,0.6533333333333333
2020-08-31,300,300,1.0,0.48333333333333334,0.48333333333333334
2020-09-01,300,300,1.0,0.4666666666666667,0.4666666666666667
2020-09-02,300,300,1.0,0.48333333333333334,0.48333333333333334
2020-09-03,300,300,1.0,0.44333333333333336,0.44333333333333336
2020-09-04,300,300,1.0,0.48,0.48
