date,panic_reference_return,learned_reference_return,panic_state,learned_state,virtual_loss,target,learning_status,birth_scheduled,birth_added,active_groups,updated_records,zero_weight_fallback,record_start,record_stop,panic_loss,panic_regret,panic_budget,learned_loss,learned_regret,learned_budget,cash_loss,cash_regret,cash_budget
2021-12-01,0.0,0.0026459285367979035,0.0,1.0,0.49952434003981894,0.35974738767438047,ADAPTIVE_REGRET_AVAILABLE,True,True,104,309,False,325677,325989,0.5,-0.00047565996018106294,0.32977460554369253,0.49867703573160105,0.0008473043082178888,0.35974738767438047,0.5,-0.00047565996018106294,0.31047800678192733
2022-01-04,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,105,312,False,332853,333168,0.5,0.0,0.3263466028419127,0.5,0.0,0.36624291382369295,0.5,0.0,0.30741048333439464
2022-02-07,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,106,315,False,338838,339156,0.5,0.0,0.32645047492958207,0.5,0.0,0.3657536453691487,0.5,0.0,0.30779587970126926
2022-03-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,107,318,False,343926,344247,0.5,0.0,0.3265513037186103,0.5,0.0,0.36527871175716214,0.5,0.0,0.3081699845242277
2022-04-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,108,321,False,351309,351633,0.5,0.0,0.3266492210242298,0.5,0.0,0.3648174920987487,0.5,0.0,0.30853328687702164
2022-05-05,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,109,324,False,357465,357792,0.5,0.0,0.3267443511575494,0.5,0.0,0.36436940085157843,0.5,0.0,0.30888624799087255
2022-06-01,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,110,327,False,363678,364008,0.5,-5.551115123125783e-17,0.32465022217694517,0.5,-5.551115123125783e-17,0.36828839808370584,0.5,-5.551115123125783e-17,0.3070613797393489
2022-07-01,0.0,0.0,0.0,0.0,0.5000000000000002,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,111,330,False,370608,370941,0.5,2.220446049250313e-16,0.326015727642101,0.5,2.220446049250313e-16,0.3653595665348285,0.5,2.220446049250313e-16,0.3086247058230701
2022-08-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,112,333,False,377601,377937,0.5,0.0,0.32611699066888167,0.5,0.0,0.36491637876997773,0.5,0.0,0.30896663056114104
2022-09-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,113,336,False,385329,385668,0.5,0.0,0.3280257878161016,0.5,0.0,0.36097779964791493,0.5,0.0,0.3109964125359832
2022-10-10,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,114,339,False,392448,392790,0.5,-1.1102230246251565e-16,0.3280985227520359,0.5,-1.1102230246251565e-16,0.3605989581514458,0.5,-1.1102230246251565e-16,0.3113025190965184
2022-11-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,115,342,False,397920,398265,0.5,0.0,0.32816929110985166,0.5,0.0,0.36023035961989763,0.5,0.0,0.3116003492702509
2022-12-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,116,345,False,405510,405858,0.5,0.0,0.32823817158303675,0.5,0.0,0.35987159417652687,0.5,0.0,0.31189023424043627
2023-01-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,117,348,False,413166,413517,0.5,0.0,0.32830523872173883,0.5,0.0,0.3595222735252676,0.5,0.0,0.31217248775299333
2023-02-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,118,351,False,418782,419136,0.5,0.0,0.3283705632019151,0.5,0.0,0.3591820295488609,0.5,0.0,0.31244740724922443
2023-03-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,119,354,False,425862,426219,0.5,0.0,0.3284342120737683,0.5,0.0,0.35885051301486176,0.5,0.0,0.3127152749113696
2023-04-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,120,357,False,434073,434433,0.5,0.0,0.3284962489913119,0.5,0.0,0.35852739237996156,0.5,0.0,0.3129763586287266
2023-05-04,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,121,360,False,440913,441276,0.5,0.0,0.3285567344247056,0.5,0.0,0.3582123526840152,0.5,0.0,0.3132309128912796
2023-06-01,0.0,0.0,0.0,0.0,0.5000000000000002,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,122,363,False,448173,448539,0.5,2.220446049250313e-16,0.3286157258568614,0.5,2.220446049250313e-16,0.3579050945260226,0.5,2.220446049250313e-16,0.3134791796171157
2023-07-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,123,366,False,455493,455862,0.5,0.0,0.32867327796565765,0.5,0.0,0.3576053331150684,0.5,0.0,0.3137213889192742
2023-08-01,0.0,0.0,0.0,0.0,0.5000000000000002,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,124,369,False,463242,463614,0.5,2.220446049250313e-16,0.32872944279297434,0.5,2.220446049250313e-16,0.35731279738988525,0.5,2.220446049250313e-16,0.3139577598171402
2023-09-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,125,372,False,471798,472173,0.5,0.0,0.32878426990165316,0.5,0.0,0.3570272292013352,0.5,0.0,0.31418850089701117
2023-10-09,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,126,375,False,479298,479676,0.5,0.0,0.32883780652137257,0.5,0.0,0.35674838255261176,0.5,0.0,0.3144138109260152
2023-11-01,0.0,0.0,0.0,0.0,0.4999999999999998,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,127,378,False,485724,486105,0.5,-2.220446049250313e-16,0.3288900976843419,0.5,-2.220446049250313e-16,0.35647602289247177,0.5,-2.220446049250313e-16,0.31463387942318677
2023-12-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,128,381,False,494106,494490,0.5,0.0,0.3289411863516354,0.5,0.0,0.35620992645722394,0.5,0.0,0.314848887191141
2024-01-02,0.0,0.0,0.0,0.0,0.5000000000000002,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,129,384,False,502170,502557,0.5,2.220446049250313e-16,0.32899111353090865,0.5,2.220446049250313e-16,0.3559498796576016,0.5,2.220446049250313e-16,0.31505900681148974
2024-02-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,130,387,False,510684,511074,0.5,0.0,0.3290399183861776,0.5,0.0,0.35569567850697753,0.5,0.0,0.31526440310684495
2024-03-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,131,390,False,516534,516927,0.5,0.0,0.32587308906227613,0.5,0.0,0.36183758036180347,0.5,0.0,0.31228933057592034
2024-04-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,132,393,False,524787,525183,0.5,0.0,0.325955621859567,0.5,0.0,0.36152223743783896,0.5,0.0,0.3125221407025942
2024-05-06,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,133,396,False,532707,533106,0.5,0.0,0.3260363485150169,0.5,0.0,0.36121379545589727,0.5,0.0,0.31274985602908556
2024-06-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,134,399,False,540687,541089,0.5,0.0,0.32611532767513696,0.5,0.0,0.3609120303382461,0.5,0.0,0.312972641986617
2024-07-01,0.0,0.0040144231474903425,0.0,1.0,0.4992865823993963,0.3561043855495449,ADAPTIVE_REGRET_AVAILABLE,True,True,135,402,False,548325,548730,0.5,-0.0007134176006037274,0.3284851163240606,0.49799278842625483,0.0012937939731414438,0.3561043855495449,0.5,-0.0007134176006037274,0.31541049812639405
2024-08-01,0.0,0.0,0.0,1.0,0.4999999999999997,0.3571136128818963,ADAPTIVE_REGRET_AVAILABLE,True,True,136,405,False,557640,558048,0.5,-2.7755575615628914e-16,0.3279292080347781,0.5,-2.7755575615628914e-16,0.3571136128818963,0.5,-2.7755575615628914e-16,0.3149571790833251
2024-09-02,0.0,-0.01764734828024661,0.0,1.0,0.5031317780728336,0.34991533888045717,ADAPTIVE_REGRET_AVAILABLE,True,True,137,408,False,566616,567027,0.5,0.003131778072833602,0.3315123991075672,0.5088236741401233,-0.005691896067289703,0.34991533888045717,0.5,0.003131778072833602,0.3185722620119758
2024-10-08,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,138,411,False,574425,574839,0.5,1.1102230246251565e-16,0.3188098839903634,0.5,1.1102230246251565e-16,0.37508337652490725,0.5,1.1102230246251565e-16,0.30610673948472916
2024-11-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,139,414,False,581877,582294,0.5,0.0,0.3189693917516073,0.5,0.0,0.37462484523774103,0.5,0.0,0.3064057630106515
2024-12-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,140,417,False,590634,591054,0.5,0.0,0.3191254338995258,0.5,0.0,0.3741762764259209,0.5,0.0,0.3066982896745531
2025-01-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,141,420,False,599874,600297,0.5,0.0,0.31927812216601076,0.5,0.0,0.37373734889775256,0.5,0.0,0.30698452893623657
2025-02-05,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,142,423,False,607488,607914,0.5,0.0,0.3194275635310163,0.5,0.0,0.3733077551217665,0.5,0.0,0.3072646813472175
2025-03-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,143,426,False,615156,615585,0.5,0.0,0.3195738604725278,0.5,0.0,0.3728872005081443,0.5,0.0,0.30753893901932816
2025-04-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,144,429,False,624165,624597,0.5,0.0,0.319717111200911,0.5,0.0,0.37247540273503965,0.5,0.0,0.3078074860640492
2025-05-06,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,145,432,False,633237,633672,0.5,0.0,0.32907971717400597,0.5,0.0,0.37144819390261424,0.5,0.0,0.29947208892337995
2025-06-03,0.0,0.002071026809478349,0.0,1.0,0.49961536041604776,0.37154126916550856,ADAPTIVE_REGRET_AVAILABLE,True,True,146,435,False,641502,641940,0.5,-0.00038463958395223985,0.32887528882035105,0.4989644865952608,0.0006508738207869347,0.37154126916550856,0.5,-0.00038463958395223985,0.29958344201414017
2025-07-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,147,438,False,650262,650703,0.5,0.0,0.3282229680970312,0.5,0.0,0.37253451772537854,0.5,0.0,0.29924251417759024
2025-08-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,148,441,False,660405,660849,0.5,0.0,0.32827486083561225,0.5,0.0,0.37213645286706515,0.5,0.0,0.29958868629732227
2025-09-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,149,444,False,669729,670176,0.5,0.0,0.3283257102879683,0.5,0.0,0.3717463909701429,0.5,0.0,0.29992789874188913
2025-10-09,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,150,447,False,679563,680013,0.5,0.0,0.32837554760335963,0.5,0.0,0.37136409309123963,0.5,0.0,0.300260359305401
2025-11-03,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,151,450,False,687213,687666,0.5,0.0,0.3284244027032399,0.5,0.0,0.3709893297053847,0.5,0.0,0.3005862675913752
2025-12-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,152,453,False,696273,696729,0.5,0.0,0.32847230434116265,0.5,0.0,0.3706218802464792,0.5,0.0,0.300905815412358
2026-01-05,0.0,0.019137966586715294,0.0,1.0,0.49642328525981505,0.37790049748705346,ADAPTIVE_REGRET_AVAILABLE,True,True,153,456,False,706761,707220,0.5,-0.0035767147401849497,0.324626923721046,0.49043101670664235,0.005992268553172697,0.37790049748705346,0.5,-0.0035767147401849497,0.2974725787919011
2026-02-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,154,459,False,715941,716403,0.5,0.0,0.3236678678890969,0.5,0.0,0.37954538315400915,0.5,0.0,0.296786748956894
2026-03-02,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,155,462,False,722409,722874,0.5,0.0,0.3237615096992095,0.5,0.0,0.3790976675194966,0.5,0.0,0.2971408227812938
2026-04-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,156,465,False,732639,733107,0.5,0.0,0.3238533544620365,0.5,0.0,0.37865854383941977,0.5,0.0,0.2974881016985437
2026-05-06,0.0,0.0036997872303943247,0.0,1.0,0.49929952197741156,0.3791063822556476,ADAPTIVE_REGRET_AVAILABLE,True,True,157,468,False,742467,742938,0.5,-0.0007004780225884355,0.3234954581041353,0.49815010638480284,0.0011494155926087268,0.3791063822556476,0.5,-0.0007004780225884355,0.2973981596402172
2026-06-01,0.0,0.0,0.0,0.0,0.5,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,158,471,False,750945,751419,0.5,0.0,0.32660634959738344,0.5,0.0,0.37281435837599636,0.5,0.0,0.30057929202662
2026-07-01,0.0,0.0,0.0,0.0,0.5000000000000002,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,159,474,False,760899,761376,0.5,2.220446049250313e-16,0.3237973373945705,0.5,2.220446049250313e-16,0.3781649783851069,0.5,2.220446049250313e-16,0.2980376842203226
2026-08-03,0.0,0.0,0.0,0.0,0.49999999999999983,0.0,ADAPTIVE_REGRET_AVAILABLE,True,True,160,477,False,771870,772350,0.5,-1.6653345369377348e-16,0.32740045299676757,0.5,-1.6653345369377348e-16,0.3709255327599227,0.5,-1.6653345369377348e-16,0.3016740142433089
