origin,active_groups,birth_added,snapshot_records,panic_budget,learned_budget,cash_budget,target
2016-09-21,41,False,123,0.29334825730724545,0.395135799614586,0.31151594307816866,0.0
2016-09-22,41,False,123,0.29334825730724545,0.395135799614586,0.31151594307816866,0.0
2016-09-23,41,False,123,0.29334825730724545,0.395135799614586,0.31151594307816866,0.0
2016-09-26,41,False,123,0.29334825730724545,0.395135799614586,0.31151594307816866,0.0
2016-09-27,41,False,123,0.29334825730724545,0.395135799614586,0.31151594307816866,0.0
2016-09-28,41,False,123,0.29334825730724545,0.395135799614586,0.31151594307816866,0.0
2016-09-29,41,False,123,0.29334825730724545,0.395135799614586,0.31151594307816866,0.0
2016-09-30,41,False,123,0.29334825730724545,0.395135799614586,0.31151594307816866,0.0
2016-10-10,42,True,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-11,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-12,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-13,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-14,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-17,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-18,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-19,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-20,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-21,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-24,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-25,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-26,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-27,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-28,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-10-31,42,False,126,0.29484307032414314,0.3928253593139768,0.3123315703618801,0.0
2016-11-01,43,True,129,0.2962301460251009,0.3906814419388525,0.3130884120360464,0.0
2016-11-02,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-03,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-04,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-07,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-08,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-09,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-10,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-11,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-14,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-15,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-16,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-17,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-18,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-21,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-22,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-23,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-24,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-25,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-28,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-29,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-11-30,43,False,129,0.296230146025101,0.3906814419388527,0.3130884120360464,0.0
2016-12-01,44,True,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-02,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-05,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-06,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-07,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-08,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-09,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-12,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-13,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-14,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-15,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-16,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-19,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-20,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-21,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-22,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-23,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-26,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-27,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-28,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-29,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2016-12-30,44,False,132,0.2975207268714662,0.38868667070999013,0.3137926024185436,0.0
2017-01-03,45,True,135,0.29872454369330015,0.38682600528342775,0.3144494510232717,0.0
2017-01-04,45,False,135,0.29872454369330026,0.38682600528342775,0.31444945102327176,0.0
2017-01-05,45,False,135,0.2987245436933002,0.3868260052834278,0.3144494510232718,0.0
2017-01-06,45,False,135,0.2987245436933002,0.38682600528342775,0.3144494510232717,0.0
2017-01-09,45,False,135,0.29872454369330015,0.3868260052834278,0.31444945102327176,0.0
2017-01-10,45,False,135,0.29872454369330026,0.3868260052834278,0.31444945102327176,0.0
2017-01-11,45,False,135,0.29872454369330015,0.3868260052834278,0.3144494510232717,0.0
2017-01-12,45,False,135,0.29872454369330015,0.38682600528342775,0.31444945102327165,0.0
2017-01-13,45,False,135,0.2987245436933001,0.3868260052834278,0.3144494510232717,0.0
2017-01-16,45,False,135,0.29872454369330015,0.38682600528342775,0.31444945102327165,0.0
2017-01-17,45,False,135,0.29872454369330004,0.38682600528342787,0.3144494510232717,0.0
2017-01-18,45,False,135,0.2987245436933003,0.386826005283428,0.3144494510232718,0.0
2017-01-19,45,False,135,0.2987245436933003,0.386826005283428,0.3144494510232718,0.0
2017-01-20,45,False,135,0.2987245436933003,0.386826005283428,0.3144494510232718,0.0
2017-01-23,45,False,135,0.2987245436933003,0.386826005283428,0.3144494510232718,0.0
2017-01-24,45,False,135,0.2987245436933003,0.386826005283428,0.3144494510232718,0.0
2017-01-25,45,False,135,0.2987245436933003,0.386826005283428,0.3144494510232718,0.0
2017-01-26,45,False,135,0.2987245436933003,0.386826005283428,0.3144494510232718,0.0
2017-02-03,46,True,138,0.2998500614893519,0.3850863618326052,0.3150635766780428,0.0
2017-02-06,46,False,138,0.2998500614893519,0.38508636183260514,0.31506357667804286,0.0
2017-02-07,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-08,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-09,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-10,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-13,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-14,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-15,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-16,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-17,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-20,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-21,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-22,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-23,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-24,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-27,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-02-28,46,False,138,0.29985006148935195,0.38508636183260525,0.31506357667804286,0.0
2017-03-01,47,True,141,0.3009046787754948,0.38345630492777516,0.3156390162967298,0.0
2017-03-02,47,False,141,0.30090467877549476,0.3834563049277751,0.31563901629672975,0.0
2017-03-03,47,False,141,0.3009046787754947,0.38345630492777516,0.31563901629672975,0.0
2017-03-06,47,False,141,0.30090467877549476,0.3834563049277752,0.31563901629672975,0.0
2017-03-07,47,False,141,0.3009046787754948,0.38345630492777527,0.31563901629672975,0.0
2017-03-08,47,False,141,0.3009046787754947,0.38345630492777527,0.3156390162967297,0.0
2017-03-09,47,False,141,0.3009046787754947,0.38345630492777527,0.3156390162967297,0.0
2017-03-10,47,False,141,0.30090467877549465,0.3834563049277755,0.31563901629672964,0.0
2017-03-13,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-14,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-15,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-16,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-17,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-20,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-21,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-22,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-23,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-24,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-27,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-28,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-29,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-30,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-03-31,47,False,141,0.3009046787754947,0.3834563049277755,0.31563901629672975,0.0
2017-04-05,48,True,144,0.30189489041043854,0.3819257958663446,0.3161793137232165,0.0
2017-04-06,48,False,144,0.3018948904104386,0.38192579586634473,0.31617931372321656,0.0
2017-04-07,48,False,144,0.30189489041043865,0.3819257958663446,0.31617931372321656,0.0
2017-04-10,48,False,144,0.3018948904104386,0.38192579586634473,0.3161793137232164,0.0
2017-04-11,48,False,144,0.3018948904104385,0.3819257958663446,0.3161793137232164,0.0
2017-04-12,48,False,144,0.30189489041043854,0.3819257958663448,0.3161793137232164,0.0
2017-04-13,48,False,144,0.3018948904104385,0.3819257958663448,0.3161793137232165,0.0
2017-04-14,48,False,144,0.3018948904104385,0.3819257958663447,0.3161793137232164,0.0
2017-04-17,48,False,144,0.30189489041043854,0.3819257958663448,0.3161793137232165,0.0
2017-04-18,48,False,144,0.3018948904104385,0.3819257958663447,0.31617931372321645,0.0
2017-04-19,48,False,144,0.3018948904104385,0.3819257958663448,0.3161793137232164,0.0
2017-04-20,48,False,144,0.30189489041043854,0.3819257958663448,0.3161793137232164,0.0
2017-04-21,48,False,144,0.3018948904104385,0.3819257958663448,0.3161793137232164,0.0
2017-04-24,48,False,144,0.3018948904104386,0.3819257958663448,0.3161793137232165,0.0
2017-04-25,48,False,144,0.3018948904104386,0.38192579586634473,0.3161793137232164,0.0
2017-04-26,48,False,144,0.30189489041043854,0.38192579586634484,0.31617931372321645,0.0
2017-04-27,48,False,144,0.3018948904104386,0.38192579586634484,0.31617931372321645,0.0
2017-04-28,48,False,144,0.3018948904104386,0.38192579586634484,0.31617931372321645,0.0
2017-05-02,49,True,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-03,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-04,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-05,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-08,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-09,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-10,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-11,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-12,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-15,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-16,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.0
2017-05-17,49,False,147,0.3028264214739758,0.38048598574552295,0.31668759278050135,0.38048598574552156
2017-05-18,49,False,147,0.3030544472846123,0.3800206201650208,0.3169249325503671,0.38002062016501975
2017-05-19,49,False,147,0.30284866704032354,0.38044400707948806,0.3167073258801885,0.3804440070794866
2017-05-22,49,False,147,0.30274589317226613,0.38065546036207754,0.3165986464656563,0.3806554603620763
2017-05-23,49,False,147,0.30223215002636805,0.3817124510019089,0.3160553989717227,0.3817124510019079
2017-05-24,49,False,147,0.30223215002636805,0.38171245100190904,0.31605539897172275,0.3817124510019079
2017-05-25,49,False,147,0.29973519950390426,0.3868493725709407,0.31341542792515487,0.38684937257093926
2017-05-26,49,False,147,0.299969721549715,0.38637078316097784,0.31365949528930714,0.3863707831609767
2017-05-31,49,False,147,0.2999022192368198,0.3865096507189665,0.31358813004421393,0.3865096507189649
2017-06-01,50,True,150,0.30060963173128374,0.38550672687940646,0.31388364138930963,0.38550672687940546
2017-06-02,50,False,150,0.30096176376782374,0.38478853305593774,0.31424970317623846,0.3847885330559368
2017-06-05,50,False,150,0.3018630695172142,0.38295028125668956,0.3151866492260966,0.3829502812566881
2017-06-06,50,False,150,0.3009494715941328,0.3848278552483375,0.3142226731575296,0.38482785524833646
2017-06-07,50,False,150,0.299332115843786,0.3881515866360279,0.31251629752018606,0.38815158663602695
2017-06-08,50,False,150,0.2984970672283094,0.3898675845301339,0.3116353482415565,0.3898675845301328
2017-06-09,50,False,150,0.2977653891967439,0.39137111975277106,0.310863491050485,0.39137111975277
2017-06-12,50,False,150,0.2980320806802685,0.3908272342942493,0.3111406850254824,0.39082723429424787
2017-06-13,50,False,150,0.2977999605406888,0.3913042148495306,0.31089582460978094,0.3913042148495292
2017-06-14,50,False,150,0.29916948576871644,0.38851127984095585,0.31231923439032766,0.3885112798409543
2017-06-15,50,False,150,0.2996304557880708,0.38757120135087453,0.3127983428610547,0.3875712013508735
2017-06-16,50,False,150,0.29986167332942737,0.38709966833246007,0.3130386583381125,0.3870996683324587
2017-06-19,50,False,150,0.29852467793688015,0.38984692442070146,0.3116283976424183,0.38984692442070046
2017-06-20,50,False,150,0.2989443714994584,0.3889910483360026,0.31206458016453886,0.38899104833600173
2017-06-21,50,False,150,0.2974477446470314,0.392066156876223,0.3104860984767454,0.3920661568762221
2017-06-22,50,False,150,0.2973158328947274,0.39233719057264843,0.3103469765326245,0.39233719057264704
2017-06-23,50,False,150,0.29616164067168294,0.39470858885961624,0.3091297704687011,0.3947085888596147
2017-06-26,50,False,150,0.2946860634616702,0.39774015713593436,0.30757377940239516,0.39774015713593325
2017-06-27,50,False,150,0.2946210255573951,0.3978737752712587,0.3075051991713462,0.3978737752712573
2017-06-28,50,False,150,0.2955430825800352,0.39599360645606557,0.30846331096389895,0.3959936064560645
2017-06-29,50,False,150,0.2948248802199621,0.39746909658781804,0.30770602319221985,0.3974690965878165
2017-06-30,50,False,150,0.29504633296789606,0.39701753716997173,0.30793612986213215,0.39701753716997
2017-07-03,51,True,153,0.29673002681281335,0.39400130942828004,0.3092686637589069,0.3940013094282784
2017-07-04,51,False,153,0.29784476774756324,0.39172949305431126,0.31042573919812555,0.39172949305430965
2017-07-05,51,False,153,0.2963054350682266,0.3948888001976081,0.3088057647341652,0.39488880019760647
2017-07-06,51,False,153,0.29641640018696136,0.3946626614405477,0.30892093837249096,0.39466266144054635
2017-07-07,51,False,153,0.2964904324417072,0.39451178918745916,0.3089977783708334,0.3945117891874578
2017-07-10,51,False,153,0.2963604573769463,0.39477854409788316,0.3088609985251708,0.39477854409788143
2017-07-11,51,False,153,0.2953857822934495,0.3967788738858136,0.30783534382073713,0.3967788738858121
2017-07-12,51,False,153,0.2961924576231642,0.3951349743787388,0.30867256799809684,0.3951349743787374
2017-07-13,51,False,153,0.294959650408347,0.3976649696603707,0.30737537993128244,0.3976649696603694
2017-07-14,51,False,153,0.2941538489657099,0.3993186050222804,0.3065275460120096,0.39931860502227895
2017-07-17,51,False,153,0.29600017388656436,0.3955562275195947,0.3084435985938412,0.3955562275195932
2017-07-18,51,False,153,0.29593550343965674,0.39568894007531763,0.3083755564850256,0.39568894007531596
2017-07-19,51,False,153,0.2934428553574464,0.40080388625160934,0.3057532583909439,0.40080388625160784
2017-07-20,51,False,153,0.2928680859190672,0.40198327984556187,0.30514863423537103,0.4019832798455601
2017-07-21,51,False,153,0.293547359779293,0.40059915552889447,0.3058534846918124,0.4005991555288926
2017-07-24,51,False,153,0.2929406887693885,0.40184398319354003,0.3052153280370713,0.40184398319353887
2017-07-25,51,False,153,0.2939765122968907,0.39973337260232844,0.30629011510078064,0.3997333726023274
2017-07-26,51,False,153,0.294731885439682,0.3981942173530181,0.30707389720730005,0.3981942173530164
2017-07-27,51,False,153,0.2943791457776149,0.39891799057120597,0.30670286365117916,0.398917990571205
2017-07-28,51,False,153,0.2939309839124972,0.3998375444861572,0.3062314716013454,0.3998375444861558
2017-07-31,51,False,153,0.29348384235312613,0.4007549916830434,0.3057611659638309,0.4007549916830418
2017-08-01,52,True,156,0.2937097410408054,0.40070693053617745,0.30558332842301705,0.40070693053617634
2017-08-02,52,False,156,0.2937097410408053,0.40070693053617745,0.305583328423017,0.4007069305361764
2017-08-03,52,False,156,0.2950611174068538,0.3979548737829346,0.3069840088102114,0.3979548737829332
2017-08-04,52,False,156,0.2958867207305496,0.39627355049685065,0.30783972877259974,0.39627355049684937
2017-08-07,52,False,156,0.29515180636868216,0.39777999989447693,0.3070681937368408,0.39777999989447616
2017-08-08,52,False,156,0.2951199861632293,0.3978452254941882,0.3070347883425824,0.3978452254941874
2017-08-09,52,False,156,0.2952276488728639,0.3976259751513575,0.3071463759757783,0.3976259751513566
2017-08-10,52,False,156,0.29551489604509606,0.39704101027600797,0.3074440936788956,0.3970410102760071
2017-08-11,52,False,156,0.2980986934798706,0.3917793481838198,0.31012195833630984,0.0
2017-08-14,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951806,0.0
2017-08-15,52,False,156,0.29816235581290107,0.3916497047275811,0.310187939459518,0.0
2017-08-16,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-17,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-18,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-21,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-22,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-23,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-24,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-25,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-28,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-29,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-30,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-08-31,52,False,156,0.29816235581290107,0.3916497047275811,0.31018793945951784,0.0
2017-09-01,53,True,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-04,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-05,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-06,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-07,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-08,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-11,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-12,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-13,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-14,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-15,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-18,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-19,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-20,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-21,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-22,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-25,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-26,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-27,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-28,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-09-29,53,False,159,0.2991600545135834,0.3899954382820508,0.3108445072043658,0.0
2017-10-09,54,True,162,0.30010271096216595,0.3884324364143664,0.31146485262346774,0.0
2017-10-10,54,False,162,0.30010271096216606,0.3884324364143665,0.3114648526234677,0.0
2017-10-11,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-12,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-13,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-16,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-17,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-18,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-19,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-20,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-23,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-24,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-25,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-26,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-27,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-30,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-10-31,54,False,162,0.3001027109621659,0.38843243641436653,0.31146485262346757,0.0
2017-11-01,55,True,165,0.30099475784143087,0.3869533493721576,0.3120518927864117,0.0
2017-11-02,55,False,165,0.3009947578414309,0.3869533493721576,0.3120518927864117,0.0
2017-11-03,55,False,165,0.3009947578414309,0.38695334937215764,0.31205189278641166,0.0
2017-11-06,55,False,165,0.300994757841431,0.38695334937215764,0.31205189278641166,0.0
2017-11-07,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-08,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-09,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-10,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-13,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-14,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-15,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-16,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-17,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-20,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-21,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-22,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-23,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-24,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-27,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-28,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-29,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-11-30,55,False,165,0.3009947578414309,0.38695334937215753,0.3120518927864116,0.0
2017-12-01,56,True,168,0.30184016431112154,0.38555159596234867,0.31260823972652996,0.0
2017-12-04,56,False,168,0.3018401643111215,0.3855515959623487,0.31260823972652996,0.0
2017-12-05,56,False,168,0.30184016431112154,0.3855515959623488,0.31260823972652996,0.0
2017-12-06,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-07,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-08,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-11,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-12,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-13,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-14,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-15,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-18,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-19,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-20,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-21,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-22,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-25,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-26,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-27,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
2017-12-28,56,False,168,0.30184016431112154,0.3855515959623486,0.31260823972652996,0.0
