date,panic_budget,learned_budget,budget_status,complete_reference_days,panic_state,learned_state,target,panic_reference_return,learned_reference_return
2022-08-18,0.4258507109243259,0.5741492890756741,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2244,0.0,1.0,0.5741492890756741,0.0,-0.008628428763258644
2022-08-19,0.4264150403787689,0.5735849596212311,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2245,0.0,1.0,0.5735849596212311,0.0,-0.007056913396087827
2022-08-22,0.42590715560478287,0.5740928443952171,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2246,0.0,1.0,0.5740928443952171,0.0,0.006396360619420394
2022-08-23,0.42617014059678454,0.5738298594032154,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2247,0.0,1.0,0.5738298594032154,0.0,-0.0032955518939382644
2022-08-24,0.4276342916497163,0.5723657083502838,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2248,0.0,1.0,0.5723657083502838,0.0,-0.018185466565443287
2022-08-25,0.4269466698048312,0.5730533301951688,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2249,0.0,0.0,0.0,0.0,0.008659778162814824
2022-08-26,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2250,0.0,0.0,0.0,0.0,-0.001391602848476392
2022-08-29,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2251,0.0,0.0,0.0,0.0,0.0
2022-08-30,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2252,0.0,0.0,0.0,0.0,0.0
2022-08-31,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2253,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2254,0.0,0.0,0.0,0.0,0.0
2022-09-02,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2255,0.0,0.0,0.0,0.0,0.0
2022-09-05,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2256,0.0,0.0,0.0,0.0,0.0
2022-09-06,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2257,0.0,0.0,0.0,0.0,0.0
2022-09-07,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2258,0.0,0.0,0.0,0.0,0.0
2022-09-08,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2259,0.0,0.0,0.0,0.0,0.0
2022-09-09,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2260,0.0,0.0,0.0,0.0,0.0
2022-09-13,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2261,0.0,0.0,0.0,0.0,0.0
2022-09-14,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2262,0.0,0.0,0.0,0.0,0.0
2022-09-15,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2263,0.0,0.0,0.0,0.0,0.0
2022-09-16,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2264,0.0,0.0,0.0,0.0,0.0
2022-09-19,0.42705772244597767,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2265,0.0,0.0,0.0,0.0,0.0
2022-09-20,0.427057722445978,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2266,0.0,0.0,0.0,0.0,0.0
2022-09-21,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2267,0.0,0.0,0.0,0.0,0.0
2022-09-22,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2268,0.0,0.0,0.0,0.0,0.0
2022-09-23,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2269,0.0,0.0,0.0,0.0,0.0
2022-09-26,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2270,0.0,0.0,0.0,0.0,0.0
2022-09-27,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2271,0.0,0.0,0.0,0.0,0.0
2022-09-28,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2272,0.0,0.0,0.0,0.0,0.0
2022-09-29,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2273,0.0,0.0,0.0,0.0,0.0
2022-09-30,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2274,0.0,0.0,0.0,0.0,0.0
2022-10-10,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2275,0.0,0.0,0.0,0.0,0.0
2022-10-11,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2276,0.0,0.0,0.0,0.0,0.0
2022-10-12,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2277,0.0,0.0,0.0,0.0,0.0
2022-10-13,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2278,0.0,0.0,0.0,0.0,0.0
2022-10-14,0.427057722445978,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2279,0.0,0.0,0.0,0.0,0.0
2022-10-17,0.42705772244597767,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2280,0.0,0.0,0.0,0.0,0.0
2022-10-18,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2281,0.0,0.0,0.0,0.0,0.0
2022-10-19,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2282,0.0,0.0,0.0,0.0,0.0
2022-10-20,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2283,0.0,0.0,0.0,0.0,0.0
2022-10-21,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2284,0.0,0.0,0.0,0.0,0.0
2022-10-24,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2285,0.0,0.0,0.0,0.0,0.0
2022-10-25,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2286,0.0,0.0,0.0,0.0,0.0
2022-10-26,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2287,0.0,0.0,0.0,0.0,0.0
2022-10-27,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2288,0.0,0.0,0.0,0.0,0.0
2022-10-28,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2289,0.0,0.0,0.0,0.0,0.0
2022-10-31,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2290,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2291,0.0,0.0,0.0,0.0,0.0
2022-11-02,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2292,0.0,0.0,0.0,0.0,0.0
2022-11-03,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2293,0.0,0.0,0.0,0.0,0.0
2022-11-04,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2294,0.0,0.0,0.0,0.0,0.0
2022-11-07,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2295,0.0,0.0,0.0,0.0,0.0
2022-11-08,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2296,0.0,0.0,0.0,0.0,0.0
2022-11-09,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2297,0.0,0.0,0.0,0.0,0.0
2022-11-10,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2298,0.0,0.0,0.0,0.0,0.0
2022-11-11,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2299,0.0,0.0,0.0,0.0,0.0
2022-11-14,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2300,0.0,0.0,0.0,0.0,0.0
2022-11-15,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2301,0.0,0.0,0.0,0.0,0.0
2022-11-16,0.42705772244597767,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2302,0.0,0.0,0.0,0.0,0.0
2022-11-17,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2303,0.0,0.0,0.0,0.0,0.0
2022-11-18,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2304,0.0,0.0,0.0,0.0,0.0
2022-11-21,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2305,0.0,0.0,0.0,0.0,0.0
2022-11-22,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2306,0.0,0.0,0.0,0.0,0.0
2022-11-23,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2307,0.0,0.0,0.0,0.0,0.0
2022-11-24,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2308,0.0,0.0,0.0,0.0,0.0
2022-11-25,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2309,0.0,0.0,0.0,0.0,0.0
2022-11-28,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2310,0.0,0.0,0.0,0.0,0.0
2022-11-29,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2311,0.0,0.0,0.0,0.0,0.0
2022-11-30,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2312,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2313,0.0,0.0,0.0,0.0,0.0
2022-12-02,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2314,0.0,0.0,0.0,0.0,0.0
2022-12-05,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2315,0.0,0.0,0.0,0.0,0.0
2022-12-06,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2316,0.0,0.0,0.0,0.0,0.0
2022-12-07,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2317,0.0,0.0,0.0,0.0,0.0
2022-12-08,0.427057722445978,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2318,0.0,0.0,0.0,0.0,0.0
2022-12-09,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2319,0.0,0.0,0.0,0.0,0.0
2022-12-12,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2320,0.0,0.0,0.0,0.0,0.0
2022-12-13,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2321,0.0,0.0,0.0,0.0,0.0
2022-12-14,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2322,0.0,0.0,0.0,0.0,0.0
2022-12-15,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2323,0.0,0.0,0.0,0.0,0.0
2022-12-16,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2324,0.0,0.0,0.0,0.0,0.0
2022-12-19,0.42705772244597767,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2325,0.0,0.0,0.0,0.0,0.0
2022-12-20,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2326,0.0,0.0,0.0,0.0,0.0
2022-12-21,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2327,0.0,0.0,0.0,0.0,0.0
2022-12-22,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2328,0.0,0.0,0.0,0.0,0.0
2022-12-23,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2329,0.0,0.0,0.0,0.0,0.0
2022-12-26,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2330,0.0,0.0,0.0,0.0,0.0
2022-12-27,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2331,0.0,0.0,0.0,0.0,0.0
2022-12-28,0.427057722445978,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2332,0.0,0.0,0.0,0.0,0.0
2022-12-29,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2333,0.0,0.0,0.0,0.0,0.0
2022-12-30,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2334,0.0,0.0,0.0,0.0,0.0
2023-01-03,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2335,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2336,0.0,0.0,0.0,0.0,0.0
2023-01-05,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2337,0.0,0.0,0.0,0.0,0.0
2023-01-06,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2338,0.0,0.0,0.0,0.0,0.0
2023-01-09,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2339,0.0,0.0,0.0,0.0,0.0
2023-01-10,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2340,0.0,0.0,0.0,0.0,0.0
2023-01-11,0.42705772244597767,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2341,0.0,0.0,0.0,0.0,0.0
2023-01-12,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2342,0.0,0.0,0.0,0.0,0.0
2023-01-13,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2343,0.0,0.0,0.0,0.0,0.0
2023-01-16,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2344,0.0,0.0,0.0,0.0,0.0
2023-01-17,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2345,0.0,0.0,0.0,0.0,0.0
2023-01-18,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2346,0.0,0.0,0.0,0.0,0.0
2023-01-19,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2347,0.0,0.0,0.0,0.0,0.0
2023-01-20,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2348,0.0,0.0,0.0,0.0,0.0
2023-01-30,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2349,0.0,0.0,0.0,0.0,0.0
2023-01-31,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2350,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2351,0.0,0.0,0.0,0.0,0.0
2023-02-02,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2352,0.0,0.0,0.0,0.0,0.0
2023-02-03,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2353,0.0,0.0,0.0,0.0,0.0
2023-02-06,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2354,0.0,0.0,0.0,0.0,0.0
2023-02-07,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2355,0.0,0.0,0.0,0.0,0.0
2023-02-08,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2356,0.0,0.0,0.0,0.0,0.0
2023-02-09,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2357,0.0,0.0,0.0,0.0,0.0
2023-02-10,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2358,0.0,0.0,0.0,0.0,0.0
2023-02-13,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2359,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2360,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2361,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2362,0.0,0.0,0.0,0.0,0.0
2023-02-17,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2363,0.0,0.0,0.0,0.0,0.0
2023-02-20,0.427057722445978,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2364,0.0,0.0,0.0,0.0,0.0
2023-02-21,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2365,0.0,0.0,0.0,0.0,0.0
2023-02-22,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2366,0.0,0.0,0.0,0.0,0.0
2023-02-23,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2367,0.0,0.0,0.0,0.0,0.0
2023-02-24,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2368,0.0,0.0,0.0,0.0,0.0
2023-02-27,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2369,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2370,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2371,0.0,0.0,0.0,0.0,0.0
2023-03-02,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2372,0.0,0.0,0.0,0.0,0.0
2023-03-03,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2373,0.0,0.0,0.0,0.0,0.0
2023-03-06,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2374,0.0,0.0,0.0,0.0,0.0
2023-03-07,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2375,0.0,0.0,0.0,0.0,0.0
2023-03-08,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2376,0.0,0.0,0.0,0.0,0.0
2023-03-09,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2377,0.0,0.0,0.0,0.0,0.0
2023-03-10,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2378,0.0,0.0,0.0,0.0,0.0
2023-03-13,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2379,0.0,0.0,0.0,0.0,0.0
2023-03-14,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2380,0.0,0.0,0.0,0.0,0.0
2023-03-15,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2381,0.0,0.0,0.0,0.0,0.0
2023-03-16,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2382,0.0,0.0,0.0,0.0,0.0
2023-03-17,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2383,0.0,0.0,0.0,0.0,0.0
2023-03-20,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2384,0.0,0.0,0.0,0.0,0.0
2023-03-21,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2385,0.0,0.0,0.0,0.0,0.0
2023-03-22,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2386,0.0,0.0,0.0,0.0,0.0
2023-03-23,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2387,0.0,0.0,0.0,0.0,0.0
2023-03-24,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2388,0.0,0.0,0.0,0.0,0.0
2023-03-27,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2389,0.0,0.0,0.0,0.0,0.0
2023-03-28,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2390,0.0,0.0,0.0,0.0,0.0
2023-03-29,0.42705772244597767,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2391,0.0,0.0,0.0,0.0,0.0
2023-03-30,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2392,0.0,0.0,0.0,0.0,0.0
2023-03-31,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2393,0.0,0.0,0.0,0.0,0.0
2023-04-03,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2394,0.0,0.0,0.0,0.0,0.0
2023-04-04,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2395,0.0,0.0,0.0,0.0,0.0
2023-04-06,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2396,0.0,0.0,0.0,0.0,0.0
2023-04-07,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2397,0.0,0.0,0.0,0.0,0.0
2023-04-10,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2398,0.0,0.0,0.0,0.0,0.0
2023-04-11,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2399,0.0,0.0,0.0,0.0,0.0
2023-04-12,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2400,0.0,0.0,0.0,0.0,0.0
2023-04-13,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2401,0.0,0.0,0.0,0.0,0.0
2023-04-14,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2402,0.0,0.0,0.0,0.0,0.0
2023-04-17,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2403,0.0,0.0,0.0,0.0,0.0
2023-04-18,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2404,0.0,0.0,0.0,0.0,0.0
2023-04-19,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2405,0.0,0.0,0.0,0.0,0.0
2023-04-20,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2406,0.0,0.0,0.0,0.0,0.0
2023-04-21,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2407,0.0,0.0,0.0,0.0,0.0
2023-04-24,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2408,0.0,0.0,0.0,0.0,0.0
2023-04-25,0.42705772244597767,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2409,0.0,0.0,0.0,0.0,0.0
2023-04-26,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2410,0.0,0.0,0.0,0.0,0.0
2023-04-27,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2411,0.0,0.0,0.0,0.0,0.0
2023-04-28,0.42705772244597767,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2412,0.0,0.0,0.0,0.0,0.0
2023-05-04,0.4270577224459777,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2413,0.0,0.0,0.0,0.0,0.0
2023-05-05,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2414,0.0,0.0,0.0,0.0,0.0
2023-05-08,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2415,0.0,0.0,0.0,0.0,0.0
2023-05-09,0.4270577224459779,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2416,0.0,0.0,0.0,0.0,0.0
2023-05-10,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2417,0.0,0.0,0.0,0.0,0.0
2023-05-11,0.42705772244597784,0.5729422775540222,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2418,0.0,0.0,0.0,0.0,0.0
2023-05-12,0.4270577224459778,0.5729422775540223,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2419,0.0,0.0,0.0,0.0,0.0
2023-05-15,0.42705772244597795,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2420,0.0,0.0,0.0,0.0,0.0
2023-05-16,0.427057722445978,0.572942277554022,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2421,0.0,0.0,0.0,0.0,0.0
