date,history_available,reference_year_net_return,positive_history
2018-12-24,True,-0.0340926193235729,False
2018-12-25,True,-0.0340926193235729,False
2018-12-26,True,-0.0340926193235729,False
2018-12-27,True,-0.0340926193235729,False
2018-12-28,True,-0.0340926193235729,False
2019-01-02,True,-0.0340926193235729,False
2019-01-03,True,-0.0340926193235729,False
2019-01-04,True,-0.0340926193235729,False
2019-01-07,True,-0.0340926193235729,False
2019-01-08,True,-0.0340926193235729,False
2019-01-09,True,-0.0340926193235729,False
2019-01-10,True,-0.0340926193235729,False
2019-01-11,True,-0.0340926193235729,False
2019-01-14,True,-0.0340926193235729,False
2019-01-15,True,-0.0340926193235729,False
2019-01-16,True,-0.0340926193235729,False
2019-01-17,True,-0.0340926193235729,False
2019-01-18,True,-0.0340926193235729,False
2019-01-21,True,-0.0340926193235729,False
2019-01-22,True,-0.0340926193235729,False
2019-01-23,True,-0.0340926193235729,False
2019-01-24,True,-0.0340926193235729,False
2019-01-25,True,-0.0340926193235729,False
2019-01-28,True,-0.0340926193235729,False
2019-01-29,True,-0.0340926193235729,False
2019-01-30,True,-0.0340926193235729,False
2019-01-31,True,-0.0340926193235729,False
2019-02-01,True,-0.0340926193235729,False
2019-02-11,True,-0.0340926193235729,False
2019-02-12,True,-0.0340926193235729,False
2019-02-13,True,-0.0340926193235729,False
2019-02-14,True,-0.0340926193235729,False
2019-02-15,True,-0.0340926193235729,False
2019-02-18,True,-0.0340926193235729,False
2019-02-19,True,-0.0340926193235729,False
2019-02-20,True,-0.0340926193235729,False
2019-02-21,True,-0.0340926193235729,False
2019-02-22,True,-0.0340926193235729,False
2019-02-25,True,-0.0340926193235729,False
2019-02-26,True,-0.0340926193235729,False
2019-02-27,True,-0.0340926193235729,False
2019-02-28,True,-0.036388427595918045,False
2019-03-01,True,-0.016674473206749557,False
2019-03-04,True,-0.006423216924381728,False
2019-03-05,True,0.001988070281663581,True
2019-03-06,True,0.008822241136575155,True
2019-03-07,True,-0.0022175733213591117,False
2019-03-08,True,-0.03691413304629591,False
2019-03-11,True,-0.03763219412096684,False
2019-03-12,True,-0.03763219412096684,False
2019-03-13,True,-0.03763219412096684,False
2019-03-14,True,-0.03763219412096684,False
2019-03-15,True,-0.03763219412096684,False
2019-03-18,True,-0.03763219412096684,False
2019-03-19,True,-0.03763219412096684,False
2019-03-20,True,-0.03763219412096684,False
2019-03-21,True,-0.03763219412096684,False
2019-03-22,True,-0.03763219412096684,False
2019-03-25,True,-0.03763219412096684,False
2019-03-26,True,-0.03763219412096684,False
2019-03-27,True,-0.03763219412096684,False
2019-03-28,True,-0.03763219412096684,False
2019-03-29,True,-0.03763219412096684,False
2019-04-01,True,-0.03763219412096684,False
2019-04-02,True,-0.03763219412096684,False
2019-04-03,True,-0.03763219412096684,False
2019-04-04,True,-0.03763219412096684,False
2019-04-08,True,-0.03763219412096684,False
2019-04-09,True,-0.03763219412096684,False
2019-04-10,True,-0.03763219412096684,False
2019-04-11,True,-0.03763219412096684,False
2019-04-12,True,-0.03763219412096684,False
2019-04-15,True,-0.03763219412096684,False
2019-04-16,True,-0.03763219412096684,False
2019-04-17,True,-0.03763219412096684,False
2019-04-18,True,-0.03763219412096684,False
2019-04-19,True,-0.03763219412096684,False
2019-04-22,True,-0.03763219412096684,False
2019-04-23,True,-0.03763219412096684,False
2019-04-24,True,-0.03763219412096684,False
2019-04-25,True,-0.03763219412096684,False
2019-04-26,True,-0.03763219412096684,False
2019-04-29,True,-0.03763219412096684,False
2019-04-30,True,-0.03763219412096684,False
2019-05-06,True,-0.03763219412096684,False
2019-05-07,True,-0.03763219412096684,False
2019-05-08,True,-0.03763219412096684,False
2019-05-09,True,-0.03763219412096684,False
2019-05-10,True,-0.03763219412096684,False
2019-05-13,True,-0.03763219412096684,False
2019-05-14,True,-0.03763219412096684,False
2019-05-15,True,-0.03763219412096684,False
2019-05-16,True,-0.03763219412096684,False
2019-05-17,True,-0.03763219412096684,False
2019-05-20,True,-0.03763219412096684,False
2019-05-21,True,-0.03763219412096684,False
2019-05-22,True,-0.03763219412096684,False
2019-05-23,True,-0.03763219412096684,False
2019-05-24,True,-0.03763219412096684,False
2019-05-27,True,-0.03763219412096684,False
2019-05-28,True,-0.03763219412096684,False
2019-05-29,True,-0.03763219412096684,False
2019-05-30,True,-0.03763219412096684,False
2019-05-31,True,-0.040983957881808655,False
2019-06-03,True,-0.03887738773483998,False
2019-06-04,True,-0.0475669895910852,False
2019-06-05,True,-0.04967355973805376,False
2019-06-06,True,-0.05783651905755699,False
2019-06-10,True,-0.04572374071248786,False
2019-06-11,True,-0.0159684373865569,False
2019-06-12,True,-0.02334143290094691,False
2019-06-13,True,-0.025184681779544246,False
2019-06-14,True,-0.030977749683707846,False
2019-06-17,True,-0.030187785878594713,False
2019-06-18,True,-0.028081215731626037,False
2019-06-19,True,-0.01386186723958831,False
2019-06-20,True,0.01457682974448726,True
2019-06-21,True,0.016420078623084686,True
2019-06-24,True,0.01800000623331092,True
2019-06-25,True,0.0077304767668393715,True
2019-06-26,True,0.007993798035210248,True
2019-06-27,True,0.019053291306795197,True
2019-06-28,True,0.018789970038424024,True
2019-07-01,True,0.043805490533675745,True
2019-07-02,True,0.04538541814390211,True
2019-07-03,True,0.0366958162876568,True
2019-07-04,True,0.029849463310008942,True
2019-07-05,True,0.02885421424407381,True
2019-07-08,True,0.02885421424407381,True
2019-07-09,True,0.02885421424407381,True
2019-07-10,True,0.02885421424407381,True
2019-07-11,True,0.02885421424407381,True
2019-07-12,True,0.02885421424407381,True
2019-07-15,True,0.02885421424407381,True
2019-07-16,True,0.02885421424407381,True
2019-07-17,True,0.02885421424407381,True
2019-07-18,True,0.02885421424407381,True
2019-07-19,True,0.02885421424407381,True
2019-07-22,True,0.02885421424407381,True
2019-07-23,True,0.02885421424407381,True
2019-07-24,True,0.02885421424407381,True
2019-07-25,True,0.02885421424407381,True
2019-07-26,True,0.02885421424407381,True
2019-07-29,True,0.02885421424407381,True
2019-07-30,True,0.02885421424407381,True
2019-07-31,True,0.02885421424407381,True
2019-08-01,True,0.02885421424407381,True
2019-08-02,True,0.02885421424407381,True
2019-08-05,True,0.02885421424407381,True
2019-08-06,True,0.02885421424407381,True
2019-08-07,True,0.02885421424407381,True
2019-08-08,True,0.02885421424407381,True
2019-08-09,True,0.02885421424407381,True
2019-08-12,True,0.02885421424407381,True
2019-08-13,True,0.02885421424407381,True
2019-08-14,True,0.02885421424407381,True
2019-08-15,True,0.02885421424407381,True
2019-08-16,True,0.02885421424407381,True
2019-08-19,True,0.02885421424407381,True
2019-08-20,True,0.02885421424407381,True
2019-08-21,True,0.02885421424407381,True
2019-08-22,True,0.02885421424407381,True
2019-08-23,True,0.02885421424407381,True
2019-08-26,True,0.02885421424407381,True
2019-08-27,True,0.02885421424407381,True
2019-08-28,True,0.02885421424407381,True
2019-08-29,True,0.02885421424407381,True
2019-08-30,True,0.02885421424407381,True
2019-09-02,True,0.02885421424407381,True
2019-09-03,True,0.02885421424407381,True
2019-09-04,True,0.02885421424407381,True
2019-09-05,True,0.02885421424407381,True
2019-09-06,True,0.02885421424407381,True
2019-09-09,True,0.02885421424407381,True
2019-09-10,True,0.02885421424407381,True
2019-09-11,True,0.02885421424407381,True
2019-09-12,True,0.02885421424407381,True
2019-09-16,True,0.02885421424407381,True
2019-09-17,True,0.02885421424407381,True
2019-09-18,True,0.02885421424407381,True
2019-09-19,True,0.02885421424407381,True
2019-09-20,True,0.02885421424407381,True
2019-09-23,True,0.02885421424407381,True
2019-09-24,True,0.02885421424407381,True
2019-09-25,True,0.02885421424407381,True
2019-09-26,True,0.02885421424407381,True
2019-09-27,True,0.02885421424407381,True
2019-09-30,True,0.02885421424407381,True
2019-10-08,True,0.02967411084418809,True
2019-10-09,True,0.03028912214152956,True
2019-10-10,True,0.08607734214504517,True
2019-10-11,True,0.06627233083532952,True
2019-10-14,True,0.06516860190421661,True
2019-10-15,True,0.06516860190421661,True
2019-10-16,True,0.06516860190421661,True
2019-10-17,True,0.06516860190421661,True
2019-10-18,True,0.06516860190421661,True
2019-10-21,True,0.06516860190421661,True
2019-10-22,True,0.06516860190421661,True
2019-10-23,True,0.06516860190421661,True
2019-10-24,True,0.06516860190421661,True
2019-10-25,True,0.06516860190421661,True
2019-10-28,True,0.06516860190421661,True
2019-10-29,True,0.06516860190421661,True
2019-10-30,True,0.06516860190421661,True
2019-10-31,True,0.06516860190421661,True
2019-11-01,True,0.06516860190421661,True
2019-11-04,True,0.06516860190421661,True
2019-11-05,True,0.06516860190421661,True
2019-11-06,True,0.06516860190421661,True
2019-11-07,True,0.06516860190421661,True
2019-11-08,True,0.06516860190421661,True
2019-11-11,True,0.06516860190421661,True
2019-11-12,True,0.06516860190421661,True
2019-11-13,True,0.06516860190421661,True
2019-11-14,True,0.06516860190421661,True
2019-11-15,True,0.06516860190421661,True
2019-11-18,True,0.06516860190421661,True
2019-11-19,True,0.06516860190421661,True
2019-11-20,True,0.06516860190421661,True
2019-11-21,True,0.06516860190421661,True
2019-11-22,True,0.06516860190421661,True
2019-11-25,True,0.06516860190421661,True
2019-11-26,True,0.06516860190421661,True
2019-11-27,True,0.06516860190421661,True
2019-11-28,True,0.06516860190421661,True
2019-11-29,True,0.06516860190421661,True
2019-12-02,True,0.06516860190421661,True
2019-12-03,True,0.06516860190421661,True
2019-12-04,True,0.06516860190421661,True
2019-12-05,True,0.06516860190421661,True
2019-12-06,True,0.06516860190421661,True
2019-12-09,True,0.06516860190421661,True
2019-12-10,True,0.06516860190421661,True
2019-12-11,True,0.06516860190421661,True
2019-12-12,True,0.06516860190421661,True
2019-12-13,True,0.06516860190421661,True
2019-12-16,True,0.06516860190421661,True
2019-12-17,True,0.06516860190421661,True
2019-12-18,True,0.06516860190421661,True
2019-12-19,True,0.06516860190421661,True
2019-12-20,True,0.06516860190421661,True
2019-12-23,True,0.06516860190421661,True
2019-12-24,True,0.06516860190421661,True
2019-12-25,True,0.06516860190421661,True
2019-12-26,True,0.06516860190421661,True
2019-12-27,True,0.06516860190421661,True
2019-12-30,True,0.06516860190421661,True
2019-12-31,True,0.06516860190421661,True
2020-01-02,True,0.06516860190421661,True
2020-01-03,True,0.06516860190421661,True
2020-01-06,True,0.06516860190421661,True
2020-01-07,True,0.06516860190421661,True
2020-01-08,True,0.06516860190421661,True
2020-01-09,True,0.06516860190421661,True
2020-01-10,True,0.06516860190421661,True
2020-01-13,True,0.06516860190421661,True
2020-01-14,True,0.06516860190421661,True
2020-01-15,True,0.06516860190421661,True
2020-01-16,True,0.06516860190421661,True
2020-01-17,True,0.06516860190421661,True
2020-01-20,True,0.06516860190421661,True
2020-01-21,True,0.06516860190421661,True
2020-01-22,True,0.06516860190421661,True
2020-01-23,True,0.06516860190421661,True
2020-02-03,True,0.06516860190421661,True
2020-02-04,True,0.06516860190421661,True
2020-02-05,True,0.07085894120079389,True
2020-02-06,True,0.09615833341392407,True
2020-02-07,True,0.09362839419261113,True
2020-02-10,True,0.09728275084561863,True
2020-02-11,True,0.10908913387841288,True
2020-02-12,True,0.11696005590027557,True
2020-02-13,True,0.11105686438387849,True
2020-02-14,True,0.11864668204781753,True
2020-02-17,True,0.1431027611871769,True
2020-02-18,True,0.13607515223908498,True
2020-02-19,True,0.13635625659700862,True
2020-02-20,True,0.16193675316806252,True
2020-02-21,True,0.16587221417899373,True
2020-02-24,True,0.1565957703675127,True
2020-02-25,True,0.15434693550412348,True
2020-02-26,True,0.14478938733471874,True
2020-02-27,True,0.14779862653714967,True
2020-02-28,True,0.08668202277359141,True
2020-03-02,True,0.07880707019992472,True
2020-03-03,True,0.06975091835890225,True
2020-03-04,True,0.06250399194297922,True
2020-03-05,True,0.07425990848172864,True
2020-03-06,True,0.1129616736655938,True
2020-03-09,True,0.11379209884251448,True
2020-03-10,True,0.11379209884251448,True
2020-03-11,True,0.11379209884251448,True
2020-03-12,True,0.11379209884251448,True
2020-03-13,True,0.11379209884251448,True
2020-03-16,True,0.11379209884251448,True
2020-03-17,True,0.11379209884251448,True
2020-03-18,True,0.11379209884251448,True
2020-03-19,True,0.11379209884251448,True
2020-03-20,True,0.11379209884251448,True
2020-03-23,True,0.11379209884251448,True
2020-03-24,True,0.11379209884251448,True
2020-03-25,True,0.11379209884251448,True
2020-03-26,True,0.11379209884251448,True
2020-03-27,True,0.11379209884251448,True
2020-03-30,True,0.11379209884251448,True
2020-03-31,True,0.11379209884251448,True
2020-04-01,True,0.11379209884251448,True
2020-04-02,True,0.11379209884251448,True
2020-04-03,True,0.11379209884251448,True
2020-04-07,True,0.11379209884251448,True
2020-04-08,True,0.11379209884251448,True
2020-04-09,True,0.11379209884251448,True
2020-04-10,True,0.11379209884251448,True
2020-04-13,True,0.11379209884251448,True
2020-04-14,True,0.11379209884251448,True
2020-04-15,True,0.11379209884251448,True
2020-04-16,True,0.11379209884251448,True
2020-04-17,True,0.11379209884251448,True
2020-04-20,True,0.11379209884251448,True
2020-04-21,True,0.11379209884251448,True
2020-04-22,True,0.11379209884251448,True
2020-04-23,True,0.11379209884251448,True
2020-04-24,True,0.11379209884251448,True
2020-04-27,True,0.11379209884251448,True
2020-04-28,True,0.11379209884251448,True
2020-04-29,True,0.11379209884251448,True
2020-04-30,True,0.11379209884251448,True
2020-05-06,True,0.11379209884251448,True
2020-05-07,True,0.11379209884251448,True
2020-05-08,True,0.11379209884251448,True
2020-05-11,True,0.11379209884251448,True
2020-05-12,True,0.11379209884251448,True
2020-05-13,True,0.11379209884251448,True
2020-05-14,True,0.11379209884251448,True
2020-05-15,True,0.11379209884251448,True
2020-05-18,True,0.11379209884251448,True
2020-05-19,True,0.11379209884251448,True
2020-05-20,True,0.11379209884251448,True
2020-05-21,True,0.11379209884251448,True
2020-05-22,True,0.11379209884251448,True
2020-05-25,True,0.11379209884251448,True
2020-05-26,True,0.11379209884251448,True
2020-05-27,True,0.11379209884251448,True
2020-05-28,True,0.11379209884251448,True
2020-05-29,True,0.11768480535633544,True
2020-06-01,True,0.11523508519093933,True
2020-06-02,True,0.12541002532900145,True
2020-06-03,True,0.12790469985558175,True
2020-06-04,True,0.1376769319229803,True
2020-06-05,True,0.12323622005305471,True
2020-06-08,True,0.0892716240947846,True
2020-06-09,True,0.0974947586363246,True
2020-06-10,True,0.09956997836801262,True
2020-06-11,True,0.1061434946603232,True
2020-06-12,True,0.10524248175151525,True
2020-06-15,True,0.10284694124452533,True
2020-06-16,True,0.08694474207995478,True
2020-06-17,True,0.05647756477783686,True
2020-06-18,True,0.054561672788396715,True
2020-06-19,True,0.052925001773344776,True
2020-06-22,True,0.06365509735047578,True
2020-06-23,True,0.0633772355125464,True
2020-06-24,True,0.051836707179404466,True
2020-06-29,True,0.0521085698635683,True
2020-06-30,True,0.02689406032961701,True
2020-07-01,True,0.045185689229430365,True
2020-07-02,True,0.0781076871229756,True
2020-07-03,True,0.10686670816384346,True
2020-07-06,True,0.18917150597006493,True
2020-07-07,True,0.1772472367084976,True
2020-07-08,True,0.1926494178380222,True
2020-07-09,True,0.21103266628293837,True
2020-07-10,True,0.18941992824634765,True
2020-07-13,True,0.21426215587461284,True
2020-07-14,True,0.20357999799445867,True
2020-07-15,True,0.20706501473951774,True
2020-07-16,True,0.20706501473951774,True
2020-07-17,True,0.20706501473951774,True
2020-07-20,True,0.20706501473951774,True
2020-07-21,True,0.20706501473951774,True
2020-07-22,True,0.20706501473951774,True
2020-07-23,True,0.20706501473951774,True
2020-07-24,True,0.20706501473951774,True
2020-07-27,True,0.20706501473951774,True
2020-07-28,True,0.20706501473951774,True
2020-07-29,True,0.20706501473951774,True
2020-07-30,True,0.20706501473951774,True
2020-07-31,True,0.20706501473951774,True
2020-08-03,True,0.20706501473951774,True
2020-08-04,True,0.20706501473951774,True
2020-08-05,True,0.20706501473951774,True
2020-08-06,True,0.20706501473951774,True
2020-08-07,True,0.20706501473951774,True
2020-08-10,True,0.20706501473951774,True
2020-08-11,True,0.20706501473951774,True
2020-08-12,True,0.20706501473951774,True
2020-08-13,True,0.20706501473951774,True
2020-08-14,True,0.20706501473951774,True
2020-08-17,True,0.20706501473951774,True
2020-08-18,True,0.20706501473951774,True
2020-08-19,True,0.1880130668089866,True
2020-08-20,True,0.1753899818133118,True
2020-08-21,True,0.18529044063344904,True
2020-08-24,True,0.19271578474855186,True
2020-08-25,True,0.19494338798308283,True
2020-08-26,True,0.1803402112233803,True
2020-08-27,True,0.18925062416150396,True
2020-08-28,True,0.21845697768090874,True
2020-08-31,True,0.207813984449261,True
2020-09-01,True,0.2162293744463782,True
2020-09-02,True,0.2152393285643644,True
2020-09-03,True,0.21028909915429572,True
2020-09-04,True,0.1966759682766067,True
2020-09-07,True,0.17266735563777402,True
2020-09-08,True,0.1786076309298563,True
2020-09-09,True,0.15113385770397522,True
2020-09-10,True,0.15212390358598904,True
2020-09-11,True,0.14644960412010966,True
2020-09-14,True,0.14644960412010966,True
2020-09-15,True,0.14644960412010966,True
2020-09-16,True,0.14644960412010966,True
2020-09-17,True,0.14644960412010966,True
2020-09-18,True,0.14644960412010966,True
2020-09-21,True,0.14644960412010966,True
2020-09-22,True,0.14644960412010966,True
2020-09-23,True,0.14644960412010966,True
2020-09-24,True,0.14644960412010966,True
2020-09-25,True,0.14644960412010966,True
2020-09-28,True,0.14644960412010966,True
2020-09-29,True,0.14644960412010966,True
2020-09-30,True,0.14644960412010966,True
2020-10-09,True,0.14644960412010966,True
2020-10-12,True,0.14644960412010966,True
2020-10-13,True,0.14644960412010966,True
2020-10-14,True,0.14644960412010966,True
2020-10-15,True,0.14644960412010966,True
2020-10-16,True,0.14644960412010966,True
2020-10-19,True,0.14644960412010966,True
2020-10-20,True,0.14644960412010966,True
2020-10-21,True,0.14644960412010966,True
2020-10-22,True,0.14644960412010966,True
2020-10-23,True,0.14644960412010966,True
2020-10-26,True,0.14644960412010966,True
2020-10-27,True,0.14644960412010966,True
2020-10-28,True,0.14644960412010966,True
2020-10-29,True,0.14644960412010966,True
2020-10-30,True,0.14644960412010966,True
2020-11-02,True,0.14644960412010966,True
2020-11-03,True,0.14644960412010966,True
2020-11-04,True,0.14644960412010966,True
2020-11-05,True,0.14644960412010966,True
2020-11-06,True,0.14644960412010966,True
2020-11-09,True,0.14644960412010966,True
2020-11-10,True,0.14644960412010966,True
2020-11-11,True,0.14644960412010966,True
2020-11-12,True,0.14644960412010966,True
2020-11-13,True,0.14644960412010966,True
2020-11-16,True,0.14644960412010966,True
2020-11-17,True,0.14644960412010966,True
2020-11-18,True,0.14644960412010966,True
2020-11-19,True,0.14644960412010966,True
2020-11-20,True,0.14644960412010966,True
2020-11-23,True,0.14644960412010966,True
2020-11-24,True,0.14644960412010966,True
2020-11-25,True,0.14644960412010966,True
2020-11-26,True,0.14644960412010966,True
2020-11-27,True,0.14644960412010966,True
2020-11-30,True,0.14644960412010966,True
2020-12-01,True,0.14644960412010966,True
2020-12-02,True,0.14644960412010966,True
2020-12-03,True,0.14644960412010966,True
2020-12-04,True,0.14644960412010966,True
2020-12-07,True,0.14644960412010966,True
2020-12-08,True,0.14644960412010966,True
2020-12-09,True,0.14644960412010966,True
2020-12-10,True,0.14644960412010966,True
2020-12-11,True,0.14644960412010966,True
2020-12-14,True,0.14644960412010966,True
2020-12-15,True,0.14644960412010966,True
2020-12-16,True,0.14644960412010966,True
2020-12-17,True,0.14644960412010966,True
2020-12-18,True,0.14644960412010966,True
2020-12-21,True,0.14644960412010966,True
2020-12-22,True,0.14644960412010966,True
2020-12-23,True,0.14644960412010966,True
2020-12-24,True,0.14644960412010966,True
2020-12-25,True,0.14644960412010966,True
2020-12-28,True,0.14644960412010966,True
2020-12-29,True,0.14644960412010966,True
2020-12-30,True,0.14644960412010966,True
2020-12-31,True,0.14644960412010966,True
2021-01-04,True,0.14644960412010966,True
2021-01-05,True,0.16962571604930013,True
2021-01-06,True,0.18014711670942168,True
2021-01-07,True,0.20526964481624246,True
2021-01-08,True,0.19925741586760132,True
2021-01-11,True,0.1857299007331597,True
2021-01-12,True,0.2200854947253932,True
2021-01-13,True,0.21536160055146122,True
2021-01-14,True,0.19324518691896098,True
2021-01-15,True,0.18959490505728607,True
2021-01-18,True,0.2022635303419221,True
2021-01-19,True,0.1861593456580626,True
2021-01-20,True,0.1926010195316065,True
2021-01-21,True,0.19494235326217726,True
2021-01-22,True,0.19494235326217726,True
2021-01-25,True,0.19494235326217726,True
2021-01-26,True,0.19494235326217726,True
2021-01-27,True,0.18859265848138046,True
2021-01-28,True,0.1611598771650955,True
2021-01-29,True,0.163846039970537,True
2021-02-01,True,0.1599700029910391,True
2021-02-02,True,0.14762198717920533,True
2021-02-03,True,0.13744079146490146,True
2021-02-04,True,0.14119095381125932,True
2021-02-05,True,0.1351046510615451,True
2021-02-08,True,0.12540899673035866,True
2021-02-09,True,0.16050644382797977,True
2021-02-10,True,0.18366007994425346,True
2021-02-18,True,0.14902950711080842,True
2021-02-19,True,0.15150840202591068,True
2021-02-22,True,0.11928910571399444,True
2021-02-23,True,0.11845980971844174,True
2021-02-24,True,0.09805491693816755,True
2021-02-25,True,0.10810169020275291,True
2021-02-26,True,0.12747007139646166,True
2021-03-01,True,0.12398262946781909,True
2021-03-02,True,0.12398262946781909,True
2021-03-03,True,0.12398262946781909,True
2021-03-04,True,0.12398262946781909,True
2021-03-05,True,0.12398262946781909,True
2021-03-08,True,0.12398262946781909,True
2021-03-09,True,0.12398262946781909,True
2021-03-10,True,0.12398262946781909,True
2021-03-11,True,0.12398262946781909,True
2021-03-12,True,0.12398262946781909,True
2021-03-15,True,0.12398262946781909,True
2021-03-16,True,0.12398262946781909,True
2021-03-17,True,0.12398262946781909,True
2021-03-18,True,0.12398262946781909,True
2021-03-19,True,0.12398262946781909,True
2021-03-22,True,0.12398262946781909,True
2021-03-23,True,0.12398262946781909,True
2021-03-24,True,0.12398262946781909,True
2021-03-25,True,0.12398262946781909,True
2021-03-26,True,0.12398262946781909,True
2021-03-29,True,0.12398262946781909,True
2021-03-30,True,0.12398262946781909,True
2021-03-31,True,0.12398262946781909,True
2021-04-01,True,0.12398262946781909,True
2021-04-02,True,0.12398262946781909,True
2021-04-06,True,0.12398262946781909,True
2021-04-07,True,0.12398262946781909,True
2021-04-08,True,0.12398262946781909,True
2021-04-09,True,0.12398262946781909,True
2021-04-12,True,0.12398262946781909,True
2021-04-13,True,0.12398262946781909,True
2021-04-14,True,0.12398262946781909,True
2021-04-15,True,0.12398262946781909,True
2021-04-16,True,0.12398262946781909,True
2021-04-19,True,0.12398262946781909,True
2021-04-20,True,0.12398262946781909,True
2021-04-21,True,0.12398262946781909,True
2021-04-22,True,0.12398262946781909,True
2021-04-23,True,0.12398262946781909,True
2021-04-26,True,0.12398262946781909,True
2021-04-27,True,0.12398262946781909,True
2021-04-28,True,0.12398262946781909,True
2021-04-29,True,0.12398262946781909,True
2021-04-30,True,0.12398262946781909,True
2021-05-06,True,0.12398262946781909,True
2021-05-07,True,0.12398262946781909,True
2021-05-10,True,0.12398262946781909,True
2021-05-11,True,0.12398262946781909,True
2021-05-12,True,0.12398262946781909,True
2021-05-13,True,0.12398262946781909,True
2021-05-14,True,0.12398262946781909,True
2021-05-17,True,0.12398262946781909,True
2021-05-18,True,0.12398262946781909,True
2021-05-19,True,0.12398262946781909,True
2021-05-20,True,0.12398262946781909,True
2021-05-21,True,0.12398262946781909,True
2021-05-24,True,0.12398262946781909,True
2021-05-25,True,0.12398262946781909,True
2021-05-26,True,0.12398262946781909,True
2021-05-27,True,0.12398262946781909,True
2021-05-28,True,0.12398262946781909,True
2021-05-31,True,0.12398262946781909,True
2021-06-01,True,0.12398262946781909,True
2021-06-02,True,0.12398262946781909,True
2021-06-03,True,0.12398262946781909,True
2021-06-04,True,0.12398262946781909,True
2021-06-07,True,0.12398262946781909,True
2021-06-08,True,0.11420795088970062,True
2021-06-09,True,0.11590573953683013,True
2021-06-10,True,0.12312134128713044,True
2021-06-11,True,0.11272238582346235,True
2021-06-15,True,0.10020119455088226,True
2021-06-16,True,0.08513332030760826,True
2021-06-17,True,0.08746777969741117,True
2021-06-18,True,0.08852889760186711,True
2021-06-21,True,0.08704333253562863,True
2021-06-22,True,0.09256114563879934,True
2021-06-23,True,0.09914007664642631,True
2021-06-24,True,0.10189898319801177,True
2021-06-25,True,0.1190890932501976,True
2021-06-28,True,0.12099910547821835,True
2021-06-29,True,0.0884736272552091,True
2021-06-30,True,0.07038947016109488,True
2021-07-01,True,0.049110070294867296,True
2021-07-02,True,-0.04877179776395119,False
2021-07-05,True,-0.03782219641339553,False
2021-07-06,True,-0.04895031997661825,False
2021-07-07,True,-0.05371087124647331,False
2021-07-08,True,-0.04469506256184007,False
2021-07-09,True,-0.06860938537878797,False
2021-07-12,True,-0.04785136959860112,False
2021-07-13,True,-0.04766967621582213,False
2021-07-14,True,-0.05811036641208468,False
2021-07-15,True,-0.04565480617794691,False
2021-07-16,True,-0.05499647635355035,False
2021-07-19,True,-0.050966736277799754,False
2021-07-20,True,-0.05334794632256138,False
2021-07-21,True,-0.05133956050280795,False
2021-07-22,True,-0.05133956050280795,False
2021-07-23,True,-0.05133956050280795,False
2021-07-26,True,-0.05133956050280795,False
2021-07-27,True,-0.05133956050280795,False
2021-07-28,True,-0.05133956050280795,False
2021-07-29,True,-0.05133956050280795,False
2021-07-30,True,-0.05133956050280795,False
2021-08-02,True,-0.05133956050280795,False
2021-08-03,True,-0.05133956050280795,False
2021-08-04,True,-0.05133956050280795,False
2021-08-05,True,-0.05133956050280795,False
2021-08-06,True,-0.05133956050280795,False
2021-08-09,True,-0.05133956050280795,False
2021-08-10,True,-0.05133956050280795,False
2021-08-11,True,-0.05133956050280795,False
2021-08-12,True,-0.05133956050280795,False
2021-08-13,True,-0.05133956050280795,False
2021-08-16,True,-0.05133956050280795,False
2021-08-17,True,-0.03612606681152919,False
2021-08-18,True,-0.025774555592263108,False
2021-08-19,True,-0.033912036975082695,False
2021-08-20,True,-0.03992649210567449,False
2021-08-23,True,-0.041716252920354344,False
2021-08-24,True,-0.029860360177320595,False
2021-08-25,True,-0.037129092791656985,False
2021-08-26,True,-0.060209060836980514,False
2021-08-27,True,-0.05192782818571539,False
2021-08-30,True,-0.05848777258342639,False
2021-08-31,True,-0.05772073000859415,False
2021-09-01,True,-0.05386669335068416,False
2021-09-02,True,-0.0431036824165658,False
2021-09-03,True,-0.023512659511445863,False
2021-09-06,True,-0.028434232619842355,False
2021-09-07,True,-0.005246158193578859,False
2021-09-08,True,-0.006100972455857874,False
2021-09-09,True,-0.0011817150363743682,False
2021-09-10,True,-0.0011817150363743682,False
2021-09-13,True,-0.0011817150363743682,False
2021-09-14,True,-0.0011817150363743682,False
2021-09-15,True,-0.0011817150363743682,False
2021-09-16,True,-0.0011817150363743682,False
2021-09-17,True,-0.0011817150363743682,False
2021-09-22,True,-0.0011817150363743682,False
2021-09-23,True,-0.0011817150363743682,False
2021-09-24,True,-0.0011817150363743682,False
2021-09-27,True,-0.0011817150363743682,False
2021-09-28,True,-0.0011817150363743682,False
2021-09-29,True,-0.0011817150363743682,False
2021-09-30,True,-0.0011817150363743682,False
2021-10-08,True,-0.0011817150363743682,False
2021-10-11,True,-0.0011817150363743682,False
2021-10-12,True,-0.0011817150363743682,False
2021-10-13,True,-0.0011817150363743682,False
2021-10-14,True,-0.0011817150363743682,False
2021-10-15,True,-0.0011817150363743682,False
2021-10-18,True,-0.0011817150363743682,False
2021-10-19,True,-0.0011817150363743682,False
2021-10-20,True,-0.0011817150363743682,False
2021-10-21,True,-0.0011817150363743682,False
2021-10-22,True,-0.0011817150363743682,False
2021-10-25,True,-0.0011817150363743682,False
2021-10-26,True,-0.0011817150363743682,False
2021-10-27,True,-0.0011817150363743682,False
