period,cost,model,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
earlier_diagnostic,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,1,2015-01-05,2014-12-31,199439.04372000002,-17752.100000000006,152.21124,438.4000000000004,1918.0000000000002,11,2,1,2015-01-20,2015-01-19,False,-16424.711240000008,-0.08235454268954116
earlier_diagnostic,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,2,2015-02-11,2015-02-10,183509.87459999998,67449.9,173.53584,483.3000000000063,0.0,60,2,1,2015-05-15,2015-05-14,False,66793.06416,0.36397531362053476
earlier_diagnostic,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,3,2015-06-03,2015-06-02,249964.34576,-27084.00000000003,188.84584,530.2000000000058,0.0,13,2,1,2015-06-23,2015-06-19,False,-27803.045840000035,-0.11122804636583958
earlier_diagnostic,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,4,2015-09-29,2015-09-28,222186.03888,33470.29999999996,190.84924,541.6000000000005,0.0,60,2,1,2015-12-29,2015-12-28,False,32737.850759999954,0.14734431976475926
earlier_diagnostic,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,5,2016-05-03,2016-04-29,254605.40144,5416.399999999994,205.51344,640.0000000000006,0.0,60,2,1,2016-07-28,2016-07-27,False,4570.886559999994,0.017952826350689826
earlier_diagnostic,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,6,2017-05-18,2017-05-17,259565.18456,22859.600000000006,216.46912000000003,609.6000000000006,0.0,60,2,1,2017-08-14,2017-08-11,False,22033.530880000002,0.08488631060960652
earlier_diagnostic,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,7,2018-10-09,2018-10-08,281806.37748,-9281.699999999953,221.37348000000003,672.0000000000006,0.0,4,2,1,2018-10-15,2018-10-12,False,-10175.073479999954,-0.03610661181974877
earlier_diagnostic,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,8,2019-02-28,2019-02-27,271496.15504,-4209.099999999977,215.19316000000003,583.2000000000005,0.0,7,2,1,2019-03-11,2019-03-08,False,-5007.493159999977,-0.018444066580840583
earlier_diagnostic,STRESS,PRICE_CONFIRMED_STAGED_ENTRY,9,2019-05-31,2019-05-30,266576.38792,15789.400000000023,219.26024,578.4000000000005,0.0,24,2,1,2019-07-05,2019-07-04,False,14991.739760000022,0.05623806323198837
earlier_diagnostic,STRESS,FULL_REFERENCE_EXECUTION,1,2015-01-05,2014-12-31,199963.15328,-16287.600000000006,153.21424000000002,443.2000000000004,1939.0000000000002,11,1,1,2015-01-20,2015-01-19,False,-14945.014240000006,-0.07473884060566464
earlier_diagnostic,STRESS,FULL_REFERENCE_EXECUTION,2,2015-02-11,2015-02-10,184733.26376,68563.0,174.9576,487.7999999999944,0.0,60,1,1,2015-05-15,2015-05-14,False,67900.24240000002,0.3675582892760126
earlier_diagnostic,STRESS,FULL_REFERENCE_EXECUTION,3,2015-06-03,2015-06-02,252522.76872,-26406.0,191.15988,537.9000000000059,0.0,13,1,1,2015-06-23,2015-06-19,False,-27135.059880000004,-0.10745589404687565
earlier_diagnostic,STRESS,FULL_REFERENCE_EXECUTION,4,2015-09-29,2015-09-28,223466.95104,37852.399999999965,193.6216,553.6000000000005,0.0,60,1,1,2015-12-29,2015-12-28,False,37105.17839999997,0.16604324812825783
earlier_diagnostic,STRESS,FULL_REFERENCE_EXECUTION,5,2016-05-03,2016-04-29,262784.17163999996,7312.799999999988,212.80248,664.8000000000006,0.0,60,1,1,2016-07-28,2016-07-27,False,6435.197519999987,0.024488527904244772
earlier_diagnostic,STRESS,FULL_REFERENCE_EXECUTION,6,2017-05-18,2017-05-17,268604.09868,23827.800000000047,224.07600000000002,631.2000000000006,0.0,60,1,1,2017-08-14,2017-08-11,False,22972.524000000045,0.08552558994033906
earlier_diagnostic,STRESS,FULL_REFERENCE_EXECUTION,7,2018-10-09,2018-10-08,292075.98368,-9493.900000000023,229.49108,696.8000000000006,0.0,4,1,1,2018-10-15,2018-10-12,False,-10420.191080000024,-0.03567630227145427
earlier_diagnostic,STRESS,FULL_REFERENCE_EXECUTION,8,2019-02-28,2019-02-27,281831.78764,-613.5999999999767,224.88440000000003,613.6000000000006,0.0,7,1,1,2019-03-11,2019-03-08,False,-1452.0843999999774,-0.005152308801499739
earlier_diagnostic,STRESS,FULL_REFERENCE_EXECUTION,9,2019-05-31,2019-05-30,280124.80512,19814.400000000023,231.69024000000002,614.4000000000005,0.0,24,1,1,2019-07-05,2019-07-04,False,18968.309760000022,0.0677137811907602
