datetime,open,close,high,low,volume,amount,amplitude_pct,change_pct,change,turnover_pct
2017-09-22,3.235,3.236,3.272,3.214,4648029,1812867488.0,1.79,-0.06,-0.002,1.96
2017-09-29,3.231,3.244,3.261,3.212,3384200,1315140497.0,1.51,0.25,0.008,1.43
2017-10-13,3.314,3.33,3.331,3.262,5803662,2296980156.0,2.13,2.65,0.086,2.45
2017-10-20,3.33,3.325,3.345,3.305,4215756,1679550888.0,1.2,-0.15,-0.005,1.78
2017-10-27,3.329,3.425,3.426,3.318,4567257,1841388937.0,3.25,3.01,0.1,1.93
2017-11-03,3.428,3.386,3.432,3.36,5640834,2285791888.0,2.1,-1.14,-0.039,2.38
2017-11-10,3.38,3.521,3.527,3.373,5112990,2106440652.0,4.55,3.99,0.135,2.16
2017-11-17,3.522,3.512,3.542,3.461,8592994,3568446528.0,2.3,-0.26,-0.009,3.63
2017-11-24,3.5,3.495,3.667,3.458,9834717,4142515632.0,5.95,-0.48,-0.017,4.15
2017-12-01,3.482,3.399,3.489,3.382,6994338,2860020016.0,3.06,-2.75,-0.096,2.95
2017-12-08,3.395,3.403,3.448,3.35,4344973,1765287600.0,2.88,0.12,0.004,1.83
2017-12-15,3.402,3.367,3.472,3.363,5660513,2309469504.0,3.2,-1.06,-0.036,2.39
2017-12-22,3.37,3.443,3.476,3.355,6724229,2748274864.0,3.59,2.26,0.076,2.84
2017-12-29,3.446,3.418,3.478,3.363,8899821,3625604864.0,3.34,-0.73,-0.025,3.76
2018-01-05,3.428,3.529,3.539,3.426,5150223,2137981296.0,3.31,3.25,0.111,2.18
2018-01-12,3.528,3.615,3.619,3.515,5606585,2372246400.0,2.95,2.44,0.086,2.37
2018-01-19,3.615,3.677,3.707,3.602,7830812,3375518352.0,2.9,1.72,0.062,3.31
2018-01-26,3.664,3.773,3.802,3.664,7129705,3116010400.0,3.75,2.61,0.096,3.01
2018-02-02,3.783,3.655,3.788,3.576,11943469,5093221728.0,5.62,-3.13,-0.118,5.04
2018-02-09,3.617,3.215,3.656,3.152,16127162,6541209504.0,13.79,-12.04,-0.44,6.81
2018-02-14,3.224,3.352,3.369,3.212,4490570,1757635792.0,4.88,4.26,0.137,1.9
2018-02-23,3.404,3.456,3.466,3.39,3467213,1401914544.0,2.27,3.1,0.104,1.46
2018-03-02,3.486,3.41,3.521,3.381,8630717,3502902400.0,4.05,-1.33,-0.046,3.64
2018-03-09,3.413,3.499,3.505,3.378,5742295,2329973680.0,3.72,2.61,0.089,2.43
2018-03-16,3.519,3.438,3.536,3.437,7478080,3066951536.0,2.83,-1.74,-0.061,3.16
2018-03-23,3.437,3.282,3.502,3.213,6629160,2645091488.0,8.41,-4.54,-0.156,2.8
2018-03-30,3.251,3.284,3.318,3.181,7986072,3092919616.0,4.17,0.06,0.002,3.37
2018-04-04,3.285,3.236,3.324,3.225,4213697,1635398688.0,3.01,-1.46,-0.048,1.78
2018-04-13,3.24,3.253,3.345,3.216,6327451,2464793072.0,3.99,0.53,0.017,2.67
2018-04-20,3.246,3.138,3.258,3.098,7997008,3024121408.0,4.92,-3.54,-0.115,3.38
2018-04-27,3.131,3.142,3.243,3.1,6389437,2421891040.0,4.56,0.13,0.004,2.7
2018-05-04,3.158,3.158,3.19,3.119,3744148,1411762080.0,2.26,0.51,0.016,1.58
2018-05-11,3.164,3.261,3.298,3.158,6120929,2361715152.0,4.43,3.26,0.103,2.59
2018-05-18,3.269,3.287,3.31,3.232,6884912,2678731008.0,2.39,0.8,0.026,2.91
2018-05-25,3.313,3.199,3.33,3.189,5777591,2238085696.0,4.29,-2.68,-0.088,2.44
2018-06-01,3.207,3.165,3.238,3.114,6532503,2471665184.0,3.88,-1.06,-0.034,2.76
2018-06-08,3.185,3.175,3.257,3.156,5596161,2137987504.0,3.19,0.32,0.01,2.36
2018-06-15,3.159,3.168,3.236,3.148,5814778,2208943920.0,2.77,-0.22,-0.007,2.46
2018-06-22,3.143,3.024,3.143,2.96,10885873,3975467184.0,5.78,-4.55,-0.144,4.6
2018-06-29,3.036,2.925,3.042,2.828,8517952,2998090992.0,7.08,-3.27,-0.099,3.6
2018-07-06,2.919,2.783,2.923,2.718,11087005,3783171040.0,7.01,-4.85,-0.142,4.68
2018-07-13,2.798,2.922,2.934,2.787,9128050,3175078448.0,5.28,4.99,0.139,3.85
2018-07-20,2.919,2.938,2.953,2.842,7110242,2492229536.0,3.8,0.55,0.016,3.0
2018-07-27,2.918,2.97,3.045,2.908,8794627,3173811424.0,4.66,1.09,0.032,3.71
2018-08-03,2.969,2.757,2.997,2.756,9735463,3402797744.0,8.11,-7.17,-0.213,4.11
2018-08-10,2.757,2.852,2.87,2.701,10117631,3439428160.0,6.13,3.45,0.095,4.27
2018-08-17,2.818,2.675,2.846,2.666,8072842,2722772848.0,6.31,-6.21,-0.177,3.41
2018-08-24,2.683,2.776,2.804,2.658,10016807,3364808368.0,5.46,3.78,0.101,4.23
2018-08-31,2.783,2.778,2.872,2.76,8117405,2790126960.0,4.03,0.07,0.002,3.43
2018-09-07,2.774,2.734,2.826,2.701,9092164,3066881872.0,4.5,-1.58,-0.044,3.84
2018-09-14,2.721,2.691,2.731,2.645,10272864,3380482768.0,3.15,-1.57,-0.043,4.34
2018-09-21,2.673,2.872,2.874,2.648,15201834,5130973888.0,8.4,6.73,0.181,6.42
2018-09-28,2.835,2.896,2.904,2.818,10440287,3631064880.0,2.99,0.84,0.024,4.41
2018-10-12,2.819,2.621,2.822,2.538,20584283,6750749536.0,9.81,-9.5,-0.275,8.69
2018-10-19,2.627,2.573,2.63,2.461,26966465,8521084400.0,6.45,-1.83,-0.048,11.39
2018-10-26,2.638,2.616,2.758,2.549,33031817,10798825136.0,8.12,1.67,0.043,13.95
2018-11-02,2.607,2.751,2.766,2.496,27097497,8765774672.0,10.32,5.16,0.135,11.44
2018-11-09,2.728,2.616,2.732,2.614,17931294,5902203504.0,4.29,-4.91,-0.135,7.57
2018-11-16,2.608,2.699,2.732,2.603,18884106,6188385168.0,4.93,3.17,0.083,7.98
2018-11-23,2.698,2.572,2.737,2.568,17261599,5656722960.0,6.26,-4.71,-0.127,7.29
2018-11-30,2.581,2.623,2.648,2.562,14305278,4589701888.0,3.34,1.98,0.051,6.04
2018-12-07,2.715,2.623,2.727,2.622,17102767,5630818800.0,4.0,0.0,0.0,7.22
2018-12-14,2.601,2.615,2.687,2.58,13388798,4341655120.0,4.08,-0.3,-0.008,5.65
2018-12-21,2.609,2.476,2.621,2.456,17026387,5374450800.0,6.31,-5.32,-0.139,7.19
2018-12-28,2.465,2.447,2.49,2.414,14856463,4556804080.0,3.07,-1.17,-0.029,6.27
2019-01-04,2.458,2.482,2.484,2.385,10989588,3339794816.0,4.05,1.43,0.035,4.64
2019-01-11,2.497,2.544,2.567,2.479,15526652,4858580736.0,3.55,2.5,0.062,6.56
2019-01-18,2.543,2.613,2.622,2.51,13706329,4308126400.0,4.4,2.71,0.069,5.79
2019-01-25,2.613,2.63,2.65,2.565,12916711,4086863280.0,3.25,0.65,0.017,5.46
2019-02-01,2.644,2.702,2.704,2.597,15539720,4970574464.0,4.07,2.74,0.072,6.56
2019-02-15,2.692,2.788,2.861,2.679,20156393,6738268784.0,6.74,3.18,0.086,8.51
2019-02-22,2.81,2.973,2.975,2.81,29883660,10281499440.0,5.92,6.64,0.185,12.62
2019-03-01,3.027,3.185,3.227,3.007,36483947,13421501264.0,7.4,7.13,0.212,15.41
2019-03-08,3.217,3.108,3.325,3.098,28384286,10728620384.0,7.13,-2.42,-0.077,11.99
2019-03-15,3.108,3.182,3.24,3.094,22153981,8241889184.0,4.7,2.38,0.074,9.36
2019-03-22,3.183,3.276,3.309,3.172,19787926,7554858768.0,4.31,2.95,0.094,8.36
2019-03-29,3.215,3.316,3.325,3.125,19981163,7515811088.0,6.11,1.22,0.04,8.44
2019-04-04,3.341,3.509,3.519,3.341,21383638,8525958176.0,5.37,5.82,0.193,9.03
2019-04-12,3.545,3.429,3.575,3.4,23056697,9309490048.0,4.99,-2.28,-0.08,9.74
2019-04-19,3.491,3.567,3.567,3.381,26246075,10608301120.0,5.42,4.02,0.138,11.08
2019-04-26,3.567,3.326,3.567,3.318,24011968,9574932448.0,6.98,-6.76,-0.241,10.14
2019-04-30,3.335,3.343,3.392,3.318,9586364,3738707824.0,2.22,0.51,0.017,4.05
2019-05-10,3.225,3.167,3.237,3.016,33995447,12505553312.0,6.61,-5.26,-0.176,14.36
2019-05-17,3.132,3.093,3.187,3.07,16361875,6019771024.0,3.69,-2.34,-0.074,6.91
2019-05-24,3.081,3.037,3.132,3.02,16321332,5904492304.0,3.62,-1.81,-0.056,6.89
2019-05-31,3.038,3.079,3.137,3.001,16944774,6158859344.0,4.48,1.38,0.042,7.16
2019-06-06,3.092,3.015,3.129,3.014,13517678,4884685504.0,3.73,-2.08,-0.064,5.71
2019-06-14,3.027,3.117,3.183,3.024,17077619,6274539744.0,5.27,3.38,0.102,7.21
2019-06-21,3.111,3.297,3.327,3.094,22123618,8355926240.0,7.48,5.77,0.18,9.34
2019-06-28,3.302,3.306,3.327,3.217,19127117,7336722160.0,3.34,0.27,0.009,8.08
2019-07-05,3.369,3.368,3.413,3.324,17181737,6755194800.0,2.69,1.88,0.062,7.26
2019-07-12,3.35,3.302,3.35,3.247,12958919,4976906816.0,3.06,-1.96,-0.066,5.47
2019-07-19,3.288,3.309,3.348,3.237,14018028,5396353520.0,3.36,0.21,0.007,5.92
2019-07-26,3.309,3.359,3.368,3.257,12927581,5005531072.0,3.35,1.51,0.05,5.46
2019-08-02,3.357,3.248,3.396,3.22,15062595,5816226448.0,5.24,-3.3,-0.111,6.36
2019-08-09,3.232,3.144,3.238,3.084,17084474,6327702256.0,4.74,-3.2,-0.104,7.22
2019-08-16,3.155,3.216,3.242,3.123,10308838,3856735104.0,3.78,2.29,0.072,4.35
2019-08-23,3.245,3.324,3.339,3.227,13275611,5106323040.0,3.48,3.36,0.108,5.61
2019-08-30,3.27,3.308,3.361,3.263,13178342,5088018304.0,2.95,-0.48,-0.016,5.57
2019-09-06,3.306,3.468,3.495,3.305,16184811,6409113776.0,5.74,4.84,0.16,6.84
2019-09-12,3.495,3.485,3.504,3.441,9729393,3911172032.0,1.82,0.49,0.017,4.11
2019-09-20,3.493,3.44,3.494,3.386,12386420,4936150064.0,3.1,-1.29,-0.045,5.23
2019-09-27,3.429,3.363,3.444,3.347,13211796,5205475136.0,2.82,-2.24,-0.077,5.58
2019-09-30,3.357,3.316,3.366,3.311,2632884,1025545904.0,1.64,-1.4,-0.047,1.11
2019-10-11,3.321,3.428,3.44,3.31,11165689,4374632368.0,3.92,3.38,0.112,4.72
2019-10-18,3.449,3.378,3.497,3.368,15068073,6021320544.0,3.76,-1.46,-0.05,6.36
2019-10-25,3.369,3.41,3.415,3.356,9493576,3738704992.0,1.75,0.95,0.032,4.01
2019-11-01,3.417,3.473,3.474,3.381,12532681,4979289728.0,2.73,1.85,0.063,5.29
2019-11-08,3.472,3.481,3.548,3.47,13297817,5392313024.0,2.25,0.23,0.008,5.62
2019-11-15,3.46,3.39,3.46,3.385,13055193,5177575248.0,2.15,-2.61,-0.091,5.51
2019-11-22,3.388,3.355,3.46,3.341,12949224,5130679424.0,3.51,-1.03,-0.035,5.47
2019-11-29,3.362,3.334,3.403,3.315,12219164,4795037472.0,2.62,-0.63,-0.021,5.16
2019-12-06,3.338,3.413,3.414,3.317,9641306,3777357952.0,2.91,2.37,0.079,4.07
2019-12-13,3.413,3.477,3.484,3.388,11629500,4576978336.0,2.81,1.88,0.064,4.91
2019-12-20,3.476,3.525,3.577,3.46,17845683,7172998624.0,3.36,1.38,0.048,7.54
2019-12-27,3.524,3.526,3.577,3.471,18395842,7367740176.0,3.01,0.03,0.001,7.77
2020-01-03,3.515,3.648,3.683,3.509,19918648,8188197392.0,4.93,3.46,0.122,8.41
2020-01-10,3.635,3.666,3.685,3.603,24683031,10223252720.0,2.25,0.49,0.018,10.42
2020-01-17,3.665,3.66,3.731,3.644,18411346,7673493536.0,2.37,-0.16,-0.006,7.78
2020-01-23,3.665,3.505,3.692,3.465,26327595,10772328384.0,6.2,-4.23,-0.155,11.12
2020-02-07,3.239,3.397,3.422,3.145,36351612,13671060752.0,7.9,-3.08,-0.108,15.35
2020-02-14,3.377,3.486,3.504,3.36,17515018,6901090016.0,4.24,2.62,0.089,7.4
2020-02-21,3.495,3.654,3.687,3.495,27811796,11306672768.0,5.51,4.82,0.168,11.75
2020-02-28,3.632,3.442,3.645,3.433,26537530,10771491168.0,5.8,-5.8,-0.212,11.21
2020-03-06,3.457,3.63,3.717,3.457,19287321,7920932528.0,7.55,5.46,0.188,8.15
2020-03-13,3.577,3.398,3.597,3.259,30925720,12288834016.0,9.31,-6.39,-0.232,13.06
2020-03-20,3.394,3.153,3.394,3.001,42664941,15629744720.0,11.57,-7.21,-0.245,18.02
2020-03-27,3.049,3.209,3.263,3.022,34974587,12728824480.0,7.64,1.78,0.056,14.77
2020-04-03,3.168,3.206,3.237,3.139,20143423,7409531216.0,3.05,-0.09,-0.003,8.51
2020-04-10,3.269,3.273,3.321,3.255,15614488,5894074832.0,2.06,2.09,0.067,6.59
2020-04-17,3.259,3.328,3.354,3.241,16598206,6297791680.0,3.45,1.68,0.055,7.01
2020-04-24,3.335,3.299,3.351,3.279,15280745,5818629888.0,2.16,-0.87,-0.029,6.45
2020-04-30,3.301,3.417,3.425,3.265,15381595,5925117712.0,4.85,3.58,0.118,6.5
2020-05-08,3.374,3.462,3.481,3.369,10287666,4028184736.0,3.28,1.32,0.045,4.34
2020-05-15,3.468,3.411,3.501,3.41,21210618,8349293280.0,2.63,-1.47,-0.051,8.96
2020-05-22,3.41,3.324,3.466,3.322,15471209,6033730880.0,4.22,-2.55,-0.087,6.53
2020-05-29,3.321,3.375,3.393,3.306,14918631,5734840688.0,2.62,1.53,0.051,6.3
2020-06-05,3.407,3.512,3.529,3.404,13622636,5415562032.0,3.7,4.06,0.137,5.75
2020-06-12,3.529,3.522,3.559,3.451,15127199,6081486128.0,3.08,0.28,0.01,6.39
2020-06-19,3.491,3.614,3.634,3.464,15198133,6128288432.0,4.83,2.61,0.092,6.42
2020-06-24,3.614,3.673,3.676,3.595,13773542,5683594160.0,2.24,1.63,0.059,5.82
2020-07-03,3.659,3.966,3.973,3.615,24663941,10529911104.0,9.75,7.98,0.293,10.42
2020-07-10,4.036,4.294,4.393,4.017,41141572,19585083264.0,9.48,8.27,0.328,17.38
2020-07-17,4.291,4.114,4.436,4.05,44186330,20957210480.0,8.99,-4.19,-0.18,18.66
2020-07-24,4.156,4.063,4.365,4.036,29746231,14015302336.0,8.0,-1.24,-0.051,12.56
2020-07-31,4.092,4.259,4.318,4.046,19897432,9315591312.0,6.69,4.82,0.196,8.4
2020-08-07,4.299,4.274,4.372,4.209,16142153,7745455712.0,3.83,0.35,0.015,6.82
2020-08-14,4.242,4.287,4.36,4.131,15325307,7252356352.0,5.36,0.3,0.013,6.47
2020-08-21,4.307,4.293,4.419,4.232,19522157,9417629168.0,4.36,0.14,0.006,8.24
2020-08-28,4.315,4.426,4.434,4.25,17294774,8340590512.0,4.29,3.1,0.133,7.3
2020-09-04,4.454,4.338,4.477,4.3,17200676,8406128176.0,4.0,-1.99,-0.088,7.26
2020-09-11,4.329,4.194,4.364,4.124,21505447,10129501776.0,5.53,-3.32,-0.144,9.08
2020-09-18,4.216,4.32,4.322,4.176,20270311,9593434496.0,3.48,3.0,0.126,8.56
2020-09-25,4.324,4.148,4.359,4.13,20960116,9863552176.0,5.3,-3.98,-0.172,8.85
2020-09-30,4.151,4.155,4.204,4.129,10754708,5010402640.0,1.81,0.17,0.007,4.54
2020-10-09,4.23,4.248,4.274,4.229,3596667,1703741728.0,1.08,2.24,0.093,1.52
2020-10-16,4.274,4.362,4.423,4.272,15740440,7660709280.0,3.55,2.68,0.114,6.65
2020-10-23,4.389,4.295,4.429,4.29,22586870,10920444784.0,3.19,-1.54,-0.067,9.54
2020-10-30,4.266,4.266,4.38,4.215,20449379,9767012464.0,3.84,-0.68,-0.029,8.64
2020-11-06,4.268,4.46,4.471,4.268,16310359,7956752448.0,4.76,4.55,0.194,6.89
2020-11-13,4.489,4.429,4.583,4.396,20678060,10323018848.0,4.19,-0.7,-0.031,8.73
2020-11-20,4.454,4.523,4.529,4.42,14991598,7448969888.0,2.46,2.12,0.094,6.33
2020-11-27,4.539,4.565,4.614,4.446,20671046,10383170544.0,3.71,0.93,0.042,8.73
2020-12-04,4.578,4.649,4.674,4.535,18824879,9619004000.0,3.04,1.84,0.084,7.95
2020-12-11,4.649,4.463,4.651,4.427,20111372,10149038720.0,4.82,-4.0,-0.186,8.49
2020-12-18,4.468,4.574,4.607,4.457,17473241,8790781136.0,3.36,2.49,0.111,7.38
2020-12-25,4.571,4.625,4.63,4.535,20867133,10607547568.0,2.08,1.11,0.051,8.81
2020-12-31,4.621,4.796,4.802,4.612,19923186,10336080672.0,4.11,3.7,0.171,8.41
2021-01-08,4.789,5.08,5.14,4.769,26727055,14584924992.0,7.74,5.92,0.284,11.29
2021-01-15,5.081,5.035,5.224,4.969,31897775,17796897184.0,5.02,-0.89,-0.045,13.47
2021-01-22,5.032,5.146,5.169,4.996,23020936,12674357488.0,3.44,2.2,0.111,9.72
2021-01-29,5.145,4.929,5.23,4.863,25265294,13832375392.0,7.13,-4.22,-0.217,10.67
2021-02-05,4.929,5.063,5.128,4.927,21514991,11759507424.0,4.08,2.72,0.134,9.09
2021-02-10,5.101,5.388,5.414,5.063,12352231,6951606560.0,6.93,6.42,0.325,5.22
2021-02-19,5.504,5.377,5.514,5.252,11798304,6807371712.0,4.86,-0.2,-0.011,4.98
2021-02-26,5.366,4.91,5.367,4.902,38849712,21403655056.0,8.65,-8.69,-0.467,16.41
2021-03-05,4.962,4.847,5.039,4.76,25918374,13836048384.0,5.68,-1.28,-0.063,10.95
2021-03-12,4.881,4.723,4.906,4.507,32008552,16260508416.0,8.23,-2.56,-0.124,13.52
2021-03-19,4.699,4.578,4.74,4.564,18279088,9259759296.0,3.73,-3.07,-0.145,7.72
2021-03-26,4.576,4.614,4.653,4.469,25116220,12526130128.0,4.02,0.79,0.036,10.61
2021-04-02,4.626,4.742,4.747,4.586,17416844,8837073952.0,3.49,2.77,0.128,7.36
2021-04-09,4.754,4.619,4.758,4.606,7729385,3938722960.0,3.21,-2.59,-0.123,3.26
2021-04-16,4.607,4.544,4.63,4.475,26381024,13077047136.0,3.36,-1.62,-0.075,11.14
2021-04-23,4.54,4.721,4.731,4.517,21229339,10787625584.0,4.71,3.9,0.177,8.97
2021-04-30,4.732,4.709,4.772,4.634,19423260,9950284080.0,2.92,-0.25,-0.012,8.2
2021-05-07,4.69,4.581,4.723,4.577,7458638,3778548736.0,3.1,-2.72,-0.128,3.15
2021-05-14,4.585,4.708,4.71,4.513,23426039,11785968960.0,4.3,2.77,0.127,9.89
2021-05-21,4.704,4.716,4.808,4.698,21552764,11160245936.0,2.34,0.17,0.008,9.1
2021-05-28,4.716,4.913,4.975,4.677,32490094,17205793760.0,6.32,4.18,0.197,13.72
2021-06-04,4.91,4.876,4.938,4.814,23620271,12526549200.0,2.52,-0.75,-0.037,9.98
2021-06-11,4.876,4.821,4.921,4.794,17206627,9067908592.0,2.6,-1.13,-0.055,7.27
2021-06-18,4.821,4.707,4.831,4.67,18545144,9533504048.0,3.34,-2.36,-0.114,7.83
2021-06-25,4.689,4.851,4.87,4.668,25508108,13192384752.0,4.29,3.06,0.144,10.77
2021-07-02,4.859,4.694,4.871,4.692,21134629,11060816656.0,3.69,-3.24,-0.157,8.93
2021-07-09,4.694,4.693,4.783,4.637,17429911,8928631648.0,3.11,-0.02,-0.001,7.36
2021-07-16,4.731,4.737,4.795,4.703,20511244,10612105264.0,1.96,0.94,0.044,8.66
2021-07-23,4.728,4.738,4.814,4.687,17549840,9092020608.0,2.68,0.02,0.001,7.41
2021-07-30,4.718,4.453,4.719,4.316,35019025,17169421824.0,8.51,-6.02,-0.285,14.79
2021-08-06,4.437,4.574,4.639,4.405,11794298,5879087200.0,5.25,2.72,0.121,4.98
2021-08-13,4.551,4.6,4.705,4.533,11288807,5701521504.0,3.76,0.57,0.026,4.77
2021-08-20,4.594,4.414,4.625,4.369,15820279,7795181952.0,5.57,-4.04,-0.186,6.68
2021-08-27,4.424,4.48,4.559,4.421,13053998,6423234576.0,3.13,1.5,0.066,5.51
2021-09-03,4.492,4.499,4.569,4.391,14194552,6972182176.0,3.97,0.42,0.019,5.99
2021-09-10,4.499,4.672,4.708,4.495,17608547,8871892304.0,4.73,3.85,0.173,7.44
2021-09-17,4.666,4.509,4.69,4.449,18618047,9234723968.0,5.16,-3.49,-0.163,7.86
2021-09-24,4.441,4.512,4.556,4.433,12433740,6112557584.0,2.73,0.07,0.003,5.25
2021-09-30,4.526,4.516,4.579,4.459,15287496,7546576416.0,2.66,0.09,0.004,6.46
2021-10-08,4.559,4.587,4.596,4.552,2446241,1222701424.0,0.97,1.57,0.071,1.03
2021-10-15,4.595,4.587,4.641,4.494,12622816,6301446672.0,3.2,0.0,0.0,5.33
2021-10-22,4.584,4.617,4.653,4.497,12551094,6265256656.0,3.4,0.65,0.03,5.3
2021-10-29,4.603,4.562,4.669,4.507,16592142,8273745200.0,3.51,-1.19,-0.055,7.01
2021-11-05,4.538,4.504,4.576,4.455,15150751,7474415360.0,2.65,-1.27,-0.058,6.4
2021-11-12,4.501,4.551,4.572,4.407,16900233,8307856240.0,3.66,1.04,0.047,7.14
2021-11-19,4.555,4.551,4.577,4.483,15512892,7683026112.0,2.07,0.0,0.0,6.55
2021-11-26,4.555,4.517,4.597,4.508,11914072,5930939728.0,1.96,-0.75,-0.034,5.03
2021-12-03,4.481,4.56,4.561,4.469,10098294,4977579280.0,2.04,0.95,0.043,4.26
2021-12-10,4.563,4.724,4.785,4.55,19158648,9749532880.0,5.15,3.6,0.164,8.09
2021-12-17,4.748,4.614,4.808,4.612,19952280,10192426912.0,4.15,-2.33,-0.11,8.43
2021-12-24,4.6,4.578,4.631,4.528,25977064,12958313344.0,2.23,-0.78,-0.036,10.97
2021-12-31,4.578,4.589,4.618,4.536,23741857,11872115136.0,1.79,0.24,0.011,10.03
2022-01-07,4.606,4.48,4.608,4.438,19462209,9597873008.0,3.7,-2.38,-0.109,8.22
2022-01-14,4.469,4.375,4.514,4.372,23129751,11284306912.0,3.17,-2.34,-0.105,9.77
2022-01-21,4.379,4.44,4.503,4.378,29676708,14295104896.0,2.86,1.49,0.065,12.53
2022-01-28,4.416,4.21,4.455,4.206,30437004,14238982416.0,5.61,-5.18,-0.23,12.85
2022-02-11,4.281,4.252,4.319,4.171,23487929,10843592480.0,3.52,1.0,0.042,9.92
2022-02-18,4.236,4.3,4.301,4.182,23172288,10660072304.0,2.8,1.13,0.048,9.79
2022-02-25,4.292,4.221,4.293,4.145,20621184,9434954224.0,3.44,-1.84,-0.079,8.71
2022-03-04,4.218,4.15,4.273,4.136,13961478,6352383488.0,3.25,-1.68,-0.071,5.9
2022-03-11,4.115,3.968,4.115,3.726,30117586,12896529504.0,9.37,-4.39,-0.182,12.72
2022-03-18,3.906,3.914,3.95,3.598,43533001,18028471248.0,8.87,-1.36,-0.054,18.38
2022-03-25,3.919,3.825,3.942,3.823,15081336,6395657328.0,3.04,-2.27,-0.089,6.37
2022-04-01,3.79,3.925,3.945,3.739,19464107,8167667552.0,5.39,2.61,0.1,8.22
2022-04-08,3.899,3.889,3.925,3.831,9385634,3970547952.0,2.39,-0.92,-0.036,3.96
2022-04-15,3.861,3.837,3.868,3.732,28797218,11960246640.0,3.5,-1.34,-0.052,12.16
2022-04-22,3.801,3.662,3.842,3.608,23939358,9720926832.0,6.1,-4.56,-0.175,10.11
2022-04-29,3.601,3.671,3.675,3.416,64066753,24804389424.0,7.07,0.25,0.009,27.06
2022-05-06,3.636,3.559,3.687,3.556,12567651,4992622336.0,3.57,-3.05,-0.112,5.31
2022-05-13,3.534,3.638,3.682,3.464,20822584,8195713136.0,6.13,2.22,0.079,8.79
2022-05-20,3.656,3.735,3.736,3.592,19328747,7728983616.0,3.96,2.67,0.097,8.16
2022-05-27,3.735,3.658,3.735,3.588,24203512,9692160688.0,3.94,-2.06,-0.077,10.22
2022-06-02,3.676,3.75,3.759,3.663,15703572,6374574720.0,2.62,2.52,0.092,6.63
2022-06-10,3.748,3.904,3.916,3.721,21716751,9105705136.0,5.2,4.11,0.154,9.17
2022-06-17,3.866,3.977,4.02,3.771,35498474,15125920208.0,6.38,1.87,0.073,14.99
2022-06-24,3.987,4.069,4.082,3.938,23373281,10150628432.0,3.62,2.31,0.092,9.87
2022-07-01,4.085,4.149,4.201,4.085,23893219,10716005552.0,2.85,1.97,0.08,10.09
2022-07-08,4.134,4.12,4.221,4.078,17097953,7662904176.0,3.45,-0.7,-0.029,7.22
2022-07-15,4.102,3.951,4.102,3.949,21550684,9396097857.0,3.71,-4.1,-0.169,9.1
2022-07-22,3.968,3.945,4.016,3.915,16677419,7199819570.0,2.56,-0.15,-0.006,7.04
2022-07-29,3.941,3.876,3.986,3.867,17259556,7384200761.0,3.02,-1.75,-0.069,7.29
2022-08-05,3.862,3.874,3.904,3.767,18741637,7822113364.0,3.53,-0.05,-0.002,7.92
2022-08-12,3.857,3.911,3.922,3.804,11565099,4874419615.0,3.05,0.96,0.037,4.88
2022-08-19,3.898,3.865,3.943,3.863,11717381,4976632616.0,2.05,-1.18,-0.046,4.95
2022-08-26,3.856,3.831,3.906,3.78,15493372,6494713014.0,3.26,-0.88,-0.034,6.54
2022-09-02,3.797,3.74,3.838,3.72,16059580,6629790464.0,3.08,-2.38,-0.091,6.78
2022-09-09,3.731,3.815,3.823,3.696,12281474,5049962405.0,3.4,2.01,0.075,5.19
2022-09-16,3.822,3.656,3.851,3.652,20719704,8489086340.0,5.22,-4.17,-0.159,8.75
2022-09-23,3.65,3.58,3.679,3.548,18628899,7379909698.0,3.58,-2.08,-0.076,7.87
2022-09-30,3.556,3.524,3.614,3.521,29497380,11533959602.0,2.6,-1.56,-0.056,12.46
2022-10-14,3.523,3.559,3.579,3.375,30017723,11473647917.0,5.79,0.99,0.035,12.68
2022-10-21,3.551,3.458,3.586,3.44,18079339,6979794373.0,4.1,-2.84,-0.101,7.64
2022-10-28,3.455,3.26,3.489,3.251,33901322,12545747368.0,6.88,-5.73,-0.198,14.32
2022-11-04,3.236,3.49,3.507,3.208,40358163,14956474009.0,9.17,7.06,0.23,17.04
2022-11-11,3.466,3.504,3.554,3.383,37394539,14262239247.0,4.9,0.4,0.014,15.79
2022-11-18,3.554,3.522,3.594,3.491,35967653,13966869104.0,2.94,0.51,0.018,15.19
2022-11-25,3.493,3.493,3.527,3.446,27474308,10518799212.0,2.3,-0.82,-0.029,11.6
2022-12-02,3.428,3.589,3.666,3.386,34721177,13539031752.0,8.02,2.75,0.096,14.66
2022-12-09,3.63,3.714,3.725,3.613,34809241,13980149901.0,3.12,3.48,0.125,14.7
2022-12-16,3.701,3.673,3.701,3.644,28915592,11600984205.0,1.53,-1.1,-0.041,12.21
2022-12-23,3.678,3.547,3.689,3.528,38564298,15104944841.0,4.38,-3.43,-0.126,16.29
2022-12-30,3.546,3.594,3.609,3.544,32340110,12700314551.0,1.83,1.33,0.047,13.66
2023-01-06,3.593,3.701,3.718,3.546,29526936,11746450866.0,4.79,2.98,0.107,12.47
2023-01-13,3.721,3.8,3.804,3.708,30782298,12577338621.0,2.59,2.67,0.099,13.0
2023-01-20,3.805,3.901,3.914,3.803,39410937,16335924479.0,2.92,2.66,0.101,16.64
2023-02-03,3.98,3.857,3.987,3.821,46181262,19279965555.0,4.26,-1.13,-0.044,19.5
