date,panic_budget,learned_budget,panic_confirmed_cash_window,learned_confirmed_cash_window,budget_status,budget_update_scheduled,moment_attempt_origin,last_successful_budget_origin,window_start,window_observations,panic_mean,learned_mean,panic_variance,learned_variance,reference_covariance,estimated_daily_ratio,panic_state,learned_state,target,panic_reference_return,learned_reference_return
2019-07-03,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,1.0,1.0,0.0,-0.008312342706744302
2019-07-04,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,-0.006604013318163293
2019-07-05,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,-0.0009664024708391228
2019-07-08,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-09,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-10,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-11,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-12,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-15,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-16,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-17,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-18,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-19,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-22,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-23,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-24,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-25,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-26,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-29,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-30,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-07-31,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-07-01,2019-07-01,2018-07-03,242,-0.00019954203207756487,0.00019435847747025165,3.5738139852547665e-06,3.422804376183316e-05,-3.482426970021179e-08,0.03322098070940018,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,True,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-02,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-05,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-06,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-07,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-08,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-09,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-12,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-13,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-14,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-15,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-16,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-19,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-20,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-21,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-22,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-23,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-26,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-27,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-28,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-29,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-08-30,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-08-01,2019-08-01,2018-08-03,242,-0.00019954203207756487,0.00013498188297750475,3.5738139852547687e-06,3.472872988948401e-05,-4.6721558373026975e-08,0.022905038809790744,0.0,0.0,0.0,0.0,0.0
2019-09-02,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,True,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-03,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-04,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-05,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-06,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-09,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-10,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-11,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-12,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-16,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-17,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-18,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-19,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-20,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-23,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-24,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-25,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-26,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-27,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-09-02,2019-09-02,2018-09-04,242,-0.00019954203207756487,0.00013498188297750475,3.573813985254771e-06,3.472872988948404e-05,-4.6721558373026995e-08,0.022905038809790734,0.0,0.0,0.0,0.0,0.0
2019-10-08,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,True,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-09,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-10,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-11,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-14,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-15,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-16,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-17,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-18,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-21,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-22,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-23,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-24,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-25,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-28,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-29,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-30,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-10-31,0.0,1.0,False,False,TANGENCY_BUDGET_AVAILABLE,False,2019-10-08,2019-10-08,2018-10-10,242,-0.00019954203207756487,0.00013827224683547664,3.5738139852547733e-06,3.472519617020031e-05,-4.6062268142738874e-08,0.02346457356759538,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,True,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-04,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-05,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-06,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-07,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-08,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-11,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-12,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-13,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-14,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
2019-11-15,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2019-11-01,2019-11-01,2018-11-05,242,0.0,0.00027196387911886626,0.0,2.2284377280943556e-05,0.0,0.05761173783652105,0.0,0.0,0.0,0.0,0.0
