date,panic_budget,learned_budget,panic_reference_equity,learned_reference_equity,panic_state,learned_state,target,budget_status,budget_update_scheduled,last_successful_budget_origin
2017-02-20,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-02-20
2017-02-21,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-02-21
2017-02-22,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-02-22
2017-02-23,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-02-23
2017-02-24,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-02-24
2017-02-27,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-02-27
2017-02-28,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-02-28
2017-03-01,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-01
2017-03-02,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-02
2017-03-03,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-03
2017-03-06,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-06
2017-03-07,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-07
2017-03-08,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-08
2017-03-09,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-09
2017-03-10,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-10
2017-03-13,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-13
2017-03-14,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-14
2017-03-15,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-15
2017-03-16,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-16
2017-03-17,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-17
2017-03-20,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-20
2017-03-21,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-21
2017-03-22,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-22
2017-03-23,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-23
2017-03-24,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-24
2017-03-27,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-27
2017-03-28,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-28
2017-03-29,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-29
2017-03-30,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-30
2017-03-31,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-03-31
2017-04-05,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-05
2017-04-06,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-06
2017-04-07,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-07
2017-04-10,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-10
2017-04-11,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-11
2017-04-12,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-12
2017-04-13,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-13
2017-04-14,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-14
2017-04-17,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-17
2017-04-18,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-18
2017-04-19,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-19
2017-04-20,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-20
2017-04-21,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-21
2017-04-24,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-24
2017-04-25,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-25
2017-04-26,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-26
2017-04-27,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-27
2017-04-28,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-04-28
2017-05-02,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-02
2017-05-03,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-03
2017-05-04,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-04
2017-05-05,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-05
2017-05-08,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-08
2017-05-09,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-09
2017-05-10,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-10
2017-05-11,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-11
2017-05-12,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-12
2017-05-15,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-15
2017-05-16,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-16
2017-05-17,0.41631326601507995,0.5836867339849201,193625.18188000008,271469.73026,0.0,1.0,0.5836867339849201,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-17
2017-05-18,0.4167178710596804,0.5832821289403196,193625.18188000008,271018.15436,0.0,1.0,0.5832821289403196,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-18
2017-05-19,0.41629050977485177,0.5837094902251483,193625.18188000008,271495.15436,0.0,1.0,0.5837094902251483,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-19
2017-05-22,0.41607715767137926,0.5839228423286207,193625.18188000008,271733.65436,0.0,1.0,0.5839228423286207,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-22
2017-05-23,0.4150136691075658,0.5849863308924341,193625.18188000008,272926.15436,0.0,1.0,0.5849863308924341,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-23
2017-05-24,0.4150136691075658,0.5849863308924341,193625.18188000008,272926.15436,0.0,1.0,0.5849863308924341,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-24
2017-05-25,0.4099146807118124,0.5900853192881875,193625.18188000008,278729.65436,0.0,1.0,0.5900853192881875,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-25
2017-05-26,0.4103290449554428,0.5896709550445571,193625.18188000008,278252.65436,0.0,1.0,0.5896709550445571,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-26
2017-05-31,0.41019083049178445,0.5898091695082156,193625.18188000008,278411.65436,0.0,1.0,0.5898091695082156,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-05-31
2017-06-01,0.40963890250229384,0.5903610974977062,193625.18188000008,279047.65436,0.0,1.0,0.5903610974977062,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-01
2017-06-02,0.4102599260826781,0.589740073917322,193625.18188000008,278332.15436,0.0,1.0,0.589740073917322,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-02
2017-06-05,0.4118555743752649,0.5881444256247351,193625.18188000008,276503.65436,0.0,1.0,0.5881444256247351,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-05
2017-06-06,0.4099836832927561,0.590016316707244,193625.18188000008,278650.15436,0.0,1.0,0.590016316707244,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-06
2017-06-07,0.40669755389623946,0.5933024461037606,193625.18188000008,282466.15436,0.0,1.0,0.5933024461037606,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-07
2017-06-08,0.4050068047412967,0.5949931952587032,193625.18188000008,284453.65436,0.0,1.0,0.5949931952587032,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-08
2017-06-09,0.4035305316950239,0.596469468304976,193625.18188000008,286202.65436,0.0,1.0,0.596469468304976,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-09
2017-06-12,0.4039990861941309,0.5960009138058691,193625.18188000008,285646.15436,0.0,1.0,0.5960009138058691,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-12
2017-06-13,0.4035305316950239,0.596469468304976,193625.18188000008,286202.65436,0.0,1.0,0.596469468304976,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-13
2017-06-14,0.4059518883079324,0.5940481116920676,193625.18188000008,283340.65436,0.0,1.0,0.5940481116920676,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-14
2017-06-15,0.4067654775340005,0.5932345224659995,193625.18188000008,282386.65436,0.0,1.0,0.5932345224659995,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-15
2017-06-16,0.4071734962909813,0.5928265037090187,193625.18188000008,281909.65436,0.0,1.0,0.5928265037090187,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-16
2017-06-19,0.40446873007070866,0.5955312699292914,193625.18188000008,285089.65436,0.0,1.0,0.5955312699292914,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-19
2017-06-20,0.40520895201854606,0.594791047981454,193625.18188000008,284215.15436,0.0,1.0,0.594791047981454,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-20
2017-06-21,0.40219777354379654,0.5978022264562034,193625.18188000008,287792.65436,0.0,1.0,0.5978022264562034,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-21
2017-06-22,0.4019322776384365,0.5980677223615635,193625.18188000008,288110.65436,0.0,1.0,0.5980677223615635,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-22
2017-06-23,0.3996240542361854,0.6003759457638147,193625.18188000008,290893.15436,0.0,1.0,0.6003759457638147,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-23
2017-06-26,0.396695008446647,0.6033049915533529,193625.18188000008,294470.65436,0.0,1.0,0.6033049915533529,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-26
2017-06-27,0.39656582486942177,0.6034341751305782,193625.18188000008,294629.65436,0.0,1.0,0.6034341751305782,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-27
2017-06-28,0.39818669166056275,0.6018133083394374,193625.18188000008,292642.15436,0.0,1.0,0.6018133083394374,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-28
2017-06-29,0.39675963180211604,0.6032403681978841,193625.18188000008,294391.15436,0.0,1.0,0.6032403681978841,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-29
2017-06-30,0.39714781451949255,0.6028521854805073,193625.18188000008,293914.15436,0.0,1.0,0.6028521854805073,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-06-30
2017-07-03,0.39818669166056275,0.6018133083394374,193625.18188000008,292642.15436,0.0,1.0,0.6018133083394374,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-03
2017-07-04,0.4001493077522966,0.5998506922477033,193625.18188000008,290257.15436,0.0,1.0,0.5998506922477033,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-04
2017-07-05,0.39708306465975013,0.6029169353402498,193625.18188000008,293993.65436,0.0,1.0,0.6029169353402498,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-05
2017-07-06,0.39727737760978005,0.6027226223902199,193625.18188000008,293755.15436,0.0,1.0,0.6027226223902199,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-06
2017-07-07,0.3974070252634059,0.602592974736594,193625.18188000008,293596.15436,0.0,1.0,0.602592974736594,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-07
2017-07-10,0.39714781451949255,0.6028521854805073,193625.18188000008,293914.15436,0.0,1.0,0.6028521854805073,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-10
2017-07-11,0.3952144597796599,0.6047855402203401,193625.18188000008,296299.15436,0.0,1.0,0.6047855402203401,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-11
2017-07-12,0.3966304061391761,0.6033695938608239,193625.18188000008,294550.15436,0.0,1.0,0.6033695938608239,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-12
2017-07-13,0.39419101404981616,0.6058089859501838,193625.18188000008,297571.15436,0.0,1.0,0.6058089859501838,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-13
2017-07-14,0.3926024489289537,0.6073975510710463,193625.18188000008,299558.65436,0.0,1.0,0.6073975510710463,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-14
2017-07-17,0.39585681645762993,0.6041431835423701,193625.18188000008,295504.15436,0.0,1.0,0.6041431835423701,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-17
2017-07-18,0.3957281781289495,0.6042718218710506,193625.18188000008,295663.15436,0.0,1.0,0.6042718218710506,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-18
2017-07-19,0.3908383881707969,0.6091616118292031,193625.18188000008,301784.65436,0.0,1.0,0.6091616118292031,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-19
2017-07-20,0.38971269621337845,0.6102873037866214,193625.18188000008,303215.65436,0.0,1.0,0.6102873037866214,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-20
2017-07-21,0.39090111732260985,0.6090988826773901,193625.18188000008,301705.15436,0.0,1.0,0.6090988826773901,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-21
2017-07-24,0.38971269621337845,0.6102873037866214,193625.18188000008,303215.65436,0.0,1.0,0.6102873037866214,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-24
2017-07-25,0.39152951809703035,0.6084704819029697,193625.18188000008,300910.15436,0.0,1.0,0.6084704819029697,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-25
2017-07-26,0.3928557583888096,0.6071442416111904,193625.18188000008,299240.65436,0.0,1.0,0.6071442416111904,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-26
2017-07-27,0.39215994252064035,0.6078400574793595,193625.18188000008,300115.15436,0.0,1.0,0.6078400574793595,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-27
2017-07-28,0.3912779154955386,0.6087220845044614,193625.18188000008,301228.15436,0.0,1.0,0.6087220845044614,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-28
2017-07-31,0.39039984719104825,0.6096001528089517,193625.18188000008,302341.15436,0.0,1.0,0.6096001528089517,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-07-31
2017-08-01,0.3885314792990793,0.6114685207009207,193625.18188000008,304726.15436,0.0,1.0,0.6114685207009207,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-01
2017-08-02,0.3885314792990793,0.6114685207009207,193625.18188000008,304726.15436,0.0,1.0,0.6114685207009207,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-02
2017-08-03,0.39090111732260985,0.6090988826773901,193625.18188000008,301705.15436,0.0,1.0,0.6090988826773901,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-03
2017-08-04,0.39234946592141184,0.6076505340785882,193625.18188000008,299876.65436,0.0,1.0,0.6076505340785882,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-04
2017-08-07,0.39090111732260985,0.6090988826773901,193625.18188000008,301705.15436,0.0,1.0,0.6090988826773901,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-07
2017-08-08,0.3908383881707969,0.6091616118292031,193625.18188000008,301784.65436,0.0,1.0,0.6091616118292031,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-08
2017-08-09,0.3910266360534117,0.6089733639465883,193625.18188000008,301546.15436,0.0,1.0,0.6089733639465883,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-09
2017-08-10,0.39152951809703035,0.6084704819029697,193625.18188000008,300910.15436,0.0,1.0,0.6084704819029697,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-10
2017-08-11,0.3961143441749735,0.6038856558250265,193625.18188000008,295186.15436,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-11
2017-08-14,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-14
2017-08-15,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-15
2017-08-16,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-16
2017-08-17,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-17
2017-08-18,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-18
2017-08-21,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-21
2017-08-22,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-22
2017-08-23,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-23
2017-08-24,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-24
2017-08-25,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-25
2017-08-28,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-28
2017-08-29,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-29
2017-08-30,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-30
2017-08-31,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-08-31
2017-09-01,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-01
2017-09-04,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-04
2017-09-05,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-05
2017-09-06,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-06
2017-09-07,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-07
2017-09-08,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-08
2017-09-11,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-11
2017-09-12,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-12
2017-09-13,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-13
2017-09-14,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-14
2017-09-15,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-15
2017-09-18,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-18
2017-09-19,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-19
2017-09-20,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-20
2017-09-21,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-21
2017-09-22,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-22
2017-09-25,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-25
2017-09-26,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-26
2017-09-27,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-27
2017-09-28,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-28
2017-09-29,0.3962264604501297,0.6037735395498703,193625.18188000008,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2017-09-29
