fit_index,fit_origin,first_origin_index,last_origin_index,rows,latest_exit_index,latest_maturity_index,status,state,negative_rows,nonnegative_rows,price_return,new_dividend_yield
2095,2021-01-04,1852,2093,242,2095,2095,ESTIMATION_COMPLETE,1,108,134,0.0019442653792634463,0.0
2095,2021-01-04,1852,2093,242,2095,2095,ESTIMATION_COMPLETE,pooled,108,134,0.0010952382618085457,0.0
2115,2021-02-01,1872,2113,242,2115,2115,ESTIMATION_COMPLETE,0,106,136,-0.0003235232550345235,0.00012254109381541907
2115,2021-02-01,1872,2113,242,2115,2115,ESTIMATION_COMPLETE,1,106,136,0.002801015727037598,0.0
2115,2021-02-01,1872,2113,242,2115,2115,ESTIMATION_COMPLETE,pooled,106,136,0.001432416007617578,5.36750245637786e-05
2130,2021-03-01,1887,2128,242,2130,2130,ESTIMATION_COMPLETE,0,107,135,-0.0004408831126597361,0.00012139584994798524
2130,2021-03-01,1887,2128,242,2130,2130,ESTIMATION_COMPLETE,1,107,135,0.0028258492074010166,0.0
2130,2021-03-01,1887,2128,242,2130,2130,ESTIMATION_COMPLETE,pooled,107,135,0.00138146756175432,5.36750245637786e-05
2153,2021-04-01,1910,2151,242,2153,2153,ESTIMATION_COMPLETE,0,104,138,0.00016151506545625035,0.00012489765331186943
2153,2021-04-01,1910,2151,242,2153,2153,ESTIMATION_COMPLETE,1,104,138,0.0023908356282987273,0.0
2153,2021-04-01,1910,2151,242,2153,2153,ESTIMATION_COMPLETE,pooled,104,138,0.001432780510382952,5.36750245637786e-05
2174,2021-05-06,1931,2172,242,2174,2174,ESTIMATION_COMPLETE,0,106,136,-0.0001107274201289842,0.00012254109381541907
2174,2021-05-06,1931,2172,242,2174,2174,ESTIMATION_COMPLETE,1,106,136,0.0022100002948383206,0.0
2174,2021-05-06,1931,2172,242,2174,2174,ESTIMATION_COMPLETE,pooled,106,136,0.0011934831965468567,5.36750245637786e-05
2192,2021-06-01,1949,2190,242,2192,2192,ESTIMATION_COMPLETE,0,105,137,0.00018373734486591646,0.0001237081518517564
2192,2021-06-01,1949,2190,242,2192,2192,ESTIMATION_COMPLETE,1,105,137,0.0021904274636442285,0.0
2192,2021-06-01,1949,2190,242,2192,2192,ESTIMATION_COMPLETE,pooled,105,137,0.0013197561311164485,5.36750245637786e-05
2213,2021-07-01,1970,2211,242,2213,2213,ESTIMATION_COMPLETE,0,109,133,-7.748806384724622e-06,0.0001191684031599488
2213,2021-07-01,1970,2211,242,2213,2213,ESTIMATION_COMPLETE,1,109,133,0.0015669922205004368,0.0
2213,2021-07-01,1970,2211,242,2213,2213,ESTIMATION_COMPLETE,pooled,109,133,0.000857708038969517,5.36750245637786e-05
2235,2021-08-02,1992,2233,242,2235,2235,ESTIMATION_COMPLETE,0,111,131,-0.00018807596713778853,0.00011702122472463443
2235,2021-08-02,1992,2233,242,2235,2235,ESTIMATION_COMPLETE,1,111,131,0.00032076602274691156,0.0
2235,2021-08-02,1992,2233,242,2235,2235,ESTIMATION_COMPLETE,pooled,111,131,8.737155631219374e-05,5.36750245637786e-05
2257,2021-09-01,2014,2255,242,2257,2257,ESTIMATION_COMPLETE,0,113,129,-0.00020419502255699897,0.00011495005260561434
2257,2021-09-01,2014,2255,242,2257,2257,ESTIMATION_COMPLETE,1,113,129,0.00029933450138036914,0.0
2257,2021-09-01,2014,2255,242,2257,2257,ESTIMATION_COMPLETE,pooled,113,129,6.421534350878814e-05,5.36750245637786e-05
2277,2021-10-08,2034,2275,242,2277,2277,ESTIMATION_COMPLETE,0,115,127,0.00021808504093691108,0.00011295092125595148
2277,2021-10-08,2034,2275,242,2277,2277,ESTIMATION_COMPLETE,1,115,127,0.0003681832809335735,0.0
2277,2021-10-08,2034,2275,242,2277,2277,ESTIMATION_COMPLETE,pooled,115,127,0.00029685560490210166,5.36750245637786e-05
2293,2021-11-01,2050,2291,242,2293,2293,ESTIMATION_COMPLETE,0,115,127,0.0004080316161850204,0.00011295092125595148
2293,2021-11-01,2050,2291,242,2293,2293,ESTIMATION_COMPLETE,1,115,127,9.607779347439355e-05,0.0
2293,2021-11-01,2050,2291,242,2293,2293,ESTIMATION_COMPLETE,pooled,115,127,0.0002443203125310964,5.36750245637786e-05
2315,2021-12-01,2072,2313,242,2315,2315,ESTIMATION_COMPLETE,0,120,122,0.00019301961303003212,0.00010824463287028683
2315,2021-12-01,2072,2313,242,2315,2315,ESTIMATION_COMPLETE,1,120,122,-0.0004258559560664487,0.0
2315,2021-12-01,2072,2313,242,2315,2315,ESTIMATION_COMPLETE,pooled,120,122,-0.00011897550858059045,5.36750245637786e-05
2338,2022-01-04,2095,2336,242,2338,2338,ESTIMATION_COMPLETE,0,119,123,8.435063057144108e-05,0.0001091542516339027
2338,2022-01-04,2095,2336,242,2338,2338,ESTIMATION_COMPLETE,1,119,123,-0.0004042043273643088,0.0
2338,2022-01-04,2095,2336,242,2338,2338,ESTIMATION_COMPLETE,pooled,119,123,-0.0001639644926768946,5.36750245637786e-05
2357,2022-02-07,2114,2355,242,2357,2357,ESTIMATION_COMPLETE,0,121,121,0.00016311464855402823,0.0
2357,2022-02-07,2114,2355,242,2357,2357,ESTIMATION_COMPLETE,1,121,121,-0.001230337895618001,0.0001282770510645285
2357,2022-02-07,2114,2355,242,2357,2357,ESTIMATION_COMPLETE,pooled,121,121,-0.0005336116235319864,6.413852553226425e-05
2373,2022-03-01,2130,2371,242,2373,2373,ESTIMATION_COMPLETE,0,121,121,0.00013107274359122005,0.0
2373,2022-03-01,2130,2371,242,2373,2373,ESTIMATION_COMPLETE,1,121,121,-0.0014367326330902636,0.0001282770510645285
2373,2022-03-01,2130,2371,242,2373,2373,ESTIMATION_COMPLETE,pooled,121,121,-0.0006528299447495218,6.413852553226425e-05
2396,2022-04-01,2153,2394,242,2396,2396,ESTIMATION_COMPLETE,0,124,118,-0.0004758948559999116,0.0
2396,2022-04-01,2153,2394,242,2396,2396,ESTIMATION_COMPLETE,1,124,118,-0.0011071514767123816,0.00013153833202379615
2396,2022-04-01,2153,2394,242,2396,2396,ESTIMATION_COMPLETE,pooled,124,118,-0.0007836976710580582,6.413852553226425e-05
2415,2022-05-05,2172,2413,242,2415,2415,ESTIMATION_COMPLETE,0,127,115,-0.0006315008242489028,0.0
2415,2022-05-05,2172,2413,242,2415,2415,ESTIMATION_COMPLETE,1,127,115,-0.001434659597290989,0.000134969766772243
2415,2022-05-05,2172,2413,242,2415,2415,ESTIMATION_COMPLETE,pooled,127,115,-0.0010131671833391504,6.413852553226425e-05
2434,2022-06-01,2191,2432,242,2434,2434,ESTIMATION_COMPLETE,0,127,115,-0.0006220593296458865,0.0
2434,2022-06-01,2191,2432,242,2434,2434,ESTIMATION_COMPLETE,1,127,115,-0.0014926261897447838,0.000134969766772243
2434,2022-06-01,2191,2432,242,2434,2434,ESTIMATION_COMPLETE,pooled,127,115,-0.0010357584573788337,6.413852553226425e-05
2455,2022-07-01,2212,2453,242,2455,2455,ESTIMATION_COMPLETE,0,125,117,0.0001627824188854774,0.0
2455,2022-07-01,2212,2453,242,2455,2455,ESTIMATION_COMPLETE,1,125,117,-0.0013561009025027124,0.0001326625912718628
2455,2022-07-01,2212,2453,242,2455,2455,ESTIMATION_COMPLETE,pooled,125,117,-0.0005715537323641845,6.413852553226425e-05
2476,2022-08-01,2233,2474,242,2476,2476,ESTIMATION_COMPLETE,0,126,116,0.0003392034414177802,0.0
2476,2022-08-01,2233,2474,242,2476,2476,ESTIMATION_COMPLETE,1,126,116,-0.0015322716949902671,0.0001338062343000685
2476,2022-08-01,2233,2474,242,2476,2476,ESTIMATION_COMPLETE,pooled,126,116,-0.0005578672851249202,6.413852553226425e-05
2499,2022-09-01,2256,2497,242,2499,2499,ESTIMATION_COMPLETE,0,128,114,0.000235457879630677,0.0
2499,2022-09-01,2256,2497,242,2499,2499,ESTIMATION_COMPLETE,1,128,114,-0.0016080666494914368,0.00013615371209480654
2499,2022-09-01,2256,2497,242,2499,2499,ESTIMATION_COMPLETE,pooled,128,114,-0.0006329792952450295,6.413852553226425e-05
2520,2022-10-10,2277,2518,242,2520,2520,ESTIMATION_COMPLETE,0,129,113,-0.00011586055424073377,0.0
2520,2022-10-10,2277,2518,242,2520,2520,ESTIMATION_COMPLETE,1,129,113,-0.0020469686562247192,0.00013735861220184024
2520,2022-10-10,2277,2518,242,2520,2520,ESTIMATION_COMPLETE,pooled,129,113,-0.0010175763208696196,6.413852553226425e-05
2536,2022-11-01,2293,2534,242,2536,2536,ESTIMATION_COMPLETE,0,134,108,-0.0007635659963425872,0.0
2536,2022-11-01,2293,2534,242,2536,2536,ESTIMATION_COMPLETE,1,134,108,-0.0019266478489498532,0.0001437178072111847
2536,2022-11-01,2293,2534,242,2536,2536,ESTIMATION_COMPLETE,pooled,134,108,-0.0012826273189937639,6.413852553226425e-05
2558,2022-12-01,2315,2556,242,2558,2558,ESTIMATION_COMPLETE,0,130,112,-0.00014404177523197936,0.0
2558,2022-12-01,2315,2556,242,2558,2558,ESTIMATION_COMPLETE,1,130,112,-0.0015780449040563008,0.0001385850283822138
2558,2022-12-01,2315,2556,242,2558,2558,ESTIMATION_COMPLETE,pooled,130,112,-0.0008077126447705083,6.413852553226425e-05
2580,2023-01-03,2337,2578,242,2580,2580,ESTIMATION_COMPLETE,0,133,109,-4.4488933723647274e-05,0.0
2580,2023-01-03,2337,2578,242,2580,2580,ESTIMATION_COMPLETE,1,133,109,-0.0020344284775025254,0.00014239929521842152
2580,2023-01-03,2337,2578,242,2580,2580,ESTIMATION_COMPLETE,pooled,133,109,-0.0009407840174918196,6.413852553226425e-05
2596,2023-02-01,2353,2594,242,2596,2596,ESTIMATION_COMPLETE,0,127,115,2.9966499509173125e-06,0.0
2596,2023-02-01,2353,2594,242,2596,2596,ESTIMATION_COMPLETE,1,127,115,-0.0009047320705951455,0.00013610216168511487
2596,2023-02-01,2353,2594,242,2596,2596,ESTIMATION_COMPLETE,pooled,127,115,-0.0004283620395647737,6.467664708176946e-05
2616,2023-03-01,2373,2614,242,2616,2616,ESTIMATION_COMPLETE,0,129,113,0.00018040982582168388,0.0
2616,2023-03-01,2373,2614,242,2616,2616,ESTIMATION_COMPLETE,1,129,113,-0.0011248672325997948,0.00013851104950255054
2616,2023-03-01,2373,2614,242,2616,2616,ESTIMATION_COMPLETE,pooled,129,113,-0.00042907904856520493,6.467664708176946e-05
2639,2023-04-03,2396,2637,242,2639,2639,ESTIMATION_COMPLETE,0,127,115,0.0002587042294995932,0.0
2639,2023-04-03,2396,2637,242,2639,2639,ESTIMATION_COMPLETE,1,127,115,-0.0005679846991537186,0.00013610216168511487
2639,2023-04-03,2396,2637,242,2639,2639,ESTIMATION_COMPLETE,pooled,127,115,-0.00013414381510838553,6.467664708176946e-05
2658,2023-05-04,2415,2656,242,2658,2658,ESTIMATION_COMPLETE,0,127,115,0.00032277661872630087,0.0
2658,2023-05-04,2415,2656,242,2658,2658,ESTIMATION_COMPLETE,1,127,115,-5.4471161865191194e-05,0.00013610216168511487
2658,2023-05-04,2415,2656,242,2658,2658,ESTIMATION_COMPLETE,pooled,127,115,0.00014350597918902158,6.467664708176946e-05
2678,2023-06-01,2435,2676,242,2678,2678,ESTIMATION_COMPLETE,0,131,111,0.0001061857681326965,0.0
2678,2023-06-01,2435,2676,242,2678,2678,ESTIMATION_COMPLETE,1,131,111,-0.0006883609069532997,0.00014100674408818207
2678,2023-06-01,2435,2676,242,2678,2678,ESTIMATION_COMPLETE,pooled,131,111,-0.0002582550621753431,6.467664708176946e-05
2698,2023-07-03,2455,2696,242,2698,2698,ESTIMATION_COMPLETE,0,134,108,-0.0004977495676368282,0.0
2698,2023-07-03,2455,2696,242,2698,2698,ESTIMATION_COMPLETE,1,134,108,-0.0005849933742259956,0.00014492359809063158
2698,2023-07-03,2455,2696,242,2698,2698,ESTIMATION_COMPLETE,pooled,134,108,-0.0005366848201642252,6.467664708176946e-05
2719,2023-08-01,2476,2717,242,2719,2719,ESTIMATION_COMPLETE,0,134,108,-0.00011984086119942065,0.0
2719,2023-08-01,2476,2717,242,2719,2719,ESTIMATION_COMPLETE,1,134,108,-3.57660346541477e-05,0.00014492359809063158
2719,2023-08-01,2476,2717,242,2719,2719,ESTIMATION_COMPLETE,pooled,134,108,-8.231986422880296e-05,6.467664708176946e-05
2742,2023-09-01,2499,2740,242,2742,2742,ESTIMATION_COMPLETE,0,135,107,-0.00046248001201632547,0.0
2742,2023-09-01,2499,2740,242,2742,2742,ESTIMATION_COMPLETE,1,135,107,0.0001292232815391904,0.0001462780242410113
2742,2023-09-01,2499,2740,242,2742,2742,ESTIMATION_COMPLETE,pooled,135,107,-0.00020085913428723374,6.467664708176946e-05
2762,2023-10-09,2519,2760,242,2762,2762,ESTIMATION_COMPLETE,0,136,106,-0.00025758798121324004,0.0
2762,2023-10-09,2519,2760,242,2762,2762,ESTIMATION_COMPLETE,1,136,106,0.000198017261011839,0.00014765800560177556
2762,2023-10-09,2519,2760,242,2762,2762,ESTIMATION_COMPLETE,pooled,136,106,-5.802535445349468e-05,6.467664708176946e-05
2779,2023-11-01,2536,2777,242,2779,2779,ESTIMATION_COMPLETE,0,131,111,-0.0001107113286330601,0.0
2779,2023-11-01,2536,2777,242,2779,2779,ESTIMATION_COMPLETE,1,131,111,0.00024000453643581855,0.00014100674408818207
2779,2023-11-01,2536,2777,242,2779,2779,ESTIMATION_COMPLETE,pooled,131,111,5.015421278283052e-05,6.467664708176946e-05
2801,2023-12-01,2558,2799,242,2801,2801,ESTIMATION_COMPLETE,0,133,109,-0.0004318533432803874,0.0
2801,2023-12-01,2558,2799,242,2801,2801,ESTIMATION_COMPLETE,1,133,109,-0.00032745562449170703,0.0001435940237962221
2801,2023-12-01,2558,2799,242,2801,2801,ESTIMATION_COMPLETE,pooled,133,109,-0.00038483123027226277,6.467664708176946e-05
2822,2024-01-02,2579,2820,242,2822,2822,ESTIMATION_COMPLETE,0,132,110,-0.0007396042807395249,0.0
2822,2024-01-02,2579,2820,242,2822,2822,ESTIMATION_COMPLETE,1,132,110,-6.558856248580668e-05,0.00014228862357989282
2822,2024-01-02,2579,2820,242,2822,2822,ESTIMATION_COMPLETE,pooled,132,110,-0.0004332334997151075,6.467664708176946e-05
2844,2024-02-01,2601,2842,242,2844,2844,ESTIMATION_COMPLETE,0,139,103,-0.0009577889698017367,0.0
2844,2024-02-01,2601,2842,242,2844,2844,ESTIMATION_COMPLETE,1,139,103,-0.0009057118458458087,0.00019955404010168581
2844,2024-02-01,2601,2842,242,2844,2844,ESTIMATION_COMPLETE,pooled,139,103,-0.0009356239129114037,8.493415756394065e-05
2859,2024-03-01,2616,2857,242,2859,2859,ESTIMATION_COMPLETE,0,136,106,-0.001040176924794084,0.0
2859,2024-03-01,2616,2857,242,2859,2859,ESTIMATION_COMPLETE,1,136,106,-4.4568561872283046e-05,0.0001939062842497513
2859,2024-03-01,2616,2857,242,2859,2859,ESTIMATION_COMPLETE,pooled,136,106,-0.000604084005497758,8.493415756394065e-05
2880,2024-04-01,2637,2878,242,2880,2880,ESTIMATION_COMPLETE,0,133,109,-0.0007729797108236221,0.0
2880,2024-04-01,2637,2878,242,2880,2880,ESTIMATION_COMPLETE,1,133,109,-0.00015089223381136457,0.00018856941404104256
2880,2024-04-01,2637,2878,242,2880,2880,ESTIMATION_COMPLETE,pooled,133,109,-0.000492783285227192,8.493415756394065e-05
2900,2024-05-06,2657,2898,242,2900,2900,ESTIMATION_COMPLETE,0,133,109,-0.0006544873475497077,0.0
2900,2024-05-06,2657,2898,242,2900,2900,ESTIMATION_COMPLETE,1,133,109,3.3513535268455755e-05,0.00018856941404104256
2900,2024-05-06,2657,2898,242,2900,2900,ESTIMATION_COMPLETE,pooled,133,109,-0.00034460265239607207,8.493415756394065e-05
2920,2024-06-03,2677,2918,242,2920,2920,ESTIMATION_COMPLETE,0,130,112,-0.0006169007455977166,0.0
2920,2024-06-03,2677,2918,242,2920,2920,ESTIMATION_COMPLETE,1,130,112,0.00030964975418556036,0.00018351844759351463
2920,2024-06-03,2677,2918,242,2920,2920,ESTIMATION_COMPLETE,pooled,130,112,-0.00018808398536743966,8.493415756394065e-05
2939,2024-07-01,2696,2937,242,2939,2939,ESTIMATION_COMPLETE,0,135,107,-0.0006022310672209099,0.0
2939,2024-07-01,2696,2937,242,2939,2939,ESTIMATION_COMPLETE,1,135,107,-5.891961433147869e-05,0.00019209407598573492
2939,2024-07-01,2696,2937,242,2939,2939,ESTIMATION_COMPLETE,pooled,135,107,-0.00036200658185244237,8.493415756394065e-05
2962,2024-08-01,2719,2960,242,2962,2962,ESTIMATION_COMPLETE,0,134,108,-0.0010443003445959418,0.0
2962,2024-08-01,2719,2960,242,2962,2962,ESTIMATION_COMPLETE,1,134,108,4.978579673213472e-05,0.00019031542713401518
2962,2024-08-01,2719,2960,242,2962,2962,ESTIMATION_COMPLETE,pooled,134,108,-0.0005560304963999407,8.493415756394065e-05
2984,2024-09-02,2741,2982,242,2984,2984,ESTIMATION_COMPLETE,0,133,109,-0.0006547861444347273,0.0
2984,2024-09-02,2741,2982,242,2984,2984,ESTIMATION_COMPLETE,1,133,109,-0.00032365790232840886,0.00018856941404104256
2984,2024-09-02,2741,2982,242,2984,2984,ESTIMATION_COMPLETE,pooled,133,109,-0.0005056416056347739,8.493415756394065e-05
3003,2024-10-08,2760,3001,242,3003,3003,ESTIMATION_COMPLETE,0,126,116,-0.0007461719607674101,0.0
3003,2024-10-08,2760,3001,242,3003,3003,ESTIMATION_COMPLETE,1,126,116,0.0028357308225287234,0.00017719022526270378
3003,2024-10-08,2760,3001,242,3003,3003,ESTIMATION_COMPLETE,pooled,126,116,0.0009707731750274307,8.493415756394065e-05
3021,2024-11-01,2778,3019,242,3021,3021,ESTIMATION_COMPLETE,0,125,117,-0.0002804791202165919,0.0
3021,2024-11-01,2778,3019,242,3021,3021,ESTIMATION_COMPLETE,1,125,117,0.001222958992194925,0.00017567577889293707
3021,2024-11-01,2778,3019,242,3021,3021,ESTIMATION_COMPLETE,pooled,125,117,0.00044638971925509184,8.493415756394065e-05
3042,2024-12-02,2799,3040,242,3042,3042,ESTIMATION_COMPLETE,0,123,119,0.0002503447085254749,0.0
3042,2024-12-02,2799,3040,242,3042,3042,ESTIMATION_COMPLETE,1,123,119,0.0010364735821587526,0.00017272324479389612
3042,2024-12-02,2799,3040,242,3042,3042,ESTIMATION_COMPLETE,pooled,123,119,0.0006369122125021693,8.493415756394065e-05
3064,2025-01-02,2821,3062,242,3064,3064,ESTIMATION_COMPLETE,0,120,122,0.0004767895631021544,0.0
3064,2025-01-02,2821,3062,242,3064,3064,ESTIMATION_COMPLETE,1,120,122,0.0009657803785422966,0.0001684759518891282
3064,2025-01-02,2821,3062,242,3064,3064,ESTIMATION_COMPLETE,pooled,120,122,0.0007233055940265237,8.493415756394065e-05
3082,2025-02-05,2839,3080,242,3082,3082,ESTIMATION_COMPLETE,0,120,122,9.510255917021538e-05,0.0
3082,2025-02-05,2839,3080,242,3082,3082,ESTIMATION_COMPLETE,1,120,122,0.0015678013363909186,0.0
3082,2025-02-05,2839,3080,242,3082,3082,ESTIMATION_COMPLETE,pooled,120,122,0.0008375374799178426,0.0
3100,2025-03-03,2857,3098,242,3100,3100,ESTIMATION_COMPLETE,0,121,121,0.0006772212186220921,0.0
3100,2025-03-03,2857,3098,242,3100,3100,ESTIMATION_COMPLETE,1,121,121,0.0008499329188081608,0.0
3100,2025-03-03,2857,3098,242,3100,3100,ESTIMATION_COMPLETE,pooled,121,121,0.0007635770687151265,0.0
3121,2025-04-01,2878,3119,242,3121,3121,ESTIMATION_COMPLETE,0,122,120,0.0006225798580278675,0.0
3121,2025-04-01,2878,3119,242,3121,3121,ESTIMATION_COMPLETE,1,122,120,0.0007331459637244621,0.0
3121,2025-04-01,2878,3119,242,3121,3121,ESTIMATION_COMPLETE,pooled,122,120,0.0006774060261418814,0.0
3142,2025-05-06,2899,3140,242,3142,3142,ESTIMATION_COMPLETE,0,118,124,0.0001158077990426755,0.0
3142,2025-05-06,2899,3140,242,3142,3142,ESTIMATION_COMPLETE,1,118,124,0.0007113765924561201,0.0
3142,2025-05-06,2899,3140,242,3142,3142,ESTIMATION_COMPLETE,pooled,118,124,0.000420975279965267,0.0
3161,2025-06-03,2918,3159,242,3161,3161,ESTIMATION_COMPLETE,0,119,123,0.0001939524960654656,0.0
3161,2025-06-03,2918,3159,242,3161,3161,ESTIMATION_COMPLETE,1,119,123,0.0008513883664286868,0.0
3161,2025-06-03,2918,3159,242,3161,3161,ESTIMATION_COMPLETE,pooled,119,123,0.0005281037855475987,0.0
3181,2025-07-01,2938,3179,242,3181,3181,ESTIMATION_COMPLETE,0,113,129,0.0005324308063192146,0.0
3181,2025-07-01,2938,3179,242,3181,3181,ESTIMATION_COMPLETE,1,113,129,0.0008446958606899207,0.00017092722190820817
3181,2025-07-01,2938,3179,242,3181,3181,ESTIMATION_COMPLETE,pooled,113,129,0.0006988861452193018,9.11140976287556e-05
3204,2025-08-01,2961,3202,242,3204,3204,ESTIMATION_COMPLETE,0,108,134,0.0008001991534141182,0.0
3204,2025-08-01,2961,3202,242,3204,3204,ESTIMATION_COMPLETE,1,108,134,0.0008910930771275029,0.0001645493404937228
3204,2025-08-01,2961,3202,242,3204,3204,ESTIMATION_COMPLETE,pooled,108,134,0.0008505288467099593,9.11140976287556e-05
3225,2025-09-01,2982,3223,242,3225,3225,ESTIMATION_COMPLETE,0,104,138,0.0012387413952071528,0.0
3225,2025-09-01,2982,3223,242,3225,3225,ESTIMATION_COMPLETE,1,104,138,0.0016635764370484915,0.00015977979439245547
3225,2025-09-01,2982,3223,242,3225,3225,ESTIMATION_COMPLETE,pooled,104,138,0.0014810027000588253,9.11140976287556e-05
3247,2025-10-09,3004,3245,242,3247,3247,ESTIMATION_COMPLETE,0,104,138,0.0014976173822158555,0.0
3247,2025-10-09,3004,3245,242,3247,3247,ESTIMATION_COMPLETE,1,104,138,0.0001070296086564409,0.00015977979439245547
3247,2025-10-09,3004,3245,242,3247,3247,ESTIMATION_COMPLETE,pooled,104,138,0.0007046375774588339,9.11140976287556e-05
3264,2025-11-03,3021,3262,242,3264,3264,ESTIMATION_COMPLETE,0,103,139,0.0014449284966371431,0.0
3264,2025-11-03,3021,3262,242,3264,3264,ESTIMATION_COMPLETE,1,103,139,0.00030995426873467517,0.00015863029946876873
3264,2025-11-03,3021,3262,242,3264,3264,ESTIMATION_COMPLETE,pooled,103,139,0.0007930218120154776,9.11140976287556e-05
3284,2025-12-01,3041,3282,242,3284,3284,ESTIMATION_COMPLETE,0,104,138,0.0008368521547860697,0.0
3284,2025-12-01,3041,3282,242,3284,3284,ESTIMATION_COMPLETE,1,104,138,0.0005503015777953786,0.00015977979439245547
3284,2025-12-01,3041,3282,242,3284,3284,ESTIMATION_COMPLETE,pooled,104,138,0.0006734472803037747,9.11140976287556e-05
3307,2026-01-05,3064,3305,242,3307,3307,ESTIMATION_COMPLETE,0,104,138,0.0011975931237913,0.0
3307,2026-01-05,3064,3305,242,3307,3307,ESTIMATION_COMPLETE,1,104,138,0.0006406473889243805,0.00015977979439245547
3307,2026-01-05,3064,3305,242,3307,3307,ESTIMATION_COMPLETE,pooled,104,138,0.0008799959691977674,9.11140976287556e-05
3327,2026-02-02,3084,3325,242,3327,3327,ESTIMATION_COMPLETE,0,103,139,0.0015115211407455038,0.0
3327,2026-02-02,3084,3325,242,3327,3327,ESTIMATION_COMPLETE,1,103,139,0.00011125543627821335,0.0003390364332773182
3327,2026-02-02,3084,3325,242,3327,3327,ESTIMATION_COMPLETE,pooled,103,139,0.0007072362939647047,0.0001947358025849059
3341,2026-03-02,3098,3339,242,3341,3341,ESTIMATION_COMPLETE,0,104,138,0.0011365851327059305,0.0
3341,2026-03-02,3098,3339,242,3341,3341,ESTIMATION_COMPLETE,1,104,138,0.00029698773731648783,0.00034149321902570453
3341,2026-03-02,3098,3339,242,3341,3341,ESTIMATION_COMPLETE,pooled,104,138,0.0006578064526904632,0.0001947358025849059
3363,2026-04-01,3120,3361,242,3363,3363,ESTIMATION_COMPLETE,0,104,138,0.0010000484278084843,0.0
3363,2026-04-01,3120,3361,242,3363,3363,ESTIMATION_COMPLETE,1,104,138,0.00023688165165283273,0.00034149321902570453
3363,2026-04-01,3120,3361,242,3363,3363,ESTIMATION_COMPLETE,pooled,104,138,0.0005648541504965838,0.0001947358025849059
3384,2026-05-06,3141,3382,242,3384,3384,ESTIMATION_COMPLETE,0,107,135,0.0021271228914393936,0.0
3384,2026-05-06,3141,3382,242,3384,3384,ESTIMATION_COMPLETE,1,107,135,5.700400152150268e-05,0.0003490819572262758
3384,2026-05-06,3141,3382,242,3384,3384,ESTIMATION_COMPLETE,pooled,107,135,0.0009723045024356116,0.0001947358025849059
3402,2026-06-01,3159,3400,242,3402,3402,ESTIMATION_COMPLETE,0,104,138,0.002334705596164117,0.0
3402,2026-06-01,3159,3400,242,3402,3402,ESTIMATION_COMPLETE,1,104,138,-0.00010065649188878664,0.00034149321902570453
3402,2026-06-01,3159,3400,242,3402,3402,ESTIMATION_COMPLETE,pooled,104,138,0.0009459453971918001,0.0001947358025849059
3423,2026-07-01,3180,3421,242,3423,3423,ESTIMATION_COMPLETE,0,106,136,0.0024100283025426305,0.0
3423,2026-07-01,3180,3421,242,3423,3423,ESTIMATION_COMPLETE,1,106,136,-9.742454197322973e-05,0.00018438568087785571
3423,2026-07-01,3180,3421,242,3423,3423,ESTIMATION_COMPLETE,pooled,106,136,0.0010008812494262792,0.00010362170495615033
3446,2026-08-03,3203,3444,242,3446,3446,ESTIMATION_COMPLETE,0,111,131,0.0020487166523979225,0.0
3446,2026-08-03,3203,3444,242,3446,3446,ESTIMATION_COMPLETE,1,111,131,-0.0008003599431099124,0.00019142330228540748
3446,2026-08-03,3203,3444,242,3446,3446,ESTIMATION_COMPLETE,pooled,111,131,0.0005064479168131028,0.00010362170495615033
