path_id,entry_origin_index,entry_origin,planned_entry_date,status,entry_index,resolution_index,natural_exit,entry_date,mode,entry_quantity,entry_cost_cny,exit_index,exit_date,exit_reasons,dividend_cny,holding_intervals,net_profit_cny,last_observed_index,final_observed_nav,remaining_shares,remaining_dividend_receivable,max_accounting_error,episode_id,entry_execution_status
863,863,2015-12-14,2015-12-15,自然退出已成交,864.0,878.0,True,2015-12-15,1.0,52900.0,199578.70776000002,878.0,2016-01-05,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,14.0,-16316.867460000009,878,183683.13254,0,0.0,2.559374934207881e-11,8,
864,864,2015-12-15,2015-12-16,自然退出已成交,865.0,878.0,True,2015-12-16,1.0,53200.0,199699.53192,878.0,2016-01-05,含分红持仓价值从周期高点回落至追踪退出线,0.0,13.0,-15398.399520000006,878,184601.60048,0,0.0,2.091837814077735e-11,8,
865,865,2015-12-16,2015-12-17,自然退出已成交,866.0,878.0,True,2015-12-17,1.0,53100.0,199749.04182,878.0,2016-01-05,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,12.0,-15794.340120000008,878,184205.65988,0,0.0,2.1373125491663814e-11,8,
866,866,2015-12-17,2015-12-18,自然退出已成交,867.0,878.0,True,2015-12-18,1.0,52400.0,199683.9288,878.0,2016-01-05,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,11.0,-18154.242,878,181845.758,0,0.0,2.3533175408374518e-11,8,
867,867,2015-12-18,2015-12-21,自然退出已成交,868.0,878.0,True,2015-12-21,1.0,52200.0,199026.19728000002,878.0,2016-01-05,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,10.0,-18189.37188000002,878,181810.62811999998,0,0.0,2.1373125491663814e-11,8,
868,868,2015-12-21,2015-12-22,自然退出已成交,869.0,878.0,True,2015-12-22,1.0,50800.0,199683.9288,878.0,2016-01-05,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,9.0,-23697.133199999982,878,176302.86680000002,0,0.0,2.8606450541701633e-11,8,
869,869,2015-12-22,2015-12-23,自然退出已成交,870.0,878.0,True,2015-12-23,1.0,50800.0,199683.9288,878.0,2016-01-05,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,8.0,-23697.133199999982,878,176302.86680000002,0,0.0,2.8606450541701633e-11,8,
870,870,2015-12-23,2015-12-24,自然退出已成交,871.0,878.0,True,2015-12-24,1.0,50900.0,199466.08524000001,878.0,2016-01-05,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,7.0,-23132.858940000006,878,176867.14106,0,0.0,2.376054908381775e-11,8,
871,871,2015-12-24,2015-12-25,自然退出已成交,872.0,878.0,True,2015-12-25,1.0,51400.0,199831.75835999998,878.0,2016-01-05,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,6.0,-21766.378559999983,878,178233.62144000002,0,0.0,2.169997515011346e-11,8,
872,872,2015-12-25,2015-12-28,自然退出已成交,873.0,878.0,True,2015-12-28,1.0,51300.0,199391.67036000002,878.0,2016-01-05,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,5.0,-21672.72126000002,878,178327.27873999998,0,0.0,2.8776980798284058e-11,8,
873,873,2015-12-28,2015-12-29,自然退出已成交,874.0,878.0,True,2015-12-29,1.0,52800.0,199254.24288,878.0,2016-01-05,持仓含分红收益触及固定止损,0.0,4.0,-16338.833279999992,878,183661.16672,0,0.0,2.893330020015128e-11,8,
874,874,2015-12-29,2015-12-30,自然退出已成交,875.0,878.0,True,2015-12-30,1.0,52400.0,199945.9812,878.0,2016-01-05,持仓含分红收益触及固定止损,0.0,3.0,-18416.294400000013,878,181583.7056,0,0.0,1.8189894035458565e-11,8,
875,875,2015-12-30,2015-12-31,自然退出已成交,876.0,878.0,True,2015-12-31,1.0,52400.0,199317.05544,878.0,2016-01-05,持仓含分红收益触及固定止损,0.0,2.0,-17787.36864,878,182212.63136,0,0.0,1.8189894035458565e-11,8,
876,876,2015-12-31,2016-01-04,自然退出已成交,877.0,878.0,True,2016-01-04,1.0,52800.0,199518.29567999998,878.0,2016-01-05,持仓含分红收益触及固定止损,0.0,1.0,-16602.886079999967,878,183397.11392000003,0,0.0,2.8691715669992846e-11,8,
877,877,2016-01-04,2016-01-05,自然退出已成交,878.0,883.0,True,2016-01-05,1.0,56500.0,196037.6997,883.0,2016-01-12,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,5.0,-11997.51509999999,883,188002.4849,0,0.0,1.6370904631912708e-11,8,
878,878,2016-01-05,2016-01-06,自然退出已成交,879.0,883.0,True,2016-01-06,1.0,56600.0,199668.12564,883.0,2016-01-12,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,4.0,-15302.206200000015,883,184697.79379999998,0,0.0,1.8189894035458565e-11,8,
879,879,2016-01-06,2016-01-07,自然退出已成交,880.0,883.0,True,2016-01-07,1.0,55700.0,197273.14674,883.0,2016-01-12,持仓含分红收益触及固定止损；含分红持仓价值从周期高点回落至追踪退出线,0.0,3.0,-15838.840859999997,883,184161.15914,0,0.0,2.1827872842550278e-11,8,
880,880,2016-01-07,2016-01-08,自然退出已成交,881.0,883.0,True,2016-01-08,1.0,57300.0,199845.06102,883.0,2016-01-12,持仓含分红收益触及固定止损,0.0,2.0,-13198.997700000007,883,186801.0023,0,0.0,1.0913936421275139e-11,8,
955,955,2016-04-29,2016-05-03,自然退出已成交,956.0,1016.0,True,2016-05-03,1.0,63200.0,199688.72976000002,1016.0,2016-07-28,预定最长持有交易日到期,0.0,60.0,5227.878719999979,1016,205227.87871999998,0,0.0,2.773958840407431e-11,9,
956,956,2016-05-03,2016-05-04,自然退出已成交,957.0,1017.0,True,2016-05-04,1.0,62100.0,198759.744,1017.0,2016-07-29,预定最长持有交易日到期,0.0,60.0,3832.0295399999886,1017,203832.02954,0,0.0,2.4101609596982598e-11,9,
957,957,2016-05-04,2016-05-05,自然退出已成交,958.0,1018.0,True,2016-05-05,1.0,62400.0,199657.52352000002,1018.0,2016-08-01,预定最长持有交易日到期,0.0,60.0,2665.203839999973,1018,202665.20383999997,0,0.0,2.6830093702301383e-11,9,
958,958,2016-05-05,2016-05-06,自然退出已成交,959.0,1019.0,True,2016-05-06,1.0,62300.0,199711.4343,1019.0,2016-08-02,预定最长持有交易日到期,0.0,60.0,1103.5946600000316,1019,201103.59466000003,0,0.0,2.3874235921539366e-11,9,
971,971,2016-05-24,2016-05-25,自然退出已成交,972.0,1032.0,True,2016-05-25,1.0,65100.0,199766.74536000003,1032.0,2016-08-19,预定最长持有交易日到期,0.0,60.0,22830.72623999996,1032,222830.72623999996,0,0.0,2.6574298317427747e-11,10,
972,972,2016-05-25,2016-05-26,自然退出已成交,973.0,1033.0,True,2016-05-26,1.0,65300.0,199857.9636,1033.0,2016-08-22,预定最长持有交易日到期,0.0,60.0,23292.79732000004,1033,223292.79732000004,0,0.0,2.3987922759260982e-11,10,
973,973,2016-05-26,2016-05-27,自然退出已成交,974.0,1034.0,True,2016-05-27,1.0,65300.0,199727.33748000002,1034.0,2016-08-23,预定最长持有交易日到期,0.0,60.0,21856.53688,1034,221856.53688,0,0.0,2.3987922759260982e-11,10,
974,974,2016-05-27,2016-05-30,自然退出已成交,975.0,1035.0,True,2016-05-30,1.0,65300.0,199727.33748000002,1035.0,2016-08-24,预定最长持有交易日到期,0.0,60.0,21987.11075999998,1035,221987.11075999998,0,0.0,2.3987922759260982e-11,10,
975,975,2016-05-30,2016-05-31,自然退出已成交,976.0,1036.0,True,2016-05-31,1.0,65200.0,199877.9676,1036.0,2016-08-25,预定最长持有交易日到期,0.0,60.0,19476.15280000001,1036,219476.1528,0,0.0,2.2509993868879974e-11,10,
976,976,2016-05-31,2016-06-01,自然退出已成交,977.0,1037.0,True,2016-06-01,1.0,63000.0,199875.9672,1037.0,2016-08-26,预定最长持有交易日到期,0.0,60.0,12139.621199999994,1037,212139.6212,0,0.0,2.4101609596982598e-11,10,
977,977,2016-06-01,2016-06-02,自然退出已成交,978.0,1038.0,True,2016-06-02,1.0,63200.0,199751.9424,1038.0,2016-08-29,预定最长持有交易日到期,0.0,60.0,12241.650400000013,1038,212241.6504,0,0.0,2.6346924641984515e-11,10,
978,978,2016-06-02,2016-06-03,自然退出已成交,979.0,1039.0,True,2016-06-03,1.0,63100.0,199688.32968000002,1039.0,2016-08-30,预定最长持有交易日到期,0.0,60.0,12348.354499999987,1039,212348.3545,0,0.0,2.4101609596982598e-11,10,
979,979,2016-06-03,2016-06-06,自然退出已成交,980.0,1040.0,True,2016-06-06,1.0,62500.0,199602.4125,1040.0,2016-08-31,预定最长持有交易日到期,0.0,60.0,10980.462499999994,1040,210980.4625,0,0.0,2.4101609596982598e-11,10,
980,980,2016-06-06,2016-06-07,自然退出已成交,981.0,1041.0,True,2016-06-07,1.0,62800.0,199932.37848,1041.0,2016-09-01,预定最长持有交易日到期,0.0,60.0,12665.893360000016,1041,212665.89336000002,0,0.0,2.7071678232459817e-11,10,
981,981,2016-06-07,2016-06-08,自然退出已成交,982.0,1042.0,True,2016-06-08,1.0,62900.0,199810.35408000002,1042.0,2016-09-02,预定最长持有交易日到期,0.0,60.0,10736.728079999972,1042,210736.72807999997,0,0.0,2.4556356947869062e-11,10,
1002,1002,2016-07-08,2016-07-11,自然退出已成交,1003.0,1063.0,True,2016-07-11,1.0,61800.0,199901.17224,1063.0,2016-10-12,预定最长持有交易日到期,0.0,60.0,7519.935239999992,1063,207519.93524,0,0.0,2.205524651799351e-11,11,
1003,1003,2016-07-11,2016-07-12,自然退出已成交,1004.0,1064.0,True,2016-07-12,1.0,61700.0,199639.4199,1064.0,2016-10-13,预定最长持有交易日到期,0.0,60.0,7816.18067999999,1064,207816.18068,0,0.0,2.3646862246096134e-11,11,
1004,1004,2016-07-12,2016-07-13,自然退出已成交,1005.0,1065.0,True,2016-07-13,1.0,60100.0,199692.13044,1065.0,2016-10-14,预定最长持有交易日到期,0.0,60.0,2023.2184199999901,1065,202023.21842,0,0.0,2.3419488570652902e-11,11,
1005,1005,2016-07-13,2016-07-14,自然退出已成交,1006.0,1066.0,True,2016-07-14,1.0,60100.0,199932.57852,1066.0,2016-10-17,预定最长持有交易日到期,0.0,60.0,2443.7381199999654,1066,202443.73811999997,0,0.0,2.3419488570652902e-11,11,
1006,1006,2016-07-14,2016-07-15,自然退出已成交,1007.0,1067.0,True,2016-07-15,1.0,60000.0,199719.93600000002,1067.0,2016-10-18,预定最长持有交易日到期,0.0,60.0,460.0199999999895,1067,200460.02,0,0.0,2.5011104298755527e-11,11,
1007,1007,2016-07-15,2016-07-18,自然退出已成交,1008.0,1068.0,True,2016-07-18,1.0,60100.0,199571.90640000004,1068.0,2016-10-19,预定最长持有交易日到期,0.0,60.0,3525.4659999999567,1068,203525.46599999996,0,0.0,2.3419488570652902e-11,11,
1008,1008,2016-07-18,2016-07-19,自然退出已成交,1009.0,1069.0,True,2016-07-19,1.0,60300.0,199693.23066,1069.0,2016-10-20,预定最长持有交易日到期,0.0,60.0,3778.566839999985,1069,203778.56683999998,0,0.0,2.539479737606598e-11,11,
1009,1009,2016-07-19,2016-07-20,自然退出已成交,1010.0,1070.0,True,2016-07-20,1.0,60600.0,199535.09904,1070.0,2016-10-21,预定最长持有交易日到期,0.0,60.0,4888.408079999994,1070,204888.40808,0,0.0,2.3533175408374518e-11,11,
1010,1010,2016-07-20,2016-07-21,自然退出已成交,1011.0,1071.0,True,2016-07-21,1.0,60700.0,199682.22846,1071.0,2016-10-24,预定最长持有交易日到期,0.0,60.0,5988.929080000002,1071,205988.92908,0,0.0,2.3646862246096134e-11,11,
1011,1011,2016-07-21,2016-07-22,自然退出已成交,1012.0,1072.0,True,2016-07-22,1.0,60400.0,199359.86400000003,1072.0,2016-10-25,预定最长持有交易日到期,0.0,60.0,7770.701599999971,1072,207770.70159999997,0,0.0,2.5153212845907547e-11,11,
1012,1012,2016-07-22,2016-07-25,自然退出已成交,1013.0,1073.0,True,2016-07-25,1.0,61000.0,199814.955,1073.0,2016-10-26,预定最长持有交易日到期,0.0,60.0,8763.321000000025,1073,208763.32100000003,0,0.0,2.546585164964199e-11,11,
1013,1013,2016-07-25,2016-07-26,自然退出已成交,1014.0,1074.0,True,2016-07-26,1.0,61000.0,199936.9794,1074.0,2016-10-27,预定最长持有交易日到期,0.0,60.0,7909.442999999999,1074,207909.443,0,0.0,2.546585164964199e-11,11,
1014,1014,2016-07-26,2016-07-27,自然退出已成交,1015.0,1075.0,True,2016-07-27,1.0,60200.0,199903.97280000002,1075.0,2016-10-28,预定最长持有交易日到期,0.0,60.0,4975.843039999978,1075,204975.84303999998,0,0.0,2.3646862246096134e-11,11,
1015,1015,2016-07-27,2016-07-28,自然退出已成交,1016.0,1076.0,True,2016-07-28,1.0,61300.0,199080.90822,1076.0,2016-10-31,预定最长持有交易日到期,0.0,60.0,9297.40777999998,1076,209297.40777999998,0,0.0,2.6716406864579767e-11,11,
1016,1016,2016-07-28,2016-07-29,自然退出已成交,1017.0,1077.0,True,2016-07-29,1.0,61200.0,199980.38808,1077.0,2016-11-01,预定最长持有交易日到期,0.0,60.0,7568.493839999981,1077,207568.49383999998,0,0.0,2.3646862246096134e-11,11,
1017,1017,2016-07-29,2016-08-01,自然退出已成交,1018.0,1078.0,True,2016-08-01,1.0,61400.0,199405.67315999998,1078.0,2016-11-02,预定最长持有交易日到期,0.0,60.0,9926.452040000033,1078,209926.45204000003,0,0.0,2.538058652135078e-11,11,
1018,1018,2016-08-01,2016-08-02,自然退出已成交,1019.0,1079.0,True,2016-08-02,1.0,61900.0,199853.16264000002,1079.0,2016-11-03,预定最长持有交易日到期,0.0,60.0,9326.992959999974,1079,209326.99295999997,0,0.0,2.5494273359072395e-11,11,
1019,1019,2016-08-02,2016-08-03,自然退出已成交,1020.0,1080.0,True,2016-08-03,1.0,61700.0,199454.28288,1080.0,2016-11-04,预定最长持有交易日到期,0.0,60.0,11270.763679999975,1080,211270.76367999997,0,0.0,2.3646862246096134e-11,11,
1020,1020,2016-08-03,2016-08-04,自然退出已成交,1021.0,1081.0,True,2016-08-04,1.0,61600.0,199623.9168,1081.0,2016-11-07,预定最长持有交易日到期,0.0,60.0,10205.308959999995,1081,210205.30896,0,0.0,2.467004378559068e-11,11,
1021,1021,2016-08-04,2016-08-05,自然退出已成交,1022.0,1082.0,True,2016-08-05,1.0,61400.0,199712.73456,1082.0,2016-11-08,预定最长持有交易日到期,0.0,60.0,10049.104680000019,1082,210049.10468000002,0,0.0,2.538058652135078e-11,11,
1022,1022,2016-08-05,2016-08-08,自然退出已成交,1023.0,1083.0,True,2016-08-08,1.0,61200.0,199796.75136000002,1083.0,2016-11-09,预定最长持有交易日到期,0.0,60.0,9954.889919999987,1083,209954.88992,0,0.0,2.4442670110147446e-11,11,
1023,1023,2016-08-08,2016-08-09,自然退出已成交,1024.0,1084.0,True,2016-08-09,1.0,60700.0,199439.3799,1084.0,2016-11-10,预定最长持有交易日到期,0.0,60.0,8416.540600000037,1084,208416.54060000004,0,0.0,2.3646862246096134e-11,11,
1024,1024,2016-08-09,2016-08-10,自然退出已成交,1025.0,1085.0,True,2016-08-10,1.0,60400.0,199722.33648,1085.0,2016-11-11,预定最长持有交易日到期,0.0,60.0,8434.823760000028,1085,208434.82376000003,0,0.0,3.1732838579046074e-11,11,
1025,1025,2016-08-10,2016-08-11,自然退出已成交,1026.0,1086.0,True,2016-08-11,1.0,60600.0,199656.32327999998,1086.0,2016-11-14,预定最长持有交易日到期,0.0,60.0,10825.971840000042,1086,210825.97184000004,0,0.0,2.4556356947869062e-11,11,
1026,1026,2016-08-11,2016-08-12,自然退出已成交,1027.0,1087.0,True,2016-08-12,1.0,60700.0,199378.66776,1087.0,2016-11-15,预定最长持有交易日到期,0.0,60.0,12057.836479999969,1087,212057.83647999997,0,0.0,2.3646862246096134e-11,11,
1027,1027,2016-08-12,2016-08-15,自然退出已成交,1028.0,1088.0,True,2016-08-15,1.0,59500.0,199781.4483,1088.0,2016-11-16,预定最长持有交易日到期,0.0,60.0,7415.604000000021,1088,207415.60400000002,0,0.0,2.4556356947869062e-11,11,
1028,1028,2016-08-15,2016-08-16,自然退出已成交,1029.0,1089.0,True,2016-08-16,1.0,57800.0,199970.18604,1089.0,2016-11-17,预定最长持有交易日到期,0.0,60.0,960.2198400000052,1089,200960.21984,0,0.0,2.383160335739376e-11,11,
1029,1029,2016-08-16,2016-08-17,自然退出已成交,1030.0,1090.0,True,2016-08-17,1.0,58100.0,199497.19146000003,1090.0,2016-11-18,预定最长持有交易日到期,0.0,60.0,3289.343119999976,1090,203289.34311999998,0,0.0,2.4272139853565022e-11,11,
1030,1030,2016-08-17,2016-08-18,自然退出已成交,1031.0,1091.0,True,2016-08-18,1.0,58100.0,199729.63794000002,1091.0,2016-11-21,预定最长持有交易日到期,0.0,60.0,2011.3057999999728,1091,202011.30579999997,0,0.0,2.4272139853565022e-11,11,
1031,1031,2016-08-18,2016-08-19,自然退出已成交,1032.0,1092.0,True,2016-08-19,1.0,58300.0,199659.12384,1092.0,2016-11-22,预定最长持有交易日到期,0.0,60.0,4175.201140000019,1092,204175.20114000002,0,0.0,2.3881341348896967e-11,11,
1032,1032,2016-08-19,2016-08-22,自然退出已成交,1033.0,1093.0,True,2016-08-22,1.0,58400.0,199884.76896000002,1093.0,2016-11-23,预定最长持有交易日到期,0.0,60.0,6459.553919999977,1093,206459.55391999998,0,0.0,2.4712676349736284e-11,11,
1033,1033,2016-08-22,2016-08-23,自然退出已成交,1034.0,1094.0,True,2016-08-23,1.0,58800.0,199842.36048,1094.0,2016-11-24,预定最长持有交易日到期,0.0,60.0,7856.491439999983,1094,207856.49143999998,0,0.0,2.3938184767757775e-11,11,
1034,1034,2016-08-23,2016-08-24,自然退出已成交,1035.0,1095.0,True,2016-08-24,1.0,58800.0,199959.984,1095.0,2016-11-25,预定最长持有交易日到期,0.0,60.0,8444.32680000001,1095,208444.3268,0,0.0,2.3938184767757775e-11,11,
1035,1035,2016-08-24,2016-08-25,自然退出已成交,1036.0,1096.0,True,2016-08-25,1.0,59000.0,198810.7542,1096.0,2016-11-28,预定最长持有交易日到期,0.0,60.0,13074.860199999996,1096,213074.8602,0,0.0,2.4101609596982598e-11,11,
1036,1036,2016-08-25,2016-08-26,自然退出已成交,1037.0,1097.0,True,2016-08-26,1.0,59300.0,199880.9682,1097.0,2016-11-29,预定最长持有交易日到期,0.0,60.0,12963.454399999988,1097,212963.4544,0,0.0,2.3995028186618583e-11,11,
1037,1037,2016-08-26,2016-08-29,自然退出已成交,1038.0,1098.0,True,2016-08-29,1.0,59400.0,199564.50492,1098.0,2016-11-30,预定最长持有交易日到期,0.0,60.0,15361.10136,1098,215361.10136,0,0.0,2.4940050025179517e-11,11,
1038,1038,2016-08-29,2016-08-30,自然退出已成交,1039.0,1099.0,True,2016-08-30,1.0,59400.0,199920.9762,1099.0,2016-12-01,预定最长持有交易日到期,0.0,60.0,13698.09143999999,1099,213698.09144,0,0.0,2.4940050025179517e-11,11,
1039,1039,2016-08-30,2016-08-31,自然退出已成交,1040.0,1100.0,True,2016-08-31,1.0,59200.0,199780.74816000002,1100.0,2016-12-02,预定最长持有交易日到期,0.0,60.0,14835.51999999996,1100,214835.51999999996,0,0.0,2.319211489520967e-11,11,
1040,1040,2016-08-31,2016-09-01,自然退出已成交,1041.0,1101.0,True,2016-09-01,1.0,58900.0,199710.9342,1101.0,2016-12-05,预定最长持有交易日到期,0.0,60.0,8871.141040000017,1101,208871.14104000002,0,0.0,2.48263631874579e-11,11,
1041,1041,2016-09-01,2016-09-02,自然退出已成交,1042.0,1102.0,True,2016-09-02,1.0,59600.0,199819.15584,1102.0,2016-12-06,预定最长持有交易日到期,0.0,60.0,9930.885760000005,1102,209930.88576,0,0.0,2.4442670110147446e-11,11,
1042,1042,2016-09-02,2016-09-05,自然退出已成交,1043.0,1103.0,True,2016-09-05,1.0,59200.0,199958.38368000003,1103.0,2016-12-07,预定最长持有交易日到期,0.0,60.0,7969.622399999964,1103,207969.62239999996,0,0.0,2.319211489520967e-11,11,
1043,1043,2016-09-05,2016-09-06,自然退出已成交,1044.0,1104.0,True,2016-09-06,1.0,59100.0,199738.83977999998,1104.0,2016-12-08,预定最长持有交易日到期,0.0,60.0,9256.052880000003,1104,209256.05288,0,0.0,2.4385826691286638e-11,11,
1044,1044,2016-09-06,2016-09-07,自然退出已成交,1045.0,1105.0,True,2016-09-07,1.0,58600.0,199807.35348000002,1105.0,2016-12-09,预定最长持有交易日到期,0.0,60.0,6833.510079999978,1105,206833.51007999998,0,0.0,2.432898327242583e-11,11,
1045,1045,2016-09-07,2016-09-08,自然退出已成交,1046.0,1106.0,True,2016-09-08,1.0,58600.0,199572.90660000002,1106.0,2016-12-12,预定最长持有交易日到期,0.0,60.0,8591.252239999973,1106,208591.25223999997,0,0.0,2.432898327242583e-11,11,
1046,1046,2016-09-08,2016-09-09,自然退出已成交,1047.0,1107.0,True,2016-09-09,1.0,58700.0,199796.05122,1107.0,2016-12-13,预定最长持有交易日到期,0.0,60.0,2678.445780000009,1107,202678.44578,0,0.0,2.319211489520967e-11,11,
1047,1047,2016-09-09,2016-09-12,自然退出已成交,1048.0,1108.0,True,2016-09-12,1.0,59000.0,197217.4356,1108.0,2016-12-14,预定最长持有交易日到期,0.0,60.0,6173.877999999997,1108,206173.878,0,0.0,2.4101609596982598e-11,11,
1048,1048,2016-09-12,2016-09-13,自然退出已成交,1049.0,1109.0,True,2016-09-13,1.0,60200.0,199964.18484,1109.0,2016-12-15,预定最长持有交易日到期,0.0,60.0,5517.510600000009,1109,205517.5106,0,0.0,2.2737367544323206e-11,11,
1049,1049,2016-09-13,2016-09-14,自然退出已成交,1050.0,1110.0,True,2016-09-14,1.0,60200.0,199301.8524,1110.0,2016-12-16,预定最长持有交易日到期,0.0,60.0,4675.144040000014,1110,204675.14404,0,0.0,2.2737367544323206e-11,11,
1050,1050,2016-09-14,2016-09-19,自然退出已成交,1051.0,1111.0,True,2016-09-19,1.0,60500.0,199689.93000000002,1111.0,2016-12-19,预定最长持有交易日到期,0.0,60.0,5545.514699999971,1111,205545.51469999997,0,0.0,2.4556356947869062e-11,11,
1051,1051,2016-09-19,2016-09-20,自然退出已成交,1052.0,1112.0,True,2016-09-20,1.0,60100.0,199692.13044,1112.0,2016-12-20,预定最长持有交易日到期,0.0,60.0,3285.0660000000207,1112,203285.06600000002,0,0.0,2.7284841053187847e-11,11,
1052,1052,2016-09-20,2016-09-21,自然退出已成交,1053.0,1113.0,True,2016-09-21,1.0,60300.0,199994.79096,1113.0,2016-12-21,预定最长持有交易日到期,0.0,60.0,2753.5512599999784,1113,202753.55125999998,0,0.0,2.4101609596982598e-11,11,
1053,1053,2016-09-21,2016-09-22,自然退出已成交,1054.0,1114.0,True,2016-09-22,1.0,59800.0,199951.38228,1114.0,2016-12-22,预定最长持有交易日到期,0.0,60.0,2789.86136000001,1114,202789.86136,0,0.0,2.404476617812179e-11,11,
1054,1054,2016-09-22,2016-09-23,自然退出已成交,1055.0,1115.0,True,2016-09-23,1.0,59600.0,199819.15584,1115.0,2016-12-23,预定最长持有交易日到期,0.0,60.0,1648.1426400000055,1115,201648.14264,0,0.0,2.7284841053187847e-11,11,
1055,1055,2016-09-23,2016-09-26,自然退出已成交,1056.0,1116.0,True,2016-09-26,1.0,59800.0,199712.13444000002,1116.0,2016-12-26,预定最长持有交易日到期,0.0,60.0,697.3756399999838,1116,200697.37563999998,0,0.0,3.399236447876319e-11,11,
1056,1056,2016-09-26,2016-09-27,自然退出已成交,1057.0,1117.0,True,2016-09-27,1.0,60800.0,199889.56992,1117.0,2016-12-27,预定最长持有交易日到期,0.0,60.0,4843.87519999998,1117,204843.87519999998,0,0.0,2.4158453015843406e-11,11,
1057,1057,2016-09-27,2016-09-28,自然退出已成交,1058.0,1118.0,True,2016-09-28,1.0,60500.0,199931.97840000002,1118.0,2016-12-28,预定最长持有交易日到期,0.0,60.0,3670.292999999976,1118,203670.29299999998,0,0.0,2.4556356947869062e-11,11,
1058,1058,2016-09-28,2016-09-29,自然退出已成交,1059.0,1119.0,True,2016-09-29,1.0,60500.0,199871.4663,1119.0,2016-12-29,预定最长持有交易日到期,0.0,60.0,2581.5350000000035,1119,202581.535,0,0.0,2.4556356947869062e-11,11,
1059,1059,2016-09-29,2016-09-30,自然退出已成交,1060.0,1120.0,True,2016-09-30,1.0,60300.0,199451.98242000001,1120.0,2016-12-30,预定最长持有交易日到期,0.0,60.0,2633.192459999991,1120,202633.19246,0,0.0,2.4101609596982598e-11,11,
1060,1060,2016-09-30,2016-10-10,自然退出已成交,1061.0,1121.0,True,2016-10-10,1.0,60000.0,199959.984,1121.0,2017-01-03,预定最长持有交易日到期,0.0,60.0,1599.6959999999963,1121,201599.696,0,0.0,2.4556356947869062e-11,11,
1061,1061,2016-10-10,2016-10-11,自然退出已成交,1062.0,1122.0,True,2016-10-11,1.0,59400.0,199861.56432,1122.0,2017-01-04,预定最长持有交易日到期,0.0,60.0,1582.9387199999765,1122,201582.93871999998,0,0.0,2.2737367544323206e-11,11,
1062,1062,2016-10-11,2016-10-12,自然退出已成交,1063.0,1123.0,True,2016-10-12,1.0,59300.0,199347.16146,1123.0,2017-01-05,预定最长持有交易日到期,0.0,60.0,3596.1417599999986,1123,203596.14176,0,0.0,2.3995028186618583e-11,11,
1063,1063,2016-10-12,2016-10-13,自然退出已成交,1064.0,1124.0,True,2016-10-13,1.0,59300.0,199703.03262,1124.0,2017-01-06,预定最长持有交易日到期,0.0,60.0,2706.6773399999947,1124,202706.67734,0,0.0,2.3995028186618583e-11,11,
1064,1064,2016-10-13,2016-10-14,自然退出已成交,1065.0,1125.0,True,2016-10-14,1.0,59400.0,199683.32868000004,1125.0,2017-01-09,预定最长持有交易日到期,0.0,60.0,2295.66743999999,1125,202295.66744,0,0.0,2.8919089345436078e-11,11,
1065,1065,2016-10-14,2016-10-17,自然退出已成交,1066.0,1126.0,True,2016-10-17,1.0,59300.0,199999.59192,1126.0,2017-01-10,预定最长持有交易日到期,0.0,60.0,2587.9824599999993,1126,202587.98246,0,0.0,2.3995028186618583e-11,11,
1066,1066,2016-10-17,2016-10-18,自然退出已成交,1067.0,1127.0,True,2016-10-18,1.0,59800.0,199831.75836,1127.0,2017-01-11,预定最长持有交易日到期,0.0,60.0,3626.941759999987,1127,203626.94176,0,0.0,2.404476617812179e-11,11,
1067,1067,2016-10-18,2016-10-19,自然退出已成交,1068.0,1128.0,True,2016-10-19,1.0,59000.0,199695.9312,1128.0,2017-01-12,预定最长持有交易日到期,0.0,60.0,-79.86239999998361,1128,199920.13760000002,0,0.0,2.4101609596982598e-11,11,
1068,1068,2016-10-19,2016-10-20,自然退出已成交,1069.0,1129.0,True,2016-10-20,1.0,59100.0,199738.83977999998,1129.0,2017-01-13,预定最长持有交易日到期,0.0,60.0,-848.0258999999787,1129,199151.97410000002,0,0.0,2.7284841053187847e-11,11,
1069,1069,2016-10-20,2016-10-21,自然退出已成交,1070.0,1130.0,True,2016-10-21,1.0,59100.0,199679.72796000002,1130.0,2017-01-16,预定最长持有交易日到期,0.0,60.0,-788.9140800000168,1130,199211.08591999998,0,0.0,2.7284841053187847e-11,11,
1070,1070,2016-10-21,2016-10-24,自然退出已成交,1071.0,1131.0,True,2016-10-24,1.0,58900.0,199887.66954,1131.0,2017-01-17,预定最长持有交易日到期,0.0,60.0,-2141.0267799999856,1131,197858.97322,0,0.0,2.2851054382044822e-11,11,
