selection_origin,model,selected,past_504_sharpe,next_period_mean_ann
2023-07-03,M_RIDGE_H5_ROLL756,False,-1.1724057114874231,-0.07307813699612972
2023-07-03,M_RIDGE_H20_EXPANDING,False,-0.4903713327424536,-0.10605237087559186
2023-07-03,M_RIDGE_H20_ROLL756,False,-0.5740610832718716,0.0
2023-07-03,M_HGB_H5_EXPANDING,False,-0.9528407433647189,0.06385109963826843
2023-07-03,M_HGB_H5_ROLL756,False,-0.9058452169627227,0.14101625650784555
2023-07-03,M_HGB_H20_EXPANDING,False,-0.8763697623932396,-0.16049786399877258
2023-07-03,M_HGB_H20_ROLL756,False,-1.0109527922144887,-0.04265534866207754
2023-07-03,M_ET_H5_EXPANDING,False,-0.9875754335848405,-0.14778745109963717
2023-07-03,M_ET_H5_ROLL756,False,-1.3707754533863579,0.0
2023-07-03,M_ET_H20_EXPANDING,False,-1.3177678476457548,-0.1403432881535986
2023-07-03,M_ET_H20_ROLL756,False,-1.128266134857107,0.0
2023-10-09,R01_SMA60,False,-1.0734018453661345,0.0
2023-10-09,R02_SMA120,False,-1.3485218027874768,0.0
2023-10-09,R03_SMA200,False,-0.901483789017661,0.0
2023-10-09,R04_MOM20,False,-0.8704368931318359,-0.03456101465394208
2023-10-09,R05_MOM60,False,-0.5463128064220915,0.0
2023-10-09,R06_MOM120,False,-1.914846593674067,0.0
2023-10-09,R07_TREND_VOTE,False,-1.3960126159429247,-0.055319819703401676
2023-10-09,R08_BREAKOUT,False,-0.9084585963518584,0.0
2023-10-09,R09_RSI2,False,-0.5647627797102042,-0.2915857980428533
2023-10-09,R10_RSI2_TREND,False,-0.03517868522768748,0.0
2023-10-09,R11_REGIME,False,-0.6058693607209366,-0.17173970275114653
2023-10-09,R12_RISK_TREND,False,-1.7043952340390474,-0.05528099911552345
2023-10-09,M_RIDGE_H5_EXPANDING,False,-0.7739104894003834,-0.2304321572504036
2023-10-09,M_RIDGE_H5_ROLL756,False,-1.0839362672645811,-0.10919892591780889
2023-10-09,M_RIDGE_H20_EXPANDING,False,-0.5643982507551165,-0.24795773862912393
2023-10-09,M_RIDGE_H20_ROLL756,False,-0.5742125480221996,0.0
2023-10-09,M_HGB_H5_EXPANDING,False,-0.6870071223821271,-0.38461705067888635
2023-10-09,M_HGB_H5_ROLL756,False,-0.6388395157116421,-0.4583162909483489
2023-10-09,M_HGB_H20_EXPANDING,False,-0.7705493167038179,-0.4863674130326267
2023-10-09,M_HGB_H20_ROLL756,False,-0.8404558369619314,0.0
2023-10-09,M_ET_H5_EXPANDING,False,-1.0054752027610487,-0.22631566891496357
2023-10-09,M_ET_H5_ROLL756,False,-1.3131467910375656,-0.21366253957298897
2023-10-09,M_ET_H20_EXPANDING,False,-1.2422553862537205,-0.33199073882395475
2023-10-09,M_ET_H20_ROLL756,False,-0.9535253571205804,0.0
2024-01-02,R01_SMA60,False,-0.41708388661329854,0.25271307029805695
2024-01-02,R02_SMA120,False,-1.3485218027874768,0.09675282923568342
2024-01-02,R03_SMA200,False,-0.9014837890176611,0.0
2024-01-02,R04_MOM20,False,-0.5742909576630326,0.27471249874828674
2024-01-02,R05_MOM60,False,-0.5343809122765272,0.06695818839771311
2024-01-02,R06_MOM120,False,-1.5308169863382675,0.0
2024-01-02,R07_TREND_VOTE,False,-1.0477946896707218,0.13879595984871676
2024-01-02,R08_BREAKOUT,False,-0.9084585963518583,0.06696729053624632
2024-01-02,R09_RSI2,False,-0.9732731418410291,0.224678117254163
2024-01-02,R10_RSI2_TREND,False,-0.03517868522768748,0.0
2024-01-02,R11_REGIME,False,-0.9785315014918939,0.286152054853141
2024-01-02,R12_RISK_TREND,False,-1.3720606461595033,0.1288961944737223
2024-01-02,M_RIDGE_H5_EXPANDING,False,-0.9970718804060733,0.06506996504364064
2024-01-02,M_RIDGE_H5_ROLL756,False,-1.2342051502322609,-0.050361632530136466
2024-01-02,M_RIDGE_H20_EXPANDING,False,-0.7549611457798532,0.08048485229251302
2024-01-02,M_RIDGE_H20_ROLL756,False,-0.6369235575866568,0.0
2024-01-02,M_HGB_H5_EXPANDING,False,-1.0139612518103158,0.11518857365378508
2024-01-02,M_HGB_H5_ROLL756,False,-1.19752404784392,0.0
2024-01-02,M_HGB_H20_EXPANDING,False,-1.1527044347542448,-0.06014106191321466
2024-01-02,M_HGB_H20_ROLL756,False,-0.8944167136544765,0.0
2024-01-02,M_ET_H5_EXPANDING,False,-1.2021265976605424,0.0786793600481891
2024-01-02,M_ET_H5_ROLL756,False,-1.640665698988167,0.0
2024-01-02,M_ET_H20_EXPANDING,False,-1.5396267972922875,0.07304719668470694
2024-01-02,M_ET_H20_ROLL756,False,-1.0232553926071781,0.0
2024-04-01,R01_SMA60,True,0.19639903741276077,-0.017572616507045693
2024-04-01,R02_SMA120,False,-0.8002390295919362,-0.15529064578173682
2024-04-01,R03_SMA200,False,-0.695767443503733,-0.13411935605567935
2024-04-01,R04_MOM20,False,-0.05849588967227185,-0.04966245687601016
2024-04-01,R05_MOM60,False,-0.44968456320509786,-0.03641271488255858
2024-04-01,R06_MOM120,False,-1.3506382849042349,-0.21542348746643075
2024-04-01,R07_TREND_VOTE,False,-0.5582107676195924,-0.09032786475203858
2024-04-01,R08_BREAKOUT,False,-0.3788476288789107,-0.15901093346348324
2024-04-01,R09_RSI2,False,-0.6311550691971868,-0.11016142574273269
2024-04-01,R10_RSI2_TREND,True,0.11557301878714255,-0.07249133631539373
2024-04-01,R11_REGIME,False,-0.24771372066990888,-0.18018360016709492
2024-04-01,R12_RISK_TREND,False,-0.8357852061353095,-0.08725211554276205
2024-04-01,M_RIDGE_H5_EXPANDING,False,-0.5631437636935075,-0.03119227932714928
2024-04-01,M_RIDGE_H5_ROLL756,False,-1.0270377216542588,-0.010663052022297373
2024-04-01,M_RIDGE_H20_EXPANDING,False,-0.4549525980215577,-0.15481691171537681
2024-04-01,M_RIDGE_H20_ROLL756,False,-0.3269879090223417,0.0
2024-04-01,M_HGB_H5_EXPANDING,False,-0.6507019241377522,-0.22125058660537286
2024-04-01,M_HGB_H5_ROLL756,False,-0.8869377270811148,0.0035859066178239693
2024-04-01,M_HGB_H20_EXPANDING,False,-0.9884516860168778,0.09577982913501377
2024-04-01,M_HGB_H20_ROLL756,False,-0.6140504625112266,0.0
2024-04-01,M_ET_H5_EXPANDING,False,-0.8660423961911816,-0.08963190977491095
2024-04-01,M_ET_H5_ROLL756,False,-1.4320268252044368,0.0
2024-04-01,M_ET_H20_EXPANDING,False,-1.2207887719020065,-0.11708400129057894
2024-04-01,M_ET_H20_ROLL756,False,-0.7356432565448595,0.0
2024-07-01,R01_SMA60,True,0.15572405945588005,0.8344056726447387
2024-07-01,R02_SMA120,False,-0.9437013695912498,0.6315074144819861
2024-07-01,R03_SMA200,False,-0.9042573518526702,0.86271272117504
2024-07-01,R04_MOM20,False,-0.0656591918781029,0.7438780280523019
2024-07-01,R05_MOM60,False,-0.46022351814607904,0.6250211927621654
2024-07-01,R06_MOM120,False,-1.6558529649678246,0.536170269558942
2024-07-01,R07_TREND_VOTE,False,-0.6003021585207855,0.7514329446299328
2024-07-01,R08_BREAKOUT,False,-0.6598892165973427,0.6849757597192809
2024-07-01,R09_RSI2,False,-0.6230298369722913,-0.059849430505786866
2024-07-01,R10_RSI2_TREND,False,-0.07087882627470767,0.0
2024-07-01,R11_REGIME,True,0.028611888137633202,0.5847889461394812
2024-07-01,R12_RISK_TREND,False,-0.8595684068725185,0.6334214723011993
2024-07-01,M_RIDGE_H5_EXPANDING,False,-0.4883810872351457,1.0780935078905376
2024-07-01,M_RIDGE_H5_ROLL756,False,-1.1397972812005985,0.0
2024-07-01,M_RIDGE_H20_EXPANDING,False,-0.2899280335317999,0.9138047199300267
2024-07-01,M_RIDGE_H20_ROLL756,True,0.19367988427920368,0.0
2024-07-01,M_HGB_H5_EXPANDING,False,-0.6672464815798405,0.653784977861626
2024-07-01,M_HGB_H5_ROLL756,False,-0.5266562049162595,-0.1938073522225874
2024-07-01,M_HGB_H20_EXPANDING,False,-0.7448204345663156,-0.10502464778193303
2024-07-01,M_HGB_H20_ROLL756,False,-0.29849951334169395,0.0
2024-07-01,M_ET_H5_EXPANDING,False,-0.8939123206610893,0.9140457712649315
2024-07-01,M_ET_H5_ROLL756,False,-1.606053438341185,0.0
2024-07-01,M_ET_H20_EXPANDING,False,-1.1731885646929134,0.6767214550221488
2024-07-01,M_ET_H20_ROLL756,False,-0.37387087931044133,0.0
2024-10-08,R01_SMA60,True,1.0041810694020785,-0.33661744862626836
2024-10-08,R02_SMA120,False,0.47324077551653165,-0.4425772146239168
2024-10-08,R03_SMA200,False,0.5229707821891354,-0.44187083412172756
2024-10-08,R04_MOM20,False,0.5729084667869039,-0.47302932582111323
2024-10-08,R05_MOM60,False,0.467082111577243,-0.2716706735804503
2024-10-08,R06_MOM120,False,-0.17054764928936653,-0.44247401467799047
2024-10-08,R07_TREND_VOTE,True,0.5798663345886348,-0.40775783080349076
2024-10-08,R08_BREAKOUT,False,0.5171205895908227,-0.40426250163039795
2024-10-08,R09_RSI2,False,-0.5628561458723078,0.13785695807356996
2024-10-08,R10_RSI2_TREND,False,-0.07087882627470767,-0.004910972279597929
2024-10-08,R11_REGIME,True,0.5863564366297395,-0.5681987546757754
2024-10-08,R12_RISK_TREND,False,0.4322155286280212,-0.2314929608068442
2024-10-08,M_RIDGE_H5_EXPANDING,False,0.4007937583187191,-0.14319690408240532
2024-10-08,M_RIDGE_H5_ROLL756,False,-1.0779389969499764,0.0
2024-10-08,M_RIDGE_H20_EXPANDING,False,0.4294026170024294,-0.42365739627398297
2024-10-08,M_RIDGE_H20_ROLL756,False,0.06358395033436164,-0.01285497249726191
2024-10-08,M_HGB_H5_EXPANDING,False,0.03912248672163725,-0.33023573821423247
2024-10-08,M_HGB_H5_ROLL756,False,-0.8640442289312924,0.0
2024-10-08,M_HGB_H20_EXPANDING,False,-0.7655899775180673,-0.06491836246211093
2024-10-08,M_HGB_H20_ROLL756,False,0.13135949778718284,0.0
2024-10-08,M_ET_H5_EXPANDING,False,0.13015451543738715,-0.3611538652587305
2024-10-08,M_ET_H5_ROLL756,False,-1.6075076805738446,0.0
2024-10-08,M_ET_H20_EXPANDING,False,-0.22452871626813406,-0.32531999843795967
2024-10-08,M_ET_H20_ROLL756,False,-0.8204690623999221,0.0
2025-01-02,R01_SMA60,True,0.43701928288055614,-0.09371462405186183
2025-01-02,R02_SMA120,False,-0.02614278351541131,0.10609959979320449
2025-01-02,R03_SMA200,False,0.023905206581839103,0.0866391945726829
2025-01-02,R04_MOM20,False,0.086387055104857,-0.031199213074259224
2025-01-02,R05_MOM60,False,0.11752560887050106,-0.25278796429109873
2025-01-02,R06_MOM120,False,-0.4966607889912212,0.08678802757566748
2025-01-02,R07_TREND_VOTE,False,0.051598241136793115,-0.06278225462424881
2025-01-02,R08_BREAKOUT,False,-0.01133782200077968,-0.13610341116445995
2025-01-02,R09_RSI2,False,-0.013286132461681774,0.31419765601711436
2025-01-02,R10_RSI2_TREND,False,-0.061955672277671445,0.3035369879226035
2025-01-02,R11_REGIME,False,-0.10580212583061331,-0.1507345057148384
2025-01-02,R12_RISK_TREND,False,0.08319150722617737,-0.05439433417465545
2025-01-02,M_RIDGE_H5_EXPANDING,True,0.3789818632184109,0.05035991054975674
2025-01-02,M_RIDGE_H5_ROLL756,False,-0.9047308163325952,0.0
2025-01-02,M_RIDGE_H20_EXPANDING,False,0.12887858381056855,0.09280578392302129
2025-01-02,M_RIDGE_H20_ROLL756,True,0.5081837087313261,0.0
2025-01-02,M_HGB_H5_EXPANDING,False,-0.06889360582766978,-0.04668904323850501
2025-01-02,M_HGB_H5_ROLL756,False,-0.8912218826009247,-0.010088178415296205
2025-01-02,M_HGB_H20_EXPANDING,False,-0.9206157180294097,-0.05773110657717589
2025-01-02,M_HGB_H20_ROLL756,False,0.13135949778718284,0.06859040718052936
2025-01-02,M_ET_H5_EXPANDING,False,0.054642309298186954,0.020147661329500556
2025-01-02,M_ET_H5_ROLL756,False,-1.2486364449356844,0.0
2025-01-02,M_ET_H20_EXPANDING,False,-0.2706887604986367,-0.01665196501551224
2025-01-02,M_ET_H20_ROLL756,False,-0.820469062399922,0.0
2025-04-01,R01_SMA60,False,0.22671086133589594,0.0433273575337237
2025-04-01,R02_SMA120,False,-0.06488475055542248,0.04175506493615709
2025-04-01,R03_SMA200,False,0.008181991488712148,-0.020223868158394664
2025-04-01,R04_MOM20,False,0.08464201687640321,0.017072443512486324
2025-04-01,R05_MOM60,False,-0.2401182399350152,-0.1332361041326518
2025-04-01,R06_MOM120,False,-0.37353727347851434,-0.024033256725656794
2025-04-01,R07_TREND_VOTE,False,-0.05896194300347108,0.049934927277082444
2025-04-01,R08_BREAKOUT,False,-0.15970109922581777,-0.04699234751690008
2025-04-01,R09_RSI2,True,0.2856860210885846,-0.03697854634313974
2025-04-01,R10_RSI2_TREND,True,0.27835368481720607,-0.16538531785137156
2025-04-01,R11_REGIME,False,-0.3659195534511291,-0.2819676228749668
2025-04-01,R12_RISK_TREND,False,-0.015624600318164567,0.05184481267458746
2025-04-01,M_RIDGE_H5_EXPANDING,True,0.4515345018694194,-0.16997102474364217
2025-04-01,M_RIDGE_H5_ROLL756,False,-0.8149022562319784,0.16200211210100912
2025-04-01,M_RIDGE_H20_EXPANDING,False,0.07728523605500853,-0.05139201606127275
2025-04-01,M_RIDGE_H20_ROLL756,False,-0.18453415027655914,0.0
2025-04-01,M_HGB_H5_EXPANDING,False,-0.15930351740446944,0.08362557611373861
2025-04-01,M_HGB_H5_ROLL756,False,-0.8845761915600423,0.0538207251545442
2025-04-01,M_HGB_H20_EXPANDING,False,-1.2985880995563013,-0.04135938905306273
2025-04-01,M_HGB_H20_ROLL756,False,-0.44597479018221436,0.0
2025-04-01,M_ET_H5_EXPANDING,False,0.04008425782742573,0.050950172110491285
2025-04-01,M_ET_H5_ROLL756,False,-1.2189726586882614,0.17384264806713823
2025-04-01,M_ET_H20_EXPANDING,False,-0.28918942542483406,-0.006452647882169038
2025-04-01,M_ET_H20_ROLL756,False,-0.8204690623999221,0.0
2025-07-01,R01_SMA60,True,0.4278827985761759,0.6868629929457407
2025-07-01,R02_SMA120,False,0.10158130939730997,0.6881025075561354
2025-07-01,R03_SMA200,False,0.20153288038481984,0.6857133302240951
2025-07-01,R04_MOM20,False,0.2076554130932257,0.6879128013614412
2025-07-01,R05_MOM60,False,-0.28428968379915914,0.7014037647556104
2025-07-01,R06_MOM120,False,-0.1568945660758994,0.6798434257642771
2025-07-01,R07_TREND_VOTE,False,0.10881608290767614,0.6871352376174708
2025-07-01,R08_BREAKOUT,False,-0.2042896444851755,0.7018901377852902
2025-07-01,R09_RSI2,False,0.37371258316532113,0.2781367072806645
2025-07-01,R10_RSI2_TREND,False,0.1571765837400886,0.3020374932632763
2025-07-01,R11_REGIME,False,-0.43088089510995886,0.3652387107003028
2025-07-01,R12_RISK_TREND,False,0.21246789527204615,0.6842898680475996
2025-07-01,M_RIDGE_H5_EXPANDING,True,0.49084465915975756,0.3492961509771783
2025-07-01,M_RIDGE_H5_ROLL756,False,-0.1866004538455481,0.0
2025-07-01,M_RIDGE_H20_EXPANDING,False,0.20158879678275426,0.06904438442837602
2025-07-01,M_RIDGE_H20_ROLL756,False,-0.18453415027655914,0.0
2025-07-01,M_HGB_H5_EXPANDING,False,0.050439701272512155,0.481225982958333
2025-07-01,M_HGB_H5_ROLL756,False,-0.632291364455088,0.0
2025-07-01,M_HGB_H20_EXPANDING,False,-0.912379121987874,0.6984292631494252
2025-07-01,M_HGB_H20_ROLL756,True,0.41905755804311584,0.0
2025-07-01,M_ET_H5_EXPANDING,False,0.31890577989220026,0.6056310283270752
2025-07-01,M_ET_H5_ROLL756,False,-0.18992681663955768,0.0
2025-07-01,M_ET_H20_EXPANDING,False,-0.035895360983729335,0.6997825824486866
2025-07-01,M_ET_H20_ROLL756,False,,0.0
2025-10-09,R01_SMA60,True,1.1329702485930329,-0.1664277819861587
2025-10-09,R02_SMA120,False,0.8512674789207538,0.032762613108910835
2025-10-09,R03_SMA200,False,0.8655208502647966,0.03262894851920632
2025-10-09,R04_MOM20,True,0.9250724382128621,-0.14325591069659355
2025-10-09,R05_MOM60,False,0.595416927625308,-0.029687567571149858
2025-10-09,R06_MOM120,False,0.5819937484418414,0.03350254592972347
2025-10-09,R07_TREND_VOTE,False,0.8807938610798041,-0.11064543960527878
2025-10-09,R08_BREAKOUT,False,0.7357876347791721,-0.11472174149754996
2025-10-09,R09_RSI2,False,0.42626740105208494,-0.04491106584172018
2025-10-09,R10_RSI2_TREND,False,0.5347151292074618,-0.01744032041133299
2025-10-09,R11_REGIME,False,-0.06438414665445859,-0.1494465647041019
2025-10-09,R12_RISK_TREND,True,1.1982432690543832,-0.10303899089556887
2025-10-09,M_RIDGE_H5_EXPANDING,False,0.6701952813647659,0.02798989560270436
2025-10-09,M_RIDGE_H5_ROLL756,False,-0.018009469363089354,-0.15320482393108942
2025-10-09,M_RIDGE_H20_EXPANDING,False,0.21424555332879452,0.13413139894422343
2025-10-09,M_RIDGE_H20_ROLL756,False,-0.18453415027655914,0.05646889907214543
2025-10-09,M_HGB_H5_EXPANDING,False,0.3604167062170439,0.09469368340761797
2025-10-09,M_HGB_H5_ROLL756,False,-1.0629642253311447,-0.08090389833733047
2025-10-09,M_HGB_H20_EXPANDING,False,-0.15227392405627865,-0.04639977801167333
2025-10-09,M_HGB_H20_ROLL756,False,0.7597694103740686,0.0
2025-10-09,M_ET_H5_EXPANDING,False,0.7316450999962905,0.02083117834902367
2025-10-09,M_ET_H5_ROLL756,False,-0.18992681663955774,0.0
2025-10-09,M_ET_H20_EXPANDING,False,0.5232207627064472,0.018284593341330833
2025-10-09,M_ET_H20_ROLL756,False,,0.0
2026-01-05,R01_SMA60,True,0.9918012141386495,-0.10019841376315135
2026-01-05,R02_SMA120,False,0.8346115989341222,-0.10886370390363793
2026-01-05,R03_SMA200,False,0.8517450505070332,-0.15639305434605302
2026-01-05,R04_MOM20,False,0.8793451107106421,-0.2910213807516178
2026-01-05,R05_MOM60,False,0.6317127047780033,-0.2860688418264409
2026-01-05,R06_MOM120,False,0.5775823508599278,-0.2714609577264888
2026-01-05,R07_TREND_VOTE,False,0.8299455501162086,-0.13914902658159306
2026-01-05,R08_BREAKOUT,False,0.6097585789951037,-0.14470044308891913
2026-01-05,R09_RSI2,False,0.8123346692562322,-0.07859762721465803
2026-01-05,R10_RSI2_TREND,False,0.4707175480870172,-0.07860151114430858
2026-01-05,R11_REGIME,False,-0.022919607253980425,-0.14844683133251807
2026-01-05,R12_RISK_TREND,True,1.1187393249335458,-0.13918816509073295
2026-01-05,M_RIDGE_H5_EXPANDING,False,0.9899576281210032,-0.07118968969206553
2026-01-05,M_RIDGE_H5_ROLL756,False,-0.1376260400229731,-0.06009420113546127
2026-01-05,M_RIDGE_H20_EXPANDING,False,0.5276338679565536,0.011118664347185142
2026-01-05,M_RIDGE_H20_ROLL756,False,0.1649233707083765,-0.1419094606936631
2026-01-05,M_HGB_H5_EXPANDING,False,0.8320971438262054,-0.1965224339957854
2026-01-05,M_HGB_H5_ROLL756,False,-0.5796638805807385,-0.09497125055792165
2026-01-05,M_HGB_H20_EXPANDING,False,0.5274804938329997,-0.14649759445625388
2026-01-05,M_HGB_H20_ROLL756,False,0.7597694103740686,-0.1101627254125337
2026-01-05,M_ET_H5_EXPANDING,True,1.03528429048688,-0.17740951956785603
2026-01-05,M_ET_H5_ROLL756,False,0.6941125381116674,-0.10033388082396984
2026-01-05,M_ET_H20_EXPANDING,False,0.8982862101372276,-0.1802648197783393
2026-01-05,M_ET_H20_ROLL756,False,,-0.11541345314535983
2026-04-01,R01_SMA60,False,0.7729795943837464,0.20096938327592723
2026-04-01,R02_SMA120,False,0.7138659463842486,0.3195545957796579
2026-04-01,R03_SMA200,False,0.7184392478944249,0.391412710375545
2026-04-01,R04_MOM20,False,0.4653214921139034,0.03135627920326493
2026-04-01,R05_MOM60,False,0.40054916961220877,0.20388714283244674
2026-04-01,R06_MOM120,False,0.3670149529566461,0.31980838901446546
2026-04-01,R07_TREND_VOTE,False,0.6531263772049236,0.21055673158846
2026-04-01,R08_BREAKOUT,False,0.48717004841544476,-0.060657518110084456
2026-04-01,R09_RSI2,False,0.6151947025559279,0.23124755802772268
2026-04-01,R10_RSI2_TREND,False,0.34944637961467606,0.25346644364733734
2026-04-01,R11_REGIME,False,-0.23904160108231617,0.2117226489345405
2026-04-01,R12_RISK_TREND,True,0.8911327806358466,0.18184851736422497
2026-04-01,M_RIDGE_H5_EXPANDING,True,0.9661381086505321,-0.011147892478912215
2026-04-01,M_RIDGE_H5_ROLL756,False,-0.09301922172301963,0.4308815175766185
2026-04-01,M_RIDGE_H20_EXPANDING,False,0.49661651768631854,0.0
2026-04-01,M_RIDGE_H20_ROLL756,False,-0.22898627874616476,0.2285722371957543
2026-04-01,M_HGB_H5_EXPANDING,False,0.6202412596179315,0.27286213993296676
2026-04-01,M_HGB_H5_ROLL756,False,-0.5204505834971439,0.39756263172530404
2026-04-01,M_HGB_H20_EXPANDING,False,0.46326767021603427,0.16314851361928046
2026-04-01,M_HGB_H20_ROLL756,False,-0.13560776891322565,0.32362831795359764
2026-04-01,M_ET_H5_EXPANDING,True,0.8953524690007469,0.3569112419948288
2026-04-01,M_ET_H5_ROLL756,False,0.2752109438939276,0.5182475540720916
2026-04-01,M_ET_H20_EXPANDING,False,0.7135796875262047,0.2924364687006599
2026-04-01,M_ET_H20_ROLL756,False,-0.5130041925799188,0.17463637966653733
2026-07-01,R01_SMA60,False,0.8473199224785902,-0.4406380269809124
2026-07-01,R02_SMA120,False,0.8713476417386863,-0.6369798782969052
2026-07-01,R03_SMA200,False,0.9610978673132513,-0.7731361388635855
2026-07-01,R04_MOM20,False,0.5037161361937027,-0.674075715673864
2026-07-01,R05_MOM60,False,0.488601712266645,-0.6563817812893723
2026-07-01,R06_MOM120,False,0.6559372248313752,-0.7429605147092593
2026-07-01,R07_TREND_VOTE,False,0.783050380840883,-0.460692668503332
2026-07-01,R08_BREAKOUT,False,0.49550918957964907,-0.39138591639752524
2026-07-01,R09_RSI2,False,0.7618774947927421,0.22966945983995074
2026-07-01,R10_RSI2_TREND,False,0.6223239274998849,0.033633153157712786
2026-07-01,R11_REGIME,False,-0.07653411643704566,-0.08150045613766571
2026-07-01,R12_RISK_TREND,True,1.024081815391373,-0.3638178149542955
2026-07-01,M_RIDGE_H5_EXPANDING,False,0.9504211639697839,0.0
2026-07-01,M_RIDGE_H5_ROLL756,False,0.7437695720992362,-0.383163163994408
2026-07-01,M_RIDGE_H20_EXPANDING,False,0.5455845901293909,0.0
2026-07-01,M_RIDGE_H20_ROLL756,False,0.24688949937784618,-0.20258415428828136
2026-07-01,M_HGB_H5_EXPANDING,False,0.8563937063435777,-0.11802647326735319
2026-07-01,M_HGB_H5_ROLL756,False,0.08649042137347236,-0.3880088930218031
2026-07-01,M_HGB_H20_EXPANDING,False,0.5020313427814395,-0.07787809371336965
2026-07-01,M_HGB_H20_ROLL756,False,0.5482026784242922,-0.20266698852274578
2026-07-01,M_ET_H5_EXPANDING,True,1.102070361865148,-0.19605208155489118
2026-07-01,M_ET_H5_ROLL756,True,1.0881881683020227,-0.38361800871803164
2026-07-01,M_ET_H20_EXPANDING,False,0.9268127293000823,-0.20171434904411728
2026-07-01,M_ET_H20_ROLL756,False,0.217050577009303,-0.20853617686249815
