date,minute_sum,daily_volume,ratio,absolute_difference
2026-01-07,933402554.0,933402554,1.0,0.0
2026-01-08,682719778.0,682719778,1.0,0.0
2026-01-09,1134855258.0,1134855258,1.0,0.0
2026-01-12,1333075333.0,1333075333,1.0,0.0
2026-01-13,1271783195.0,1271783195,1.0,0.0
2026-01-14,2136722290.0,2136722288,1.000000000936013,2.0
2026-01-15,5217148860.0,5217148860,1.0,0.0
2026-01-16,5320166465.0,5320166468,0.9999999994361078,3.0
2026-01-19,2913439860.0,2913439864,0.9999999986270525,4.0
2026-01-20,2886765633.0,2886765633,1.0,0.0
2026-01-21,4903974000.0,4903973986,1.0000000028548275,14.0
2026-01-22,4316344209.0,4316344208,1.0000000002316776,1.0
2026-01-23,6769378100.0,6769378109,0.9999999986704835,9.0
2026-01-26,5939852879.0,5939852882,0.999999999494937,3.0
2026-01-27,4339135014.0,4339135015,0.9999999997695393,1.0
2026-01-28,8497782254.0,8497782253,1.0000000001176779,1.0
2026-01-29,3545664740.0,3545664739,1.0000000002820346,1.0
2026-01-30,1670274800.0,1670274801,0.9999999994012961,1.0
2026-02-02,2651134391.0,2651134391,1.0,0.0
2026-02-03,1052944612.0,1052944612,1.0,0.0
2026-02-04,1052505916.0,1052505916,1.0,0.0
2026-02-05,933982877.0,933982876,1.0000000010706835,1.0
2026-02-06,881673740.0,881673740,1.0,0.0
2026-02-09,701119503.0,701119504,0.9999999985737096,1.0
2026-02-10,680461663.0,680461663,1.0,0.0
2026-02-11,372078690.0,372078690,1.0,0.0
2026-02-12,398012411.0,398012411,1.0,0.0
2026-02-13,1367357152.0,1367357151,1.0000000007313379,1.0
2026-02-24,624245586.0,624245587,0.9999999983980664,1.0
2026-02-25,873403106.0,873403106,1.0,0.0
2026-02-26,766372132.0,766372132,1.0,0.0
2026-02-27,606245261.0,606245261,1.0,0.0
2026-03-02,1242367525.0,1242367525,1.0,0.0
2026-03-03,966557866.0,966557866,1.0,0.0
2026-03-04,829224020.0,829224020,1.0,0.0
2026-03-05,568420959.0,568420959,1.0,0.0
2026-03-06,504375860.0,504375859,1.0000000019826485,1.0
2026-03-09,838098260.0,838098260,1.0,0.0
2026-03-10,546012517.0,546012517,1.0,0.0
2026-03-11,593712221.0,593712221,1.0,0.0
2026-03-12,343383626.0,343383626,1.0,0.0
2026-03-13,325112905.0,325112905,1.0,0.0
2026-03-16,403862701.0,403862701,1.0,0.0
2026-03-17,723337660.0,723337660,1.0,0.0
2026-03-18,770262709.0,770262709,1.0,0.0
2026-03-19,772241809.0,772241809,1.0,0.0
2026-03-20,761273568.0,761273568,1.0,0.0
2026-03-23,1523498110.0,1523498110,1.0,0.0
2026-03-24,850435100.0,850435100,1.0,0.0
2026-03-25,867712637.0,867712637,1.0,0.0
2026-03-26,474242414.0,474242414,1.0,0.0
2026-03-27,562690826.0,562690826,1.0,0.0
2026-03-30,543994287.0,543994287,1.0,0.0
2026-03-31,530565553.0,530565553,1.0,0.0
2026-04-01,501228066.0,501228066,1.0,0.0
2026-04-02,466351103.0,466351103,1.0,0.0
2026-04-03,426109595.0,426109595,1.0,0.0
2026-04-07,428568561.0,428568561,1.0,0.0
2026-04-08,996884580.0,996884580,1.0,0.0
2026-04-09,704955323.0,704955323,1.0,0.0
2026-04-10,906387271.0,906387271,1.0,0.0
2026-04-13,392892599.0,392892599,1.0,0.0
2026-04-14,427657077.0,427657077,1.0,0.0
2026-04-15,675980605.0,675980605,1.0,0.0
2026-04-16,853234423.0,853234423,1.0,0.0
2026-04-17,736150074.0,736150074,1.0,0.0
2026-04-20,762457819.0,762457819,1.0,0.0
2026-04-21,636108137.0,636108137,1.0,0.0
2026-04-22,1012592563.0,1012592563,1.0,0.0
2026-04-23,1008518112.0,1008518112,1.0,0.0
2026-04-24,719322606.0,719322606,1.0,0.0
2026-04-27,928036020.0,928036020,1.0,0.0
2026-04-28,864420229.0,864420229,1.0,0.0
2026-04-29,1279679774.0,1279679774,1.0,0.0
2026-04-30,1651786404.0,1651786402,1.0000000012108103,2.0
2026-05-06,1867782755.0,1867782757,0.9999999989292117,2.0
2026-05-07,2094622649.0,2094622649,1.0,0.0
2026-05-08,1253564919.0,1253564919,1.0,0.0
2026-05-11,2116521780.0,2116521779,1.0000000004724734,1.0
2026-05-12,1002170459.0,1002170459,1.0,0.0
2026-05-13,1272615005.0,1272615005,1.0,0.0
2026-05-14,1028164563.0,1028164563,1.0,0.0
2026-05-15,1047902445.0,1047902445,1.0,0.0
2026-05-18,583576370.0,583576370,1.0,0.0
2026-05-19,967499889.0,967499889,1.0,0.0
2026-05-20,959720086.0,959720086,1.0,0.0
2026-05-21,1205577338.0,1205577337,1.000000000829478,1.0
2026-05-22,1325051844.0,1325051845,0.9999999992453126,1.0
2026-05-25,1625055928.0,1625055928,1.0,0.0
2026-05-26,968675161.0,968675161,1.0,0.0
2026-05-27,640521540.0,640521540,1.0,0.0
2026-05-28,439649825.0,439649824,1.0000000022745374,1.0
2026-05-29,656685445.0,656685445,1.0,0.0
2026-06-01,499092716.0,499092716,1.0,0.0
2026-06-02,680943744.0,680943744,1.0,0.0
2026-06-03,760461891.0,760461891,1.0,0.0
2026-06-04,609728284.0,609728284,1.0,0.0
2026-06-05,618292734.0,618292734,1.0,0.0
2026-06-08,923272364.0,923272364,1.0,0.0
2026-06-09,436164482.0,436164482,1.0,0.0
2026-06-10,393162295.0,393162295,1.0,0.0
2026-06-11,416068768.0,416068768,1.0,0.0
2026-06-12,780885896.0,780885896,1.0,0.0
2026-06-15,1623300670.0,1623300671,0.9999999993839712,1.0
2026-06-16,908529432.0,908529432,1.0,0.0
2026-06-17,1391186980.0,1391186980,1.0,0.0
2026-06-18,1293343039.0,1293343039,1.0,0.0
2026-06-22,1913157765.0,1913157765,1.0,0.0
2026-06-23,2617335439.0,2617335439,1.0,0.0
2026-06-24,2590673410.0,2590673409,1.0000000003860001,1.0
2026-06-25,2640608737.0,2640608736,1.0000000003787006,1.0
2026-06-26,958242943.0,958242943,1.0,0.0
2026-06-29,1484805733.0,1484805733,1.0,0.0
2026-06-30,2029721263.0,2029721263,1.0,0.0
2026-07-01,962619027.0,962619027,1.0,0.0
2026-07-02,1369153610.0,1369153610,1.0,0.0
2026-07-03,1998330786.0,1998330782,1.0000000020016706,4.0
2026-07-06,617991814.0,617991815,0.9999999983818556,1.0
2026-07-07,698696778.0,698696778,1.0,0.0
2026-07-08,484684769.0,484684769,1.0,0.0
2026-07-09,955859248.0,955859248,1.0,0.0
2026-07-10,824280021.0,824280021,1.0,0.0
2026-07-13,1619052968.0,1619052968,1.0,0.0
2026-07-14,1808440039.0,1808440038,1.0000000005529628,1.0
2026-07-15,722032704.0,722032704,1.0,0.0
2026-07-16,1657822792.0,1657822791,1.0000000006032008,1.0
2026-07-17,3164775715.0,3164775715,1.0,0.0
2026-07-20,4010453813.0,4010453802,1.0000000027428317,11.0
2026-07-21,2738832113.0,2738832112,1.000000000365119,1.0
2026-07-22,1265037941.0,1265037941,1.0,0.0
2026-07-23,581178558.0,581178559,0.9999999982793584,1.0
2026-07-24,1024763152.0,1024763152,1.0,0.0
2026-07-27,971592729.0,971592730,0.9999999989707622,1.0
2026-07-28,1685398667.0,1685398667,1.0,0.0
2026-07-29,1509202712.0,1509202712,1.0,0.0
2026-07-30,1512038903.0,1512038903,1.0,0.0
2026-07-31,1501626267.0,1501626267,1.0,0.0
2026-08-03,926392107.0,926392107,1.0,0.0
2026-08-04,1173042866.0,1173042866,1.0,0.0
2026-08-05,1424565835.0,1424565836,0.9999999992980317,1.0
2026-08-06,878355996.0,878355996,1.0,0.0
2026-08-07,943535584.0,943535585,0.9999999989401566,1.0
2026-08-10,561085163.0,561085163,1.0,0.0
2026-08-11,535321917.0,535321917,1.0,0.0
2026-08-12,901013743.0,901013743,1.0,0.0
