period,date,selected_parent,target,two_parent_target,three_parent_target,relative_prediction,prediction_origin,selection_status,selection_update_scheduled,selection_changed,prediction_mom20,prediction_sma120,prediction_vol20,two_reference_return,three_reference_return
earlier_diagnostic,2016-08-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004736735856164638,2016-08-01,PREDICTION_AVAILABLE,True,False,0.004970497962447603,0.02691392793781766,0.13556390416651537,0.0,0.0
earlier_diagnostic,2016-09-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0035418704710311003,2016-09-01,PREDICTION_AVAILABLE,True,False,0.03150821079712814,0.04553899723257948,0.13868673383280763,0.0,0.0
earlier_diagnostic,2016-10-10,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004216601996394142,2016-10-10,PREDICTION_AVAILABLE,True,False,0.002085506491021308,0.03890749806750793,0.12003208728022288,0.0,0.0
earlier_diagnostic,2016-11-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.8088255584797246,-0.0026998415222879847,2016-11-01,PREDICTION_AVAILABLE,True,False,0.034234627635218465,0.04815415054115202,0.08760291154188646,0.0,0.0051755139562619235
earlier_diagnostic,2016-12-01,THREE_POLICY_MIN_VARIANCE,0.6703387036252992,0.0,0.6703387036252992,0.0015246967867587051,2016-12-01,PREDICTION_AVAILABLE,True,True,0.05986754135768507,0.08900869017537816,0.08582311213332958,0.0,0.007983904380704399
earlier_diagnostic,2017-01-03,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.00034297114144397504,2017-01-03,PREDICTION_AVAILABLE,True,True,-0.03557858989034719,0.002832401093587622,0.12873425120332851,0.0,0.0
earlier_diagnostic,2017-02-03,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,0.000985064716233764,2017-02-03,PREDICTION_AVAILABLE,True,True,0.019802096938647477,0.004999964983027905,0.07948218540166714,0.0,-0.0032740703314364517
earlier_diagnostic,2017-03-01,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,0.0016947873815396153,2017-03-01,PREDICTION_AVAILABLE,True,False,0.02228177787519057,0.02336786654700229,0.08548022659685585,0.0,0.0005084100031087502
earlier_diagnostic,2017-04-05,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0010150379975937462,2017-04-05,PREDICTION_AVAILABLE,True,False,0.020138770370951825,0.032202507459194285,0.111187613581491,0.0,0.0
earlier_diagnostic,2017-05-02,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0006188216235930138,2017-05-02,PREDICTION_AVAILABLE,True,False,-0.0008752735788550149,0.0012119505577079526,0.09411860432398592,0.0,0.0
earlier_diagnostic,2017-06-01,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.0021007888122016294,2017-06-01,PREDICTION_AVAILABLE,True,False,0.020512058179310486,0.023602130850383984,0.10971837182909411,0.0008451362705683696,0.001322505280945352
earlier_diagnostic,2017-07-03,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.006472408462256418,2017-07-03,PREDICTION_AVAILABLE,True,False,0.056933921752351874,0.06197940383988998,0.1096181369681597,-0.0016561554140159807,-0.002562408588927534
earlier_diagnostic,2017-08-01,THREE_POLICY_MIN_VARIANCE,0.5781087354777154,0.36415001933526747,0.5781087354777154,0.00893152993339961,2017-08-01,PREDICTION_AVAILABLE,True,False,0.04881634252255285,0.08468287696515886,0.1224049768661069,0.0030715898267272834,0.004724316314101085
earlier_diagnostic,2017-09-01,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,0.008541562803734125,2017-09-01,PREDICTION_AVAILABLE,True,False,0.03399909059156961,0.0826586242895253,0.1167041178575864,0.0,0.0005599188711209457
earlier_diagnostic,2017-10-09,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,0.006172056152224433,2017-10-09,PREDICTION_AVAILABLE,True,False,0.010196366697012026,0.07541985149223707,0.060442453158125416,0.0,0.0
earlier_diagnostic,2017-11-01,THREE_POLICY_MIN_VARIANCE,0.4331596204257006,0.0,0.4331596204257006,0.008000584845530786,2017-11-01,PREDICTION_AVAILABLE,True,False,0.041614881235634,0.08013635120441331,0.06198189866865497,0.0,-0.0015153628388386853
earlier_diagnostic,2017-12-01,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.006636252749001644,2017-12-01,PREDICTION_AVAILABLE,True,False,0.0032094830660850692,0.047116364903405206,0.17474337258417225,0.0,0.0
earlier_diagnostic,2018-01-02,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.004863078796205492,2018-01-02,PREDICTION_AVAILABLE,True,False,0.015103819401514087,0.046501330476989455,0.16071710342591278,0.0,0.0
earlier_diagnostic,2018-02-01,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.005224477612044296,2018-02-01,PREDICTION_AVAILABLE,True,False,0.02707184405878091,0.058060284704033904,0.11952672292550802,0.0,0.0
earlier_diagnostic,2018-03-01,TWO_POLICY_MIN_VARIANCE,0.7669410999893268,0.7669410999893268,0.7636935286570535,-0.009088983876335723,2018-03-01,PREDICTION_AVAILABLE,True,True,-0.0746899570914484,0.0013124948886695798,0.25943240903174764,0.004673138793459097,0.003111902042004955
earlier_diagnostic,2018-04-02,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0003995834754750669,2018-04-02,PREDICTION_AVAILABLE,True,False,-0.03293104053524953,-0.046338439223117756,0.18122542527559174,0.0,0.0
earlier_diagnostic,2018-05-02,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0018992714779792735,2018-05-02,PREDICTION_AVAILABLE,True,True,-0.03547581196595858,-0.07010247100286127,0.1732129090059414,0.0,0.0
earlier_diagnostic,2018-06-01,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0006530034483293182,2018-06-01,PREDICTION_AVAILABLE,True,False,0.0018550422704000464,-0.05682140412305481,0.16353853930472767,0.0,0.0
earlier_diagnostic,2018-07-02,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0002077928706266652,2018-07-02,PREDICTION_AVAILABLE,True,True,-0.09258685937393342,-0.1276978641815063,0.2175408760290356,0.0,0.0
earlier_diagnostic,2018-08-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.002151090203183454,2018-08-01,PREDICTION_AVAILABLE,True,False,0.02932420887373916,-0.08314241242414233,0.20683324849201673,0.0,0.0
earlier_diagnostic,2018-09-03,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0021731591352401117,2018-09-03,PREDICTION_AVAILABLE,True,False,0.014590105469968934,-0.08186666304805068,0.21554414813000047,0.0,0.0
earlier_diagnostic,2018-10-08,TWO_POLICY_MIN_VARIANCE,0.7402129698027866,0.7402129698027866,0.740212969802786,-0.002845037668600907,2018-10-08,PREDICTION_AVAILABLE,True,False,-0.014559758017739427,-0.06975664989883612,0.2598105149829679,0.0,0.0
earlier_diagnostic,2018-11-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.007195033340857874,2018-11-01,PREDICTION_AVAILABLE,True,False,-0.07286804639040119,-0.07867071325956798,0.3880184402622132,0.0,0.0
earlier_diagnostic,2018-12-03,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0002749065682632404,2018-12-03,PREDICTION_AVAILABLE,True,True,-0.0003012501905594392,-0.02297102373639659,0.20257435990469438,0.0,0.0
earlier_diagnostic,2019-01-02,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0018816574099692288,2019-01-02,PREDICTION_AVAILABLE,True,False,-0.0954005725609136,-0.09285211364655654,0.135477961192124,0.0,0.0
earlier_diagnostic,2019-02-01,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0005207341003450251,2019-02-01,PREDICTION_AVAILABLE,True,False,0.06940781975088205,0.015450053769894057,0.13244911954214664,0.0,0.0
earlier_diagnostic,2019-03-01,TWO_POLICY_MIN_VARIANCE,0.21292003394420278,0.21292003394420278,0.2639931340909667,-0.0025311652056804676,2019-03-01,PREDICTION_AVAILABLE,True,True,0.1607265607334156,0.15842389445079075,0.30980710619042673,0.008250763874387168,0.0053678041077391825
earlier_diagnostic,2019-04-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0007490254724232165,2019-04-01,PREDICTION_AVAILABLE,True,False,0.04958413007060797,0.1995530817775879,0.27528731186697875,0.0,0.0
earlier_diagnostic,2019-05-06,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.00023583740285853895,2019-05-06,PREDICTION_AVAILABLE,True,True,-0.07574018143882905,0.06490041100779109,0.28020607317097607,0.0,0.0
earlier_diagnostic,2019-06-03,THREE_POLICY_MIN_VARIANCE,0.2639931340909667,0.1505954587480528,0.2639931340909667,0.0002514070084107738,2019-06-03,PREDICTION_AVAILABLE,True,False,-0.009025085188880854,0.03291255022457018,0.21166877055142844,0.0003280656069375443,0.000576657525986457
earlier_diagnostic,2019-07-01,TWO_POLICY_MIN_VARIANCE,0.09531136867010703,0.09531136867010703,0.2639931340909667,-0.00045497861308340477,2019-07-01,PREDICTION_AVAILABLE,True,True,0.08494426400937798,0.09206098519425732,0.19294327308816897,0.003859848288876977,0.006737563675628611
earlier_diagnostic,2019-08-01,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.002027343515575323,2019-08-01,PREDICTION_AVAILABLE,True,True,-0.010565747047780231,0.024581551780961997,0.12250390883696893,0.0,0.0
earlier_diagnostic,2019-09-02,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.00026539019627983896,2019-09-02,PREDICTION_AVAILABLE,True,True,0.044253849966065344,0.024638299268396002,0.14814356852060476,0.0,0.0
earlier_diagnostic,2019-10-08,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0013315742486765575,2019-10-08,PREDICTION_AVAILABLE,True,True,-0.0025647616008381193,0.01650449321612446,0.1245773908408774,0.0,0.0
earlier_diagnostic,2019-11-01,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0009230217326547001,2019-11-01,PREDICTION_AVAILABLE,True,False,0.02770260254933543,0.050212925062116165,0.1256301135553704,0.0,0.0
earlier_diagnostic,2019-12-02,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0013210338011450345,2019-12-02,PREDICTION_AVAILABLE,True,False,-0.03630345725856408,0.0009101129610791237,0.10596296626407128,0.0,0.0
