date,selected_parent,target,two_parent_target,three_parent_target,relative_prediction,prediction_origin,selection_status,selection_update_scheduled,selection_changed,prediction_mom20,prediction_sma120,prediction_vol20,two_reference_return,three_reference_return
2022-05-20,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0033186911170136097,2022-05-05,PREDICTION_AVAILABLE,False,False,-0.05306672093669225,-0.1281002133120187,0.280474699485007,0.0045739492193790365,0.0008592634235868868
2022-05-23,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0033186911170136097,2022-05-05,PREDICTION_AVAILABLE,False,False,-0.05306672093669225,-0.1281002133120187,0.280474699485007,-0.00020679853142069327,-5.2880207627614695e-05
2022-05-24,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0033186911170136097,2022-05-05,PREDICTION_AVAILABLE,False,False,-0.05306672093669225,-0.1281002133120187,0.280474699485007,0.0,0.0
2022-05-25,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0033186911170136097,2022-05-05,PREDICTION_AVAILABLE,False,False,-0.05306672093669225,-0.1281002133120187,0.280474699485007,0.0,0.0
2022-05-26,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0033186911170136097,2022-05-05,PREDICTION_AVAILABLE,False,False,-0.05306672093669225,-0.1281002133120187,0.280474699485007,0.0,0.0
2022-05-27,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0033186911170136097,2022-05-05,PREDICTION_AVAILABLE,False,False,-0.05306672093669225,-0.1281002133120187,0.280474699485007,0.0,0.0
2022-05-30,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0033186911170136097,2022-05-05,PREDICTION_AVAILABLE,False,False,-0.05306672093669225,-0.1281002133120187,0.280474699485007,0.0,0.0
2022-05-31,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0033186911170136097,2022-05-05,PREDICTION_AVAILABLE,False,False,-0.05306672093669225,-0.1281002133120187,0.280474699485007,0.0,0.0
2022-06-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,True,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-02,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-06,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-07,TWO_POLICY_MIN_VARIANCE,0.19028165651521822,0.19028165651521822,0.03477102760192101,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-08,TWO_POLICY_MIN_VARIANCE,0.19028165651521822,0.19028165651521822,0.03477102760192101,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0015886097571433666,0.00026574820543556754
2022-06-09,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,-0.0015336570508530656,-0.00027189747906164463
2022-06-10,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,-0.0015735637621491216,-0.00029419131526720044
2022-06-13,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-14,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-15,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-16,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-17,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-20,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-21,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-22,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-23,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-24,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-27,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-28,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-29,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-06-30,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.004000803205193543,2022-06-01,PREDICTION_AVAILABLE,False,False,0.016794664938713785,-0.08203083651089138,0.17976523487493506,0.0,0.0
2022-07-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,True,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-04,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-05,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-06,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-07,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-08,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-11,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-12,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-13,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-14,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-15,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-18,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-19,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-20,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-21,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-22,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-25,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-26,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-27,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-28,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-07-29,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0036674196807463645,2022-07-01,PREDICTION_AVAILABLE,False,False,0.09299814284892476,0.03613501251647233,0.1624600482474015,0.0,0.0
2022-08-01,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,True,True,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-08-02,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-08-03,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-08-04,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-08-05,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-08-08,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-08-09,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-08-10,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,-0.003021714553256505,-0.0006983543263407999
2022-08-11,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.006694531331834064,0.0015266880966731122
2022-08-12,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,7.556832515942524e-05,1.7322282648501997e-05
2022-08-15,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,-0.0007556261501919792,-0.00017321982592277685
2022-08-16,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,-0.000756197552837623,-0.00017324983622923895
2022-08-17,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0031027562633274552,0.0007104474134380645
2022-08-18,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,-0.0027913873406434364,-0.00064068030100084
2022-08-19,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,-0.0022696224282684474,-0.000519803542214925
2022-08-22,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0020473067988697746,0.0004680664906131504
2022-08-23,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,-0.0010593975764418007,-0.00024258759615602976
2022-08-24,THREE_POLICY_MIN_VARIANCE,0.07359926951983498,0.31963395805301875,0.07359926951983498,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,-0.005832865994529035,-0.001334555525475678
2022-08-25,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0027430540981787654,0.0006247818439466535
2022-08-26,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,-0.0004434023144002097,-0.00010895724726145417
2022-08-29,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-08-30,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-08-31,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.0014498801781255783,2022-08-01,PREDICTION_AVAILABLE,False,False,-0.0646417484663607,-0.005086469989827314,0.11982824773362961,0.0,0.0
2022-09-01,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,True,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-02,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-05,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-06,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-07,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-08,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-09,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-13,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-14,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-15,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-16,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-19,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-20,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-21,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-22,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-23,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-26,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-27,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-28,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-29,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-09-30,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,0.000343576105684386,2022-09-01,PREDICTION_AVAILABLE,False,False,-0.011138129674194768,-0.020140366224625894,0.14336827821664347,0.0,0.0
2022-10-10,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,True,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-11,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-12,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-13,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-14,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-17,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-18,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-19,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-20,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-21,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-24,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-25,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-26,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-27,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-28,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-10-31,THREE_POLICY_MIN_VARIANCE,0.0,0.0,0.0,7.085885797803392e-05,2022-10-10,PREDICTION_AVAILABLE,False,False,-0.07497476826595487,-0.0883426234109953,0.14659890288116778,0.0,0.0
2022-11-01,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,True,True,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
2022-11-02,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,False,False,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
2022-11-03,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,False,False,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
2022-11-04,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,False,False,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
2022-11-07,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,False,False,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
2022-11-08,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,False,False,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
2022-11-09,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,False,False,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
2022-11-10,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,False,False,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
2022-11-11,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,False,False,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
2022-11-14,TWO_POLICY_MIN_VARIANCE,0.0,0.0,0.0,-0.0011713428601028905,2022-11-01,PREDICTION_AVAILABLE,False,False,-0.06431908037303655,-0.10170053449990668,0.24124708821605131,0.0,0.0
