date,d60_factor,entry_condition,original_price_exit,mom5,mom20,sma120,vol20
2014-07-23,0.3412793466397728,False,False,0.01398624197473987,0.03696519423347155,0.024848285414738047,0.08612043348744006
2014-07-24,0.8918222568990053,False,False,0.03936107388057988,0.053604365441600195,0.04673583692957495,0.10977447469835616
2014-07-25,0.8602879798666069,False,False,0.04569435402666109,0.06309406039241378,0.0582957583267365,0.11378131800144087
2014-07-28,1.1679079901433829,False,False,0.07267967872127072,0.08317966105927622,0.08611397775484497,0.14035136242932053
2014-07-29,1.0820667790931262,True,False,0.06347197412243849,0.08525141938647822,0.08823372118785877,0.1398304321697596
2014-07-30,1.1591246422143981,True,False,0.05830272103713041,0.07729922172778542,0.0838420046038093,0.14234607823414888
2014-07-31,1.3948943789978745,True,False,0.050459613638973146,0.08708720062389277,0.09769216097654043,0.1462071153450091
2014-08-01,1.2447927708203117,True,False,0.02695350332978122,0.07492006919521876,0.08400381315538641,0.15653532781149757
2014-08-04,1.5553032643543303,True,False,0.021721823146835753,0.09713001652131059,0.10674949502648756,0.16704098085770522
2014-08-05,1.378831156644582,True,False,0.016294490455418448,0.09286807507027058,0.10300587766980684,0.16884303100454096
2014-08-06,1.5516743140989433,True,False,0.013434291049127503,0.09944716570916783,0.0956483995141626,0.16163611987509058
2014-08-07,1.2339253965936507,True,False,-0.010901575469843489,0.08946724929074139,0.08341421638595503,0.1697724225866478
2014-08-08,1.4140285058983078,True,False,0.0016870522769781798,0.0871263129129791,0.08357813665352642,0.17027949644943158
2014-08-11,1.4786593959542826,True,False,-0.005801922616107608,0.08723810865367766,0.098099472477152,0.1703593808836862
2014-08-12,1.6819977020523904,True,False,-0.007070106389691541,0.08443464195271456,0.09315712232622908,0.17184043791283093
2014-08-13,1.8316294471008883,True,False,0.0020829001490095173,0.08780615421000738,0.09585917548340062,0.17105327835938966
2014-08-14,1.4215665235132784,True,False,0.0008428150519975932,0.07976192710170732,0.0821611313917141,0.1782320317203187
2014-08-15,1.6313400280840389,True,False,0.012979039219334737,0.08731394885275515,0.09502100991850404,0.18070791618327886
2014-08-18,1.5419173926717993,True,False,0.0024906613124518304,0.09109024056445075,0.09757762373534407,0.17988065297313513
2014-08-19,1.6498681179208128,True,False,0.007484442422137034,0.08018080061030243,0.09740574615104913,0.17834681901750263
2014-08-20,1.621619645553223,True,False,0.0008319468033924966,0.07465185903866017,0.09225505631585351,0.18027228608962614
2014-08-21,1.4083581337003357,True,False,0.009224384065726515,0.04962523728685388,0.08724177440640757,0.1697816358156663
2014-08-22,1.6780862224032562,True,False,0.0016625107736134572,0.04328210559970759,0.09174166345521773,0.16696352305500864
2014-08-25,1.4660717853924299,True,False,-0.010418931508245891,0.00799163033493427,0.08135044225738186,0.14437883352106426
2014-08-26,1.572446387090307,True,False,-0.017551641539860916,-0.0008428150519970532,0.07367563408120503,0.14599949224013203
2014-08-27,1.7733974328399003,True,False,-0.014238096474456076,0.002111041527073642,0.0723937387161584,0.14549219538697766
2014-08-28,1.4893271375862913,True,False,-0.015139061215684266,-0.01597343756780354,0.06661042355582047,0.1377320513896644
2014-08-29,1.7711146611444397,True,False,-0.010436329329969504,0.005892272939956927,0.07582626361430411,0.13578244312927887
2014-09-01,1.7697604986393634,True,False,0.002928259779088138,-0.010801933032813408,0.0796022518019679,0.11298489060589471
2014-09-02,1.8771653766631846,True,False,0.02415777621697819,0.007020470709562627,0.0944918832692132,0.12477837926771264
2014-09-03,1.9071934061833256,True,False,0.03399995819308375,0.02267670867102972,0.10353825044424969,0.12613278682124052
2014-09-04,1.9550810432982089,True,False,0.047982735784830755,0.042910873686870764,0.1123923624110823,0.12112486995804346
2014-09-05,1.8329686661951516,True,False,0.04793053375754964,0.05213575442052826,0.12163789042345563,0.12368047654014899
2014-09-09,1.6806782202545443,True,False,0.04092224012206298,0.03592222970535723,0.11743357677315291,0.117619722098999
2014-09-10,1.8683031462725954,True,False,0.019560525854493353,0.03365110295374766,0.10877857614276598,0.11933295568438113
2014-09-11,1.8459739980242964,True,False,0.004474280394920886,0.02506808891694104,0.10094612557666749,0.121922835894898
2014-09-12,2.3427399651869023,True,False,0.0032258092488825687,0.04529386788375574,0.10854091203225047,0.11370999639926856
2014-09-15,2.429092680896622,True,False,-0.009242581366932545,0.029914133834261118,0.10415227227137991,0.10838637151569548
2014-09-16,1.8506895072660825,True,False,-0.024351852692509078,0.009079715700396434,0.08390544401974265,0.12638551280936072
2014-09-17,1.6207798451122992,True,False,-0.01463440751843747,0.011532253013173073,0.08635531203428437,0.12675921262515377
2014-09-18,1.7337362677275248,True,False,-0.004882027597308086,0.019354114516240518,0.08958810873662748,0.12627048161487678
2014-09-19,1.7961252453991476,True,False,-0.004842624475787792,0.0312268593422413,0.09716720482007957,0.12735829644460664
2014-09-22,1.424746968229797,True,False,-0.023280610338627338,0.004971012722020402,0.07298040258934124,0.14887073190793684
2014-09-23,1.5242371206304572,True,False,0.004509128361499799,0.024007775570142005,0.08289658226913721,0.14892989923242372
2014-09-24,1.9398190401566753,True,False,0.020268225236693665,0.04935211978972748,0.10240284300786717,0.15862066317063808
2014-09-25,1.6852616201837776,True,False,0.010951234979088353,0.04454344596978491,0.09534364805255069,0.1606177491942298
2014-09-26,1.6393172672789016,True,False,0.003231020581446319,0.04959694113937176,0.09458042922559162,0.15879816186165488
2014-09-29,1.7123877184509892,True,False,0.028916696111448127,0.04432403816343786,0.09839312420308421,0.15678748228493772
2014-09-30,1.7108228617932684,True,False,0.01863911335320784,0.03971862914426167,0.09733668618417424,0.1567288252723724
2014-10-08,1.7010361567597765,True,False,0.010379334696948472,0.03557367826969779,0.10820148317672684,0.1529270611902115
2014-10-09,1.8636440983610945,True,False,0.016006744317419636,0.026550232094120964,0.10760572050433659,0.15038995461622065
2014-10-10,1.9718513911457756,True,False,0.010828258999265622,0.012442464353806611,0.10134464794971398,0.14884091486283138
2014-10-13,1.977972418203437,True,False,0.0008025682613775842,-0.0028039273327342593,0.09411287107710642,0.14650813346588207
2014-10-14,1.8231438164470266,True,False,-0.0028140722088109108,-0.0040176831866123065,0.08912338136856568,0.14681046944432274
2014-10-15,1.8897833423062398,True,False,-0.007174203748000106,0.008838948667204452,0.09501439943935264,0.14664304110490703
2014-10-16,1.9857152659550636,True,False,-0.011177761090429788,0.010898190608770175,0.08997429305912585,0.14572142760832357
2014-10-17,1.9800615231968481,True,False,-0.010828258999265535,-0.0016116038943414215,0.08395556364960832,0.1439835921754731
2014-10-20,1.8792614603694338,True,False,-0.0008025682613774484,0.005636085772820843,0.08757108396913216,0.1444110595901716
2014-10-21,1.7797711386831336,True,False,-0.0036297680505786127,0.01670440145531813,0.07944261508602835,0.1318163145885847
2014-10-22,1.5154931787851218,True,False,-0.015722960465236423,0.0077503957204056355,0.07227275202875649,0.133389213210241
2014-10-23,1.3413945204011408,True,False,-0.022737479745490476,-0.006957261539412178,0.05988994845641282,0.13791899849441247
2014-10-24,1.103774067221521,True,False,-0.019133496375505443,-0.015902475794059165,0.05786058241029579,0.13438944833632957
2014-10-27,0.9861306273946785,False,False,-0.033057488777479715,-0.004140792666031611,0.04687403846501925,0.11705283295063995
2014-10-28,0.9035621883592783,False,False,-0.00689238487681059,0.005302888217007627,0.0665316748625977,0.13183365823816887
2014-10-29,1.0001508502954797,False,False,0.011313251976536093,-0.0012045775397519437,0.07866045020025347,0.1213344324938691
2014-10-30,1.0133784902813583,True,False,0.027942696703298988,0.010034200184798635,0.0837637418126207,0.12151758793418557
2014-10-31,1.0224829538808764,True,False,0.048535693808962006,0.029402197433456696,0.10372843267537424,0.13904916221549873
2014-11-03,1.0956911915916905,True,False,0.05607437789141457,0.023016889113935027,0.09990399033430752,0.13911368600111482
2014-11-04,0.9858420206754551,False,False,0.03556818485347677,0.02223195971727647,0.09738758276005655,0.1392258481257201
2014-11-05,0.9365890071545488,False,False,0.021856622092420654,0.010272709855720406,0.09462904596452315,0.13477835429989432
2014-11-06,0.7897044901985402,False,False,0.016241196764633894,0.010268652632012648,0.09356928266295195,0.1347784133596295
2014-11-07,1.0421550339342274,False,False,-0.005496676579902274,0.013077261854288636,0.08995723133698519,0.13372060641059677
2014-11-10,1.2993189087094157,True,False,0.024032164323013392,0.04624648517557085,0.11854459255874383,0.1616513592136086
2014-11-11,1.0687956900464253,True,False,0.018284889896932166,0.04333092182301957,0.10946365943371972,0.16332349702458535
2014-11-12,1.275893003011667,True,False,0.03400636798519537,0.05145328158891566,0.12362988235043004,0.16844048062103895
2014-11-13,1.2298069362245436,True,False,0.02789797354552292,0.049344387267965396,0.11521074443264667,0.16958390109464883
2014-11-14,1.4986985558719985,True,False,0.031010236742560433,0.05491575759611463,0.11454581549020171,0.1677779007696641
2014-11-17,0.8894924250465791,False,False,-0.0007662835624003675,0.04628276987454792,0.10795756155909575,0.16938908995310895
2014-11-18,0.7203828272574033,False,False,-0.005024165157775213,0.04193652471582303,0.09438602442333788,0.1728663952891293
2014-11-19,0.7225726304480945,False,False,-0.022671480163463827,0.044504761890688124,0.08938103991503943,0.1716186106286804
2014-11-20,0.8556794920780914,False,False,-0.015402691877780959,0.05667917513567481,0.08942178632198572,0.1651154741847026
2014-11-21,1.132535878201579,False,False,0.0022874581075986193,0.07633671207921885,0.10835203331527787,0.1736321570165934
2014-11-24,1.1816476204563173,True,False,0.034655068655886995,0.1139953273079145,0.13782608237759697,0.18633093974622675
2014-11-25,1.509125689746754,True,False,0.055758320989724296,0.10458723058235811,0.14730550670207432,0.17995662873339005
2014-11-26,1.6161469706188765,True,False,0.06979576193554171,0.1029872718496939,0.157436216552582,0.1792060739683312
2014-11-27,1.641915566396228,True,False,0.07726281080194504,0.10599928923432073,0.16525172478740946,0.1796892184423541
2014-11-28,1.9895364030544842,True,False,0.08185721839995454,0.10965823667021132,0.18998326368567686,0.18397572878756685
2014-12-01,1.8023146496925786,True,False,0.05474899742088441,0.11266994683738447,0.18826726642301517,0.1827017954430491
2014-12-02,2.0331792139215352,True,False,0.08327900198953887,0.15229804771842012,0.23177020245717195,0.21548654679787585
2014-12-03,1.9571041657223556,True,False,0.08307710444525696,0.16420775420252995,0.2414678417866971,0.2131914802176409
2014-12-04,2.1803656092511132,True,False,0.13299245431991238,0.2227505467895991,0.3122059915820743,0.2779749438749664
2014-12-05,1.9548229022152495,True,False,0.1035694389529215,0.21872435220303527,0.2998735491564799,0.28075717545658246
2014-12-08,2.1874550259142875,True,False,0.1494830510863959,0.23812083360076686,0.3571101841294979,0.3038886345622657
2014-12-09,1.9351111876048581,True,False,0.053818760836321464,0.1878319186578094,0.2780639848646729,0.37979457209191747
2014-12-10,1.814369402005963,True,False,0.07855342764477494,0.20875481386210967,0.3194145428531707,0.3905223944549428
2014-12-11,1.9926416970396748,True,False,0.008766493212182813,0.2036190664562591,0.3005800852052931,0.39365099653740976
2014-12-12,1.853769438725675,True,False,0.01787161533671091,0.20558573079718553,0.2998781448393326,0.3931115818375865
2014-12-15,1.8761400629492846,True,False,-0.01766184765722639,0.22122526950594082,0.30992065355180953,0.38934187447899904
2014-12-16,2.325507679764526,True,False,0.06223955465948077,0.2550956384750655,0.3351727086583134,0.3826361922386047
2014-12-17,2.4611121711643187,True,False,0.043740949464627185,0.2751672434902008,0.3524635154869977,0.3781546647673927
2014-12-18,2.3873312138927765,True,False,0.0534107517397087,0.2724325100737488,0.345348529021998,0.37943107960888073
2014-12-19,2.423185327018387,True,False,0.06496571390509263,0.26826398659467954,0.35949299436183835,0.37900339218279305
2014-12-22,2.512392918049762,True,False,0.04652001563489312,0.2330902164849471,0.34446934202485235,0.3815163178115572
2014-12-23,2.3866779541819314,True,False,0.002997604163077132,0.2023349216484182,0.3122545168892379,0.39769919437718293
2014-12-24,1.8738939037032063,True,False,-0.042200354490376416,0.16317112706428263,0.27128263337116887,0.41940161565690454
2014-12-25,2.159130441655377,True,False,-0.005333345975362729,0.18983635329644105,0.3124342028307401,0.43041840810429655
2014-12-26,2.379796524644367,True,False,0.018179695605954595,0.20458646380067963,0.3577814232049774,0.4397843479839535
2014-12-29,1.8142203691694687,True,False,0.020320002490957095,0.19866122155502,0.34559925244485923,0.4419058878862292
2014-12-30,1.7941584934430213,True,False,0.04076213041176313,0.15981805007064265,0.34005500129962196,0.4298347224575594
2014-12-31,1.9032383872162664,True,False,0.0956459944378043,0.17574001705683023,0.37020613155103366,0.4346678399525607
2015-01-05,2.0296091476844333,True,False,0.09135920992573289,0.1482031089022617,0.4070920542666461,0.4014656916294058
2015-01-06,2.0306065178811306,True,False,0.046377025715438384,0.14739405056319635,0.3909466322801125,0.4018254288995751
2015-01-07,2.076553194873206,True,False,0.050977152465935975,0.10015532293455982,0.38405427367386613,0.3742024699098671
2015-01-08,1.8381771445551751,True,False,0.02888900985213707,0.1348882990864581,0.3479721148147097,0.3194203471386228
2015-01-09,1.7727655372030449,True,False,-0.005049099085578056,0.092137490326477,0.3325297517744885,0.30429673402866786
2015-01-12,1.7063133581627654,True,False,-0.039546145710256664,0.09989046997982227,0.32285580125444224,0.30042650688455136
2015-01-13,1.7384803512626228,True,False,-0.03472088805908387,0.09480154716740176,0.31474066573145865,0.30139298065724973
2015-01-14,1.6868486756916934,True,False,-0.03671157530711378,0.08110559528467254,0.3063993831919809,0.30137319047927885
2015-01-15,1.9112362257068278,True,False,0.013311344638239287,0.08596008906521656,0.33751742518684047,0.3058592860730297
2015-01-16,1.9678692111050342,True,False,0.02937312860066071,0.07776966946251063,0.34339308860573703,0.30284494205398194
2015-01-19,2.0699789226112597,True,False,-0.0728285479368656,-0.02634882969675196,0.20520696211788736,0.47219232762432617
2015-01-20,2.130707184288976,True,False,-0.03479862260443855,-0.004962789342129349,0.2451376046496796,0.48736716959361864
2015-01-21,2.348811492775959,True,False,0.012276761934904798,0.04686234158468419,0.29721007330110893,0.5114368555520775
2015-01-22,2.2311187525635963,True,False,-0.013963099736657698,0.06899938516548172,0.29466530529532053,0.5044575647499155
2015-01-23,2.0968731450149938,True,False,-0.017953178731613204,0.10201684522127387,0.29610049698154617,0.4908386847214674
2015-01-26,2.0411182808228414,True,False,0.09685189897090873,0.07583641524951942,0.3035266149986433,0.478161472456475
2015-01-27,1.8294129139780815,True,False,0.05073133876725511,0.02758885381917097,0.28586581090205465,0.4630484259175715
2015-01-28,1.8430407649707559,True,False,-0.010230268250814698,0.016312070842912134,0.26087519316112484,0.4667106139624578
2015-01-29,1.9192826006643293,True,False,-0.022549835183146193,0.0056874195705723255,0.24356081054643508,0.46851797975451787
2015-01-30,1.770895977691447,True,False,-0.03982763886847147,-0.03345678808500207,0.22434139065336733,0.46035002182974655
2015-02-02,1.8721657980650204,True,False,-0.07209809313891209,-0.08762088781512571,0.1933296303666623,0.4492338639544245
2015-02-03,1.8933823564459817,True,False,-0.03868122969559512,-0.05746940159186233,0.21762769160500617,0.45914450313763955
2015-02-04,1.6089614933205252,True,False,-0.03399020022855189,-0.06865528185157557,0.20007162676338175,0.46010415544226985
2015-02-05,1.1267880931191807,True,False,-0.0352562954777336,-0.058457885759298306,0.1825222682445089,0.4561778694200443
2015-02-06,0.9297961409240073,False,False,-0.03783027424001911,-0.0662379632394431,0.16168284401545696,0.45798239531500134
2015-02-09,1.0294522372844706,False,False,-0.003594970917859146,-0.05166971302272809,0.17180012162934388,0.46071492812623166
2015-02-10,1.0923396604097182,True,False,-0.007036088834069667,-0.029784602366848174,0.1916980151710237,0.46717972315439726
2015-02-11,1.303270812417681,True,False,0.01087446425149048,-0.021069242292971344,0.195772177532739,0.46787740628502905
2015-02-12,1.3953714080164363,True,False,0.026849230451857362,-0.04491999994568036,0.1970126986973868,0.4562362322963523
2015-02-13,1.421443361224563,True,False,0.04829852918403866,-0.047312562656065135,0.20095543033378638,0.45559706090535257
2015-02-16,1.4329610730659184,True,False,0.04518222279323297,0.06634105770737041,0.20716608695548366,0.28127751094015835
2015-02-17,1.32353933751886,True,False,0.03412708277786648,0.03914110301545672,0.21388826373016645,0.25481198528767585
2015-02-25,1.1701667751821054,True,False,0.012202359424817422,-0.021143644803058734,0.19155001962010298,0.20504704885457267
2015-02-26,1.2637588196903298,True,False,0.03742759376663604,0.006470693557613292,0.22277087989502875,0.23123632138942846
2015-02-27,1.2097713655467601,True,False,0.029078445588568324,-0.00028093833588356066,0.2161611639137453,0.23080450957894474
2015-03-02,1.1540600425538632,True,False,0.028561251452316513,-0.0019495898112216917,0.22141529396190895,0.22999863068905393
2015-03-03,0.8919457884743521,False,False,-0.007993191287208186,-0.019583427039006444,0.18417026155125216,0.24686140685209848
2015-03-04,0.9340228395927229,False,False,0.01575738089508129,0.0048440043428373235,0.19011027664958058,0.2422955388191735
2015-03-05,0.7239641054278705,False,False,-0.022116013394215466,0.0069045153465442655,0.17625254032580218,0.2412250353593566
2015-03-06,0.6603981577252088,False,False,-0.02647841523464127,0.013068285297946562,0.16535916992734956,0.23798815784365462
2015-03-09,0.6645819985367998,False,False,-0.014885824652640964,0.05526267867504931,0.18455133191174,0.2305155102488014
2015-03-10,0.7470933690952687,False,False,0.005715934396440888,0.0248137370530296,0.17270485330020824,0.21979824299489317
2015-03-11,0.37996434862335576,False,False,-0.0011376565504607962,0.03769654802092836,0.17098549603842805,0.21480871327644194
2015-03-12,0.5954540269980875,False,False,0.02547547903979422,0.06763628986407201,0.18865007744077822,0.21564110037251857
2015-03-13,0.6484776504115208,False,False,0.037376944234926664,0.08827550377289242,0.19151611220054154,0.20484732252287957
2015-03-16,0.6244599518093208,False,False,0.042382745354502614,0.10124039494741115,0.21679787313982013,0.2154868803715304
2015-03-17,0.6609230519609829,False,False,0.06214894851845245,0.09399877440555177,0.22800150468645008,0.210448280816772
2015-03-18,0.7292606091568441,False,False,0.0868927966335124,0.11371488040295044,0.2558054722504357,0.22361372585116643
2015-03-19,0.5916117194493421,False,False,0.0636122957888992,0.10439935520111401,0.24448266946454433,0.22684109746975495
2015-03-20,0.585562652438649,False,False,0.07210087709681863,0.11207785168567257,0.2571492083024305,0.22890289901397495
2015-03-23,0.5982015478097945,False,False,0.06763583504583011,0.12369400720000824,0.27725368359654756,0.23425731062509092
2015-03-24,0.47859420674860165,False,False,0.05395445309333569,0.113826144721021,0.27083494515747053,0.23539873078160417
2015-03-25,0.5405875199768886,False,False,0.021678268285276147,0.12319078926340907,0.2579515633330649,0.22683714030135735
2015-03-26,0.6492164198812473,False,False,0.027675372926944494,0.09464713436142252,0.25388129361340805,0.21046431362125156
2015-03-27,0.901884373405257,False,False,0.021236566287870434,0.10423597238497465,0.25850066906464964,0.20916508059891048
2015-03-30,0.8453032741559778,False,False,0.03266716106264078,0.12779991681033254,0.2930752531105947,0.22869784781538083
2015-03-31,0.27750295378869566,False,False,0.022579985922162118,0.14439932193039148,0.27349212108905374,0.20366195366922013
2015-04-01,0.7645760187506994,False,False,0.044928943881040004,0.1523623522493677,0.28880733397428715,0.20607472169585506
2015-04-02,0.647231301788106,False,False,0.04269778514489028,0.15946093290052818,0.281459340486919,0.20036305692754705
2015-04-03,0.6323368364677,False,False,0.05107808135746969,0.18179246897708548,0.29649897081850307,0.19496793629557427
2015-04-07,0.5599157793122336,False,False,0.037085877697708165,0.17977161916068166,0.31333805043974583,0.19369484207964316
2015-04-08,0.5413423875618951,False,False,0.056193202728514684,0.19487659026246493,0.3178161216203612,0.1845368430938701
2015-04-09,0.34270453500998443,False,False,0.032655962974052294,0.18615597177388074,0.30231364817592254,0.1919283009496738
2015-04-10,0.7414562617927648,False,False,0.057239890191482436,0.19122534405221633,0.3264008184322009,0.19575290666150913
2015-04-13,0.7934715405125705,False,False,0.05771955858993324,0.20213508333209207,0.3418397125251318,0.19657492421115091
2015-04-14,0.8580525146910821,False,False,0.04076525532196462,0.1781541291281439,0.3358671689963775,0.19184701553878186
2015-04-15,0.7919980594539343,False,False,0.024326463105755355,0.15705410484976803,0.31827263136904005,0.20051707471489832
2015-04-16,1.0636964894149665,False,False,0.06382955265697127,0.16309272779733947,0.3544506917525847,0.20883735811736764
2015-04-17,0.9384131269225989,False,False,0.0578506949337096,0.1854637431970268,0.370527264849136,0.20495726266876632
2015-04-20,0.7429181736887142,False,False,0.019339482893729297,0.1493736891290027,0.33385046723609335,0.2308280490941528
2015-04-21,0.8611760512592637,False,False,0.03982285732827672,0.15034115141059035,0.3547777534326453,0.23153742137941027
2015-04-22,0.956575791277232,False,False,0.0751537580590273,0.17825340981545948,0.38386889258142665,0.23883835834067937
2015-04-23,0.6008528014001775,False,False,0.041885258841585025,0.1832997183536485,0.37459260687711127,0.23539052484386094
2015-04-24,0.699178823256589,False,False,0.0211260282022577,0.17891439847234006,0.36214705906212363,0.237895795306525
2015-04-27,0.7706552033782803,False,False,0.06363332315075461,0.19177044599188672,0.3825598814726119,0.24118872319747564
2015-04-28,0.7336997305190258,False,False,0.029654085205551857,0.14732807555350144,0.35731002435625037,0.2391808934782256
2015-04-29,0.8944229984954193,False,False,0.008246161538658295,0.1639195854319558,0.3575606226858974,0.22957234967437581
2015-04-30,0.8475739811364196,False,False,0.007200369948108187,0.14557114442071695,0.34758783165985374,0.23032657908190998
2015-05-04,0.77177885547478,False,False,0.016291484831453814,0.15250809815890362,0.34781386605444276,0.2281749984816445
2015-05-05,0.6574694387191301,False,False,-0.04291404549247921,0.09777831914193796,0.2903328283127957,0.2755974644375202
2015-05-06,0.45637575015882037,False,False,-0.04039862448852913,0.06984357336726392,0.2708086913236174,0.27663796709976535
2015-05-07,0.4051044658359936,False,False,-0.06345817560256599,0.04426820710087522,0.24303720138411733,0.28552106906183217
2015-05-08,0.57513532623638,False,False,-0.045987595774105515,0.06692758567255892,0.25661007956156556,0.2866967859208684
2015-05-11,1.4287212868337067,False,False,-0.01906837436551507,0.076199833601906,0.2916802486501908,0.2968519750257477
2015-05-12,1.6834053646282197,True,False,0.031141784249300614,0.07120054480130526,0.3002415785097847,0.2946200249273136
2015-05-13,1.4662916452869288,True,False,0.03232034926493469,0.06139866731023406,0.2819905358867898,0.2979415938316818
2015-05-14,1.2964426508571925,True,False,0.04753934215224759,0.06748108614736736,0.27294048331901144,0.29566404832119403
2015-05-15,1.1020705749806676,True,False,0.013605652055778678,0.016703685071366468,0.24385668721399978,0.2846838684409446
2015-05-18,1.0580143274393667,True,False,-0.026223195099102328,-0.007874056430905883,0.2290868343032002,0.27959859003251986
2015-05-19,1.2915905354418207,True,False,-0.003813563943834612,0.048047497963741276,0.26530054472892894,0.2925685781913118
2015-05-20,1.1603838975956944,True,False,0.01019333523372535,0.0317691452156827,0.26503017716165456,0.2847451912412842
2015-05-21,1.279775803577361,True,False,0.032831231547815115,0.02515855963615515,0.28457325912430487,0.2779119650720236
2015-05-22,1.4672440255871897,True,False,0.07270581884004082,0.04752424506982221,0.3056908566425691,0.2863376194538974
2015-05-25,1.4806238661016105,True,False,0.11127186292088344,0.08227177828772006,0.33991431736835276,0.30246593815926387
2015-05-26,1.5757998021319477,True,False,0.0920049028536977,0.07641907766668432,0.3524355839687918,0.29904531298764797
2015-05-27,1.5555077685010812,True,False,0.08734585164749108,0.089460911657622,0.34536208880852004,0.293021156910701
2015-05-28,0.9536753779254358,False,False,-0.0031104224143925024,0.01380197568310441,0.24878964799286418,0.3862962120992738
2015-05-29,0.9011296823601954,False,False,-0.02379111391448537,0.01653276120722849,0.24420508486634374,0.38613445723807455
2015-06-01,1.1751585804549098,False,False,-0.003937012959339197,0.06204328049692687,0.30329551151322787,0.42523374179068923
2015-06-02,1.317968726734813,True,False,-0.0017440174946606636,0.11758910566450294,0.31921743396178615,0.3991710561165932
2015-06-03,1.0225304803133932,True,False,-0.010118786473739315,0.11974074967241187,0.30275565791742776,0.39810382663493254
2015-06-04,1.0929006420887142,True,False,0.07133004816399591,0.1485901994496661,0.31184479130523,0.38872341511355923
2015-06-05,1.015454537499787,True,False,0.07225308324907499,0.13477344023040908,0.308618055427881,0.38821842391964
2015-06-08,1.1043348706403098,True,False,0.04549743811245587,0.1266090929748978,0.3345034921866299,0.3821443229157682
2015-06-09,1.0114974752773656,True,False,0.020540121294700786,0.1069874427099031,0.3180167499829183,0.38503270968614
2015-06-10,0.9975629895291663,False,False,0.027964410209826956,0.1153848106173041,0.3110657010615505,0.3819823975442442
2015-06-11,1.0164426223964196,False,False,0.016874801193122405,0.11792565849054085,0.3056882302493058,0.3813710585840876
2015-06-12,0.8658923065790625,False,False,0.022717403408123418,0.14388519158275379,0.3097445043061793,0.370579407165245
2015-06-15,0.6155498670458953,False,False,-0.025772162301463602,0.1270601257725364,0.27343159793345695,0.3833209372797074
2015-06-16,0.43157921320402176,False,False,-0.044287680201116356,0.06651332645262133,0.2356751298274533,0.3854524359728102
2015-06-17,0.5286406739375802,False,False,-0.028551322092076552,0.0766401532915021,0.24958191231708016,0.3874411918728816
2015-06-18,0.36033018120743776,False,False,-0.0688706395312919,0.016223787411433894,0.19674714252878656,0.41048025503959623
2015-06-19,0.097070304688503,False,False,-0.14062112601477386,-0.06944175327206092,0.11935617524684905,0.4583103989723344
2015-06-23,0.22019445502975335,False,False,-0.0815587147375341,-0.06577045188588108,0.15557729906749973,0.46213974899674676
2015-06-24,0.2682420571146794,False,False,-0.03311427134611989,-0.05860584774719625,0.17709669603684253,0.46635505430358437
2015-06-25,-0.10631729807215667,False,False,-0.08448832168981785,-0.09519402004580672,0.13169760765269456,0.4804412891369498
2015-06-26,-0.060859305790874604,False,True,-0.1218143732416774,-0.10248016341585119,0.04549267870516904,0.4922611363205426
2015-06-29,-0.5879671431830443,False,True,-0.09591866382866222,-0.14156930318623775,0.004554629879182981,0.5049699647955174
2015-06-30,-0.12841518754038364,False,True,-0.060991873466636766,-0.12282531239317869,0.07486089487471981,0.5381813272639494
2015-07-01,-0.4071398560148803,False,True,-0.14892927047295187,-0.2057911007254874,0.00474017503190427,0.5679186506790033
2015-07-02,-0.7115308433377509,False,True,-0.13377479045948346,-0.218850024031551,-0.01746326131263176,0.5693172142316639
2015-07-03,-0.9370549624739858,False,True,-0.10341936261674343,-0.2772295741965904,-0.06321564723791773,0.5765296952993312
2015-07-06,-1.3051315101125112,False,True,-0.03826469013591531,-0.25208707657122803,-0.03864474248947347,0.5914181479331168
2015-07-07,-1.3697925621165026,False,True,-0.15296197240645357,-0.32128472291208804,-0.0814738730612623,0.5857560919589145
2015-07-08,-1.1442435266958417,False,True,-0.19223471893116906,-0.4185659409513572,-0.1732811867600671,0.654713961084228
2015-07-09,-0.6456132542814732,False,True,-0.07556960456984486,-0.32238403881122274,-0.09122386482463973,0.7748068839730061
2015-07-10,-0.5034596536144406,False,True,0.06662552274740317,-0.22747885264230963,-0.0019247331804692625,0.8708338924676535
2015-07-13,-0.5134605539909274,False,True,0.050622261842146306,-0.22418221813720496,0.007316669966600298,0.871749590945726
2015-07-14,-0.4975963521287923,False,True,0.07651819265046039,-0.21899436796016417,-0.012814576744051065,0.8708670881607601
2015-07-15,-0.4960358089769141,False,True,0.13031368887755232,-0.2439645718726884,-0.06307748572761773,0.8807470693539511
2015-07-16,-0.45812257584782384,False,True,0.05788741499489519,-0.23594530172425093,-0.042930964637532765,0.8842135189548742
2015-07-17,-0.4487962937723011,False,True,0.0026224833244248885,-0.15598572978659297,-0.005648469112955912,0.8943578285253635
2015-07-20,-0.38955041017890096,False,True,-0.010923879704383199,-0.0944849718268143,-0.009761307077243764,0.8704265836346297
2015-07-21,-0.31806889780519965,False,True,0.014340589928076705,-0.12309506329455336,-0.004929307240473801,0.8597747154279953
2015-07-22,-0.31068156668391655,False,True,0.061205978181890545,-0.14964432234467798,-0.01088599285797165,0.8542007154359654
2015-07-23,-0.20750887588715186,False,True,0.06521965680277969,-0.08623732323165345,0.014576092225625725,0.854278499671473
