cost,model,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target
BASE,K6_CALENDAR_CONSENSUS,-0.032787027600002336,-0.005016954703479641,0.006468933768323335,0.15147493256311928,0.04270629904804707,-0.38864953912516403,1604,0.6850050829837382,229,5552.70552,16785.099999999948,False,4.831690603168681e-11,-0.041274426349096616,False
BASE,K7_PRICE_CONSENSUS,-0.07642512899999818,-0.0119232513525148,-0.003604794606564677,0.12939647414403865,-0.02785852265612719,-0.2862527019447978,1604,0.49495174367675127,373,10035.7258,29899.69999999971,False,5.3660187404602766e-11,-0.048180722998131774,False
BASE,K8_FULL_CONSENSUS,-0.11431830259999964,-0.018148894342445394,-0.01105751751047988,0.12042104829419026,-0.09182379382270626,-0.3523769011687994,1604,0.48055356234618035,415,10580.560520000003,31874.499999999414,False,5.924505330767715e-11,-0.054406365988062366,False
BASE,BUY_HOLD,0.26625532120000167,0.036257471645616976,0.051838074484355,0.1800562146602094,0.28789939065519343,-0.4095181596707963,1604,0.9526549098848204,2,85.73576,290.400000000011,False,8.185452315956354e-11,0.0,False
STRESS,K1_PRIMARY_MONTH_START3,-0.01446865600000033,-0.002196457160317741,0.00037467836541310253,0.07162367987335391,0.005231207975848414,-0.31839311726049563,1604,0.1486142856792396,160,15019.531200000001,41489.80000000018,False,6.588152245967649e-11,-0.03828140167406039,False
STRESS,K2_MONTH_EDGE,0.2756033265999997,0.037408057903287974,0.04344317619627387,0.11611751476535433,0.3741311229753937,-0.2348198029244613,1604,0.3172380763241421,160,16661.83468,46136.100000000064,False,1.0339817890780978e-10,0.0013231133895453273,False
STRESS,K3_QUARTER_START3,-0.09699030199999971,-0.015274487838060104,-0.014138331711542095,0.049769934041421895,-0.28407374821463943,-0.2561988597185855,1604,0.04976949323366948,54,4583.660400000001,12769.800000000032,False,3.780087354243733e-11,-0.05135943235180275,False
STRESS,K4_POST_LONG_BREAK3,-0.11404549560000155,-0.018103271988661775,-0.01663715879633279,0.05690820107507593,-0.29235081204524954,-0.2887299246281081,1604,0.07565694760839976,82,6137.299120000001,16835.600000000075,False,3.387867764104158e-11,-0.05418821650240442,False
STRESS,K5_EQUAL_EVENT_VOTE,0.014759719999999638,0.0022130118171709385,0.004072558817405253,0.06076538823553862,0.06702102851082285,-0.23200003756954196,1604,0.14803189163083363,266,9968.056,27566.80000000009,False,4.5133674575481564e-11,-0.03387193269657171,False
STRESS,CALENDAR_RIDGE_H1,-0.24679232540000054,-0.04185821701585145,-0.02969794422329302,0.16143633432813964,-0.1839607195424062,-0.5162308107089731,1604,0.8156029531356811,143,5680.3650800000005,15512.199999999948,False,5.4797055781818926e-11,-0.0779431615295941,False
STRESS,CALENDAR_ET_H1,0.14614237399999916,0.020792545429805714,0.035261400789772454,0.17144787438997877,0.20566834622613148,-0.4346649953324726,1604,0.8671558439193139,68,2995.9252000000006,8059.40000000002,False,5.547917680814862e-11,-0.015292399083936932,False
STRESS,PRICE_RIDGE_H1,-0.12868307759999964,-0.02056818535685397,-0.012682739657938905,0.1272615740752857,-0.0996588306414945,-0.3156099550109153,1604,0.4839444392438514,283,16887.115520000003,46483.100000000035,False,5.3660187404602766e-11,-0.05665312987059662,False
STRESS,PRICE_ET_H1,0.26144687840000275,0.035662819342336935,0.04848968461636089,0.16418332694562662,0.29533866512779006,-0.42188326073221866,1604,0.8468640993975102,16,462.32432,1235.9000000000046,False,6.048139766789973e-11,-0.00042212517140571143,False
STRESS,FULL_RIDGE_H1,-0.12760019560000177,-0.020384632497790788,-0.013010843713647165,0.12312807831733477,-0.10566918522121865,-0.31485788709587376,1604,0.4706956481627927,318,17007.03912,46848.4999999999,False,5.3148596634855494e-11,-0.056469577011533434,False
STRESS,FULL_ET_H1,0.03734355639999973,0.005546803048015154,0.014587427674608744,0.13446037779070144,0.10848867089541624,-0.3958920587760954,1604,0.6056799096421345,53,2266.3887200000004,6267.599999999992,False,4.808953235624358e-11,-0.030538141465727493,False
STRESS,K6_CALENDAR_CONSENSUS,0.03615088420000214,0.005372291621770489,0.01926673902953216,0.16692784340326802,0.11541956474563168,-0.4658439273365857,1604,0.8553717522072074,100,4154.42316,11246.399999999972,False,6.730260793119669e-11,-0.030712652891972156,False
STRESS,K7_PRICE_CONSENSUS,-0.01055153559999816,-0.001599118211807112,0.007394692822283428,0.1341431676369305,0.05512537800134385,-0.37845383993995446,1604,0.5421756240983352,154,6705.40712,18361.39999999992,False,5.866240826435387e-11,-0.037684062725549757,False
STRESS,K8_FULL_CONSENSUS,-0.2363166847999984,-0.03985947616471086,-0.03204964074187143,0.1311194027437913,-0.2444309543149519,-0.4651124071207396,1604,0.5257656552159193,186,8405.73696,23269.49999999995,False,5.354650056688115e-11,-0.0759444206784535,False
STRESS,BUY_HOLD,0.26485864240000195,0.036084944513742646,0.05169164368473765,0.18016774072774588,0.28690843031022767,-0.4097147841252319,1604,0.9532622781788082,2,171.47152,483.99999999998965,False,6.184563972055912e-11,0.0,False
