cost,model,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target
STRESS,PRICE_ET_H20,0.030560484799999434,0.004552025547292433,0.005064090993927585,0.032369492313926836,0.15644641395097758,-0.08192195907375807,1604,0.06886447729803939,12,322.70304,897.2999999999945,False,3.588240815588506e-11,-0.03153291896645021,False
STRESS,PRICE_RIDGE_H60,0.2516363158000005,0.034443569042718995,0.0380339788866902,0.09160517440658113,0.4151946561214969,-0.13242847938752167,1604,0.12018929785038739,5,377.73684000000003,1079.7999999999824,False,9.00399754755199e-11,-0.0016413754710236511,False
STRESS,PRICE_ET_H60,0.0019732323999999864,0.0002974580276741104,0.0003856826044039615,0.013286551173582795,0.02902804492792692,-0.02605619983179447,1604,0.01618135848863716,2,39.95352,105.99999999999774,False,2.7625901566352695e-11,-0.03578748648606853,False
STRESS,EARNINGS_RIDGE_H20,0.16447956800000024,0.023239983445392885,0.026499458607279036,0.0837992482839635,0.3162254930674621,-0.16151401879145716,1604,0.30012969056200467,9,480.18640000000005,1297.8999999999965,False,2.800959464366315e-11,-0.012844961068349762,False
STRESS,EARNINGS_ET_H20,0.16037379140000063,0.02269484979646073,0.025154198047040468,0.07364490678598458,0.34156059318724785,-0.09848713641493882,1604,0.22845140226094438,8,329.14172,882.399999999996,False,4.172306944383308e-11,-0.013390094717281916,False
STRESS,EARNINGS_RIDGE_H60,0.2112926537999999,0.029342782722905643,0.03188525031569749,0.07678390490112627,0.4152595567620031,-0.10061651277938459,1604,0.22164367410276323,5,186.76924000000002,511.9999999999891,False,2.8833824217144866e-11,-0.0067421617908370035,False
STRESS,EARNINGS_ET_H60,0.12972874139999863,0.018573477566380968,0.02061861097970734,0.06630014100374751,0.310988946140279,-0.10049555627254465,1604,0.1758852276455305,7,297.85172,819.899999999994,False,3.694822225952521e-11,-0.01751146694736168,False
STRESS,FULL_RIDGE_H20,0.11277606800000164,0.016252605533812265,0.018112067900284596,0.0630697771068125,0.2871750738806435,-0.1195756471498452,1604,0.17241933507064172,13,730.0864,2004.9999999999723,False,3.171862772433087e-11,-0.01983233897993038,False
STRESS,FULL_ET_H20,0.08568703200000166,0.012480951361430433,0.013160436224815204,0.03894172208536773,0.3379520863500849,-0.06880589653770447,1604,0.0906777789771673,11,577.7936,1601.4999999999875,False,3.2159164220502134e-11,-0.023603993152312215,False
STRESS,FULL_RIDGE_H60,0.016784482399999405,0.0025144611144240743,0.003498752557703114,0.04442362057564004,0.07875883397990474,-0.06605393514033324,1604,0.08757374790792398,6,238.80352,642.6999999999884,False,5.4569682106375694e-11,-0.03357048339931857,False
STRESS,FULL_ET_H60,-0.02770920899999979,-0.004230604897516781,-0.0034668030982730586,0.03921446697825299,-0.08840622773721825,-0.09858147059574862,1604,0.026801093821818903,2,157.7418,411.00000000002774,False,2.8194335754960775e-11,-0.04031554941125943,False
STRESS,F1_PRIMARY_FULL_H60,0.019790835399999564,0.002961111984263603,0.0040186834799817595,0.04608302160854885,0.08720529469873682,-0.07476101293666026,1604,0.06674667113622103,4,161.93292000000002,427.9999999999909,False,2.8194335754960775e-11,-0.03312383252947904,False
STRESS,F2_EARNINGS_H60,0.2053629708000001,0.028580953128937037,0.031117803896584903,0.07643259355480898,0.4071274105630167,-0.10049555627254465,1604,0.21221668394984008,5,191.10584,508.8999999999892,False,3.055866670820251e-11,-0.007503991384805609,False
STRESS,F3_PRICE_H60,0.014401071000001087,0.0021595624435009,0.0032010472487229496,0.045687728066126865,0.07006361191981056,-0.07469377646403931,1604,0.05741120443632143,3,161.0858,425.9999999999909,False,2.4556356947869062e-11,-0.03392538207024175,False
STRESS,F4_FULL_H20,0.0979172046000018,0.014193559894103447,0.01603664545573699,0.06231008213549131,0.25736838896899233,-0.1195756471498452,1604,0.15993135388593843,12,720.9590800000001,1958.599999999974,False,2.7284841053187847e-11,-0.0218913846196392,False
STRESS,BUY_HOLD,0.26485864240000195,0.036084944513742646,0.05169164368473765,0.18016774072774588,0.28690843031022767,-0.4097147841252319,1604,0.9532622781788082,2,171.47152,483.99999999998965,False,6.184563972055912e-11,0.0,False
